https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume LTC
1649980800000,2022-04-15 00:00:00,LTC/USD,115.891575,121.999914,115.89,119.924518,547922.8228624988,4568.89743649
1649894400000,2022-04-14 00:00:00,LTC/USD,119.246827,121.0,114.45775,115.89815,322154.87059574324,2779.63773016
1649808000000,2022-04-13 00:00:00,LTC/USD,113.365174,119.458021,112.465081,119.23933,380762.58520306676,3193.26337378
1649721600000,2022-04-12 00:00:00,LTC/USD,109.981506,114.116106,109.461126,113.339325,305320.09643611073,2693.85843295
1649635200000,2022-04-11 00:00:00,LTC/USD,118.558016,118.837114,109.755524,109.985546,344487.51845768525,3132.11627333
1649548800000,2022-04-10 00:00:00,LTC/USD,120.555623,120.555623,120.243208,120.438657,12134.839605626637,100.7553547
1649462400000,2022-04-09 00:00:00,LTC/USD,118.024874,120.704352,117.679085,120.574661,307322.09162658727,2548.81157515
1649376000000,2022-04-08 00:00:00,LTC/USD,121.224371,122.619988,117.409047,118.022981,307856.9579080128,2608.44926386
1649289600000,2022-04-07 00:00:00,LTC/USD,118.261008,121.986597,116.913068,121.280254,345359.5830071144,2847.61592771
1649203200000,2022-04-06 00:00:00,LTC/USD,127.517473,127.580582,116.493019,118.247635,484894.67751351796,4100.67125244
1649116800000,2022-04-05 00:00:00,LTC/USD,129.080936,131.596297,127.5,127.502299,351928.3111473683,2760.17227852
