https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1684713600,2023-05-22,SOL/USD,19.5599,19.8,19.5599,19.6901,16.846303,331.7053907003
1684627200,2023-05-21,SOL/USD,20.2699,20.2699,19.6601,19.6601,106.958291,2102.8106968891
1684540800,2023-05-20,SOL/USD,20.2201,20.2901,20.2201,20.2901,9.786465,198.56835349649998
1684454400,2023-05-19,SOL/USD,20.4422,20.4712,20.4422,20.4712,1.568067,32.1002131704
1684281600,2023-05-17,SOL/USD,20.5399,20.5399,20.5399,20.5399,14.577967,299.4299843833
1684195200,2023-05-16,SOL/USD,20.9924,20.9924,20.9924,20.9924,11.89,249.599636
1684108800,2023-05-15,SOL/USD,21.3,21.3,21.21,21.21,23.45,497.3745
1684022400,2023-05-14,SOL/USD,21.1,21.1,20.9799,20.9799,44.85888,941.134816512
1683936000,2023-05-13,SOL/USD,20.823,21.2799,20.823,21.1199,734.924374,15521.5292864426
1683849600,2023-05-12,SOL/USD,20.64,20.9499,20.64,20.8902,239.504855,5003.304321920999
1683763200,2023-05-11,SOL/USD,20.1399,20.19,20.0,20.0,49.014929,980.29858
1683676800,2023-05-10,SOL/USD,20.5,20.5,20.5,20.5,2.87,58.835
1683590400,2023-05-09,SOL/USD,20.59,20.59,20.59,20.59,3.3,67.947
1683504000,2023-05-08,SOL/USD,21.7555,21.7555,20.3801,20.3801,139.492959,2842.8804537159
1683417600,2023-05-07,SOL/USD,21.8732,22.6,21.8,21.8,64.153746,1398.5516628
1683331200,2023-05-06,SOL/USD,22.7901,23.21,21.7057,22.27,92.597002,2062.13523454
1683244800,2023-05-05,SOL/USD,21.8977,23.0,21.6945,23.0,71.475178,1643.929094
1683158400,2023-05-04,SOL/USD,22.1561,22.1561,21.9662,22.05,25.199029,555.63858945
1683072000,2023-05-03,SOL/USD,22.1241,23.4888,21.32,22.3499,230.855528,5159.597965247201
1682985600,2023-05-02,SOL/USD,21.97,23.4999,21.6845,23.4799,210.764597,4948.731661100301
1682899200,2023-05-01,SOL/USD,22.2,23.4999,21.6489,22.05,210.937922,4651.181180099999
1682812800,2023-04-30,SOL/USD,23.5,24.0,22.7715,23.36,98.224875,2294.5330799999997
1682726400,2023-04-29,SOL/USD,23.5,23.9999,22.6088,23.37,113.611296,2655.09598752
1682640000,2023-04-28,SOL/USD,21.9029,24.46,21.9029,22.1385,105.485106,2335.282019181
1682553600,2023-04-27,SOL/USD,21.1403,22.67,21.1403,21.7921,967.993905,21094.6199771505
1682467200,2023-04-26,SOL/USD,21.9999,22.93,20.6,21.5099,409.644364,8811.409305203599
1682380800,2023-04-25,SOL/USD,21.4397,21.9893,20.9009,21.9369,151.223234,3317.3689619346
1682294400,2023-04-24,SOL/USD,22.0699,22.08,21.3008,21.3008,81.195453,1729.5281052624
1682208000,2023-04-23,SOL/USD,21.8276,22.33,21.2,21.2,776.535068,16462.5434416
1682121600,2023-04-22,SOL/USD,21.49,22.1,21.4009,22.03,104.902151,2310.99438653
1682035200,2023-04-21,SOL/USD,22.4,24.8999,21.3,21.5,252.018833,5418.4049095
1681948800,2023-04-20,SOL/USD,22.5301,23.08,21.9,21.9,138.716613,3037.8938246999996
1681862400,2023-04-19,SOL/USD,24.85,24.85,22.0001,22.5301,601.333389,13548.101387508901
1681776000,2023-04-18,SOL/USD,24.3488,25.4693,24.0923,24.4801,102.071467,2498.7197193067
1681689600,2023-04-17,SOL/USD,24.7595,25.9999,24.3218,24.3488,217.181617,5288.1117560096
1681603200,2023-04-16,SOL/USD,23.8001,25.6999,23.8001,24.7001,305.251304,7539.737733930399
1681516800,2023-04-15,SOL/USD,24.5,25.2471,23.0,24.1999,96.557293,2336.6768348707
1681430400,2023-04-14,SOL/USD,24.75,25.45,23.7656,24.0224,555.319104,13340.097643929601
1681344000,2023-04-13,SOL/USD,24.03,25.23,23.5001,24.3901,460.238872,11225.2721119672
1681257600,2023-04-12,SOL/USD,23.71,25.6,22.4785,23.97,589.44724,14129.0503428
1681171200,2023-04-11,SOL/USD,21.09,23.9,20.9001,22.7271,892.813441,20291.0603549511
1681084800,2023-04-10,SOL/USD,20.1352,21.09,20.1352,20.9,107.172136,2239.8976423999998
1680998400,2023-04-09,SOL/USD,20.34,20.34,20.0336,20.2,37.416075,755.804715
1680912000,2023-04-08,SOL/USD,20.4,20.91,20.0,20.0,101.858539,2037.17078
1680825600,2023-04-07,SOL/USD,20.5501,21.98,20.3001,20.4284,299.908922,6126.6594221848
1680739200,2023-04-06,SOL/USD,20.97,21.7999,20.4812,20.6,101.406339,2088.9705834
1680652800,2023-04-05,SOL/USD,21.35,21.36,20.5701,20.7447,163.617125,3394.1881729875
1680566400,2023-04-04,SOL/USD,20.68,21.987,20.3365,20.7695,248.113541,5153.1941897995
1680480000,2023-04-03,SOL/USD,20.3,21.9899,20.06,20.71,151.675648,3141.20267008
1680393600,2023-04-02,SOL/USD,21.1799,21.3999,20.4001,20.74,117.9872,2447.0545279999997
1680307200,2023-04-01,SOL/USD,21.0501,21.1699,20.7501,20.9956,105.076833,2206.1511549347997
1680220800,2023-03-31,SOL/USD,20.74,21.9899,20.2615,21.244,251.517966,5343.247669704
1680134400,2023-03-30,SOL/USD,21.36,21.55,20.2356,20.76,86.209235,1789.7037186000002
1680048000,2023-03-29,SOL/USD,20.7372,21.41,20.7372,21.39,102.099449,2183.90721411
1679961600,2023-03-28,SOL/USD,19.9,22.0,19.9,20.36,203.824793,4149.87278548
1679875200,2023-03-27,SOL/USD,20.75,22.0,19.495,20.03,269.867398,5405.4439819399995
1679788800,2023-03-26,SOL/USD,20.6174,21.4998,20.6174,21.4998,351.815819,7563.9697453362
1679702400,2023-03-25,SOL/USD,20.81,22.1994,20.3,20.4254,228.03158,4657.636234132
1679616000,2023-03-24,SOL/USD,22.41,22.41,20.3001,22.1995,306.469807,6803.4764804965
1679529600,2023-03-23,SOL/USD,21.3636,22.9976,21.3636,21.88,251.037576,5492.702162879999
1679443200,2023-03-22,SOL/USD,23.4998,23.4998,21.11,21.55,730.665111,15745.833142050002
1679356800,2023-03-21,SOL/USD,23.5,23.5,21.6334,22.9,201.132213,4605.9276777
1679270400,2023-03-20,SOL/USD,22.3,24.5,21.6,22.1119,438.901981,9704.956713673899
1679184000,2023-03-19,SOL/USD,21.2173,22.64,21.2173,22.0,331.256125,7287.63475
1679097600,2023-03-18,SOL/USD,22.0,22.8827,21.2,21.2,471.851846,10003.2591352
1679011200,2023-03-17,SOL/USD,19.81,21.73,19.81,21.73,490.118384,10650.27248432
1678924800,2023-03-16,SOL/USD,19.58,20.0,19.2615,19.96,80.055715,1597.9120714000003
1678838400,2023-03-15,SOL/USD,20.7984,22.1,18.7836,19.1617,789.602938,15130.1346170746
1678752000,2023-03-14,SOL/USD,20.3701,23.5199,19.9687,20.8913,490.455837,10246.2600275181
1678665600,2023-03-13,SOL/USD,19.8499,21.5,19.0003,20.4095,251.062765,5124.065502267501
1678579200,2023-03-12,SOL/USD,18.28,20.63,18.23,19.7635,309.658806,6119.941812381001
1678492800,2023-03-11,SOL/USD,18.7,19.0,17.1103,18.0005,66.092792,1189.703302396
1678406400,2023-03-10,SOL/USD,17.39,18.4,16.2679,18.4,343.55126,6321.343183999999
1678320000,2023-03-09,SOL/USD,18.73,18.8,17.0,17.2,676.45859,11635.087747999998
1678233600,2023-03-08,SOL/USD,20.45,20.45,18.3331,18.3331,812.997242,14904.759737310202
1678147200,2023-03-07,SOL/USD,20.5,20.66,19.9,20.28,309.884515,6284.457964200001
1678060800,2023-03-06,SOL/USD,20.7014,20.9999,20.6887,20.78,35.286661,733.2568155800001
1677974400,2023-03-05,SOL/USD,21.59,21.62,21.0774,21.36,40.361075,862.1125619999999
1677888000,2023-03-04,SOL/USD,21.57,21.57,20.3001,20.3001,197.78474,4015.050000474
1677801600,2023-03-03,SOL/USD,21.5,24.8999,20.75,21.51,299.223047,6436.28774097
1677715200,2023-03-02,SOL/USD,22.24,22.32,21.78,22.32,107.401829,2397.20882328
1677628800,2023-03-01,SOL/USD,22.03,23.7498,22.03,22.3,61.143918,1363.5093714
1677542400,2023-02-28,SOL/USD,22.4711,23.8899,22.0,22.23,259.70667,5773.279274099999
1677456000,2023-02-27,SOL/USD,23.7895,23.9999,22.1556,22.6702,152.647341,3460.5457499382005
1677369600,2023-02-26,SOL/USD,22.9592,23.9539,21.786,23.7898,92.618512,2203.3758767776
1677283200,2023-02-25,SOL/USD,24.9922,24.9922,21.8,22.9684,184.784957,4244.214806358799
1677196800,2023-02-24,SOL/USD,23.85,25.6199,22.2001,25.1884,266.686251,6717.399964688401
1677110400,2023-02-23,SOL/USD,24.77,25.91,23.5001,23.8162,213.625712,5087.7526821344
1677024000,2023-02-22,SOL/USD,24.91,24.9998,23.3751,24.0,527.086414,12650.073936
1676937600,2023-02-21,SOL/USD,26.3,26.5,24.8,25.04,462.412924,11578.81961696
1676851200,2023-02-20,SOL/USD,25.2499,26.8999,24.4702,26.3698,888.298499,23424.2537589302
1676764800,2023-02-19,SOL/USD,23.2701,25.8499,23.1517,25.1,640.846714,16085.252521400002
1676678400,2023-02-18,SOL/USD,23.6599,23.7999,23.0001,23.2514,248.976017,5789.040961673801
1676592000,2023-02-17,SOL/USD,22.8599,23.9898,22.5002,23.4199,1055.711872,24724.666471052802
1676505600,2023-02-16,SOL/USD,23.584,24.27,22.1712,22.83,1158.264435,26443.17705105
1676419200,2023-02-15,SOL/USD,21.3803,23.8699,21.3803,23.75,605.11976,14371.5943
1676332800,2023-02-14,SOL/USD,21.0,22.4699,20.4873,21.8899,321.447574,7036.4552501026
1676246400,2023-02-13,SOL/USD,21.4,21.74,20.0401,20.6637,718.570194,14848.318917757799
1676160000,2023-02-12,SOL/USD,20.8699,22.55,20.656,21.44,594.586955,12747.9443152
1676073600,2023-02-11,SOL/USD,20.52,20.76,20.3971,20.54,67.766089,1391.9154680599997
1675987200,2023-02-10,SOL/USD,20.5,21.7999,20.0,20.33,248.746365,5057.013600449999
1675900800,2023-02-09,SOL/USD,23.02,23.9999,20.5,20.5,794.446758,16286.158539
1675814400,2023-02-08,SOL/USD,24.0,24.14,23.0358,23.0358,563.735709,12986.1030453822
1675728000,2023-02-07,SOL/USD,23.33,24.0,22.6031,24.0,158.682142,3808.371408
1675641600,2023-02-06,SOL/USD,23.72,23.9999,23.0,23.0,503.533599,11581.272777
1675555200,2023-02-05,SOL/USD,24.5799,24.6699,23.3677,23.9499,321.942339,7710.4868248161
1675468800,2023-02-04,SOL/USD,24.73,26.1999,24.5,24.5299,477.9738,11724.64951662
1675382400,2023-02-03,SOL/USD,24.6199,25.1599,24.052,24.9799,206.749257,5164.5757649343
1675296000,2023-02-02,SOL/USD,25.3,26.1999,24.1559,25.4999,1016.792447,25928.1057192553
1675209600,2023-02-01,SOL/USD,23.95,25.0,22.9499,24.7993,685.72432,17005.483128976
1675123200,2023-01-31,SOL/USD,23.96,24.4599,23.69,24.1,184.098133,4436.7650053
1675036800,2023-01-30,SOL/USD,26.45,26.9999,23.52,25.3599,644.164507,16335.9474810693
1674950400,2023-01-29,SOL/USD,24.4898,26.6683,24.0302,26.2144,856.026424,22440.219089305603
1674864000,2023-01-28,SOL/USD,24.4647,24.9299,23.7437,24.1999,136.522001,3303.8187719998996
1674777600,2023-01-27,SOL/USD,25.3161,25.3161,23.4005,24.2609,349.140844,8470.4711021996
1674691200,2023-01-26,SOL/USD,25.1219,25.1231,24.0,24.1544,283.404061,6845.4550510184
1674604800,2023-01-25,SOL/USD,23.2099,25.2,22.4854,25.0499,453.225631,11353.2567339869
1674518400,2023-01-24,SOL/USD,24.1053,25.3687,22.34,22.34,455.475362,10175.319587080001
1674432000,2023-01-23,SOL/USD,24.2214,25.3685,24.0,24.7099,234.464569,5793.5960535331005
1674345600,2023-01-22,SOL/USD,24.59,25.3699,23.45,24.25,621.353328,15067.818204000001
1674259200,2023-01-21,SOL/USD,25.0001,26.1,24.38,24.4003,1180.849724,28813.0875205172
1674172800,2023-01-20,SOL/USD,20.8203,25.7999,20.8203,25.3101,1024.375952,25927.0577827152
1674086400,2023-01-19,SOL/USD,20.811,22.1398,20.5401,21.83,526.00519,11482.693297699998
1674000000,2023-01-18,SOL/USD,23.0499,24.1399,20.4411,20.8901,4679.889618,97763.3621089818
1673913600,2023-01-17,SOL/USD,23.0101,24.96,23.0,23.0301,268.902824,6192.8589270024
1673827200,2023-01-16,SOL/USD,22.8,24.9993,22.6,24.3697,506.828673,12351.262712408101
