https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1702425600000,2023-12-13 00:00:00,AAVE/USD,91.5381,95.1288,88.3339,94.0819,250.897542,23604.9174566898
1702339200000,2023-12-12 00:00:00,AAVE/USD,91.4877,93.9353,88.5851,91.5381,496.775131,45473.8516189911
1702252800000,2023-12-11 00:00:00,AAVE/USD,96.9951,98.0327,88.1601,91.4877,258.494686,23649.0842843622
1702166400000,2023-12-10 00:00:00,AAVE/USD,98.0,99.7066,96.3392,96.9951,267.948803,25989.720941865296
1702080000000,2023-12-09 00:00:00,AAVE/USD,98.28,104.6319,98.0,98.0,900.878752,88286.117696
1701993600000,2023-12-08 00:00:00,AAVE/USD,98.137,101.5,96.0209,98.28,163.960596,16114.047374880001
1701907200000,2023-12-07 00:00:00,AAVE/USD,96.3745,99.5176,94.754,98.137,479.053423,47012.865772951
1701820800000,2023-12-06 00:00:00,AAVE/USD,99.3506,100.3559,95.5485,96.3745,463.040011,44625.2495401195
1701734400000,2023-12-05 00:00:00,AAVE/USD,99.9616,100.5201,93.7676,99.3506,510.423388,50710.8698518328
1701648000000,2023-12-04 00:00:00,AAVE/USD,102.6646,104.5202,95.6511,99.9616,280.329556,28022.190945049602
1701561600000,2023-12-03 00:00:00,AAVE/USD,104.6319,106.6187,101.3516,102.6646,168.762704,17325.9555010784
1701475200000,2023-12-02 00:00:00,AAVE/USD,99.8108,104.6319,99.8108,104.6319,113.622339,11888.5212120141
1701388800000,2023-12-01 00:00:00,AAVE/USD,98.5252,103.44,97.0055,99.8108,185.700426,18534.9080794008
1701302400000,2023-11-30 00:00:00,AAVE/USD,95.5,99.7066,94.2805,98.5252,76.424772,7529.765946254401
1701216000000,2023-11-29 00:00:00,AAVE/USD,99.0202,104.0564,95.23,95.5,641.820837,61293.889933499995
1701129600000,2023-11-28 00:00:00,AAVE/USD,96.087,109.8953,93.0,99.0202,663.091613,65659.4641375826
1701043200000,2023-11-27 00:00:00,AAVE/USD,98.253,99.0254,93.1189,96.087,86.082947,8271.452128389
1700956800000,2023-11-26 00:00:00,AAVE/USD,100.0117,103.0302,96.5,98.253,166.966557,16404.965124921
1700870400000,2023-11-25 00:00:00,AAVE/USD,99.0254,101.5536,97.3855,100.0117,142.191347,14220.798338759902
1700784000000,2023-11-24 00:00:00,AAVE/USD,94.8766,100.0118,94.8766,99.0254,206.052477,20404.428955915802
1700697600000,2023-11-23 00:00:00,AAVE/USD,96.0,101.0078,94.0,94.8766,223.913676,21244.1682723816
1700611200000,2023-11-22 00:00:00,AAVE/USD,85.8514,96.0412,85.8514,96.0,382.317258,36702.456768
1700524800000,2023-11-21 00:00:00,AAVE/USD,91.4769,93.3084,85.427,85.8514,309.296862,26553.5686183068
1700438400000,2023-11-20 00:00:00,AAVE/USD,91.5742,92.9304,89.9359,91.4769,326.722076,29887.5226740444
1700352000000,2023-11-19 00:00:00,AAVE/USD,87.3712,91.5742,86.2779,91.5742,287.247808,26304.488219353603
1700265600000,2023-11-18 00:00:00,AAVE/USD,88.0052,90.2682,83.9359,87.3712,336.754667,29422.6593613904
1700179200000,2023-11-17 00:00:00,AAVE/USD,92.8,93.3083,86.1073,88.0052,292.155046,25711.163254239204
1700092800000,2023-11-16 00:00:00,AAVE/USD,95.123,97.6624,90.213,92.8,475.184865,44097.155472
1700006400000,2023-11-15 00:00:00,AAVE/USD,89.9,98.525,89.8369,95.123,210.830599,20054.839068677
1699920000000,2023-11-14 00:00:00,AAVE/USD,93.0499,95.6017,86.7351,89.9,349.90159,31456.152941
1699833600000,2023-11-13 00:00:00,AAVE/USD,99.3991,105.698,92.4051,93.0499,261.353775,24318.942628372497
1699747200000,2023-11-12 00:00:00,AAVE/USD,96.7,99.3991,92.683,99.3991,72.316347,7188.179807087699
1699660800000,2023-11-11 00:00:00,AAVE/USD,100.2711,102.3498,94.4409,96.7,378.500001,36600.9500967
1699574400000,2023-11-10 00:00:00,AAVE/USD,100.5232,103.0782,94.8703,100.2711,657.42898,65921.12699647801
1699488000000,2023-11-09 00:00:00,AAVE/USD,100.0001,109.8572,94.8695,100.5232,1189.44691,119567.009623312
1699401600000,2023-11-08 00:00:00,AAVE/USD,97.3505,101.0291,95.0781,100.0001,309.986337,30998.6646986337
1699315200000,2023-11-07 00:00:00,AAVE/USD,100.0199,104.3599,95.8952,97.3505,1323.660657,128859.02678927849
1699228800000,2023-11-06 00:00:00,AAVE/USD,89.4123,100.4537,87.9945,100.0199,883.235094,88341.0857783706
1699142400000,2023-11-05 00:00:00,AAVE/USD,90.4657,92.5952,87.0937,89.4123,286.681738,25632.8735625774
1699056000000,2023-11-04 00:00:00,AAVE/USD,90.0128,92.0817,88.1815,90.4657,358.614962,32442.3535678034
1698969600000,2023-11-03 00:00:00,AAVE/USD,92.7651,93.232,86.6258,90.0128,547.13172,49248.858086016
1698883200000,2023-11-02 00:00:00,AAVE/USD,89.1136,103.7537,87.7004,92.7651,1219.141273,113093.7621039723
1698796800000,2023-11-01 00:00:00,AAVE/USD,81.4147,91.4729,80.8488,89.1136,604.246345,53846.567089792006
1698710400000,2023-10-31 00:00:00,AAVE/USD,83.4992,84.7279,79.2533,81.4147,438.55468,35704.797705796
1698624000000,2023-10-30 00:00:00,AAVE/USD,84.7767,87.3548,81.7258,83.4992,227.283867,18978.0210674064
1698537600000,2023-10-29 00:00:00,AAVE/USD,79.9527,85.689,79.2416,84.7767,164.230729,13922.939243214301
1698451200000,2023-10-28 00:00:00,AAVE/USD,78.0572,81.3258,78.0572,79.9527,270.857564,21655.7935572228
1698364800000,2023-10-27 00:00:00,AAVE/USD,80.65,80.65,76.1223,78.0572,649.66681,50711.172121532
1698278400000,2023-10-26 00:00:00,AAVE/USD,85.5733,88.6674,77.5867,80.65,616.249922,49700.556209300004
1698192000000,2023-10-25 00:00:00,AAVE/USD,83.1461,86.146,80.8995,85.5733,866.18839,74122.598953987
1698105600000,2023-10-24 00:00:00,AAVE/USD,84.7127,90.0,80.8488,83.1461,1432.704246,119123.7705083406
1698019200000,2023-10-23 00:00:00,AAVE/USD,78.8448,87.3407,78.3694,84.7127,1514.145658,128267.36688245658
1697932800000,2023-10-22 00:00:00,AAVE/USD,70.0322,80.0,69.3506,78.8448,2138.302783,168594.0552650784
1697846400000,2023-10-21 00:00:00,AAVE/USD,65.9935,70.9418,65.7974,70.0322,140.294019,9825.0987974118
1697760000000,2023-10-20 00:00:00,AAVE/USD,63.8286,70.0321,63.5078,65.9935,1058.765958,69871.671249273
1697673600000,2023-10-19 00:00:00,AAVE/USD,62.2958,65.2678,61.1433,63.8286,256.86262,16395.181426932
1697587200000,2023-10-18 00:00:00,AAVE/USD,62.7103,63.3462,61.9626,62.2958,232.183418,14464.0517710444
1697500800000,2023-10-17 00:00:00,AAVE/USD,64.7899,64.9282,61.1433,62.7103,457.789137,28708.094118011097
1697414400000,2023-10-16 00:00:00,AAVE/USD,63.7035,66.7109,63.5268,64.7899,513.883296,33294.4473595104
1697328000000,2023-10-15 00:00:00,AAVE/USD,64.2509,64.9514,63.6156,63.7035,185.653297,11826.7648054395
1697241600000,2023-10-14 00:00:00,AAVE/USD,63.5424,65.1014,63.5424,64.2509,490.331365,31504.2314994785
1697155200000,2023-10-13 00:00:00,AAVE/USD,62.8816,64.4946,62.2744,63.5424,880.90257,55974.663463968
1697068800000,2023-10-12 00:00:00,AAVE/USD,63.0735,63.9943,61.3112,62.8816,766.278114,48184.7938533024
1696982400000,2023-10-11 00:00:00,AAVE/USD,63.9976,64.407,62.2744,63.0735,512.080394,32298.702730958998
1696896000000,2023-10-10 00:00:00,AAVE/USD,62.9667,64.4968,62.9667,63.9976,185.921077,11898.5027174152
1696809600000,2023-10-09 00:00:00,AAVE/USD,65.9259,66.0182,61.9677,62.9667,507.452855,31952.631684928503
1696723200000,2023-10-08 00:00:00,AAVE/USD,66.7009,67.2755,65.29,65.9259,87.204438,5749.031059144199
1696636800000,2023-10-07 00:00:00,AAVE/USD,68.8647,68.8922,66.0261,66.7009,224.200261,14954.3591889349
1696550400000,2023-10-06 00:00:00,AAVE/USD,66.7,69.6815,66.7,68.8647,283.402766,19516.4464597602
1696464000000,2023-10-05 00:00:00,AAVE/USD,66.6035,72.5369,66.1406,66.7,999.812056,66687.4641352
1696377600000,2023-10-04 00:00:00,AAVE/USD,65.2796,66.6035,63.0996,66.6035,495.676019,33013.757731466496
1696291200000,2023-10-03 00:00:00,AAVE/USD,68.9058,70.1216,64.587,65.2796,437.717073,28573.995438610804
1696204800000,2023-10-02 00:00:00,AAVE/USD,72.3025,72.3025,68.1629,68.9058,275.000562,18949.1337250596
1696118400000,2023-10-01 00:00:00,AAVE/USD,67.482,72.3025,67.3467,72.3025,245.532642,17752.623848205
1696032000000,2023-09-30 00:00:00,AAVE/USD,66.0078,68.2963,66.0078,67.482,409.05237,27603.67203234
1695945600000,2023-09-29 00:00:00,AAVE/USD,65.614,67.7616,64.826,66.0078,208.100159,13736.2336752402
1695859200000,2023-09-28 00:00:00,AAVE/USD,60.5452,66.8608,60.5452,65.614,217.834548,14292.996032472001
1695772800000,2023-09-27 00:00:00,AAVE/USD,60.9243,62.7103,59.9465,60.5452,354.483321,21462.2635666092
1695686400000,2023-09-26 00:00:00,AAVE/USD,62.1122,62.1122,60.3296,60.9243,150.382561,9161.952261132301
1695600000000,2023-09-25 00:00:00,AAVE/USD,61.55,62.8703,61.2392,62.1122,178.183287,11067.355958801401
1695513600000,2023-09-24 00:00:00,AAVE/USD,62.7093,63.0259,61.55,61.55,257.565954,15853.184468699998
1695427200000,2023-09-23 00:00:00,AAVE/USD,64.304,64.742,62.5878,62.7093,205.376551,12879.0197496243
1695340800000,2023-09-22 00:00:00,AAVE/USD,62.3022,64.304,61.7811,64.304,219.35301,14105.27595504
1695254400000,2023-09-21 00:00:00,AAVE/USD,65.1522,65.9312,61.9626,62.3022,177.471808,11056.8840763776
1695168000000,2023-09-20 00:00:00,AAVE/USD,61.3438,65.7191,60.731,65.1522,723.394528,47130.7449671616
1695081600000,2023-09-19 00:00:00,AAVE/USD,59.8235,64.2257,59.8235,61.3438,229.252736,14063.2339866368
1694995200000,2023-09-18 00:00:00,AAVE/USD,59.4722,62.3294,58.0489,59.8235,485.135348,29022.494491078003
1694908800000,2023-09-17 00:00:00,AAVE/USD,59.615,61.5613,57.8496,59.4722,396.926321,23606.081547776197
1694822400000,2023-09-16 00:00:00,AAVE/USD,55.9838,62.3962,55.696,59.615,398.576066,23761.11217459
1694736000000,2023-09-15 00:00:00,AAVE/USD,53.8408,55.9838,53.8408,55.9838,130.737573,7319.1861393174
1694649600000,2023-09-14 00:00:00,AAVE/USD,53.5691,55.0378,52.5044,53.8408,192.535573,10366.2692787784
1694563200000,2023-09-13 00:00:00,AAVE/USD,53.3009,54.3708,52.075,53.5691,205.959152,11033.0464094032
1694476800000,2023-09-12 00:00:00,AAVE/USD,51.1967,54.207,51.1967,53.3009,296.288192,15792.4272929728
1694390400000,2023-09-11 00:00:00,AAVE/USD,54.4864,54.4864,51.1809,51.1967,143.525814,7348.0480416138
1694304000000,2023-09-10 00:00:00,AAVE/USD,55.764,56.3663,53.8387,54.4864,87.099181,4745.7208156384
1694217600000,2023-09-09 00:00:00,AAVE/USD,56.5771,56.5771,55.764,55.764,33.005049,1840.493552436
1694131200000,2023-09-08 00:00:00,AAVE/USD,56.227,57.1416,54.1096,56.5771,169.044296,9564.0360392216
1694044800000,2023-09-07 00:00:00,AAVE/USD,54.6947,56.227,53.3009,56.227,132.266597,7436.953949518999
1693958400000,2023-09-06 00:00:00,AAVE/USD,55.2114,55.8691,54.1096,54.6947,200.692884,10976.8370825148
1693872000000,2023-09-05 00:00:00,AAVE/USD,54.7202,55.9847,54.1097,55.2114,64.699459,3572.1477106326
1693785600000,2023-09-04 00:00:00,AAVE/USD,54.3818,55.5931,54.2071,54.7202,72.710644,3978.7409818088
1693699200000,2023-09-03 00:00:00,AAVE/USD,55.1623,55.3058,54.2403,54.3818,37.759193,2053.4128818874
1693612800000,2023-09-02 00:00:00,AAVE/USD,54.762,55.1623,54.1096,55.1623,55.068948,3037.7298302604
1693526400000,2023-09-01 00:00:00,AAVE/USD,55.4397,55.5933,53.301,54.762,169.093247,9259.884392214
1693440000000,2023-08-31 00:00:00,AAVE/USD,57.8047,57.8051,54.3825,55.4397,174.054343,9649.5205596171
1693353600000,2023-08-30 00:00:00,AAVE/USD,59.0235,59.6392,55.0422,57.8047,219.733736,12701.6426893592
1693267200000,2023-08-29 00:00:00,AAVE/USD,58.3407,60.2844,56.6706,59.0235,179.446054,10591.534168269
1693180800000,2023-08-28 00:00:00,AAVE/USD,58.2977,59.6403,56.0817,58.3407,228.502703,13331.007644912099
1693094400000,2023-08-27 00:00:00,AAVE/USD,56.3267,58.2977,56.3267,58.2977,63.884609,3724.3257700993
1693008000000,2023-08-26 00:00:00,AAVE/USD,56.347,57.2928,56.3265,56.3267,47.93036,2699.7590086120003
1692921600000,2023-08-25 00:00:00,AAVE/USD,57.0555,58.5263,55.7639,56.347,359.438734,20253.294344698003
1692835200000,2023-08-24 00:00:00,AAVE/USD,56.6715,58.9704,54.9305,57.0555,552.023159,31495.9573483245
1692748800000,2023-08-23 00:00:00,AAVE/USD,55.1623,57.5813,54.9459,56.6715,248.838393,14102.0449888995
1692662400000,2023-08-22 00:00:00,AAVE/USD,55.4847,55.8703,52.6584,55.1623,390.023131,21514.572959161298
1692576000000,2023-08-21 00:00:00,AAVE/USD,57.5811,57.5998,55.0489,55.4847,269.37635,14946.265966845
1692489600000,2023-08-20 00:00:00,AAVE/USD,56.6603,57.5813,56.3265,57.5811,267.484536,15402.0538158696
1692403200000,2023-08-19 00:00:00,AAVE/USD,55.4849,57.292,55.2261,56.6603,302.029794,17113.098736978198
1692316800000,2023-08-18 00:00:00,AAVE/USD,55.207,56.7206,54.9305,55.4849,670.954571,37227.8472764779
1692230400000,2023-08-17 00:00:00,AAVE/USD,60.2844,60.8497,49.8295,55.207,1518.070258,83808.104733406
1692144000000,2023-08-16 00:00:00,AAVE/USD,63.6595,63.6611,58.6343,60.2844,441.269924,26601.6926063856
1692057600000,2023-08-15 00:00:00,AAVE/USD,65.9314,65.9314,61.7624,63.6595,356.770224,22711.814074728
1691971200000,2023-08-14 00:00:00,AAVE/USD,65.4799,66.6035,65.1521,65.9314,37.433665,2468.0539405809996
1691884800000,2023-08-13 00:00:00,AAVE/USD,65.8094,66.9387,65.1889,65.4799,92.766073,6074.3131834327005
1691798400000,2023-08-12 00:00:00,AAVE/USD,65.8296,66.6724,65.41,65.8094,83.671712,5506.385163692799
1691712000000,2023-08-11 00:00:00,AAVE/USD,67.5181,67.5181,65.186,65.8296,75.069568,4941.7996336128
1691625600000,2023-08-10 00:00:00,AAVE/USD,67.5142,69.294,65.0844,67.5181,353.775545,23886.252624864504
1691539200000,2023-08-09 00:00:00,AAVE/USD,66.3913,67.9296,65.7785,67.5142,181.30854,12240.901031268
1691452800000,2023-08-08 00:00:00,AAVE/USD,64.3582,67.0189,64.3582,66.3913,192.615335,12787.9824905855
1691366400000,2023-08-07 00:00:00,AAVE/USD,65.9935,66.8776,62.893,64.3582,187.442611,12063.4690472602
1691280000000,2023-08-06 00:00:00,AAVE/USD,64.498,65.9935,64.498,65.9935,211.90983,13984.671366105
1691193600000,2023-08-05 00:00:00,AAVE/USD,64.2491,65.9935,63.0489,64.498,224.410199,14474.009015102001
1691107200000,2023-08-04 00:00:00,AAVE/USD,63.0,67.99,62.8311,64.2491,812.195065,52182.8019506915
1691020800000,2023-08-03 00:00:00,AAVE/USD,65.2119,65.2119,63.0,63.0,230.427228,14516.915364
1690934400000,2023-08-02 00:00:00,AAVE/USD,65.5414,67.1903,62.7135,65.2119,1020.918887,66576.0603671553
1690848000000,2023-08-01 00:00:00,AAVE/USD,65.7185,65.7185,61.7758,65.5414,909.258993,59594.107363810195
1690761600000,2023-07-31 00:00:00,AAVE/USD,71.4001,73.0728,64.1014,65.7185,771.580009,50707.08082146651
1690675200000,2023-07-30 00:00:00,AAVE/USD,74.731,75.2679,69.5868,71.4001,205.515614,14673.8353911614
1690588800000,2023-07-29 00:00:00,AAVE/USD,72.362,74.731,70.9448,74.731,70.387139,5260.101284609
1690502400000,2023-07-28 00:00:00,AAVE/USD,72.123,73.9624,71.8568,72.362,492.581861,35644.208625682
1690416000000,2023-07-27 00:00:00,AAVE/USD,71.338,74.731,71.2619,72.123,505.43209,36453.27862707
1690329600000,2023-07-26 00:00:00,AAVE/USD,70.3033,73.264,69.1407,71.338,839.527328,59890.200524864
1690243200000,2023-07-25 00:00:00,AAVE/USD,70.7395,71.4656,69.3402,70.3033,1511.311691,106250.1992058803
1690156800000,2023-07-24 00:00:00,AAVE/USD,72.3405,72.3406,68.0,70.7395,1292.191975,91409.0142155125
1690070400000,2023-07-23 00:00:00,AAVE/USD,71.5409,73.264,71.5409,72.3405,244.475377,17685.471009868503
1689984000000,2023-07-22 00:00:00,AAVE/USD,75.4291,75.4291,71.247,71.5409,56.971516,4075.7935290043997
1689897600000,2023-07-21 00:00:00,AAVE/USD,72.0075,76.1087,70.7332,75.4291,439.431202,33145.9000787782
1689811200000,2023-07-20 00:00:00,AAVE/USD,71.0014,75.1077,71.0014,72.0075,203.40171,14646.448632824999
1689724800000,2023-07-19 00:00:00,AAVE/USD,71.997,74.5715,71.0,71.0014,153.418845,10892.952781383001
1689638400000,2023-07-18 00:00:00,AAVE/USD,75.2679,76.3093,70.697,71.997,271.831022,19571.018090934
1689552000000,2023-07-17 00:00:00,AAVE/USD,76.5977,79.368,72.9226,75.2679,343.028956,25819.0691573124
1689465600000,2023-07-16 00:00:00,AAVE/USD,78.5603,79.7999,76.5977,76.5977,98.941184,7578.667129676801
1689379200000,2023-07-15 00:00:00,AAVE/USD,82.2266,82.9581,77.4153,78.5603,145.539917,11433.6595414951
1689292800000,2023-07-14 00:00:00,AAVE/USD,78.9034,88.2837,77.7918,82.2266,1205.597763,99132.20501909581
1689206400000,2023-07-13 00:00:00,AAVE/USD,76.5,79.1326,74.2171,78.9034,748.275937,59041.5155674858
1689120000000,2023-07-12 00:00:00,AAVE/USD,72.8713,77.0,72.8713,76.5,404.354363,30933.1087695
1689033600000,2023-07-11 00:00:00,AAVE/USD,69.5,75.1076,69.0,72.8713,358.82025,26147.698083825002
1688947200000,2023-07-10 00:00:00,AAVE/USD,71.7421,71.8049,69.0,69.5,118.974004,8268.693277999999
1688860800000,2023-07-09 00:00:00,AAVE/USD,74.1588,74.9986,69.0952,71.7421,235.46463,16892.727031922997
1688774400000,2023-07-08 00:00:00,AAVE/USD,74.8227,77.0253,71.6442,74.1588,222.935746,16532.6474004648
1688688000000,2023-07-07 00:00:00,AAVE/USD,70.7276,74.8227,69.646,74.8227,70.688867,5289.1318888809
1688601600000,2023-07-06 00:00:00,AAVE/USD,75.203,78.3493,70.3525,70.7276,354.153462,25048.424398951196
1688515200000,2023-07-05 00:00:00,AAVE/USD,77.9995,80.5237,71.5943,75.203,446.37442,33568.69550726
1688428800000,2023-07-04 00:00:00,AAVE/USD,73.0273,81.3441,71.5943,77.9995,500.611125,39047.4174444375
1688342400000,2023-07-03 00:00:00,AAVE/USD,69.757,74.9992,69.0952,73.0273,455.998763,33300.358465229896
1688256000000,2023-07-02 00:00:00,AAVE/USD,68.3459,73.4999,67.2783,69.757,229.942655,16040.109784835002
1688169600000,2023-07-01 00:00:00,AAVE/USD,70.315,71.1237,64.7808,68.3459,114.267807,7809.7361104413
1688083200000,2023-06-30 00:00:00,AAVE/USD,63.6198,71.6383,61.2094,70.315,569.259628,40027.49074282
1687996800000,2023-06-29 00:00:00,AAVE/USD,59.069,66.8642,58.6571,63.6198,908.67891,57809.970518418
1687910400000,2023-06-28 00:00:00,AAVE/USD,64.9142,65.2255,57.6623,59.069,430.362882,25421.105076858003
1687824000000,2023-06-27 00:00:00,AAVE/USD,63.8415,66.7108,62.7135,64.9142,288.613104,18735.0887556768
1687737600000,2023-06-26 00:00:00,AAVE/USD,69.7596,69.7596,62.8916,63.8415,589.030429,37604.586133003504
1687651200000,2023-06-25 00:00:00,AAVE/USD,57.3984,77.529,56.7749,69.7596,1522.705072,106223.2967406912
1687564800000,2023-06-24 00:00:00,AAVE/USD,57.3969,58.2977,55.8697,57.3984,86.460267,4962.6809893728005
1687478400000,2023-06-23 00:00:00,AAVE/USD,55.6315,58.9454,55.2841,57.3969,214.33749,12302.307479781
1687392000000,2023-06-22 00:00:00,AAVE/USD,55.4705,59.1223,54.9778,55.6315,278.619178,15500.002800907
1687305600000,2023-06-21 00:00:00,AAVE/USD,53.287,58.2977,52.7554,55.4705,134.003767,7433.255957373501
1687219200000,2023-06-20 00:00:00,AAVE/USD,51.3319,53.287,49.0001,53.287,427.995064,22806.572975368
1687132800000,2023-06-19 00:00:00,AAVE/USD,50.7883,52.1504,50.3071,51.3319,113.776763,5840.3774206397
1687046400000,2023-06-18 00:00:00,AAVE/USD,51.1552,51.9917,50.6205,50.7883,88.940078,4517.1153634874
1686960000000,2023-06-17 00:00:00,AAVE/USD,52.0953,54.4632,50.0,51.1552,1329.744638,68023.35290581759
1686873600000,2023-06-16 00:00:00,AAVE/USD,51.004,53.5535,49.7065,52.0953,283.362152,14761.8363170856
1686787200000,2023-06-15 00:00:00,AAVE/USD,52.4279,55.9847,49.5,51.004,484.87998,24730.81849992
1686700800000,2023-06-14 00:00:00,AAVE/USD,55.9847,59.3988,51.4988,52.4279,1070.572957,56127.89193230031
1686614400000,2023-06-13 00:00:00,AAVE/USD,53.9996,56.0,53.1847,55.9847,471.517631,26397.7731162457
1686528000000,2023-06-12 00:00:00,AAVE/USD,52.3918,55.4686,50.7318,53.9996,272.91209,14737.143695163999
1686441600000,2023-06-11 00:00:00,AAVE/USD,53.4435,54.7508,50.0,52.3918,377.370897,19771.1405614446
1686355200000,2023-06-10 00:00:00,AAVE/USD,60.0399,60.977,51.4874,53.4435,1273.922238,68082.86312655301
1686268800000,2023-06-09 00:00:00,AAVE/USD,59.9999,62.1219,59.0664,60.0399,370.336746,22234.9811961654
1686182400000,2023-06-08 00:00:00,AAVE/USD,58.8373,61.183,58.2399,59.9999,238.102213,14286.1089697787
1686096000000,2023-06-07 00:00:00,AAVE/USD,62.6011,62.8313,58.1239,58.8373,258.308561,15198.1782961253
1686009600000,2023-06-06 00:00:00,AAVE/USD,59.5578,63.5527,58.8203,62.6011,336.681961,21076.6611087571
1685923200000,2023-06-05 00:00:00,AAVE/USD,63.2339,63.2339,56.7853,59.5578,224.237592,13355.097656817601
1685836800000,2023-06-04 00:00:00,AAVE/USD,63.4294,65.7191,62.4795,63.2339,59.173832,3741.7921753048
1685750400000,2023-06-03 00:00:00,AAVE/USD,64.134,64.8443,62.8916,63.4294,30.684282,1946.2855966908
1685664000000,2023-06-02 00:00:00,AAVE/USD,62.5082,64.9142,61.9678,64.134,125.984712,8079.903519408
1685577600000,2023-06-01 00:00:00,AAVE/USD,63.9606,64.9141,62.0393,62.5082,195.131498,12197.3187032836
1685491200000,2023-05-31 00:00:00,AAVE/USD,67.5281,67.861,62.6914,63.9606,515.368955,32963.307583173
1685404800000,2023-05-30 00:00:00,AAVE/USD,67.2926,68.7394,64.6206,67.5281,111.250933,7512.564128717299
1685318400000,2023-05-29 00:00:00,AAVE/USD,69.5924,69.8996,66.7269,67.2926,79.242082,5332.405727193199
1685232000000,2023-05-28 00:00:00,AAVE/USD,65.4404,69.5924,65.1985,69.5924,60.467658,4208.0894425992
1685145600000,2023-05-27 00:00:00,AAVE/USD,64.9973,65.719,64.2895,65.4404,40.337157,2639.6796889427997
1685059200000,2023-05-26 00:00:00,AAVE/USD,63.7414,66.0868,62.8915,64.9973,248.662603,16162.397805971897
1684972800000,2023-05-25 00:00:00,AAVE/USD,63.8271,64.417,57.01,63.7414,176.18051,11229.992360114
1684886400000,2023-05-24 00:00:00,AAVE/USD,65.1555,65.3516,60.867,63.8271,215.412131,13749.1316265501
1684800000000,2023-05-23 00:00:00,AAVE/USD,64.3885,66.2488,63.9386,65.1555,129.648738,8447.328348759002
