https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1696291200,2023-10-03,ETH/USD,1664.3,1667.47,1647.81,1656.92,82.266778,136309.46980376
1696204800,2023-10-02,ETH/USD,1731.85,1741.86,1644.1,1663.52,171.422795,285165.2479384
1696118400,2023-10-01,ETH/USD,1672.2,1734.98,1672.2,1731.86,110.502344,191374.58947983998
1696032000,2023-09-30,ETH/USD,1667.46,1697.28,1667.46,1672.19,51.218555,85647.15548545
1695945600,2023-09-29,ETH/USD,1653.37,1685.5,1650.91,1667.45,100.08498,166886.699901
1695859200,2023-09-28,ETH/USD,1596.13,1666.81,1596.13,1652.26,122.18139,201875.4234414
1695772800,2023-09-27,ETH/USD,1592.57,1631.97,1586.08,1595.81,80.185245,127960.41582344999
1695686400,2023-09-26,ETH/USD,1587.26,1596.01,1580.01,1591.5,59.712111,95031.8246565
1695600000,2023-09-25,ETH/USD,1579.19,1594.87,1566.67,1587.94,62.872774,99838.19274556001
1695513600,2023-09-24,ETH/USD,1592.81,1598.22,1575.22,1579.2,43.228133,68265.8676336
1695427200,2023-09-23,ETH/USD,1592.9,1595.35,1589.91,1592.81,8.367341,13327.584418209999
1695340800,2023-09-22,ETH/USD,1585.75,1599.54,1579.62,1592.88,45.887253,73092.88755864001
1695254400,2023-09-21,ETH/USD,1622.19,1622.51,1571.31,1586.07,63.714156,101055.11140692
1695168000,2023-09-20,ETH/USD,1642.13,1646.96,1612.23,1622.18,70.637528,114586.78517104001
1695081600,2023-09-19,ETH/USD,1637.93,1657.95,1631.08,1642.32,66.553681,109302.44137992
1694995200,2023-09-18,ETH/USD,1621.05,1665.61,1606.9,1638.26,111.318744,182369.04554544
1694908800,2023-09-17,ETH/USD,1635.26,1635.26,1615.46,1620.73,34.605964,56086.92403372
1694822400,2023-09-16,ETH/USD,1643.31,1649.4,1633.24,1635.27,21.485628,35134.802899559996
1694736000,2023-09-15,ETH/USD,1628.08,1650.03,1616.82,1643.64,54.550034,89660.61788376
1694649600,2023-09-14,ETH/USD,1608.12,1638.3,1608.12,1628.4,93.643863,152489.6665092
1694563200,2023-09-13,ETH/USD,1593.87,1613.28,1583.93,1607.8,118.001391,189722.6364498
1694476800,2023-09-12,ETH/USD,1548.15,1619.24,1548.15,1593.88,175.66802,279993.74371760007
1694390400,2023-09-11,ETH/USD,1617.99,1617.99,1535.16,1547.84,208.855863,323275.45898592
1694304000,2023-09-10,ETH/USD,1634.36,1634.36,1605.1,1618.31,65.130241,105400.92031270999
1694217600,2023-09-09,ETH/USD,1636.89,1636.89,1631.99,1634.37,4.989136,8154.09420432
1694131200,2023-09-08,ETH/USD,1647.36,1653.63,1618.52,1637.22,61.914499,101367.65605278
1694044800,2023-09-07,ETH/USD,1631.8,1654.21,1625.27,1647.03,58.654455,96605.64701865
1693958400,2023-09-06,ETH/USD,1632.97,1660.0,1613.09,1631.47,84.456119,137787.62446493
1693872000,2023-09-05,ETH/USD,1629.65,1642.7,1611.95,1632.12,64.211866,104801.47073592
1693785600,2023-09-04,ETH/USD,1635.55,1640.93,1619.0,1628.9,43.181114,70337.7165946
1693699200,2023-09-03,ETH/USD,1636.57,1645.95,1629.96,1635.21,41.227354,67415.38153434
1693612800,2023-09-02,ETH/USD,1628.62,1642.53,1628.62,1636.23,24.181797,39566.98170531
1693526400,2023-09-01,ETH/USD,1645.99,1651.99,1605.13,1628.61,97.312214,158483.64484253997
1693440000,2023-08-31,ETH/USD,1703.87,1721.24,1636.72,1645.65,112.256628,184735.1198682
1693353600,2023-08-30,ETH/USD,1729.94,1729.94,1699.94,1703.88,64.821546,110448.13579848
1693267200,2023-08-29,ETH/USD,1653.98,1741.06,1641.34,1728.98,226.114391,390947.25975118
1693180800,2023-08-28,ETH/USD,1655.49,1659.76,1629.55,1654.32,73.989393,122402.13262776
1693094400,2023-08-27,ETH/USD,1647.74,1657.28,1647.47,1655.82,33.888184,56112.73283088
1693008000,2023-08-26,ETH/USD,1652.36,1653.93,1646.34,1647.41,10.857836,17887.30760476
1692921600,2023-08-25,ETH/USD,1660.56,1672.81,1638.31,1652.02,130.447596,215502.03754392
1692835200,2023-08-24,ETH/USD,1679.67,1679.82,1639.04,1660.57,79.75886,132445.1701502
1692748800,2023-08-23,ETH/USD,1633.07,1692.49,1632.49,1679.51,128.272027,215434.15206677
1692662400,2023-08-22,ETH/USD,1668.54,1668.54,1599.19,1632.75,139.544213,227840.81377575002
1692576000,2023-08-21,ETH/USD,1682.69,1685.43,1654.13,1668.88,63.952894,106729.70573872
1692489600,2023-08-20,ETH/USD,1667.43,1687.88,1666.79,1682.68,34.50084,58053.873451199994
1692403200,2023-08-19,ETH/USD,1661.48,1695.03,1656.13,1667.4,66.432763,110769.9890262
1692316800,2023-08-18,ETH/USD,1682.81,1696.86,1647.46,1661.46,196.22606,326021.7496476
1692230400,2023-08-17,ETH/USD,1808.25,1808.25,1623.22,1682.82,486.009599,817866.67338918
1692144000,2023-08-16,ETH/USD,1828.43,1829.97,1804.85,1808.54,32.478199,58738.122019459995
1692057600,2023-08-15,ETH/USD,1843.68,1843.75,1817.89,1828.8,18.970627,34693.4826576
