https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIL,Volume USD
1682121600000,2023-04-22 00:00:00,FIL/USD,5.2462,5.3473,5.2122,5.3473,18566.571136,99281.02583553278
1682035200000,2023-04-21 00:00:00,FIL/USD,5.514,5.6126,5.1258,5.2462,6389.263717,33519.3553121254
1681948800000,2023-04-20 00:00:00,FIL/USD,5.707,5.8193,5.4715,5.514,4386.677036,24188.137176504002
1681862400000,2023-04-19 00:00:00,FIL/USD,6.267,6.2835,5.5975,5.707,9640.83333,55020.23581431
1681776000000,2023-04-18 00:00:00,FIL/USD,6.1058,6.3046,6.0424,6.267,10518.88695,65921.86451565
1681689600000,2023-04-17 00:00:00,FIL/USD,6.3472,6.3673,6.0427,6.1058,21154.693285,129166.32625955301
1681603200000,2023-04-16 00:00:00,FIL/USD,6.3,6.4054,6.2257,6.3472,17724.922537,112503.62832684639
1681516800000,2023-04-15 00:00:00,FIL/USD,6.2264,6.432,6.0784,6.3,13637.655516,85917.2297508
1681430400000,2023-04-14 00:00:00,FIL/USD,6.1006,6.3119,5.95,6.2264,21021.204272,130886.4262791808
1681344000000,2023-04-13 00:00:00,FIL/USD,5.9813,6.1441,5.9141,6.1006,15807.854094,96437.3946858564
1681257600000,2023-04-12 00:00:00,FIL/USD,6.0904,6.1208,5.7979,5.9813,18013.461653,107743.91818508889
1681171200000,2023-04-11 00:00:00,FIL/USD,6.1918,6.1918,5.9698,6.0904,15240.833461,92822.7721108744
1681084800000,2023-04-10 00:00:00,FIL/USD,5.7546,6.23,5.6818,6.1918,13882.389089,85956.9767612702
1680998400000,2023-04-09 00:00:00,FIL/USD,5.7916,5.8775,5.6353,5.7546,3116.370008,17933.462848036797
1680912000000,2023-04-08 00:00:00,FIL/USD,5.7971,5.9,5.7543,5.7916,20868.334421,120861.04563266359
1680825600000,2023-04-07 00:00:00,FIL/USD,5.59,6.0122,5.5251,5.7971,15655.612378,90757.15051650381
1680739200000,2023-04-06 00:00:00,FIL/USD,5.6676,5.6821,5.5294,5.59,4294.62781,24006.9694579
1680652800000,2023-04-05 00:00:00,FIL/USD,5.598,5.7721,5.5533,5.6676,7146.071755,40501.076278638
1680566400000,2023-04-04 00:00:00,FIL/USD,5.5783,5.6691,5.5251,5.598,6914.896085,38709.58828383
1680480000000,2023-04-03 00:00:00,FIL/USD,5.5392,5.6821,5.3498,5.5783,13289.610483,74133.4341573189
1680393600000,2023-04-02 00:00:00,FIL/USD,5.7512,5.7886,5.4452,5.5392,11399.763286,63145.568793811195
1680307200000,2023-04-01 00:00:00,FIL/USD,5.705,5.8,5.5651,5.7512,29575.340344,170093.6973864128
1680220800000,2023-03-31 00:00:00,FIL/USD,5.5396,5.8774,5.4455,5.705,18322.97595,104532.57779475
1680134400000,2023-03-30 00:00:00,FIL/USD,5.7671,5.8905,5.4328,5.5396,14730.917423,81603.39015645081
1680048000000,2023-03-29 00:00:00,FIL/USD,5.5829,5.8098,5.5622,5.7671,8706.128495,50209.11364351451
1679961600000,2023-03-28 00:00:00,FIL/USD,5.35,5.6299,5.2812,5.5829,4552.3499,25415.314256710004
1679875200000,2023-03-27 00:00:00,FIL/USD,5.6739,5.6868,5.221,5.35,7523.191976,40249.0770716
1679788800000,2023-03-26 00:00:00,FIL/USD,5.3852,5.7311,5.3717,5.6739,6947.766986,39420.9351018654
1679702400000,2023-03-25 00:00:00,FIL/USD,5.5583,5.6256,5.2838,5.3852,7081.350315,38134.487716338
1679616000000,2023-03-24 00:00:00,FIL/USD,5.924,6.0727,5.4642,5.5583,16671.908438,92667.4686709354
1679529600000,2023-03-23 00:00:00,FIL/USD,5.664,5.9893,5.6506,5.924,13817.134054,81852.702135896
1679443200000,2023-03-22 00:00:00,FIL/USD,5.9455,6.0264,5.35,5.664,29265.692326,165760.881334464
1679356800000,2023-03-21 00:00:00,FIL/USD,5.7308,6.1133,5.6555,5.9455,10872.42605,64642.009080275
1679270400000,2023-03-20 00:00:00,FIL/USD,6.281,6.4759,5.6871,5.7308,79378.753778,454903.76215096243
1679184000000,2023-03-19 00:00:00,FIL/USD,5.8984,6.5227,5.8846,6.281,27260.384415,171222.474510615
1679097600000,2023-03-18 00:00:00,FIL/USD,6.4037,6.5599,5.85,5.8984,51145.272678,301675.2763639152
1679011200000,2023-03-17 00:00:00,FIL/USD,5.845,6.4905,5.7284,6.4037,48563.970079,310989.09519489226
1678924800000,2023-03-16 00:00:00,FIL/USD,6.1362,6.5,5.587,5.845,27409.343567,160207.613149115
1678838400000,2023-03-15 00:00:00,FIL/USD,6.7672,7.0579,5.3651,6.1362,49021.723934,300807.1024038108
1678752000000,2023-03-14 00:00:00,FIL/USD,6.4139,7.5322,6.1874,6.7672,25287.091733,171122.8071755576
1678665600000,2023-03-13 00:00:00,FIL/USD,5.7052,6.6,5.7003,6.4139,41495.270147,266146.5131958433
1678579200000,2023-03-12 00:00:00,FIL/USD,5.0038,5.7052,4.8887,5.7052,15340.33552,87519.68220870399
1678492800000,2023-03-11 00:00:00,FIL/USD,5.3175,5.5434,4.75,5.0038,20028.632571,100219.2716587698
1678406400000,2023-03-10 00:00:00,FIL/USD,5.498,5.5271,5.1089,5.3175,12952.756982,68876.285251785
1678320000000,2023-03-09 00:00:00,FIL/USD,5.7695,6.18,5.2992,5.498,28734.608496,157982.877511008
1678233600000,2023-03-08 00:00:00,FIL/USD,5.9764,6.091,5.6099,5.7695,6945.268299,40070.7254510805
1678147200000,2023-03-07 00:00:00,FIL/USD,6.1261,6.1862,5.7843,5.9764,10373.559899,61996.5433803836
1678060800000,2023-03-06 00:00:00,FIL/USD,6.1532,6.2894,6.0319,6.1261,11013.74281,67471.289828341
1677974400000,2023-03-05 00:00:00,FIL/USD,5.9267,6.2532,5.9028,6.1532,8391.006655,51631.542149545996
1677888000000,2023-03-04 00:00:00,FIL/USD,6.285,6.3315,5.6939,5.9267,14153.415951,83883.0503167917
1677801600000,2023-03-03 00:00:00,FIL/USD,6.884,6.9514,6.0,6.285,31865.191287,200272.72723879502
1677715200000,2023-03-02 00:00:00,FIL/USD,7.2455,7.3471,6.6524,6.884,18563.803496,127793.223266464
1677628800000,2023-03-01 00:00:00,FIL/USD,6.4789,7.2672,6.4213,7.2455,16226.640385,117570.12290951751
1677542400000,2023-02-28 00:00:00,FIL/USD,6.8583,6.88,6.3264,6.4789,54698.343765,354385.0994190585
1677456000000,2023-02-27 00:00:00,FIL/USD,6.901,7.2457,6.6819,6.8583,79622.490442,546074.9261983685
1677369600000,2023-02-26 00:00:00,FIL/USD,6.7011,6.9953,6.6382,6.901,7186.519267,49594.169461567
1677283200000,2023-02-25 00:00:00,FIL/USD,6.837,6.991,6.3578,6.7011,40642.077453,272346.6252202983
1677196800000,2023-02-24 00:00:00,FIL/USD,7.8827,8.0361,6.6363,6.837,133451.102967,912405.190985379
1677110400000,2023-02-23 00:00:00,FIL/USD,8.033,8.2568,7.6637,7.8827,131646.808067,1037732.2939497409
1677024000000,2023-02-22 00:00:00,FIL/USD,8.1826,9.16,7.5288,8.033,97090.728041,779929.818353353
1676937600000,2023-02-21 00:00:00,FIL/USD,8.5395,8.6964,7.7239,8.1826,30579.020986,250215.8971200436
1676851200000,2023-02-20 00:00:00,FIL/USD,8.4485,8.7025,8.0716,8.5395,44527.13465,380239.46634367504
1676764800000,2023-02-19 00:00:00,FIL/USD,7.5132,9.4624,7.5132,8.4485,119453.477382,1009202.7036618269
1676678400000,2023-02-18 00:00:00,FIL/USD,7.6611,7.9603,7.2787,7.5132,81681.225186,613687.3810674552
1676592000000,2023-02-17 00:00:00,FIL/USD,5.394,7.8743,5.394,7.6611,434086.910279,3325583.228338447
1676505600000,2023-02-16 00:00:00,FIL/USD,5.4791,6.02,5.3651,5.394,253505.859689,1367410.607162466
1676419200000,2023-02-15 00:00:00,FIL/USD,5.0861,5.4892,5.0096,5.4791,133882.568947,733555.9835175077
1676332800000,2023-02-14 00:00:00,FIL/USD,4.8697,5.1078,4.7056,5.0861,24138.107502,122768.8285659222
1676246400000,2023-02-13 00:00:00,FIL/USD,4.9077,4.9522,4.693,4.8697,7638.737147,37198.3582847459
1676160000000,2023-02-12 00:00:00,FIL/USD,5.0963,5.1411,4.8613,4.9077,8019.965632,39359.5853321664
1676073600000,2023-02-11 00:00:00,FIL/USD,4.8476,5.1101,4.84,5.0963,10143.463738,51694.13424796941
1675987200000,2023-02-10 00:00:00,FIL/USD,4.7821,4.9905,4.73,4.8476,26095.923587,126502.5991803412
1675900800000,2023-02-09 00:00:00,FIL/USD,5.4513,5.5093,4.6034,4.7821,11958.45516,57186.528420635994
1675814400000,2023-02-08 00:00:00,FIL/USD,5.5454,5.7052,5.2728,5.4513,28674.095742,156311.0981183646
1675728000000,2023-02-07 00:00:00,FIL/USD,5.125,5.5579,5.125,5.5454,16605.90949,92086.41048584599
1675641600000,2023-02-06 00:00:00,FIL/USD,5.2966,5.4011,5.0744,5.125,7578.274565,38838.657145624995
1675555200000,2023-02-05 00:00:00,FIL/USD,5.5299,5.5509,5.1691,5.2966,7641.657564,40474.8034534824
1675468800000,2023-02-04 00:00:00,FIL/USD,5.6861,5.7121,5.5045,5.5299,4595.323601,25411.6799811699
1675382400000,2023-02-03 00:00:00,FIL/USD,5.4645,5.7748,5.4283,5.6861,13033.668458,74110.7422190338
1675296000000,2023-02-02 00:00:00,FIL/USD,5.698,5.8569,5.4539,5.4645,18478.932905,100978.1288593725
1675209600000,2023-02-01 00:00:00,FIL/USD,5.2371,5.78,5.0552,5.698,21902.656402,124801.33617859602
1675123200000,2023-01-31 00:00:00,FIL/USD,5.0966,5.4261,5.0151,5.2371,21079.360814,110394.7205189994
1675036800000,2023-01-30 00:00:00,FIL/USD,5.4942,5.5269,4.8666,5.0966,38059.409692,193973.58743624718
1674950400000,2023-01-29 00:00:00,FIL/USD,5.2785,5.5587,5.2666,5.4942,23753.183931,130504.7431537002
1674864000000,2023-01-28 00:00:00,FIL/USD,5.3856,5.5988,5.1993,5.2785,9842.230141,51952.2117992685
1674777600000,2023-01-27 00:00:00,FIL/USD,5.4301,5.4586,5.1958,5.3856,14882.276915,80149.99055342401
1674691200000,2023-01-26 00:00:00,FIL/USD,5.4601,5.6649,5.1836,5.4301,15214.359037,82615.49100681371
1674604800000,2023-01-25 00:00:00,FIL/USD,4.9905,5.6965,4.8227,5.4601,27407.574965,149648.1000663965
1674518400000,2023-01-24 00:00:00,FIL/USD,5.4051,5.5589,4.8602,4.9905,32738.003219,163379.0050644195
1674432000000,2023-01-23 00:00:00,FIL/USD,5.4169,5.7758,5.1734,5.4051,16100.298736,87023.7246979536
1674345600000,2023-01-22 00:00:00,FIL/USD,4.9553,5.7834,4.9217,5.4169,14521.971853,78664.06933051569
1674259200000,2023-01-21 00:00:00,FIL/USD,4.7544,5.1925,4.6931,4.9553,60442.826358,299512.3374517974
1674172800000,2023-01-20 00:00:00,FIL/USD,4.408,4.7856,4.3444,4.7544,16934.797517,80514.8013148248
1674086400000,2023-01-19 00:00:00,FIL/USD,4.2606,4.4306,4.2588,4.408,9361.524371,41265.599427368004
1674000000000,2023-01-18 00:00:00,FIL/USD,4.6163,4.7323,4.229,4.2606,41851.194067,178311.1974418602
1673913600000,2023-01-17 00:00:00,FIL/USD,4.5745,4.83,4.4385,4.6163,77146.768064,356132.6254138432
1673827200000,2023-01-16 00:00:00,FIL/USD,4.7303,4.9085,4.56,4.5745,33335.876927,152494.96900256147
1673740800000,2023-01-15 00:00:00,FIL/USD,4.7831,5.01,4.5895,4.7303,13381.534232,63298.671377629595
1673654400000,2023-01-14 00:00:00,FIL/USD,4.0106,4.8581,4.0001,4.7831,102590.494869,490700.59600791393
1673568000000,2023-01-13 00:00:00,FIL/USD,3.8361,4.1006,3.7507,4.0106,72893.309044,292345.9052518664
1673481600000,2023-01-12 00:00:00,FIL/USD,3.7284,3.8756,3.6194,3.8361,39535.588207,151662.4699208727
1673395200000,2023-01-11 00:00:00,FIL/USD,3.7643,3.7767,3.535,3.7284,22026.175499,82122.3927304716
1673308800000,2023-01-10 00:00:00,FIL/USD,3.782,3.8501,3.6589,3.7643,14879.328596,56010.2566339228
1673222400000,2023-01-09 00:00:00,FIL/USD,3.4345,3.9564,3.4345,3.782,69994.399602,264718.819294764
1673136000000,2023-01-08 00:00:00,FIL/USD,3.2977,3.469,3.2939,3.4345,5979.194748,20535.544362006
1673049600000,2023-01-07 00:00:00,FIL/USD,3.3444,3.3943,3.2771,3.2977,7103.641432,23425.6783503064
1672963200000,2023-01-06 00:00:00,FIL/USD,3.2926,3.3549,3.2162,3.3444,42331.384363,141573.08186361718
1672876800000,2023-01-05 00:00:00,FIL/USD,3.3641,3.3644,3.2358,3.2926,7743.904702,25497.580621805202
1672804800000,2023-01-04 04:00:00,FIL/USD,3.2172,3.4924,3.2172,3.3595,53824.379415,180823.00264469252
1672790400000,2023-01-04 00:00:00,FIL/USD,3.098,3.4924,3.0896,3.3641,56031.988868,188497.2137508388
1672718400000,2023-01-03 04:00:00,FIL/USD,3.1599,3.2273,3.0305,3.2172,18062.482188,58110.61769523361
1672704000000,2023-01-03 00:00:00,FIL/USD,3.1556,3.1882,3.0305,3.098,16518.623903,51174.696851493994
1672632000000,2023-01-02 04:00:00,FIL/USD,3.0768,3.2128,3.0753,3.1599,13101.398334,41399.108595606594
1672617600000,2023-01-02 00:00:00,FIL/USD,3.1116,3.2128,3.0489,3.1556,14312.387501,45164.1699981556
1672545600000,2023-01-01 04:00:00,FIL/USD,3.0158,3.1471,3.0105,3.0768,11199.389689,34458.2821951152
1672531200000,2023-01-01 00:00:00,FIL/USD,3.0036,3.1471,2.9926,3.1116,10561.982374,32864.6643549384
1672459200000,2022-12-31 04:00:00,FIL/USD,2.9783,3.111,2.9558,3.0158,34988.304197,105517.72779731259
1672444800000,2022-12-31 00:00:00,FIL/USD,2.9721,3.111,2.9467,3.0036,58482.015248,175656.5809988928
1672372800000,2022-12-30 04:00:00,FIL/USD,2.9767,2.9979,2.9411,2.9783,32799.375835,97686.38104938049
1672358400000,2022-12-30 00:00:00,FIL/USD,2.9791,3.1,2.9411,2.9721,27788.666789,82590.6965635869
1672286400000,2022-12-29 04:00:00,FIL/USD,3.0261,3.1,2.9238,2.9767,23836.171828,70953.1326804076
1672272000000,2022-12-29 00:00:00,FIL/USD,2.9986,3.032,2.9238,2.9791,4536.295055,13514.076598350499
1672200000000,2022-12-28 04:00:00,FIL/USD,3.0135,3.032,2.9158,3.0261,8965.391004,27130.169717204397
1672185600000,2022-12-28 00:00:00,FIL/USD,3.0751,3.1008,2.9158,2.9986,11803.580292,35394.215863591206
1672113600000,2022-12-27 04:00:00,FIL/USD,2.98,3.2907,2.9615,3.0135,33215.772508,100095.73045285801
1672099200000,2022-12-27 00:00:00,FIL/USD,2.9972,3.2907,2.9615,3.0751,29980.24357,92192.24700210699
1672027200000,2022-12-26 04:00:00,FIL/USD,2.9675,3.0098,2.9492,2.98,1984.955355,5915.1669579
1672012800000,2022-12-26 00:00:00,FIL/USD,2.9612,3.0077,2.9492,2.9972,2142.082653,6420.2501275715995
1671940800000,2022-12-25 04:00:00,FIL/USD,2.9464,2.9852,2.9056,2.9675,2338.062425,6938.2002461875
1671926400000,2022-12-25 00:00:00,FIL/USD,2.9356,2.9653,2.9056,2.9612,2305.036296,6825.6734797152
1671854400000,2022-12-24 04:00:00,FIL/USD,2.9845,2.9879,2.9248,2.9464,1084.856985,3196.422620604
1671840000000,2022-12-24 00:00:00,FIL/USD,2.972,2.9911,2.9248,2.9356,923.91099,2712.233102244
1671768000000,2022-12-23 04:00:00,FIL/USD,3.0146,3.0168,2.956,2.9845,7310.315427,21817.636391881504
1671753600000,2022-12-23 00:00:00,FIL/USD,2.9863,3.0309,2.956,2.972,7757.310104,23054.725629088
1671681600000,2022-12-22 04:00:00,FIL/USD,2.9594,3.0309,2.9032,3.0146,2202.163104,6638.640893318401
1671667200000,2022-12-22 00:00:00,FIL/USD,2.945,3.0,2.8872,2.9863,12829.705944,38313.350860567196
1671595200000,2022-12-21 04:00:00,FIL/USD,2.9265,2.9915,2.8836,2.9594,27693.319033,81955.6083462602
1671580800000,2022-12-21 00:00:00,FIL/USD,2.9785,3.0002,2.8836,2.945,26032.495386,76665.69891176998
1671508800000,2022-12-20 04:00:00,FIL/USD,2.9443,3.0648,2.9148,2.9265,9235.246517,27026.948932000498
1671494400000,2022-12-20 00:00:00,FIL/USD,2.8222,3.0648,2.8222,2.9785,21085.950311,62804.5030013135
1671422400000,2022-12-19 04:00:00,FIL/USD,2.9835,3.0549,2.6883,2.9443,29584.843986,87106.6561479798
1671408000000,2022-12-19 00:00:00,FIL/USD,3.0543,3.1048,2.6883,2.8222,18820.335207,53114.7500211954
1671336000000,2022-12-18 04:00:00,FIL/USD,3.1634,3.1882,2.9724,2.9835,10116.11618,30181.43262303
1671321600000,2022-12-18 00:00:00,FIL/USD,3.2059,3.2059,3.0294,3.0543,11906.39313,36365.696536959
1671249600000,2022-12-17 04:00:00,FIL/USD,3.0529,3.34,3.0,3.1634,22618.637108,71551.7966274472
1671235200000,2022-12-17 00:00:00,FIL/USD,3.39,3.5447,2.9688,3.2059,24071.097643,77169.53193369371
1671163200000,2022-12-16 04:00:00,FIL/USD,4.1555,4.1555,2.4297,3.0529,75456.106123,230359.94638290672
1671148800000,2022-12-16 00:00:00,FIL/USD,4.1587,4.1878,2.4297,3.39,70113.427361,237684.51875378998
1671076800000,2022-12-15 04:00:00,FIL/USD,4.1868,4.1878,4.111,4.1555,1971.554641,8192.7953106755
1671062400000,2022-12-15 00:00:00,FIL/USD,4.2212,4.232,4.1,4.1587,7424.084106,30874.538571622197
1670990400000,2022-12-14 04:00:00,FIL/USD,4.3524,4.3809,4.024,4.1868,15600.754989,65317.240987945195
1670976000000,2022-12-14 00:00:00,FIL/USD,4.3087,4.3809,4.024,4.2212,15611.744093,65900.2941653716
1670904000000,2022-12-13 04:00:00,FIL/USD,4.243,4.3579,4.1184,4.3524,10224.992673,44503.25810996521
1670889600000,2022-12-13 00:00:00,FIL/USD,4.2504,4.3579,4.1184,4.3087,10431.645083,44946.829169122095
1670817600000,2022-12-12 04:00:00,FIL/USD,4.2301,4.2675,4.2023,4.243,2671.184535,11333.835982005001
1670803200000,2022-12-12 00:00:00,FIL/USD,4.2914,4.2914,4.1723,4.2504,2654.441063,11282.4362941752
1670731200000,2022-12-11 04:00:00,FIL/USD,4.3955,4.4234,4.1723,4.2301,2314.420132,9790.2286003732
1670716800000,2022-12-11 00:00:00,FIL/USD,4.3645,4.4234,4.246,4.2914,1753.969238,7526.9835879532
1670644800000,2022-12-10 04:00:00,FIL/USD,4.4109,4.4236,4.3619,4.3955,3533.131814,15529.880888437
1670630400000,2022-12-10 00:00:00,FIL/USD,4.4323,4.4323,4.3619,4.3645,3712.671131,16203.9531512495
1670558400000,2022-12-09 04:00:00,FIL/USD,4.4424,4.4554,4.38,4.4109,2864.557794,12635.2779735546
1670544000000,2022-12-09 00:00:00,FIL/USD,4.3941,4.4574,4.38,4.4323,2967.880409,13154.5363368107
1670472000000,2022-12-08 04:00:00,FIL/USD,4.3775,4.4574,4.3246,4.4424,4625.930715,20550.234608316
1670457600000,2022-12-08 00:00:00,FIL/USD,4.3447,4.4443,4.3246,4.3941,5115.340489,22477.3176427149
1670385600000,2022-12-07 04:00:00,FIL/USD,4.5682,4.5682,4.2971,4.3775,7489.065038,32783.382203845
1670371200000,2022-12-07 00:00:00,FIL/USD,4.6027,4.6027,4.2269,4.3447,35227.653222,153053.5849536234
1670299200000,2022-12-06 04:00:00,FIL/USD,4.5267,4.638,4.5031,4.5682,36651.734089,167432.4516653698
1670284800000,2022-12-06 00:00:00,FIL/USD,4.5243,4.638,4.5023,4.6027,41298.716017,190085.60021144588
1670212800000,2022-12-05 04:00:00,FIL/USD,4.5695,4.6279,4.4699,4.5267,27332.217661,123724.74968604869
1670198400000,2022-12-05 00:00:00,FIL/USD,4.594,4.6279,4.4699,4.5243,23645.075198,106977.41371831139
1670126400000,2022-12-04 04:00:00,FIL/USD,4.4757,4.6149,4.4607,4.5695,5059.293877,23118.4433709515
1670112000000,2022-12-04 00:00:00,FIL/USD,4.4195,4.5966,4.4195,4.594,7285.154427,33467.999437638005
1670040000000,2022-12-03 04:00:00,FIL/USD,4.5506,4.5826,4.4038,4.4757,8972.213211,40156.9346684727
1670025600000,2022-12-03 00:00:00,FIL/USD,4.6585,4.6911,4.4038,4.4195,9503.66005,42001.425590975006
1669953600000,2022-12-02 04:00:00,FIL/USD,4.3756,4.7023,4.3644,4.5506,17655.955124,80345.1893872744
1669939200000,2022-12-02 00:00:00,FIL/USD,4.3761,4.7023,4.3567,4.6585,13757.048283,64087.209426355505
1669867200000,2022-12-01 04:00:00,FIL/USD,4.3944,4.4464,4.3488,4.3756,615.515544,2693.2498143264
1669852800000,2022-12-01 00:00:00,FIL/USD,4.4361,4.5001,4.3488,4.3761,23845.670645,104351.03930958449
1669780800000,2022-11-30 04:00:00,FIL/USD,4.3701,4.5001,4.25,4.3944,28475.13092,125131.115314848
1669766400000,2022-11-30 00:00:00,FIL/USD,4.3432,4.4787,4.25,4.4361,14192.79743,62960.668679222996
1669694400000,2022-11-29 04:00:00,FIL/USD,4.3147,4.4787,4.3147,4.3701,9101.649988,39775.12061255879
1669680000000,2022-11-29 00:00:00,FIL/USD,4.2631,4.3908,4.2247,4.3432,13395.549823,58179.551991253604
1669608000000,2022-11-28 04:00:00,FIL/USD,4.2128,4.3601,4.1666,4.3147,37032.55052,159784.345728644
1669593600000,2022-11-28 00:00:00,FIL/USD,4.3332,4.3835,4.1454,4.2631,43111.261064,183787.61704193839
1669521600000,2022-11-27 04:00:00,FIL/USD,4.4769,4.4962,4.1454,4.2128,51227.653216,215811.8574683648
1669507200000,2022-11-27 00:00:00,FIL/USD,4.2939,4.5,4.2929,4.3332,44761.268154,193959.52716491278
1669435200000,2022-11-26 04:00:00,FIL/USD,4.3314,4.5,4.2738,4.4769,9534.679073,42685.80474191369
1669420800000,2022-11-26 00:00:00,FIL/USD,4.2797,4.41,4.2738,4.2939,3050.178647,13097.162092353301
1669348800000,2022-11-25 04:00:00,FIL/USD,4.2883,4.3654,4.24,4.3314,10032.031443,43452.7409922102
1669334400000,2022-11-25 00:00:00,FIL/USD,4.383,4.383,4.24,4.2797,18457.34041,78991.879752677
1669262400000,2022-11-24 04:00:00,FIL/USD,4.4486,4.4486,4.2505,4.2883,13622.863132,58418.9239689556
1669248000000,2022-11-24 00:00:00,FIL/USD,4.4514,4.453,4.3469,4.383,5617.723647,24622.482744801
1669176000000,2022-11-23 04:00:00,FIL/USD,4.4061,4.4732,4.34,4.4486,8020.297585,35679.095836631
1669161600000,2022-11-23 00:00:00,FIL/USD,4.3185,4.4732,4.2837,4.4514,11582.53428,51558.493093991994
1669089600000,2022-11-22 04:00:00,FIL/USD,4.1849,4.4444,4.0678,4.4061,23851.47405,105091.97981170501
1669075200000,2022-11-22 00:00:00,FIL/USD,4.1416,4.3591,4.0678,4.3185,32675.412196,141108.767568426
1669003200000,2022-11-21 04:00:00,FIL/USD,4.1112,4.2119,4.0174,4.1849,30463.584147,127487.0532967803
1668988800000,2022-11-21 00:00:00,FIL/USD,4.1537,4.2119,4.0174,4.1416,17712.513385,73358.145435316
1668916800000,2022-11-20 04:00:00,FIL/USD,4.4083,4.4289,4.0501,4.1112,7321.567809,30100.429576360802
1668902400000,2022-11-20 00:00:00,FIL/USD,4.3601,4.4457,4.0817,4.1537,12525.852109,52028.63190515329
1668830400000,2022-11-19 04:00:00,FIL/USD,4.3144,4.4457,4.2339,4.4083,12497.486467,55092.6695924761
1668816000000,2022-11-19 00:00:00,FIL/USD,4.3187,4.4199,4.2339,4.3601,6023.758288,26264.1885115088
1668744000000,2022-11-18 04:00:00,FIL/USD,4.3835,4.3835,4.2439,4.3144,6553.494753,28274.3977623432
1668729600000,2022-11-18 00:00:00,FIL/USD,4.3056,4.4042,4.2439,4.3187,10885.118811,47009.562609065695
1668657600000,2022-11-17 04:00:00,FIL/USD,4.2773,4.3872,4.2084,4.3835,19487.437989,85423.18442478149
1668643200000,2022-11-17 00:00:00,FIL/USD,4.3121,4.3766,4.2084,4.3056,22994.300686,99004.2610336416
1668571200000,2022-11-16 04:00:00,FIL/USD,4.48,4.48,4.11,4.2773,29410.731589,125798.5222256297
1668556800000,2022-11-16 00:00:00,FIL/USD,4.4007,4.5458,4.11,4.3121,75278.35288,324607.785453848
1668484800000,2022-11-15 04:00:00,FIL/USD,4.3434,4.4911,4.3232,4.48,24643.324576,110402.09410048001
1668470400000,2022-11-15 00:00:00,FIL/USD,4.325,4.4911,4.2583,4.4007,22972.476645,101094.97797165149
1668398400000,2022-11-14 04:00:00,FIL/USD,4.1823,4.3928,4.0892,4.3434,48935.815959,212547.8230363206
1668384000000,2022-11-14 00:00:00,FIL/USD,4.2508,4.3919,4.0803,4.325,57349.580814,248036.93702055002
1668312000000,2022-11-13 04:00:00,FIL/USD,4.2818,4.4377,4.0803,4.1823,43801.031251,183189.0530010573
1668297600000,2022-11-13 00:00:00,FIL/USD,4.2285,4.4377,4.2,4.2508,30195.078747,128353.24073774759
1668225600000,2022-11-12 04:00:00,FIL/USD,4.3885,4.4112,4.2091,4.2818,20084.932855,85999.66549853899
1668211200000,2022-11-12 00:00:00,FIL/USD,4.4768,4.4914,4.2091,4.2285,21496.82538,90899.32611933
1668139200000,2022-11-11 04:00:00,FIL/USD,4.4773,4.6156,4.2,4.3885,42881.060677,188183.5347810145
1668124800000,2022-11-11 00:00:00,FIL/USD,4.6306,4.7382,4.2,4.4768,44815.908039,200631.8571089952
1668052800000,2022-11-10 04:00:00,FIL/USD,4.2988,4.8091,4.2528,4.4773,55877.17375,250178.870030875
1668038400000,2022-11-10 00:00:00,FIL/USD,4.1654,4.8091,4.0761,4.6306,61510.950925,284832.609353305
1667966400000,2022-11-09 04:00:00,FIL/USD,4.7201,4.7201,3.98,4.2988,45158.130727,194125.7723692276
1667952000000,2022-11-09 00:00:00,FIL/USD,4.7634,4.85,3.98,4.1654,89223.731953,371652.5330770262
1667880000000,2022-11-08 04:00:00,FIL/USD,5.4124,5.642,4.1666,4.7201,180646.92381,852671.5450755811
1667865600000,2022-11-08 00:00:00,FIL/USD,5.7168,5.8519,4.1666,4.7634,193907.136288,923657.2529942592
1667793600000,2022-11-07 04:00:00,FIL/USD,5.887,5.8961,5.4124,5.4124,53847.947893,291446.6331760732
1667779200000,2022-11-07 00:00:00,FIL/USD,5.8404,5.9442,5.6099,5.7168,48054.477905,274717.839287304
1667707200000,2022-11-06 04:00:00,FIL/USD,6.1982,6.3876,5.7793,5.887,80444.069473,473574.2369875509
1667692800000,2022-11-06 00:00:00,FIL/USD,6.1608,6.3876,5.7793,5.8404,66321.969708,387346.83188260323
1667620800000,2022-11-05 04:00:00,FIL/USD,6.1716,6.55,6.018,6.1982,80358.724431,498079.4457682242
1667606400000,2022-11-05 00:00:00,FIL/USD,6.1454,6.55,6.018,6.1608,89158.150327,549285.5325345816
1667534400000,2022-11-04 04:00:00,FIL/USD,5.8444,6.3035,5.7491,6.1716,123203.163262,760360.6423877592
1667520000000,2022-11-04 00:00:00,FIL/USD,5.7881,6.3035,5.7491,6.1454,149676.86391,919824.199472514
1667448000000,2022-11-03 04:00:00,FIL/USD,5.7884,6.24,5.7125,5.8444,258991.136041,1513647.7954780203
1667433600000,2022-11-03 00:00:00,FIL/USD,5.2154,6.24,5.2154,5.7881,276281.611915,1599145.5979252115
1667361600000,2022-11-02 04:00:00,FIL/USD,5.3956,5.8178,5.1005,5.7884,71899.746615,416184.49330626597
