Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1598572800.0,2020-08-28,BTCUSD,11710.43,11778,11650,11710.05,2.637,30868.32
1598486400.0,2020-08-27,BTCUSD,11767,11900,11640.09,11710.43,11.63,136864.14
1598400000.0,2020-08-26,BTCUSD,11611.05,11800,11567.41,11767,3.389,39694.05
1598313600.0,2020-08-25,BTCUSD,11929.94,11940,11573.5,11611.05,8.836,103289.34
1598227200.0,2020-08-24,BTCUSD,11820,11945,11777.39,11929.94,2.47,29357.29
1598140800.0,2020-08-23,BTCUSD,11846,11900.81,11757.67,11820,2.366,28040.91
1598054400.0,2020-08-22,BTCUSD,11839,11900,11649,11846,3.938,46203.46
1597968000.0,2020-08-21,BTCUSD,11999,12100,11740,11839,6.555,78166.54
1597881600.0,2020-08-20,BTCUSD,11810,12000,11761,11999,2.556,30280.09
1597795200.0,2020-08-19,BTCUSD,12045,12121.45,11750.79,11810,6.424,76473.03
1597708800.0,2020-08-18,BTCUSD,12205.25,12329.99,11969.05,12045,4.529,55061.87
1597622400.0,2020-08-17,BTCUSD,11830.06,12324.84,11740,12205.25,15.82,191811.88
1597536000.0,2020-08-16,BTCUSD,11875.27,11926,11740,11830.06,3.818,45189.76
1597449600.0,2020-08-15,BTCUSD,11707.41,11900,11700,11875.27,4.517,53407.1
1597363200.0,2020-08-14,BTCUSD,11556,11810,11543.5,11707.41,12.57,146954.84
1597276800.0,2020-08-13,BTCUSD,11586,11688.48,11355.08,11556,5.588,64238.33
1597190400.0,2020-08-12,BTCUSD,11500,11600,11301.33,11586,4.194,48128.0
1597104000.0,2020-08-11,BTCUSD,11800,11822,11300,11500,7.673,88734.35
1597017600.0,2020-08-10,BTCUSD,11757.58,11980,11563.79,11800,6.01,71146.64
1596931200.0,2020-08-09,BTCUSD,11728,11760.1,11611.88,11757.58,1.944,22736.79
1596844800.0,2020-08-08,BTCUSD,11490.38,11772,11428.95,11728,2.336,27267.07
1596758400.0,2020-08-07,BTCUSD,11655.82,11798.5,11405.13,11490.38,5.819,67677.17
1596672000.0,2020-08-06,BTCUSD,11670,11845,11504.68,11655.82,11.84,138325.89
1596585600.0,2020-08-05,BTCUSD,11161.81,11741,11116.15,11670,9.313,107120.77
1596499200.0,2020-08-04,BTCUSD,11280,11370,11104.28,11161.81,4.848,54291.84
1596412800.0,2020-08-03,BTCUSD,11060,11461.29,11004.21,11280,5.007,56236.11
1596326400.0,2020-08-02,BTCUSD,11650.1,11900,10923.24,11060,19.41,218623.25
1596240000.0,2020-08-01,BTCUSD,11301.07,11795.84,11215,11650.1,11.24,130171.5
1596153600.0,2020-07-31,BTCUSD,11041.42,11399.5,10918.6,11301.07,5.258,58899.56
1596067200.0,2020-07-30,BTCUSD,11153.04,11200,10800,11041.42,5.897,64793.9
1595980800.0,2020-07-29,BTCUSD,10817.57,11250,10761.08,11153.04,8.567,94883.63
1595894400.0,2020-07-28,BTCUSD,10741.66,11043.82,10610,10817.57,28.79,313025.61
1595808000.0,2020-07-27,BTCUSD,9817,11003.58,9817,10741.66,54.42,565274.61
1595721600.0,2020-07-26,BTCUSD,9699.91,10050,9600.47,9817,15.56,153845.9
1595635200.0,2020-07-25,BTCUSD,9640.07,9733.46,9563,9699.91,4.409,42529.82
1595548800.0,2020-07-24,BTCUSD,9650,9659.98,9530,9640.07,3.375,32376.12
1595462400.0,2020-07-23,BTCUSD,9590,9664.08,9475,9650,7.056,67543.24
1595376000.0,2020-07-22,BTCUSD,9598.7,9598.71,9406.42,9590,4.557,43235.57
1595289600.0,2020-07-21,BTCUSD,9535,9612,9501.06,9598.7,2.981,28513.31
1595203200.0,2020-07-20,BTCUSD,9535,9535,9535,9535,0.0,0.0
1595116800.0,2020-07-19,BTCUSD,9535,9535,9535,9535,0.0,0.0
1595030400.0,2020-07-18,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594944000.0,2020-07-17,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594857600.0,2020-07-16,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594771200.0,2020-07-15,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594684800.0,2020-07-14,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594598400.0,2020-07-13,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594512000.0,2020-07-12,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594425600.0,2020-07-11,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594339200.0,2020-07-10,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594252800.0,2020-07-09,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594166400.0,2020-07-08,BTCUSD,9535,9535,9535,9535,0.0,0.0
1594080000.0,2020-07-07,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593993600.0,2020-07-06,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593907200.0,2020-07-05,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593820800.0,2020-07-04,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593734400.0,2020-07-03,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593648000.0,2020-07-02,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593561600.0,2020-07-01,BTCUSD,9535,9535,9535,9535,0.0,0.0
1593475200.0,2020-06-30,BTCUSD,9479.46,9541.67,9414,9535,1.66,15779.99
1593388800.0,2020-06-29,BTCUSD,9440,9518.15,9371,9479.46,6.798,64315.37
1593302400.0,2020-06-28,BTCUSD,9409.27,9545.76,9368.7,9440,2.879,27133.31
1593216000.0,2020-06-27,BTCUSD,9551.74,9597,9390,9409.27,6.593,62575.85
1593129600.0,2020-06-26,BTCUSD,9652.94,9663.08,9460.9,9551.74,6.56,62643.79
1593043200.0,2020-06-25,BTCUSD,9615.29,9666.8,9489,9652.94,6.895,65939.48
1592956800.0,2020-06-24,BTCUSD,9756.9,9822.2,9599.65,9615.29,7.653,74025.04
1592870400.0,2020-06-23,BTCUSD,9700.32,9855.6,9700.32,9756.9,5.935,58059.12
1592784000.0,2020-06-22,BTCUSD,9565,9900,9565,9700.32,6.454,62653.96
1592697600.0,2020-06-21,BTCUSD,9662.95,9663.94,9565,9565,2.265,21839.51
1592611200.0,2020-06-20,BTCUSD,9590,9691.11,9557.57,9662.95,2.354,22681.21
1592524800.0,2020-06-19,BTCUSD,9658.46,9699.8,9549,9590,3.287,31603.04
1592438400.0,2020-06-18,BTCUSD,9684.1,9699.99,9588.48,9658.46,3.235,31172.92
1592352000.0,2020-06-17,BTCUSD,9636.48,9700,9564.6,9684.1,3.835,37035.82
1592265600.0,2020-06-16,BTCUSD,9601.91,9737.47,9509,9636.48,6.042,58241.03
1592179200.0,2020-06-15,BTCUSD,9599.48,9703,9387,9601.91,11.73,111488.5
1592092800.0,2020-06-14,BTCUSD,9653.72,9714.96,9550,9599.48,3.181,30617.57
1592006400.0,2020-06-13,BTCUSD,9707.88,9754.99,9651,9653.72,1.389,13459.13
1591920000.0,2020-06-12,BTCUSD,9590.1,9870.18,9541.47,9707.88,4.854,47097.29
1591833600.0,2020-06-11,BTCUSD,9940,9994.56,9534.31,9590.1,16.97,164697.4
1591747200.0,2020-06-10,BTCUSD,9926.28,10053.99,9856.26,9940,7.002,69775.1
1591660800.0,2020-06-09,BTCUSD,9830,9939.1,9700,9926.28,7.042,69407.27
1591574400.0,2020-06-08,BTCUSD,9800,9860.04,9706.61,9830,6.589,64553.2
1591488000.0,2020-06-07,BTCUSD,9741.95,9900,9600,9800,6.062,58994.53
1591401600.0,2020-06-06,BTCUSD,9750.63,9813.28,9644.72,9741.95,2.424,23583.89
1591315200.0,2020-06-05,BTCUSD,9862.93,9931,9638.85,9750.63,6.909,67752.77
1591228800.0,2020-06-04,BTCUSD,9791.99,9950,9630,9862.93,6.805,66792.97
1591142400.0,2020-06-03,BTCUSD,9630.39,9802,9630,9791.99,6.353,61823.03
1591056000.0,2020-06-02,BTCUSD,10034.76,10135.3,9511,9630.39,22.71,224558.23
1590969600.0,2020-06-01,BTCUSD,9450.74,10153.41,9450.74,10034.76,13.49,132605.87
1590883200.0,2020-05-31,BTCUSD,9690.93,9690.93,9450.74,9450.74,4.478,42822.4
1590796800.0,2020-05-30,BTCUSD,9450,9711.44,9400,9690.93,8.521,81638.17
1590710400.0,2020-05-29,BTCUSD,9526.32,9620,9368.76,9450,7.482,71256.61
1590624000.0,2020-05-28,BTCUSD,9242,9581.41,9200.3,9526.32,8.304,78277.88
1590537600.0,2020-05-27,BTCUSD,9004.9,9359,8947.67,9242,9.921,91536.17
1590451200.0,2020-05-26,BTCUSD,9062.16,9158.08,8920,9004.9,5.751,52042.78
1590364800.0,2020-05-25,BTCUSD,8926.82,9167.52,8821.51,9062.16,11.57,104084.99
1590278400.0,2020-05-24,BTCUSD,9310.3,9390,8875,8926.82,18.56,169183.68
1590192000.0,2020-05-23,BTCUSD,9372.47,9478.26,9270.03,9310.3,5.158,48389.38
1590105600.0,2020-05-22,BTCUSD,9295,9444.84,9178.94,9372.47,9.876,92411.9
1590019200.0,2020-05-21,BTCUSD,9596.29,9659.21,9000,9295,23.41,217207.63
1589932800.0,2020-05-20,BTCUSD,9738.43,9827,9500,9596.29,12.91,125086.83
1589846400.0,2020-05-19,BTCUSD,9670,9829,9560,9738.43,12.4,120408.45
1589760000.0,2020-05-18,BTCUSD,9610.54,9829,9502,9670,11.21,108668.42
1589673600.0,2020-05-17,BTCUSD,9425,9780,9400,9610.54,11.81,113779.47
1589587200.0,2020-05-16,BTCUSD,9352.89,9601.51,9278.45,9425,9.625,90562.37
1589500800.0,2020-05-15,BTCUSD,9646.17,9684.06,9190,9352.89,13.97,131940.44
1589414400.0,2020-05-14,BTCUSD,9334.82,9829,9237.12,9646.17,33.41,320697.83
1589328000.0,2020-05-13,BTCUSD,8846.6,9369,8788,9334.82,11.59,105879.12
1589241600.0,2020-05-12,BTCUSD,8641,8980,8640,8846.6,15.57,137618.03
1589155200.0,2020-05-11,BTCUSD,8838.72,9349.18,8330,8641,53.64,473451.65
1589068800.0,2020-05-10,BTCUSD,9577.26,9605.38,8436.62,8838.72,35.88,314632.02
1588982400.0,2020-05-09,BTCUSD,9751,9838.38,9502.25,9577.26,12.81,123630.73
1588896000.0,2020-05-08,BTCUSD,9940,9949,9667.87,9751,13.44,132246.13
1588809600.0,2020-05-07,BTCUSD,9185,9940,9128,9940,30.36,290121.62
1588723200.0,2020-05-06,BTCUSD,8919.24,9380,8902.57,9185,18.22,167395.85
1588636800.0,2020-05-05,BTCUSD,8872,9051.62,8800,8919.24,7.735,69171.79
1588550400.0,2020-05-04,BTCUSD,8941.35,8942.05,8620,8872,7.953,70040.36
1588464000.0,2020-05-03,BTCUSD,8950,9152.5,8841.32,8941.35,7.4,66589.04
1588377600.0,2020-05-02,BTCUSD,8835,9001.99,8800,8950,6.405,57154.38
1588291200.0,2020-05-01,BTCUSD,8680,9000.46,8680,8835,9.836,87012.63
1588204800.0,2020-04-30,BTCUSD,8725.84,9320,8450,8680,41.06,363209.29
1588118400.0,2020-04-29,BTCUSD,7835.64,8865,7796.36,8725.84,31.62,266252.24
1588032000.0,2020-04-28,BTCUSD,7829.88,7851.9,7762.28,7835.64,5.015,39182.71
1587945600.0,2020-04-27,BTCUSD,7684,7829.88,7684,7829.88,6.339,49074.53
1587859200.0,2020-04-26,BTCUSD,7591.7,7761,7540.13,7684,12.54,96230.76
1587772800.0,2020-04-25,BTCUSD,7523.92,7690.37,7508,7591.7,6.256,47510.25
1587686400.0,2020-04-24,BTCUSD,7477.55,7677,7450,7523.92,10.58,79820.42
1587600000.0,2020-04-23,BTCUSD,7112,7599.84,7050.12,7477.55,31.02,230718.3
1587513600.0,2020-04-22,BTCUSD,6907.96,7159.16,6885.23,7112,8.076,56912.9
1587427200.0,2020-04-21,BTCUSD,6940,7042.18,6885,6907.96,9.817,68054.88
1587340800.0,2020-04-20,BTCUSD,7191.18,7254.54,6900,6940,21.15,149045.88
1587254400.0,2020-04-19,BTCUSD,7300.07,7330,7170.48,7191.18,7.444,53866.36
1587168000.0,2020-04-18,BTCUSD,7160,7399.9,7151,7300.07,9.715,70687.73
1587081600.0,2020-04-17,BTCUSD,7171.81,7248.92,7150,7160,8.631,62095.77
1586995200.0,2020-04-16,BTCUSD,6923.07,7390.06,6875,7171.81,24.7,176812.26
1586908800.0,2020-04-15,BTCUSD,7190.14,7190.14,6921.15,6923.07,9.035,63765.13
1586822400.0,2020-04-14,BTCUSD,7150,7198.95,7054,7190.14,12.81,91655.23
1586736000.0,2020-04-13,BTCUSD,7190,7200,6981.58,7150,23.04,163336.58
1586649600.0,2020-04-12,BTCUSD,7130.88,7450.83,7085.43,7190,8.347,60945.18
1586563200.0,2020-04-11,BTCUSD,7178.01,7279.68,7051.08,7130.88,7.798,55709.74
1586476800.0,2020-04-10,BTCUSD,7484.28,7484.28,7074.97,7178.01,33.16,241628.46
1586390400.0,2020-04-09,BTCUSD,7379.82,7495.28,7360,7484.28,20.09,149488.72
1586304000.0,2020-04-08,BTCUSD,7308.5,7450,7250.98,7379.82,8.198,60505.07
1586217600.0,2020-04-07,BTCUSD,7365,7480,7176.91,7308.5,24.18,178159.79
1586131200.0,2020-04-06,BTCUSD,6983.28,7389,6983.28,7365,25.2,182010.62
1586044800.0,2020-04-05,BTCUSD,6998,7075,6943.64,6983.28,6.326,44270.55
1585958400.0,2020-04-04,BTCUSD,6900,7146.97,6813.48,6998,8.34,58209.3
1585872000.0,2020-04-03,BTCUSD,6893.98,7138,6755,6900,17.72,123081.36
1585785600.0,2020-04-02,BTCUSD,6852.94,7209,6700,6893.98,36.41,252780.95
1585699200.0,2020-04-01,BTCUSD,6618.91,6875,6409,6852.94,15.52,101939.39
1585612800.0,2020-03-31,BTCUSD,6685.56,6772.33,6600.84,6618.91,9.935,66738.3
1585526400.0,2020-03-30,BTCUSD,6239.15,6890.95,6200.16,6685.56,17.9,118747.62
1585440000.0,2020-03-29,BTCUSD,6563.52,6608.91,6200.16,6239.15,14.55,92368.75
1585353600.0,2020-03-28,BTCUSD,6794.26,7000,6457.85,6563.52,31.29,207222.66
1585267200.0,2020-03-27,BTCUSD,6942,7200.38,6794.26,6794.26,12.83,90317.15
1585180800.0,2020-03-26,BTCUSD,6940,6999,6803.29,6942,10.08,69477.98
1585094400.0,2020-03-25,BTCUSD,6950,7150,6700,6940,17.41,120391.43
1585008000.0,2020-03-24,BTCUSD,6767.93,7019.26,6644.05,6950,33.73,231745.28
1584921600.0,2020-03-23,BTCUSD,6250.26,6869.5,6084.27,6767.93,35.01,231059.11
1584835200.0,2020-03-22,BTCUSD,6523.28,6676.85,6146.73,6250.26,22.18,141837.28
1584748800.0,2020-03-21,BTCUSD,6600,6765.47,6250.98,6523.28,18.95,123023.34
1584662400.0,2020-03-20,BTCUSD,6493,7215,6166.07,6600,71.87,486170.9
1584576000.0,2020-03-19,BTCUSD,5770.86,6674.87,5680.15,6493,64.03,405146.1
1584489600.0,2020-03-18,BTCUSD,5701.49,5833.46,5457.97,5770.86,38.0,214561.13
1584403200.0,2020-03-17,BTCUSD,5385.66,5885.45,5269,5701.49,44.48,250160.33
1584316800.0,2020-03-16,BTCUSD,5839.9,5847,5003.81,5385.66,80.3,429626.59
1584230400.0,2020-03-15,BTCUSD,5802.3,6199,5736.07,5839.9,50.17,293786.39
1584144000.0,2020-03-14,BTCUSD,6030.13,6210,5790.37,5802.3,44.35,263152.79
1584057600.0,2020-03-13,BTCUSD,6238.34,6939,5831.46,6030.13,365.03,2235007.53
1583971200.0,2020-03-12,BTCUSD,8255.28,8348.72,6238.34,6238.34,262.29,1766118.44
1583884800.0,2020-03-11,BTCUSD,8243.67,8342,8055,8255.28,5.141,42166.06
1583798400.0,2020-03-10,BTCUSD,8218,8500,8050,8243.67,8.576,70838.43
1583712000.0,2020-03-09,BTCUSD,8510,8678.67,8001,8218,36.74,304161.95
1583625600.0,2020-03-08,BTCUSD,9163,9272.89,8510,8510,39.3,343437.15
1583539200.0,2020-03-07,BTCUSD,9350,9420,9160.18,9163,6.439,59804.43
1583452800.0,2020-03-06,BTCUSD,9220.05,9350,9207.88,9350,2.257,20974.45
1583366400.0,2020-03-05,BTCUSD,9062.95,9448,9062.95,9220.05,9.439,87898.84
1583280000.0,2020-03-04,BTCUSD,9035.81,9110.61,9012.97,9062.95,2.676,24266.73
1583193600.0,2020-03-03,BTCUSD,9127.42,9285,8956.68,9035.81,11.44,104377.24
1583107200.0,2020-03-02,BTCUSD,8900,9190,8805.61,9127.42,6.759,61059.02
1583020800.0,2020-03-01,BTCUSD,8910,9029.23,8803.59,8900,9.867,87586.0
1582934400.0,2020-02-29,BTCUSD,9015.73,9150,8902,8910,4.7,42353.35
1582848000.0,2020-02-28,BTCUSD,9263.98,9336,8900,9015.73,13.14,118729.21
1582761600.0,2020-02-27,BTCUSD,9209.56,9357,9090,9263.98,13.11,120873.44
1582675200.0,2020-02-26,BTCUSD,9648.98,9649.97,9020,9209.56,18.42,172111.32
1582588800.0,2020-02-25,BTCUSD,9750,9804.69,9500,9648.98,7.071,68112.62
1582502400.0,2020-02-24,BTCUSD,9966.55,10035.52,9658.23,9750,10.38,102044.39
1582416000.0,2020-02-23,BTCUSD,9908.81,10072.56,9837.08,9966.55,4.712,46982.99
1582329600.0,2020-02-22,BTCUSD,9852.64,9938,9777,9908.81,3.192,31390.83
1582243200.0,2020-02-21,BTCUSD,9812,9943.68,9777.23,9852.64,6.177,60808.13
1582156800.0,2020-02-20,BTCUSD,10000,10011.39,9700,9812,7.139,70020.63
1582070400.0,2020-02-19,BTCUSD,10169,10316.14,9720,10000,9.811,99053.51
1581984000.0,2020-02-18,BTCUSD,9743.51,10203,9696.71,10169,8.928,88546.28
1581897600.0,2020-02-17,BTCUSD,10020,10020,9576.12,9743.51,7.822,76231.16
1581811200.0,2020-02-16,BTCUSD,9963.82,10099,9750.13,10020,8.611,85478.02
1581724800.0,2020-02-15,BTCUSD,10350.67,10362.55,9860.1,9963.82,10.67,107720.8
1581638400.0,2020-02-14,BTCUSD,10256.58,10370,10180,10350.67,9.725,99884.89
1581552000.0,2020-02-13,BTCUSD,10443.9,10613.55,10201,10256.58,18.01,186888.84
1581465600.0,2020-02-12,BTCUSD,10170,10750,10170,10443.9,17.94,186636.68
1581379200.0,2020-02-11,BTCUSD,9924.91,10311,9795,10170,12.21,123096.23
1581292800.0,2020-02-10,BTCUSD,10147.46,10149.8,9743.64,9924.91,16.81,167037.04
1581206400.0,2020-02-09,BTCUSD,9877.59,10150,9877.59,10147.46,15.74,158654.0
1581120000.0,2020-02-08,BTCUSD,9790,9932.39,9733.37,9877.59,7.979,78526.49
1581033600.0,2020-02-07,BTCUSD,9774.08,9870.48,9701,9790,7.878,77029.41
1580947200.0,2020-02-06,BTCUSD,9496.79,9800,9496.79,9719.75,14.48,139637.44
1580860800.0,2020-02-05,BTCUSD,9124.28,9693.1,9120.12,9496.79,19.15,181677.59
1580774400.0,2020-02-04,BTCUSD,9378.39,9425.57,9042.99,9124.28,13.04,120124.77
1580688000.0,2020-02-03,BTCUSD,9395.39,9588.14,9350,9378.39,6.267,59060.24
1580601600.0,2020-02-02,BTCUSD,9425.04,9479.88,9344.99,9395.39,9.562,90098.1
1580515200.0,2020-02-01,BTCUSD,9447.5,9491.9,9350.13,9425.04,5.449,51303.05
1580428800.0,2020-01-31,BTCUSD,9570,9570.48,9316.8,9447.5,8.008,75292.2
1580342400.0,2020-01-30,BTCUSD,9321,9597.9,9200,9570,25.48,239546.3
1580256000.0,2020-01-29,BTCUSD,9297,9390,9174,9321,12.36,115031.51
1580169600.0,2020-01-28,BTCUSD,8889,9297,8865.3,9297,17.02,154127.7
1580083200.0,2020-01-27,BTCUSD,8650,8939.82,8606.84,8889,9.604,84406.25
1579996800.0,2020-01-26,BTCUSD,8499,8650,8352.96,8650,4.38,37373.76
1579910400.0,2020-01-25,BTCUSD,8523,8523,8312.86,8499,5.039,42387.32
1579824000.0,2020-01-24,BTCUSD,8479.56,8573.46,8213.41,8523,12.94,108793.76
1579737600.0,2020-01-23,BTCUSD,8650.29,8722.3,8400,8479.56,6.757,57650.21
1579651200.0,2020-01-22,BTCUSD,8788.89,8788.89,8616,8650.29,5.171,44944.8
1579564800.0,2020-01-21,BTCUSD,8710.01,8790,8592.1,8788.89,7.115,61747.2
1579478400.0,2020-01-20,BTCUSD,8742.96,8800,8600.1,8710.01,4.46,38784.93
1579392000.0,2020-01-19,BTCUSD,8950,9150.45,8696.35,8742.96,13.96,124005.47
1579305600.0,2020-01-18,BTCUSD,8881.62,9021.16,8832.34,8950,6.887,61511.12
1579219200.0,2020-01-17,BTCUSD,8700,9083,8667.89,8881.62,19.95,177129.04
1579132800.0,2020-01-16,BTCUSD,8846.2,8889.98,8637.18,8700,7.784,67910.03
1579046400.0,2020-01-15,BTCUSD,8858.64,8945,8600,8846.2,14.24,124865.52
1578960000.0,2020-01-14,BTCUSD,8292.66,8943.88,8292.66,8858.64,34.35,298952.96
1578873600.0,2020-01-13,BTCUSD,8310,8346.83,8261.56,8292.66,5.164,42949.01
1578787200.0,2020-01-12,BTCUSD,8233.5,8345.82,8176.2,8310,3.769,31161.96
1578700800.0,2020-01-11,BTCUSD,8300.34,8395.55,8185,8233.5,7.581,62834.44
1578614400.0,2020-01-10,BTCUSD,8095.17,8300.34,8000,8300.34,15.51,126342.8
1578528000.0,2020-01-09,BTCUSD,8250,8250,8037,8095.17,9.955,80897.98
1578441600.0,2020-01-08,BTCUSD,8204.02,8544,8019.6,8250,52.39,437830.69
1578355200.0,2020-01-07,BTCUSD,7733.55,8278.37,7733.55,8204.02,21.67,174090.97
1578268800.0,2020-01-06,BTCUSD,7512,7800,7454.64,7733.55,8.307,63237.12
1578182400.0,2020-01-05,BTCUSD,7358.67,7557,7358.67,7512,9.515,71262.67
1578096000.0,2020-01-04,BTCUSD,7380,7450,7308.73,7358.67,3.371,24905.32
1578009600.0,2020-01-03,BTCUSD,7140.12,7450,7051,7380,9.689,70968.67
1577923200.0,2020-01-02,BTCUSD,7274.13,7332,7055.57,7140.12,8.31,59865.08
1577836800.0,2020-01-01,BTCUSD,7302.77,7332,7235.59,7274.13,1.741,12669.86
1577750400.0,2019-12-31,BTCUSD,7298.72,7332,7211.54,7302.77,8.704,63371.95
1577664000.0,2019-12-30,BTCUSD,7499.14,7499.14,7230,7298.72,9.005,66274.85
1577577600.0,2019-12-29,BTCUSD,7438.64,7607.06,7417.85,7499.14,8.414,63158.4
1577491200.0,2019-12-28,BTCUSD,7415.09,7547.24,7386,7438.64,3.747,27994.16
1577404800.0,2019-12-27,BTCUSD,7408.21,7483.22,7338.82,7415.09,6.786,50279.25
1577318400.0,2019-12-26,BTCUSD,7367.88,7548.64,7330,7408.21,8.074,59868.7
1577232000.0,2019-12-25,BTCUSD,7444.68,7500,7323.97,7367.88,7.339,54303.1
1577145600.0,2019-12-24,BTCUSD,7542.92,7615.52,7400,7444.68,7.964,59577.98
1577059200.0,2019-12-23,BTCUSD,7656.48,7867.88,7476,7542.92,14.12,108666.87
1576972800.0,2019-12-22,BTCUSD,7347.44,7678.28,7326.5,7656.48,8.545,64084.32
1576886400.0,2019-12-21,BTCUSD,7331.25,7460,7326.5,7347.44,6.799,50256.48
1576800000.0,2019-12-20,BTCUSD,7302.33,7473.92,7212.35,7331.25,11.27,82773.61
1576713600.0,2019-12-19,BTCUSD,7619,7678,7251,7302.33,20.84,154293.08
1576627200.0,2019-12-18,BTCUSD,7001.21,7725.4,6987.4,7619,23.63,169267.86
1576540800.0,2019-12-17,BTCUSD,7170,7199.94,7001.21,7001.21,18.09,127648.94
1576454400.0,2019-12-16,BTCUSD,7330.44,7355.94,7101.24,7170,11.79,85314.57
1576368000.0,2019-12-15,BTCUSD,7352.62,7418,7270.5,7330.44,3.179,23310.4
1576281600.0,2019-12-14,BTCUSD,7453.8,7590.63,7226.08,7352.62,5.222,38603.03
1576195200.0,2019-12-13,BTCUSD,7434.68,7460,7350,7453.8,4.369,32417.88
1576108800.0,2019-12-12,BTCUSD,7379.76,7460,7222,7434.68,11.88,87528.9
1576022400.0,2019-12-11,BTCUSD,7383,7440.56,7297.8,7379.76,6.801,50062.41
1575936000.0,2019-12-10,BTCUSD,7567.04,7603.86,7370,7383,4.446,33193.75
1575849600.0,2019-12-09,BTCUSD,7700,7798,7489.51,7567.04,11.8,89926.36
1575763200.0,2019-12-08,BTCUSD,7721.45,7774,7657.98,7700,4.751,36579.17
1575676800.0,2019-12-07,BTCUSD,7776.89,7850,7598.44,7721.45,8.543,65659.01
1575590400.0,2019-12-06,BTCUSD,7557.33,7792.89,7487.17,7776.89,4.065,31162.39
