https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1701907200000,2023-12-07 00:00:00,LTC/USD,72.32,74.47,72.3,74.08,3814.83232,282602.7782656
1701820800000,2023-12-06 00:00:00,LTC/USD,74.31,74.82,72.19,72.32,4824.86192,348934.0140544
1701734400000,2023-12-05 00:00:00,LTC/USD,72.9,74.33,71.28,74.31,4424.7554,328803.573774
1701648000000,2023-12-04 00:00:00,LTC/USD,72.19,75.05,71.95,72.9,5573.06482,406276.425378
1701561600000,2023-12-03 00:00:00,LTC/USD,72.3,72.75,71.34,72.19,2179.43393,157333.3354067
1701475200000,2023-12-02 00:00:00,LTC/USD,71.54,73.02,71.27,72.3,2006.87087,145096.763901
1701388800000,2023-12-01 00:00:00,LTC/USD,69.31,72.25,69.19,71.54,4265.91836,305183.7994744
1701302400000,2023-11-30 00:00:00,LTC/USD,70.04,70.09,69.14,69.31,1574.21728,109108.99967680001
1701216000000,2023-11-29 00:00:00,LTC/USD,69.76,70.49,69.25,70.04,2116.01369,148205.59884760002
1701129600000,2023-11-28 00:00:00,LTC/USD,69.23,70.3,67.87,69.76,1934.4253,134945.50892800002
1701043200000,2023-11-27 00:00:00,LTC/USD,69.99,70.47,67.99,69.23,1833.27352,126917.52578960001
1700956800000,2023-11-26 00:00:00,LTC/USD,71.81,71.87,69.0,69.99,1518.08905,106251.0526095
1700870400000,2023-11-25 00:00:00,LTC/USD,70.7,72.19,70.59,71.81,815.52622,58562.9378582
1700784000000,2023-11-24 00:00:00,LTC/USD,69.5,71.76,69.35,70.7,2872.06377,203054.90853900003
1700697600000,2023-11-23 00:00:00,LTC/USD,68.73,70.63,68.64,69.5,2886.59793,200618.556135
1700611200000,2023-11-22 00:00:00,LTC/USD,66.52,69.07,66.07,68.73,2693.77791,185143.3557543
1700524800000,2023-11-21 00:00:00,LTC/USD,69.55,71.87,65.33,66.52,1379.00319,91731.29219879999
1700438400000,2023-11-20 00:00:00,LTC/USD,70.6,71.0,68.79,69.55,1614.96742,112320.984061
1700352000000,2023-11-19 00:00:00,LTC/USD,69.84,70.6,68.71,70.6,2081.18297,146931.51768199998
1700265600000,2023-11-18 00:00:00,LTC/USD,70.32,70.33,67.57,69.84,1144.32483,79919.6461272
1700179200000,2023-11-17 00:00:00,LTC/USD,71.02,71.72,68.1,70.32,3255.67171,228938.83464719998
1700092800000,2023-11-16 00:00:00,LTC/USD,74.13,74.37,70.0,71.02,4231.78068,300541.06389359996
1700006400000,2023-11-15 00:00:00,LTC/USD,70.7,74.35,70.66,74.13,2777.2412,205876.89015599998
1699920000000,2023-11-14 00:00:00,LTC/USD,71.19,72.53,68.19,70.7,2116.9033,149665.06331
1699833600000,2023-11-13 00:00:00,LTC/USD,74.77,75.99,70.63,71.19,3763.19734,267902.0186346
1699747200000,2023-11-12 00:00:00,LTC/USD,74.95,76.88,72.39,74.77,2997.88707,224152.0162239
1699660800000,2023-11-11 00:00:00,LTC/USD,73.4,76.11,71.18,74.95,3927.27907,294349.56629650004
1699574400000,2023-11-10 00:00:00,LTC/USD,73.85,75.36,70.94,73.4,3279.67581,240728.20445400002
1699488000000,2023-11-09 00:00:00,LTC/USD,73.13,76.23,68.97,73.85,5254.7809,388065.56946499995
1699401600000,2023-11-08 00:00:00,LTC/USD,73.56,74.22,72.15,73.13,2667.71446,195089.9584598
1699315200000,2023-11-07 00:00:00,LTC/USD,74.48,74.68,70.67,73.56,2593.86184,190804.4769504
1699228800000,2023-11-06 00:00:00,LTC/USD,71.55,74.93,70.97,74.48,4129.67708,307578.34891840006
1699142400000,2023-11-05 00:00:00,LTC/USD,70.71,72.31,70.03,71.55,3104.985,222161.67675
1699056000000,2023-11-04 00:00:00,LTC/USD,69.38,71.03,68.82,70.71,1904.01763,134633.0866173
1698969600000,2023-11-03 00:00:00,LTC/USD,69.35,69.59,67.91,69.38,1645.16225,114141.356905
1698883200000,2023-11-02 00:00:00,LTC/USD,69.89,70.77,67.5,69.35,2724.24208,188926.188248
1698796800000,2023-11-01 00:00:00,LTC/USD,69.04,70.41,65.02,69.89,4103.13107,286767.8304823
1698710400000,2023-10-31 00:00:00,LTC/USD,69.22,70.45,67.92,69.04,1806.25548,124703.87833920002
1698624000000,2023-10-30 00:00:00,LTC/USD,68.76,69.77,67.88,69.22,2711.58725,187696.069445
1698537600000,2023-10-29 00:00:00,LTC/USD,67.8,69.31,67.12,68.76,1110.7768,76377.01276800002
1698451200000,2023-10-28 00:00:00,LTC/USD,67.03,68.35,66.96,67.8,1665.64312,112930.603536
1698364800000,2023-10-27 00:00:00,LTC/USD,68.87,68.87,65.7,67.03,1925.86906,129091.0030918
1698278400000,2023-10-26 00:00:00,LTC/USD,68.7,73.14,66.77,68.87,1688.70737,116301.27657190002
1698192000000,2023-10-25 00:00:00,LTC/USD,69.02,70.55,67.32,68.7,2837.30395,194922.781365
1698105600000,2023-10-24 00:00:00,LTC/USD,68.92,72.68,67.32,69.02,3351.57045,231325.392459
1698019200000,2023-10-23 00:00:00,LTC/USD,65.23,69.82,65.0,68.92,4448.2801,306575.464492
1697932800000,2023-10-22 00:00:00,LTC/USD,64.7,66.24,63.3,65.23,3265.81105,213028.8547915
1697846400000,2023-10-21 00:00:00,LTC/USD,63.5,65.3,63.38,64.7,1535.80266,99366.432102
1697760000000,2023-10-20 00:00:00,LTC/USD,61.79,64.2,61.58,63.5,1330.09627,84461.113145
1697673600000,2023-10-19 00:00:00,LTC/USD,60.15,61.79,59.9,61.79,1137.46923,70284.2237217
1697587200000,2023-10-18 00:00:00,LTC/USD,62.08,62.81,60.08,60.15,1161.51271,69864.9895065
1697500800000,2023-10-17 00:00:00,LTC/USD,63.26,63.3,61.62,62.08,1801.07867,111810.9638336
1697414400000,2023-10-16 00:00:00,LTC/USD,61.6,66.23,61.6,63.26,3793.16936,239955.89371359997
1697328000000,2023-10-15 00:00:00,LTC/USD,61.6,62.12,61.4,61.6,259.09704,15960.377664
1697241600000,2023-10-14 00:00:00,LTC/USD,61.46,61.94,61.44,61.6,599.706,36941.8896
1697155200000,2023-10-13 00:00:00,LTC/USD,61.12,62.0,61.11,61.46,844.48949,51902.3240554
1697068800000,2023-10-12 00:00:00,LTC/USD,61.49,61.85,60.45,61.12,3268.23754,199754.6784448
1696982400000,2023-10-11 00:00:00,LTC/USD,63.63,63.63,61.13,61.49,1960.01421,120521.27377290001
1696896000000,2023-10-10 00:00:00,LTC/USD,63.09,63.79,62.61,63.63,1368.85792,87100.4294496
1696809600000,2023-10-09 00:00:00,LTC/USD,65.24,65.37,61.69,63.09,2361.11604,148962.8109636
1696723200000,2023-10-08 00:00:00,LTC/USD,65.41,65.98,65.06,65.24,749.75246,48913.8504904
1696636800000,2023-10-07 00:00:00,LTC/USD,65.52,66.24,65.03,65.41,400.14516,26173.494915599997
1696550400000,2023-10-06 00:00:00,LTC/USD,64.89,65.86,64.45,65.52,969.34898,63511.74516959999
1696464000000,2023-10-05 00:00:00,LTC/USD,64.41,65.21,63.89,64.89,1429.86179,92783.73155309999
1696377600000,2023-10-04 00:00:00,LTC/USD,65.47,65.47,63.1,64.41,1189.41396,76610.1531636
1696291200000,2023-10-03 00:00:00,LTC/USD,66.0,66.74,65.26,65.47,1471.6006,96345.691282
1696204800000,2023-10-02 00:00:00,LTC/USD,67.96,68.06,65.29,66.0,1805.62308,119171.12328
1696118400000,2023-10-01 00:00:00,LTC/USD,66.01,68.7,65.76,67.96,1055.36457,71722.5761772
1696032000000,2023-09-30 00:00:00,LTC/USD,65.59,66.52,65.37,66.01,540.11665,35653.1000665
1695945600000,2023-09-29 00:00:00,LTC/USD,65.25,66.43,64.99,65.59,1175.18991,77080.7061969
1695859200000,2023-09-28 00:00:00,LTC/USD,63.5,66.27,63.13,65.25,1538.48321,100386.0294525
1695772800000,2023-09-27 00:00:00,LTC/USD,64.74,65.46,63.04,63.5,1656.6304,105196.0304
1695686400000,2023-09-26 00:00:00,LTC/USD,64.34,65.0,63.31,64.74,967.41668,62630.555863199996
1695600000000,2023-09-25 00:00:00,LTC/USD,63.66,65.04,62.61,64.34,1304.49772,83931.38330480001
1695513600000,2023-09-24 00:00:00,LTC/USD,64.99,65.65,63.47,63.66,611.58486,38933.4921876
1695427200000,2023-09-23 00:00:00,LTC/USD,64.33,65.25,64.33,64.99,1444.71255,93891.86862449998
1695340800000,2023-09-22 00:00:00,LTC/USD,64.7,65.84,64.03,64.33,3111.40666,200156.7904378
1695254400000,2023-09-21 00:00:00,LTC/USD,64.53,64.98,62.88,64.7,3152.63086,203975.216642
1695168000000,2023-09-20 00:00:00,LTC/USD,67.3,67.8,62.86,64.53,3017.83141,194740.66088729998
1695081600000,2023-09-19 00:00:00,LTC/USD,65.91,68.34,65.73,67.3,1957.05906,131710.074738
1694995200000,2023-09-18 00:00:00,LTC/USD,63.54,67.81,63.21,65.91,3859.96905,254410.5600855
1694908800000,2023-09-17 00:00:00,LTC/USD,65.42,66.45,62.93,63.54,2617.8298,166336.905492
1694822400000,2023-09-16 00:00:00,LTC/USD,66.02,67.0,64.46,65.42,807.50769,52827.1530798
1694736000000,2023-09-15 00:00:00,LTC/USD,62.96,66.24,62.39,66.02,2098.01929,138511.2335258
1694649600000,2023-09-14 00:00:00,LTC/USD,61.98,63.42,61.97,62.96,2495.4352,157112.60019199998
1694563200000,2023-09-13 00:00:00,LTC/USD,59.97,62.81,59.66,61.98,2324.17637,144052.4514126
1694476800000,2023-09-12 00:00:00,LTC/USD,58.77,61.42,58.7,59.97,1807.8138,108414.59358599999
1694390400000,2023-09-11 00:00:00,LTC/USD,61.11,61.57,57.86,58.77,4039.17001,237382.0214877
1694304000000,2023-09-10 00:00:00,LTC/USD,63.1,63.1,60.32,61.11,1301.45627,79531.99265969999
1694217600000,2023-09-09 00:00:00,LTC/USD,62.55,63.22,62.52,63.1,785.74518,49580.520858
1694131200000,2023-09-08 00:00:00,LTC/USD,63.53,64.01,61.6,62.55,927.45909,58012.56607949999
1694044800000,2023-09-07 00:00:00,LTC/USD,62.88,64.34,62.52,63.53,2048.00169,130109.54736570001
1693958400000,2023-09-06 00:00:00,LTC/USD,63.1,63.7,61.52,62.88,1789.98892,112554.5032896
1693872000000,2023-09-05 00:00:00,LTC/USD,63.69,63.69,62.6,63.1,1589.99933,100328.95772300001
1693785600000,2023-09-04 00:00:00,LTC/USD,63.93,64.93,63.17,63.69,1371.80977,87370.5642513
1693699200000,2023-09-03 00:00:00,LTC/USD,64.5,64.88,63.61,63.93,914.60668,58470.8050524
1693612800000,2023-09-02 00:00:00,LTC/USD,63.01,64.66,63.01,64.5,1314.04386,84755.82897
1693526400000,2023-09-01 00:00:00,LTC/USD,63.86,64.22,61.94,63.01,2547.58148,160523.10905479998
1693440000000,2023-08-31 00:00:00,LTC/USD,67.63,68.0,63.47,63.86,1912.1642,122110.80581199999
1693353600000,2023-08-30 00:00:00,LTC/USD,68.77,68.9,66.7,67.63,1269.80757,85877.08595909999
1693267200000,2023-08-29 00:00:00,LTC/USD,65.41,70.6,64.6,68.77,6186.42843,425440.68313109997
1693180800000,2023-08-28 00:00:00,LTC/USD,65.4,65.65,64.0,65.41,1456.3541,95260.12168099999
1693094400000,2023-08-27 00:00:00,LTC/USD,64.94,65.88,64.81,65.4,669.62972,43793.783688
1693008000000,2023-08-26 00:00:00,LTC/USD,65.09,65.5,64.91,64.94,806.36007,52365.022945799996
1692921600000,2023-08-25 00:00:00,LTC/USD,64.9,65.4,63.76,65.09,2694.40486,175378.8123374
1692835200000,2023-08-24 00:00:00,LTC/USD,65.53,65.87,64.04,64.9,1541.03145,100012.941105
1692748800000,2023-08-23 00:00:00,LTC/USD,64.66,66.77,64.23,65.53,2345.23742,153683.4081326
1692662400000,2023-08-22 00:00:00,LTC/USD,67.05,67.68,62.65,64.66,3708.49226,239791.1095316
1692576000000,2023-08-21 00:00:00,LTC/USD,65.09,67.12,64.42,67.05,3644.86338,244388.08962899997
1692489600000,2023-08-20 00:00:00,LTC/USD,64.2,65.83,64.03,65.09,1912.13605,124460.93549450001
1692403200000,2023-08-19 00:00:00,LTC/USD,64.13,64.98,63.58,64.2,1589.76206,102062.724252
1692316800000,2023-08-18 00:00:00,LTC/USD,64.97,65.83,63.36,64.13,5663.82317,363220.9798921
1692230400000,2023-08-17 00:00:00,LTC/USD,74.49,75.71,57.58,64.97,6141.86176,399036.7585472
1692144000000,2023-08-16 00:00:00,LTC/USD,79.2,79.49,73.19,74.49,3689.37678,274821.67634219996
1692057600000,2023-08-15 00:00:00,LTC/USD,82.08,82.14,77.19,79.2,2539.85922,201156.850224
1691971200000,2023-08-14 00:00:00,LTC/USD,81.91,82.93,81.47,82.08,1315.31368,107960.9468544
1691884800000,2023-08-13 00:00:00,LTC/USD,83.43,83.71,81.02,81.91,3483.21496,285310.1373736
1691798400000,2023-08-12 00:00:00,LTC/USD,83.48,83.87,83.27,83.43,428.63639,35761.1340177
1691712000000,2023-08-11 00:00:00,LTC/USD,83.02,83.57,82.62,83.48,1150.16152,96015.48368960002
1691625600000,2023-08-10 00:00:00,LTC/USD,84.02,84.31,82.6,83.02,1369.91771,113730.5682842
1691539200000,2023-08-09 00:00:00,LTC/USD,83.89,85.62,81.61,84.02,1620.81033,136180.4839266
1691452800000,2023-08-08 00:00:00,LTC/USD,82.35,85.29,81.71,83.89,3895.66587,326807.4098343
1691366400000,2023-08-07 00:00:00,LTC/USD,82.47,83.36,79.21,82.35,1920.06188,158117.09581799997
1691280000000,2023-08-06 00:00:00,LTC/USD,83.12,83.36,81.65,82.47,838.74612,69171.3925164
1691193600000,2023-08-05 00:00:00,LTC/USD,81.97,83.37,81.34,83.12,1014.57329,84331.33186480001
1691107200000,2023-08-04 00:00:00,LTC/USD,82.6,83.81,80.7,81.97,2349.31561,192573.4005517
1691020800000,2023-08-03 00:00:00,LTC/USD,87.42,88.24,81.57,82.6,4113.91794,339809.621844
1690934400000,2023-08-02 00:00:00,LTC/USD,93.89,94.46,86.0,87.42,8631.33065,754550.925423
1690848000000,2023-08-01 00:00:00,LTC/USD,92.08,93.99,88.0,93.89,3284.48697,308380.4816133
1690761600000,2023-07-31 00:00:00,LTC/USD,94.19,94.99,91.24,92.08,3583.42216,329961.5124928
1690675200000,2023-07-30 00:00:00,LTC/USD,94.35,96.21,91.02,94.19,4393.34761,413809.4113859
1690588800000,2023-07-29 00:00:00,LTC/USD,91.46,94.79,90.87,94.35,1562.25022,147398.30825699997
1690502400000,2023-07-28 00:00:00,LTC/USD,90.56,91.98,90.56,91.46,2173.65586,198802.56495559998
1690416000000,2023-07-27 00:00:00,LTC/USD,90.76,91.87,89.72,90.56,1999.69874,181092.7178944
1690329600000,2023-07-26 00:00:00,LTC/USD,89.53,91.07,88.72,90.76,2268.96176,205930.96933760002
1690243200000,2023-07-25 00:00:00,LTC/USD,89.14,90.1,88.64,89.53,2399.92785,214865.54041050002
1690156800000,2023-07-24 00:00:00,LTC/USD,93.22,93.25,87.4,89.14,9556.93315,851905.0209910001
1690070400000,2023-07-23 00:00:00,LTC/USD,92.02,93.56,91.68,93.22,877.43232,81794.2408704
1689984000000,2023-07-22 00:00:00,LTC/USD,93.93,96.4,91.38,92.02,16314.22956,1501235.4041112
1689897600000,2023-07-21 00:00:00,LTC/USD,92.39,94.69,92.0,93.93,2236.25511,210051.44248230002
1689811200000,2023-07-20 00:00:00,LTC/USD,92.18,94.95,91.63,92.39,3727.1328,344349.799392
1689724800000,2023-07-19 00:00:00,LTC/USD,91.64,94.21,91.64,92.18,2308.32425,212781.329365
1689638400000,2023-07-18 00:00:00,LTC/USD,92.28,92.84,89.43,91.64,1726.84211,158247.8109604
1689552000000,2023-07-17 00:00:00,LTC/USD,92.89,93.57,89.38,92.28,3589.75722,331262.7962616
1689465600000,2023-07-16 00:00:00,LTC/USD,94.84,95.38,92.0,92.89,2590.05865,240590.5479985
1689379200000,2023-07-15 00:00:00,LTC/USD,95.11,95.75,93.84,94.84,1727.55095,163840.93209800002
1689292800000,2023-07-14 00:00:00,LTC/USD,102.03,103.53,92.46,95.11,10142.42791,964646.3185201
1689206400000,2023-07-13 00:00:00,LTC/USD,96.3,104.4,95.76,102.03,7797.24621,795553.0308063
1689120000000,2023-07-12 00:00:00,LTC/USD,96.71,97.8,94.28,96.3,3303.5336,318130.28568000003
1689033600000,2023-07-11 00:00:00,LTC/USD,96.71,98.3,95.58,96.71,1799.56438,174035.8711898
1688947200000,2023-07-10 00:00:00,LTC/USD,95.15,97.81,91.78,96.71,3997.91577,386638.43411669997
1688860800000,2023-07-09 00:00:00,LTC/USD,97.85,98.34,94.46,95.15,2298.92231,218742.4577965
1688774400000,2023-07-08 00:00:00,LTC/USD,98.15,98.4,96.7,97.85,957.46668,93688.114638
1688688000000,2023-07-07 00:00:00,LTC/USD,95.4,98.46,94.33,98.15,2698.31754,264839.86655100004
1688601600000,2023-07-06 00:00:00,LTC/USD,102.61,105.51,95.35,95.4,7378.07766,703868.608764
1688515200000,2023-07-05 00:00:00,LTC/USD,104.5,106.58,98.67,102.61,6972.33369,715431.1599309001
1688428800000,2023-07-04 00:00:00,LTC/USD,107.05,109.45,103.69,104.5,3964.9178,414333.91010000004
1688342400000,2023-07-03 00:00:00,LTC/USD,113.56,114.88,105.55,107.05,5990.09618,641239.7960689999
1688256000000,2023-07-02 00:00:00,LTC/USD,107.25,113.95,105.33,113.56,5728.16847,650490.8114532
1688169600000,2023-07-01 00:00:00,LTC/USD,108.66,112.7,102.94,107.25,6490.90166,696149.203035
1688083200000,2023-06-30 00:00:00,LTC/USD,84.83,111.5,84.35,108.66,27529.95892,2991405.3362472
1687996800000,2023-06-29 00:00:00,LTC/USD,82.99,85.71,82.99,84.83,3038.26783,257736.26001889998
1687910400000,2023-06-28 00:00:00,LTC/USD,88.05,89.5,81.87,82.99,3648.11333,302756.92525669996
1687824000000,2023-06-27 00:00:00,LTC/USD,87.35,89.29,87.06,88.05,2657.21819,233968.0616295
1687737600000,2023-06-26 00:00:00,LTC/USD,88.37,90.38,85.9,87.35,3097.14758,270535.84111299994
1687651200000,2023-06-25 00:00:00,LTC/USD,89.75,90.44,86.71,88.37,2428.55013,214610.97498810003
1687564800000,2023-06-24 00:00:00,LTC/USD,91.04,93.83,86.69,89.75,4103.79052,368315.19917
1687478400000,2023-06-23 00:00:00,LTC/USD,86.1,93.0,85.25,91.04,5253.03573,478236.3728592
1687392000000,2023-06-22 00:00:00,LTC/USD,85.24,88.8,84.5,86.1,5047.39628,434580.81970799994
1687305600000,2023-06-21 00:00:00,LTC/USD,80.34,87.29,80.13,85.24,6822.73805,581570.191382
1687219200000,2023-06-20 00:00:00,LTC/USD,77.31,80.87,75.76,80.34,3820.89411,306970.6327974
1687132800000,2023-06-19 00:00:00,LTC/USD,77.24,78.07,76.06,77.31,3824.5168,295673.393808
1687046400000,2023-06-18 00:00:00,LTC/USD,76.86,80.15,76.38,77.24,8248.68578,637128.4896472
1686960000000,2023-06-17 00:00:00,LTC/USD,76.01,78.5,75.71,76.86,4795.92306,368614.6463916
1686873600000,2023-06-16 00:00:00,LTC/USD,74.56,76.67,74.13,76.01,3896.6984,296188.04538400006
1686787200000,2023-06-15 00:00:00,LTC/USD,73.31,75.06,72.0,74.56,2327.73277,173555.75533120002
1686700800000,2023-06-14 00:00:00,LTC/USD,77.51,81.55,71.55,73.31,6569.99476,481646.3158556
1686614400000,2023-06-13 00:00:00,LTC/USD,77.59,79.67,73.01,77.51,8223.08023,637370.9486273
1686528000000,2023-06-12 00:00:00,LTC/USD,77.66,79.78,75.2,77.59,10979.23327,851878.7094193001
1686441600000,2023-06-11 00:00:00,LTC/USD,77.28,78.94,76.24,77.66,2157.72419,167568.86059539998
1686355200000,2023-06-10 00:00:00,LTC/USD,89.12,89.17,74.13,77.28,14451.58561,1116818.5359408
1686268800000,2023-06-09 00:00:00,LTC/USD,88.51,89.99,86.82,89.12,2581.92403,230101.0695536
1686182400000,2023-06-08 00:00:00,LTC/USD,88.92,89.48,87.27,88.51,3867.80577,342339.4887027
1686096000000,2023-06-07 00:00:00,LTC/USD,90.8,91.2,87.45,88.92,6790.44282,603806.1755544001
1686009600000,2023-06-06 00:00:00,LTC/USD,87.8,91.43,85.77,90.8,4016.24514,364675.05871199997
1685923200000,2023-06-05 00:00:00,LTC/USD,94.14,94.51,84.01,87.8,5921.04283,519867.560474
1685836800000,2023-06-04 00:00:00,LTC/USD,95.89,96.46,93.85,94.14,1910.33263,179838.71378820002
1685750400000,2023-06-03 00:00:00,LTC/USD,95.65,97.53,94.22,95.89,3428.28936,328738.6667304
1685664000000,2023-06-02 00:00:00,LTC/USD,94.16,95.65,92.69,95.65,3576.56458,342098.40207700006
1685577600000,2023-06-01 00:00:00,LTC/USD,90.56,95.89,89.42,94.16,5735.08775,540015.86254
1685491200000,2023-05-31 00:00:00,LTC/USD,92.29,92.56,87.94,90.56,3746.75311,339305.9616416
1685404800000,2023-05-30 00:00:00,LTC/USD,90.96,96.03,90.53,92.29,5029.25224,464149.6892296
1685318400000,2023-05-29 00:00:00,LTC/USD,91.62,92.18,90.29,90.96,3776.03137,343467.8134152
1685232000000,2023-05-28 00:00:00,LTC/USD,88.64,92.3,88.17,91.62,3957.72384,362606.65822080005
1685145600000,2023-05-27 00:00:00,LTC/USD,87.27,88.79,87.04,88.64,2396.24199,212402.8899936
1685059200000,2023-05-26 00:00:00,LTC/USD,86.59,88.15,86.21,87.27,1788.99908,156125.9497116
1684972800000,2023-05-25 00:00:00,LTC/USD,85.92,89.46,82.72,86.59,3762.96342,325835.0025378
1684886400000,2023-05-24 00:00:00,LTC/USD,91.67,91.86,84.43,85.92,5048.73215,433787.066328
1684800000000,2023-05-23 00:00:00,LTC/USD,90.85,93.09,90.55,91.67,4255.58081,390109.09285270004
1684713600000,2023-05-22 00:00:00,LTC/USD,92.39,92.63,89.9,90.85,1450.82862,131807.780127
1684627200000,2023-05-21 00:00:00,LTC/USD,92.35,93.48,91.3,92.39,8312.21477,767965.5226003
1684540800000,2023-05-20 00:00:00,LTC/USD,91.67,92.78,90.61,92.35,768.17738,70941.18104299999
1684454400000,2023-05-19 00:00:00,LTC/USD,90.61,93.25,90.33,91.67,1565.26666,143487.9947222
1684368000000,2023-05-18 00:00:00,LTC/USD,93.85,94.19,89.25,90.61,3264.56684,295802.4013724
1684281600000,2023-05-17 00:00:00,LTC/USD,89.93,95.68,89.31,93.85,9045.58553,848928.2019905
1684195200000,2023-05-16 00:00:00,LTC/USD,86.96,90.49,86.27,89.93,5105.12597,459103.97848210006
1684108800000,2023-05-15 00:00:00,LTC/USD,83.36,88.51,82.32,86.96,3942.25768,342818.7278528
1684022400000,2023-05-14 00:00:00,LTC/USD,80.3,84.0,79.77,83.36,2814.96523,234655.50157279999
1683936000000,2023-05-13 00:00:00,LTC/USD,80.45,81.1,80.0,80.3,2299.75125,184670.02537499997
1683849600000,2023-05-12 00:00:00,LTC/USD,80.98,81.46,77.2,80.45,4847.2732,389963.12893999997
1683763200000,2023-05-11 00:00:00,LTC/USD,81.06,81.96,78.44,80.98,4310.73205,349083.081409
1683676800000,2023-05-10 00:00:00,LTC/USD,80.02,82.1,77.2,81.06,6130.39266,496929.62901960005
1683590400000,2023-05-09 00:00:00,LTC/USD,77.83,80.07,77.45,80.02,3946.1156,315768.170312
1683504000000,2023-05-08 00:00:00,LTC/USD,83.16,85.23,75.43,77.83,9144.54875,711720.2292124999
1683417600000,2023-05-07 00:00:00,LTC/USD,83.5,84.73,83.16,83.16,1624.02197,135053.6670252
1683331200000,2023-05-06 00:00:00,LTC/USD,88.77,89.36,80.79,83.5,6766.247,564981.6245
