https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1667520000000,2022-11-04 00:00:00,XLM/USD,0.109,0.11645,0.10838,0.11561,253981.61586021094,2196882.75979769
1667433600000,2022-11-03 00:00:00,XLM/USD,0.10782,0.11052,0.10758,0.10891,169848.68648036305,1559532.51749484
1667347200000,2022-11-02 00:00:00,XLM/USD,0.11006,0.11091,0.10581,0.10767,495223.28168599814,4599454.64554656
1667260800000,2022-11-01 00:00:00,XLM/USD,0.11131,0.11217,0.10901,0.10994,133044.820117208,1210158.45112978
1667174400000,2022-10-31 00:00:00,XLM/USD,0.11132,0.11244,0.10946,0.11161,471553.1244554424,4225007.83492019
1667088000000,2022-10-30 00:00:00,XLM/USD,0.1138,0.11498,0.11052,0.11119,210609.29175560395,1894138.78726148
1667001600000,2022-10-29 00:00:00,XLM/USD,0.11281,0.11549,0.11176,0.11367,252774.1110006328,2223753.94563766
1666915200000,2022-10-28 00:00:00,XLM/USD,0.11109,0.11348,0.10938,0.11273,146637.82195036937,1300787.91759398
1666828800000,2022-10-27 00:00:00,XLM/USD,0.1136,0.11562,0.1107,0.11157,140408.12598524516,1258475.6295173
1666742400000,2022-10-26 00:00:00,XLM/USD,0.11181,0.11402,0.11159,0.11364,127403.93219430119,1121118.72751057
1666656000000,2022-10-25 00:00:00,XLM/USD,0.11036,0.1135,0.10923,0.11176,159815.82495942764,1429991.27558543
1666569600000,2022-10-24 00:00:00,XLM/USD,0.11206,0.11229,0.10918,0.11025,94721.19661323175,859149.17563022
1666483200000,2022-10-23 00:00:00,XLM/USD,0.11143,0.11246,0.10912,0.11205,90120.10454502508,804284.73489536
1666396800000,2022-10-22 00:00:00,XLM/USD,0.11097,0.11163,0.11002,0.11124,32187.314268187187,289350.18220233
1666310400000,2022-10-21 00:00:00,XLM/USD,0.11,0.11105,0.1073,0.11103,109113.4612143909,982738.55007107
1666224000000,2022-10-20 00:00:00,XLM/USD,0.11079,0.11326,0.10913,0.10999,597061.7287056937,5428327.38163191
1666137600000,2022-10-19 00:00:00,XLM/USD,0.11245,0.11338,0.11052,0.11078,328481.72046408284,2965171.69583032
1666051200000,2022-10-18 00:00:00,XLM/USD,0.11429,0.11465,0.11019,0.11245,143776.89178325812,1278585.07588491
1665964800000,2022-10-17 00:00:00,XLM/USD,0.1135,0.11575,0.11218,0.11429,190727.76443684095,1668805.35862141
1665878400000,2022-10-16 00:00:00,XLM/USD,0.11197,0.11444,0.11197,0.1135,99551.60943745401,877106.69107889
1665792000000,2022-10-15 00:00:00,XLM/USD,0.11248,0.11428,0.11131,0.11179,75884.31491291817,678811.29719043
1665705600000,2022-10-14 00:00:00,XLM/USD,0.11195,0.11659,0.11128,0.11244,90654.45942633969,806247.41574475
1665619200000,2022-10-13 00:00:00,XLM/USD,0.1163,0.11644,0.1068,0.11195,403300.74127228046,3602507.73802841
1665532800000,2022-10-12 00:00:00,XLM/USD,0.11537,0.11674,0.11485,0.11626,80653.49816258556,693733.85655071
1665446400000,2022-10-11 00:00:00,XLM/USD,0.12356,0.12452,0.1154,0.1161,273157.6223892522,2352778.83194877
1665360000000,2022-10-10 00:00:00,XLM/USD,0.12885,0.12922,0.12325,0.12352,122620.99167242236,992721.75900601
1665273600000,2022-10-09 00:00:00,XLM/USD,0.1261,0.12969,0.12474,0.12904,119308.31226701057,924583.94503263
1665187200000,2022-10-08 00:00:00,XLM/USD,0.12233,0.12766,0.12197,0.12638,259084.600788918,2050044.3170511
1665100800000,2022-10-07 00:00:00,XLM/USD,0.11949,0.12376,0.11694,0.12248,447995.463234399,3657702.99832135
1665014400000,2022-10-06 00:00:00,XLM/USD,0.11886,0.12143,0.11841,0.11949,164615.8092506473,1377653.43753157
1664928000000,2022-10-05 00:00:00,XLM/USD,0.11905,0.12052,0.11688,0.11881,145791.78101440475,1227100.25262524
1664841600000,2022-10-04 00:00:00,XLM/USD,0.1168,0.1221,0.11552,0.11905,148021.67831118492,1243357.23066934
1664755200000,2022-10-03 00:00:00,XLM/USD,0.11847,0.1204,0.11356,0.11687,124227.90323463589,1062958.0151847
1664668800000,2022-10-02 00:00:00,XLM/USD,0.1212,0.12298,0.11787,0.11847,186745.25274133947,1576308.37124453
1664582400000,2022-10-01 00:00:00,XLM/USD,0.11471,0.1224,0.1142,0.12141,353546.29622189637,2912003.0987719
1664496000000,2022-09-30 00:00:00,XLM/USD,0.11559,0.11732,0.11306,0.11454,272802.4276455612,2381721.91064747
1664409600000,2022-09-29 00:00:00,XLM/USD,0.10823,0.11975,0.10665,0.11545,263288.40053601755,2280540.49836308
1664323200000,2022-09-28 00:00:00,XLM/USD,0.11036,0.11079,0.10673,0.10823,248366.05295716345,2294798.60442727
1664236800000,2022-09-27 00:00:00,XLM/USD,0.11382,0.11702,0.10958,0.11026,305043.4275239681,2766582.87251921
1664150400000,2022-09-26 00:00:00,XLM/USD,0.11724,0.1182,0.11253,0.11392,414700.80960700405,3640280.98320755
1664064000000,2022-09-25 00:00:00,XLM/USD,0.11793,0.12331,0.116,0.11738,213878.69774667875,1822105.10944521
1663977600000,2022-09-24 00:00:00,XLM/USD,0.12335,0.12681,0.11757,0.11811,236246.44733784304,2000223.92124158
1663891200000,2022-09-23 00:00:00,XLM/USD,0.12292,0.13303,0.11685,0.12335,721780.3131800153,5851482.06874759
1663804800000,2022-09-22 00:00:00,XLM/USD,0.11047,0.1249,0.11047,0.12292,301457.98634593823,2452473.04218954
1663718400000,2022-09-21 00:00:00,XLM/USD,0.11739,0.11845,0.1093,0.11067,390097.14051017107,3524867.99051388
1663632000000,2022-09-20 00:00:00,XLM/USD,0.11179,0.11948,0.11041,0.11745,366955.69757923216,3124356.7269411
1663545600000,2022-09-19 00:00:00,XLM/USD,0.10704,0.11206,0.1034,0.11186,231492.17523336154,2069481.27331809
1663459200000,2022-09-18 00:00:00,XLM/USD,0.11346,0.1154,0.10699,0.10723,149557.88619687586,1394739.216608
1663372800000,2022-09-17 00:00:00,XLM/USD,0.10712,0.114,0.10585,0.11355,212115.65599134896,1868037.48120959
1663286400000,2022-09-16 00:00:00,XLM/USD,0.10215,0.10747,0.10144,0.10709,149932.5993267902,1400061.62411794
1663200000000,2022-09-15 00:00:00,XLM/USD,0.10521,0.10594,0.10158,0.102,185974.09269399513,1823275.41856858
1663113600000,2022-09-14 00:00:00,XLM/USD,0.10462,0.10574,0.10272,0.10517,98628.2607664591,937798.42889093
1663027200000,2022-09-13 00:00:00,XLM/USD,0.11376,0.11392,0.10443,0.10471,220803.56235978118,2108715.14048115
1662940800000,2022-09-12 00:00:00,XLM/USD,0.11417,0.11652,0.11192,0.11381,126572.69716689196,1112140.38456104
1662854400000,2022-09-11 00:00:00,XLM/USD,0.11495,0.11646,0.11301,0.11432,80003.79825056021,699823.28770609
1662768000000,2022-09-10 00:00:00,XLM/USD,0.11456,0.11608,0.11335,0.11486,123178.57248219984,1072423.5807261
1662681600000,2022-09-09 00:00:00,XLM/USD,0.10424,0.11458,0.10419,0.11455,442709.18240862695,3864768.06991381
1662595200000,2022-09-08 00:00:00,XLM/USD,0.10291,0.10459,0.10075,0.10451,103515.22936822035,990481.57466482
1662508800000,2022-09-07 00:00:00,XLM/USD,0.09961,0.10333,0.098302,0.10302,219018.01285648046,2125975.66352631
1662422400000,2022-09-06 00:00:00,XLM/USD,0.10518,0.10749,0.099335,0.099709,178841.46447655003,1793634.12005486
1662336000000,2022-09-05 00:00:00,XLM/USD,0.10655,0.10684,0.10344,0.10502,70139.42801858847,667867.33973137
1662249600000,2022-09-04 00:00:00,XLM/USD,0.10536,0.10895,0.10482,0.10641,139579.3007175921,1311712.2518334
1662163200000,2022-09-03 00:00:00,XLM/USD,0.10446,0.1058,0.10387,0.10523,96544.55041144886,917462.22951106
1662076800000,2022-09-02 00:00:00,XLM/USD,0.10521,0.10636,0.10301,0.10461,93035.4582836569,889355.30335204
1661990400000,2022-09-01 00:00:00,XLM/USD,0.10421,0.10556,0.10181,0.10513,121559.5435350995,1156278.35570341
1661904000000,2022-08-31 00:00:00,XLM/USD,0.10258,0.10562,0.10258,0.1044,93458.8006259067,895199.23971175
1661817600000,2022-08-30 00:00:00,XLM/USD,0.10598,0.1068,0.10048,0.10226,154894.638879448,1514713.85565664
1661731200000,2022-08-29 00:00:00,XLM/USD,0.10273,0.1061,0.10129,0.106,104969.86391044626,990281.73500421
1661644800000,2022-08-28 00:00:00,XLM/USD,0.10534,0.10717,0.10208,0.10227,237218.1760485713,2319528.46434508
1661558400000,2022-08-27 00:00:00,XLM/USD,0.10403,0.10576,0.10244,0.10559,131379.7131718359,1244243.89782968
1661472000000,2022-08-26 00:00:00,XLM/USD,0.11031,0.11412,0.10265,0.10375,306239.2692177825,2951703.79968947
1661385600000,2022-08-25 00:00:00,XLM/USD,0.10937,0.11102,0.10888,0.11033,88026.75917844498,797849.71611026
1661299200000,2022-08-24 00:00:00,XLM/USD,0.11072,0.11265,0.10833,0.10945,246061.8144729685,2248166.41820894
1661212800000,2022-08-23 00:00:00,XLM/USD,0.10956,0.11125,0.10729,0.11072,107312.36820917968,969222.97876788
1661126400000,2022-08-22 00:00:00,XLM/USD,0.11106,0.11106,0.1063,0.10965,57832.083118774026,527424.37864819
1661040000000,2022-08-21 00:00:00,XLM/USD,0.10895,0.11233,0.10781,0.11081,44089.90933104647,397887.45899329
1660953600000,2022-08-20 00:00:00,XLM/USD,0.10826,0.11046,0.10723,0.10898,84585.36842958312,776154.96815547
1660867200000,2022-08-19 00:00:00,XLM/USD,0.11571,0.1162,0.1068,0.10816,427496.9834021464,3952449.92050801
1660780800000,2022-08-18 00:00:00,XLM/USD,0.12108,0.1217,0.1156,0.11591,329418.5451486608,2842020.05994876
1660694400000,2022-08-17 00:00:00,XLM/USD,0.12177,0.12743,0.1194,0.12125,235518.42878122366,1942420.03118535
1660608000000,2022-08-16 00:00:00,XLM/USD,0.12372,0.12423,0.12098,0.12189,178681.4839323797,1465924.0621247
1660521600000,2022-08-15 00:00:00,XLM/USD,0.12548,0.12861,0.12174,0.12351,248981.16615546425,2015878.60218172
1660435200000,2022-08-14 00:00:00,XLM/USD,0.12668,0.12952,0.12432,0.12566,47284.5882171803,376289.89509136
1660348800000,2022-08-13 00:00:00,XLM/USD,0.12639,0.1285,0.12573,0.12642,73898.32323749775,584546.14172993
1660262400000,2022-08-12 00:00:00,XLM/USD,0.12528,0.1266,0.12321,0.1264,82436.48275055099,652187.36353284
1660176000000,2022-08-11 00:00:00,XLM/USD,0.12578,0.12723,0.1244,0.12537,256185.29019694534,2043433.75765291
1660089600000,2022-08-10 00:00:00,XLM/USD,0.12198,0.12603,0.11931,0.12578,130719.96721499911,1039274.66381777
1660003200000,2022-08-09 00:00:00,XLM/USD,0.13002,0.13042,0.12079,0.12198,153927.72749971866,1261909.55484275
1659916800000,2022-08-08 00:00:00,XLM/USD,0.12374,0.13834,0.12362,0.12989,340901.75666928175,2624541.97143184
1659830400000,2022-08-07 00:00:00,XLM/USD,0.12159,0.12491,0.11971,0.12348,187023.69128922842,1514607.15329793
1659744000000,2022-08-06 00:00:00,XLM/USD,0.11858,0.12281,0.1181,0.12166,117512.30436124624,965907.48283122
1659657600000,2022-08-05 00:00:00,XLM/USD,0.1139,0.11853,0.11377,0.11853,158887.70496172138,1340485.15111551
1659571200000,2022-08-04 00:00:00,XLM/USD,0.11401,0.11639,0.1122,0.11375,239184.01884922208,2102716.64922393
1659484800000,2022-08-03 00:00:00,XLM/USD,0.11508,0.11729,0.11294,0.11418,185405.20178196768,1623797.5283059
1659398400000,2022-08-02 00:00:00,XLM/USD,0.11835,0.12043,0.11348,0.11518,386724.86567310983,3357569.59257779
1659312000000,2022-08-01 00:00:00,XLM/USD,0.1175,0.12025,0.11681,0.11853,236547.8014946606,1995678.7437329
1659225600000,2022-07-31 00:00:00,XLM/USD,0.11951,0.12285,0.11676,0.1175,422546.6989592596,3596142.11880221
1659139200000,2022-07-30 00:00:00,XLM/USD,0.11782,0.12518,0.11637,0.11951,745261.4803084682,6235975.9041793
1659052800000,2022-07-29 00:00:00,XLM/USD,0.11672,0.11975,0.11436,0.11772,563162.8491270398,4783918.18830309
1658966400000,2022-07-28 00:00:00,XLM/USD,0.11256,0.11811,0.10994,0.11672,220146.46848508518,1886107.50929648
1658880000000,2022-07-27 00:00:00,XLM/USD,0.10568,0.11275,0.10343,0.11256,137693.02502260832,1223285.58122431
1658793600000,2022-07-26 00:00:00,XLM/USD,0.10548,0.10576,0.10229,0.10528,170842.33915969922,1622742.58320383
1658707200000,2022-07-25 00:00:00,XLM/USD,0.11325,0.1137,0.10538,0.10548,272119.69078014884,2579822.62779815
1658620800000,2022-07-24 00:00:00,XLM/USD,0.11144,0.11553,0.1114,0.11328,178344.46869543914,1574368.54427471
1658534400000,2022-07-23 00:00:00,XLM/USD,0.11189,0.11366,0.10906,0.11173,104766.35910148578,937674.38558566
1658448000000,2022-07-22 00:00:00,XLM/USD,0.11367,0.11592,0.11043,0.11188,299091.4170063139,2673323.3554372
1658361600000,2022-07-21 00:00:00,XLM/USD,0.11195,0.11703,0.10934,0.11345,280676.5502195831,2474011.02000514
1658275200000,2022-07-20 00:00:00,XLM/USD,0.11848,0.12086,0.11087,0.11179,403048.24031714076,3605405.13746436
1658188800000,2022-07-19 00:00:00,XLM/USD,0.11429,0.11997,0.1108,0.11841,753510.1801146202,6363568.78738806
1658102400000,2022-07-18 00:00:00,XLM/USD,0.10655,0.11627,0.10633,0.11439,401664.59714975714,3511361.10804928
1658016000000,2022-07-17 00:00:00,XLM/USD,0.10953,0.11125,0.10608,0.10622,313238.74525105255,2948962.01516713
1657929600000,2022-07-16 00:00:00,XLM/USD,0.10719,0.11049,0.10531,0.10948,306054.0915530034,2795525.13292842
1657843200000,2022-07-15 00:00:00,XLM/USD,0.10705,0.10847,0.10527,0.10725,195229.65900156897,1820323.1608537901
1657756800000,2022-07-14 00:00:00,XLM/USD,0.1054,0.10709,0.10189,0.10695,241955.38460338482,2262322.43668429
1657670400000,2022-07-13 00:00:00,XLM/USD,0.1002,0.10554,0.098898,0.10544,611722.4803123091,5801616.84666454
1657584000000,2022-07-12 00:00:00,XLM/USD,0.1009,0.10332,0.10004,0.10018,1657971.4878471466,16549925.01344726
1657497600000,2022-07-11 00:00:00,XLM/USD,0.1073,0.10771,0.10099,0.10118,769939.387835709,7609600.59137882
1657411200000,2022-07-10 00:00:00,XLM/USD,0.11265,0.11286,0.10549,0.10726,1521172.4700682801,14182103.95364796
1657324800000,2022-07-09 00:00:00,XLM/USD,0.1131,0.11507,0.1117,0.11251,208250.89933977334,1850954.57594679
1657238400000,2022-07-08 00:00:00,XLM/USD,0.11377,0.11825,0.11164,0.11321,242453.21674272418,2141623.67938101
1657152000000,2022-07-07 00:00:00,XLM/USD,0.10937,0.11525,0.10904,0.11357,220176.52998820902,1938685.65631953
1657065600000,2022-07-06 00:00:00,XLM/USD,0.10792,0.11184,0.10648,0.10938,660014.423986263,6034141.74425181
1656979200000,2022-07-05 00:00:00,XLM/USD,0.11126,0.11146,0.10424,0.10786,303756.7211189996,2816212.87890784
1656892800000,2022-07-04 00:00:00,XLM/USD,0.10899,0.11137,0.10647,0.11112,421087.87803379475,3789487.74328469
1656806400000,2022-07-03 00:00:00,XLM/USD,0.10868,0.11116,0.1059,0.10919,102406.19409905393,937871.54592045
1656720000000,2022-07-02 00:00:00,XLM/USD,0.11003,0.11098,0.10515,0.10845,3447776.612108879,31791393.38044148
1656633600000,2022-07-01 00:00:00,XLM/USD,0.1122,0.11514,0.10779,0.10996,281489.5788048008,2559927.05351765
1656547200000,2022-06-30 00:00:00,XLM/USD,0.11005,0.11234,0.10306,0.11218,498554.41537203186,4444236.18623669
1656460800000,2022-06-29 00:00:00,XLM/USD,0.11416,0.1156,0.10709,0.11018,234688.06453313126,2130042.33557026
1656374400000,2022-06-28 00:00:00,XLM/USD,0.11894,0.12113,0.11386,0.11433,206840.6383079602,1809154.53781125
1656288000000,2022-06-27 00:00:00,XLM/USD,0.12026,0.12418,0.11665,0.11884,323957.5612043334,2725997.65402502
1656201600000,2022-06-26 00:00:00,XLM/USD,0.1268,0.1281,0.11992,0.12037,179238.87857996675,1489066.03455983
1656115200000,2022-06-25 00:00:00,XLM/USD,0.1278,0.13013,0.1225,0.1268,206028.77851667948,1624832.63814416
1656028800000,2022-06-24 00:00:00,XLM/USD,0.11772,0.12997,0.11772,0.1278,632066.9194957409,4945750.54378514
1655942400000,2022-06-23 00:00:00,XLM/USD,0.11287,0.119,0.11263,0.11785,552288.5024953114,4686368.28591694
1655856000000,2022-06-22 00:00:00,XLM/USD,0.11438,0.11618,0.10923,0.11274,511468.85243226273,4536711.48157054
1655769600000,2022-06-21 00:00:00,XLM/USD,0.11283,0.1192,0.1115,0.11389,677263.9797186138,5946650.09850394
1655683200000,2022-06-20 00:00:00,XLM/USD,0.11468,0.11774,0.11006,0.113,699305.4831494512,6188544.09866771
1655596800000,2022-06-19 00:00:00,XLM/USD,0.10787,0.1165,0.10423,0.11462,1342013.4761892282,11708370.93168058
1655510400000,2022-06-18 00:00:00,XLM/USD,0.11143,0.11317,0.10019,0.10771,756838.3636252384,7026630.4300922705
1655424000000,2022-06-17 00:00:00,XLM/USD,0.10924,0.1162,0.10718,0.11155,1042889.8399331709,9349079.69460485
1655337600000,2022-06-16 00:00:00,XLM/USD,0.12138,0.12309,0.10676,0.10911,773086.2650379176,7085384.15395397
1655251200000,2022-06-15 00:00:00,XLM/USD,0.11291,0.12226,0.10396,0.12135,1099007.161132627,9056507.30228782
1655164800000,2022-06-14 00:00:00,XLM/USD,0.10685,0.11539,0.10011,0.11286,816739.5291955676,7236749.32833216
1655078400000,2022-06-13 00:00:00,XLM/USD,0.11906,0.11938,0.10371,0.10699,1772464.6021754316,16566638.02388477
1654992000000,2022-06-12 00:00:00,XLM/USD,0.1255,0.12694,0.11749,0.11885,628365.8577932708,5287049.70797872
1654905600000,2022-06-11 00:00:00,XLM/USD,0.13292,0.1357,0.12256,0.12541,762458.7932321951,6079728.83527785
1654819200000,2022-06-10 00:00:00,XLM/USD,0.13987,0.14123,0.13161,0.13312,597691.2970801564,4489868.51772954
1654732800000,2022-06-09 00:00:00,XLM/USD,0.13988,0.14262,0.13844,0.14004,170142.02219818186,1214953.02912155
1654646400000,2022-06-08 00:00:00,XLM/USD,0.14042,0.14386,0.13621,0.14006,490402.0303509384,3501371.05776766
1654560000000,2022-06-07 00:00:00,XLM/USD,0.14515,0.1454,0.13441,0.14029,884389.3663612407,6304008.59905368
1654473600000,2022-06-06 00:00:00,XLM/USD,0.14359,0.15069,0.14227,0.14496,373550.1545121789,2576918.8363147
1654387200000,2022-06-05 00:00:00,XLM/USD,0.14345,0.14784,0.1411,0.1436,525656.4318688626,3660560.1105074
1654300800000,2022-06-04 00:00:00,XLM/USD,0.14649,0.1477,0.14069,0.14352,837725.1617450198,5836992.48707511
1654214400000,2022-06-03 00:00:00,XLM/USD,0.14321,0.151,0.13972,0.14631,931229.9761913465,6364773.2635592
1654128000000,2022-06-02 00:00:00,XLM/USD,0.13696,0.1441,0.13525,0.14311,486475.697442816,3399313.0979164
1654041600000,2022-06-01 00:00:00,XLM/USD,0.1508,0.15081,0.133,0.13718,871322.8987071925,6351675.89085284
1653955200000,2022-05-31 00:00:00,XLM/USD,0.14352,0.15387,0.14109,0.15066,1225500.5735275357,8134213.28506263
1653868800000,2022-05-30 00:00:00,XLM/USD,0.13116,0.14377,0.13097,0.14361,784752.4359999758,5464469.29879518
1653782400000,2022-05-29 00:00:00,XLM/USD,0.12282,0.13148,0.1217,0.13108,526184.9164284721,4014227.31483424
1653696000000,2022-05-28 00:00:00,XLM/USD,0.12037,0.12377,0.11945,0.12275,244280.30547260775,1990063.58837155
1653609600000,2022-05-27 00:00:00,XLM/USD,0.12416,0.12479,0.11851,0.12039,337283.8718350232,2801593.75226367
1653523200000,2022-05-26 00:00:00,XLM/USD,0.13222,0.13379,0.1206,0.12445,374502.77566769446,3009262.96237601
1653436800000,2022-05-25 00:00:00,XLM/USD,0.13298,0.13455,0.12833,0.13208,290505.839749751,2199468.80488909
1653350400000,2022-05-24 00:00:00,XLM/USD,0.12856,0.13321,0.12436,0.13297,344578.41069794237,2591399.64426519
1653264000000,2022-05-23 00:00:00,XLM/USD,0.13543,0.13835,0.12798,0.12876,443843.55928260705,3447060.88290313
1653177600000,2022-05-22 00:00:00,XLM/USD,0.13064,0.13675,0.12998,0.13553,433153.43152866175,3195996.69098105
1653091200000,2022-05-21 00:00:00,XLM/USD,0.12651,0.13119,0.12347,0.13059,630178.7464344674,4825627.89213927
1653004800000,2022-05-20 00:00:00,XLM/USD,0.13068,0.13414,0.12448,0.12641,478924.4418744187,3788659.45632797
1652918400000,2022-05-19 00:00:00,XLM/USD,0.1276,0.13386,0.12296,0.1306,723737.4491319337,5541634.37313885
1652832000000,2022-05-18 00:00:00,XLM/USD,0.1419,0.14326,0.12758,0.12774,692359.9066593419,5420071.29058511
1652745600000,2022-05-17 00:00:00,XLM/USD,0.13638,0.1423,0.13351,0.1418,479108.04240470694,3378759.11427861
1652659200000,2022-05-16 00:00:00,XLM/USD,0.1452,0.1452,0.13376,0.13641,1304113.7700775536,9560250.49540029
1652572800000,2022-05-15 00:00:00,XLM/USD,0.13834,0.14514,0.13426,0.14495,597924.0867707089,4125036.8180111
1652486400000,2022-05-14 00:00:00,XLM/USD,0.13237,0.14021,0.12736,0.13827,1069301.5205910844,7733431.11731456
1652400000000,2022-05-13 00:00:00,XLM/USD,0.12077,0.14,0.11991,0.13223,1034432.0281217175,7822975.33178339
1652313600000,2022-05-12 00:00:00,XLM/USD,0.12662,0.13091,0.10479,0.12057,1590262.4525346947,13189536.80463378
1652227200000,2022-05-11 00:00:00,XLM/USD,0.14849,0.15116,0.11743,0.12595,2307649.454962607,18321948.82860347
1652140800000,2022-05-10 00:00:00,XLM/USD,0.14083,0.15644,0.13642,0.14865,1211162.1860094725,8147744.27184307
1652054400000,2022-05-09 00:00:00,XLM/USD,0.16193,0.16518,0.13972,0.14021,1150493.9114217514,8205505.39492013
1651968000000,2022-05-08 00:00:00,XLM/USD,0.16762,0.16822,0.15948,0.16189,651463.5808442411,4024112.55077053
1651881600000,2022-05-07 00:00:00,XLM/USD,0.17161,0.17362,0.16463,0.16752,827264.710705812,4938304.14700222
1651795200000,2022-05-06 00:00:00,XLM/USD,0.17111,0.17305,0.16474,0.17167,482068.47969552665,2808111.37470453
1651708800000,2022-05-05 00:00:00,XLM/USD,0.18477,0.18757,0.16717,0.1712,1007315.4698018063,5883852.04323485
1651622400000,2022-05-04 00:00:00,XLM/USD,0.17215,0.18491,0.17159,0.18465,580401.1956822731,3143250.45048618
1651536000000,2022-05-03 00:00:00,XLM/USD,0.17368,0.17732,0.16963,0.17224,266978.57599282294,1550038.17924305
1651449600000,2022-05-02 00:00:00,XLM/USD,0.1757,0.17775,0.17064,0.17356,488952.41870348935,2817195.31403255
1651363200000,2022-05-01 00:00:00,XLM/USD,0.16908,0.17668,0.1686,0.17565,249061.88748519614,1417944.13598176
1651276800000,2022-04-30 00:00:00,XLM/USD,0.17804,0.18157,0.16695,0.16891,540522.2243334814,3200060.53125026
1651190400000,2022-04-29 00:00:00,XLM/USD,0.1859,0.18784,0.17634,0.17791,413838.5695217809,2326111.90782857
1651104000000,2022-04-28 00:00:00,XLM/USD,0.18439,0.18869,0.18274,0.18584,919766.6895437718,4949239.61226739
1651017600000,2022-04-27 00:00:00,XLM/USD,0.1804,0.18683,0.17981,0.18452,849633.3482332161,4604559.65875361
1650931200000,2022-04-26 00:00:00,XLM/USD,0.19228,0.19278,0.1777,0.18045,289236.2169226845,1602860.71999271
1650844800000,2022-04-25 00:00:00,XLM/USD,0.18973,0.1936,0.17892,0.19232,987296.664069169,5133614.10185716
1650758400000,2022-04-24 00:00:00,XLM/USD,0.19159,0.194,0.18921,0.18971,374147.62101447955,1972208.21788245
1650672000000,2022-04-23 00:00:00,XLM/USD,0.1955,0.1975,0.19103,0.1914,157406.93799288134,822397.79515612
1650585600000,2022-04-22 00:00:00,XLM/USD,0.1965,0.19817,0.19412,0.1953,611113.5327152774,3129101.55000142
1650499200000,2022-04-21 00:00:00,XLM/USD,0.20025,0.20425,0.19366,0.19647,870883.0913099808,4432651.76011595
1650412800000,2022-04-20 00:00:00,XLM/USD,0.20402,0.20772,0.1995,0.20015,509578.31644689536,2545982.09566273
1650326400000,2022-04-19 00:00:00,XLM/USD,0.20532,0.20608,0.20032,0.20404,709473.1295420234,3477127.66880035
1650240000000,2022-04-18 00:00:00,XLM/USD,0.19656,0.20631,0.18993,0.20521,1035691.4252970726,5046983.21376674
1650153600000,2022-04-17 00:00:00,XLM/USD,0.20557,0.20691,0.19625,0.19679,138369.4488494177,703132.52121255
1650067200000,2022-04-16 00:00:00,XLM/USD,0.20436,0.20787,0.20222,0.20548,206573.70606216227,1005322.68864202
1649980800000,2022-04-15 00:00:00,XLM/USD,0.19378,0.21192,0.19262,0.20432,532913.545432498,2608229.96002593
1649894400000,2022-04-14 00:00:00,XLM/USD,0.19658,0.19975,0.19168,0.19402,510882.26152683253,2633142.2612454
1649808000000,2022-04-13 00:00:00,XLM/USD,0.19267,0.19731,0.19076,0.19649,302198.72585962364,1537985.27080067
1649721600000,2022-04-12 00:00:00,XLM/USD,0.18685,0.19406,0.18599,0.19258,739784.1795056077,3841438.25685745
1649635200000,2022-04-11 00:00:00,XLM/USD,0.20049,0.20129,0.18574,0.1867,671981.5102131112,3599258.22288758
1649548800000,2022-04-10 00:00:00,XLM/USD,0.20502,0.20815,0.20027,0.20054,292634.70129054494,1459233.57579807
1649462400000,2022-04-09 00:00:00,XLM/USD,0.20218,0.20608,0.20074,0.20519,155901.6783291069,759791.7945762799
1649376000000,2022-04-08 00:00:00,XLM/USD,0.21249,0.21333,0.20034,0.20206,815017.5568614485,4033542.29863134
1649289600000,2022-04-07 00:00:00,XLM/USD,0.20342,0.21456,0.201,0.21262,653867.6737728904,3075287.71410446
1649203200000,2022-04-06 00:00:00,XLM/USD,0.22498,0.2254,0.20251,0.2034,612493.9888775322,3011278.21473713
1649116800000,2022-04-05 00:00:00,XLM/USD,0.23197,0.23408,0.22436,0.22512,441429.04344953626,1960861.06720654
1649030400000,2022-04-04 00:00:00,XLM/USD,0.23691,0.23691,0.22652,0.2323,603139.3747613142,2596381.29471078
1648944000000,2022-04-03 00:00:00,XLM/USD,0.2332,0.23832,0.23044,0.23697,776797.028804353,3278039.53582459
1648857600000,2022-04-02 00:00:00,XLM/USD,0.23253,0.23725,0.23065,0.23321,752948.6778508348,3228629.46636437
1648771200000,2022-04-01 00:00:00,XLM/USD,0.2284,0.2329,0.22126,0.23284,1076732.4998436396,4624345.04313537
1648684800000,2022-03-31 00:00:00,XLM/USD,0.23459,0.24112,0.22587,0.2282,719948.3003919281,3154900.52757199
1648598400000,2022-03-30 00:00:00,XLM/USD,0.23307,0.23753,0.22645,0.23455,1026454.3096476044,4376270.77231978
1648512000000,2022-03-29 00:00:00,XLM/USD,0.22966,0.2396,0.22885,0.23331,904531.3640618451,3876950.68390487
1648425600000,2022-03-28 00:00:00,XLM/USD,0.22982,0.24098,0.22819,0.22953,1020548.743653345,4446254.2746192
1648339200000,2022-03-27 00:00:00,XLM/USD,0.21568,0.23066,0.21459,0.22973,868034.2404019635,3778497.54234085
1648252800000,2022-03-26 00:00:00,XLM/USD,0.21139,0.21584,0.20923,0.21577,578857.6191197446,2682753.01997379
1648166400000,2022-03-25 00:00:00,XLM/USD,0.21505,0.22041,0.21054,0.21129,776977.8078595146,3677305.16285444
