https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1697932800,2023-10-22 00:00:00,MATIC/USD,0.57194,0.61199,0.55982,0.60977,283894.28724268,173110.21953196896
1697846400,2023-10-21 00:00:00,MATIC/USD,0.53737,0.57607,0.53355,0.57255,86933.93687621,49774.02555847404
1697760000,2023-10-20 00:00:00,MATIC/USD,0.51732,0.54589,0.51571,0.53679,97556.64248742,52367.43012082218
1697673600,2023-10-19 00:00:00,MATIC/USD,0.51209,0.51916,0.50371,0.51806,200795.61786845,104024.1777929292
1697587200,2023-10-18 00:00:00,MATIC/USD,0.51945,0.52404,0.51020,0.51096,96219.65219169,49164.39348386592
1697500800,2023-10-17 00:00:00,MATIC/USD,0.53261,0.53393,0.51597,0.51950,147822.09430813,76793.57799307353
1697414400,2023-10-16 00:00:00,MATIC/USD,0.51502,0.54261,0.51401,0.53423,218509.45253548,116734.30482802948
1697328000,2023-10-15 00:00:00,MATIC/USD,0.51678,0.51959,0.51328,0.51494,18453.37115398,9502.37894203046
1697241600,2023-10-14 00:00:00,MATIC/USD,0.51501,0.52179,0.51501,0.51742,26211.44738495,13562.32710592083
1697155200,2023-10-13 00:00:00,MATIC/USD,0.50828,0.52326,0.50828,0.51462,104629.08618777,53844.220333950194
1697068800,2023-10-12 00:00:00,MATIC/USD,0.51405,0.51619,0.50090,0.50796,286871.48552533,145719.23978744663
1696982400,2023-10-11 00:00:00,MATIC/USD,0.51730,0.52060,0.50692,0.51344,183599.59659853,94267.37687754925
1696896000,2023-10-10 00:00:00,MATIC/USD,0.53031,0.53449,0.51154,0.51857,142116.17576018,73697.18526395653
1696809600,2023-10-09 00:00:00,MATIC/USD,0.56138,0.56138,0.52256,0.52923,218221.65215974,115489.4449724992
1696723200,2023-10-08 00:00:00,MATIC/USD,0.56542,0.56890,0.55731,0.56130,59411.48040010,33347.66394857613
1696636800,2023-10-07 00:00:00,MATIC/USD,0.56485,0.58006,0.56280,0.56412,85620.86866372,48300.44443057772
1696550400,2023-10-06 00:00:00,MATIC/USD,0.54534,0.57001,0.54534,0.56360,195824.22623207,110366.53390439466
1696464000,2023-10-05 00:00:00,MATIC/USD,0.56185,0.56606,0.54425,0.54425,178559.50712383,97181.01175214448
1696377600,2023-10-04 00:00:00,MATIC/USD,0.56642,0.59479,0.55020,0.56252,285378.47880289,160531.1018962017
1696291200,2023-10-03 00:00:00,MATIC/USD,0.54877,0.57843,0.54866,0.56643,361247.89524873,204621.64530573814
1696204800,2023-10-02 00:00:00,MATIC/USD,0.57140,0.57140,0.54500,0.54679,187609.18969286,102582.82883215892
1696118400,2023-10-01 00:00:00,MATIC/USD,0.53400,0.57637,0.53320,0.56880,182308.05652847,103696.82255339374
1696032000,2023-09-30 00:00:00,MATIC/USD,0.52649,0.53737,0.52528,0.53307,175719.76905288,93670.93728901875
1695945600,2023-09-29 00:00:00,MATIC/USD,0.52009,0.52740,0.51774,0.52540,56169.58989868,29511.502532766473
1695859200,2023-09-28 00:00:00,MATIC/USD,0.50324,0.52268,0.50324,0.52001,73571.28746708,38257.805195756264
1695772800,2023-09-27 00:00:00,MATIC/USD,0.50945,0.51610,0.50168,0.50357,41198.81564240,20746.487593043366
1695686400,2023-09-26 00:00:00,MATIC/USD,0.51998,0.52552,0.50671,0.50966,95438.26216775,48641.064696415466
1695600000,2023-09-25 00:00:00,MATIC/USD,0.51249,0.52000,0.50867,0.51989,138604.07469427,72058.87239280403
