Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1555891200.0,2019-04-22,BTCUSD,5317.96,5354,5260.41,5329.76,1.607,8577.3
1555804800.0,2019-04-21,BTCUSD,5319.41,5322.68,5250,5317.96,0.0974,517.52
1555718400.0,2019-04-20,BTCUSD,5285.9,5337.82,5285.9,5319.41,2.159,11469.71
1555632000.0,2019-04-19,BTCUSD,5301.8,5311.61,5225,5285.9,4.277,22632.41
1555545600.0,2019-04-18,BTCUSD,5200.01,5301.8,5200.01,5301.8,4.527,23838.32
1555459200.0,2019-04-17,BTCUSD,5140.82,5247.9,5140.82,5200.01,4.046,21113.08
1555372800.0,2019-04-16,BTCUSD,5068.7,5204.57,5009,5140.82,4.405,22590.16
1555286400.0,2019-04-15,BTCUSD,5199.47,5199.47,5000,5068.7,2.216,11239.9
1555200000.0,2019-04-14,BTCUSD,5050,5199.47,5032.22,5199.47,2.125,10871.54
1555113600.0,2019-04-13,BTCUSD,5090.99,5117.69,5020.7,5050,1.795,9142.59
1555027200.0,2019-04-12,BTCUSD,5049.99,5096.54,4892.89,5090.99,2.932,14773.12
1554940800.0,2019-04-11,BTCUSD,5296.78,5311.83,5001,5049.99,2.78,14378.18
1554854400.0,2019-04-10,BTCUSD,5196.8,5489.89,5167.61,5296.78,3.793,20026.86
1554768000.0,2019-04-09,BTCUSD,5232.59,5261.3,5180,5196.8,1.011,5284.4
1554681600.0,2019-04-08,BTCUSD,5161.7,5379.9,4812.5,5232.59,8.054,42068.1
1554595200.0,2019-04-07,BTCUSD,5060,5229.7,5004.6,5161.7,1.928,9959.2
1554508800.0,2019-04-06,BTCUSD,5029,5196.1,4945.68,5060,3.14,15921.37
1554422400.0,2019-04-05,BTCUSD,4894.69,5045.3,4666.68,5029,2.824,14121.88
1554336000.0,2019-04-04,BTCUSD,4888.7,5039.6,4606.01,4894.69,2.481,12291.85
1554249600.0,2019-04-03,BTCUSD,4848.11,5361.68,4837.3,4888.7,3.526,17793.96
1554163200.0,2019-04-02,BTCUSD,4149.5,4877.81,4149.5,4848.11,19.34,86423.71
1554076800.0,2019-04-01,BTCUSD,4079.96,4149.5,4079.96,4149.5,0.8388,3469.18
1553990400.0,2019-03-31,BTCUSD,4065.33,4145.98,4050,4079.96,0.2107,863.63
1553904000.0,2019-03-30,BTCUSD,4060.95,4102.73,4060.95,4065.33,0.1725,704.39
1553817600.0,2019-03-29,BTCUSD,4003.46,4128.68,4003.46,4060.95,0.8976,3669.02
1553731200.0,2019-03-28,BTCUSD,4041.6,4180.82,4002.43,4003.46,2.116,8657.39
1553644800.0,2019-03-27,BTCUSD,3960.1,4041.68,3960.1,4041.6,1.903,7584.5
1553558400.0,2019-03-26,BTCUSD,3928.91,3978,3916.32,3960.1,1.799,7122.75
1553472000.0,2019-03-25,BTCUSD,4014.01,4025.53,3928.91,3928.91,3.089,12292.14
1553385600.0,2019-03-24,BTCUSD,4029.73,4029.73,3977,4014.01,0.2238,897.07
1553299200.0,2019-03-23,BTCUSD,4039.16,4039.16,3991.05,4029.73,0.04409,176.44
1553212800.0,2019-03-22,BTCUSD,3956.04,4039.16,3804.42,4039.16,0.7547,3001.5
1553126400.0,2019-03-21,BTCUSD,4007.2,4092.52,3956.04,3956.04,0.9952,4006.75
1553040000.0,2019-03-20,BTCUSD,4075.91,4075.91,3989.46,4007.2,1.165,4706.56
1552953600.0,2019-03-19,BTCUSD,3952.94,4075.91,3952.94,4075.91,2.511,10077.93
