https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,volto,volfrom
1701648000,2023-12-04T00:00:00Z,MATIC/USDT,0.804430000000,0.827540000000,0.798030000000,0.827540000000,591.398895460000,478.845369990000
1701561600,2023-12-03T00:00:00Z,MATIC/USDT,0.800510000000,0.809340000000,0.738210000000,0.800470000000,12250.297150120000,9704.021423410000
1701475200,2023-12-02T00:00:00Z,MATIC/USDT,0.794400000000,0.823020000000,0.741450000000,0.820000000000,8512.650514750000,6821.311441090000
1701388800,2023-12-01T00:00:00Z,MATIC/USDT,0.765760000000,0.794620000000,0.701050000000,0.794620000000,8964.729371830000,6924.647927970000
1701302400,2023-11-30T00:00:00Z,MATIC/USDT,0.745440000000,0.776000000000,0.692270000000,0.752150000000,6542.057734070000,4939.598707130000
1701216000,2023-11-29T00:00:00Z,MATIC/USDT,0.735640000000,0.764900000000,0.710080000000,0.716250000000,16518.346327290000,12136.855571500000
1701129600,2023-11-28T00:00:00Z,MATIC/USDT,0.730780000000,0.785000000000,0.674200000000,0.747020000000,13354.302807760000,9839.225549170000
1701043200,2023-11-27T00:00:00Z,MATIC/USDT,0.755560000000,0.761990000000,0.705000000000,0.728740000000,5789.870563150000,4235.373343130000
1700956800,2023-11-26T00:00:00Z,MATIC/USDT,0.770670000000,0.775740000000,0.745530000000,0.763090000000,2238.959584120000,1704.003398470000
1700870400,2023-11-25T00:00:00Z,MATIC/USDT,0.778160000000,0.793370000000,0.761850000000,0.774580000000,807.322346790000,625.023834180000
1700784000,2023-11-24T00:00:00Z,MATIC/USDT,0.770770000000,0.793370000000,0.646980000000,0.761280000000,6970.150444800000,5286.444686390000
1700697600,2023-11-23T00:00:00Z,MATIC/USDT,0.768430000000,0.782100000000,0.670810000000,0.765140000000,5320.968725220000,4017.097221330000
1700611200,2023-11-22T00:00:00Z,MATIC/USDT,0.727530000000,0.780970000000,0.378450000000,0.765290000000,20662.861735880000,14661.916682870000
1700524800,2023-11-21T00:00:00Z,MATIC/USDT,0.795790000000,0.818240000000,0.714580000000,0.764290000000,60823.912802580000,47040.800855680000
1700438400,2023-11-20T00:00:00Z,MATIC/USDT,0.852210000000,0.878720000000,0.795000000000,0.795800000000,6208.725324430000,5124.857642380000
1700352000,2023-11-19T00:00:00Z,MATIC/USDT,0.829150000000,0.850000000000,0.824260000000,0.850000000000,4495.230087420000,3754.040072430000
1700265600,2023-11-18T00:00:00Z,MATIC/USDT,0.805410000000,0.830510000000,0.780000000000,0.820000000000,5589.521575860000,4525.106926050000
1700179200,2023-11-17T00:00:00Z,MATIC/USDT,0.860000000000,0.880840000000,0.795000000000,0.822910000000,6901.976905890000,5710.059950600000
1700092800,2023-11-16T00:00:00Z,MATIC/USDT,0.923160000000,0.979000000000,0.838510000000,0.838510000000,9337.533858710000,8344.552139030000
1700006400,2023-11-15T00:00:00Z,MATIC/USDT,0.925010000000,0.957990000000,0.891090000000,0.929950000000,11616.775372740000,10926.102727110000
1699920000,2023-11-14T00:00:00Z,MATIC/USDT,0.870000000000,0.980000000000,0.845940000000,0.918880000000,37104.285608960000,33998.658507320000
1699833600,2023-11-13T00:00:00Z,MATIC/USDT,0.897300000000,0.950000000000,0.860220000000,0.883090000000,15554.966848320000,14211.805712390000
1699747200,2023-11-12T00:00:00Z,MATIC/USDT,0.795500000000,0.921420000000,0.776400000000,0.897300000000,16984.470718930000,14762.443020270000
1699660800,2023-11-11T00:00:00Z,MATIC/USDT,0.844220000000,0.844220000000,0.795660000000,0.795660000000,10726.420843660000,8696.831314290000
1699574400,2023-11-10T00:00:00Z,MATIC/USDT,0.858860000000,0.866690000000,0.811870000000,0.847320000000,17128.824379010000,14371.837335180000
1699488000,2023-11-09T00:00:00Z,MATIC/USDT,0.790930000000,0.851560000000,0.782640000000,0.851560000000,19155.803561340000,15469.508917440000
1699401600,2023-11-08T00:00:00Z,MATIC/USDT,0.748800000000,0.820000000000,0.748800000000,0.791360000000,11679.110893440000,9103.521288130000
1699315200,2023-11-07T00:00:00Z,MATIC/USDT,0.733670000000,0.950000000000,0.701890000000,0.740000000000,7109.147944520000,5289.397213500000
1699228800,2023-11-06T00:00:00Z,MATIC/USDT,0.698760000000,0.734450000000,0.686410000000,0.733800000000,10125.204649800000,7199.021559240000
1699142400,2023-11-05T00:00:00Z,MATIC/USDT,0.674680000000,0.695310000000,0.674680000000,0.694020000000,1924.864849740000,1311.673085650000
1699056000,2023-11-04T00:00:00Z,MATIC/USDT,0.661630000000,0.676450000000,0.661630000000,0.676350000000,528.527942800000,353.456141460000
1698969600,2023-11-03T00:00:00Z,MATIC/USDT,0.644890000000,0.673950000000,0.643920000000,0.652630000000,7074.590444250000,4635.888615870000
1698883200,2023-11-02T00:00:00Z,MATIC/USDT,0.669810000000,0.685670000000,0.647200000000,0.656480000000,3695.736987970000,2452.654571110000
1698796800,2023-11-01T00:00:00Z,MATIC/USDT,0.627820000000,0.666370000000,0.619770000000,0.666370000000,6310.727486570000,4106.527770560000
1698710400,2023-10-31T00:00:00Z,MATIC/USDT,0.651740000000,0.652850000000,0.623150000000,0.631850000000,4943.723319390000,3157.560328280000
1698624000,2023-10-30T00:00:00Z,MATIC/USDT,0.636000000000,0.648510000000,0.636000000000,0.645340000000,945.618301810000,608.230178080000
1698537600,2023-10-29T00:00:00Z,MATIC/USDT,0.623880000000,0.642710000000,0.623880000000,0.642710000000,1790.059473390000,1135.444345070000
