https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1669161600,2022-11-23,DAI/USD,1.0012,1.0012,1.0009,1.0009,1485.385692,1486.7225391227998
1669075200,2022-11-22,DAI/USD,1.001,1.0011,1.001,1.0011,2211.343888,2213.7763662768
1668988800,2022-11-21,DAI/USD,1.0007,1.001,1.0007,1.001,2924.3958,2927.3201957999995
1668902400,2022-11-20,DAI/USD,1.0006,1.0007,1.0006,1.0007,1184.632507,1185.4617497549
1668816000,2022-11-19,DAI/USD,1.0003,1.0006,1.0002,1.0006,2363.935914,2365.3542755484
1668729600,2022-11-18,DAI/USD,1.0005,1.0005,1.0005,1.0005,750.37557,750.750757785
1668643200,2022-11-17,DAI/USD,1.0003,1.0005,1.0003,1.0005,2146.189373,2147.2624676865003
1668556800,2022-11-16,DAI/USD,1.0001,1.0003,1.0,1.0003,1653.335322,1653.8313225965999
1668470400,2022-11-15,DAI/USD,1.0,1.0003,0.9998,1.0003,4273.155041,4274.4369875123
1668384000,2022-11-14,DAI/USD,1.0002,1.0002,0.9993,1.0,19692.881872,19692.881872
1668297600,2022-11-13,DAI/USD,1.0,1.0002,0.9999,0.9999,1671.551488,1671.3843328512
1668211200,2022-11-12,DAI/USD,1.0002,1.0002,1.0,1.0002,3588.800536,3589.5182961072
1668124800,2022-11-11,DAI/USD,0.9987,1.0002,0.9987,1.0002,20298.327288,20302.3869534576
1668038400,2022-11-10,DAI/USD,1.0004,1.0004,0.9956,0.9987,92108.334772,91988.5939367964
1667952000,2022-11-09,DAI/USD,1.0002,1.0007,1.0002,1.0007,14486.965103,14497.105978572099
1667865600,2022-11-08,DAI/USD,1.0001,1.0003,1.0001,1.0003,22.186422,22.1930779266
1667520000,2022-11-04,DAI/USD,1.0002,1.0003,1.0002,1.0003,1537.326935,1537.7881330805
1667433600,2022-11-03,DAI/USD,1.0001,1.0001,0.9998,1.0001,644.755614,644.8200895614
1667347200,2022-11-02,DAI/USD,1.0002,1.0002,0.9996,1.0001,5703.863357,5704.4337433357005
1667260800,2022-11-01,DAI/USD,1.0005,1.0005,1.0002,1.0002,84.067158,84.0839714316
1667174400,2022-10-31,DAI/USD,1.0005,1.0005,1.0005,1.0005,231.905785,232.0217378925
1667088000,2022-10-30,DAI/USD,1.0005,1.0005,1.0002,1.0002,306.776611,306.8379663222
1666828800,2022-10-27,DAI/USD,1.0004,1.0004,1.0004,1.0004,999.0,999.3996
1666656000,2022-10-25,DAI/USD,1.0005,1.0005,1.0002,1.0002,525.919845,526.025028969
1666137600,2022-10-19,DAI/USD,1.0002,1.0004,1.0002,1.0004,373.0,373.1492
1665878400,2022-10-16,DAI/USD,1.0004,1.0004,1.0003,1.0003,3018.139611,3019.0450528833
1665705600,2022-10-14,DAI/USD,1.0007,1.0007,1.0007,1.0007,37.069021,37.094969314699995
1665619200,2022-10-13,DAI/USD,1.0006,1.0006,1.0003,1.0006,864.573573,865.0923171438
1665532800,2022-10-12,DAI/USD,1.0004,1.0004,1.0004,1.0004,905.0,905.362
1665446400,2022-10-11,DAI/USD,1.0007,1.0007,1.0007,1.0007,33.176038,33.199261226599994
1665360000,2022-10-10,DAI/USD,1.001,1.001,1.0003,1.0006,6773.637476,6777.701658485599
1665014400,2022-10-06,DAI/USD,1.0012,1.0012,1.0005,1.0005,2044.193511,2045.2156077554998
1664928000,2022-10-05,DAI/USD,1.0013,1.0013,1.0012,1.0012,1248.494398,1249.9925912776002
1664841600,2022-10-04,DAI/USD,1.0014,1.0014,1.0014,1.0014,924.830493,926.1252556902001
1664755200,2022-10-03,DAI/USD,1.0015,1.0015,1.0008,1.0015,4995.61687,5003.110295305
1664582400,2022-10-01,DAI/USD,1.0015,1.0015,1.0015,1.0015,104.944759,105.10217613850001
1664409600,2022-09-29,DAI/USD,1.0018,1.0018,1.0017,1.0017,2368.864932,2372.8920023844003
1664323200,2022-09-28,DAI/USD,1.0018,1.0018,1.0018,1.0018,7.2,7.212960000000001
1664236800,2022-09-27,DAI/USD,1.0019,1.0019,1.0018,1.0018,2219.584355,2223.579606839
1664150400,2022-09-26,DAI/USD,1.0018,1.0019,1.0015,1.0016,487.207569,487.9871011104
1664064000,2022-09-25,DAI/USD,1.0015,1.0018,1.0015,1.0018,565.837614,566.8561217052
1663977600,2022-09-24,DAI/USD,1.0017,1.0017,1.0013,1.0016,3464.671892,3470.2153670272
1663891200,2022-09-23,DAI/USD,1.0015,1.0015,1.0015,1.0015,114.098703,114.26985105450001
1663804800,2022-09-22,DAI/USD,1.0017,1.0017,1.001,1.001,3209.7214,3212.9311213999995
1663718400,2022-09-21,DAI/USD,1.0017,1.0017,1.0017,1.0017,49.956316,50.041241737200004
1663545600,2022-09-19,DAI/USD,1.0017,1.0017,1.0017,1.0017,35.946192,36.0073005264
1663459200,2022-09-18,DAI/USD,1.002,1.002,1.0013,1.0017,3039.651436,3044.8188434412
1663372800,2022-09-17,DAI/USD,1.002,1.0023,1.002,1.0023,193.235558,193.67999978339998
1663286400,2022-09-16,DAI/USD,1.002,1.0023,1.002,1.0023,76.388807,76.5645012561
1663200000,2022-09-15,DAI/USD,1.0023,1.0023,1.002,1.0023,198.882978,199.3404088494
1663113600,2022-09-14,DAI/USD,1.002,1.002,1.002,1.002,150.37775,150.6785055
1663027200,2022-09-13,DAI/USD,1.0024,1.0024,1.0022,1.0022,3783.421121,3791.7446474661997
1662940800,2022-09-12,DAI/USD,1.0027,1.0027,1.0027,1.0027,20.504637,20.559999519899996
1662854400,2022-09-11,DAI/USD,1.0024,1.0024,1.0024,1.0024,14.918122,14.9539254928
1662681600,2022-09-09,DAI/USD,1.0026,1.0027,1.0025,1.0027,1148.935833,1152.0379597490999
1662508800,2022-09-07,DAI/USD,1.0021,1.003,1.0021,1.003,6692.248779,6712.325525336999
1662422400,2022-09-06,DAI/USD,1.0018,1.0018,1.0018,1.0018,7.0,7.0126
1662249600,2022-09-04,DAI/USD,1.0022,1.0022,1.0018,1.0018,588.289799,589.3487206382
1662163200,2022-09-03,DAI/USD,1.002,1.002,1.0019,1.0019,456.792147,457.6600520793
1661904000,2022-08-31,DAI/USD,1.002,1.002,1.002,1.002,935.02,936.89004
1661731200,2022-08-29,DAI/USD,1.002,1.0023,1.002,1.002,125.020439,125.270479878
1661644800,2022-08-28,DAI/USD,1.0023,1.0023,1.0023,1.0023,9.877283,9.9000007509
1661472000,2022-08-26,DAI/USD,1.002,1.0023,1.002,1.0023,48.379357,48.4906295211
1661299200,2022-08-24,DAI/USD,1.0023,1.0023,1.0023,1.0023,7.3,7.316789999999999
1661212800,2022-08-23,DAI/USD,1.0004,1.0021,1.0004,1.0021,17520.345378,17557.1381032938
1661126400,2022-08-22,DAI/USD,1.0008,1.0008,1.0005,1.0007,1524.155035,1525.2219435245
1661040000,2022-08-21,DAI/USD,1.0008,1.0008,1.0008,1.0008,14.6,14.611679999999998
1660953600,2022-08-20,DAI/USD,1.0007,1.0007,1.0005,1.0005,32.6,32.6163
1660867200,2022-08-19,DAI/USD,1.0005,1.0007,1.0004,1.0004,588.77044,589.005948176
1660780800,2022-08-18,DAI/USD,1.0006,1.0006,1.0006,1.0006,1386.314126,1387.1459144756
1660694400,2022-08-17,DAI/USD,1.0006,1.0006,1.0006,1.0006,412.000912,412.2481125472
1660608000,2022-08-16,DAI/USD,1.0008,1.0008,1.0006,1.0007,817.256013,817.8280922091
1660521600,2022-08-15,DAI/USD,1.0006,1.0008,1.0006,1.0006,1228.0,1228.7368
1660435200,2022-08-14,DAI/USD,1.0007,1.0007,1.0007,1.0007,716.883063,717.3848811441
1660348800,2022-08-13,DAI/USD,1.0007,1.001,1.0007,1.001,155.40798,155.56338798
1660262400,2022-08-12,DAI/USD,1.0008,1.0011,1.0008,1.0008,1714.977669,1716.3496511352
1660003200,2022-08-09,DAI/USD,1.0006,1.0009,1.0006,1.0009,1998.772482,2000.5713772338
1659916800,2022-08-08,DAI/USD,1.0011,1.0011,1.0008,1.0008,2496.650251,2498.6475712008
1659830400,2022-08-07,DAI/USD,1.001,1.001,1.001,1.001,1076.106208,1077.1823142079998
1659744000,2022-08-06,DAI/USD,1.001,1.001,1.001,1.001,596.365454,596.961819454
1659657600,2022-08-05,DAI/USD,1.001,1.001,1.001,1.001,181.485495,181.66698049499996
1659571200,2022-08-04,DAI/USD,1.001,1.0013,1.001,1.0013,27.01779,27.052913127000004
1659398400,2022-08-02,DAI/USD,1.001,1.001,1.001,1.001,23.633464,23.657097463999996
1659225600,2022-07-31,DAI/USD,1.0013,1.0013,1.0013,1.0013,7.2,7.209360000000001
1659139200,2022-07-30,DAI/USD,1.001,1.001,1.001,1.001,4.300882,4.3051828819999995
1659052800,2022-07-29,DAI/USD,1.001,1.001,1.001,1.001,3.859304,3.8631633039999995
1658966400,2022-07-28,DAI/USD,1.0011,1.0014,1.0011,1.0011,291.092831,291.4130331141
1658880000,2022-07-27,DAI/USD,1.0015,1.0015,1.0011,1.0011,860.021176,860.9671992936001
1658793600,2022-07-26,DAI/USD,1.0012,1.0014,1.0012,1.0014,334.433851,334.90205839140003
1658620800,2022-07-24,DAI/USD,1.0012,1.0012,1.0012,1.0012,199.930132,200.1700481584
1658534400,2022-07-23,DAI/USD,1.0015,1.0015,1.0012,1.0012,64.0,64.0768
1658448000,2022-07-22,DAI/USD,1.0012,1.0012,1.0012,1.0012,11.8,11.814160000000001
1658361600,2022-07-21,DAI/USD,1.0012,1.0015,1.0012,1.0012,936.718237,937.8422988844002
1658275200,2022-07-20,DAI/USD,1.001,1.002,1.001,1.0015,2480.23708,2483.95743562
1658188800,2022-07-19,DAI/USD,1.0012,1.0013,1.001,1.001,1092.246271,1093.3385172709998
1658102400,2022-07-18,DAI/USD,1.0012,1.0012,1.0009,1.001,152.642086,152.794728086
1658016000,2022-07-17,DAI/USD,1.0012,1.0012,1.0009,1.0012,40.341009,40.3894182108
1657929600,2022-07-16,DAI/USD,1.0009,1.0012,1.0009,1.0009,239.036194,239.25132657459997
1657843200,2022-07-15,DAI/USD,1.0013,1.0013,1.001,1.0012,754.897014,755.8028904168001
1657756800,2022-07-14,DAI/USD,1.001,1.0013,1.001,1.001,223.590009,223.81359900899997
1657670400,2022-07-13,DAI/USD,1.001,1.0013,1.001,1.0013,1139.468762,1140.9500713906
1657584000,2022-07-12,DAI/USD,1.001,1.0013,1.001,1.001,151.680078,151.83175807799998
1657497600,2022-07-11,DAI/USD,1.0013,1.0013,1.0013,1.0013,17.008006,17.0301164078
1657411200,2022-07-10,DAI/USD,1.0013,1.0013,1.001,1.001,16.990009,17.006999008999998
1657324800,2022-07-09,DAI/USD,1.0011,1.0013,1.0011,1.0013,330.601614,331.0313960982
1657238400,2022-07-08,DAI/USD,1.0011,1.0011,1.0011,1.0011,108.07135,108.190228485
1657152000,2022-07-07,DAI/USD,1.001,1.0013,1.001,1.0013,362.338426,362.80946595380004
1657065600,2022-07-06,DAI/USD,1.001,1.0012,1.0009,1.0011,3938.08462,3942.4165130820006
1656979200,2022-07-05,DAI/USD,1.0011,1.0014,1.0011,1.0013,819.475595,820.5409132735001
1656806400,2022-07-03,DAI/USD,1.001,1.0012,1.001,1.0012,2935.929122,2939.4522369464003
1656720000,2022-07-02,DAI/USD,1.0008,1.0011,1.0008,1.0011,1391.52232,1393.0529945520002
1656633600,2022-07-01,DAI/USD,1.0011,1.0011,1.0008,1.0008,15.0,15.011999999999999
1656547200,2022-06-30,DAI/USD,1.0013,1.0013,1.0007,1.001,10641.55909,10652.20064909
1656460800,2022-06-29,DAI/USD,1.0018,1.0018,1.0013,1.0013,2052.129984,2054.7977529792
1656374400,2022-06-28,DAI/USD,1.0017,1.0017,1.0015,1.0015,1753.563799,1756.1941446985002
1656288000,2022-06-27,DAI/USD,1.0017,1.0017,1.0014,1.0017,119.4,119.60298000000002
1656201600,2022-06-26,DAI/USD,1.0014,1.0014,1.0014,1.0014,103.649401,103.7945101614
1656115200,2022-06-25,DAI/USD,1.0017,1.0017,1.0014,1.0014,451.296576,451.9283912064
1656028800,2022-06-24,DAI/USD,1.0017,1.0017,1.0014,1.0014,160.153847,160.37806238580004
1655942400,2022-06-23,DAI/USD,1.0017,1.0017,1.0015,1.0015,1805.666046,1808.374545069
1655856000,2022-06-22,DAI/USD,1.0015,1.0017,1.0014,1.0014,2082.486621,2085.4021022694
1655769600,2022-06-21,DAI/USD,1.0014,1.0017,1.0014,1.0015,3355.074937,3360.1075494055
1655683200,2022-06-20,DAI/USD,1.0011,1.002,1.001,1.0014,7958.171198,7969.312637677201
1655596800,2022-06-19,DAI/USD,1.0011,1.0014,1.0011,1.0011,2202.045372,2204.4676219092003
1655510400,2022-06-18,DAI/USD,1.0021,1.0024,1.0011,1.0011,12192.205023,12205.616448525301
1655424000,2022-06-17,DAI/USD,1.0015,1.0026,1.0015,1.0022,14338.112254,14369.656100958799
1655337600,2022-06-16,DAI/USD,1.0013,1.0021,1.0013,1.0018,11528.862989,11549.6149423802
1655251200,2022-06-15,DAI/USD,1.0015,1.0017,1.001,1.0015,17126.283269,17151.9726939035
1655164800,2022-06-14,DAI/USD,1.0019,1.0021,1.0012,1.0013,14732.701209,14751.853720571702
1655078400,2022-06-13,DAI/USD,1.0009,1.002,1.0008,1.0016,23908.436582,23946.6900805312
1654992000,2022-06-12,DAI/USD,1.0011,1.0011,1.0006,1.0006,2019.171115,2020.382617669
1654905600,2022-06-11,DAI/USD,1.001,1.0011,1.0007,1.0011,1437.613111,1439.1944854221001
1654819200,2022-06-10,DAI/USD,1.0012,1.0015,1.0005,1.0012,5735.455177,5742.3377232124
1654732800,2022-06-09,DAI/USD,1.0013,1.0015,1.0012,1.0012,409.127264,409.6182167168001
1654646400,2022-06-08,DAI/USD,1.0012,1.0015,1.0009,1.0015,3094.2,3098.8413
1654560000,2022-06-07,DAI/USD,1.0012,1.0015,1.0009,1.0009,3533.267285,3536.4472255564997
1654473600,2022-06-06,DAI/USD,1.0014,1.0017,1.0011,1.0013,7058.627063,7067.8032781819
1654387200,2022-06-05,DAI/USD,1.001,1.0013,1.001,1.0013,3691.742595,3696.5418603735006
1654300800,2022-06-04,DAI/USD,1.001,1.001,1.0007,1.001,492.446852,492.9392988519999
1654214400,2022-06-03,DAI/USD,1.0011,1.0011,1.0008,1.0008,1100.29512,1101.1753560959999
1654128000,2022-06-02,DAI/USD,1.001,1.0011,1.0008,1.0008,4588.4,4592.070719999999
1654041600,2022-06-01,DAI/USD,1.0012,1.0015,1.001,1.0011,5357.491026,5363.3842661286
1653955200,2022-05-31,DAI/USD,1.0013,1.0015,1.0006,1.0012,10123.820564,10135.9691486768
1653868800,2022-05-30,DAI/USD,1.0017,1.0017,1.0013,1.0016,1514.569854,1516.9931657664001
1653782400,2022-05-29,DAI/USD,1.0009,1.0017,1.0009,1.0015,8480.657282,8493.378267923
1653696000,2022-05-28,DAI/USD,1.0012,1.0012,1.0009,1.0009,72.0,72.06479999999999
1653609600,2022-05-27,DAI/USD,1.0007,1.0012,1.0006,1.0009,5910.160205,5915.479349184499
1653523200,2022-05-26,DAI/USD,1.0011,1.0011,1.0002,1.0007,4735.508589,4738.8234450123
1653436800,2022-05-25,DAI/USD,1.0011,1.0067,0.9978,1.0008,1055.915319,1056.7600512551999
1653350400,2022-05-24,DAI/USD,1.001,1.0011,1.0007,1.0011,511.9,512.4630900000001
1653264000,2022-05-23,DAI/USD,1.001,1.001,1.0008,1.0008,1950.380019,1951.9403230151997
1653177600,2022-05-22,DAI/USD,1.0011,1.0011,1.0007,1.0007,1616.710254,1617.8419511778
1653091200,2022-05-21,DAI/USD,1.0013,1.0014,1.0009,1.0009,3455.561217,3458.6712220952995
1653004800,2022-05-20,DAI/USD,1.0013,1.0013,1.0009,1.001,1214.204381,1215.418585381
1652918400,2022-05-19,DAI/USD,1.001,1.0012,1.001,1.0012,2126.999004,2129.5514028048
1652745600,2022-05-17,DAI/USD,1.0009,1.0011,1.0008,1.0008,1004.138099,1004.9414094791999
1652659200,2022-05-16,DAI/USD,1.0007,1.0012,1.0007,1.0008,5834.9322,5839.60014576
1652572800,2022-05-15,DAI/USD,0.9991,1.0005,0.9991,1.0005,15985.674526,15993.667363262999
1652486400,2022-05-14,DAI/USD,0.9989,0.9989,0.9988,0.9989,6208.123676,6201.2947399564
1652400000,2022-05-13,DAI/USD,0.9971,0.9991,0.997,0.9989,23739.701135,23713.5874637515
1652313600,2022-05-12,DAI/USD,1.0,1.0,0.9955,0.9971,105384.950013,105079.3336579623
1652227200,2022-05-11,DAI/USD,1.0001,1.0004,1.0,1.0002,2839.539393,2840.1073008785997
1652054400,2022-05-09,DAI/USD,1.0005,1.0005,0.9998,1.0001,3419.722346,3420.0643182346
1651968000,2022-05-08,DAI/USD,1.001,1.001,1.0001,1.0001,4204.195804,4204.6162235803995
1651881600,2022-05-07,DAI/USD,1.001,1.001,1.001,1.001,93.366633,93.45999963299998
1651795200,2022-05-06,DAI/USD,1.0008,1.001,1.0001,1.001,5058.014253,5063.072267253
1651708800,2022-05-05,DAI/USD,1.001,1.001,1.0009,1.001,2264.991975,2267.2569669749996
1651622400,2022-05-04,DAI/USD,1.0011,1.0011,1.001,1.001,1750.876755,1752.6276317549998
1651536000,2022-05-03,DAI/USD,1.0013,1.0014,1.0011,1.0014,3699.303811,3704.4828363354004
1651449600,2022-05-02,DAI/USD,1.0013,1.0013,1.0013,1.0013,30.040946,30.079999229800006
1651363200,2022-05-01,DAI/USD,0.9986,1.0012,0.9986,1.0012,27876.822966,27910.275153559203
1651276800,2022-04-30,DAI/USD,0.9987,0.9989,0.9985,0.9989,3574.966006,3571.0335433934
1651190400,2022-04-29,DAI/USD,0.9987,0.9987,0.9987,0.9987,15.014587,14.995068036900001
1651104000,2022-04-28,DAI/USD,0.999,0.999,0.999,0.999,331.933433,331.60149956699996
1650931200,2022-04-26,DAI/USD,0.9989,0.9989,0.9989,0.9989,498.77229,498.223640481
1650844800,2022-04-25,DAI/USD,0.9985,0.9992,0.9979,0.9992,7489.019981,7483.0287650152
1650499200,2022-04-21,DAI/USD,0.9987,0.9987,0.9987,0.9987,1551.24662,1549.2299993939998
1650412800,2022-04-20,DAI/USD,0.9985,0.9985,0.9985,0.9985,1090.96,1089.32356
1650326400,2022-04-19,DAI/USD,0.9987,0.9988,0.9987,0.9988,615.266205,614.527885554
1650240000,2022-04-18,DAI/USD,0.9984,0.9992,0.9984,0.9992,3187.339813,3184.7899411496
1650153600,2022-04-17,DAI/USD,0.9984,0.9984,0.9984,0.9984,120.027654,119.8356097536
1650067200,2022-04-16,DAI/USD,0.9984,0.9984,0.9984,0.9984,10.0,9.984
1649980800,2022-04-15,DAI/USD,0.9981,0.9984,0.9981,0.9984,508.177963,507.36487825919994
1649894400,2022-04-14,DAI/USD,0.999,0.999,0.9981,0.9981,8808.112235,8791.3768217535
1649808000,2022-04-13,DAI/USD,0.9995,0.9995,0.9987,0.9988,11984.244195,11969.863101965999
1649721600,2022-04-12,DAI/USD,0.9998,0.9998,0.9998,0.9998,99.992798,99.9727994404
1649635200,2022-04-11,DAI/USD,0.9998,0.9998,0.999,0.9997,8157.930724,8155.4833447828005
1649548800,2022-04-10,DAI/USD,0.9999,0.9999,0.9999,0.9999,1997.264822,1997.0650955178
1649462400,2022-04-09,DAI/USD,1.0,1.0,0.9991,0.9997,9708.100773,9705.1883427681
1649376000,2022-04-08,DAI/USD,1.0,1.0,1.0,1.0,7240.15,7240.15
1649203200,2022-04-06,DAI/USD,1.0,1.0,1.0,1.0,938.998981,938.998981
1649116800,2022-04-05,DAI/USD,1.0002,1.0003,1.0,1.0,3214.576503,3214.576503
1649030400,2022-04-04,DAI/USD,0.9997,1.0,0.9997,1.0,1843.638351,1843.638351
1648857600,2022-04-02,DAI/USD,0.9997,0.9997,0.9997,0.9997,601.7584,601.5778724800001
1648771200,2022-04-01,DAI/USD,1.0,1.0,0.9998,1.0,2370.632971,2370.632971
1648684800,2022-03-31,DAI/USD,1.0,1.0003,1.0,1.0,174.571386,174.571386
1648598400,2022-03-30,DAI/USD,1.0001,1.0004,1.0,1.0,1043.795586,1043.795586
1648512000,2022-03-29,DAI/USD,1.0001,1.0008,1.0001,1.0008,2863.502398,2865.7931999183998
1648425600,2022-03-28,DAI/USD,1.0001,1.0001,0.9998,0.9998,95.38646,95.36738270800001
1648252800,2022-03-26,DAI/USD,0.9996,0.9999,0.9996,0.9999,2210.774689,2210.5536115310997
1648166400,2022-03-25,DAI/USD,1.0002,1.0002,0.9995,0.9998,9700.210063,9698.2700209874
1648080000,2022-03-24,DAI/USD,1.0005,1.0005,1.0002,1.0002,169.510021,169.5439230042
1647993600,2022-03-23,DAI/USD,1.0002,1.0002,1.0002,1.0002,19.986002,19.9899992004
1647907200,2022-03-22,DAI/USD,1.0003,1.0005,1.0002,1.0002,1727.754756,1728.1003069512
1647820800,2022-03-21,DAI/USD,1.0003,1.0003,1.0003,1.0003,23.224236,23.231203270800002
1647648000,2022-03-19,DAI/USD,1.0003,1.0006,1.0003,1.0004,3777.969016,3779.4802036063998
1647561600,2022-03-18,DAI/USD,1.0,1.0,1.0,1.0,163.82,163.82
1647475200,2022-03-17,DAI/USD,1.0002,1.0002,1.0002,1.0002,1242.18,1242.4284360000001
1647388800,2022-03-16,DAI/USD,1.0002,1.0002,1.0001,1.0001,1473.175364,1473.3226815363998
1647302400,2022-03-15,DAI/USD,1.0001,1.0001,0.9999,0.9999,2536.906208,2536.6525173791997
1646870400,2022-03-10,DAI/USD,1.0001,1.0001,1.0001,1.0001,10.716431,10.7175026431
1646784000,2022-03-09,DAI/USD,0.9998,1.0005,0.9998,1.0004,6103.602652,6106.044093060799
1646697600,2022-03-08,DAI/USD,0.9998,0.9998,0.9995,0.9995,55.983596,55.955604202
1646611200,2022-03-07,DAI/USD,0.9993,0.9999,0.9986,0.9998,9615.758654,9613.8355022692
1646524800,2022-03-06,DAI/USD,0.9989,0.9996,0.9989,0.9996,6200.911006,6198.430641597601
1646438400,2022-03-05,DAI/USD,1.0003,1.0003,0.9983,0.9988,31236.422936,31198.9392284768
1646352000,2022-03-04,DAI/USD,1.0002,1.0002,1.0002,1.0002,137.986002,138.01359920040002
1646265600,2022-03-03,DAI/USD,0.9998,1.0002,0.9998,1.0001,2950.947663,2951.2427577662997
1646179200,2022-03-02,DAI/USD,1.0001,1.0001,1.0001,1.0001,49.998,50.0029998
1646092800,2022-03-01,DAI/USD,0.9998,1.0001,0.9998,0.9999,4592.483357,4592.0241086643
1646006400,2022-02-28,DAI/USD,0.9997,1.0005,0.9997,0.9999,14194.92846,14193.508967153999
1645920000,2022-02-27,DAI/USD,0.9998,0.9998,0.9995,0.9995,200.0,199.9
1645747200,2022-02-25,DAI/USD,0.9998,0.9998,0.9998,0.9998,15.90318,15.899999364000001
1645660800,2022-02-24,DAI/USD,0.9996,0.9997,0.9995,0.9995,3096.838094,3095.2896749530005
1645574400,2022-02-23,DAI/USD,0.9995,1.0002,0.9995,0.9999,3422.788941,3422.4466621059
1645488000,2022-02-22,DAI/USD,0.9992,0.9995,0.9992,0.9995,166.48,166.39676
1645401600,2022-02-21,DAI/USD,0.9992,0.9995,0.9992,0.9995,54.129273,54.1022083635
1645315200,2022-02-20,DAI/USD,0.9995,0.9995,0.9992,0.9992,18.376067,18.361366146399998
1645228800,2022-02-19,DAI/USD,0.9992,0.9995,0.9992,0.9992,24.026067,24.0068461464
1645142400,2022-02-18,DAI/USD,0.9995,0.9995,0.9992,0.9995,24.026068,24.014054966
1645056000,2022-02-17,DAI/USD,0.9994,0.9994,0.9994,0.9994,1800.180108,1799.0999999352
1644969600,2022-02-16,DAI/USD,0.9994,0.9994,0.9994,0.9994,31.999199,31.9799994806
1644796800,2022-02-14,DAI/USD,0.9993,0.9993,0.9991,0.9991,14.0,13.9874
1644710400,2022-02-13,DAI/USD,0.9993,0.9993,0.9993,0.9993,21.0,20.9853
1644364800,2022-02-09,DAI/USD,0.9992,0.9992,0.9992,0.9992,1059.045477,1058.1982406184
1644278400,2022-02-08,DAI/USD,0.9991,0.9999,0.9991,0.9999,4126.076729,4125.6641213271005
1644192000,2022-02-07,DAI/USD,0.9987,0.9998,0.9987,0.9991,13707.368355,13695.0317234805
1644105600,2022-02-06,DAI/USD,0.9971,0.9989,0.9971,0.9987,20715.577861,20688.647609780703
1644019200,2022-02-05,DAI/USD,0.9968,0.9971,0.9968,0.9968,666.00069,663.869487792
1643932800,2022-02-04,DAI/USD,0.9971,0.9971,0.9968,0.9968,1587.837587,1582.7565067216
1643846400,2022-02-03,DAI/USD,0.9968,0.9968,0.9968,0.9968,94.001369,93.7005646192
1643760000,2022-02-02,DAI/USD,0.9969,0.9969,0.9968,0.9968,757.38069,754.957071792
1643673600,2022-02-01,DAI/USD,0.9964,0.9973,0.9964,0.9969,7907.577081,7883.0635920489
1643587200,2022-01-31,DAI/USD,0.9964,0.9967,0.9964,0.9967,106.202468,105.8519998556
1643500800,2022-01-30,DAI/USD,0.9967,0.9967,0.9967,0.9967,10.023076,9.9899998492
1643414400,2022-01-29,DAI/USD,0.9964,0.9967,0.9964,0.9964,50.58087,50.398778867999994
1643328000,2022-01-28,DAI/USD,0.996,0.9966,0.996,0.9966,6902.559678,6879.0909750948
1643241600,2022-01-27,DAI/USD,0.9964,0.9968,0.9952,0.996,28382.754454,28269.223436184002
1643155200,2022-01-26,DAI/USD,0.9968,0.9971,0.9961,0.9962,14353.353711,14298.8109668982
1643068800,2022-01-25,DAI/USD,0.9972,0.9976,0.9962,0.9967,15870.707553,15818.3342180751
1642982400,2022-01-24,DAI/USD,0.9979,0.9986,0.9967,0.9975,11379.246015,11350.797899962501
1642896000,2022-01-23,DAI/USD,0.9974,0.9984,0.9974,0.9979,12389.92756,12363.908712124
1642809600,2022-01-22,DAI/USD,0.9972,0.9978,0.9971,0.9971,4195.647425,4183.4800474675
1642723200,2022-01-21,DAI/USD,0.997,0.9972,0.9969,0.9971,1758.540227,1753.4404603417
1642636800,2022-01-20,DAI/USD,0.997,0.997,0.9967,0.9968,162.73195,162.21120776
1642550400,2022-01-19,DAI/USD,0.9967,0.997,0.9967,0.997,168.540948,168.035325156
1642464000,2022-01-18,DAI/USD,0.9967,0.9967,0.9967,0.9967,118.280326,117.89000092420001
1642377600,2022-01-17,DAI/USD,0.997,0.997,0.9967,0.997,1112.83708,1109.49856876
1642291200,2022-01-16,DAI/USD,0.9966,0.997,0.9966,0.9967,1537.237424,1532.1645405008
1642204800,2022-01-15,DAI/USD,0.9968,0.9968,0.9968,0.9968,557.585772,555.8014975296
1642118400,2022-01-14,DAI/USD,0.9968,0.9968,0.9965,0.9965,120.085067,119.6647692655
1642032000,2022-01-13,DAI/USD,0.9967,0.9968,0.9967,0.9968,1545.99766,1541.050467488
1641945600,2022-01-12,DAI/USD,0.997,0.997,0.9963,0.9967,9892.270943,9859.6264488881
1641859200,2022-01-11,DAI/USD,0.9973,0.9973,0.997,0.9973,292.429558,291.6399981934
1641772800,2022-01-10,DAI/USD,0.997,0.9973,0.997,0.9973,755.218044,753.1789552811999
1641686400,2022-01-09,DAI/USD,0.9971,0.9973,0.997,0.9973,623.455801,621.7724703373
1641600000,2022-01-08,DAI/USD,0.9971,0.9974,0.9971,0.9971,845.28936,842.838020856
1641513600,2022-01-07,DAI/USD,0.997,0.9974,0.9969,0.9971,5918.413837,5901.2504368726995
1641427200,2022-01-06,DAI/USD,0.9969,0.9969,0.9966,0.9969,273.066872,272.2203646968
1641340800,2022-01-05,DAI/USD,0.9969,0.9978,0.9964,0.9967,8903.276624,8873.895811140801
1641254400,2022-01-04,DAI/USD,0.9966,0.9973,0.9966,0.9969,5760.474428,5742.616957273201
