https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1694131200000,2023-09-08 00:00:00,DAI/USD,0.9998,1.00094,0.99903,0.9997,40592.636913,40580.459121926106
1694044800000,2023-09-07 00:00:00,DAI/USD,0.99969,1.00094,0.99602,0.9998,43177.965047,43169.3294539906
1693958400000,2023-09-06 00:00:00,DAI/USD,1.00019,1.00093,0.99812,0.99969,137734.667241,137691.9694941553
1693872000000,2023-09-05 00:00:00,DAI/USD,1.0,1.00094,0.99911,1.00019,47739.714247,47748.78479270693
1693785600000,2023-09-04 00:00:00,DAI/USD,0.99911,1.0,0.99844,1.0,140146.602063,140146.602063
1693699200000,2023-09-03 00:00:00,DAI/USD,0.9994,0.9997,0.99901,0.99911,39739.556895,39704.18868936345
1693612800000,2023-09-02 00:00:00,DAI/USD,1.0,1.0,0.9994,0.9994,1357.69757,1356.882951458
1693526400000,2023-09-01 00:00:00,DAI/USD,0.99971,1.0,0.9994,1.0,60677.415873,60677.415873
1693440000000,2023-08-31 00:00:00,DAI/USD,0.9994,0.99999,0.9994,0.99971,53218.461644,53203.02829012324
1693353600000,2023-08-30 00:00:00,DAI/USD,1.00009,1.0073,0.9994,0.9994,78690.947667,78643.7330983998
1693267200000,2023-08-29 00:00:00,DAI/USD,0.9998,1.00009,0.9997,1.00009,4624.767325,4625.183554059249
1693180800000,2023-08-28 00:00:00,DAI/USD,0.9999,0.9999,0.99941,0.9998,34950.525971,34943.5358658058
1693094400000,2023-08-27 00:00:00,DAI/USD,0.99911,1.00049,0.99911,0.9999,1128.59384,1128.4809806160001
1693008000000,2023-08-26 00:00:00,DAI/USD,0.9998,0.9999,0.9983,0.99911,92047.370822,91965.44866196842
1692921600000,2023-08-25 00:00:00,DAI/USD,0.99959,1.00111,0.99954,0.9998,59693.831243,59681.8924767514
1692835200000,2023-08-24 00:00:00,DAI/USD,0.99969,0.99999,0.99903,0.99959,24463.816024,24453.785859430158
1692748800000,2023-08-23 00:00:00,DAI/USD,1.00058,1.00193,0.99901,0.99969,17961.313174,17955.74516691606
