https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1673049600,2023-01-07,SHIB/USD,8.31e-06,8.75e-06,8.3e-06,8.6e-06,483892508,4161.4755688000005
1672963200,2023-01-06,SHIB/USD,8.75e-06,8.77e-06,8.25e-06,8.77e-06,548380078,4809.293284060001
1672876800,2023-01-05,SHIB/USD,8.4e-06,8.9e-06,8.3e-06,8.3e-06,373486321,3099.9364643
1672790400,2023-01-04,SHIB/USD,8.25e-06,8.4e-06,8.1e-06,8.4e-06,364433469,3061.2411395999998
1672704000,2023-01-03,SHIB/USD,8.25e-06,8.38e-06,8.05e-06,8.25e-06,128150992,1057.245684
1672617600,2023-01-02,SHIB/USD,8.24e-06,8.39e-06,8e-06,8.25e-06,260980888,2153.092326
1672531200,2023-01-01,SHIB/USD,8.2e-06,8.24e-06,8e-06,8.24e-06,103907563,856.1983191200001
1672444800,2022-12-31,SHIB/USD,8.22e-06,8.25e-06,7.71e-06,7.97e-06,231479060,1844.8881082
1672358400,2022-12-30,SHIB/USD,8.24e-06,8.25e-06,7.76e-06,8.22e-06,205878546,1692.3216481199997
1672272000,2022-12-29,SHIB/USD,7.99e-06,8.58e-06,7.07e-06,8.1e-06,525955419,4260.2388939
1672185600,2022-12-28,SHIB/USD,8.28e-06,8.6e-06,7.61e-06,8.34e-06,241330957,2012.70018138
1672099200,2022-12-27,SHIB/USD,8.38e-06,8.66e-06,7.96e-06,8.28e-06,341866032,2830.6507449600003
1672012800,2022-12-26,SHIB/USD,8.6e-06,8.65e-06,5.6e-06,8.39e-06,667812240,5602.9446935999995
1671926400,2022-12-25,SHIB/USD,8.62e-06,8.73e-06,8.22e-06,8.69e-06,174283502,1514.52363238
1671840000,2022-12-24,SHIB/USD,8.34e-06,8.74e-06,8.34e-06,8.64e-06,233601022,2018.3128300800001
1671753600,2022-12-23,SHIB/USD,8.44e-06,8.75e-06,8.27e-06,8.34e-06,198746967,1657.54970478
1671667200,2022-12-22,SHIB/USD,8.94e-06,8.95e-06,8.23e-06,8.46e-06,409970085,3468.3469191
1671580800,2022-12-21,SHIB/USD,8.54e-06,8.95e-06,8.15e-06,8.94e-06,106071848,948.2823211200001
1671494400,2022-12-20,SHIB/USD,8.25e-06,8.58e-06,8.05e-06,8.54e-06,294671765,2516.4968731
1671408000,2022-12-19,SHIB/USD,8.8e-06,8.99e-06,8e-06,8e-06,387031058,3096.248464
1671321600,2022-12-18,SHIB/USD,8.57e-06,9.11e-06,8.22e-06,8.8e-06,242605859,2134.9315592000003
1671235200,2022-12-17,SHIB/USD,8.38e-06,9.12e-06,8.01e-06,8.35e-06,373703709,3120.42597015
1671148800,2022-12-16,SHIB/USD,8.71e-06,9.16e-06,8.01e-06,8.01e-06,246872835,1977.4514083499998
1671062400,2022-12-15,SHIB/USD,8.9e-06,9.23e-06,8.8e-06,8.88e-06,123963500,1100.79588
1670976000,2022-12-14,SHIB/USD,9.29e-06,9.29e-06,8.72e-06,9.19e-06,209999758,1929.89777602
1670889600,2022-12-13,SHIB/USD,9e-06,9.4e-06,8.9e-06,9.29e-06,276116480,2565.1220992000003
1670803200,2022-12-12,SHIB/USD,9.2e-06,9.33e-06,8.5e-06,8.7e-06,408967468,3558.0169716
1670716800,2022-12-11,SHIB/USD,9.18e-06,9.51e-06,9.18e-06,9.2e-06,288584086,2654.9735912
1670630400,2022-12-10,SHIB/USD,9.29e-06,9.68e-06,9.15e-06,9.2e-06,163680222,1505.8580424
1670544000,2022-12-09,SHIB/USD,9.38e-06,9.71e-06,9.35e-06,9.71e-06,179998023,1747.78080333
1670457600,2022-12-08,SHIB/USD,9.49e-06,9.49e-06,8.75e-06,9.38e-06,235136683,2205.58208654
1670371200,2022-12-07,SHIB/USD,9.17e-06,9.54e-06,8.55e-06,9.49e-06,491999111,4669.07156339
1670284800,2022-12-06,SHIB/USD,9.68e-06,9.69e-06,9.12e-06,9.14e-06,64320726,587.89143564
1670198400,2022-12-05,SHIB/USD,9.3e-06,1.02e-05,9.3e-06,9.69e-06,1073801039,10405.13206791
1670112000,2022-12-04,SHIB/USD,9.48e-06,9.68e-06,9.05e-06,9.68e-06,196653555,1903.6064124000002
1670025600,2022-12-03,SHIB/USD,9.4e-06,9.99e-06,9e-06,9e-06,520741358,4686.672222
1669939200,2022-12-02,SHIB/USD,9.12e-06,9.59e-06,9.09e-06,9.14e-06,114854287,1049.76818318
1669852800,2022-12-01,SHIB/USD,9.4e-06,9.48e-06,9.09e-06,9.35e-06,241897808,2261.7445048
1669766400,2022-11-30,SHIB/USD,9.14e-06,9.4e-06,8.68e-06,9.4e-06,299888706,2818.9538364
1669680000,2022-11-29,SHIB/USD,8.9e-06,9.33e-06,8.9e-06,8.91e-06,253441657,2258.16516387
1669593600,2022-11-28,SHIB/USD,9.17e-06,9.57e-06,8.8e-06,9.33e-06,339925284,3171.50289972
1669507200,2022-11-27,SHIB/USD,9.38e-06,9.65e-06,8.88e-06,9.2e-06,256993414,2364.3394088
1669420800,2022-11-26,SHIB/USD,9.06e-06,9.74e-06,9.02e-06,9.42e-06,439858228,4143.46450776
1669334400,2022-11-25,SHIB/USD,8.94e-06,9.85e-06,8.5e-06,9.75e-06,364906001,3557.83350975
1669248000,2022-11-24,SHIB/USD,8.95e-06,9.19e-06,8.94e-06,9.1e-06,381644789,3472.9675798999997
1669161600,2022-11-23,SHIB/USD,9e-06,9.8e-06,8.88e-06,9.29e-06,688442270,6395.6286883
1669075200,2022-11-22,SHIB/USD,8.41e-06,9.01e-06,8.17e-06,9e-06,493289825,4439.608425
1668988800,2022-11-21,SHIB/USD,8.85e-06,9.05e-06,8.35e-06,8.58e-06,324915038,2787.77102604
1668902400,2022-11-20,SHIB/USD,9.21e-06,9.21e-06,8.77e-06,8.85e-06,288279610,2551.2745485
1668816000,2022-11-19,SHIB/USD,9.11e-06,9.21e-06,8.86e-06,9.08e-06,1119918510,10168.8600708
1668729600,2022-11-18,SHIB/USD,9.25e-06,9.27e-06,8.3e-06,9.08e-06,415816294,3775.6119495199996
1668643200,2022-11-17,SHIB/USD,9.2e-06,9.55e-06,8.9e-06,9.42e-06,280851328,2645.61950976
1668556800,2022-11-16,SHIB/USD,9.14e-06,9.6e-06,8.75e-06,9.15e-06,827059336,7567.592924400001
1668470400,2022-11-15,SHIB/USD,9.18e-06,9.9e-06,8.85e-06,9.37e-06,682396904,6394.05899048
1668384000,2022-11-14,SHIB/USD,9.21e-06,9.59e-06,8.46e-06,9.12e-06,440891127,4020.9270782400004
1668297600,2022-11-13,SHIB/USD,1.02e-05,1.061e-05,8.41e-06,9.03e-06,611736616,5523.98164248
1668211200,2022-11-12,SHIB/USD,9.8e-06,1.06e-05,9.28e-06,9.8e-06,663811646,6505.354130799999
1668124800,2022-11-11,SHIB/USD,1.031e-05,1.4e-05,9.25e-06,9.67e-06,2576268540,24912.5167818
1668038400,2022-11-10,SHIB/USD,8.92e-06,1.1e-05,8.56e-06,1e-05,1016261307,10162.613070000001
1667952000,2022-11-09,SHIB/USD,1.046e-05,1.287e-05,8.25e-06,8.86e-06,1643676238,14562.97146868
1667865600,2022-11-08,SHIB/USD,1.188e-05,1.245e-05,9.2e-06,1.09e-05,3001629358,32717.7600022
1667779200,2022-11-07,SHIB/USD,1.187e-05,1.309e-05,1.161e-05,1.186e-05,533736077,6330.10987322
1667692800,2022-11-06,SHIB/USD,1.245e-05,1.336e-05,1.181e-05,1.187e-05,649378195,7708.11917465
1667606400,2022-11-05,SHIB/USD,1.252e-05,1.33e-05,1.211e-05,1.241e-05,1009768198,12531.22333718
1667520000,2022-11-04,SHIB/USD,1.173e-05,1.36e-05,1.145e-05,1.249e-05,2788456055,34827.816126950005
1667433600,2022-11-03,SHIB/USD,1.176e-05,1.249e-05,1.172e-05,1.172e-05,325712363,3817.34889436
1667347200,2022-11-02,SHIB/USD,1.287e-05,1.309e-05,1.115e-05,1.179e-05,1256010053,14808.35852487
1667260800,2022-11-01,SHIB/USD,1.247e-05,1.36e-05,1.194e-05,1.287e-05,3484108057,44840.47069359
1667174400,2022-10-31,SHIB/USD,1.196e-05,1.352e-05,1.087e-05,1.248e-05,2208040136,27556.340897280003
1667088000,2022-10-30,SHIB/USD,1.26e-05,1.4e-05,1.175e-05,1.192e-05,1586753261,18914.09887112
1667001600,2022-10-29,SHIB/USD,1.15e-05,1.508e-05,1.1e-05,1.266e-05,4425637084,56028.565483440005
1666915200,2022-10-28,SHIB/USD,1.054e-05,1.21e-05,1.035e-05,1.187e-05,2095555254,24874.240864979998
1666828800,2022-10-27,SHIB/USD,1.068e-05,1.18e-05,1.001e-05,1.074e-05,889029304,9548.174724960001
1666742400,2022-10-26,SHIB/USD,1.022e-05,1.1e-05,1.021e-05,1.081e-05,411518588,4448.51593628
1666656000,2022-10-25,SHIB/USD,9.96e-06,1.1e-05,9.94e-06,1.08e-05,237344030,2563.315524
1666569600,2022-10-24,SHIB/USD,9.95e-06,1.04e-05,9.7e-06,9.99e-06,234975369,2347.4039363099996
1666483200,2022-10-23,SHIB/USD,1e-05,1.02e-05,9.82e-06,1.019e-05,185892062,1894.2401117800002
1666396800,2022-10-22,SHIB/USD,1.018e-05,1.02e-05,9.9e-06,9.98e-06,55928495,558.1663801
1666310400,2022-10-21,SHIB/USD,1.02e-05,1.03e-05,9.7e-06,9.99e-06,181895095,1817.1319990499999
1666224000,2022-10-20,SHIB/USD,9.81e-06,1.09e-05,9.26e-06,1.03e-05,1020608493,10512.267477899999
1666137600,2022-10-19,SHIB/USD,1.007e-05,1.15e-05,9.7e-06,1.03e-05,354380116,3650.1151947999997
1666051200,2022-10-18,SHIB/USD,1.045e-05,1.122e-05,9e-06,1.033e-05,390859322,4037.57679626
1665964800,2022-10-17,SHIB/USD,1.039e-05,1.045e-05,1e-05,1.041e-05,135642751,1412.0410379100001
1665878400,2022-10-16,SHIB/USD,1.025e-05,1.043e-05,1.012e-05,1.039e-05,85251982,885.76809298
1665792000,2022-10-15,SHIB/USD,1.036e-05,1.048e-05,1.002e-05,1.017e-05,164655253,1674.5439230099998
1665705600,2022-10-14,SHIB/USD,1.037e-05,1.1e-05,1.012e-05,1.036e-05,503088423,5211.99606228
1665619200,2022-10-13,SHIB/USD,1.027e-05,1.17e-05,9.09e-06,1.055e-05,1702364734,17959.9479437
1665532800,2022-10-12,SHIB/USD,1.024e-05,1.183e-05,1.011e-05,1.023e-05,239756335,2452.70730705
1665446400,2022-10-11,SHIB/USD,1.006e-05,1.19e-05,9.8e-06,1.089e-05,310572041,3382.1295264900004
1665360000,2022-10-10,SHIB/USD,1.111e-05,1.191e-05,1.006e-05,1.083e-05,513528971,5561.51875593
1665273600,2022-10-09,SHIB/USD,1.09e-05,1.192e-05,1.09e-05,1.106e-05,218200487,2413.29738622
1665187200,2022-10-08,SHIB/USD,1.101e-05,1.194e-05,1.086e-05,1.105e-05,99570762,1100.2569201
1665100800,2022-10-07,SHIB/USD,1.125e-05,1.16e-05,1.092e-05,1.116e-05,208615153,2328.1451074799998
1665014400,2022-10-06,SHIB/USD,1.141e-05,1.2e-05,1.12e-05,1.128e-05,218247603,2461.8329618400003
1664928000,2022-10-05,SHIB/USD,1.17e-05,1.2e-05,1.118e-05,1.132e-05,430149855,4869.2963586
1664841600,2022-10-04,SHIB/USD,1.13e-05,1.182e-05,1.113e-05,1.163e-05,393253875,4573.54256625
1664755200,2022-10-03,SHIB/USD,1.083e-05,1.16e-05,1.075e-05,1.16e-05,169590723,1967.2523868
1664668800,2022-10-02,SHIB/USD,1.125e-05,1.16e-05,1.011e-05,1.1e-05,356009104,3916.100144
1664582400,2022-10-01,SHIB/USD,1.134e-05,1.16e-05,1.102e-05,1.111e-05,116472867,1294.01355237
1664496000,2022-09-30,SHIB/USD,1.091e-05,1.199e-05,1.091e-05,1.119e-05,354219355,3963.71458245
1664409600,2022-09-29,SHIB/USD,1.125e-05,1.16e-05,1.09e-05,1.116e-05,231159852,2579.74394832
1664323200,2022-09-28,SHIB/USD,1.103e-05,1.2e-05,9.4e-06,1.099e-05,687142102,7551.69170098
1664236800,2022-09-27,SHIB/USD,1.125e-05,1.22e-05,1e-05,1.113e-05,372805356,4149.32361228
1664150400,2022-09-26,SHIB/USD,1.114e-05,1.14e-05,1.05e-05,1.116e-05,455449957,5082.82152012
1664064000,2022-09-25,SHIB/USD,1.126e-05,1.173e-05,1.085e-05,1.124e-05,821881719,9237.95052156
1663977600,2022-09-24,SHIB/USD,1.108e-05,1.228e-05,1.108e-05,1.113e-05,1439262851,16018.99553163
1663891200,2022-09-23,SHIB/USD,1.086e-05,1.135e-05,1.055e-05,1.111e-05,1688743721,18761.94274031
1663804800,2022-09-22,SHIB/USD,1.043e-05,1.095e-05,1.038e-05,1.084e-05,854101314,9258.45824376
1663718400,2022-09-21,SHIB/USD,1.06e-05,1.106e-05,1.016e-05,1.024e-05,1185198623,12136.43389952
1663632000,2022-09-20,SHIB/USD,1.094e-05,1.102e-05,1.052e-05,1.052e-05,381441486,4012.7644327199996
1663545600,2022-09-19,SHIB/USD,1.065e-05,1.111e-05,1.052e-05,1.104e-05,871122061,9617.187553439999
1663459200,2022-09-18,SHIB/USD,1.184e-05,1.199e-05,1.019e-05,1.074e-05,732848216,7870.78983984
1663372800,2022-09-17,SHIB/USD,1.162e-05,1.198e-05,1.162e-05,1.196e-05,465852608,5571.59719168
1663286400,2022-09-16,SHIB/USD,1.17e-05,1.257e-05,1.129e-05,1.156e-05,1295236141,14972.929789959999
1663200000,2022-09-15,SHIB/USD,1.211e-05,1.215e-05,1.162e-05,1.17e-05,816922887,9557.9977779
1663113600,2022-09-14,SHIB/USD,1.208e-05,1.24e-05,1.203e-05,1.22e-05,980813458,11965.9241876
1663027200,2022-09-13,SHIB/USD,1.277e-05,1.305e-05,1.199e-05,1.215e-05,1962685325,23846.626698750002
1662940800,2022-09-12,SHIB/USD,1.287e-05,1.317e-05,1.25e-05,1.289e-05,1441965489,18586.93515321
1662854400,2022-09-11,SHIB/USD,1.329e-05,1.342e-05,1.252e-05,1.299e-05,785597937,10204.91720163
1662768000,2022-09-10,SHIB/USD,1.298e-05,1.351e-05,1.28e-05,1.333e-05,1427178240,19024.2859392
1662681600,2022-09-09,SHIB/USD,1.226e-05,1.4e-05,1.225e-05,1.294e-05,3069459227,39718.80239738
1662595200,2022-09-08,SHIB/USD,1.224e-05,1.238e-05,1.183e-05,1.225e-05,2447515573,29982.06576925
1662508800,2022-09-07,SHIB/USD,1.209e-05,1.239e-05,1.183e-05,1.23e-05,1020512572,12552.304635600001
1662422400,2022-09-06,SHIB/USD,1.258e-05,1.287e-05,1.184e-05,1.209e-05,1407313165,17014.416164849998
1662336000,2022-09-05,SHIB/USD,1.277e-05,1.277e-05,1.224e-05,1.257e-05,905016398,11376.05612286
1662249600,2022-09-04,SHIB/USD,1.233e-05,1.332e-05,1.232e-05,1.28e-05,987574492,12640.9534976
1662163200,2022-09-03,SHIB/USD,1.22e-05,1.238e-05,1.213e-05,1.221e-05,915265371,11175.39017991
1662076800,2022-09-02,SHIB/USD,1.232e-05,1.252e-05,1.199e-05,1.219e-05,676090394,8241.54190286
1661990400,2022-09-01,SHIB/USD,1.217e-05,1.267e-05,1.191e-05,1.235e-05,1368938069,16906.38515215
1661904000,2022-08-31,SHIB/USD,1.227e-05,1.289e-05,1.21e-05,1.216e-05,523613523,6367.14043968
1661817600,2022-08-30,SHIB/USD,1.246e-05,1.274e-05,1.195e-05,1.224e-05,765581740,9370.7204976
1661731200,2022-08-29,SHIB/USD,1.179e-05,1.255e-05,1.168e-05,1.255e-05,1034952536,12988.6543268
1661644800,2022-08-28,SHIB/USD,1.223e-05,1.248e-05,1.181e-05,1.181e-05,519429097,6134.45763557
1661558400,2022-08-27,SHIB/USD,1.244e-05,1.281e-05,1.192e-05,1.224e-05,635731175,7781.349582
1661472000,2022-08-26,SHIB/USD,1.381e-05,1.4e-05,1.24e-05,1.249e-05,2298763853,28711.56052397
1661385600,2022-08-25,SHIB/USD,1.312e-05,1.481e-05,1.309e-05,1.394e-05,3417665159,47642.25231646
1661299200,2022-08-24,SHIB/USD,1.332e-05,1.35e-05,1.304e-05,1.304e-05,2990958416,39002.09774464
1661212800,2022-08-23,SHIB/USD,1.32e-05,1.346e-05,1.293e-05,1.327e-05,694925722,9221.66433094
1661126400,2022-08-22,SHIB/USD,1.351e-05,1.392e-05,1.288e-05,1.319e-05,544789923,7185.77908437
1661040000,2022-08-21,SHIB/USD,1.292e-05,1.464e-05,1.284e-05,1.354e-05,1330504077,18015.02520258
1660953600,2022-08-20,SHIB/USD,1.325e-05,1.38e-05,1.265e-05,1.291e-05,1450862098,18730.62968518
1660867200,2022-08-19,SHIB/USD,1.351e-05,1.42e-05,1.27e-05,1.333e-05,3766160330,50202.917198899995
1660780800,2022-08-18,SHIB/USD,1.489e-05,1.496e-05,1.339e-05,1.362e-05,2008086869,27350.14315578
1660694400,2022-08-17,SHIB/USD,1.596e-05,1.647e-05,1.455e-05,1.483e-05,3900718165,57847.65038695
1660608000,2022-08-16,SHIB/USD,1.537e-05,1.65e-05,1.526e-05,1.584e-05,1172235094,18568.20388896
1660521600,2022-08-15,SHIB/USD,1.672e-05,1.75e-05,1.525e-05,1.527e-05,4823746755,73658.61294885
1660435200,2022-08-14,SHIB/USD,1.27e-05,2.048e-05,1.265e-05,1.706e-05,12962630431,221142.47515286
1660348800,2022-08-13,SHIB/USD,1.265e-05,1.29e-05,1.255e-05,1.271e-05,557333186,7083.7047940600005
1660262400,2022-08-12,SHIB/USD,1.227e-05,1.27e-05,1.227e-05,1.262e-05,676966537,8543.31769694
1660176000,2022-08-11,SHIB/USD,1.24e-05,1.283e-05,1.227e-05,1.233e-05,1983212568,24453.01096344
1660089600,2022-08-10,SHIB/USD,1.203e-05,1.251e-05,1.187e-05,1.238e-05,1003302403,12420.88374914
1660003200,2022-08-09,SHIB/USD,1.228e-05,1.277e-05,1.172e-05,1.21e-05,1767197766,21383.092968599998
1659916800,2022-08-08,SHIB/USD,1.206e-05,1.262e-05,1.202e-05,1.228e-05,919370009,11289.86371052
1659830400,2022-08-07,SHIB/USD,1.197e-05,1.212e-05,1.184e-05,1.206e-05,283424716,3418.1020749599998
1659744000,2022-08-06,SHIB/USD,1.21e-05,1.222e-05,1.196e-05,1.196e-05,523997071,6267.004969160001
1659657600,2022-08-05,SHIB/USD,1.186e-05,1.272e-05,1.186e-05,1.21e-05,1058298203,12805.4082563
1659571200,2022-08-04,SHIB/USD,1.184e-05,1.202e-05,1.171e-05,1.179e-05,1000319415,11793.76590285
1659484800,2022-08-03,SHIB/USD,1.176e-05,1.209e-05,1.167e-05,1.179e-05,2217460409,26143.85822211
1659398400,2022-08-02,SHIB/USD,1.202e-05,1.207e-05,1.15e-05,1.177e-05,1934619914,22770.476387780003
1659312000,2022-08-01,SHIB/USD,1.18e-05,1.28e-05,1.177e-05,1.195e-05,1617779588,19332.4660766
1659225600,2022-07-31,SHIB/USD,1.189e-05,1.225e-05,1.164e-05,1.173e-05,663217359,7779.53962107
1659139200,2022-07-30,SHIB/USD,1.178e-05,1.251e-05,1.163e-05,1.19e-05,1989923130,23680.085247
1659052800,2022-07-29,SHIB/USD,1.185e-05,1.39e-05,1.145e-05,1.174e-05,2562173441,30079.916197339997
1658966400,2022-07-28,SHIB/USD,1.147e-05,1.223e-05,1.091e-05,1.184e-05,1754189680,20769.6058112
1658880000,2022-07-27,SHIB/USD,1.075e-05,1.148e-05,1.055e-05,1.141e-05,1067111878,12175.74652798
1658793600,2022-07-26,SHIB/USD,1.072e-05,1.077e-05,1.033e-05,1.077e-05,903305944,9728.60501688
1658707200,2022-07-25,SHIB/USD,1.16e-05,1.16e-05,1.089e-05,1.1e-05,732206090,8054.26699
1658620800,2022-07-24,SHIB/USD,1.168e-05,1.184e-05,1.153e-05,1.159e-05,301913935,3499.18250665
1658534400,2022-07-23,SHIB/USD,1.169e-05,1.205e-05,1.135e-05,1.166e-05,1171008878,13653.96351748
1658448000,2022-07-22,SHIB/USD,1.208e-05,1.247e-05,1.158e-05,1.175e-05,1574782059,18503.68919325
1658361600,2022-07-21,SHIB/USD,1.207e-05,1.221e-05,1.148e-05,1.203e-05,1294005941,15566.89147023
1658275200,2022-07-20,SHIB/USD,1.221e-05,1.303e-05,1.175e-05,1.189e-05,5504541975,65449.00408275
1658188800,2022-07-19,SHIB/USD,1.199e-05,1.25e-05,1.148e-05,1.212e-05,2933426564,35553.12995568
1658102400,2022-07-18,SHIB/USD,1.078e-05,1.242e-05,1.076e-05,1.204e-05,5193555729,62530.41097716
1658016000,2022-07-17,SHIB/USD,1.104e-05,1.117e-05,1.071e-05,1.075e-05,507513479,5455.76989925
1657929600,2022-07-16,SHIB/USD,1.072e-05,1.117e-05,1.046e-05,1.102e-05,1584145695,17457.2855589
1657843200,2022-07-15,SHIB/USD,1.05e-05,1.11e-05,1.05e-05,1.085e-05,1248056018,13541.4077953
1657756800,2022-07-14,SHIB/USD,1.055e-05,1.068e-05,1.02e-05,1.058e-05,741271418,7842.65160244
1657670400,2022-07-13,SHIB/USD,9.94e-06,1.053e-05,9.8e-06,1.05e-05,1602179690,16822.886745
1657584000,2022-07-12,SHIB/USD,1.027e-05,1.046e-05,9.95e-06,9.95e-06,1588316114,15803.7453343
1657497600,2022-07-11,SHIB/USD,1.104e-05,1.114e-05,1.018e-05,1.035e-05,1984960759,20544.343855649997
1657411200,2022-07-10,SHIB/USD,1.141e-05,1.185e-05,9.61e-06,1.123e-05,1746884776,19617.51603448
1657324800,2022-07-09,SHIB/USD,1.134e-05,1.193e-05,1.065e-05,1.166e-05,1116121210,13013.9733086
1657238400,2022-07-08,SHIB/USD,1.119e-05,1.155e-05,1.074e-05,1.119e-05,2084269606,23322.97689114
1657152000,2022-07-07,SHIB/USD,1.048e-05,1.151e-05,1.041e-05,1.124e-05,1257185331,14130.76312044
1657065600,2022-07-06,SHIB/USD,1.026e-05,1.048e-05,1.017e-05,1.048e-05,363579247,3810.31050856
1656979200,2022-07-05,SHIB/USD,1.049e-05,1.095e-05,1.002e-05,1.033e-05,2758624663,28496.592768789997
1656892800,2022-07-04,SHIB/USD,9.99e-06,1.051e-05,9.95e-06,1.05e-05,1691129269,17756.8573245
1656806400,2022-07-03,SHIB/USD,1.009e-05,1.009e-05,9.85e-06,1e-05,557228980,5572.2898000000005
1656720000,2022-07-02,SHIB/USD,1.005e-05,1.016e-05,9.95e-06,1.004e-05,433925106,4356.60806424
1656633600,2022-07-01,SHIB/USD,1.041e-05,1.05e-05,9.61e-06,9.87e-06,1597651346,15768.818785020001
1656547200,2022-06-30,SHIB/USD,1.016e-05,1.039e-05,9.65e-06,1.036e-05,2211882373,22915.101384280002
1656460800,2022-06-29,SHIB/USD,9.92e-06,1.05e-05,9.55e-06,1.018e-05,2227000902,22670.869182360002
1656374400,2022-06-28,SHIB/USD,1.107e-05,1.114e-05,9.5e-06,9.95e-06,2935143038,29204.6732281
1656288000,2022-06-27,SHIB/USD,1.101e-05,1.165e-05,1.085e-05,1.108e-05,1491897943,16530.22920844
1656201600,2022-06-26,SHIB/USD,1.178e-05,1.206e-05,1.093e-05,1.093e-05,2743313475,29984.41628175
1656115200,2022-06-25,SHIB/USD,1.075e-05,1.198e-05,1.075e-05,1.18e-05,2079220257,24534.7990326
1656028800,2022-06-24,SHIB/USD,1.023e-05,1.116e-05,1.007e-05,1.083e-05,3285168865,35578.37880795
1655942400,2022-06-23,SHIB/USD,9.81e-06,1.039e-05,9.73e-06,1.036e-05,4403147540,45616.6085144
1655856000,2022-06-22,SHIB/USD,1.063e-05,1.078e-05,9.34e-06,9.62e-06,6618552921,63670.47910002
1655769600,2022-06-21,SHIB/USD,8.19e-06,1.194e-05,8.03e-06,1.065e-05,9625036202,102506.6355513
1655683200,2022-06-20,SHIB/USD,8.26e-06,1e-05,7.91e-06,8.13e-06,1196918009,9730.94341317
1655596800,2022-06-19,SHIB/USD,7.71e-06,1.4e-05,7.41e-06,8.48e-06,5628770482,47731.97368736
1655510400,2022-06-18,SHIB/USD,8.27e-06,8.3e-06,7.19e-06,7.72e-06,4174406215,32226.415979800004
1655424000,2022-06-17,SHIB/USD,8.12e-06,8.31e-06,8.06e-06,8.17e-06,1910740652,15610.75112684
1655337600,2022-06-16,SHIB/USD,8.9e-06,8.94e-06,7.9e-06,7.99e-06,958201292,7656.02832308
1655251200,2022-06-15,SHIB/USD,8.24e-06,1.02e-05,7.6e-06,8.75e-06,3424652602,29965.7102675
1655164800,2022-06-14,SHIB/USD,8.04e-06,8.49e-06,7.48e-06,8.09e-06,2746024918,22215.34158662
1655078400,2022-06-13,SHIB/USD,8.61e-06,8.75e-06,7.39e-06,7.8e-06,9153228203,71395.1799834
1654992000,2022-06-12,SHIB/USD,9.39e-06,9.48e-06,8.33e-06,8.76e-06,7845252141,68724.40875516001
1654905600,2022-06-11,SHIB/USD,1.02e-05,1.027e-05,1e-06,9.31e-06,4245998791,39530.24874421
1654819200,2022-06-10,SHIB/USD,1.048e-05,1.065e-05,1.003e-05,1.015e-05,2268220887,23022.442003049997
1654732800,2022-06-09,SHIB/USD,1.06e-05,1.076e-05,1.048e-05,1.059e-05,1948140849,20630.81159091
1654646400,2022-06-08,SHIB/USD,1.076e-05,1.092e-05,1.059e-05,1.07e-05,593108155,6346.2572585
1654560000,2022-06-07,SHIB/USD,1.098e-05,1.117e-05,1.03e-05,1.076e-05,1126355003,12119.57983228
1654473600,2022-06-06,SHIB/USD,1.08e-05,1.137e-05,1.08e-05,1.104e-05,2144203017,23672.00130768
1654387200,2022-06-05,SHIB/USD,1.089e-05,1.098e-05,1.073e-05,1.082e-05,547874997,5928.00746754
1654300800,2022-06-04,SHIB/USD,1.087e-05,1.093e-05,1.064e-05,1.081e-05,1665862691,18007.97568971
1654214400,2022-06-03,SHIB/USD,1.119e-05,1.12e-05,1.057e-05,1.086e-05,1368383299,14860.64262714
1654128000,2022-06-02,SHIB/USD,1.083e-05,1.128e-05,1.072e-05,1.125e-05,822287910,9250.7389875
1654041600,2022-06-01,SHIB/USD,1.173e-05,1.188e-05,1.062e-05,1.095e-05,5033447812,55116.2535414
1653955200,2022-05-31,SHIB/USD,1.215e-05,1.228e-05,1.15e-05,1.176e-05,5805628544,68274.19167744
1653868800,2022-05-30,SHIB/USD,1.145e-05,1.242e-05,1.145e-05,1.215e-05,2956853322,35925.7678623
1653782400,2022-05-29,SHIB/USD,1.08e-05,1.177e-05,1.059e-05,1.151e-05,1574462481,18122.06315631
1653696000,2022-05-28,SHIB/USD,1.053e-05,1.087e-05,1.049e-05,1.076e-05,3777179688,40642.45344288
1653609600,2022-05-27,SHIB/USD,1.067e-05,1.08e-05,1.019e-05,1.053e-05,4429921248,46647.07074144
1653523200,2022-05-26,SHIB/USD,1.166e-05,1.168e-05,1.049e-05,1.063e-05,2369644470,25189.3207161
1653436800,2022-05-25,SHIB/USD,1.167e-05,1.189e-05,1.152e-05,1.162e-05,1865593884,21678.200932080003
1653350400,2022-05-24,SHIB/USD,1.172e-05,1.19e-05,1.135e-05,1.178e-05,4064311521,47877.589717380004
1653264000,2022-05-23,SHIB/USD,1.193e-05,1.284e-05,1.145e-05,1.17e-05,3124630883,36558.1813311
1653177600,2022-05-22,SHIB/USD,1.179e-05,1.206e-05,1.166e-05,1.191e-05,1243057435,14804.81405085
1653091200,2022-05-21,SHIB/USD,1.157e-05,1.193e-05,1.138e-05,1.179e-05,1912763965,22551.487147350002
1653004800,2022-05-20,SHIB/USD,1.174e-05,1.198e-05,1.136e-05,1.159e-05,2156657138,24995.65622942
1652918400,2022-05-19,SHIB/USD,1.148e-05,1.208e-05,1.099e-05,1.181e-05,8212049012,96984.29883172
