https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USD
1685059200000,2023-05-26 00:00:00,UNI/USD,4.9485,5.0246,4.9389,4.9757,2722.502018,13546.3532909626
1684972800000,2023-05-25 00:00:00,UNI/USD,4.9813,4.9841,4.8852,4.9485,2273.346244,11249.653888433999
1684886400000,2023-05-24 00:00:00,UNI/USD,5.0929,5.0931,4.8807,4.9813,7265.037907,36189.3333261391
1684800000000,2023-05-23 00:00:00,UNI/USD,5.0874,5.2038,5.0323,5.0929,4496.395533,22899.692810015702
1684713600000,2023-05-22 00:00:00,UNI/USD,5.1138,5.1894,5.0561,5.0874,4059.142266,20650.4803640484
1684627200000,2023-05-21 00:00:00,UNI/USD,5.3054,5.3054,5.0984,5.1138,6830.549083,34930.0619006454
1684540800000,2023-05-20 00:00:00,UNI/USD,5.312,5.3133,5.2474,5.3054,730.181802,3873.9065323307996
1684454400000,2023-05-19 00:00:00,UNI/USD,5.2952,5.372,5.2655,5.312,2135.92406,11346.02860672
1684368000000,2023-05-18 00:00:00,UNI/USD,5.33,5.4236,5.2142,5.2952,3733.325494,19768.705155828804
1684281600000,2023-05-17 00:00:00,UNI/USD,5.262,5.33,5.1183,5.33,9644.850673,51407.05408709001
1684195200000,2023-05-16 00:00:00,UNI/USD,5.1289,5.2624,5.01,5.262,1974.520941,10389.929191542
1684108800000,2023-05-15 00:00:00,UNI/USD,5.1423,5.2226,5.0901,5.1289,2255.852881,11570.043841360899
1684022400000,2023-05-14 00:00:00,UNI/USD,5.1042,5.1935,5.0759,5.1423,1186.883104,6103.308985699199
1683936000000,2023-05-13 00:00:00,UNI/USD,5.2004,5.2031,5.0834,5.1042,2092.523637,10680.659147975399
1683849600000,2023-05-12 00:00:00,UNI/USD,5.0682,5.2043,4.9171,5.2004,2379.379584,12373.725588633599
1683763200000,2023-05-11 00:00:00,UNI/USD,5.1355,5.1963,4.9393,5.0682,3659.845423,18548.8285728486
1683676800000,2023-05-10 00:00:00,UNI/USD,4.9584,5.1355,4.871,5.1355,6089.585142,31273.064496741
1683590400000,2023-05-09 00:00:00,UNI/USD,4.9709,5.0757,4.9293,4.9584,3636.501722,18031.2301383648
1683504000000,2023-05-08 00:00:00,UNI/USD,5.2668,5.2756,4.8,4.9709,10272.019013,51061.1793117217
1683417600000,2023-05-07 00:00:00,UNI/USD,5.3111,5.3514,5.25,5.2668,1637.104715,8622.303112962
1683331200000,2023-05-06 00:00:00,UNI/USD,5.5523,5.6085,5.2629,5.3111,5906.590025,31370.4902817775
1683244800000,2023-05-05 00:00:00,UNI/USD,5.2753,5.6583,5.2467,5.5523,6585.267294,36563.3795964762
1683158400000,2023-05-04 00:00:00,UNI/USD,5.3842,5.3931,5.2201,5.2753,1892.205875,9981.9536523875
1683072000000,2023-05-03 00:00:00,UNI/USD,5.3269,5.3949,5.1836,5.3842,5438.236747,29280.554293197398
1682985600000,2023-05-02 00:00:00,UNI/USD,5.3303,5.3617,5.2487,5.3269,2275.589836,12121.8394973884
1682899200000,2023-05-01 00:00:00,UNI/USD,5.4601,5.495,5.2675,5.3303,3453.933598,18410.5022574194
1682812800000,2023-04-30 00:00:00,UNI/USD,5.6418,5.8709,5.4441,5.4601,4896.22676,26733.887732275994
1682726400000,2023-04-29 00:00:00,UNI/USD,5.527,5.6419,5.5076,5.6418,548.54579,3094.785638022
1682640000000,2023-04-28 00:00:00,UNI/USD,5.5536,5.575,5.455,5.527,1572.032177,8688.621842279
1682553600000,2023-04-27 00:00:00,UNI/USD,5.3543,5.593,5.3479,5.5536,4732.551839,26282.6998930704
1682467200000,2023-04-26 00:00:00,UNI/USD,5.4514,5.6754,5.1431,5.3543,3198.060427,17123.3749442861
1682380800000,2023-04-25 00:00:00,UNI/USD,5.3613,5.4668,5.2374,5.4514,3660.915734,19957.116032327598
1682294400000,2023-04-24 00:00:00,UNI/USD,5.437,5.6092,5.3075,5.3613,1831.94247,9821.593164411
1682208000000,2023-04-23 00:00:00,UNI/USD,5.5179,5.5454,5.3258,5.437,8940.288952,48608.35103202401
1682121600000,2023-04-22 00:00:00,UNI/USD,5.4742,5.5442,5.3839,5.5179,7983.19333,44050.462475607
1682035200000,2023-04-21 00:00:00,UNI/USD,5.7535,5.7622,5.4141,5.4742,4119.042154,22548.460559426796
1681948800000,2023-04-20 00:00:00,UNI/USD,5.8498,5.9589,5.6727,5.7535,2750.189655,15823.2161800425
1681862400000,2023-04-19 00:00:00,UNI/USD,6.3349,6.4929,5.755,5.8498,10496.954016,61405.081602796796
1681776000000,2023-04-18 00:00:00,UNI/USD,6.1321,6.3669,5.99,6.3349,11155.014578,70665.9018501722
1681689600000,2023-04-17 00:00:00,UNI/USD,6.3198,6.3264,6.0782,6.1321,7040.925228,43175.6575906188
1681603200000,2023-04-16 00:00:00,UNI/USD,6.2752,6.4847,6.1456,6.3198,4521.778312,28576.7345761776
1681516800000,2023-04-15 00:00:00,UNI/USD,6.3058,6.3665,6.2142,6.2752,3228.783619,20261.262965948798
1681430400000,2023-04-14 00:00:00,UNI/USD,6.264,6.45,6.1408,6.3058,6414.556388,40448.9096714504
1681344000000,2023-04-13 00:00:00,UNI/USD,5.9621,6.3647,5.9073,6.264,11052.205735,69231.01672404
1681257600000,2023-04-12 00:00:00,UNI/USD,5.9289,6.012,5.7481,5.9621,14169.294368,84478.74995145282
1681171200000,2023-04-11 00:00:00,UNI/USD,6.0206,6.0738,5.921,5.9289,10487.498681,62179.33092978089
1681084800000,2023-04-10 00:00:00,UNI/USD,5.9243,6.0421,5.8289,6.0206,3534.097512,21277.3874807472
1680998400000,2023-04-09 00:00:00,UNI/USD,5.9221,5.9652,5.8282,5.9243,2518.912555,14922.793649586498
1680912000000,2023-04-08 00:00:00,UNI/USD,6.0126,6.053,5.8928,5.9221,2529.981303,14982.802274496302
1680825600000,2023-04-07 00:00:00,UNI/USD,6.0928,6.1067,5.9518,6.0126,4832.627202,29056.6543147452
1680739200000,2023-04-06 00:00:00,UNI/USD,6.2374,6.2374,6.0409,6.0928,2383.056361,14519.4857963008
1680652800000,2023-04-05 00:00:00,UNI/USD,6.1562,6.3462,6.1397,6.2374,4393.58402,27404.540966348002
1680566400000,2023-04-04 00:00:00,UNI/USD,5.9373,6.2032,5.8864,6.1562,17219.209616,106004.8982380192
1680480000000,2023-04-03 00:00:00,UNI/USD,5.9558,6.0842,5.8205,5.9373,5947.202918,35310.3278850414
1680393600000,2023-04-02 00:00:00,UNI/USD,6.1068,6.1222,5.8952,5.9558,2223.323275,13241.668761245
1680307200000,2023-04-01 00:00:00,UNI/USD,6.063,6.1979,6.0302,6.1068,1963.402628,11990.1071686704
1680220800000,2023-03-31 00:00:00,UNI/USD,5.8695,6.1291,5.8695,6.063,4067.741508,24662.716763004
1680134400000,2023-03-30 00:00:00,UNI/USD,5.9586,6.0685,5.844,5.8695,2161.891906,12689.224542267
1680048000000,2023-03-29 00:00:00,UNI/USD,5.8208,6.0283,5.8208,5.9586,5145.451606,30659.687939511598
1679961600000,2023-03-28 00:00:00,UNI/USD,5.6482,5.8919,5.5915,5.8208,2243.438293,13058.605615894401
1679875200000,2023-03-27 00:00:00,UNI/USD,5.7901,5.8175,5.517,5.6482,4568.175307,25801.9677689974
1679788800000,2023-03-26 00:00:00,UNI/USD,5.7204,5.8792,5.6971,5.7901,1557.919758,9020.5111907958
1679702400000,2023-03-25 00:00:00,UNI/USD,5.8904,5.9119,5.6835,5.7204,6491.660542,37134.8949644568
1679616000000,2023-03-24 00:00:00,UNI/USD,6.251,6.2974,5.8266,5.8904,10202.616826,60097.49415187039
1679529600000,2023-03-23 00:00:00,UNI/USD,6.0901,6.4659,6.0352,6.251,4654.551503,29095.601445253
1679443200000,2023-03-22 00:00:00,UNI/USD,6.4445,6.4579,5.9313,6.0901,3061.87729,18647.138883828997
1679356800000,2023-03-21 00:00:00,UNI/USD,6.1885,6.53,6.0679,6.4445,9408.427922,60632.613743329
1679270400000,2023-03-20 00:00:00,UNI/USD,6.511,6.5904,6.1819,6.1885,15001.622374,92837.540061499
1679184000000,2023-03-19 00:00:00,UNI/USD,6.5142,6.7178,6.4369,6.511,5956.237864,38781.064732504
1679097600000,2023-03-18 00:00:00,UNI/USD,6.4264,6.6395,6.3299,6.5142,14650.770807,95438.0511909594
1679011200000,2023-03-17 00:00:00,UNI/USD,5.9275,6.4452,5.8475,6.4264,19518.536678,125433.9241074992
1678924800000,2023-03-16 00:00:00,UNI/USD,5.9256,6.012,5.8168,5.9275,3096.740987,18355.9322004425
1678838400000,2023-03-15 00:00:00,UNI/USD,6.3436,6.4535,5.764,5.9256,7368.587976,43663.3049105856
1678752000000,2023-03-14 00:00:00,UNI/USD,6.1117,6.6117,6.0303,6.3436,11675.81726,74066.714370536
1678665600000,2023-03-13 00:00:00,UNI/USD,5.9321,6.25,5.8623,6.1117,27117.81142,165735.928055614
1678579200000,2023-03-12 00:00:00,UNI/USD,5.5361,6.0165,5.5,5.9321,4492.07788,26647.455191948
1678492800000,2023-03-11 00:00:00,UNI/USD,5.6307,5.8203,5.3379,5.5361,14183.330022,78520.33333479421
1678406400000,2023-03-10 00:00:00,UNI/USD,5.7296,5.7313,5.37,5.6307,15155.319918,85335.0598622826
1678320000000,2023-03-09 00:00:00,UNI/USD,6.0936,6.3901,5.6056,5.7296,6141.794396,35190.0251713216
1678233600000,2023-03-08 00:00:00,UNI/USD,6.4263,6.4936,6.0643,6.0936,2728.615078,16627.0888393008
1678147200000,2023-03-07 00:00:00,UNI/USD,6.3425,6.4704,6.2751,6.4263,7439.385533,47807.7232507179
1678060800000,2023-03-06 00:00:00,UNI/USD,6.3498,6.4347,6.2514,6.3425,1527.945756,9690.995957430001
1677974400000,2023-03-05 00:00:00,UNI/USD,6.1587,6.3859,6.1326,6.3498,2775.373752,17623.0682504496
1677888000000,2023-03-04 00:00:00,UNI/USD,6.264,6.2936,6.0171,6.1587,983.98727,6060.082399749
1677801600000,2023-03-03 00:00:00,UNI/USD,6.6286,6.6399,6.1035,6.264,8977.744943,56236.594322952
1677715200000,2023-03-02 00:00:00,UNI/USD,6.8452,6.901,6.5608,6.6286,5035.471681,33378.1275846766
1677628800000,2023-03-01 00:00:00,UNI/USD,6.4945,6.8643,6.47,6.8452,4098.833778,28057.336977165603
1677542400000,2023-02-28 00:00:00,UNI/USD,6.4461,6.6267,6.4051,6.4945,2250.684099,14617.067880955501
1677456000000,2023-02-27 00:00:00,UNI/USD,6.6112,6.6444,6.3733,6.4461,2677.435763,17259.018671874303
1677369600000,2023-02-26 00:00:00,UNI/USD,6.4771,6.6541,6.4368,6.6112,1270.322674,8398.3572623488
1677283200000,2023-02-25 00:00:00,UNI/USD,6.5763,6.624,6.285,6.4771,1754.174779,11361.9654610609
1677196800000,2023-02-24 00:00:00,UNI/USD,6.9398,7.0456,6.469,6.5763,6477.866249,42600.391813298695
1677110400000,2023-02-23 00:00:00,UNI/USD,6.9374,7.0501,6.8168,6.9398,4482.334045,31106.501805490996
1677024000000,2023-02-22 00:00:00,UNI/USD,7.0334,7.0441,6.71,6.9374,9347.667354,64848.5075016396
1676937600000,2023-02-21 00:00:00,UNI/USD,7.3692,7.45,6.8773,7.0334,18485.176908,130013.64326472722
1676851200000,2023-02-20 00:00:00,UNI/USD,7.2176,7.3692,7.0537,7.3692,4453.990688,32822.3481780096
1676764800000,2023-02-19 00:00:00,UNI/USD,6.9795,7.634,6.9559,7.2176,14935.01812,107794.986782912
1676678400000,2023-02-18 00:00:00,UNI/USD,6.7243,7.15,6.7243,6.9795,18348.245282,128061.577945719
1676592000000,2023-02-17 00:00:00,UNI/USD,6.4807,6.8194,6.45,6.7243,9387.31407,63123.116000901005
1676505600000,2023-02-16 00:00:00,UNI/USD,6.9334,7.0155,6.4753,6.4807,15434.031511,100023.32801333768
1676419200000,2023-02-15 00:00:00,UNI/USD,6.5911,6.9445,6.5106,6.9334,9834.621553,68187.36507557021
1676332800000,2023-02-14 00:00:00,UNI/USD,6.2521,6.5957,6.2258,6.5911,3259.491046,21483.6314332906
1676246400000,2023-02-13 00:00:00,UNI/USD,6.3446,6.3793,6.0945,6.2521,7693.108817,48098.0856347657
1676160000000,2023-02-12 00:00:00,UNI/USD,6.4838,6.5495,6.2963,6.3446,3001.008048,19040.1956613408
1676073600000,2023-02-11 00:00:00,UNI/USD,6.3561,6.5013,6.3323,6.4838,1104.051522,7158.4492583435995
1675987200000,2023-02-10 00:00:00,UNI/USD,6.3299,6.4668,6.2477,6.3561,2053.807741,13054.207382570099
1675900800000,2023-02-09 00:00:00,UNI/USD,6.8174,6.8598,6.1612,6.3299,10471.591119,66284.12462415811
1675814400000,2023-02-08 00:00:00,UNI/USD,6.9859,7.0548,6.59,6.8174,12460.606812,84948.94088012881
1675728000000,2023-02-07 00:00:00,UNI/USD,6.6467,7.0185,6.6318,6.9859,5969.45863,41702.041043317004
1675641600000,2023-02-06 00:00:00,UNI/USD,6.8996,6.9744,6.5983,6.6467,5684.609513,37783.894050057104
1675555200000,2023-02-05 00:00:00,UNI/USD,7.2097,7.31,6.7626,6.8996,18753.056961,129388.5918081156
1675468800000,2023-02-04 00:00:00,UNI/USD,7.0696,7.3458,7.022,7.2097,4403.440529,31747.4851819313
1675382400000,2023-02-03 00:00:00,UNI/USD,7.1142,7.2881,6.9228,7.0696,11607.787945,82062.417655972
1675296000000,2023-02-02 00:00:00,UNI/USD,6.8066,7.5187,6.8066,7.1142,19629.741457,139649.9066733894
1675209600000,2023-02-01 00:00:00,UNI/USD,6.5671,6.9075,6.3252,6.8066,6712.292739,45687.89175727741
1675123200000,2023-01-31 00:00:00,UNI/USD,6.513,6.6531,6.4369,6.5671,6271.453309,41185.2610255339
1675036800000,2023-01-30 00:00:00,UNI/USD,6.9292,7.0069,6.3598,6.513,22194.143379,144550.455827427
1674950400000,2023-01-29 00:00:00,UNI/USD,6.6318,6.9823,6.5605,6.9292,10823.413546,74997.5971429432
1674864000000,2023-01-28 00:00:00,UNI/USD,6.8739,6.9097,6.5597,6.6318,5760.43564,38202.057077352
1674777600000,2023-01-27 00:00:00,UNI/USD,6.7366,6.8786,6.5684,6.8739,10156.597281,69815.4340498659
1674691200000,2023-01-26 00:00:00,UNI/USD,6.5875,6.7887,6.4469,6.7366,7918.100888,53341.0784421008
1674604800000,2023-01-25 00:00:00,UNI/USD,6.2925,6.6951,6.1109,6.5875,5655.892809,37258.1938792875
1674518400000,2023-01-24 00:00:00,UNI/USD,6.7174,6.8488,6.2345,6.2925,11779.252412,74120.94580251
1674432000000,2023-01-23 00:00:00,UNI/USD,6.8809,7.0215,6.6534,6.7174,16130.168839,108352.7961590986
1674345600000,2023-01-22 00:00:00,UNI/USD,6.6534,7.1007,6.6164,6.8809,16529.313699,113736.55463144908
1674259200000,2023-01-21 00:00:00,UNI/USD,6.6732,6.8194,6.5361,6.6534,4857.921763,32321.696657944205
1674172800000,2023-01-20 00:00:00,UNI/USD,6.1616,6.7107,6.0859,6.6732,9732.782593,64948.8047996076
1674086400000,2023-01-19 00:00:00,UNI/USD,6.0406,6.1792,5.9993,6.1616,5190.738856,31983.2565351296
1674000000000,2023-01-18 00:00:00,UNI/USD,6.3416,6.8123,6.0044,6.0406,28901.332902,174581.3915278212
1673913600000,2023-01-17 00:00:00,UNI/USD,6.5447,6.6401,6.3354,6.3416,6643.953589,42133.296080002394
1673827200000,2023-01-16 00:00:00,UNI/USD,6.5999,6.7417,6.3037,6.5447,16273.441464,106504.79234944079
1673740800000,2023-01-15 00:00:00,UNI/USD,6.6342,6.6936,6.405,6.5999,6079.480849,40123.9656553151
1673654400000,2023-01-14 00:00:00,UNI/USD,6.3064,6.9656,6.3,6.6342,10624.93723,70487.95857126599
1673568000000,2023-01-13 00:00:00,UNI/USD,6.1752,6.3542,6.0131,6.3064,9788.732986,61731.6657029104
1673481600000,2023-01-12 00:00:00,UNI/USD,5.9189,6.1868,5.8608,6.1752,24320.359744,150183.0854911488
1673395200000,2023-01-11 00:00:00,UNI/USD,5.7788,5.9463,5.6024,5.9189,10483.159178,62048.7708586642
1673308800000,2023-01-10 00:00:00,UNI/USD,5.7818,5.8688,5.6695,5.7788,3571.272738,20637.6708983544
1673222400000,2023-01-09 00:00:00,UNI/USD,5.5776,5.9611,5.5683,5.7818,9553.508005,55236.472583309
1673136000000,2023-01-08 00:00:00,UNI/USD,5.4108,5.6001,5.3554,5.5776,1625.697626,9067.4910787776
1673049600000,2023-01-07 00:00:00,UNI/USD,5.5142,5.5571,5.3164,5.4108,18206.628771,98512.4269541268
1672963200000,2023-01-06 00:00:00,UNI/USD,5.3697,5.5293,5.25,5.5142,4741.355039,26144.7799560538
1672876800000,2023-01-05 00:00:00,UNI/USD,5.5316,5.5547,5.3299,5.3697,1341.964682,7205.9477529354
1672804800000,2023-01-04 04:00:00,UNI/USD,5.5449,5.5862,5.464,5.5444,2674.564217,14828.853844734802
1672790400000,2023-01-04 00:00:00,UNI/USD,5.372,5.5862,5.3589,5.5316,3294.707798,18225.0056554168
1672718400000,2023-01-03 04:00:00,UNI/USD,5.3938,5.5482,5.2774,5.5449,6167.112294,34196.0209590006
1672704000000,2023-01-03 00:00:00,UNI/USD,5.3622,5.4161,5.2774,5.372,5722.744442,30742.583142424
1672632000000,2023-01-02 04:00:00,UNI/USD,5.2157,5.4609,5.2045,5.3938,3217.232535,17353.108847282998
1672617600000,2023-01-02 00:00:00,UNI/USD,5.2442,5.4609,5.1736,5.3622,3893.683857,20878.711578005397
1672545600000,2023-01-01 04:00:00,UNI/USD,5.1115,5.2687,5.0837,5.2157,4119.738135,21487.3181907195
1672531200000,2023-01-01 00:00:00,UNI/USD,5.1535,5.2636,5.0837,5.2442,4193.164468,21989.7931030856
1672459200000,2022-12-31 04:00:00,UNI/USD,5.0736,5.19,5.0666,5.1115,8978.428198,45893.235734077
1672444800000,2022-12-31 00:00:00,UNI/USD,5.0772,5.19,5.0502,5.1535,8699.41722,44832.44664327
1672372800000,2022-12-30 04:00:00,UNI/USD,5.0209,5.1137,4.9475,5.0736,12114.566514,61464.4646654304
1672358400000,2022-12-30 00:00:00,UNI/USD,5.05,5.1065,4.9475,5.0772,12694.257827,64451.2858392444
1672286400000,2022-12-29 04:00:00,UNI/USD,5.0299,5.1327,4.9629,5.0209,4635.700884,23275.3905684756
1672272000000,2022-12-29 00:00:00,UNI/USD,4.9654,5.1327,4.9463,5.05,3592.614585,18142.70365425
1672200000000,2022-12-28 04:00:00,UNI/USD,5.1179,5.1344,4.9441,5.0299,3726.009233,18741.4538410667
1672185600000,2022-12-28 00:00:00,UNI/USD,5.1828,5.1874,4.9441,4.9654,3975.111378,19738.0180363212
1672113600000,2022-12-27 04:00:00,UNI/USD,5.1859,5.316,5.073,5.1179,9273.73485,47462.047588815
1672099200000,2022-12-27 00:00:00,UNI/USD,5.2045,5.316,5.09,5.1828,8878.073202,46013.2777913256
1672027200000,2022-12-26 04:00:00,UNI/USD,5.1852,5.2178,5.1333,5.1859,1485.343666,7702.8437175094
1672012800000,2022-12-26 00:00:00,UNI/USD,5.1474,5.2052,5.1278,5.2045,1707.364581,8885.9789618145
1671940800000,2022-12-25 04:00:00,UNI/USD,5.1983,5.2052,5.055,5.1852,1177.170945,6103.866784014001
1671926400000,2022-12-25 00:00:00,UNI/USD,5.2002,5.2355,5.055,5.1474,1088.356476,5602.2061245624
1671854400000,2022-12-24 04:00:00,UNI/USD,5.2585,5.2653,5.1785,5.1983,721.537059,3750.7660937997
1671840000000,2022-12-24 00:00:00,UNI/USD,5.2547,5.2653,5.1785,5.2002,527.608442,2743.6694200884
1671768000000,2022-12-23 04:00:00,UNI/USD,5.3548,5.3567,5.2323,5.2585,5340.686012,28083.997394102
1671753600000,2022-12-23 00:00:00,UNI/USD,5.3607,5.3975,5.2323,5.2547,5542.461538,29123.972643728597
1671681600000,2022-12-22 04:00:00,UNI/USD,5.3552,5.3975,5.1306,5.3548,1910.248208,10228.997104198399
1671667200000,2022-12-22 00:00:00,UNI/USD,5.3116,5.3886,5.1306,5.3607,6646.618023,35630.5252358961
1671595200000,2022-12-21 04:00:00,UNI/USD,5.2464,5.3886,5.208,5.3552,5655.983281,30288.9216664112
1671580800000,2022-12-21 00:00:00,UNI/USD,5.3565,5.3572,5.208,5.3116,5308.815344,28198.3035811904
1671508800000,2022-12-20 04:00:00,UNI/USD,5.2142,5.3633,5.2142,5.2464,1530.29653,8028.547714992001
1671494400000,2022-12-20 00:00:00,UNI/USD,5.0899,5.3633,5.054,5.3565,2070.770569,11092.082552848498
1671422400000,2022-12-19 04:00:00,UNI/USD,5.25,5.3442,5.0,5.2142,4712.466407,24571.742339379398
1671408000000,2022-12-19 00:00:00,UNI/USD,5.3199,5.4214,5.0,5.0899,10713.628005,54531.295182649505
1671336000000,2022-12-18 04:00:00,UNI/USD,5.365,5.4214,5.25,5.25,7349.95192,38587.24758
1671321600000,2022-12-18 00:00:00,UNI/USD,5.3918,5.3981,5.3084,5.3199,960.947911,5112.146791728899
1671249600000,2022-12-17 04:00:00,UNI/USD,5.3535,5.4327,5.3176,5.365,2844.157204,15258.903399460001
1671235200000,2022-12-17 00:00:00,UNI/USD,5.2825,5.4327,5.2395,5.3918,3250.272011,17524.8166289098
1671163200000,2022-12-16 04:00:00,UNI/USD,5.8689,5.8689,5.2175,5.3535,9347.665475,50042.7271204125
1671148800000,2022-12-16 00:00:00,UNI/USD,5.8016,5.8779,5.2175,5.2825,9017.920452,47637.16478769
1671076800000,2022-12-15 04:00:00,UNI/USD,5.9313,5.9313,5.77,5.8689,1316.376343,7725.681119432699
1671062400000,2022-12-15 00:00:00,UNI/USD,5.9064,6.0049,5.77,5.8016,5942.509327,34476.0621115232
1670990400000,2022-12-14 04:00:00,UNI/USD,6.1067,6.1601,5.7994,5.9313,3292.842748,19530.838191212402
1670976000000,2022-12-14 00:00:00,UNI/USD,6.0788,6.1601,5.9001,5.9064,3064.020104,18097.3283422656
1670904000000,2022-12-13 04:00:00,UNI/USD,5.8748,6.2491,5.8389,6.1067,17322.598964,105783.91509345881
1670889600000,2022-12-13 00:00:00,UNI/USD,5.9259,6.2491,5.8389,6.0788,25293.682726,153755.2385548088
1670817600000,2022-12-12 04:00:00,UNI/USD,5.7772,5.9404,5.7615,5.8748,13587.186684,79822.00433116319
1670803200000,2022-12-12 00:00:00,UNI/USD,5.9173,5.9672,5.7421,5.9259,6278.029063,37202.972424431704
1670731200000,2022-12-11 04:00:00,UNI/USD,6.0875,6.1067,5.7421,5.7772,2510.135229,14501.553244978799
1670716800000,2022-12-11 00:00:00,UNI/USD,6.0878,6.1067,5.8832,5.9173,2511.785321,14862.987279953299
1670644800000,2022-12-10 04:00:00,UNI/USD,6.2095,6.2247,6.0579,6.0875,2948.403634,17948.407121975
1670630400000,2022-12-10 00:00:00,UNI/USD,6.1517,6.2247,6.0639,6.0878,2338.444625,14235.983188074999
1670558400000,2022-12-09 04:00:00,UNI/USD,6.1321,6.2835,6.0734,6.2095,13068.708198,81150.143555481
1670544000000,2022-12-09 00:00:00,UNI/USD,6.1811,6.2835,6.0734,6.1517,13413.817347,82517.7801735399
1670472000000,2022-12-08 04:00:00,UNI/USD,5.9802,6.2371,5.9204,6.1321,3282.965984,20131.4757104864
1670457600000,2022-12-08 00:00:00,UNI/USD,6.0039,6.2371,5.9204,6.1811,2791.134289,17252.2801537379
1670385600000,2022-12-07 04:00:00,UNI/USD,6.1751,6.1751,5.9246,5.9802,920.081556,5502.2717211911995
1670371200000,2022-12-07 00:00:00,UNI/USD,6.1878,6.2737,5.8731,6.0039,6466.383382,38823.5191871898
1670299200000,2022-12-06 04:00:00,UNI/USD,6.1993,6.2737,6.0536,6.1751,8827.148251,54508.5231647501
1670284800000,2022-12-06 00:00:00,UNI/USD,6.1745,6.2432,6.0536,6.1878,16410.061351,101542.1776277178
1670212800000,2022-12-05 04:00:00,UNI/USD,6.3416,6.4178,6.1112,6.1993,33012.589762,204654.9477115666
1670198400000,2022-12-05 00:00:00,UNI/USD,6.2778,6.4178,6.1112,6.1745,23832.51643,147153.872697035
1670126400000,2022-12-04 04:00:00,UNI/USD,6.192,6.395,6.1154,6.3416,3687.593173,23385.2408658968
1670112000000,2022-12-04 00:00:00,UNI/USD,6.1,6.2934,6.0931,6.2778,3618.581968,22716.733878710398
1670040000000,2022-12-03 04:00:00,UNI/USD,6.3345,6.4386,6.0644,6.192,5309.911831,32878.974057552005
1670025600000,2022-12-03 00:00:00,UNI/USD,6.3405,6.4434,6.0644,6.1,5697.672517,34755.8023537
1669953600000,2022-12-02 04:00:00,UNI/USD,5.9464,6.5418,5.9135,6.3345,26560.446932,168247.151090754
1669939200000,2022-12-02 00:00:00,UNI/USD,5.9077,6.5418,5.8604,6.3405,29179.20222,185010.73167590998
1669867200000,2022-12-01 04:00:00,UNI/USD,5.7971,6.0343,5.7971,5.9464,5003.684889,29753.9118239496
1669852800000,2022-12-01 00:00:00,UNI/USD,5.875,5.9897,5.7136,5.9077,14341.2456,84723.77663112001
1669780800000,2022-11-30 04:00:00,UNI/USD,5.6891,5.9197,5.6203,5.7971,15581.746633,90328.94340616431
1669766400000,2022-11-30 00:00:00,UNI/USD,5.4505,5.9197,5.4505,5.875,17295.171407,101609.132016125
1669694400000,2022-11-29 04:00:00,UNI/USD,5.3246,5.7836,5.3246,5.6891,10270.477962,58429.776173614206
1669680000000,2022-11-29 00:00:00,UNI/USD,5.2968,5.5355,5.2565,5.4505,8621.265673,46990.2085506865
1669608000000,2022-11-28 04:00:00,UNI/USD,5.2413,5.3627,5.1512,5.3246,7480.439917,39830.3503820582
1669593600000,2022-11-28 00:00:00,UNI/USD,5.3983,5.4509,5.15,5.2968,7143.365702,37836.9794503536
1669521600000,2022-11-27 04:00:00,UNI/USD,5.5632,5.6033,5.15,5.2413,4471.060413,23434.1689426569
1669507200000,2022-11-27 00:00:00,UNI/USD,5.409,5.6033,5.3918,5.3983,4984.949919,26910.2551477377
1669435200000,2022-11-26 04:00:00,UNI/USD,5.4646,5.6216,5.3665,5.5632,7587.192877,42209.071413326405
1669420800000,2022-11-26 00:00:00,UNI/USD,5.4005,5.6216,5.3665,5.409,8453.490933,45724.932456596995
1669348800000,2022-11-25 04:00:00,UNI/USD,5.3257,5.5286,5.2878,5.4646,10506.028882,57411.245428577204
1669334400000,2022-11-25 00:00:00,UNI/USD,5.4434,5.507,5.2852,5.4005,11426.629458,61709.512387929
1669262400000,2022-11-24 04:00:00,UNI/USD,5.5443,5.5841,5.2852,5.3257,14394.001561,76658.1341134177
1669248000000,2022-11-24 00:00:00,UNI/USD,5.4765,5.5841,5.3804,5.4434,12114.599517,65944.61101083779
1669176000000,2022-11-23 04:00:00,UNI/USD,5.449,5.5644,5.3408,5.5443,6268.051834,34751.959783246195
1669161600000,2022-11-23 00:00:00,UNI/USD,5.297,5.5293,5.2524,5.4765,7253.193724,39722.115429485995
1669089600000,2022-11-22 04:00:00,UNI/USD,5.1977,5.4545,4.95,5.449,13461.444652,73351.41190874799
1669075200000,2022-11-22 00:00:00,UNI/USD,5.1784,5.3804,4.95,5.297,12636.427527,66935.156610519
1669003200000,2022-11-21 04:00:00,UNI/USD,5.2912,5.4218,5.0749,5.1977,12729.809432,66165.73048470641
1668988800000,2022-11-21 00:00:00,UNI/USD,5.4211,5.4564,5.0749,5.1784,19638.467422,101695.8396980848
1668916800000,2022-11-20 04:00:00,UNI/USD,5.7808,5.7986,5.218,5.2912,17362.996232,91871.0856627584
1668902400000,2022-11-20 00:00:00,UNI/USD,5.7482,5.8071,5.35,5.4211,10341.69256,56063.349537015994
1668830400000,2022-11-19 04:00:00,UNI/USD,5.7713,5.8636,5.6528,5.7808,15334.747124,88647.1061744192
