https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,volto,volfrom
1701648000,2023-12-04T00:00:00Z,AVAX/USDT,22.391000000000,22.391000000000,22.391000000000,22.391000000000,0.000000000000,0.000000000000
1701561600,2023-12-03T00:00:00Z,AVAX/USDT,22.500000000000,23.048000000000,20.377000000000,22.391000000000,674.146730210000,14840.065781060000
1701475200,2023-12-02T00:00:00Z,AVAX/USDT,22.048000000000,22.346000000000,21.438000000000,22.094000000000,400.566053000000,8721.133471260000
1701388800,2023-12-01T00:00:00Z,AVAX/USDT,21.494000000000,22.500000000000,21.493000000000,21.784000000000,620.661469580000,13688.392799180000
1701302400,2023-11-30T00:00:00Z,AVAX/USDT,21.167000000000,22.500000000000,19.127000000000,21.345000000000,982.010793220000,20729.709771870000
1701216000,2023-11-29T00:00:00Z,AVAX/USDT,12.827000000000,21.486000000000,12.128000000000,20.623000000000,2941.164857360000,55886.227073340000
1701129600,2023-11-28T00:00:00Z,AVAX/USDT,14.901000000000,15.352000000000,10.087000000000,12.069000000000,1302.956011080000,17850.885444170000
1701043200,2023-11-27T00:00:00Z,AVAX/USDT,15.807000000000,16.680000000000,14.874000000000,14.900000000000,737.704695630000,11671.603316380000
1700956800,2023-11-26T00:00:00Z,AVAX/USDT,17.649000000000,18.488000000000,14.763000000000,15.807000000000,431.170523450000,6836.278742300000
1700870400,2023-11-25T00:00:00Z,AVAX/USDT,18.481000000000,18.670000000000,15.411000000000,17.129000000000,552.720992500000,9770.573311150000
1700784000,2023-11-24T00:00:00Z,AVAX/USDT,17.302000000000,20.000000000000,16.800000000000,18.460000000000,256.357901310000,4758.209315750000
1700697600,2023-11-23T00:00:00Z,AVAX/USDT,18.476000000000,20.870000000000,16.761000000000,17.691000000000,542.983812710000,9886.563071390000
1700611200,2023-11-22T00:00:00Z,AVAX/USDT,17.871000000000,20.050000000000,17.500000000000,19.850000000000,468.529285770000,8656.992706260000
1700524800,2023-11-21T00:00:00Z,AVAX/USDT,20.794000000000,21.793000000000,15.634000000000,17.420000000000,663.664898890000,13231.938185650000
1700438400,2023-11-20T00:00:00Z,AVAX/USDT,22.707000000000,23.201000000000,20.000000000000,20.794000000000,253.659076050000,5489.806420040000
1700352000,2023-11-19T00:00:00Z,AVAX/USDT,21.794000000000,22.648000000000,20.955000000000,22.494000000000,131.630559140000,2866.000939460000
1700265600,2023-11-18T00:00:00Z,AVAX/USDT,21.676000000000,22.525000000000,20.438000000000,22.261000000000,364.185800190000,7777.749026480000
1700179200,2023-11-17T00:00:00Z,AVAX/USDT,22.099000000000,24.500000000000,20.197000000000,22.419000000000,563.121838760000,12407.447187910000
1700092800,2023-11-16T00:00:00Z,AVAX/USDT,20.870000000000,26.473000000000,20.000000000000,21.791000000000,1083.133079730000,24565.203426140000
1700006400,2023-11-15T00:00:00Z,AVAX/USDT,17.281000000000,20.765000000000,17.281000000000,20.350000000000,1250.461662970000,24896.100605770000
1699920000,2023-11-14T00:00:00Z,AVAX/USDT,16.050000000000,20.000000000000,15.738000000000,17.070000000000,441.307041430000,7774.513188630000
1699833600,2023-11-13T00:00:00Z,AVAX/USDT,18.842000000000,19.638000000000,16.188000000000,16.267000000000,847.069952710000,14958.041683260000
1699747200,2023-11-12T00:00:00Z,AVAX/USDT,16.954000000000,19.592000000000,15.892000000000,18.787000000000,1841.067440490000,32991.060800860000
1699660800,2023-11-11T00:00:00Z,AVAX/USDT,14.597000000000,16.933000000000,13.722000000000,16.631000000000,950.929666330000,15134.713362940000
1699574400,2023-11-10T00:00:00Z,AVAX/USDT,13.213000000000,15.047000000000,13.117000000000,14.734000000000,742.658139970000,10425.254874710000
1699488000,2023-11-09T00:00:00Z,AVAX/USDT,12.924000000000,13.939000000000,12.500000000000,12.697000000000,939.663741140000,12356.513524290000
1699401600,2023-11-08T00:00:00Z,AVAX/USDT,12.830000000000,13.250000000000,12.760000000000,13.091000000000,56.067824890000,728.564750970000
1699315200,2023-11-07T00:00:00Z,AVAX/USDT,12.822000000000,14.209000000000,12.425000000000,12.830000000000,402.430886270000,5198.157444340000
1699228800,2023-11-06T00:00:00Z,AVAX/USDT,12.559000000000,13.216000000000,12.559000000000,13.050000000000,51.495192390000,671.863328820000
1699142400,2023-11-05T00:00:00Z,AVAX/USDT,12.463000000000,13.887000000000,12.276000000000,12.277000000000,301.321812460000,3849.596195300000
1699056000,2023-11-04T00:00:00Z,AVAX/USDT,12.100000000000,12.286000000000,11.943000000000,12.286000000000,162.321990470000,1958.886586430000
1698969600,2023-11-03T00:00:00Z,AVAX/USDT,11.796000000000,12.150000000000,11.531000000000,12.113000000000,245.257311830000,2918.407780990000
1698883200,2023-11-02T00:00:00Z,AVAX/USDT,12.438000000000,12.909000000000,11.633000000000,11.796000000000,248.423399660000,3037.538443740000
1698796800,2023-11-01T00:00:00Z,AVAX/USDT,11.135000000000,12.242000000000,11.015000000000,12.242000000000,187.550449000000,2220.412094670000
1698710400,2023-10-31T00:00:00Z,AVAX/USDT,11.640000000000,11.698000000000,11.206000000000,11.206000000000,102.468656360000,1178.765876450000
1698624000,2023-10-30T00:00:00Z,AVAX/USDT,11.441000000000,11.662000000000,11.049000000000,11.597000000000,204.165204080000,2364.169722910000
1698537600,2023-10-29T00:00:00Z,AVAX/USDT,10.966000000000,11.300000000000,10.864000000000,11.300000000000,215.728088120000,2382.263844450000
1698451200,2023-10-28T00:00:00Z,AVAX/USDT,10.658000000000,10.973000000000,10.658000000000,10.973000000000,111.743509790000,1217.802811540000
1698364800,2023-10-27T00:00:00Z,AVAX/USDT,10.820000000000,10.847000000000,10.461000000000,10.593000000000,159.089055440000,1709.379611700000
1698278400,2023-10-26T00:00:00Z,AVAX/USDT,10.498000000000,11.457000000000,10.389000000000,11.120000000000,629.449736510000,6886.106387820000
1698192000,2023-10-25T00:00:00Z,AVAX/USDT,10.487000000000,10.487000000000,10.215000000000,10.337000000000,69.654770460000,719.035446880000
1698105600,2023-10-24T00:00:00Z,AVAX/USDT,10.550000000000,10.734000000000,10.115000000000,10.274000000000,444.862751960000,4651.968747280000
1698019200,2023-10-23T00:00:00Z,AVAX/USDT,10.075000000000,10.550000000000,9.957000000000,10.550000000000,481.369342150000,4981.669599500000
1697932800,2023-10-22T00:00:00Z,AVAX/USDT,9.628000000000,10.048000000000,9.628000000000,9.957000000000,110.579115490000,1083.567518700000
1697846400,2023-10-21T00:00:00Z,AVAX/USDT,9.323000000000,10.399000000000,9.323000000000,9.628000000000,253.019600720000,2420.899286050000
1697760000,2023-10-20T00:00:00Z,AVAX/USDT,9.156000000000,9.349000000000,9.146000000000,9.146000000000,30.041922920000,280.313144370000
1697673600,2023-10-19T00:00:00Z,AVAX/USDT,8.873000000000,9.348000000000,8.784000000000,8.932000000000,101.973323900000,933.075696540000
1697587200,2023-10-18T00:00:00Z,AVAX/USDT,9.154000000000,9.154000000000,8.873000000000,9.142000000000,171.129156500000,1552.617091790000
1697500800,2023-10-17T00:00:00Z,AVAX/USDT,9.255000000000,9.255000000000,9.100000000000,9.117000000000,84.936047470000,777.609447590000
1697414400,2023-10-16T00:00:00Z,AVAX/USDT,9.212000000000,10.600000000000,9.212000000000,9.352000000000,265.314234610000,2588.748171220000
1697328000,2023-10-15T00:00:00Z,AVAX/USDT,9.159000000000,9.438000000000,9.145000000000,9.152000000000,129.133437700000,1191.780328490000
1697241600,2023-10-14T00:00:00Z,AVAX/USDT,9.250000000000,9.254000000000,9.250000000000,9.254000000000,8.051195340000,74.495136790000
1697155200,2023-10-13T00:00:00Z,AVAX/USDT,9.198000000000,9.301000000000,9.039000000000,9.181000000000,109.656379130000,1010.866998680000
1697068800,2023-10-12T00:00:00Z,AVAX/USDT,9.238000000000,9.268000000000,8.890000000000,9.179000000000,613.111565010000,5510.634819720000
1696982400,2023-10-11T00:00:00Z,AVAX/USDT,9.401000000000,10.620000000000,9.279000000000,9.300000000000,300.612096180000,2866.624666700000
1696896000,2023-10-10T00:00:00Z,AVAX/USDT,9.526000000000,9.526000000000,9.473000000000,9.473000000000,27.984699300000,266.502745530000
1696809600,2023-10-09T00:00:00Z,AVAX/USDT,9.999000000000,10.010000000000,9.412000000000,9.412000000000,120.745112710000,1170.909350280000
1696723200,2023-10-08T00:00:00Z,AVAX/USDT,10.223000000000,10.223000000000,9.999000000000,10.080000000000,139.287432950000,1401.707220820000
1696636800,2023-10-07T00:00:00Z,AVAX/USDT,10.762000000000,12.150000000000,10.260000000000,10.354000000000,961.904547870000,10331.972793740000
1696550400,2023-10-06T00:00:00Z,AVAX/USDT,10.223000000000,10.726000000000,10.223000000000,10.711000000000,37.437009520000,394.061150990000
1696464000,2023-10-05T00:00:00Z,AVAX/USDT,10.281000000000,10.281000000000,9.924000000000,10.126000000000,138.660083420000,1407.760099330000
1696377600,2023-10-04T00:00:00Z,AVAX/USDT,9.329000000000,10.505000000000,9.127000000000,10.505000000000,179.078739100000,1713.908741540000
1696291200,2023-10-03T00:00:00Z,AVAX/USDT,9.281000000000,9.452000000000,9.259000000000,9.414000000000,192.762005320000,1802.699421860000
1696204800,2023-10-02T00:00:00Z,AVAX/USDT,9.799000000000,10.080000000000,9.236000000000,9.248000000000,189.005496900000,1821.624350220000
1696118400,2023-10-01T00:00:00Z,AVAX/USDT,9.332000000000,9.780000000000,9.332000000000,9.780000000000,213.113383890000,2056.585938290000
1696032000,2023-09-30T00:00:00Z,AVAX/USDT,9.134000000000,9.134000000000,9.134000000000,9.134000000000,0.000000000000,0.000000000000
1695945600,2023-09-29T00:00:00Z,AVAX/USDT,9.298000000000,9.298000000000,9.134000000000,9.134000000000,25.464787250000,236.102171610000
1695859200,2023-09-28T00:00:00Z,AVAX/USDT,9.004000000000,9.314000000000,9.004000000000,9.314000000000,18.210729120000,164.794970130000
1695772800,2023-09-27T00:00:00Z,AVAX/USDT,9.051000000000,9.102000000000,8.837000000000,8.908000000000,198.324853090000,1780.246516740000
1695686400,2023-09-26T00:00:00Z,AVAX/USDT,8.938000000000,8.956000000000,8.873000000000,8.873000000000,69.214705900000,619.635316400000
1695600000,2023-09-25T00:00:00Z,AVAX/USDT,8.761000000000,8.761000000000,8.709000000000,8.709000000000,1.150866730000,10.057509410000
1695513600,2023-09-24T00:00:00Z,AVAX/USDT,8.875000000000,8.875000000000,8.768000000000,8.768000000000,2.985833540000,26.359530660000
1695427200,2023-09-23T00:00:00Z,AVAX/USDT,8.895000000000,9.025000000000,8.863000000000,8.895000000000,1.694004990000,15.116021520000
1695340800,2023-09-22T00:00:00Z,AVAX/USDT,8.807000000000,8.847000000000,8.777000000000,8.828000000000,3.282431960000,28.990909440000
1695254400,2023-09-21T00:00:00Z,AVAX/USDT,8.959000000000,8.959000000000,8.810000000000,8.810000000000,7.301190550000,65.041376790000
1695168000,2023-09-20T00:00:00Z,AVAX/USDT,9.142000000000,9.142000000000,8.916000000000,8.916000000000,5.929635070000,53.654440130000
1695081600,2023-09-19T00:00:00Z,AVAX/USDT,9.075000000000,9.219000000000,9.075000000000,9.219000000000,55.160492440000,506.632230120000
1694995200,2023-09-18T00:00:00Z,AVAX/USDT,9.079000000000,9.281000000000,8.881000000000,9.112000000000,189.879889080000,1742.194174580000
1694908800,2023-09-17T00:00:00Z,AVAX/USDT,9.352000000000,9.352000000000,9.039000000000,9.039000000000,110.211400010000,999.835220080000
