https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1701302400000,2023-11-30 00:00:00,LINK/USD,14.5463,14.8334,14.35081,14.45375,12911.827042,186624.3201083075
1701216000000,2023-11-29 00:00:00,LINK/USD,14.5772,15.0,14.45489,14.5463,18362.055499,267099.9679051037
1701129600000,2023-11-28 00:00:00,LINK/USD,14.2301,14.7038,13.85,14.5772,19316.368437,281578.5659798364
1701043200000,2023-11-27 00:00:00,LINK/USD,14.77201,15.3166,13.95,14.2301,15752.626122,224161.4449786722
1700956800000,2023-11-26 00:00:00,LINK/USD,14.7359,15.30618,14.3527,14.77201,34565.197852,510597.4483217225
1700870400000,2023-11-25 00:00:00,LINK/USD,14.5013,14.96676,14.44542,14.7359,18090.764604,266583.6981280836
1700784000000,2023-11-24 00:00:00,LINK/USD,14.39269,14.86035,14.2364,14.5013,12371.386514,179401.1872554682
1700697600000,2023-11-23 00:00:00,LINK/USD,14.27296,14.90924,14.12541,14.39269,22643.607088,325902.41729938675
1700611200000,2023-11-22 00:00:00,LINK/USD,13.4072,14.6244,13.29966,14.27296,32325.390581,461379.00674698973
1700524800000,2023-11-21 00:00:00,LINK/USD,14.5385,14.70049,13.4072,13.4072,48723.794974,653249.6639754127
1700438400000,2023-11-20 00:00:00,LINK/USD,14.93471,15.38034,14.40102,14.5385,32567.709014,473485.637500039
1700352000000,2023-11-19 00:00:00,LINK/USD,13.8084,15.0595,13.4255,14.93471,22132.781738,330546.676750326
1700265600000,2023-11-18 00:00:00,LINK/USD,13.7018,13.8879,13.2,13.8084,29354.42446,405337.634713464
1700179200000,2023-11-17 00:00:00,LINK/USD,13.90631,14.33896,12.99309,13.7018,54174.146909,742283.3261177363
1700092800000,2023-11-16 00:00:00,LINK/USD,15.05337,15.2,13.7,13.90631,68910.329759,958288.4078308792
1700006400000,2023-11-15 00:00:00,LINK/USD,13.95145,15.51868,13.94551,15.05337,57220.370496,861359.4086133715
1699920000000,2023-11-14 00:00:00,LINK/USD,14.3905,14.9,13.5,13.95145,61369.45838,856192.9301156509
1699833600000,2023-11-13 00:00:00,LINK/USD,16.06156,16.27315,14.35308,14.3905,55380.431995,796952.1066240475
1699747200000,2023-11-12 00:00:00,LINK/USD,16.40551,16.50723,15.53796,16.06156,52336.439442,840604.8622840495
1699660800000,2023-11-11 00:00:00,LINK/USD,15.52101,16.6,14.7701,16.40551,64594.179418,1059700.4563837931
1699574400000,2023-11-10 00:00:00,LINK/USD,14.60365,16.0,14.1503,15.52101,84455.694597,1310837.680396983
1699488000000,2023-11-09 00:00:00,LINK/USD,14.9841,15.99,13.89001,14.60365,125966.615685,1839572.36714825
1699401600000,2023-11-08 00:00:00,LINK/USD,13.12,15.36572,12.93631,14.9841,89924.006586,1347430.3070852826
1699315200000,2023-11-07 00:00:00,LINK/USD,12.99309,13.60326,12.50002,13.12,71951.4377,944002.8626239998
1699228800000,2023-11-06 00:00:00,LINK/USD,12.20394,13.25851,12.16077,12.99309,66331.964737,861857.1877046673
1699142400000,2023-11-05 00:00:00,LINK/USD,11.5324,12.54476,11.39334,12.20394,49183.20643,600228.9002793342
1699056000000,2023-11-04 00:00:00,LINK/USD,11.458,11.63779,11.1675,11.5324,13852.315617,159750.4446214908
1698969600000,2023-11-03 00:00:00,LINK/USD,11.02089,11.6,10.53551,11.458,27761.037813,318085.971261354
1698883200000,2023-11-02 00:00:00,LINK/USD,11.6225,11.7723,10.83877,11.02089,34658.03953,381962.4412757817
1698796800000,2023-11-01 00:00:00,LINK/USD,11.4332,11.97878,10.7,11.6225,63010.615278,732340.876068555
1698710400000,2023-10-31 00:00:00,LINK/USD,11.2443,11.97,11.10303,11.4332,108200.632509,1237079.4716018988
1698624000000,2023-10-30 00:00:00,LINK/USD,11.10001,11.84,11.03726,11.2443,48068.032751,540491.3806620693
1698537600000,2023-10-29 00:00:00,LINK/USD,10.93674,11.3,10.78976,11.10001,25402.163629,281964.27030353626
1698451200000,2023-10-28 00:00:00,LINK/USD,11.20138,11.65383,10.85,10.93674,35491.456372,388160.8305619073
1698364800000,2023-10-27 00:00:00,LINK/USD,10.97095,11.44797,10.7,11.20138,38109.61113,426880.2359193594
1698278400000,2023-10-26 00:00:00,LINK/USD,11.0977,11.41389,10.47,10.97095,48102.382492,527728.8332006073
1698192000000,2023-10-25 00:00:00,LINK/USD,10.43496,11.8,10.36065,11.0977,105102.989265,1166401.4439661903
1698105600000,2023-10-24 00:00:00,LINK/USD,10.56017,11.11937,9.70642,10.43496,87262.452621,910580.2026020302
1698019200000,2023-10-23 00:00:00,LINK/USD,10.16732,11.02908,9.80665,10.56017,118236.049091,1248592.7785293052
1697932800000,2023-10-22 00:00:00,LINK/USD,8.91206,10.26342,8.84702,10.16732,103764.277346,1055004.6123455327
1697846400000,2023-10-21 00:00:00,LINK/USD,7.5809,9.15,7.54494,8.91206,67539.927602,601919.8871846801
1697760000000,2023-10-20 00:00:00,LINK/USD,7.29417,7.69529,7.25,7.5809,30485.899647,231110.55663394227
1697673600000,2023-10-19 00:00:00,LINK/USD,7.36497,7.4294,7.23205,7.29417,10031.107113,73168.60057043121
