https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1701648000,2023-12-04,AAVE/USD,103.73,103.73,100.0,100.0,16.230769,1623.0768999999998
1700784000,2023-11-24,AAVE/USD,99.03,99.03,99.03,99.03,0.500052,49.52014956000001
1700697600,2023-11-23,AAVE/USD,97.21,97.21,97.21,97.21,0.5,48.605
1700265600,2023-11-18,AAVE/USD,85.0,85.0,85.0,85.0,1.0,85.0
1699920000,2023-11-14,AAVE/USD,91.0,91.0,89.5,89.5,0.73,65.335
1699747200,2023-11-12,AAVE/USD,95.44,95.44,95.44,95.44,4.158463,396.88370872
1699574400,2023-11-10,AAVE/USD,99.09,99.09,96.0,96.0,0.491641,47.197536
1699228800,2023-11-06,AAVE/USD,99.19,100.0,99.19,100.0,17.950559,1795.0558999999998
1698883200,2023-11-02,AAVE/USD,91.55,98.9,91.55,98.9,6.072,600.5208
1698796800,2023-11-01,AAVE/USD,88.0,88.0,88.0,88.0,0.416073,36.614424
1698624000,2023-10-30,AAVE/USD,86.44,86.44,86.44,86.44,0.317475,27.442539
1698105600,2023-10-24,AAVE/USD,82.55,82.55,82.55,82.55,6.0,495.29999999999995
1696809600,2023-10-09,AAVE/USD,63.43,63.43,63.43,63.43,1.0,63.43
1696464000,2023-10-05,AAVE/USD,71.0,71.0,70.15,70.15,17.098713,1199.4747169500001
1694822400,2023-09-16,AAVE/USD,58.0,58.0,58.0,58.0,0.22,12.76
1694390400,2023-09-11,AAVE/USD,53.0,53.0,52.5,52.5,1.167479,61.292647499999994
1694304000,2023-09-10,AAVE/USD,53.89,53.89,53.89,53.89,0.22,11.8558
1693958400,2023-09-06,AAVE/USD,54.9,55.6,54.9,55.6,1.48,82.288
1693353600,2023-08-30,AAVE/USD,59.0,59.0,59.0,59.0,0.809406,47.754954
1693267200,2023-08-29,AAVE/USD,56.88,56.88,56.88,56.88,0.505557,28.756082160000002
1692576000,2023-08-21,AAVE/USD,55.59,55.59,55.59,55.59,0.2,11.118000000000002
1692144000,2023-08-16,AAVE/USD,62.36,62.8,60.0,60.0,2.2117,132.702
1690761600,2023-07-31,AAVE/USD,67.0,67.0,65.0,65.0,6.59,428.34999999999997
1689984000,2023-07-22,AAVE/USD,74.2,74.2,74.2,74.2,3.0,222.60000000000002
1689465600,2023-07-16,AAVE/USD,77.77,77.77,77.77,77.77,0.577777,44.93371729
1689292800,2023-07-14,AAVE/USD,79.97,85.6,79.97,85.6,3.0508,261.14848
1688428800,2023-07-04,AAVE/USD,78.5,78.5,78.5,78.5,1.0,78.5
1688256000,2023-07-02,AAVE/USD,71.41,71.41,71.41,71.41,0.6,42.846
1688083200,2023-06-30,AAVE/USD,63.08,63.08,63.08,63.08,3.932,248.03055999999998
1687651200,2023-06-25,AAVE/USD,62.88,75.85,62.88,75.85,12.0831,916.5031349999999
1686960000,2023-06-17,AAVE/USD,51.84,51.84,51.84,51.84,0.2,10.368000000000002
1686787200,2023-06-15,AAVE/USD,52.87,53.01,52.87,53.01,9.161,485.62460999999996
1686355200,2023-06-10,AAVE/USD,50.0,50.0,50.0,50.0,0.2,10.0
1684886400,2023-05-24,AAVE/USD,62.95,62.95,62.95,62.95,0.24,15.108
1684281600,2023-05-17,AAVE/USD,62.46,62.46,62.46,62.46,0.3,18.738
1683849600,2023-05-12,AAVE/USD,62.5,62.5,62.5,62.5,0.4956,30.974999999999998
1683504000,2023-05-08,AAVE/USD,63.63,63.63,63.0,63.0,0.493553,31.093839000000003
1683417600,2023-05-07,AAVE/USD,68.5,68.5,68.5,68.5,0.472694,32.379539
1683331200,2023-05-06,AAVE/USD,63.1,63.1,63.01,63.01,0.822694,51.837948940000004
1683158400,2023-05-04,AAVE/USD,67.87,67.87,67.87,67.87,0.047518,3.22504666
1682899200,2023-05-01,AAVE/USD,71.45,71.45,67.87,67.87,0.308482,20.93667334
1682812800,2023-04-30,AAVE/USD,69.22,70.0,69.22,70.0,3.113357,217.93499
1682726400,2023-04-29,AAVE/USD,76.0,76.0,76.0,76.0,1.506447,114.48997200000001
1682121600,2023-04-22,AAVE/USD,72.0,72.0,72.0,72.0,0.577445,41.57604
1682035200,2023-04-21,AAVE/USD,70.12,70.12,69.37,69.37,3.1665,219.66010500000002
1681862400,2023-04-19,AAVE/USD,81.61,81.61,75.0,75.0,13.298863,997.4147250000001
1681776000,2023-04-18,AAVE/USD,80.0,80.0,80.0,80.0,0.219269,17.54152
1681689600,2023-04-17,AAVE/USD,75.17,81.0,75.16,81.0,2.00944,162.76464
1681430400,2023-04-14,AAVE/USD,81.79,82.0,77.0,82.0,81.808,6708.256
1681257600,2023-04-12,AAVE/USD,80.24,81.91,69.37,81.91,2.077588,170.17523308
1681171200,2023-04-11,AAVE/USD,69.37,69.37,69.37,69.37,0.304966,21.155491420000004
1680825600,2023-04-07,AAVE/USD,69.78,77.0,59.1,77.0,1.928044,148.45938800000002
1680739200,2023-04-06,AAVE/USD,75.19,77.0,75.0,75.0,4.354314,326.57354999999995
1680566400,2023-04-04,AAVE/USD,78.0,78.0,78.0,78.0,40.861968,3187.233504
1679961600,2023-03-28,AAVE/USD,78.03,92.0,77.0,77.0,3.955218,304.551786
1679788800,2023-03-26,AAVE/USD,69.37,69.37,69.37,69.37,0.436,30.245320000000003
1679702400,2023-03-25,AAVE/USD,73.01,73.01,73.0,73.0,1.27,92.71000000000001
1679443200,2023-03-22,AAVE/USD,73.01,73.01,73.01,73.01,0.13,9.4913
1679184000,2023-03-19,AAVE/USD,73.0,73.0,73.0,73.0,0.3,21.9
1679011200,2023-03-17,AAVE/USD,75.0,75.0,75.0,75.0,0.2,15.0
1678838400,2023-03-15,AAVE/USD,69.37,77.0,69.37,77.0,2.551494,196.465038
1678752000,2023-03-14,AAVE/USD,77.0,77.0,77.0,77.0,0.4225,32.5325
1678665600,2023-03-13,AAVE/USD,69.37,69.37,59.0,69.37,3.071644,213.07994428
1678579200,2023-03-12,AAVE/USD,69.37,72.14,69.37,72.14,0.3127,22.558177999999998
1678320000,2023-03-09,AAVE/USD,72.2,72.2,69.37,69.37,5.509568,382.19873216
1678233600,2023-03-08,AAVE/USD,72.2,72.2,72.2,72.2,0.351,25.3422
1677801600,2023-03-03,AAVE/USD,77.55,79.0,71.25,71.25,14.609914,1040.9563725
1677628800,2023-03-01,AAVE/USD,77.55,77.55,77.55,77.55,0.558123,43.28243865
1677196800,2023-02-24,AAVE/USD,82.0,82.0,82.0,82.0,1.5,123.0
1676937600,2023-02-21,AAVE/USD,90.0,90.0,90.0,90.0,3.0,270.0
1676764800,2023-02-19,AAVE/USD,92.98,94.0,92.98,94.0,10.198,958.6120000000001
1676678400,2023-02-18,AAVE/USD,90.0,90.0,90.0,90.0,2.00091,180.08190000000002
1676592000,2023-02-17,AAVE/USD,89.99,89.99,89.99,89.99,0.11079,9.969992099999999
1676505600,2023-02-16,AAVE/USD,89.99,90.0,89.99,90.0,4.638,417.42
1676419200,2023-02-15,AAVE/USD,88.0,88.0,77.0,88.0,0.43,37.839999999999996
1676332800,2023-02-14,AAVE/USD,69.6,89.0,69.6,89.0,8.094587,720.4182430000001
1676246400,2023-02-13,AAVE/USD,82.0,82.0,69.59,69.59,5.0,347.95000000000005
1676160000,2023-02-12,AAVE/USD,76.5,76.5,76.5,76.5,0.49,37.485
1676073600,2023-02-11,AAVE/USD,77.5,77.5,41.1,77.0,40.472661,3116.394897
1675900800,2023-02-09,AAVE/USD,85.0,85.0,77.5,77.5,9.095107,704.8707925
1675814400,2023-02-08,AAVE/USD,81.0,81.0,81.0,81.0,0.303558,24.588198
1675468800,2023-02-04,AAVE/USD,91.01,91.01,91.0,91.0,8.0,728.0
1675382400,2023-02-03,AAVE/USD,79.01,91.0,79.01,91.0,10.263,933.933
1675296000,2023-02-02,AAVE/USD,87.01,87.02,86.0,86.0,24.489897,2106.1311419999997
1675209600,2023-02-01,AAVE/USD,90.98,90.98,90.98,90.98,33.020246,3004.1819810800002
1675123200,2023-01-31,AAVE/USD,87.99,90.98,78.01,78.01,30.0115,2341.1971150000004
1675036800,2023-01-30,AAVE/USD,81.0,81.0,81.0,81.0,0.941016,76.222296
1674950400,2023-01-29,AAVE/USD,78.0,94.8,78.0,94.8,1.200999,113.85470519999998
1674864000,2023-01-28,AAVE/USD,78.0,78.0,78.0,78.0,0.700397,54.630966
1674691200,2023-01-26,AAVE/USD,94.86,94.86,94.86,94.86,0.985179,93.45407994
1674518400,2023-01-24,AAVE/USD,77.03,77.03,77.03,77.03,0.599042,46.14420526
1674172800,2023-01-20,AAVE/USD,85.7,85.7,85.7,85.7,2.212,189.56840000000003
1674000000,2023-01-18,AAVE/USD,78.68,78.68,77.01,77.01,9.70851,747.6523551000001
1673913600,2023-01-17,AAVE/USD,75.65,90.0,75.65,89.99,17.648839,1588.2190216099998
1673827200,2023-01-16,AAVE/USD,85.46,85.46,69.38,78.67,3.638556,286.24520052
1673740800,2023-01-15,AAVE/USD,79.99,80.0,79.99,80.0,0.762174,60.97392
1673654400,2023-01-14,AAVE/USD,75.0,80.0,75.0,80.0,1.831556,146.52447999999998
1673568000,2023-01-13,AAVE/USD,69.36,70.0,62.51,70.0,4.347503,304.32520999999997
1673481600,2023-01-12,AAVE/USD,65.99,67.0,65.99,67.0,3.047307,204.169569
1673395200,2023-01-11,AAVE/USD,65.99,65.99,65.99,65.99,1.3,85.78699999999999
1673308800,2023-01-10,AAVE/USD,59.77,60.91,59.77,60.91,0.778995,47.448585449999996
1673222400,2023-01-09,AAVE/USD,59.75,62.5,59.75,62.49,4.398883,274.88619867
1672963200,2023-01-06,AAVE/USD,52.56,58.49,52.56,58.49,2.63036,153.84975640000002
1672790400,2023-01-04,AAVE/USD,52.56,59.6,52.56,59.6,3.353109,199.8452964
1672704000,2023-01-03,AAVE/USD,57.47,57.47,52.55,52.55,24.406719,1282.5730834499998
1672617600,2023-01-02,AAVE/USD,57.47,57.47,57.47,57.47,0.13,7.4711
1672358400,2022-12-30,AAVE/USD,55.0,55.0,52.0,52.0,0.573679,29.831308000000003
1672272000,2022-12-29,AAVE/USD,55.0,55.0,55.0,55.0,0.80612,44.3366
1672099200,2022-12-27,AAVE/USD,58.59,62.0,50.73,61.99,7.278373,451.18634227
1671926400,2022-12-25,AAVE/USD,50.74,50.74,50.74,50.74,1.164655,59.0945947
1671408000,2022-12-19,AAVE/USD,50.81,62.49,50.81,62.49,3.328846,208.01958654
1671235200,2022-12-17,AAVE/USD,50.74,50.74,50.74,50.74,2.367355,120.1195927
1671148800,2022-12-16,AAVE/USD,56.31,56.31,56.31,56.31,0.4289,24.151359000000003
1671062400,2022-12-15,AAVE/USD,65.0,65.0,65.0,65.0,7.69,499.85
1670976000,2022-12-14,AAVE/USD,57.48,57.48,57.48,57.48,1.0935,62.85437999999999
1670803200,2022-12-12,AAVE/USD,60.0,60.0,60.0,60.0,1.361535,81.6921
1670716800,2022-12-11,AAVE/USD,60.0,60.0,60.0,60.0,2.638465,158.30790000000002
1670630400,2022-12-10,AAVE/USD,67.99,67.99,67.99,67.99,5.0,339.95
1670371200,2022-12-07,AAVE/USD,60.01,60.91,60.01,60.01,0.727064,43.63111064
1670025600,2022-12-03,AAVE/USD,65.0,65.0,63.0,63.0,8.3,522.9000000000001
1669939200,2022-12-02,AAVE/USD,59.01,69.36,59.01,69.36,1.538926,106.73990736
1669852800,2022-12-01,AAVE/USD,57.47,60.91,57.47,60.91,0.52,31.673199999999998
1669766400,2022-11-30,AAVE/USD,61.0,69.36,57.48,69.36,0.580999,40.298090640000005
1669593600,2022-11-28,AAVE/USD,58.03,58.03,58.03,58.03,0.165,9.574950000000001
1669507200,2022-11-27,AAVE/USD,62.49,62.49,61.0,61.0,24.203242,1476.397762
1669248000,2022-11-24,AAVE/USD,53.14,53.14,53.14,53.14,0.22774,12.1021036
1669161600,2022-11-23,AAVE/USD,57.47,57.47,57.47,57.47,0.259606,14.91955682
1669075200,2022-11-22,AAVE/USD,53.14,57.47,50.73,57.47,5.268928,302.80529215999996
1668988800,2022-11-21,AAVE/USD,55.26,55.26,55.26,55.26,0.2117,11.698542
1668902400,2022-11-20,AAVE/USD,57.75,57.75,57.75,57.75,0.000371,0.02142525
1668816000,2022-11-19,AAVE/USD,58.07,58.07,55.71,57.75,0.720984,41.636826
1668643200,2022-11-17,AAVE/USD,57.57,57.78,57.57,57.78,5.225023,301.90182894000003
1668556800,2022-11-16,AAVE/USD,58.36,58.36,58.36,58.36,1.295453,75.60263708
1668470400,2022-11-15,AAVE/USD,62.49,62.5,51.01,62.5,1.286471,80.4044375
1668384000,2022-11-14,AAVE/USD,56.31,58.62,54.15,58.62,10.456543,612.9625506599999
1668297600,2022-11-13,AAVE/USD,59.76,59.77,56.31,56.31,5.248682,295.55328342
1668211200,2022-11-12,AAVE/USD,62.0,69.36,57.47,59.13,8.953149,529.39970037
1668124800,2022-11-11,AAVE/USD,66.56,71.99,60.86,60.86,38.55608,2346.5230288000002
1668038400,2022-11-10,AAVE/USD,60.11,69.68,60.1,67.17,33.916565,2278.17567105
1667952000,2022-11-09,AAVE/USD,73.59,76.74,62.5,62.5,11.999534,749.9708750000001
1667865600,2022-11-08,AAVE/USD,85.47,86.35,69.37,72.49,15.682424,1136.8189157599998
1667779200,2022-11-07,AAVE/USD,86.05,86.05,85.47,85.47,2.778694,237.49497618
1667692800,2022-11-06,AAVE/USD,98.13,98.96,87.0,87.0,3.722623,323.868201
1667606400,2022-11-05,AAVE/USD,95.05,100.0,83.03,94.81,12.827878,1216.21111318
1667520000,2022-11-04,AAVE/USD,84.2,96.0,84.2,90.74,7.118653,645.94657322
1667433600,2022-11-03,AAVE/USD,84.9,84.9,84.9,84.9,0.440282,37.379941800000005
1667347200,2022-11-02,AAVE/USD,84.53,85.37,79.63,79.63,86.799018,6911.80580334
1667260800,2022-11-01,AAVE/USD,83.79,85.73,83.79,84.54,25.379431,2145.5770967400003
1667174400,2022-10-31,AAVE/USD,83.74,86.52,82.71,83.69,45.485962,3806.72015978
1667088000,2022-10-30,AAVE/USD,84.97,86.39,83.7,83.7,20.600216,1724.2380792000001
1667001600,2022-10-29,AAVE/USD,84.49,86.8,84.15,84.87,34.893574,2961.41762538
1666915200,2022-10-28,AAVE/USD,81.6,84.61,80.94,84.42,48.336727,4080.5864933400003
1666828800,2022-10-27,AAVE/USD,94.86,94.86,79.95,81.64,105.748763,8633.32901132
1666742400,2022-10-26,AAVE/USD,83.65,83.86,83.64,83.85,3.140698,263.34752729999997
1666656000,2022-10-25,AAVE/USD,84.68,85.5,82.0,82.0,20.451115,1676.99143
1666569600,2022-10-24,AAVE/USD,85.47,88.01,85.47,86.35,2.17269,187.61178149999998
1666483200,2022-10-23,AAVE/USD,81.84,85.47,81.07,85.47,2.701345,230.88395715
1666396800,2022-10-22,AAVE/USD,83.05,83.05,83.05,83.05,0.600602,49.87999609999999
1666310400,2022-10-21,AAVE/USD,81.16,81.61,80.8,81.61,1.48734,121.3818174
1666224000,2022-10-20,AAVE/USD,82.3,82.3,72.1,80.79,13.351538,1078.6707550200001
1666137600,2022-10-19,AAVE/USD,82.15,84.95,82.15,84.95,4.85875,412.7508125
1666051200,2022-10-18,AAVE/USD,79.2,94.86,79.2,83.0,22.930518,1903.232994
1665964800,2022-10-17,AAVE/USD,74.0,80.0,74.0,78.87,8.299196,654.5575885200001
1665878400,2022-10-16,AAVE/USD,73.1,73.1,71.86,71.86,0.941487,67.65525582
1665705600,2022-10-14,AAVE/USD,73.05,73.05,71.76,72.35,1.759081,127.26951034999998
1665619200,2022-10-13,AAVE/USD,69.0,71.5,68.99,71.5,8.655862,618.894133
1665273600,2022-10-09,AAVE/USD,79.55,79.55,79.55,79.55,0.125329,9.96992195
1665187200,2022-10-08,AAVE/USD,79.43,79.43,75.28,75.28,0.731159,55.04164952
1665100800,2022-10-07,AAVE/USD,77.32,77.32,76.75,76.75,1.159093,88.96038775
1665014400,2022-10-06,AAVE/USD,79.26,79.26,79.26,79.26,0.153551,12.17045226
1664928000,2022-10-05,AAVE/USD,76.44,76.44,76.44,76.44,0.227375,17.380544999999998
1664841600,2022-10-04,AAVE/USD,78.5,79.0,78.5,79.0,2.051301,162.05277900000002
1664755200,2022-10-03,AAVE/USD,75.28,75.28,75.28,75.28,0.193502,14.566830560000001
1664668800,2022-10-02,AAVE/USD,74.62,74.62,74.62,74.62,0.216785,16.1764967
1664582400,2022-10-01,AAVE/USD,73.56,73.56,73.56,73.56,2.599221,191.19869676000002
1664496000,2022-09-30,AAVE/USD,76.84,77.96,74.93,77.96,15.047617,1173.11222132
1664409600,2022-09-29,AAVE/USD,76.78,76.78,76.76,76.76,1.166009,89.50285084000001
1664323200,2022-09-28,AAVE/USD,73.9,78.69,73.9,78.69,0.692019,54.45497511
1664236800,2022-09-27,AAVE/USD,76.39,78.82,75.51,75.51,0.854934,64.55606634
1664150400,2022-09-26,AAVE/USD,86.16,112.69,72.95,75.6,10.942789,827.2748483999999
1664064000,2022-09-25,AAVE/USD,75.34,99.99,65.0,76.16,17.12793,1304.4631487999998
1663977600,2022-09-24,AAVE/USD,75.12,76.07,74.74,74.74,7.180068,536.63828232
1663891200,2022-09-23,AAVE/USD,77.11,84.9,73.8,73.9,3.405861,251.6931279
1663804800,2022-09-22,AAVE/USD,74.36,85.0,74.36,76.02,6.191904,470.70854208
1663718400,2022-09-21,AAVE/USD,73.99,73.99,72.63,72.63,3.277494,238.04438921999997
1663545600,2022-09-19,AAVE/USD,73.04,75.0,73.04,75.0,4.723333,354.249975
1663459200,2022-09-18,AAVE/USD,81.23,81.47,65.73,65.73,50.31567,3307.2489891
1663372800,2022-09-17,AAVE/USD,79.23,81.28,79.23,81.27,27.500759,2234.98668393
1663286400,2022-09-16,AAVE/USD,78.4,80.17,77.17,79.19,128.931929,10210.11945751
1663200000,2022-09-15,AAVE/USD,83.45,83.75,77.92,78.49,101.918788,7999.60567012
1663113600,2022-09-14,AAVE/USD,83.0,85.64,81.85,83.55,55.204389,4612.32670095
1663027200,2022-09-13,AAVE/USD,90.71,92.94,82.96,82.96,97.650248,8101.06457408
1662940800,2022-09-12,AAVE/USD,91.11,96.24,89.8,90.68,67.928742,6159.77832456
1662854400,2022-09-11,AAVE/USD,93.31,93.88,89.88,91.16,40.746758,3714.47445928
1662768000,2022-09-10,AAVE/USD,90.88,93.42,90.38,93.27,75.287986,7022.11045422
1662681600,2022-09-09,AAVE/USD,88.27,93.49,88.27,90.96,46.2729,4208.982983999999
1662595200,2022-09-08,AAVE/USD,87.72,89.43,86.25,88.21,62.304493,5495.8793275299995
1662508800,2022-09-07,AAVE/USD,83.85,88.71,82.55,87.68,90.860158,7966.61865344
1662422400,2022-09-06,AAVE/USD,91.25,93.27,83.56,83.91,80.319805,6739.63483755
1662336000,2022-09-05,AAVE/USD,88.46,91.2,87.2,91.2,25.553492,2330.4784704
1662249600,2022-09-04,AAVE/USD,86.76,88.44,86.46,88.37,17.387113,1536.49917581
1662163200,2022-09-03,AAVE/USD,88.26,88.31,85.31,86.71,35.278954,3059.0381013399997
1662076800,2022-09-02,AAVE/USD,86.31,91.43,85.42,88.32,71.947621,6354.413886719999
1661990400,2022-09-01,AAVE/USD,85.15,86.55,82.83,86.4,58.563211,5059.8614304
1661904000,2022-08-31,AAVE/USD,84.92,88.33,84.92,85.14,59.67645,5080.8529530000005
1661817600,2022-08-30,AAVE/USD,85.85,87.58,81.87,84.87,82.370567,6990.7900212899995
1661731200,2022-08-29,AAVE/USD,78.82,85.79,78.34,85.79,52.950088,4542.588049520001
1661644800,2022-08-28,AAVE/USD,82.19,83.05,78.95,78.95,48.161927,3802.38413665
1661558400,2022-08-27,AAVE/USD,82.43,83.12,80.81,82.26,59.267855,4875.3737523
1661472000,2022-08-26,AAVE/USD,93.71,93.91,82.26,82.5,119.146019,9829.5465675
1661385600,2022-08-25,AAVE/USD,88.88,95.04,88.21,93.75,73.351621,6876.7144687499995
1661299200,2022-08-24,AAVE/USD,89.53,91.53,87.05,88.84,59.124363,5252.60840892
1661212800,2022-08-23,AAVE/USD,88.23,90.61,85.44,89.58,76.983607,6896.191515060001
1661126400,2022-08-22,AAVE/USD,86.13,88.25,82.51,88.25,97.704571,8622.42839075
1661040000,2022-08-21,AAVE/USD,82.91,86.59,82.12,86.23,105.573632,9103.61428736
1660953600,2022-08-20,AAVE/USD,83.66,86.56,80.57,82.82,74.642036,6181.85342152
1660867200,2022-08-19,AAVE/USD,95.3,95.3,83.51,83.61,182.533429,15261.619998690001
1660780800,2022-08-18,AAVE/USD,100.06,101.03,95.35,95.35,60.255048,5745.318826799999
1660694400,2022-08-17,AAVE/USD,109.74,112.01,100.02,100.14,75.128602,7523.37820428
1660608000,2022-08-16,AAVE/USD,107.18,109.79,106.14,109.79,72.842857,7997.41727003
1660521600,2022-08-15,AAVE/USD,107.5,111.92,104.34,107.23,85.866208,9207.433483840001
1660435200,2022-08-14,AAVE/USD,110.43,112.94,106.56,107.63,36.421594,3920.05616222
1660348800,2022-08-13,AAVE/USD,114.66,115.37,110.4,110.55,30.229245,3341.84303475
1660262400,2022-08-12,AAVE/USD,107.22,114.66,105.78,114.66,50.018797,5735.15526402
1660176000,2022-08-11,AAVE/USD,110.62,113.52,106.64,107.06,163.420789,17495.82967034
1660089600,2022-08-10,AAVE/USD,98.19,112.51,95.2,110.75,129.009776,14287.832691999998
1660003200,2022-08-09,AAVE/USD,102.61,102.92,96.14,98.28,81.702883,8029.75934124
1659916800,2022-08-08,AAVE/USD,101.75,106.28,101.75,102.56,53.72573,5510.1108688
1659830400,2022-08-07,AAVE/USD,99.37,103.97,98.0,101.75,30.090028,3061.660349
1659744000,2022-08-06,AAVE/USD,102.83,102.94,99.44,99.48,29.110976,2895.9598924800002
1659657600,2022-08-05,AAVE/USD,96.52,103.38,96.52,102.82,78.551525,8076.667800499999
1659571200,2022-08-04,AAVE/USD,95.06,99.0,94.39,96.41,71.286564,6872.73763524
1659484800,2022-08-03,AAVE/USD,93.76,100.52,92.3,95.06,83.940878,7979.41986268
1659398400,2022-08-02,AAVE/USD,96.63,98.85,89.11,93.75,144.571761,13553.602593750002
1659312000,2022-08-01,AAVE/USD,98.07,99.86,95.18,96.68,73.08723,7066.073396400001
