https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USD
1666224000,2022-10-20,AVAX/USD,15.1374,18.0,15.1374,16.3778,109.385952,1791.5012446656
1666137600,2022-10-19,AVAX/USD,15.83,16.3799,15.1374,15.1374,59.503465,900.727751091
1666051200,2022-10-18,AVAX/USD,16.2524,16.32,15.8,15.8,106.329797,1680.0107926
1665964800,2022-10-17,AVAX/USD,16.0793,16.0793,16.0213,16.0213,1.074714,17.2183154082
1665878400,2022-10-16,AVAX/USD,15.4655,15.95,15.4655,15.95,15.629017,249.28282115
1665792000,2022-10-15,AVAX/USD,15.59,15.59,15.59,15.59,0.527551,8.22452009
1665705600,2022-10-14,AVAX/USD,16.1035,16.1332,15.8354,15.8354,77.161823,1221.8883319341999
1665619200,2022-10-13,AVAX/USD,15.9,15.91,14.7812,15.8799,315.080904,5003.453247429599
1665532800,2022-10-12,AVAX/USD,16.0,16.28,15.9334,16.14,4.804993,77.55258701999999
1665446400,2022-10-11,AVAX/USD,16.1,16.31,15.75,16.16,169.42623,2737.9278768
1665360000,2022-10-10,AVAX/USD,17.0,17.0,16.5,16.5,121.933,2011.8945
1665273600,2022-10-09,AVAX/USD,17.0105,17.0105,16.8751,16.8751,9.544701,161.0677838451
1665187200,2022-10-08,AVAX/USD,16.9987,17.0094,16.5,16.8562,65.171383,1098.5418661246001
1665100800,2022-10-07,AVAX/USD,17.021,17.08,16.828,16.921,44.472623,752.5212537829999
1665014400,2022-10-06,AVAX/USD,17.3359,23.0,17.09,17.09,186.652537,3189.8918573299998
1664928000,2022-10-05,AVAX/USD,17.2368,17.2883,16.9018,17.2883,71.440624,1235.0869398992
1664841600,2022-10-04,AVAX/USD,17.303,17.5615,17.19,17.2999,77.132558,1334.3855401442001
1664755200,2022-10-03,AVAX/USD,16.5008,18.9693,16.5008,16.9044,96.65396,1633.8772014239998
1664668800,2022-10-02,AVAX/USD,17.1173,17.23,16.8387,17.02,46.471635,790.9472277
1664582400,2022-10-01,AVAX/USD,17.0581,17.2333,16.8854,16.8854,39.823492,672.4355918168001
1664496000,2022-09-30,AVAX/USD,17.3314,17.4269,17.1302,17.1356,30.469597,522.1148263532
1664409600,2022-09-29,AVAX/USD,17.4087,17.4087,17.15,17.3118,97.311679,1684.6403245122
1664323200,2022-09-28,AVAX/USD,16.9774,17.57,16.95,17.57,26.560643,466.67049750999996
1664236800,2022-09-27,AVAX/USD,18.1883,18.1883,17.0641,17.0641,27.660132,471.9952584612
1664150400,2022-09-26,AVAX/USD,17.534,17.534,17.4352,17.4528,44.016793,768.2162848704
1664064000,2022-09-25,AVAX/USD,17.8542,17.8703,17.5293,17.5293,46.713311,818.8516425122999
1663977600,2022-09-24,AVAX/USD,17.8583,18.1314,17.7667,17.7906,29.701792,528.4127007552
1663891200,2022-09-23,AVAX/USD,18.0882,18.0882,17.2611,17.5041,194.993884,3413.1924449244
1663804800,2022-09-22,AVAX/USD,16.8699,17.91,16.8699,17.84,34.720215,619.4086356
1663718400,2022-09-21,AVAX/USD,16.895,17.56,16.56,16.56,65.5342,1085.246352
1663632000,2022-09-20,AVAX/USD,17.0749,17.19,16.8005,17.01,8.865289,150.79856589000002
1663545600,2022-09-19,AVAX/USD,16.8032,17.42,16.671,17.42,53.510603,932.1547042600001
1663459200,2022-09-18,AVAX/USD,18.6,18.83,16.64,16.8566,193.585006,3263.1850121396
1663372800,2022-09-17,AVAX/USD,18.62,18.81,18.0946,18.81,17.059732,320.89355892
1663286400,2022-09-16,AVAX/USD,18.18,18.29,17.7992,18.17,1988.592214,36132.72052838001
1663200000,2022-09-15,AVAX/USD,19.11,19.19,18.18,18.18,544.296289,9895.30653402
1663113600,2022-09-14,AVAX/USD,19.2519,21.5,18.55,19.3299,627.237592,12124.439929600798
1663027200,2022-09-13,AVAX/USD,21.4287,21.7163,19.0,19.0,102.049849,1938.947131
1662940800,2022-09-12,AVAX/USD,20.686,22.2682,20.686,21.5516,394.294995,8497.688014242
1662854400,2022-09-11,AVAX/USD,20.1411,20.9999,19.7965,20.686,60.718613,1256.025228518
1662768000,2022-09-10,AVAX/USD,20.7733,21.0,19.7964,20.1043,49.32377,991.619869211
1662681600,2022-09-09,AVAX/USD,19.3229,20.6904,18.2311,20.5883,79.704264,1640.9752985112
1662595200,2022-09-08,AVAX/USD,19.105,19.1204,18.3042,19.1204,33.298546,636.6815189384
1662508800,2022-09-07,AVAX/USD,18.5515,19.7606,18.02,19.105,70.137611,1339.979058155
1662422400,2022-09-06,AVAX/USD,18.8164,20.304,18.142,18.38,49.723383,913.9157795399999
1662336000,2022-09-05,AVAX/USD,18.9807,21.2468,18.0201,18.8062,51.24602,963.7429013240001
1662249600,2022-09-04,AVAX/USD,19.0,19.0501,18.0212,19.0001,125.794001,2390.0985984001
1662163200,2022-09-03,AVAX/USD,19.1723,19.1723,18.6082,18.9594,6.416433,121.65171982019999
1662076800,2022-09-02,AVAX/USD,19.2444,19.8086,18.0201,19.2314,108.584064,2088.2235684096
1661990400,2022-09-01,AVAX/USD,19.8092,23.1,18.0229,19.33,97.034661,1875.6799971299997
1661904000,2022-08-31,AVAX/USD,19.782,21.3899,19.0361,19.8138,38.956117,771.8687110146
1661817600,2022-08-30,AVAX/USD,19.9999,20.5882,18.5002,19.7964,337.143538,6674.228335663199
1661731200,2022-08-29,AVAX/USD,18.501,20.0,17.8,20.0,858.84784,17176.9568
1661644800,2022-08-28,AVAX/USD,20.5883,21.39,18.501,18.501,175.519079,3247.278480579
1661558400,2022-08-27,AVAX/USD,21.0,23.0802,20.0837,21.4118,59.398933,1271.8380736094
1661472000,2022-08-26,AVAX/USD,23.1741,23.1741,20.72,23.1589,71.751448,1661.6846090871998
1661385600,2022-08-25,AVAX/USD,22.9822,25.8,22.9407,22.9407,30.113374,690.8218789218
1661299200,2022-08-24,AVAX/USD,23.4315,23.5811,23.0128,23.4699,38.279608,898.4185717992001
1661212800,2022-08-23,AVAX/USD,22.7182,23.617,21.6987,23.6121,85.456022,2017.7961370662003
1661126400,2022-08-22,AVAX/USD,22.7804,22.7804,22.0,22.2865,3.652339,81.3978531235
1661040000,2022-08-21,AVAX/USD,22.5692,23.3,22.0353,23.2407,47.860264,1112.3060375448001
1660953600,2022-08-20,AVAX/USD,22.7776,23.1496,21.8,22.1891,205.291017,4555.2229053147
1660867200,2022-08-19,AVAX/USD,24.211,25.1428,21.6986,22.15,154.614739,3424.7164688499993
1660780800,2022-08-18,AVAX/USD,25.8939,26.037,24.237,24.237,33.769403,818.4690205109998
1660694400,2022-08-17,AVAX/USD,28.4699,28.4699,24.2111,25.8197,157.283041,4061.0009337077
1660608000,2022-08-16,AVAX/USD,28.1199,28.1199,27.47,27.47,20.805272,571.5208218399999
1660521600,2022-08-15,AVAX/USD,29.1943,29.1943,27.4144,27.95,29.082265,812.84930675
1660435200,2022-08-14,AVAX/USD,29.3605,30.0399,28.235,28.253,79.898945,2257.384893085
1660348800,2022-08-13,AVAX/USD,30.0,30.0,29.1929,29.1929,122.307418,3570.5082229322
1660262400,2022-08-12,AVAX/USD,29.1605,29.1766,28.4625,29.1766,27.635809,806.3189448694
1660176000,2022-08-11,AVAX/USD,29.3605,30.1234,28.5554,29.0347,44.98694,1306.182306818
1660089600,2022-08-10,AVAX/USD,27.0313,30.0731,27.0,28.9164,92.830582,2684.3262413448
1660003200,2022-08-09,AVAX/USD,28.5745,33.75,27.0018,27.91,69.316408,1934.6209472799999
1659916800,2022-08-08,AVAX/USD,28.2169,30.0,28.1654,28.3506,104.512818,2963.0010979907997
1659830400,2022-08-07,AVAX/USD,26.0242,28.5484,25.8134,28.2333,74.229095,2095.7323078635
1659744000,2022-08-06,AVAX/USD,25.7489,26.8,25.5125,26.8,52.716088,1412.7911584
1659657600,2022-08-05,AVAX/USD,24.0854,24.6629,24.0854,24.6629,14.391275,354.9305761975
1659571200,2022-08-04,AVAX/USD,23.9634,26.8,23.2497,23.3187,124.979862,2914.3679080193997
1659484800,2022-08-03,AVAX/USD,23.3029,24.08,23.3029,23.795,9.67212,230.14809540000002
1659398400,2022-08-02,AVAX/USD,23.159,23.66,22.5128,23.66,42.271027,1000.1324988199999
1659312000,2022-08-01,AVAX/USD,23.992,24.3273,23.159,23.3669,11.964718,279.5783690342
1659225600,2022-07-31,AVAX/USD,24.4145,24.94,23.7712,23.8919,25.245825,603.1707263175
1659139200,2022-07-30,AVAX/USD,24.523,25.5,24.0582,24.7166,46.850576,1157.9869467616
1659052800,2022-07-29,AVAX/USD,24.6386,25.2906,23.8022,24.6522,77.937817,1921.3386522474
1658966400,2022-07-28,AVAX/USD,24.9978,24.9978,21.728,24.6518,165.778764,4086.7449343752
1658880000,2022-07-27,AVAX/USD,20.5,25.3999,20.0003,22.7891,158.048489,3601.7828206699
1658793600,2022-07-26,AVAX/USD,21.42,21.42,19.8578,20.5,92.791683,1902.2295015000002
1658707200,2022-07-25,AVAX/USD,23.4133,23.4133,20.0001,21.42,291.670622,6247.58472324
1658620800,2022-07-24,AVAX/USD,23.8775,25.3999,23.5837,24.2,99.653733,2411.6203386
1658534400,2022-07-23,AVAX/USD,23.4151,26.48,23.17,23.17,53.81311,1246.8497587000002
1658448000,2022-07-22,AVAX/USD,25.1479,25.516,23.7448,24.3142,50.73925,1233.68427235
1658361600,2022-07-21,AVAX/USD,23.5104,25.3217,22.8211,25.0928,80.960944,2031.5367756031999
1658275200,2022-07-20,AVAX/USD,25.1,26.3336,23.4551,23.4551,615.400583,14434.2822143233
1658188800,2022-07-19,AVAX/USD,23.7886,26.3368,21.8131,24.9523,415.944334,10378.7678052682
1658102400,2022-07-18,AVAX/USD,21.906,24.0854,19.27,22.662,281.965548,6389.903248776
1658016000,2022-07-17,AVAX/USD,21.4,24.0854,20.9654,21.1285,84.694791,1789.4738916434999
1657929600,2022-07-16,AVAX/USD,19.1328,21.4631,18.9477,21.2429,92.086903,1956.1928717387
1657843200,2022-07-15,AVAX/USD,19.5482,21.511,18.5,19.37,145.679516,2821.81222492
1657756800,2022-07-14,AVAX/USD,18.8906,19.8327,18.18,19.6,69.455271,1361.3233116000001
1657670400,2022-07-13,AVAX/USD,16.9893,25.999,16.5,18.5962,271.035341,5040.2274083042
1657584000,2022-07-12,AVAX/USD,19.4825,19.5411,16.8399,16.8399,58.410552,983.6278546248001
1657497600,2022-07-11,AVAX/USD,18.9001,21.4855,17.511,17.53,55.617566,974.97593198
1657411200,2022-07-10,AVAX/USD,19.5001,24.0,18.9323,19.6,175.717774,3444.0683704000003
1657324800,2022-07-09,AVAX/USD,20.1377,20.25,19.7966,19.8418,19.940955,395.66444091899996
1657238400,2022-07-08,AVAX/USD,20.7628,20.7628,19.5001,20.2651,64.253719,1302.1080409069
1657152000,2022-07-07,AVAX/USD,19.36,20.301,19.0842,20.2993,42.654968,865.8659919223999
1657065600,2022-07-06,AVAX/USD,17.9457,19.36,17.9457,19.36,143.090972,2770.2412179199996
1656979200,2022-07-05,AVAX/USD,18.0,18.1337,17.1242,18.0736,58.596226,1059.0447502335999
1656892800,2022-07-04,AVAX/USD,16.2285,17.6544,16.2132,17.6544,40.980314,723.4828554815999
1656806400,2022-07-03,AVAX/USD,16.1,16.69,15.93,16.4373,104.931863,1724.7965116899002
1656720000,2022-07-02,AVAX/USD,16.1303,18.0,16.13,16.4701,89.515175,1474.3238837674999
1656633600,2022-07-01,AVAX/USD,17.2,19.5482,15.9586,16.55,42.634301,705.5976815500001
1656547200,2022-06-30,AVAX/USD,17.3,18.2975,15.8659,16.456,141.858015,2334.41549484
1656460800,2022-06-29,AVAX/USD,18.1258,18.201,17.3,17.8896,63.390964,1134.0389895744001
1656374400,2022-06-28,AVAX/USD,18.692,20.8114,18.0021,18.14,59.843377,1085.55885878
1656288000,2022-06-27,AVAX/USD,19.8165,21.2802,19.5483,19.826,51.672962,1024.468144612
1656201600,2022-06-26,AVAX/USD,21.5565,22.0752,19.5484,20.0091,161.881053,3239.0941775823003
1656115200,2022-06-25,AVAX/USD,20.9,22.7,18.8,20.8612,171.202423,3571.4879866876004
1656028800,2022-06-24,AVAX/USD,18.1644,20.5,18.1644,20.5,353.515626,7247.070333
1655942400,2022-06-23,AVAX/USD,17.0,18.235,17.0,18.235,74.009173,1349.557269655
1655856000,2022-06-22,AVAX/USD,16.7,17.9,16.0831,16.56,64.21966,1063.4775696
1655769600,2022-06-21,AVAX/USD,16.7056,18.1757,16.7056,16.7602,131.315165,2200.868428433
1655683200,2022-06-20,AVAX/USD,15.5764,17.6358,15.4398,16.5354,240.141581,3970.8370984673998
1655596800,2022-06-19,AVAX/USD,14.8711,16.1689,13.92,16.1689,121.059024,1957.3912531536
1655510400,2022-06-18,AVAX/USD,16.327,16.327,13.92,14.71,268.098335,3943.7265078500004
1655424000,2022-06-17,AVAX/USD,15.6755,17.316,15.5769,15.9413,305.437065,4869.0638842845
1655337600,2022-06-16,AVAX/USD,18.6482,18.6482,15.503,15.503,549.912231,8525.289317193
1655251200,2022-06-15,AVAX/USD,16.5163,22.2,14.6,17.8076,1138.227756,20269.1045877456
1655164800,2022-06-14,AVAX/USD,17.5548,21.6986,14.8,16.4301,490.295623,8055.6061154522995
1655078400,2022-06-13,AVAX/USD,17.1207,21.2982,14.7005,15.8659,931.829586,14784.3150285174
1654992000,2022-06-12,AVAX/USD,19.5483,19.5483,17.463,17.463,414.090027,7231.254141501001
1654905600,2022-06-11,AVAX/USD,22.1887,30.0,19.64,19.868,371.040719,7371.837005092
1654819200,2022-06-10,AVAX/USD,24.0,24.6976,22.0991,22.0991,296.752953,6557.9731836423
1654732800,2022-06-09,AVAX/USD,23.86,25.4288,23.86,24.4,154.269671,3764.1799723999993
1654646400,2022-06-08,AVAX/USD,24.5,25.4263,23.9572,24.2182,84.848173,2054.8700233486
1654560000,2022-06-07,AVAX/USD,25.819,25.8896,23.4447,24.8005,237.077275,5879.6349586375
1654473600,2022-06-06,AVAX/USD,24.2173,60.0,24.2173,25.8882,461.079994,11936.5311006708
1654387200,2022-06-05,AVAX/USD,24.1175,25.1243,24.1175,24.1671,91.277189,2205.9049542819002
1654300800,2022-06-04,AVAX/USD,22.93,24.94,22.3,24.742,110.740454,2739.940312868
1654214400,2022-06-03,AVAX/USD,24.7511,24.7511,22.75,23.15,137.339914,3179.4190090999996
1654128000,2022-06-02,AVAX/USD,23.3524,24.7701,22.8906,24.7612,360.593507,8928.727945528399
1654041600,2022-06-01,AVAX/USD,26.98,26.98,23.4692,23.8531,70.964079,1692.7132727949001
1653955200,2022-05-31,AVAX/USD,28.5408,28.9,25.5681,26.4894,634.58535,16809.785170289997
1653868800,2022-05-30,AVAX/USD,26.0489,28.2213,26.0489,27.5,189.702098,5216.807695
1653782400,2022-05-29,AVAX/USD,24.9367,27.0315,23.8622,26.3564,306.688484,8083.204359697601
1653696000,2022-05-28,AVAX/USD,22.7291,25.5602,22.4524,24.9618,516.091857,12882.581716062601
1653609600,2022-05-27,AVAX/USD,23.319,23.66,21.6986,23.0142,351.331487,8085.613108115399
1653523200,2022-05-26,AVAX/USD,27.9617,27.9617,23.0,24.0987,413.004973,9952.8829428351
1653436800,2022-05-25,AVAX/USD,29.1382,29.7391,27.1746,27.665,132.198399,3657.2687083349997
1653350400,2022-05-24,AVAX/USD,29.153,30.5928,27.14,29.0648,164.235016,4773.457893036801
1653264000,2022-05-23,AVAX/USD,31.767,34.2099,28.81,28.81,314.886207,9071.87162367
1653177600,2022-05-22,AVAX/USD,29.9016,32.9355,29.4929,32.351,46.559002,1506.230273702
1653091200,2022-05-21,AVAX/USD,28.8501,31.16,28.16,30.5454,63.37979,1935.961037466
1653004800,2022-05-20,AVAX/USD,30.58,31.7055,28.0034,29.5864,1209.04722,35771.354669808
1652918400,2022-05-19,AVAX/USD,30.0001,32.5197,27.7954,29.4245,245.63917,7227.809757665
1652832000,2022-05-18,AVAX/USD,32.443,33.9512,30.0,30.0,248.006305,7440.18915
1652745600,2022-05-17,AVAX/USD,33.3601,40.422,32.7,34.2377,228.900703,7837.033599103099
1652659200,2022-05-16,AVAX/USD,35.8498,37.9727,31.0015,33.4027,683.376909,22826.6338782543
1652572800,2022-05-15,AVAX/USD,33.0269,37.411,32.0079,37.411,56.879598,2127.922640778
1652486400,2022-05-14,AVAX/USD,33.654,36.3942,29.6756,33.2436,163.968711,5450.9102409996
1652400000,2022-05-13,AVAX/USD,31.6001,39.0092,31.5354,33.5244,288.980787,9687.9074957028
1652313600,2022-05-12,AVAX/USD,32.9037,39.09,23.7751,30.6387,341.598052,10466.1202358124
1652227200,2022-05-11,AVAX/USD,44.496,50.0052,26.7348,32.0,1009.896123,32316.675936
1652140800,2022-05-10,AVAX/USD,41.0,53.0,40.5853,45.5561,337.052199,15354.7836828639
1652054400,2022-05-09,AVAX/USD,51.9594,53.22,42.0,42.0,346.713778,14561.978675999999
1651968000,2022-05-08,AVAX/USD,55.1038,55.3809,50.9915,51.7,305.551019,15796.987682300001
1651881600,2022-05-07,AVAX/USD,57.0745,57.1564,53.5869,55.1667,273.711432,15099.7564557144
1651795200,2022-05-06,AVAX/USD,59.1517,59.3444,55.4359,57.117,513.806965,29347.112419905
1651708800,2022-05-05,AVAX/USD,67.2178,69.6083,57.1817,59.1322,581.47933,34384.152037426
1651622400,2022-05-04,AVAX/USD,59.554,67.2743,59.554,67.1908,463.479971,31141.590035466797
1651536000,2022-05-03,AVAX/USD,60.2599,62.4398,58.3272,59.5343,279.743097,16654.309459727097
1651449600,2022-05-02,AVAX/USD,58.7908,62.1749,57.1857,60.2872,538.181667,32445.465794762396
1651363200,2022-05-01,AVAX/USD,56.9684,60.9118,55.4303,58.7668,636.981993,37433.393386232405
1651276800,2022-04-30,AVAX/USD,63.3973,64.4456,55.3613,56.9507,389.904868,22205.3551660076
1651190400,2022-04-29,AVAX/USD,67.3823,67.7773,62.5455,63.3719,190.189754,12052.686071512599
1651104000,2022-04-28,AVAX/USD,69.7075,73.6606,66.7636,67.3823,316.427305,21321.5995937015
1651017600,2022-04-27,AVAX/USD,68.6458,74.3524,68.5475,69.7703,276.653816,19302.219738464803
1650931200,2022-04-26,AVAX/USD,72.8231,76.2348,67.8519,68.5675,552.146575,37859.31028131249
1650844800,2022-04-25,AVAX/USD,71.7562,73.0325,67.6268,72.8524,384.640005,28021.947500262
1650758400,2022-04-24,AVAX/USD,72.6076,73.4252,71.1051,71.7823,98.760435,7089.2511733005
1650672000,2022-04-23,AVAX/USD,74.0587,74.7531,72.1866,72.511,101.354757,7349.3347848270005
1650585600,2022-04-22,AVAX/USD,75.0751,77.2527,70.1528,74.1455,329.758911,24450.1393355505
1650499200,2022-04-21,AVAX/USD,78.226,80.0132,73.5015,75.1311,364.717215,27401.605551886503
1650412800,2022-04-20,AVAX/USD,79.9074,83.5465,73.8668,78.1793,337.548797,26389.3286653021
1650326400,2022-04-19,AVAX/USD,77.6675,80.9144,75.5035,79.9395,177.208044,14165.922433337999
1650240000,2022-04-18,AVAX/USD,75.6651,77.8421,70.1,77.579,352.246313,27326.916716226995
1650153600,2022-04-17,AVAX/USD,77.9309,78.9992,75.5231,75.7515,126.385118,9573.862266176999
1650067200,2022-04-16,AVAX/USD,77.2482,81.8451,76.4447,78.0198,191.881246,14970.536436670802
1649980800,2022-04-15,AVAX/USD,76.702,78.5072,75.3247,77.3485,164.653132,12735.672780502
1649894400,2022-04-14,AVAX/USD,79.9852,81.4412,76.3834,76.6801,242.766663,18615.3719955063
1649808000,2022-04-13,AVAX/USD,76.2982,80.3839,75.0,79.894,206.286703,16481.069849482
1649721600,2022-04-12,AVAX/USD,74.3579,80.0,74.1017,76.393,436.810296,33369.248942328
1649635200,2022-04-11,AVAX/USD,81.21,81.2526,73.0865,74.2709,447.995632,33273.0387847088
1649548800,2022-04-10,AVAX/USD,84.4809,85.4527,81.3095,81.3095,268.219131,21808.7634320445
1649462400,2022-04-09,AVAX/USD,83.7898,85.332,82.6501,84.4475,210.817761,17803.0328720475
1649376000,2022-04-08,AVAX/USD,89.4443,115.4508,83.0,83.6944,251.45272,21045.184528768
1649289600,2022-04-07,AVAX/USD,83.1701,89.4443,81.8744,89.4443,123.210649,11020.4902523507
1649203200,2022-04-06,AVAX/USD,91.21,91.56,83.4958,83.4958,181.06283,15117.985841114
1649116800,2022-04-05,AVAX/USD,95.3201,98.6999,91.1101,91.5549,103.23502,9451.671932598001
1649030400,2022-04-04,AVAX/USD,98.4248,98.4395,91.5565,96.4039,154.969396,14939.654155044398
1648944000,2022-04-03,AVAX/USD,95.5967,100.0364,95.5967,97.8406,34.698243,3394.8969140657996
1648857600,2022-04-02,AVAX/USD,97.7621,104.9999,87.0,98.678,224.776532,22180.498624696
1648771200,2022-04-01,AVAX/USD,97.222,99.997,90.7841,96.9336,264.835838,25671.4911863568
1648684800,2022-03-31,AVAX/USD,95.4934,101.4,93.0,96.7384,192.318422,18604.5764348048
1648598400,2022-03-30,AVAX/USD,92.892,100.0,88.0,96.547,180.77539,17453.321578329997
1648512000,2022-03-29,AVAX/USD,90.2157,101.3999,89.4998,92.9554,265.37736,24668.258649744
1648425600,2022-03-28,AVAX/USD,88.5499,95.5385,85.5725,89.4998,278.595064,24934.202508987197
1648339200,2022-03-27,AVAX/USD,86.6361,90.6667,81.0056,89.3206,191.322045,17088.999852627
1648252800,2022-03-26,AVAX/USD,84.1331,90.4999,82.6373,86.3271,184.254102,15906.1222887642
1648166400,2022-03-25,AVAX/USD,87.5568,90.2157,81.4105,83.4655,139.315904,11628.071585312
1648080000,2022-03-24,AVAX/USD,86.688,90.3999,80.75,86.9448,467.335035,40632.351151068004
1647993600,2022-03-23,AVAX/USD,84.302,88.8763,83.0504,86.0379,105.575354,9083.4817499166
1647907200,2022-03-22,AVAX/USD,86.43,89.3206,84.7233,84.8786,137.149936,11641.0945577696
1647820800,2022-03-21,AVAX/USD,85.3216,98.0,83.554,87.5265,264.896281,23185.444338946498
1647734400,2022-03-20,AVAX/USD,89.0547,89.84,82.6373,85.3217,146.753417,12521.251019248903
1647648000,2022-03-19,AVAX/USD,86.2276,91.7591,85.9707,90.1836,147.5826,13309.530165360002
1647561600,2022-03-18,AVAX/USD,79.9875,86.4093,76.6824,85.1503,109.32684,9309.213224052
1647475200,2022-03-17,AVAX/USD,74.0414,81.43,74.0414,79.6431,259.229101,20645.809213853103
1647388800,2022-03-16,AVAX/USD,70.0,74.3966,69.3856,73.9039,204.196027,15090.882759805298
1647302400,2022-03-15,AVAX/USD,69.2468,71.7258,66.6733,70.0,88.312399,6181.86793
1647216000,2022-03-14,AVAX/USD,67.87,72.0,60.3474,68.9211,510.750084,35201.4576143724
1647129600,2022-03-13,AVAX/USD,71.1566,72.0638,67.87,67.87,134.744839,9145.132222930002
1647043200,2022-03-12,AVAX/USD,71.5123,73.1707,71.2933,71.6879,30.660897,2198.0153180463
1646956800,2022-03-11,AVAX/USD,74.029,76.8878,71.1365,71.8492,134.280017,9647.911797436398
1646870400,2022-03-10,AVAX/USD,77.6822,78.8283,72.2327,74.0671,233.542499,17297.8156276829
1646784000,2022-03-09,AVAX/USD,73.8824,80.0777,69.5,77.6822,259.647275,20169.971546004996
1646697600,2022-03-08,AVAX/USD,72.2289,76.1482,71.8697,73.8701,108.277033,7998.435255413299
1646611200,2022-03-07,AVAX/USD,72.59,87.964,71.1365,72.5352,390.774801,28344.928345495202
1646524800,2022-03-06,AVAX/USD,77.3797,77.3797,72.59,73.2849,75.859968,5559.390168883199
1646438400,2022-03-05,AVAX/USD,75.5439,78.0705,74.0,77.6401,43.2119,3354.97623719
1646352000,2022-03-04,AVAX/USD,79.0111,89.7671,72.59,75.5439,302.579353,22858.0243850967
1646265600,2022-03-03,AVAX/USD,83.4655,84.1332,77.8139,79.0111,64.357548,5084.960660782799
1646179200,2022-03-02,AVAX/USD,86.5276,89.7671,83.4655,84.1651,70.073544,5897.7468381144
1646092800,2022-03-01,AVAX/USD,84.1332,97.9999,81.0055,87.1214,298.133977,25973.8494638078
1646006400,2022-02-28,AVAX/USD,75.3927,92.9994,70.8027,84.1332,239.666595,20163.917570454
1645920000,2022-02-27,AVAX/USD,81.4104,87.1214,74.4224,74.7944,106.121036,7937.2592149984
1645833600,2022-02-26,AVAX/USD,81.6535,84.9761,76.7777,81.8174,129.607583,10604.1554613442
1645747200,2022-02-25,AVAX/USD,84.1999,84.2,74.4177,81.0055,99.161889,8032.6583993895
1645660800,2022-02-24,AVAX/USD,75.89,89.2099,65.0,74.8572,105.265137,7879.8534134364
1645574400,2022-02-23,AVAX/USD,75.9999,86.0,75.9113,75.9113,49.913163,3788.9730904419
1645488000,2022-02-22,AVAX/USD,70.8292,75.9999,68.3201,74.7387,144.140127,10772.8457098149
1645401600,2022-02-21,AVAX/USD,77.8902,83.372,70.0,70.0,40.372296,2826.06072
1645315200,2022-02-20,AVAX/USD,85.8947,85.8948,66.2364,78.64,146.786546,11543.293977439998
1645228800,2022-02-19,AVAX/USD,85.3685,87.3806,81.8317,83.2128,58.092186,4834.0134551808
1645142400,2022-02-18,AVAX/USD,86.3511,91.1736,81.2006,83.7141,222.679407,18641.406145538702
1645056000,2022-02-17,AVAX/USD,97.0,104.0,35.0,88.4188,286.548121,25336.2410010748
1644969600,2022-02-16,AVAX/USD,94.0114,97.0,91.6105,96.5182,30.56699,2950.270854218
1644883200,2022-02-15,AVAX/USD,84.2339,95.3256,75.0003,95.3256,55.031459,5245.906848050399
1644796800,2022-02-14,AVAX/USD,84.0966,85.0,75.0,84.2491,43.330142,3650.5254663722003
1644710400,2022-02-13,AVAX/USD,87.9389,87.9389,75.0,75.0,42.272297,3170.4222750000004
1644624000,2022-02-12,AVAX/USD,88.0,93.0,77.0001,81.0,73.442186,5948.8170660000005
1644537600,2022-02-11,AVAX/USD,91.0003,99.5,82.0,88.3318,54.969332,4855.5400403576
1644451200,2022-02-10,AVAX/USD,91.0001,103.7499,84.001,93.3461,173.183589,16166.012617152903
1644364800,2022-02-09,AVAX/USD,87.75,105.0,86.75,91.8767,50.386012,4629.3005087204
1644278400,2022-02-08,AVAX/USD,82.0016,94.1,82.001,86.5,131.196937,11348.535050499999
1644192000,2022-02-07,AVAX/USD,80.9887,86.8598,77.5001,86.8582,104.968512,9117.3760089984
1644105600,2022-02-06,AVAX/USD,75.5,82.0,75.5,79.2501,154.061209,12209.3662193709
1644019200,2022-02-05,AVAX/USD,84.2612,84.2612,75.0,80.9933,169.53486,13731.187776438002
1643932800,2022-02-04,AVAX/USD,70.9999,85.9998,68.0012,78.0001,193.541632,15096.2666501632
1643846400,2022-02-03,AVAX/USD,71.0,78.8887,63.1001,70.9999,98.846515,7018.092680348499
1643760000,2022-02-02,AVAX/USD,77.3499,97.954,71.0,71.0001,79.665592,5656.264998559201
1643673600,2022-02-01,AVAX/USD,72.9999,93.02,66.0037,72.0,76.371693,5498.761896
1643587200,2022-01-31,AVAX/USD,73.9998,74.98,63.1,74.98,54.443255,4082.1552599
1643500800,2022-01-30,AVAX/USD,74.0001,95.55,66.8001,73.9999,112.000052,8287.992647994799
1643414400,2022-01-29,AVAX/USD,74.5,99.88,66.8001,74.0,129.445888,9578.995712
1643328000,2022-01-28,AVAX/USD,200.0,200.0,63.1,74.5,41.482924,3090.477838
