Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1577923200.0,2020-01-02,LTCUSD,42.36,42.37,40.1,40.52,158.3,6540.77
1577836800.0,2020-01-01,LTCUSD,41.66,42.72,41.66,42.36,48.29,2027.0
1577750400.0,2019-12-31,LTCUSD,42.3,43.5,41.5,41.66,86.62,3689.42
1577664000.0,2019-12-30,LTCUSD,43.89,44.5,41.96,42.3,165.46,7097.33
1577577600.0,2019-12-29,LTCUSD,43.9,44.33,42.77,43.89,72.67,3167.91
1577491200.0,2019-12-28,LTCUSD,41.58,44.49,41.58,43.9,33.12,1433.53
1577404800.0,2019-12-27,LTCUSD,41.04,43,40.7,41.58,75.84,3170.96
1577318400.0,2019-12-26,LTCUSD,41.05,42.31,40.57,41.04,81.54,3375.71
1577232000.0,2019-12-25,LTCUSD,41.22,41.89,41.04,41.05,23.35,962.01
1577145600.0,2019-12-24,LTCUSD,41.73,42.56,41.04,41.22,115.41,4797.66
1577059200.0,2019-12-23,LTCUSD,43.44,43.85,41,41.73,75.43,3212.35
1576972800.0,2019-12-22,LTCUSD,40.81,43.54,40.72,43.44,83.11,3519.98
1576886400.0,2019-12-21,LTCUSD,41.5,41.95,40.46,40.81,24.42,1005.81
1576800000.0,2019-12-20,LTCUSD,40.37,42.87,40,41.5,67.85,2804.25
1576713600.0,2019-12-19,LTCUSD,43,43,38,40.37,141.03,5789.46
1576627200.0,2019-12-18,LTCUSD,39.98,43,38.67,43,179.57,7287.61
1576540800.0,2019-12-17,LTCUSD,42.09,42.09,38.68,39.98,112.88,4552.89
1576454400.0,2019-12-16,LTCUSD,45.14,45.14,40.92,42.09,110.0,4759.38
1576368000.0,2019-12-15,LTCUSD,45.3,45.55,44.45,45.14,66.62,2998.96
1576281600.0,2019-12-14,LTCUSD,45,45.8,44.45,45.3,56.93,2572.48
1576195200.0,2019-12-13,LTCUSD,44.41,45.75,44.36,45,38.91,1757.88
