https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USD
1691452800000,2023-08-08 00:00:00,SHIB/USD,9.12e-06,9.99e-06,8.908e-06,9.575e-06,11424309899.634274,109387.76728899818
1691366400000,2023-08-07 00:00:00,SHIB/USD,9.489e-06,9.511e-06,8.8e-06,9.12e-06,10733624726.251835,97890.65750341675
1691280000000,2023-08-06 00:00:00,SHIB/USD,1.0016e-05,1.0659e-05,9.225e-06,9.489e-06,12359085169.440874,117275.35917282445
1691193600000,2023-08-05 00:00:00,SHIB/USD,8.68e-06,1.1121e-05,8.68e-06,1.0016e-05,31629160647.20346,316797.67304238986
1691107200000,2023-08-04 00:00:00,SHIB/USD,8.499e-06,8.841e-06,8.341e-06,8.68e-06,6961216269.568729,60423.35721985657
1691020800000,2023-08-03 00:00:00,SHIB/USD,8.207e-06,9e-06,8.189e-06,8.499e-06,10514529809.998451,89362.98885517684
1690934400000,2023-08-02 00:00:00,SHIB/USD,8.46e-06,8.796e-06,8.198e-06,8.207e-06,7882122848.735414,64688.58221957154
1690848000000,2023-08-01 00:00:00,SHIB/USD,8.703e-06,8.703e-06,8.236e-06,8.46e-06,6940218428.475062,58714.24790489903
1690761600000,2023-07-31 00:00:00,SHIB/USD,8.31e-06,9.499e-06,8.25e-06,8.703e-06,9694348962.279741,84369.91901872058
1690675200000,2023-07-30 00:00:00,SHIB/USD,8.577e-06,1e-05,8.25e-06,8.31e-06,11820328940.973412,98226.93349948905
1690588800000,2023-07-29 00:00:00,SHIB/USD,8.207e-06,8.8e-06,8.19e-06,8.577e-06,6470903434.950118,55500.93876156716
1690502400000,2023-07-28 00:00:00,SHIB/USD,7.791e-06,8.846e-06,7.776e-06,8.207e-06,11790862773.340942,96767.6107808091
1690416000000,2023-07-27 00:00:00,SHIB/USD,7.854e-06,7.917e-06,7.754e-06,7.791e-06,4615999350.223369,35963.25093759027
1690329600000,2023-07-26 00:00:00,SHIB/USD,7.927e-06,7.966e-06,7.741e-06,7.854e-06,4610962980.967247,36214.503252516755
1690243200000,2023-07-25 00:00:00,SHIB/USD,7.669e-06,7.937e-06,7.648e-06,7.927e-06,3485460001.069806,27629.241428480356
1690156800000,2023-07-24 00:00:00,SHIB/USD,7.889e-06,7.984e-06,7.613e-06,7.669e-06,6969732977.039868,53450.88220091876
1690070400000,2023-07-23 00:00:00,SHIB/USD,7.865e-06,8e-06,7.832e-06,7.889e-06,3245892633.339494,25606.84698441527
1689984000000,2023-07-22 00:00:00,SHIB/USD,7.839e-06,7.935e-06,7.79e-06,7.865e-06,1441546558.39367,11337.763681766215
1689897600000,2023-07-21 00:00:00,SHIB/USD,7.874e-06,8.008e-06,7.765e-06,7.839e-06,5713029397.740538,44784.43744888808
1689811200000,2023-07-20 00:00:00,SHIB/USD,7.749e-06,8.2e-06,7.664e-06,7.874e-06,5438937494.523412,42826.19383187734
1689724800000,2023-07-19 00:00:00,SHIB/USD,7.747e-06,8.404e-06,7.694e-06,7.749e-06,5829253257.491892,45170.88349230467
1689638400000,2023-07-18 00:00:00,SHIB/USD,7.848e-06,7.897e-06,7.7e-06,7.747e-06,2699749015.974398,20914.955626753665
1689552000000,2023-07-17 00:00:00,SHIB/USD,7.917e-06,8.394e-06,7.75e-06,7.848e-06,5974792109.513871,46890.16847546486
