https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETH
1580774400,2020-02-04 00:00:00,ETH/USD,190.41,191.76,184.79,189.06,6155785.52,32832.63
1580688000,2020-02-03 00:00:00,ETH/USD,188.69,195.81,186.95,190.41,10043403.08,52546.73
1580601600,2020-02-02 00:00:00,ETH/USD,184.07,194.0,179.6,188.69,13992714.65,73836.71
1580515200,2020-02-01 00:00:00,ETH/USD,180.19,184.47,179.63,184.07,11318162.05,62116.26
1580428800,2020-01-31 00:00:00,ETH/USD,184.62,185.5,175.21,180.19,7407322.73,40934.66
1580342400,2020-01-30 00:00:00,ETH/USD,173.82,186.75,171.09,184.62,15585004.0,86590.51
1580256000,2020-01-29 00:00:00,ETH/USD,175.99,178.78,173.34,173.82,5501975.85,31179.82
1580169600,2020-01-28 00:00:00,ETH/USD,170.14,177.01,170.14,175.99,8572948.43,49565.07
1580083200,2020-01-27 00:00:00,ETH/USD,168.16,172.06,165.45,170.14,10937613.55,64445.55
1579996800,2020-01-26 00:00:00,ETH/USD,160.47,169.39,159.56,168.16,10354816.66,62744.58
1579910400,2020-01-25 00:00:00,ETH/USD,162.71,162.73,157.82,160.47,2320160.16,14482.74
1579824000,2020-01-24 00:00:00,ETH/USD,162.92,164.42,155.76,162.71,4925592.65,30789.58
1579737600,2020-01-23 00:00:00,ETH/USD,167.7,167.7,159.07,162.92,6167576.11,37895.55
1579651200,2020-01-22 00:00:00,ETH/USD,169.33,171.32,165.65,167.7,3046617.05,18108.22
1579564800,2020-01-21 00:00:00,ETH/USD,166.86,169.99,164.89,169.33,4530897.63,27029.71
1579478400,2020-01-20 00:00:00,ETH/USD,166.8,169.0,161.05,166.86,5561731.08,33711.79
1579392000,2020-01-19 00:00:00,ETH/USD,173.58,177.56,161.21,166.8,14248637.84,84549.49
1579305600,2020-01-18 00:00:00,ETH/USD,169.22,178.97,165.0,173.58,15734589.21,90529.09
1579219200,2020-01-17 00:00:00,ETH/USD,164.03,174.0,161.09,169.22,17565190.44,104133.03
1579132800,2020-01-16 00:00:00,ETH/USD,166.05,167.11,158.3,164.03,10817182.22,66631.6
1579046400,2020-01-15 00:00:00,ETH/USD,164.98,171.16,159.0,166.05,21907582.27,132495.01
1578960000,2020-01-14 00:00:00,ETH/USD,143.47,170.0,143.47,164.98,33585307.72,213402.38
1578873600,2020-01-13 00:00:00,ETH/USD,146.34,147.59,142.24,143.47,3707211.0,25706.78
1578787200,2020-01-12 00:00:00,ETH/USD,142.41,146.35,141.54,146.34,3260828.07,22576.92
1578700800,2020-01-11 00:00:00,ETH/USD,144.57,147.76,142.02,142.48,5270019.63,36471.32
1578614400,2020-01-10 00:00:00,ETH/USD,137.72,144.96,135.34,144.57,5882200.9,41787.2
1578528000,2020-01-09 00:00:00,ETH/USD,140.5,141.32,135.33,137.72,4092931.35,29638.0
1578441600,2020-01-08 00:00:00,ETH/USD,143.09,147.98,137.3,140.5,9277852.27,65435.83
1578355200,2020-01-07 00:00:00,ETH/USD,144.18,144.99,139.05,143.09,7078877.5,49511.87
1578268800,2020-01-06 00:00:00,ETH/USD,135.6,144.27,135.09,144.18,9387929.69,66630.38
1578182400,2020-01-05 00:00:00,ETH/USD,134.55,138.45,134.42,135.6,6282193.4,45995.47
1578096000,2020-01-04 00:00:00,ETH/USD,134.83,136.35,133.12,134.56,3167110.43,23569.04
1578009600,2020-01-03 00:00:00,ETH/USD,127.56,135.81,126.36,134.83,10095235.58,76522.13
1577923200,2020-01-02 00:00:00,ETH/USD,130.94,130.94,126.84,127.56,6035281.21,46993.69
1577836800,2020-01-01 00:00:00,ETH/USD,129.45,133.24,128.9,130.94,4897383.58,37253.12
1577750400,2019-12-31 00:00:00,ETH/USD,131.83,133.95,128.31,129.45,4778223.42,36596.16
1577664000,2019-12-30 00:00:00,ETH/USD,134.9,136.58,130.56,131.83,4647460.25,34877.67
1577577600,2019-12-29 00:00:00,ETH/USD,128.49,138.63,128.03,134.9,6573677.0,49059.18
1577491200,2019-12-28 00:00:00,ETH/USD,126.92,130.28,126.69,128.48,2448659.09,19065.9
1577404800,2019-12-27 00:00:00,ETH/USD,126.15,127.46,122.77,126.92,5631112.19,44857.67
1577318400,2019-12-26 00:00:00,ETH/USD,125.32,132.9,124.6,126.15,4743041.96,36866.25
1577232000,2019-12-25 00:00:00,ETH/USD,128.04,128.11,123.78,125.32,4044777.63,32236.85
1577145600,2019-12-24 00:00:00,ETH/USD,128.22,129.9,127.15,128.04,1549019.76,12065.15
1577059200,2019-12-23 00:00:00,ETH/USD,132.77,135.96,125.95,128.22,7717837.9,58521.61
1576972800,2019-12-22 00:00:00,ETH/USD,127.5,133.61,127.4,132.77,3201271.37,24458.96
1576886400,2019-12-21 00:00:00,ETH/USD,128.9,129.01,127.12,127.5,899809.2,7042.28
1576800000,2019-12-20 00:00:00,ETH/USD,128.68,129.97,126.23,128.9,2200694.69,17164.33
1576713600,2019-12-19 00:00:00,ETH/USD,133.5,134.82,126.51,128.68,4441179.11,34428.55
1576627200,2019-12-18 00:00:00,ETH/USD,122.81,135.13,116.72,133.5,14288477.47,113438.43
1576540800,2019-12-17 00:00:00,ETH/USD,133.34,133.47,120.35,122.81,13026273.78,102118.4
1576454400,2019-12-16 00:00:00,ETH/USD,143.11,143.39,130.13,133.34,8678321.17,64162.0
1576368000,2019-12-15 00:00:00,ETH/USD,142.56,144.83,140.57,143.11,2390325.4,16718.43
1576281600,2019-12-14 00:00:00,ETH/USD,145.38,145.76,141.5,142.56,2824752.73,19719.43
1576195200,2019-12-13 00:00:00,ETH/USD,145.5,145.81,143.78,145.38,2422751.75,16715.44
1576108800,2019-12-12 00:00:00,ETH/USD,143.91,147.17,140.0,145.51,6817604.46,47188.74
1576022400,2019-12-11 00:00:00,ETH/USD,146.36,146.94,142.65,143.91,2728700.78,18883.24
1575936000,2019-12-10 00:00:00,ETH/USD,148.08,148.98,144.44,146.36,4041400.14,27583.1
1575849600,2019-12-09 00:00:00,ETH/USD,151.41,152.04,147.25,148.08,4456370.97,29726.18
1575763200,2019-12-08 00:00:00,ETH/USD,148.15,152.62,146.43,151.41,4157971.73,27676.23
1575676800,2019-12-07 00:00:00,ETH/USD,149.69,150.56,147.69,148.15,1623824.49,10911.77
1575590400,2019-12-06 00:00:00,ETH/USD,149.05,151.0,146.55,149.69,2622836.48,17633.05
1575504000,2019-12-05 00:00:00,ETH/USD,146.31,150.19,144.57,148.73,3515597.92,23830.37
1575417600,2019-12-04 00:00:00,ETH/USD,148.17,155.21,144.15,146.31,10929557.57,73322.54
1575331200,2019-12-03 00:00:00,ETH/USD,149.77,150.96,146.01,148.17,3491467.48,23509.78
1575244800,2019-12-02 00:00:00,ETH/USD,151.84,152.73,147.66,149.77,3711766.73,24784.73
1575158400,2019-12-01 00:00:00,ETH/USD,152.53,153.55,146.74,151.84,5025084.82,33577.37
1575072000,2019-11-30 00:00:00,ETH/USD,155.53,156.63,150.03,152.53,4034966.19,26387.36
1574985600,2019-11-29 00:00:00,ETH/USD,151.4,158.85,151.05,155.53,5748206.52,36977.63
1574899200,2019-11-28 00:00:00,ETH/USD,153.27,155.45,150.11,151.52,4789664.04,31310.97
1574812800,2019-11-27 00:00:00,ETH/USD,148.35,156.56,142.0,153.27,10050448.13,67025.59
1574726400,2019-11-26 00:00:00,ETH/USD,146.58,150.86,144.57,148.35,4802540.11,32596.16
1574640000,2019-11-25 00:00:00,ETH/USD,141.18,152.71,133.58,146.58,20498393.38,144429.03
1574553600,2019-11-24 00:00:00,ETH/USD,152.77,153.66,140.0,141.18,9451556.09,64463.8
1574467200,2019-11-23 00:00:00,ETH/USD,150.55,155.0,147.26,152.77,8924642.32,59100.87
1574380800,2019-11-22 00:00:00,ETH/USD,162.03,163.4,138.33,150.55,19824749.25,131281.96
1574294400,2019-11-21 00:00:00,ETH/USD,175.27,176.38,156.73,162.05,12726363.92,77336.15
1574208000,2019-11-20 00:00:00,ETH/USD,176.46,178.18,173.93,175.27,3590567.84,20410.53
1574121600,2019-11-19 00:00:00,ETH/USD,178.61,178.96,173.17,176.46,4332394.58,24581.35
1574035200,2019-11-18 00:00:00,ETH/USD,184.53,185.04,175.5,178.61,7354845.86,40770.79
1573948800,2019-11-17 00:00:00,ETH/USD,182.97,186.92,181.0,184.53,3693113.09,19994.58
1573862400,2019-11-16 00:00:00,ETH/USD,180.23,183.98,179.5,182.97,2976850.37,16343.86
1573776000,2019-11-15 00:00:00,ETH/USD,185.06,188.11,177.09,180.23,12812745.36,70351.82
1573689600,2019-11-14 00:00:00,ETH/USD,188.69,189.22,183.31,185.12,3692875.72,19912.11
1573603200,2019-11-13 00:00:00,ETH/USD,187.16,190.0,185.5,188.69,4457074.48,23716.19
1573516800,2019-11-12 00:00:00,ETH/USD,185.1,187.71,182.28,187.16,4904455.62,26464.93
1573430400,2019-11-11 00:00:00,ETH/USD,189.68,190.89,184.2,185.1,5532512.49,29586.92
1573344000,2019-11-10 00:00:00,ETH/USD,185.0,192.24,183.5,189.68,11042172.78,58269.38
1573257600,2019-11-09 00:00:00,ETH/USD,184.0,185.62,182.8,185.0,3209991.94,17392.62
1573171200,2019-11-08 00:00:00,ETH/USD,186.67,188.3,180.5,184.0,8423935.23,45813.06
1573084800,2019-11-07 00:00:00,ETH/USD,191.51,192.72,184.51,186.65,5304721.6,28328.41
1572998400,2019-11-06 00:00:00,ETH/USD,189.44,195.21,188.35,191.51,7257612.6,37914.0
1572912000,2019-11-05 00:00:00,ETH/USD,187.0,192.8,182.25,189.44,9046401.9,48153.99
1572825600,2019-11-04 00:00:00,ETH/USD,182.19,190.1,180.92,187.0,8870984.27,47667.44
1572739200,2019-11-03 00:00:00,ETH/USD,183.92,185.45,179.31,182.19,3826228.44,21003.09
1572652800,2019-11-02 00:00:00,ETH/USD,183.98,186.87,182.42,183.92,4550281.64,24613.47
1572566400,2019-11-01 00:00:00,ETH/USD,183.02,185.48,177.23,183.98,4584370.97,25234.75
1572480000,2019-10-31 00:00:00,ETH/USD,183.82,185.7,178.26,183.04,5495120.03,30141.55
1572393600,2019-10-30 00:00:00,ETH/USD,191.29,192.5,179.79,183.82,10955902.52,59207.57
1572307200,2019-10-29 00:00:00,ETH/USD,182.25,193.65,181.78,191.29,10619250.71,56388.75
1572220800,2019-10-28 00:00:00,ETH/USD,184.58,190.72,181.27,182.25,7076075.02,38272.13
1572134400,2019-10-27 00:00:00,ETH/USD,180.42,189.32,177.2,184.58,10731296.72,58285.37
1572048000,2019-10-26 00:00:00,ETH/USD,181.95,199.08,174.2,180.42,32984901.65,177043.54
1571961600,2019-10-25 00:00:00,ETH/USD,161.18,188.0,160.95,181.95,20397995.92,115682.77
1571875200,2019-10-24 00:00:00,ETH/USD,162.94,164.36,157.79,161.18,16068171.78,99857.82
1571788800,2019-10-23 00:00:00,ETH/USD,171.82,172.2,153.21,162.94,19327834.58,119114.73
1571702400,2019-10-22 00:00:00,ETH/USD,175.02,177.13,170.93,171.82,6745573.11,38745.33
1571616000,2019-10-21 00:00:00,ETH/USD,176.11,179.43,172.5,175.02,6821204.98,38748.35
1571529600,2019-10-20 00:00:00,ETH/USD,172.59,177.58,170.03,176.11,5219002.28,29892.39
1571443200,2019-10-19 00:00:00,ETH/USD,173.64,175.81,170.51,172.59,5712195.45,33004.03
1571356800,2019-10-18 00:00:00,ETH/USD,177.49,178.12,167.97,173.64,9320601.41,53712.18
1571270400,2019-10-17 00:00:00,ETH/USD,175.0,180.76,173.18,177.49,5296240.6,29885.19
1571184000,2019-10-16 00:00:00,ETH/USD,181.02,181.8,172.53,175.0,10136276.17,57621.73
1571097600,2019-10-15 00:00:00,ETH/USD,187.21,189.0,176.25,181.02,11432738.51,62790.09
1571011200,2019-10-14 00:00:00,ETH/USD,181.57,187.72,181.0,187.21,7592962.76,41045.7
1570924800,2019-10-13 00:00:00,ETH/USD,180.16,184.97,179.02,181.57,4632974.69,25402.69
1570838400,2019-10-12 00:00:00,ETH/USD,181.09,185.1,178.0,180.16,6580920.38,36199.87
1570752000,2019-10-11 00:00:00,ETH/USD,192.06,198.0,179.38,181.09,20427113.28,109381.28
1570665600,2019-10-10 00:00:00,ETH/USD,193.51,194.95,188.03,192.06,7121379.81,37159.19
1570579200,2019-10-09 00:00:00,ETH/USD,181.5,196.36,179.77,193.51,21677381.67,114218.77
1570492800,2019-10-08 00:00:00,ETH/USD,180.66,185.84,178.16,181.5,8451550.89,46364.82
1570406400,2019-10-07 00:00:00,ETH/USD,170.56,183.45,169.01,180.66,15348548.61,86578.05
1570320000,2019-10-06 00:00:00,ETH/USD,176.93,177.5,168.2,170.56,11004967.64,63876.86
1570233600,2019-10-05 00:00:00,ETH/USD,176.19,177.49,172.53,176.93,6935334.81,39650.25
1570147200,2019-10-04 00:00:00,ETH/USD,175.36,179.83,171.48,176.19,6737771.95,38248.32
1570060800,2019-10-03 00:00:00,ETH/USD,181.24,181.66,170.14,175.36,9942044.16,56874.66
1569974400,2019-10-02 00:00:00,ETH/USD,176.41,183.14,174.32,181.24,7154573.6,40089.04
1569888000,2019-10-01 00:00:00,ETH/USD,181.94,186.56,174.0,176.41,17068709.2,94815.4
1569801600,2019-09-30 00:00:00,ETH/USD,169.87,182.5,165.56,181.94,18915237.45,108883.4
1569715200,2019-09-29 00:00:00,ETH/USD,174.41,175.1,164.38,169.87,12220468.25,72461.57
1569628800,2019-09-28 00:00:00,ETH/USD,174.61,176.23,169.04,174.41,9708322.91,55891.76
1569542400,2019-09-27 00:00:00,ETH/USD,166.77,177.73,162.0,174.61,12742540.6,75669.92
1569456000,2019-09-26 00:00:00,ETH/USD,170.67,171.43,153.12,166.77,18769367.41,114512.06
1569369600,2019-09-25 00:00:00,ETH/USD,166.54,175.42,162.82,170.67,19444851.34,115190.43
1569283200,2019-09-24 00:00:00,ETH/USD,201.29,202.73,153.79,166.54,61150307.38,347706.18
1569196800,2019-09-23 00:00:00,ETH/USD,211.26,212.21,199.0,201.29,15216525.28,74003.63
1569110400,2019-09-22 00:00:00,ETH/USD,215.56,216.0,206.5,211.26,14061299.0,66864.84
1569024000,2019-09-21 00:00:00,ETH/USD,218.71,221.9,213.82,215.56,9072980.69,41734.92
1568937600,2019-09-20 00:00:00,ETH/USD,221.47,222.82,212.32,218.71,12344618.37,56798.92
1568851200,2019-09-19 00:00:00,ETH/USD,210.9,224.79,202.2,221.47,31101252.97,145402.08
1568764800,2019-09-18 00:00:00,ETH/USD,208.41,218.0,208.41,210.9,21394277.51,100207.54
1568678400,2019-09-17 00:00:00,ETH/USD,198.29,215.82,196.6,208.41,22464900.33,109353.35
1568592000,2019-09-16 00:00:00,ETH/USD,189.64,200.74,188.83,198.29,21338180.77,109163.32
1568505600,2019-09-15 00:00:00,ETH/USD,189.05,191.37,186.45,189.64,6750122.49,35681.96
1568419200,2019-09-14 00:00:00,ETH/USD,181.65,189.76,180.44,189.05,12034990.97,65178.24
1568332800,2019-09-13 00:00:00,ETH/USD,181.35,182.2,178.0,181.65,5921821.85,32921.03
1568246400,2019-09-12 00:00:00,ETH/USD,178.55,183.09,177.0,181.35,5681199.33,31574.63
1568160000,2019-09-11 00:00:00,ETH/USD,180.24,182.91,174.37,178.55,8884916.19,49935.67
1568073600,2019-09-10 00:00:00,ETH/USD,180.8,184.5,175.84,180.24,7213307.12,40095.69
1567987200,2019-09-09 00:00:00,ETH/USD,181.96,186.57,176.37,180.8,12076552.75,66893.91
1567900800,2019-09-08 00:00:00,ETH/USD,178.41,184.9,177.1,181.96,11854166.85,65323.56
1567814400,2019-09-07 00:00:00,ETH/USD,169.35,181.39,168.6,178.41,10960605.11,62215.0
1567728000,2019-09-06 00:00:00,ETH/USD,174.03,178.45,165.3,169.35,10745250.55,62431.47
1567641600,2019-09-05 00:00:00,ETH/USD,175.1,175.92,169.67,174.03,10350517.12,59843.08
1567555200,2019-09-04 00:00:00,ETH/USD,179.39,180.78,173.7,175.1,8351712.43,47052.12
1567468800,2019-09-03 00:00:00,ETH/USD,178.7,183.29,173.56,179.39,14258049.01,79430.19
1567382400,2019-09-02 00:00:00,ETH/USD,171.25,181.69,170.55,178.7,9868420.62,56128.03
1567296000,2019-09-01 00:00:00,ETH/USD,172.13,173.99,168.33,171.25,7247952.27,42357.81
1567209600,2019-08-31 00:00:00,ETH/USD,168.63,175.43,166.1,172.13,7155996.37,42059.45
1567123200,2019-08-30 00:00:00,ETH/USD,169.15,170.82,166.01,168.63,5182151.34,30681.93
1567036800,2019-08-29 00:00:00,ETH/USD,173.21,174.2,164.12,169.15,10322170.75,60983.18
1566950400,2019-08-28 00:00:00,ETH/USD,187.28,188.62,165.85,173.21,19624179.16,111689.89
1566864000,2019-08-27 00:00:00,ETH/USD,188.73,189.24,184.39,187.28,4680569.73,25068.97
1566777600,2019-08-26 00:00:00,ETH/USD,186.31,194.26,186.2,188.73,9287555.3,48892.28
1566691200,2019-08-25 00:00:00,ETH/USD,191.04,193.03,183.06,186.31,8973820.24,47904.27
1566604800,2019-08-24 00:00:00,ETH/USD,194.77,194.78,186.19,191.04,7324878.61,38603.3
1566518400,2019-08-23 00:00:00,ETH/USD,190.69,196.62,188.54,194.77,7349344.42,38012.9
1566432000,2019-08-22 00:00:00,ETH/USD,187.51,195.48,183.25,190.69,10244477.36,53835.38
1566345600,2019-08-21 00:00:00,ETH/USD,196.67,197.5,180.0,187.51,16853593.72,89950.14
1566259200,2019-08-20 00:00:00,ETH/USD,202.66,203.26,195.04,196.67,9214391.16,46528.38
1566172800,2019-08-19 00:00:00,ETH/USD,194.9,203.95,193.0,202.66,12587299.08,63062.67
1566086400,2019-08-18 00:00:00,ETH/USD,185.81,198.31,183.53,194.9,9650890.82,50218.35
1566000000,2019-08-17 00:00:00,ETH/USD,185.61,187.32,182.2,185.81,5576668.94,30176.92
1565913600,2019-08-16 00:00:00,ETH/USD,188.43,188.58,178.59,185.61,10346010.99,56192.05
1565827200,2019-08-15 00:00:00,ETH/USD,187.28,189.94,174.2,188.43,18852478.81,102846.33
1565740800,2019-08-14 00:00:00,ETH/USD,209.25,210.08,182.8,187.28,21999724.74,112922.49
1565654400,2019-08-13 00:00:00,ETH/USD,211.61,211.93,204.0,209.25,9364615.94,44882.81
1565568000,2019-08-12 00:00:00,ETH/USD,217.0,217.47,210.16,211.61,9883566.23,46394.05
1565481600,2019-08-11 00:00:00,ETH/USD,206.57,217.33,206.21,217.0,12508594.18,58542.84
1565395200,2019-08-10 00:00:00,ETH/USD,210.76,215.0,200.68,206.57,10581960.93,51013.86
1565308800,2019-08-09 00:00:00,ETH/USD,222.04,222.42,207.29,210.76,18195958.61,85063.34
1565222400,2019-08-08 00:00:00,ETH/USD,226.35,227.5,215.52,222.04,14935615.6,67115.3
1565136000,2019-08-07 00:00:00,ETH/USD,226.0,231.44,221.26,226.35,13361705.24,59058.1
1565049600,2019-08-06 00:00:00,ETH/USD,233.62,240.0,223.05,226.0,27557262.81,119347.27
1564963200,2019-08-05 00:00:00,ETH/USD,222.41,237.31,222.18,233.62,35625629.42,153862.89
1564876800,2019-08-04 00:00:00,ETH/USD,222.0,223.75,217.22,222.41,7447432.63,33814.66
1564790400,2019-08-03 00:00:00,ETH/USD,217.56,225.69,216.66,222.0,10177013.11,45822.49
1564704000,2019-08-02 00:00:00,ETH/USD,217.56,222.85,215.0,217.56,11426031.51,52234.78
1564617600,2019-08-01 00:00:00,ETH/USD,218.76,219.5,210.85,217.56,9317509.99,43330.9
1564531200,2019-07-31 00:00:00,ETH/USD,209.74,219.29,209.7,218.76,12640491.3,58741.3
1564444800,2019-07-30 00:00:00,ETH/USD,210.81,215.0,203.47,209.74,9897915.82,47178.2
1564358400,2019-07-29 00:00:00,ETH/USD,210.92,215.04,206.09,210.81,8981256.1,42643.12
1564272000,2019-07-28 00:00:00,ETH/USD,207.07,213.35,197.7,210.92,13773745.18,67034.87
1564185600,2019-07-27 00:00:00,ETH/USD,219.06,223.62,202.2,207.07,23662492.9,111733.85
1564099200,2019-07-26 00:00:00,ETH/USD,219.44,220.47,212.91,219.06,11399111.81,52540.15
1564012800,2019-07-25 00:00:00,ETH/USD,216.71,225.66,215.61,219.44,16655430.11,75291.26
1563926400,2019-07-24 00:00:00,ETH/USD,212.34,218.61,201.11,216.71,26810551.29,128514.99
1563840000,2019-07-23 00:00:00,ETH/USD,217.38,219.39,208.5,212.34,18723660.3,87747.19
1563753600,2019-07-22 00:00:00,ETH/USD,225.04,228.0,211.78,217.38,19668677.88,89899.92
1563667200,2019-07-21 00:00:00,ETH/USD,228.44,229.51,216.45,225.04,18623204.11,83539.5
1563580800,2019-07-20 00:00:00,ETH/USD,221.16,235.27,219.73,228.44,20087423.68,87774.99
1563494400,2019-07-19 00:00:00,ETH/USD,225.74,226.34,213.19,221.16,17592674.06,79841.37
1563408000,2019-07-18 00:00:00,ETH/USD,211.06,229.1,205.61,225.74,36746109.73,168928.25
1563321600,2019-07-17 00:00:00,ETH/USD,198.57,219.47,191.6,211.06,42755827.37,208156.67
1563235200,2019-07-16 00:00:00,ETH/USD,227.71,233.79,191.0,198.57,64929817.64,315818.37
1563148800,2019-07-15 00:00:00,ETH/USD,226.19,234.77,202.81,227.71,64798224.44,290838.46
1563062400,2019-07-14 00:00:00,ETH/USD,268.07,268.59,222.58,226.19,52412815.15,216838.23
1562976000,2019-07-13 00:00:00,ETH/USD,274.73,274.97,260.69,268.07,15498184.0,58079.88
1562889600,2019-07-12 00:00:00,ETH/USD,268.38,279.02,266.28,274.73,11481438.28,42043.24
1562803200,2019-07-11 00:00:00,ETH/USD,288.71,288.72,261.1,268.38,40078901.09,147492.53
1562716800,2019-07-10 00:00:00,ETH/USD,307.85,316.5,278.86,288.71,43243747.64,145867.76
1562630400,2019-07-09 00:00:00,ETH/USD,313.39,318.3,302.69,307.85,29605841.59,95197.96
1562544000,2019-07-08 00:00:00,ETH/USD,306.54,315.27,302.54,313.39,35332800.21,114272.9
1562457600,2019-07-07 00:00:00,ETH/USD,288.61,311.0,284.43,306.54,32830180.46,109032.7
1562371200,2019-07-06 00:00:00,ETH/USD,287.95,298.87,285.68,288.61,20428661.28,69742.23
1562284800,2019-07-05 00:00:00,ETH/USD,283.19,295.28,281.25,287.95,15527024.03,53831.78
1562198400,2019-07-04 00:00:00,ETH/USD,302.22,303.5,280.25,283.19,23630016.28,80451.24
1562112000,2019-07-03 00:00:00,ETH/USD,292.94,303.4,289.78,302.22,35589302.96,120171.63
1562025600,2019-07-02 00:00:00,ETH/USD,295.5,299.03,272.65,292.94,42134488.15,148135.2
1561939200,2019-07-01 00:00:00,ETH/USD,290.8,302.47,281.0,295.5,39658971.14,136687.62
1561852800,2019-06-30 00:00:00,ETH/USD,317.42,324.45,286.76,290.8,47540998.51,156190.7
1561766400,2019-06-29 00:00:00,ETH/USD,308.87,325.12,291.82,317.42,39983886.41,130334.01
1561680000,2019-06-28 00:00:00,ETH/USD,294.86,312.0,290.0,308.87,58695478.78,193643.73
1561593600,2019-06-27 00:00:00,ETH/USD,332.0,341.0,275.6,294.86,131706375.26,430401.36
1561507200,2019-06-26 00:00:00,ETH/USD,316.49,363.3,313.13,332.0,191428189.46,571428.08
1561420800,2019-06-25 00:00:00,ETH/USD,311.7,317.84,304.83,316.49,39203374.98,125635.04
1561334400,2019-06-24 00:00:00,ETH/USD,308.56,314.6,292.09,311.7,88541415.54,290552.85
1561248000,2019-06-23 00:00:00,ETH/USD,311.25,322.0,305.95,308.56,65485577.63,208771.9
1561161600,2019-06-22 00:00:00,ETH/USD,295.83,315.85,292.99,311.25,89803391.95,292683.71
1561075200,2019-06-21 00:00:00,ETH/USD,272.82,297.71,272.82,295.83,68424380.25,238288.83
1560988800,2019-06-20 00:00:00,ETH/USD,269.52,275.0,267.18,272.82,17508967.2,64637.67
1560902400,2019-06-19 00:00:00,ETH/USD,264.87,270.83,264.16,269.52,14341780.64,53498.1
1560816000,2019-06-18 00:00:00,ETH/USD,274.0,274.76,260.01,264.87,28619744.0,107156.92
1560729600,2019-06-17 00:00:00,ETH/USD,268.63,276.09,267.61,274.0,18808690.89,69045.93
1560643200,2019-06-16 00:00:00,ETH/USD,269.12,279.48,264.01,268.63,49368599.11,181719.92
1560556800,2019-06-15 00:00:00,ETH/USD,263.69,273.5,261.73,269.12,28794038.3,107726.72
1560470400,2019-06-14 00:00:00,ETH/USD,254.61,265.87,248.48,263.69,59135224.23,230771.29
1560384000,2019-06-13 00:00:00,ETH/USD,262.75,264.66,253.43,254.61,30462029.29,117948.14
1560297600,2019-06-12 00:00:00,ETH/USD,245.1,263.8,243.05,262.75,45707331.98,180587.83
1560211200,2019-06-11 00:00:00,ETH/USD,248.11,248.9,237.5,245.1,19070221.88,78371.38
1560124800,2019-06-10 00:00:00,ETH/USD,231.3,248.6,227.45,248.11,26923325.89,111488.05
1560038400,2019-06-09 00:00:00,ETH/USD,244.36,245.08,226.01,231.3,22706910.21,96583.61
1559952000,2019-06-08 00:00:00,ETH/USD,249.69,251.08,241.85,244.36,8780408.58,35732.38
1559865600,2019-06-07 00:00:00,ETH/USD,250.0,253.99,244.4,249.69,21677982.31,86997.25
1559779200,2019-06-06 00:00:00,ETH/USD,246.26,251.66,235.94,250.0,15777340.97,64709.68
1559692800,2019-06-05 00:00:00,ETH/USD,241.44,249.64,238.05,246.26,17137712.3,70106.7
1559606400,2019-06-04 00:00:00,ETH/USD,249.38,251.51,235.0,241.44,50648964.07,207840.04
1559520000,2019-06-03 00:00:00,ETH/USD,269.4,270.62,245.68,249.38,42397471.05,164033.63
1559433600,2019-06-02 00:00:00,ETH/USD,264.37,273.7,263.5,269.4,19710698.61,73360.39
1559347200,2019-06-01 00:00:00,ETH/USD,267.13,276.5,260.74,264.37,28748979.15,107242.24
1559260800,2019-05-31 00:00:00,ETH/USD,254.31,268.59,245.32,267.13,53070499.86,206794.15
1559174400,2019-05-30 00:00:00,ETH/USD,270.25,289.42,239.86,254.31,119270596.29,446128.48
1559088000,2019-05-29 00:00:00,ETH/USD,272.12,275.0,260.79,270.25,32032978.71,118924.14
1559001600,2019-05-28 00:00:00,ETH/USD,272.55,277.0,263.8,272.12,32446153.2,119641.77
1558915200,2019-05-27 00:00:00,ETH/USD,268.5,280.5,264.4,272.55,53016598.38,196086.27
1558828800,2019-05-26 00:00:00,ETH/USD,250.95,273.52,245.55,268.5,52321167.78,200658.42
1558742400,2019-05-25 00:00:00,ETH/USD,249.58,258.0,248.01,250.95,25123161.27,99414.75
1558656000,2019-05-24 00:00:00,ETH/USD,245.43,255.33,242.88,249.58,24639339.55,98279.62
1558569600,2019-05-23 00:00:00,ETH/USD,243.59,247.87,229.7,245.43,34655879.14,145098.99
1558483200,2019-05-22 00:00:00,ETH/USD,254.39,261.29,240.38,243.59,39245003.78,155944.15
1558396800,2019-05-21 00:00:00,ETH/USD,251.55,263.41,247.43,254.39,31720478.57,124301.26
1558310400,2019-05-20 00:00:00,ETH/USD,260.29,260.29,238.91,251.55,47876385.86,192349.69
1558224000,2019-05-19 00:00:00,ETH/USD,233.52,265.0,231.1,260.29,52175295.41,206360.05
1558137600,2019-05-18 00:00:00,ETH/USD,246.29,250.0,231.0,233.52,29139859.22,122010.16
1558051200,2019-05-17 00:00:00,ETH/USD,263.99,268.51,227.2,246.29,100723285.84,419860.36
1557964800,2019-05-16 00:00:00,ETH/USD,246.78,279.0,242.3,263.99,159685552.79,610268.09
1557878400,2019-05-15 00:00:00,ETH/USD,216.5,248.64,215.73,246.78,64115546.08,275000.34
1557792000,2019-05-14 00:00:00,ETH/USD,194.85,220.75,194.01,216.5,65230276.61,314877.55
1557705600,2019-05-13 00:00:00,ETH/USD,188.25,205.0,186.0,194.85,48265543.59,245264.62
