https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USD
1656374400,2022-06-28,XLM/USD,0.11775,0.12108,0.11389,0.11389,74554.0555399,8490.961385439212
1656288000,2022-06-27,XLM/USD,0.11976,0.12472,0.11823,0.11883,114690.0399866,13628.617451607677
1656201600,2022-06-26,XLM/USD,0.12618,0.12776,0.12084,0.12084,86612.8232573,10466.293562412133
1656115200,2022-06-25,XLM/USD,0.12685,0.12972,0.12296,0.12646,51451.2765627,6506.528434119041
1656028800,2022-06-24,XLM/USD,0.11842,0.12905,0.11842,0.12842,178987.5856229,22985.585745692817
1655942400,2022-06-23,XLM/USD,0.1131,0.11872,0.1131,0.1177,246248.4200687,28983.439042085993
1655856000,2022-06-22,XLM/USD,0.11429,0.11557,0.10962,0.11434,308907.249478,35320.45490531452
1655769600,2022-06-21,XLM/USD,0.11382,0.11891,0.11253,0.11357,205516.3560386,23340.492555303805
1655683200,2022-06-20,XLM/USD,0.1148,0.11745,0.11019,0.11224,153301.3803851,17206.546934423626
1655596800,2022-06-19,XLM/USD,0.1086,0.1168,0.10514,0.11422,150536.3333838,17194.259999097634
1655510400,2022-06-18,XLM/USD,0.11254,0.11312,0.101,0.10826,207072.1920036,22417.635506309736
1655424000,2022-06-17,XLM/USD,0.10859,0.11579,0.1074,0.11254,126829.311517,14273.37071812318
1655337600,2022-06-16,XLM/USD,0.12071,0.1216,0.10687,0.10908,115742.4343497,12625.184738865275
1655251200,2022-06-15,XLM/USD,0.11334,0.12248,0.10385,0.11985,251951.8654129,30196.431069736063
1655164800,2022-06-14,XLM/USD,0.10661,0.11574,0.101,0.11307,271995.1805358,30754.495063182905
1655078400,2022-06-13,XLM/USD,0.11842,0.11842,0.10371,0.10635,307893.7665054,32744.50206784929
1654992000,2022-06-12,XLM/USD,0.12542,0.12642,0.1183,0.11908,154754.4209085,18428.15644178418
1654905600,2022-06-11,XLM/USD,0.13309,0.1353,0.12255,0.12508,223495.1250272,27954.770238402176
1654819200,2022-06-10,XLM/USD,0.13818,0.14097,0.13189,0.13317,142539.150351,18981.93865224267
1654732800,2022-06-09,XLM/USD,0.13974,0.14236,0.13848,0.13989,138802.81993,19417.126480007697
1654646400,2022-06-08,XLM/USD,0.14216,0.1436,0.13705,0.14,110796.3937886,15511.495130404002
1654560000,2022-06-07,XLM/USD,0.14352,0.14531,0.13486,0.14183,79236.603991,11238.127544043531
1654473600,2022-06-06,XLM/USD,0.14322,0.15031,0.14308,0.14508,105008.861218,15234.68558550744
1654387200,2022-06-05,XLM/USD,0.14412,0.14767,0.14226,0.14535,50588.2074326,7352.995950328411
1654300800,2022-06-04,XLM/USD,0.14759,0.14759,0.14097,0.14362,71825.3881805,10315.56225048341
1654214400,2022-06-03,XLM/USD,0.14415,0.15065,0.14045,0.1468,198901.3871688,29198.72363637984
1654128000,2022-06-02,XLM/USD,0.13599,0.14371,0.13528,0.14371,207411.83272,29807.154480191202
1654041600,2022-06-01,XLM/USD,0.15006,0.15006,0.13343,0.13725,531295.480443,72920.30469080176
1653955200,2022-05-31,XLM/USD,0.14415,0.15361,0.14185,0.15103,188488.0791278,28467.354590671635
1653868800,2022-05-30,XLM/USD,0.13173,0.14397,0.13173,0.14373,133261.42937,19153.6652433501
1653782400,2022-05-29,XLM/USD,0.12332,0.13171,0.12213,0.13038,95306.3366006,12426.040165986227
1653696000,2022-05-28,XLM/USD,0.12185,0.12373,0.12102,0.12199,133046.7058224,16230.367643274576
1653609600,2022-05-27,XLM/USD,0.12373,0.12462,0.1189,0.12039,169697.591703,20429.89306512417
1653523200,2022-05-26,XLM/USD,0.13276,0.13365,0.12073,0.1259,311420.6906378,39207.86495129903
1653436800,2022-05-25,XLM/USD,0.13361,0.13389,0.12854,0.13287,136724.3643073,18166.56628551095
1653350400,2022-05-24,XLM/USD,0.12878,0.13343,0.12486,0.13288,139270.5412816,18506.269525499007
1653264000,2022-05-23,XLM/USD,0.13524,0.13824,0.12893,0.12893,109027.2231786,14056.879884416898
1653177600,2022-05-22,XLM/USD,0.13172,0.13635,0.13144,0.13583,95065.9222912,12912.804224813695
1653091200,2022-05-21,XLM/USD,0.12552,0.13099,0.12401,0.13079,72790.3876195,9520.254796754405
1653004800,2022-05-20,XLM/USD,0.13127,0.13367,0.1247,0.12782,89555.5341052,11446.988369326664
1652918400,2022-05-19,XLM/USD,0.12838,0.13413,0.12484,0.13095,182004.4684389,23833.485142073954
1652832000,2022-05-18,XLM/USD,0.14362,0.14362,0.12828,0.12828,135670.9897143,17403.874560550405
1652745600,2022-05-17,XLM/USD,0.13642,0.14246,0.1342,0.14178,162670.573871,23063.43396343038
1652659200,2022-05-16,XLM/USD,0.1444,0.14533,0.13441,0.13587,145904.2788004,19824.01436061035
1652572800,2022-05-15,XLM/USD,0.13781,0.14506,0.1352,0.1449,97921.214707,14188.784011044301
1652486400,2022-05-14,XLM/USD,0.13487,0.14025,0.12841,0.13894,135480.3182654,18823.63541979468
1652400000,2022-05-13,XLM/USD,0.12168,0.14001,0.1203,0.13173,357576.9570013,47103.61254578125
1652313600,2022-05-12,XLM/USD,0.12582,0.13052,0.10516,0.1215,1011008.8389181,122837.57392854914
1652227200,2022-05-11,XLM/USD,0.14872,0.15092,0.11822,0.12552,5838383.1105599,732833.8480374786
1652140800,2022-05-10,XLM/USD,0.14082,0.15602,0.13754,0.14872,9734448.5615503,1447707.1900737607
1652054400,2022-05-09,XLM/USD,0.16206,0.16513,0.14068,0.14073,8169201.585925,1149651.7391872252
1651968000,2022-05-08,XLM/USD,0.16783,0.16824,0.16059,0.16207,2052220.9087955,332603.44268848666
1651881600,2022-05-07,XLM/USD,0.17148,0.17307,0.1653,0.16783,1470967.5074388,246872.47677345382
1651795200,2022-05-06,XLM/USD,0.17134,0.17282,0.16562,0.17155,2155043.5131121,369697.7146743807
1651708800,2022-05-05,XLM/USD,0.18476,0.18751,0.16826,0.17135,1797510.0293078,308003.34352189157
1651622400,2022-05-04,XLM/USD,0.17214,0.18484,0.17187,0.18484,1555681.0812115,287552.0910511337
1651536000,2022-05-03,XLM/USD,0.17397,0.17716,0.17004,0.17207,879265.4439027,151295.2049323376
1651449600,2022-05-02,XLM/USD,0.17573,0.17774,0.17133,0.174,1210771.9519749,210674.31964363257
1651363200,2022-05-01,XLM/USD,0.17025,0.17652,0.16978,0.17576,1494096.8128795,262602.45583170094
1651276800,2022-04-30,XLM/USD,0.17798,0.18151,0.17016,0.17026,1237005.9775485,210612.6377374076
1651190400,2022-04-29,XLM/USD,0.18585,0.18767,0.17669,0.17797,1105042.3991074,196664.39576914397
1651104000,2022-04-28,XLM/USD,0.1846,0.18854,0.18358,0.18583,1014788.2838143,188578.10678121136
1651017600,2022-04-27,XLM/USD,0.18036,0.18662,0.18001,0.18459,1279658.8131098,236212.220311938
1650931200,2022-04-26,XLM/USD,0.19233,0.19246,0.17859,0.18037,1288179.6976834,232348.97207115486
1650844800,2022-04-25,XLM/USD,0.19044,0.19304,0.1796,0.1923,1195906.8946762,229972.89584623327
1650758400,2022-04-24,XLM/USD,0.19195,0.19383,0.1898,0.19046,572709.0003594,109078.15620845131
1650672000,2022-04-23,XLM/USD,0.19575,0.19735,0.19203,0.19203,419405.7843,80538.492759129
1650585600,2022-04-22,XLM/USD,0.19657,0.19817,0.19464,0.19571,999040.1649645,195522.1506852023
1650499200,2022-04-21,XLM/USD,0.20047,0.20409,0.19453,0.19658,1170925.3504822,230180.5053977909
1650412800,2022-04-20,XLM/USD,0.20427,0.20879,0.2001,0.20043,1304920.9759898,261545.3112176356
1650326400,2022-04-19,XLM/USD,0.20541,0.20612,0.20081,0.20431,799611.3365128,163368.59216293014
1650240000,2022-04-18,XLM/USD,0.197,0.20637,0.19051,0.20549,1365040.0541323,280502.08072364633
1650153600,2022-04-17,XLM/USD,0.20574,0.20664,0.19705,0.19708,622621.0556266,122706.15764289034
1650067200,2022-04-16,XLM/USD,0.20438,0.2075,0.20247,0.20578,574387.3117908,118197.42102031081
1649980800,2022-04-15,XLM/USD,0.19406,0.21162,0.19308,0.20434,1896860.6529535,387604.50582451816
1649894400,2022-04-14,XLM/USD,0.19648,0.19927,0.19206,0.19405,917381.3068543,178017.84259507692
1649808000,2022-04-13,XLM/USD,0.19262,0.19698,0.19116,0.19649,1043347.457868,205007.34199648333
1649721600,2022-04-12,XLM/USD,0.18685,0.19364,0.18685,0.19266,1165140.8795604,224476.04185610666
1649635200,2022-04-11,XLM/USD,0.20096,0.20112,0.18622,0.18685,1376621.8577881,257221.79412770644
1649548800,2022-04-10,XLM/USD,0.20512,0.20758,0.20129,0.20129,573722.3761704,115484.5770993398
1649462400,2022-04-09,XLM/USD,0.2024,0.20598,0.20154,0.20496,838082.3029476,171773.34881214012
1649376000,2022-04-08,XLM/USD,0.213,0.2132,0.20155,0.20237,1267944.4699694,256593.92238770745
1649289600,2022-04-07,XLM/USD,0.20394,0.21451,0.20166,0.21309,1321003.5694863,281492.65062183567
1649203200,2022-04-06,XLM/USD,0.22525,0.22525,0.20382,0.20392,1834060.7469863,374001.6675254463
1649116800,2022-04-05,XLM/USD,0.23225,0.23384,0.22491,0.22521,865492.947331,194917.66666841452
1649030400,2022-04-04,XLM/USD,0.23696,0.23696,0.22695,0.23223,1198858.6782966,278410.95086081943
1648944000,2022-04-03,XLM/USD,0.23306,0.238,0.23084,0.23697,860798.944898,203983.52597247905
1648857600,2022-04-02,XLM/USD,0.23245,0.23721,0.23094,0.23302,1432543.2436608,333811.22663783963
1648771200,2022-04-01,XLM/USD,0.22848,0.23254,0.22184,0.23246,1465030.2876701,340560.9406717915
1648684800,2022-03-31,XLM/USD,0.23459,0.24101,0.22679,0.22843,2373142.8922382,542097.0308739721
1648598400,2022-03-30,XLM/USD,0.2333,0.23719,0.22683,0.23464,1544798.2444282,362471.4600726328
1648512000,2022-03-29,XLM/USD,0.22951,0.2394,0.22942,0.23335,1683078.4769852,392746.3626044964
1648425600,2022-03-28,XLM/USD,0.22986,0.24052,0.2286,0.22966,2129133.5188797,488976.80394591193
1648339200,2022-03-27,XLM/USD,0.21566,0.23087,0.21495,0.22985,1748880.7337042,401980.2366419104
1648252800,2022-03-26,XLM/USD,0.21109,0.21611,0.20942,0.21562,871908.0098289,188000.8050793074
1648166400,2022-03-25,XLM/USD,0.21479,0.22018,0.21083,0.21113,2119580.3301553,447506.9951056885
1648080000,2022-03-24,XLM/USD,0.20952,0.21645,0.20683,0.21475,1348159.4175841,289517.23492618545
1647993600,2022-03-23,XLM/USD,0.20706,0.21134,0.20453,0.20951,1074828.6230281,225187.34481061724
1647907200,2022-03-22,XLM/USD,0.20396,0.21266,0.20195,0.20703,1360465.711128,281657.2161748298
1647820800,2022-03-21,XLM/USD,0.19702,0.20393,0.19315,0.20393,1294482.0649767,263983.72751069843
1647734400,2022-03-20,XLM/USD,0.20034,0.20167,0.19258,0.19704,1265896.096521,249432.1668584978
1647648000,2022-03-19,XLM/USD,0.19299,0.20032,0.19101,0.20032,940124.1940956,188325.6785612306
1647561600,2022-03-18,XLM/USD,0.18954,0.19353,0.18584,0.19294,832341.0957705,160591.89101796027
1647475200,2022-03-17,XLM/USD,0.18934,0.19119,0.18544,0.18957,944288.9500526,179008.85626147137
1647388800,2022-03-16,XLM/USD,0.18262,0.1893,0.1811,0.1893,1948906.1098573,368927.9265959869
1647302400,2022-03-15,XLM/USD,0.18011,0.18348,0.17637,0.18259,1091003.2485711,199206.28315659714
1647216000,2022-03-14,XLM/USD,0.17678,0.18077,0.17442,0.18008,1084475.933732,195292.42614645854
1647129600,2022-03-13,XLM/USD,0.18497,0.18878,0.17665,0.17679,1146718.8218365,202728.42051247484
1647043200,2022-03-12,XLM/USD,0.18371,0.18977,0.18234,0.18495,1595564.5101792,295099.65615764307
1646956800,2022-03-11,XLM/USD,0.17884,0.18525,0.17328,0.18367,2448594.2028544,449733.29723826767
1646870400,2022-03-10,XLM/USD,0.18893,0.19126,0.17422,0.17888,2365703.6093856,423177.0616468961
1646784000,2022-03-09,XLM/USD,0.17321,0.1899,0.17265,0.18898,2185396.1704698,412996.1682953828
1646697600,2022-03-08,XLM/USD,0.17029,0.17394,0.16858,0.17313,1560721.2853383,270207.6761306199
1646611200,2022-03-07,XLM/USD,0.17333,0.17823,0.16789,0.17033,1685278.1831033,287053.4329279851
1646524800,2022-03-06,XLM/USD,0.18031,0.18155,0.17332,0.17334,1174058.0542115,203511.2231170214
1646438400,2022-03-05,XLM/USD,0.17607,0.18052,0.17314,0.18019,1440934.2874344,259641.94925280454
1646352000,2022-03-04,XLM/USD,0.18819,0.18858,0.17498,0.17609,1848999.6030741,325590.3401053183
1646265600,2022-03-03,XLM/USD,0.19338,0.19485,0.1854,0.18822,1563583.1691804,294297.6241031349
1646179200,2022-03-02,XLM/USD,0.19868,0.19919,0.19203,0.19334,1980392.0349808,382888.9960431879
1646092800,2022-03-01,XLM/USD,0.19774,0.20259,0.19335,0.19872,3448501.8441413,685286.2864677592
1646006400,2022-02-28,XLM/USD,0.18106,0.19774,0.17779,0.19774,2574734.2382326,509127.94826811436
1645920000,2022-02-27,XLM/USD,0.19284,0.19385,0.179,0.18119,2096568.7871472,379877.2985432011
1645833600,2022-02-26,XLM/USD,0.19083,0.20173,0.19,0.19286,2174000.3571217,419277.70887449104
1645747200,2022-02-25,XLM/USD,0.18243,0.19188,0.17847,0.19075,2186664.4899254,417106.25145327003
1645660800,2022-02-24,XLM/USD,0.18185,0.18614,0.16314,0.18251,4926861.3899215,899201.472274573
1645574400,2022-02-23,XLM/USD,0.18581,0.19361,0.18187,0.18187,1518726.242675,276210.7417553023
1645488000,2022-02-22,XLM/USD,0.17886,0.18674,0.17458,0.18585,1790819.5311513,332823.8098644691
1645401600,2022-02-21,XLM/USD,0.1948,0.20046,0.17759,0.17885,2560004.8675183,457856.870555648
1645315200,2022-02-20,XLM/USD,0.20426,0.20549,0.19405,0.19493,1649243.9159072,321487.1165277905
1645228800,2022-02-19,XLM/USD,0.20082,0.21067,0.19741,0.20424,1733004.8950707,353948.9197692398
1645142400,2022-02-18,XLM/USD,0.20239,0.20859,0.19601,0.20086,1548848.8569425,311101.78140547057
1645056000,2022-02-17,XLM/USD,0.21947,0.22575,0.20154,0.20243,440007.5365621,89070.7256262659
1644969600,2022-02-16,XLM/USD,0.22081,0.22174,0.21411,0.21906,243707.2382846,53386.50761862448
1644883200,2022-02-15,XLM/USD,0.21106,0.22129,0.20984,0.22129,170999.9831348,37840.58626789989
1644796800,2022-02-14,XLM/USD,0.21123,0.21372,0.2067,0.21084,244639.2405663,51579.737480998694
1644710400,2022-02-13,XLM/USD,0.2174,0.22187,0.21106,0.21184,139021.067948,29450.22303410432
1644624000,2022-02-12,XLM/USD,0.2156,0.22374,0.21281,0.21733,283120.4758048,61530.57300665718
1644537600,2022-02-11,XLM/USD,0.23071,0.23141,0.21464,0.21608,468288.7193647,101187.82648032438
1644451200,2022-02-10,XLM/USD,0.23809,0.24247,0.22902,0.2322,577645.1383375,134129.20112196752
1644364800,2022-02-09,XLM/USD,0.24368,0.24368,0.235,0.23912,178413.5366844,42662.24489197373
1644278400,2022-02-08,XLM/USD,0.23939,0.25631,0.23314,0.24248,2368385.4375536,574286.1008979969
1644192000,2022-02-07,XLM/USD,0.2237,0.24201,0.21979,0.23934,2850248.7518482,682178.5362673481
1644105600,2022-02-06,XLM/USD,0.21358,0.22463,0.21358,0.22375,1550189.55326,346854.912541925
1644019200,2022-02-05,XLM/USD,0.20896,0.2163,0.20837,0.21367,1397872.9907142,298683.5219259031
1643932800,2022-02-04,XLM/USD,0.19481,0.20954,0.19395,0.2091,1692891.0035753,353983.50884759525
1643846400,2022-02-03,XLM/USD,0.19314,0.19536,0.18976,0.19494,1753206.2962696,341770.0353947958
1643760000,2022-02-02,XLM/USD,0.20168,0.20563,0.19139,0.19311,1556177.4232776,300513.42220913735
1643673600,2022-02-01,XLM/USD,0.1997,0.20583,0.1903,0.20176,2244456.04665,452841.45197210397
1643587200,2022-01-31,XLM/USD,0.1954,0.20056,0.19034,0.19972,1682776.401314,336084.1028704321
1643500800,2022-01-30,XLM/USD,0.20297,0.20629,0.19344,0.19532,1136355.6956278,221952.9944700219
1643414400,2022-01-29,XLM/USD,0.19869,0.2042,0.19798,0.20307,1204511.6476437,244600.18028700617
1643328000,2022-01-28,XLM/USD,0.19386,0.19918,0.18983,0.19881,1907650.3215351,379259.9604243932
1643241600,2022-01-27,XLM/USD,0.19673,0.2008,0.18812,0.19377,2382220.0639159,461602.78178498393
1643155200,2022-01-26,XLM/USD,0.19681,0.20789,0.19249,0.19676,2993537.7678613,589008.4912043894
1643068800,2022-01-25,XLM/USD,0.1979,0.19899,0.18813,0.19685,2489176.4759731,489994.3892953047
1642982400,2022-01-24,XLM/USD,0.20064,0.20065,0.17306,0.19782,6140052.1358807,1214625.11351992
1642896000,2022-01-23,XLM/USD,0.19218,0.20082,0.18874,0.2006,4463877.7896885,895453.884611513
1642809600,2022-01-22,XLM/USD,0.20324,0.20787,0.17141,0.19205,8350347.5102552,1603684.2393445112
1642723200,2022-01-21,XLM/USD,0.23212,0.23371,0.20012,0.2031,4134403.8989027,839697.4318671384
1642636800,2022-01-20,XLM/USD,0.24648,0.25225,0.23186,0.23202,1165481.029052,270414.90836064506
1642550400,2022-01-19,XLM/USD,0.25407,0.25537,0.2447,0.2465,894587.495898,220515.81773885697
1642464000,2022-01-18,XLM/USD,0.25619,0.25722,0.24937,0.25406,953356.0124742,242209.62852919527
1642377600,2022-01-17,XLM/USD,0.25938,0.25967,0.25106,0.25617,886088.2094098,226989.2166045085
1642291200,2022-01-16,XLM/USD,0.26003,0.26227,0.25569,0.25936,529908.2043797,137436.991887919
1642204800,2022-01-15,XLM/USD,0.26525,0.26902,0.25743,0.25994,910155.9936287,236585.94898384428
1642118400,2022-01-14,XLM/USD,0.26952,0.2797,0.26259,0.26543,1762780.2808171,467894.7699372829
1642032000,2022-01-13,XLM/USD,0.28247,0.28953,0.26947,0.26955,1364829.5842557,367889.81443612394
1641945600,2022-01-12,XLM/USD,0.26297,0.29096,0.26297,0.28266,1344192.4958142,379949.4508668418
1641859200,2022-01-11,XLM/USD,0.25299,0.26308,0.24895,0.26279,1250578.7057923,328639.5780951585
1641772800,2022-01-10,XLM/USD,0.26114,0.26364,0.24068,0.25316,2241229.792605,567389.7342958818
1641686400,2022-01-09,XLM/USD,0.25566,0.2641,0.25326,0.26119,1376485.7132409,359524.3034413907
1641600000,2022-01-08,XLM/USD,0.25692,0.26446,0.24741,0.25562,1703678.1811691,435494.2166704454
1641513600,2022-01-07,XLM/USD,0.26839,0.26852,0.25229,0.25692,3078009.0666673,790802.0894081627
1641427200,2022-01-06,XLM/USD,0.2672,0.27183,0.25947,0.26841,1785662.0057432,479289.5389615323
1641340800,2022-01-05,XLM/USD,0.27988,0.29484,0.25863,0.26738,1938171.0551361,518228.1767222904
1641254400,2022-01-04,XLM/USD,0.29063,0.29063,0.27977,0.2799,1032286.1356453,288936.88936711947
1641168000,2022-01-03,XLM/USD,0.29168,0.29683,0.28694,0.29061,1169860.9482099,339973.290159279
1641081600,2022-01-02,XLM/USD,0.27625,0.2918,0.27609,0.29167,915368.5008172,266985.5306333527
1640995200,2022-01-01,XLM/USD,0.26713,0.27671,0.26713,0.2762,717860.1117978,198272.96287855238
1640908800,2021-12-31,XLM/USD,0.26819,0.27616,0.26072,0.26724,937205.294623,250458.74293505048
1640822400,2021-12-30,XLM/USD,0.2667,0.27471,0.26233,0.26822,905655.2054828,242914.83921459664
1640736000,2021-12-29,XLM/USD,0.27506,0.27896,0.26593,0.26668,1133630.871681,302316.6808598891
1640649600,2021-12-28,XLM/USD,0.29905,0.29905,0.27462,0.27523,1507560.5216733,414925.88238014234
1640563200,2021-12-27,XLM/USD,0.29223,0.30544,0.29207,0.29931,622529.3286622,186329.2533618831
1640476800,2021-12-26,XLM/USD,0.29016,0.29477,0.286,0.29221,607428.6272462,177496.71916761211
1640390400,2021-12-25,XLM/USD,0.27835,0.29443,0.27688,0.29036,1269429.8167869,368591.6416022443
1640304000,2021-12-24,XLM/USD,0.28799,0.28799,0.27686,0.2784,1064425.1897952,296335.97283898364
1640217600,2021-12-23,XLM/USD,0.26843,0.28923,0.26596,0.28805,1276826.214838,367789.7911840859
1640131200,2021-12-22,XLM/USD,0.26802,0.27697,0.26802,0.26842,973834.6272965,261396.69065892653
1640044800,2021-12-21,XLM/USD,0.25831,0.26899,0.25408,0.26781,971201.7184077,260097.5322067661
1639958400,2021-12-20,XLM/USD,0.25413,0.27322,0.25129,0.2582,2056567.4712078,531005.721065854
1639872000,2021-12-19,XLM/USD,0.25611,0.26681,0.25316,0.2543,746625.8118586,189866.943955642
1639785600,2021-12-18,XLM/USD,0.25518,0.26605,0.25163,0.25615,1031905.9847136,264322.71798438864
1639699200,2021-12-17,XLM/USD,0.25674,0.26188,0.24744,0.25518,1334853.3754635,340627.8843507759
1639612800,2021-12-16,XLM/USD,0.27273,0.27356,0.25646,0.25685,1083315.9752944,278249.70825436665
1639526400,2021-12-15,XLM/USD,0.26785,0.27506,0.24797,0.27284,1700523.4476943,463970.81746891286
1639440000,2021-12-14,XLM/USD,0.25416,0.27063,0.25,0.2679,2674523.914934,716504.9568108186
1639353600,2021-12-13,XLM/USD,0.27702,0.27702,0.25327,0.25416,1546872.4501521,393153.10193065775
1639267200,2021-12-12,XLM/USD,0.27445,0.28185,0.26846,0.27701,805635.9934034,223169.2265326758
1639180800,2021-12-11,XLM/USD,0.26205,0.27993,0.25855,0.27426,1293923.9602365,354871.5853344625
1639094400,2021-12-10,XLM/USD,0.27439,0.28082,0.26169,0.26187,2158467.1696883,565237.7977262752
1639008000,2021-12-09,XLM/USD,0.30591,0.30591,0.27421,0.27434,2066030.8405709,566794.9008022206
1638921600,2021-12-08,XLM/USD,0.28727,0.30805,0.28528,0.30578,2376487.9087592,726682.4727403881
1638835200,2021-12-07,XLM/USD,0.29583,0.29974,0.28371,0.28727,1396822.0419609,401265.0679941078
1638748800,2021-12-06,XLM/USD,0.28262,0.29759,0.252,0.29584,3496067.158667,1034276.5082200452
1638662400,2021-12-05,XLM/USD,0.2906,0.2943,0.26309,0.28263,2378353.6000026,672194.0779687348
1638576000,2021-12-04,XLM/USD,0.32586,0.32586,0.272,0.29072,3824398.6142186,1111829.1651256313
1638489600,2021-12-03,XLM/USD,0.33987,0.3638,0.32259,0.3259,4157495.4764915,1354927.77578858
1638403200,2021-12-02,XLM/USD,0.32853,0.34024,0.31959,0.33958,1322019.8595025,448931.5038898589
1638316800,2021-12-01,XLM/USD,0.33645,0.34497,0.32681,0.32864,1228781.3677113,403826.70868464164
1638230400,2021-11-30,XLM/USD,0.32911,0.35069,0.32911,0.33664,2240147.0956165,754123.1182683385
1638144000,2021-11-29,XLM/USD,0.32322,0.33368,0.32322,0.32912,894628.6326889,294440.1755905708
1638057600,2021-11-28,XLM/USD,0.3257,0.32619,0.30242,0.32322,1128213.2336385,364661.081376636
1637971200,2021-11-27,XLM/USD,0.32862,0.33427,0.32174,0.32564,932649.3684549,303707.9403436536
1637884800,2021-11-26,XLM/USD,0.34191,0.34998,0.30845,0.32861,3405566.0658681,1119103.0649049163
1637798400,2021-11-25,XLM/USD,0.32747,0.34727,0.32723,0.34186,1093689.6757102,373888.752538289
1637712000,2021-11-24,XLM/USD,0.3412,0.34123,0.32247,0.32751,775957.0003587,254133.67718747788
1637625600,2021-11-23,XLM/USD,0.33688,0.34204,0.32924,0.34118,967917.8837256,330234.2235695002
1637539200,2021-11-22,XLM/USD,0.34385,0.356,0.33266,0.33703,2182912.1179666,735706.8711182832
1637452800,2021-11-21,XLM/USD,0.34867,0.34906,0.33896,0.34391,564945.5249053,194290.41547018173
1637366400,2021-11-20,XLM/USD,0.35426,0.35804,0.33834,0.3486,778098.6401569,271245.18595869537
1637280000,2021-11-19,XLM/USD,0.32771,0.35607,0.32655,0.35419,1387949.118987,491597.6984540056
1637193600,2021-11-18,XLM/USD,0.34611,0.35516,0.31465,0.32749,2728228.7864947,893467.6452891493
1637107200,2021-11-17,XLM/USD,0.34394,0.34916,0.33349,0.34608,1529489.4830938,529325.7203091023
1637020800,2021-11-16,XLM/USD,0.37699,0.37699,0.33939,0.34399,2362045.0726936,812519.8845558715
1636934400,2021-11-15,XLM/USD,0.37688,0.39304,0.37581,0.37724,1074035.2081028,405169.0419047003
1636848000,2021-11-14,XLM/USD,0.37921,0.3812,0.36914,0.37685,468834.869755,176680.42066717177
1636761600,2021-11-13,XLM/USD,0.38007,0.38239,0.37029,0.3792,724501.9005245,274731.1206788904
1636675200,2021-11-12,XLM/USD,0.39183,0.39546,0.36662,0.37999,1482734.3411017,563424.222275235
1636588800,2021-11-11,XLM/USD,0.38389,0.40213,0.37723,0.39191,1520059.3175298,595726.447133104
1636502400,2021-11-10,XLM/USD,0.41199,0.43905,0.36821,0.38372,5736186.5640822,2201089.508369622
1636416000,2021-11-09,XLM/USD,0.3776,0.42019,0.37481,0.41172,2372452.8961697,976786.3064109889
1636329600,2021-11-08,XLM/USD,0.36329,0.37805,0.36329,0.37767,880703.4769964,332615.2821572304
1636243200,2021-11-07,XLM/USD,0.35906,0.36484,0.35817,0.36328,450802.1061966,163767.38913910085
1636156800,2021-11-06,XLM/USD,0.36103,0.36439,0.35128,0.35908,631382.9282686,226716.9818826889
1636070400,2021-11-05,XLM/USD,0.36953,0.37319,0.36019,0.361,723772.0081552,261281.6949440272
1635984000,2021-11-04,XLM/USD,0.38528,0.38941,0.36623,0.36959,1013017.7810568,374401.2417007827
1635897600,2021-11-03,XLM/USD,0.38218,0.39817,0.37208,0.38507,1791249.4684381,689756.4328114593
1635811200,2021-11-02,XLM/USD,0.36674,0.382,0.36464,0.382,853055.1267885,325867.058433207
1635724800,2021-11-01,XLM/USD,0.37289,0.37537,0.35954,0.3668,1133188.3785204,415653.4972412827
1635638400,2021-10-31,XLM/USD,0.35835,0.38884,0.35799,0.37277,3158288.5787668,1177315.2335069
1635552000,2021-10-30,XLM/USD,0.36188,0.36493,0.35263,0.35811,947154.0036618,339185.3202513272
1635465600,2021-10-29,XLM/USD,0.3433,0.36332,0.34244,0.36149,1128073.2790688,407787.2096505805
1635379200,2021-10-28,XLM/USD,0.33209,0.34888,0.32714,0.34329,2287573.270135,785301.027904644
1635292800,2021-10-27,XLM/USD,0.37314,0.37546,0.33,0.33214,2338657.055906,776761.5545486188
1635206400,2021-10-26,XLM/USD,0.38733,0.38733,0.37,0.37315,844934.8416984,315287.43617975793
1635120000,2021-10-25,XLM/USD,0.37247,0.38715,0.37139,0.38715,716993.0425828,277583.85643593105
1635033600,2021-10-24,XLM/USD,0.37786,0.38576,0.36757,0.37253,898073.0979924,334559.1711951088
1634947200,2021-10-23,XLM/USD,0.37227,0.37767,0.36915,0.37767,470565.9063473,177718.6258501848
1634860800,2021-10-22,XLM/USD,0.37324,0.37972,0.36673,0.37218,825356.1227535,307181.04176639766
1634774400,2021-10-21,XLM/USD,0.39068,0.39665,0.37273,0.37324,1558674.7425084,581759.7608938352
1634688000,2021-10-20,XLM/USD,0.37408,0.39096,0.36895,0.39071,955105.598468,373169.3083774323
1634601600,2021-10-19,XLM/USD,0.37928,0.38346,0.36767,0.37411,929677.4601189,347801.6346050817
1634515200,2021-10-18,XLM/USD,0.38291,0.39429,0.37739,0.37926,1807379.4287151,685466.7221344889
1634428800,2021-10-17,XLM/USD,0.39569,0.40163,0.36672,0.3829,1922271.0992026,736037.6038846757
1634342400,2021-10-16,XLM/USD,0.36145,0.41928,0.36145,0.39557,4028123.7709348,1593404.920068679
