https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1700784000000,2023-11-24 00:00:00,AVAX/USDT,20.568,21.431,20.382,20.701,6211710.62,298511.998194,3156932.09,151713.152463,89960,20.81
1700697600000,2023-11-23 00:00:00,AVAX/USDT,20.686,21.439,20.388,20.572,7485189.07,359630.130883,3762332.09,180756.153584,108477,20.815
1700611200000,2023-11-22 00:00:00,AVAX/USDT,19.026,21.215,18.979,20.707,7616000.51,377543.470539,3822164.16,189474.829612,109988,20.182
1700524800000,2023-11-21 00:00:00,AVAX/USDT,20.786,21.999,18.952,19.045,7947175.3,381812.745995,4013730.72,192843.796578,114589,20.83
1700438400000,2023-11-20 00:00:00,AVAX/USDT,22.743,23.125,20.661,20.787,6353515.77,291864.900743,3180219.45,146077.16718,92265,21.784
1700352000000,2023-11-19 00:00:00,AVAX/USDT,21.838,22.906,20.631,22.739,5154106.86,240336.367113,2589325,120732.018696,74626,21.453
1700265600000,2023-11-18 00:00:00,AVAX/USDT,21.583,22.467,19.895,21.843,8106149.1,381348.365616,4066521.92,191327.205519,116726,21.272
1700179200000,2023-11-17 00:00:00,AVAX/USDT,21.654,28.65,18.902,21.594,7704440.86,355011.41226,3826227.79,176324.006589,110621,21.78
1700092800000,2023-11-16 00:00:00,AVAX/USDT,20.538,23.5,20.142,21.661,6768249.25,304964.847398,3395923.27,153020.645365,98038,22.227
1700006400000,2023-11-15 00:00:00,AVAX/USDT,17.037,20.703,17.008,20.537,7021885.89,371547.479788,3533266.54,186904.114943,101458,18.972
1699920000000,2023-11-14 00:00:00,AVAX/USDT,16.09,17.994,15.61,17.045,7002878.94,410449.051391,3514547.97,206003.098415,101326,17.066
1699833600000,2023-11-13 00:00:00,AVAX/USDT,18.929,21,16.111,16.13,4698484.58,259456.992348,2342770.93,129368.474955,72171,18.124
1699747200000,2023-11-12 00:00:00,AVAX/USDT,16.768,19.609,15.826,18.941,7890750.22,443359.871877,3953709.41,222159.135198,116467,17.842
1699660800000,2023-11-11 00:00:00,AVAX/USDT,14.749,16.964,13.998,16.77,7794223.64,522114.272903,3903995.83,261495.679942,115223,14.982
1699574400000,2023-11-10 00:00:00,AVAX/USDT,12.96,14.899,12.775,14.745,7342519.63,539773.587213,3695949.26,271610.987591,108949,13.625
1699488000000,2023-11-09 00:00:00,AVAX/USDT,12.991,13.956,11.989,12.943,6341791.07,480657.990905,3179398.85,240943.481124,92254,13.205
1699401600000,2023-11-08 00:00:00,AVAX/USDT,12.807,13.155,12.661,12.989,5006169.87,389633.454053,2517445.64,195923.890029,73052,12.849
1699315200000,2023-11-07 00:00:00,AVAX/USDT,13.073,13.086,12.288,12.813,3959790.31,310216.053841,1973549.07,154606.615008,58405,12.766
1699228800000,2023-11-06 00:00:00,AVAX/USDT,12.352,13.169,12.239,13.072,3164244.55,249352.105268,1572123.19,123870.065791,46829,12.695
1699142400000,2023-11-05 00:00:00,AVAX/USDT,12.214,12.673,12.105,12.345,4035399.91,326633.118694,2036148.37,164807.783627,58370,12.355
1699056000000,2023-11-04 00:00:00,AVAX/USDT,12.116,12.328,11.923,12.216,4217859.09,349078.006291,2128630.24,176174.315822,60632,12.083
1698969600000,2023-11-03 00:00:00,AVAX/USDT,11.871,12.186,11.45,12.117,6063292.58,512909.520869,3048123.54,257837.050941,86403,11.824
1698883200000,2023-11-02 00:00:00,AVAX/USDT,12.223,12.545,11.43,11.874,6569936.84,551223.358308,3288332.89,275897.267834,96112,11.922
1698796800000,2023-11-01 00:00:00,AVAX/USDT,11.322,12.306,10.902,12.22,5182283.34,457170.316922,2603865.34,229786.152667,74463,11.346
1698710400000,2023-10-31 00:00:00,AVAX/USDT,11.465,11.757,11.016,11.324,9137079.95,802834.553927,4581162.58,402549.231777,130552,11.383
1698624000000,2023-10-30 00:00:00,AVAX/USDT,11.37,11.662,11.29,11.465,1045458.96,90987.304084,523621.54,45567.912635,14832,11.49
1698537600000,2023-10-29 00:00:00,AVAX/USDT,10.967,11.432,10.79,11.365,923077.83,83359.763559,462104.09,41725.518222,14246,11.076
1698451200000,2023-10-28 00:00:00,AVAX/USDT,10.585,11.077,10.555,10.967,1262423.43,116468.409957,636744.96,58737.484566,19063,10.84
1698364800000,2023-10-27 00:00:00,AVAX/USDT,11.064,11.069,10.409,10.576,1705483.84,159530.765145,857685.7,80227.614535,24989,10.691
1698278400000,2023-10-26 00:00:00,AVAX/USDT,10.524,11.468,10.418,11.06,1852595.2,169751.774254,920738.86,84341.591794,26591,10.92
1698192000000,2023-10-25 00:00:00,AVAX/USDT,10.334,10.641,10.179,10.52,1801354.84,172806.269194,899326.01,86279.78747,25808,10.424
1698105600000,2023-10-24 00:00:00,AVAX/USDT,10.571,10.798,10.107,10.332,1795664.07,171614.279163,906007.76,86600.194589,25728,10.465
1698019200000,2023-10-23 00:00:00,AVAX/USDT,10.089,10.67,9.867,10.569,1515915.61,149741.860184,753682.2,74455.719588,21927,10.125
1697932800000,2023-10-22 00:00:00,AVAX/USDT,9.635,10.085,9.537,10.081,1105717.22,112739.170906,559225.32,57018.873222,16159,9.809
1697846400000,2023-10-21 00:00:00,AVAX/USDT,9.23,9.795,9.18,9.634,1191108.03,126160.113803,601070,63653.458548,16845,9.444
1697760000000,2023-10-20 00:00:00,AVAX/USDT,9.064,9.396,9.019,9.229,1514708.66,164256.98105,758066.94,82203.680997,21143,9.222
1697673600000,2023-10-19 00:00:00,AVAX/USDT,8.907,9.107,8.681,9.06,1111672.08,124390.638146,547308.64,61258.848687,16344,8.937
1697587200000,2023-10-18 00:00:00,AVAX/USDT,9.102,9.207,8.841,8.908,1129978.75,124837.491383,564915.33,62413.140486,16513,9.052
1697500800000,2023-10-17 00:00:00,AVAX/USDT,9.394,9.402,9.012,9.107,1687594.27,182425.82601,847064.64,91586.53791,24840,9.251
1697414400000,2023-10-16 00:00:00,AVAX/USDT,9.18,9.806,9.163,9.398,1393265.63,148171.583494,711377.64,75658.249388,20723,9.403
1697328000000,2023-10-15 00:00:00,AVAX/USDT,9.141,9.259,9.074,9.178,641224.37,70025.533041,333264.2,36394.562672,10453,9.157
1697241600000,2023-10-14 00:00:00,AVAX/USDT,9.146,9.254,9.122,9.141,781939.21,85111.157499,409692.8,44584.497572,12143,9.187
1697155200000,2023-10-13 00:00:00,AVAX/USDT,9.111,9.34,9.019,9.149,925841.27,101257.693923,461297.24,50446.5816,13876,9.143
1697068800000,2023-10-12 00:00:00,AVAX/USDT,9.3,9.315,8.891,9.11,1036762.29,114021.675051,496436.26,54604.051017,15630,9.093
1696982400000,2023-10-11 00:00:00,AVAX/USDT,9.519,9.564,9.217,9.301,1178887.06,125962.520942,568879.32,60781.260108,17915,9.359
1696896000000,2023-10-10 00:00:00,AVAX/USDT,9.541,9.835,9.425,9.52,1460823.03,151959.502029,744380.73,77450.59862,21690,9.614
1696809600000,2023-10-09 00:00:00,AVAX/USDT,10.086,10.087,9.319,9.544,1903539.04,195886.843252,961178.78,98925.568153,27695,9.722
1696723200000,2023-10-08 00:00:00,AVAX/USDT,10.35,10.529,9.971,10.085,1835964.54,180479.494563,912281.33,89663.818086,26681,10.174
1696636800000,2023-10-07 00:00:00,AVAX/USDT,10.647,11.819,10.26,10.345,2664525.83,249847.211591,1355041.91,127044.217164,38592,10.671
1696550400000,2023-10-06 00:00:00,AVAX/USDT,10.129,10.825,10.125,10.649,3090737.67,292468.7562,1565420.78,148166.211766,44040,10.57
1696464000000,2023-10-05 00:00:00,AVAX/USDT,10.09,10.321,9.815,10.127,2831034.46,281089.600146,1414910.12,140479.680942,40324,10.072
1696377600000,2023-10-04 00:00:00,AVAX/USDT,9.413,10.249,9.118,10.094,3081321.11,317738.820323,1552775.53,160084.804849,44041,9.705
1696291200000,2023-10-03 00:00:00,AVAX/USDT,9.317,9.482,9.227,9.414,3732902.72,400120.222219,1877953.88,201294.304425,52751,9.329
1696204800000,2023-10-02 00:00:00,AVAX/USDT,9.757,9.818,9.189,9.313,1644239.62,171964.174421,822253.13,85985.594742,24334,9.565
1696118400000,2023-10-01 00:00:00,AVAX/USDT,9.235,9.82,9.215,9.739,855918.5,90008.285499,427942.71,44993.539135,13649,9.511
1696032000000,2023-09-30 00:00:00,AVAX/USDT,9.172,9.293,9.111,9.236,914414.78,99511.966884,461442.43,50214.582451,13250,9.189
1695945600000,2023-09-29 00:00:00,AVAX/USDT,9.272,9.363,9.073,9.173,1427162,154570.190075,716149.61,77565.589752,21015,9.233
1695859200000,2023-09-28 00:00:00,AVAX/USDT,8.919,9.348,8.91,9.271,1469734.38,160993.332114,732305.97,80219.392533,21714,9.13
1695772800000,2023-09-27 00:00:00,AVAX/USDT,9.043,9.177,8.816,8.92,1079176.34,120080.749294,543828.3,60512.813929,16346,8.987
1695686400000,2023-09-26 00:00:00,AVAX/USDT,8.945,9.061,8.858,9.044,852894.91,94983.625727,421103.22,46894.851497,13050,8.979
1695600000000,2023-09-25 00:00:00,AVAX/USDT,8.764,8.954,8.648,8.94,962542.35,108797.436122,475029.88,53699.675376,14601,8.847
1695513600000,2023-09-24 00:00:00,AVAX/USDT,8.907,9.044,8.751,8.78,388366.3,43498.961809,194354.61,21768.079112,6494,8.928
1695427200000,2023-09-23 00:00:00,AVAX/USDT,8.873,8.987,8.83,8.907,502191.07,56382.99072,257001.52,28856.864108,8079,8.906
1695340800000,2023-09-22 00:00:00,AVAX/USDT,8.823,8.921,8.771,8.869,756765.88,85327.032194,380298.4,42880.602932,11728,8.869
1695254400000,2023-09-21 00:00:00,AVAX/USDT,9.045,9.108,8.778,8.826,917705.91,102885.163935,466109.23,52254.48917,13808,8.92
1695168000000,2023-09-20 00:00:00,AVAX/USDT,9.213,9.23,8.875,9.046,892573.08,98343.987922,452058.75,49806.849325,13601,9.076
1695081600000,2023-09-19 00:00:00,AVAX/USDT,9.106,9.303,9.044,9.204,962555.1,104902.51101,483779.3,52721.506388,14420,9.175
1694995200000,2023-09-18 00:00:00,AVAX/USDT,9.101,9.31,8.834,9.107,845499.9,92333.363256,416196.85,45443.294349,13329,9.157
1694908800000,2023-09-17 00:00:00,AVAX/USDT,9.378,9.382,9.02,9.106,566698.58,61480.787277,275270.82,29859.937298,10201,9.218
1694822400000,2023-09-16 00:00:00,AVAX/USDT,9.434,9.604,9.358,9.38,781768.92,82696.191871,384055.84,40624.930459,13136,9.453
1694736000000,2023-09-15 00:00:00,AVAX/USDT,9.404,9.505,9.196,9.425,791156.31,84689.472125,395001.32,42280.449789,12698,9.342
1694649600000,2023-09-14 00:00:00,AVAX/USDT,9.289,9.473,9.251,9.395,995927.33,106559.403291,493651.21,52820.540432,14745,9.346
1694563200000,2023-09-13 00:00:00,AVAX/USDT,9.212,9.444,9.099,9.29,1263086.19,136604.924035,619954.38,67042.681087,18780,9.246
1694476800000,2023-09-12 00:00:00,AVAX/USDT,9.239,9.577,9.199,9.212,1596416.06,171160.795063,795262.35,85278.89772,24388,9.327
1694390400000,2023-09-11 00:00:00,AVAX/USDT,9.459,9.508,9.08,9.239,1367453.81,147165.152645,684334.3,73655.795912,21498,9.293
1694304000000,2023-09-10 00:00:00,AVAX/USDT,9.832,9.835,9.238,9.46,927595.5,97322.062424,444650.24,46653.617118,15350,9.531
1694217600000,2023-09-09 00:00:00,AVAX/USDT,9.922,9.928,9.829,9.832,1200967.42,121524.639975,602929.17,61008.44384,19199,9.882
1694131200000,2023-09-08 00:00:00,AVAX/USDT,10.096,10.152,9.848,9.924,2144369.4,214899.262391,1075182.95,107742.833186,32132,9.979
1694044800000,2023-09-07 00:00:00,AVAX/USDT,9.946,10.135,9.838,10.091,2145181.73,215391.626516,1072223.7,107650.877464,32026,9.959
