https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,volto,volfrom
1701648000,2023-12-04T00:00:00Z,BTC/USDT,39782.422560300000,40799.000000000000,39678.000000060000,40564.000000010000,1.719103160000,69232.803386900000
1701561600,2023-12-03T00:00:00Z,BTC/USDT,39489.013198430000,40905.525494470000,38846.979919900000,39800.000000000000,20.248212330000,800773.320402630000
1701475200,2023-12-02T00:00:00Z,BTC/USDT,38958.000000000000,39965.746551710000,38071.344212650000,39500.497211330000,17.262758920000,672009.207054070000
1701388800,2023-12-01T00:00:00Z,BTC/USDT,38123.189525690000,39039.000000000000,37500.000000020000,38855.600000010000,18.417652450000,708153.768237140000
1701302400,2023-11-30T00:00:00Z,BTC/USDT,37819.379483650000,39038.999999990000,37252.565763930000,37800.000000000000,41.092163100000,1570135.182436650000
1701216000,2023-11-29T00:00:00Z,BTC/USDT,38017.789916760000,38700.000000000000,37292.889000010000,37842.000000000000,17.148034300000,651371.691397600000
1701129600,2023-11-28T00:00:00Z,BTC/USDT,37307.323340200000,38467.000000000000,36699.627526000000,38017.789916760000,17.491941370000,654725.390204080000
1701043200,2023-11-27T00:00:00Z,BTC/USDT,37389.035267240000,38628.108522410000,35396.525079410000,37307.323340200000,16.947663730000,626355.958580240000
1700956800,2023-11-26T00:00:00Z,BTC/USDT,37758.986061340000,38424.999999970000,36703.100001170000,37221.648150540000,9.258234800000,347326.409461050000
1700870400,2023-11-25T00:00:00Z,BTC/USDT,37768.374551090000,38652.435315780000,36703.100001180000,37758.986061340000,13.334521990000,503068.345317420000
1700784000,2023-11-24T00:00:00Z,BTC/USDT,37323.007923880000,38403.000000000000,36784.923600390000,37768.380502360000,15.531681030000,586216.416675940000
1700697600,2023-11-23T00:00:00Z,BTC/USDT,37332.200000200000,37801.000000000000,36784.923600390000,37318.535017930000,50.498804200000,1887609.680894680000
1700611200,2023-11-22T00:00:00Z,BTC/USDT,35510.040427940000,37764.155212370000,35282.196321390000,37332.200000140000,46.775406170000,1714595.256676010000
1700524800,2023-11-21T00:00:00Z,BTC/USDT,37436.168953100000,37654.994999950000,35466.963872570000,35510.040427940000,79.595450220000,2945954.045579100000
1700438400,2023-11-20T00:00:00Z,BTC/USDT,37291.962056970000,37704.799999980000,36771.537054150000,37436.168953100000,20.716776980000,773002.800458120000
1700352000,2023-11-19T00:00:00Z,BTC/USDT,36494.058911640000,37474.853714490000,36391.745691360000,37418.472291570000,5.056022700000,186579.327793210000
1700265600,2023-11-18T00:00:00Z,BTC/USDT,36550.761000010000,36796.499999390000,36185.272001150000,36526.471156310000,4.573168250000,166860.706670150000
1700179200,2023-11-17T00:00:00Z,BTC/USDT,36150.884108490000,36770.000000000000,35870.034446290000,36563.476000570000,6.507315530000,236384.051042420000
1700092800,2023-11-16T00:00:00Z,BTC/USDT,37839.691000020000,37899.146000000000,35506.431193170000,36199.068925810000,9.509846770000,347467.063550450000
1700006400,2023-11-15T00:00:00Z,BTC/USDT,35539.041118510000,37900.000000000000,35380.880000000000,37900.000000000000,13.572996090000,499247.978928700000
1699920000,2023-11-14T00:00:00Z,BTC/USDT,36436.969266220000,36759.318999870000,34768.437000000000,35564.143000420000,11.482880620000,413094.993869320000
1699833600,2023-11-13T00:00:00Z,BTC/USDT,37036.992104710000,37360.068078250000,36368.093588380000,36480.625873160000,11.525345740000,423817.391453950000
1699747200,2023-11-12T00:00:00Z,BTC/USDT,37117.021912630000,37224.338999990000,36727.139000010000,37026.901035420000,7.538736340000,279706.080253510000
1699660800,2023-11-11T00:00:00Z,BTC/USDT,37359.998758560000,37389.603092360000,36765.715999990000,37130.701913220000,8.491816700000,314513.834036640000
1699574400,2023-11-10T00:00:00Z,BTC/USDT,36733.716980480000,37499.999999990000,36342.000000000000,37342.046173490000,7.487793410000,277182.666636490000
1699488000,2023-11-09T00:00:00Z,BTC/USDT,35617.016539490000,37940.495702920000,35550.277150280000,36717.406999160000,27.995105400000,1026516.853207160000
1699401600,2023-11-08T00:00:00Z,BTC/USDT,35399.000000000000,36031.145750340000,35116.597001470000,35613.802513490000,13.457309240000,476876.178673860000
1699315200,2023-11-07T00:00:00Z,BTC/USDT,35038.293596060000,35823.089364620000,34550.753000010000,35414.000000330000,13.059312530000,459383.772326730000
1699228800,2023-11-06T00:00:00Z,BTC/USDT,35027.705052230000,35287.585555460000,34736.369083290000,35019.176236690000,9.678154570000,338314.240165070000
1699142400,2023-11-05T00:00:00Z,BTC/USDT,35069.999999990000,35293.000000000000,34485.900000000000,35046.883906020000,9.074628390000,317412.511332330000
1699056000,2023-11-04T00:00:00Z,BTC/USDT,34712.000000000000,35225.396653870000,34584.510000010000,35069.999999990000,5.270872800000,183348.421320990000
1698969600,2023-11-03T00:00:00Z,BTC/USDT,34891.788414920000,34917.044823440000,34133.000000000000,34707.000000010000,5.618988040000,194065.367365240000
1698883200,2023-11-02T00:00:00Z,BTC/USDT,35417.773523820000,35931.300000000000,34330.319999990000,34899.399000000000,16.941465700000,596730.777050920000
1698796800,2023-11-01T00:00:00Z,BTC/USDT,34564.850000040000,35555.782031350000,34157.399707220000,35416.716596540000,16.292265190000,566506.918481180000
1698710400,2023-10-31T00:00:00Z,BTC/USDT,34460.010000010000,34651.681706830000,34065.600000000000,34651.681706830000,10.417949250000,357998.882740980000
1698624000,2023-10-30T00:00:00Z,BTC/USDT,34507.362419940000,34776.233360210000,34102.800000010000,34460.010000010000,12.579584650000,432160.561950560000
1698537600,2023-10-29T00:00:00Z,BTC/USDT,34063.297866060000,34716.399999990000,33937.526909580000,34498.700000000000,6.971335240000,240485.821355160000
1698451200,2023-10-28T00:00:00Z,BTC/USDT,33868.964310490000,34435.968889740000,33849.310964650000,34104.456900280000,5.674633130000,193820.103883010000
1698364800,2023-10-27T00:00:00Z,BTC/USDT,34112.542440690000,34216.602536320000,33438.662548290000,33877.138659060000,5.836069600000,197471.669444730000
1698278400,2023-10-26T00:00:00Z,BTC/USDT,34478.408136660000,34834.781378000000,33767.706695910000,34144.430000000000,15.160469170000,518606.095456190000
1698192000,2023-10-25T00:00:00Z,BTC/USDT,33904.006055070000,35084.419074990000,33690.827691230000,34478.408133230000,25.315166110000,872226.881246100000
1698105600,2023-10-24T00:00:00Z,BTC/USDT,32993.923175480000,35115.280938440000,32797.606263300000,33838.865974220000,33.158544430000,1133531.156993510000
1698019200,2023-10-23T00:00:00Z,BTC/USDT,29987.472175890000,34394.000000000000,29874.491941400000,32993.523175370000,32.322747680000,1023844.407924870000
1697932800,2023-10-22T00:00:00Z,BTC/USDT,29866.499204110000,30209.934161360000,29587.650000030000,29987.472175890000,9.059158170000,270740.820223140000
1697846400,2023-10-21T00:00:00Z,BTC/USDT,29637.800000010000,30298.000000000000,29447.116852620000,29864.565194760000,9.370792200000,280695.575876770000
1697760000,2023-10-20T00:00:00Z,BTC/USDT,28645.733080190000,30165.000000000000,28562.550410550000,29679.558166690000,23.118675990000,678460.100804130000
1697673600,2023-10-19T00:00:00Z,BTC/USDT,28314.429999330000,28894.028000000000,28129.415286370000,28637.512266300000,9.275313130000,264947.429119750000
1697587200,2023-10-18T00:00:00Z,BTC/USDT,28381.038453890000,28974.959000000000,28174.017923920000,28307.181199050000,7.489555620000,213116.426322580000
1697500800,2023-10-17T00:00:00Z,BTC/USDT,28495.938923680000,28571.380948690000,28088.000000000000,28410.590000600000,8.409707990000,238169.978675460000
1697414400,2023-10-16T00:00:00Z,BTC/USDT,27146.756638850000,30100.000000000000,27106.877000010000,28466.019189880000,42.748977910000,1211771.419750030000
1697328000,2023-10-15T00:00:00Z,BTC/USDT,26877.924041680000,27264.998953770000,26817.559378620000,27119.053865170000,6.482708670000,174651.575846690000
