https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1699920000000,2023-11-14 00:00:00,MATIC/USD,0.88507,0.98596,0.85,0.91474,685643.438969,627185.479362503
1699833600000,2023-11-13 00:00:00,MATIC/USD,0.89792,0.95355,0.8609,0.88507,406568.39762,359841.4916815334
1699747200000,2023-11-12 00:00:00,MATIC/USD,0.79789,0.92999,0.77353,0.89792,478921.977013,430033.621599513
1699660800000,2023-11-11 00:00:00,MATIC/USD,0.84518,0.84736,0.79619,0.79789,270195.872315,215586.58456141534
1699574400000,2023-11-10 00:00:00,MATIC/USD,0.85694,0.87698,0.81576,0.84518,423403.111203,357851.8415265516
1699488000000,2023-11-09 00:00:00,MATIC/USD,0.78822,0.86261,0.77146,0.85694,808083.673883,692479.2234972981
1699401600000,2023-11-08 00:00:00,MATIC/USD,0.74244,0.80847,0.73541,0.78822,396901.305307,312845.54686908354
1699315200000,2023-11-07 00:00:00,MATIC/USD,0.73564,0.7463,0.6957,0.74244,304861.762303,226341.56680423932
1699228800000,2023-11-06 00:00:00,MATIC/USD,0.69249,0.73564,0.68873,0.73564,299723.651725,220488.707154979
1699142400000,2023-11-05 00:00:00,MATIC/USD,0.67742,0.69836,0.67391,0.69249,158850.291491,110002.23835460261
1699056000000,2023-11-04 00:00:00,MATIC/USD,0.67172,0.68106,0.66275,0.67742,98166.998793,66500.28832235407
1698969600000,2023-11-03 00:00:00,MATIC/USD,0.66187,0.67334,0.64354,0.67172,128984.631827,86641.55689083243
1698883200000,2023-11-02 00:00:00,MATIC/USD,0.66919,0.69006,0.6429,0.66187,556633.21379,368418.82521118724
1698796800000,2023-11-01 00:00:00,MATIC/USD,0.63495,0.671,0.6,0.66919,435747.276161,291597.71973417955
1698710400000,2023-10-31 00:00:00,MATIC/USD,0.65004,0.65648,0.62032,0.63495,135540.581581,86061.49227485596
1698624000000,2023-10-30 00:00:00,MATIC/USD,0.63907,0.65088,0.62704,0.65004,101113.727472,65727.96740589887
1698537600000,2023-10-29 00:00:00,MATIC/USD,0.62018,0.64199,0.61242,0.63907,91296.403347,58344.79248696729
1698451200000,2023-10-28 00:00:00,MATIC/USD,0.60901,0.626,0.60901,0.62018,143604.299942,89060.51473802957
1698364800000,2023-10-27 00:00:00,MATIC/USD,0.63236,0.63236,0.6015,0.60901,351343.329726,213971.6012364313
1698278400000,2023-10-26 00:00:00,MATIC/USD,0.62938,0.65831,0.61554,0.63236,174494.032794,110343.04657761384
1698192000000,2023-10-25 00:00:00,MATIC/USD,0.62393,0.64844,0.61393,0.62938,253181.482814,159347.36165347532
1698105600000,2023-10-24 00:00:00,MATIC/USD,0.63566,0.66402,0.61658,0.62393,761856.763452,475345.2904206063
1698019200000,2023-10-23 00:00:00,MATIC/USD,0.61015,0.64568,0.60017,0.63566,405748.66225,257918.194645835
1697932800000,2023-10-22 00:00:00,MATIC/USD,0.57342,0.61211,0.5545,0.61015,283940.116805,173246.06226857073
1697846400000,2023-10-21 00:00:00,MATIC/USD,0.53591,0.57614,0.534,0.57342,173820.1811,99671.968246362
1697760000000,2023-10-20 00:00:00,MATIC/USD,0.51697,0.54699,0.5146,0.53591,155035.897118,83085.28762450737
1697673600000,2023-10-19 00:00:00,MATIC/USD,0.511,0.51915,0.50362,0.51697,291110.585276,150495.43927013373
1697587200000,2023-10-18 00:00:00,MATIC/USD,0.51987,0.52469,0.51026,0.511,50711.886994,25913.774253934
1697500800000,2023-10-17 00:00:00,MATIC/USD,0.53335,0.53454,0.5162,0.51987,93449.663939,48581.67679196794
1697414400000,2023-10-16 00:00:00,MATIC/USD,0.51451,0.54482,0.51378,0.53335,126647.69237,67547.5467255395
1697328000000,2023-10-15 00:00:00,MATIC/USD,0.51737,0.52,0.51255,0.51451,47381.811028,24378.415592016278
1697241600000,2023-10-14 00:00:00,MATIC/USD,0.51474,0.52079,0.51392,0.51737,26364.021283,13639.953691185709
