https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1683849600,2023-05-12 00:00:00,LINK/USD,6.36,6.64,6.23,6.64,23326.96692391,154891.0603747624
1683763200,2023-05-11 00:00:00,LINK/USD,6.59,6.59,6.23,6.37,31307.47484231,199428.6147455147
1683676800,2023-05-10 00:00:00,LINK/USD,6.52,6.71,6.30,6.60,26834.17864421,177105.579051786
1683590400,2023-05-09 00:00:00,LINK/USD,6.60,6.63,6.45,6.52,28741.73664217,187396.12290694838
1683504000,2023-05-08 00:00:00,LINK/USD,6.91,6.92,6.41,6.58,75504.07201266,496816.7938433029
1683417600,2023-05-07 00:00:00,LINK/USD,6.94,6.99,6.88,6.91,12958.73037197,89544.8268703127
1683331200,2023-05-06 00:00:00,LINK/USD,7.24,7.28,6.89,6.94,46077.72754953,319779.4291937382
1683244800,2023-05-05 00:00:00,LINK/USD,7.00,7.28,6.90,7.23,42984.56055123,310778.3727853929
1683158400,2023-05-04 00:00:00,LINK/USD,7.13,7.16,6.97,7.00,22941.06412861,160587.44890026998
1683072000,2023-05-03 00:00:00,LINK/USD,6.98,7.15,6.83,7.12,38235.66298100,272237.92042472004
1682985600,2023-05-02 00:00:00,LINK/USD,6.90,7.01,6.81,6.98,38126.96819692,266126.23801450164
1682899200,2023-05-01 00:00:00,LINK/USD,7.02,7.08,6.79,6.90,153842.50855780,1061513.30904882
1682812800,2023-04-30 00:00:00,LINK/USD,7.20,7.30,7.02,7.02,30672.49781339,215320.9346499978
1682726400,2023-04-29 00:00:00,LINK/USD,7.04,7.22,7.00,7.19,23742.51986215,170708.7178088585
1682640000,2023-04-28 00:00:00,LINK/USD,7.16,7.19,6.97,7.05,30665.25331987,216190.0359050835
1682553600,2023-04-27 00:00:00,LINK/USD,7.00,7.23,6.99,7.17,25528.40568403,183038.6687544951
1682467200,2023-04-26 00:00:00,LINK/USD,7.27,7.50,6.73,7.00,75309.23645437,527164.65518059
1682380800,2023-04-25 00:00:00,LINK/USD,7.07,7.30,6.96,7.27,28195.22371842,204979.27643291338
1682294400,2023-04-24 00:00:00,LINK/USD,7.08,7.26,7.00,7.07,35714.13113398,252498.90711723862
1682208000,2023-04-23 00:00:00,LINK/USD,7.17,7.17,6.88,7.09,33461.12103792,237239.34815885278
1682121600,2023-04-22 00:00:00,LINK/USD,7.11,7.23,7.09,7.18,23325.15868673,167474.6393707214
1682035200,2023-04-21 00:00:00,LINK/USD,7.51,7.59,7.01,7.12,57729.08992996,411031.1203013152
1681948800,2023-04-20 00:00:00,LINK/USD,7.74,7.97,7.46,7.50,40373.99898384,302804.9923788
1681862400,2023-04-19 00:00:00,LINK/USD,8.56,8.60,7.64,7.76,112257.55072280,871118.593608928
1681776000,2023-04-18 00:00:00,LINK/USD,8.17,8.79,8.04,8.58,143871.84192514,1234420.4037177013
1681689600,2023-04-17 00:00:00,LINK/USD,8.13,8.30,7.87,8.15,69986.98014460,570393.8881784901
1681603200,2023-04-16 00:00:00,LINK/USD,8.02,8.19,7.92,8.15,65399.97646939,533009.8082255286
1681516800,2023-04-15 00:00:00,LINK/USD,7.74,8.09,7.63,8.01,42711.93957294,342122.6359792494
1681430400,2023-04-14 00:00:00,LINK/USD,7.47,7.93,7.47,7.75,77748.36484959,602549.8275843225
1681344000,2023-04-13 00:00:00,LINK/USD,7.23,7.55,7.18,7.47,64167.12617745,479328.4325455515
1681257600,2023-04-12 00:00:00,LINK/USD,7.32,7.37,7.11,7.23,18165.88145095,131339.32289036852
1681171200,2023-04-11 00:00:00,LINK/USD,7.33,7.45,7.29,7.31,31437.02870863,229804.6798600853
1681084800,2023-04-10 00:00:00,LINK/USD,7.21,7.37,7.14,7.35,38256.57325376,281185.81341513596
1680998400,2023-04-09 00:00:00,LINK/USD,7.14,7.26,7.06,7.21,29322.82866454,211417.5946713334
1680912000,2023-04-08 00:00:00,LINK/USD,7.27,7.29,7.09,7.15,16093.69641269,115069.92935073351
1680825600,2023-04-07 00:00:00,LINK/USD,7.20,7.31,7.12,7.28,17475.29067890,127220.11614239201
1680739200,2023-04-06 00:00:00,LINK/USD,7.33,7.34,7.12,7.20,28752.39205818,207017.222818896
1680652800,2023-04-05 00:00:00,LINK/USD,7.37,7.61,7.22,7.33,49515.24474016,362946.7439453728
1680566400,2023-04-04 00:00:00,LINK/USD,7.25,7.47,7.22,7.39,51983.21875365,384155.9865894735
1680480000,2023-04-03 00:00:00,LINK/USD,7.26,7.43,7.03,7.24,79929.21340014,578687.5050170136
1680393600,2023-04-02 00:00:00,LINK/USD,7.55,7.55,7.19,7.26,31512.12184122,228778.0045672572
1680307200,2023-04-01 00:00:00,LINK/USD,7.59,7.63,7.44,7.55,10805.59102808,81582.212262004
1680220800,2023-03-31 00:00:00,LINK/USD,7.25,7.67,7.24,7.60,74049.57234986,562776.749858936
1680134400,2023-03-30 00:00:00,LINK/USD,7.39,7.55,7.14,7.24,57237.13778013,414396.8775281412
1680048000,2023-03-29 00:00:00,LINK/USD,6.96,7.49,6.94,7.39,78894.98314998,583033.9254783522
1679961600,2023-03-28 00:00:00,LINK/USD,6.88,7.03,6.76,6.95,102296.68577228,710961.9661173461
1679875200,2023-03-27 00:00:00,LINK/USD,7.27,7.27,6.76,6.89,50272.18660732,346375.3657244348
1679788800,2023-03-26 00:00:00,LINK/USD,7.09,7.29,7.07,7.26,17539.82312738,127339.11590477881
1679702400,2023-03-25 00:00:00,LINK/USD,7.20,7.25,6.98,7.09,43009.90506307,304940.2268971663
1679616000,2023-03-24 00:00:00,LINK/USD,7.63,7.66,7.13,7.20,53696.87711679,386617.515240888
1679529600,2023-03-23 00:00:00,LINK/USD,7.19,7.65,7.11,7.63,57664.60953627,439980.9707617401
1679443200,2023-03-22 00:00:00,LINK/USD,7.40,7.72,7.03,7.20,68903.39512207,496104.444878904
1679356800,2023-03-21 00:00:00,LINK/USD,7.06,7.47,6.87,7.42,115709.96441057,858567.9359264293
1679270400,2023-03-20 00:00:00,LINK/USD,7.12,7.45,6.94,7.06,130662.44143323,922476.8365186037
1679184000,2023-03-19 00:00:00,LINK/USD,6.94,7.30,6.94,7.10,49153.80864433,348992.041374743
1679097600,2023-03-18 00:00:00,LINK/USD,7.23,7.32,6.86,6.94,105706.26586735,733601.485119409
1679011200,2023-03-17 00:00:00,LINK/USD,6.67,7.27,6.62,7.23,179125.61032401,1295078.1626425923
1678924800,2023-03-16 00:00:00,LINK/USD,6.56,6.69,6.47,6.68,31515.90744472,210526.2617307296
1678838400,2023-03-15 00:00:00,LINK/USD,6.96,7.14,6.40,6.57,73657.87081515,483932.21125553554
1678752000,2023-03-14 00:00:00,LINK/USD,6.79,7.22,6.66,6.98,101247.42374552,706707.0177437296
1678665600,2023-03-13 00:00:00,LINK/USD,6.61,6.92,6.43,6.79,99269.08891576,674037.1137380104
1678579200,2023-03-12 00:00:00,LINK/USD,6.19,6.61,6.13,6.60,49251.88839000,325062.463374
1678492800,2023-03-11 00:00:00,LINK/USD,6.25,6.45,5.97,6.21,167923.87812995,1042807.2831869895
1678406400,2023-03-10 00:00:00,LINK/USD,6.16,6.28,5.90,6.23,77877.37144691,485176.0241142493
1678320000,2023-03-09 00:00:00,LINK/USD,6.57,6.68,6.01,6.16,72561.55974317,446979.2080179272
1678233600,2023-03-08 00:00:00,LINK/USD,6.88,6.94,6.50,6.58,60231.97759640,396326.412584312
1678147200,2023-03-07 00:00:00,LINK/USD,6.86,6.97,6.66,6.88,63246.37372396,435135.0512208448
1678060800,2023-03-06 00:00:00,LINK/USD,6.96,6.98,6.83,6.86,58497.26411341,401291.2318179926
1677974400,2023-03-05 00:00:00,LINK/USD,6.86,7.02,6.81,6.95,56918.65211669,395584.6322109955
1677888000,2023-03-04 00:00:00,LINK/USD,6.96,7.01,6.71,6.86,39104.67440685,268258.066430991
1677801600,2023-03-03 00:00:00,LINK/USD,7.28,7.28,6.67,6.96,59618.06083973,414941.7034445208
1677715200,2023-03-02 00:00:00,LINK/USD,7.53,7.57,7.17,7.27,51002.85176232,370790.7323120664
1677628800,2023-03-01 00:00:00,LINK/USD,7.19,7.54,7.16,7.54,32073.73270443,241835.9445914022
1677542400,2023-02-28 00:00:00,LINK/USD,7.28,7.42,7.10,7.19,33849.89610243,243380.7529764717
1677456000,2023-02-27 00:00:00,LINK/USD,7.48,7.50,7.14,7.28,36123.85687371,262981.6780406088
1677369600,2023-02-26 00:00:00,LINK/USD,7.35,7.54,7.30,7.49,22223.71953637,166455.65932741133
1677283200,2023-02-25 00:00:00,LINK/USD,7.47,7.48,7.18,7.39,16592.70245193,122620.0711197627
1677196800,2023-02-24 00:00:00,LINK/USD,7.94,8.14,7.25,7.44,66356.17775883,493689.9625256953
1677110400,2023-02-23 00:00:00,LINK/USD,7.73,8.20,7.68,7.95,97161.00638088,772430.000727996
1677024000,2023-02-22 00:00:00,LINK/USD,7.63,7.73,7.30,7.70,81219.94019738,625393.539519826
1676937600,2023-02-21 00:00:00,LINK/USD,8.02,8.06,7.53,7.64,39144.48946546,299063.8995161144
1676851200,2023-02-20 00:00:00,LINK/USD,8.05,8.40,7.73,8.01,85478.85387008,684685.6194993408
1676764800,2023-02-19 00:00:00,LINK/USD,7.96,8.28,7.81,8.01,56109.67221294,449438.4744256494
1676678400,2023-02-18 00:00:00,LINK/USD,7.68,8.25,7.52,8.01,68897.98654029,551872.8721877229
1676592000,2023-02-17 00:00:00,LINK/USD,7.02,7.70,6.97,7.66,37494.61138147,287208.72318206023
1676505600,2023-02-16 00:00:00,LINK/USD,7.29,7.48,6.99,7.03,39518.38604202,277814.2538754006
1676419200,2023-02-15 00:00:00,LINK/USD,6.82,7.30,6.75,7.29,59699.33308747,435208.1382076563
1676332800,2023-02-14 00:00:00,LINK/USD,6.68,6.83,6.54,6.81,42483.24140023,289310.8739355663
1676246400,2023-02-13 00:00:00,LINK/USD,6.77,6.84,6.43,6.67,56531.33422574,377063.9992856858
1676160000,2023-02-12 00:00:00,LINK/USD,7.00,7.08,6.71,6.82,22630.10661521,154337.32711573222
1676073600,2023-02-11 00:00:00,LINK/USD,6.89,7.03,6.88,7.02,16132.34210005,113249.041542351
1675987200,2023-02-10 00:00:00,LINK/USD,6.98,7.09,6.78,6.91,40646.06095972,280864.2812316652
1675900800,2023-02-09 00:00:00,LINK/USD,7.14,7.80,6.84,6.98,255840.01055600,1785763.27368088
1675814400,2023-02-08 00:00:00,LINK/USD,7.21,7.28,6.96,7.13,21308.29880143,151928.1704541959
1675728000,2023-02-07 00:00:00,LINK/USD,6.84,7.21,6.84,7.20,35603.24576412,256343.369501664
1675641600,2023-02-06 00:00:00,LINK/USD,6.98,7.05,6.78,6.81,106629.62544138,726147.7492557978
1675555200,2023-02-05 00:00:00,LINK/USD,7.24,7.24,6.88,6.99,178464.73129493,1247468.471751561
1675468800,2023-02-04 00:00:00,LINK/USD,7.30,7.35,7.13,7.24,37555.71824206,271903.4000725144
1675382400,2023-02-03 00:00:00,LINK/USD,7.11,7.33,7.03,7.30,207720.21861074,1516357.595858402
1675296000,2023-02-02 00:00:00,LINK/USD,7.25,7.49,7.04,7.10,227811.35272942,1617460.6043788819
1675209600,2023-02-01 00:00:00,LINK/USD,6.96,7.27,6.68,7.21,312731.60338699,2254794.860420198
1675123200,2023-01-31 00:00:00,LINK/USD,6.91,7.07,6.86,6.95,144713.81486546,1005761.0133149471
1675036800,2023-01-30 00:00:00,LINK/USD,7.37,7.43,6.75,6.92,118499.82727015,820018.804709438
1674950400,2023-01-29 00:00:00,LINK/USD,7.20,7.51,7.15,7.38,54487.71192809,402119.3140293042
1674864000,2023-01-28 00:00:00,LINK/USD,7.39,7.51,7.13,7.22,29599.42283031,213707.8328348382
1674777600,2023-01-27 00:00:00,LINK/USD,7.19,7.49,6.94,7.38,100485.77640348,741585.0298576824
1674691200,2023-01-26 00:00:00,LINK/USD,6.97,7.31,6.84,7.17,84886.82715996,608638.5507369132
1674604800,2023-01-25 00:00:00,LINK/USD,6.66,7.09,6.52,6.97,76964.48943999,536442.4913967302
1674518400,2023-01-24 00:00:00,LINK/USD,7.01,7.19,6.56,6.67,83198.89722029,554936.6444593343
1674432000,2023-01-23 00:00:00,LINK/USD,6.98,7.22,6.86,7.03,89319.69224012,627917.4364480436
1674345600,2023-01-22 00:00:00,LINK/USD,6.85,7.26,6.80,6.99,199082.41693942,1391586.0944065459
1674259200,2023-01-21 00:00:00,LINK/USD,6.95,7.10,6.82,6.86,182909.09566727,1254756.3962774724
1674172800,2023-01-20 00:00:00,LINK/USD,6.50,6.96,6.42,6.95,130419.95212147,906418.6672442165
1674086400,2023-01-19 00:00:00,LINK/USD,6.34,6.54,6.32,6.53,136331.51500216,890244.7929641049
1674000000,2023-01-18 00:00:00,LINK/USD,6.82,6.98,6.26,6.34,309394.60387943,1961561.788595586
1673913600,2023-01-17 00:00:00,LINK/USD,6.67,6.99,6.55,6.81,337258.92089827,2296733.2513172184
1673827200,2023-01-16 00:00:00,LINK/USD,6.70,6.94,6.42,6.67,518821.99705280,3460542.720342176
1673740800,2023-01-15 00:00:00,LINK/USD,6.86,6.93,6.61,6.70,244233.34984361,1636363.443952187
1673654400,2023-01-14 00:00:00,LINK/USD,6.60,7.10,6.46,6.86,618448.06952044,4242553.756910218
1673568000,2023-01-13 00:00:00,LINK/USD,6.39,6.61,6.26,6.60,246406.89478528,1626285.5055828479
1673481600,2023-01-12 00:00:00,LINK/USD,6.29,6.42,6.06,6.38,317564.29640595,2026060.2110699608
1673395200,2023-01-11 00:00:00,LINK/USD,6.16,6.30,6.01,6.28,176430.21098890,1107981.7250102921
1673308800,2023-01-10 00:00:00,LINK/USD,6.07,6.30,5.98,6.16,182835.57356141,1126267.1331382857
1673222400,2023-01-09 00:00:00,LINK/USD,5.97,6.25,5.94,6.07,335257.53257745,2035013.2227451215
1673136000,2023-01-08 00:00:00,LINK/USD,5.84,5.97,5.76,5.97,140442.86354996,838443.8953932611
1673049600,2023-01-07 00:00:00,LINK/USD,5.71,5.84,5.70,5.83,103363.21956201,602607.5700465182
1672963200,2023-01-06 00:00:00,LINK/USD,5.65,5.72,5.52,5.71,180842.84889392,1032612.6671842831
1672876800,2023-01-05 00:00:00,LINK/USD,5.81,5.81,5.61,5.65,178101.69646011,1006274.5849996215
1672790400,2023-01-04 00:00:00,LINK/USD,5.62,5.85,5.62,5.81,164190.99252088,953949.6665463129
1672704000,2023-01-03 00:00:00,LINK/USD,5.69,5.71,5.57,5.62,93637.47775645,526242.624991249
1672617600,2023-01-02 00:00:00,LINK/USD,5.63,5.75,5.55,5.68,105923.12280704,601643.3375439872
1672531200,2023-01-01 00:00:00,LINK/USD,5.57,5.63,5.51,5.62,36236.16745493,203647.2610967066
1672444800,2022-12-31 00:00:00,LINK/USD,5.47,5.62,5.40,5.56,65503.66063758,364200.35314494476
1672358400,2022-12-30 00:00:00,LINK/USD,5.60,5.64,5.42,5.47,94218.56251725,515375.53696935746
1672272000,2022-12-29 00:00:00,LINK/USD,5.67,5.71,5.51,5.59,98287.13625211,549425.0916492948
1672185600,2022-12-28 00:00:00,LINK/USD,5.90,5.90,5.63,5.67,132941.54492745,753778.5597386416
1672099200,2022-12-27 00:00:00,LINK/USD,6.06,6.06,5.85,5.90,53416.80432060,315159.14549154
1672012800,2022-12-26 00:00:00,LINK/USD,6.00,6.04,5.95,6.04,58851.20234721,355461.26217714837
1671926400,2022-12-25 00:00:00,LINK/USD,5.91,5.99,5.89,5.99,41623.33887762,249323.7998769438
1671840000,2022-12-24 00:00:00,LINK/USD,5.94,5.96,5.88,5.92,28012.24334437,165832.4805986704
1671753600,2022-12-23 00:00:00,LINK/USD,6.02,6.05,5.93,5.94,69024.80469933,410007.3399140202
1671667200,2022-12-22 00:00:00,LINK/USD,5.99,6.04,5.87,6.00,70468.95466822,422813.72800932
1671580800,2022-12-21 00:00:00,LINK/USD,6.04,6.04,5.89,5.98,140555.23225429,840520.2888806543
1671494400,2022-12-20 00:00:00,LINK/USD,5.79,6.11,5.76,6.02,185616.46159507,1117411.0988023214
1671408000,2022-12-19 00:00:00,LINK/USD,5.95,6.06,5.70,5.78,236036.06246428,1364288.4410435385
1671321600,2022-12-18 00:00:00,LINK/USD,6.06,6.06,5.92,5.94,79845.40614277,474281.7124880539
1671235200,2022-12-17 00:00:00,LINK/USD,5.88,6.07,5.79,6.03,204440.07702795,1232773.6644785386
1671148800,2022-12-16 00:00:00,LINK/USD,6.45,6.54,5.80,5.91,183987.43527485,1087365.7424743634
1671062400,2022-12-15 00:00:00,LINK/USD,6.71,6.73,6.40,6.45,188522.34543768,1215969.128073036
1670976000,2022-12-14 00:00:00,LINK/USD,6.93,6.95,6.68,6.72,253637.83346726,1704446.240899987
1670889600,2022-12-13 00:00:00,LINK/USD,6.71,7.05,6.48,6.93,286273.20851630,1983873.3350179591
1670803200,2022-12-12 00:00:00,LINK/USD,6.69,6.72,6.47,6.69,70319.06352726,470434.53499736945
1670716800,2022-12-11 00:00:00,LINK/USD,6.86,6.95,6.65,6.70,71393.45483248,478336.147377616
1670630400,2022-12-10 00:00:00,LINK/USD,6.86,6.91,6.70,6.86,35559.43122536,243937.69820596962
1670544000,2022-12-09 00:00:00,LINK/USD,7.00,7.05,6.80,6.86,37530.81887517,257461.4174836662
1670457600,2022-12-08 00:00:00,LINK/USD,6.87,7.06,6.78,7.01,65397.14316866,458433.9736123066
1670371200,2022-12-07 00:00:00,LINK/USD,7.12,7.12,6.77,6.88,90572.33077734,623137.6357480992
1670284800,2022-12-06 00:00:00,LINK/USD,7.30,7.32,6.96,7.14,49661.37174553,354582.19426308415
1670198400,2022-12-05 00:00:00,LINK/USD,7.43,7.59,7.17,7.27,85031.49136691,618178.9422374357
1670112000,2022-12-04 00:00:00,LINK/USD,7.23,7.46,7.20,7.45,109804.98908298,818047.168668201
1670025600,2022-12-03 00:00:00,LINK/USD,7.59,7.62,7.22,7.24,36861.98719787,266880.7873125788
1669939200,2022-12-02 00:00:00,LINK/USD,7.68,7.71,7.49,7.58,112121.87701711,849883.8277896938
1669852800,2022-12-01 00:00:00,LINK/USD,7.71,7.81,7.46,7.68,314201.00474807,2413063.7164651775
1669766400,2022-11-30 00:00:00,LINK/USD,7.32,7.76,7.30,7.68,168860.71447317,1296850.2871539455
1669680000,2022-11-29 00:00:00,LINK/USD,7.19,7.50,7.14,7.31,124686.07147181,911455.1824589311
1669593600,2022-11-28 00:00:00,LINK/USD,6.90,7.33,6.54,7.19,128974.28701207,927325.1236167833
1669507200,2022-11-27 00:00:00,LINK/USD,7.15,7.27,6.87,6.90,52198.50378569,360169.676121261
1669420800,2022-11-26 00:00:00,LINK/USD,6.83,7.27,6.83,7.14,75381.88732868,538226.6755267752
1669334400,2022-11-25 00:00:00,LINK/USD,6.82,6.94,6.66,6.84,71869.89769953,491590.10026478523
1669248000,2022-11-24 00:00:00,LINK/USD,6.65,6.95,6.58,6.81,60102.38078267,409297.2131299827
1669161600,2022-11-23 00:00:00,LINK/USD,6.40,6.79,6.34,6.70,55444.30598891,371476.850125697
1669075200,2022-11-22 00:00:00,LINK/USD,5.86,6.45,5.83,6.39,134687.73047100,860654.5977096899
1668988800,2022-11-21 00:00:00,LINK/USD,5.77,5.87,5.54,5.87,120679.73046869,708390.0178512103
1668902400,2022-11-20 00:00:00,LINK/USD,6.14,6.23,5.72,5.76,114297.15249633,658351.5983788607
1668816000,2022-11-19 00:00:00,LINK/USD,6.18,6.21,6.00,6.14,69007.10444711,423703.6213052554
1668729600,2022-11-18 00:00:00,LINK/USD,6.23,6.40,6.07,6.18,80969.99697855,500394.581327439
1668643200,2022-11-17 00:00:00,LINK/USD,6.21,6.32,6.03,6.23,72402.54282727,451067.84181389207
1668556800,2022-11-16 00:00:00,LINK/USD,6.39,6.53,6.09,6.18,80493.13659460,497447.584154628
1668470400,2022-11-15 00:00:00,LINK/USD,6.26,6.65,6.26,6.41,57687.80149828,369778.8076039748
1668384000,2022-11-14 00:00:00,LINK/USD,6.06,6.39,5.69,6.25,155639.09545007,972744.3465629374
1668297600,2022-11-13 00:00:00,LINK/USD,6.26,6.51,5.96,6.06,53587.14603718,324738.10498531075
1668211200,2022-11-12 00:00:00,LINK/USD,7.03,7.03,6.21,6.22,107489.20894415,668582.8796326129
1668124800,2022-11-11 00:00:00,LINK/USD,7.23,7.29,6.54,7.00,126271.45857945,883900.21005615
1668038400,2022-11-10 00:00:00,LINK/USD,6.20,7.47,6.13,7.20,262030.71502040,1886621.14814688
1667952000,2022-11-09 00:00:00,LINK/USD,7.70,7.85,5.78,6.20,496808.01089019,3080209.6675191782
1667865600,2022-11-08 00:00:00,LINK/USD,8.94,9.45,6.62,7.67,2177244.82161751,16699467.781806303
1667779200,2022-11-07 00:00:00,LINK/USD,8.09,9.24,7.91,8.95,360958.98370870,3230582.9041928644
1667692800,2022-11-06 00:00:00,LINK/USD,8.67,8.76,8.10,8.12,280274.86735480,2275831.922920976
1667606400,2022-11-05 00:00:00,LINK/USD,8.72,9.00,8.58,8.66,542698.48828019,4699768.908506446
1667520000,2022-11-04 00:00:00,LINK/USD,7.69,8.89,7.68,8.72,703366.20377732,6133353.29693823
1667433600,2022-11-03 00:00:00,LINK/USD,7.42,8.01,7.40,7.71,358225.22291566,2761916.4686797387
1667347200,2022-11-02 00:00:00,LINK/USD,7.68,7.99,7.35,7.43,319653.50345478,2375025.530669015
1667260800,2022-11-01 00:00:00,LINK/USD,7.88,7.91,7.63,7.69,81136.20996113,623937.4546010897
1667174400,2022-10-31 00:00:00,LINK/USD,7.79,8.32,7.67,7.86,192355.80367287,1511916.6168687583
1667088000,2022-10-30 00:00:00,LINK/USD,7.65,7.91,7.51,7.79,158118.27440500,1231741.35761495
1667001600,2022-10-29 00:00:00,LINK/USD,7.11,7.65,7.09,7.63,170571.71390099,1301462.1770645536
1666915200,2022-10-28 00:00:00,LINK/USD,6.90,7.20,6.82,7.12,94721.17075357,674414.7357654184
1666828800,2022-10-27 00:00:00,LINK/USD,7.16,7.35,6.87,6.90,94123.39241246,649451.4076459741
1666742400,2022-10-26 00:00:00,LINK/USD,7.07,7.28,7.05,7.16,148864.25369885,1065868.056483766
1666656000,2022-10-25 00:00:00,LINK/USD,6.91,7.27,6.82,7.05,129077.06575835,909993.3135963675
1666569600,2022-10-24 00:00:00,LINK/USD,7.08,7.08,6.80,6.91,72477.10404317,500816.7889383047
1666483200,2022-10-23 00:00:00,LINK/USD,6.87,7.07,6.80,7.07,55667.21051783,393567.1783610581
1666396800,2022-10-22 00:00:00,LINK/USD,6.80,6.91,6.74,6.87,39349.71426483,270332.5369993821
1666310400,2022-10-21 00:00:00,LINK/USD,6.64,6.85,6.45,6.81,82209.60383995,559847.4021500595
1666224000,2022-10-20 00:00:00,LINK/USD,6.78,6.90,6.63,6.66,64494.94146056,429536.3101273296
1666137600,2022-10-19 00:00:00,LINK/USD,7.13,7.13,6.75,6.77,61730.45036661,417915.14898194966
1666051200,2022-10-18 00:00:00,LINK/USD,7.32,7.36,6.97,7.12,85844.38149411,611211.9962380632
1665964800,2022-10-17 00:00:00,LINK/USD,7.17,7.36,7.08,7.33,54438.45509741,399033.8758640153
1665878400,2022-10-16 00:00:00,LINK/USD,6.88,7.22,6.88,7.19,58120.32842648,417885.16138639126
1665792000,2022-10-15 00:00:00,LINK/USD,6.89,6.97,6.84,6.88,44290.14427599,304716.1926188112
1665705600,2022-10-14 00:00:00,LINK/USD,7.03,7.24,6.82,6.88,92038.62639710,633225.749612048
1665619200,2022-10-13 00:00:00,LINK/USD,7.14,7.15,6.32,7.03,249757.70612692,1755796.6740722477
1665532800,2022-10-12 00:00:00,LINK/USD,7.12,7.27,7.10,7.15,74129.39382253,530025.1658310895
1665446400,2022-10-11 00:00:00,LINK/USD,7.32,7.36,7.09,7.12,179438.10800845,1277599.3290201642
1665360000,2022-10-10 00:00:00,LINK/USD,7.63,7.71,7.34,7.34,112503.60168323,825776.4363549082
1665273600,2022-10-09 00:00:00,LINK/USD,7.47,7.66,7.43,7.63,36479.18401939,278336.1740679457
1665187200,2022-10-08 00:00:00,LINK/USD,7.60,7.65,7.36,7.45,29305.39839154,218325.218016973
1665100800,2022-10-07 00:00:00,LINK/USD,7.64,7.80,7.49,7.61,62342.05102752,474423.0083194272
1665014400,2022-10-06 00:00:00,LINK/USD,7.90,7.93,7.63,7.63,55892.06813429,426456.4798646327
1664928000,2022-10-05 00:00:00,LINK/USD,7.75,7.94,7.61,7.87,105497.91454967,830268.5875059029
1664841600,2022-10-04 00:00:00,LINK/USD,7.35,7.82,7.35,7.78,86598.13694051,673733.5053971678
1664755200,2022-10-03 00:00:00,LINK/USD,7.09,7.35,7.02,7.33,71824.12578852,526470.8420298516
1664668800,2022-10-02 00:00:00,LINK/USD,7.42,7.54,7.10,7.12,53665.85223974,382100.8679469488
1664582400,2022-10-01 00:00:00,LINK/USD,7.57,7.64,7.32,7.39,44877.17353820,331642.31244729797
1664496000,2022-09-30 00:00:00,LINK/USD,7.91,7.91,7.50,7.59,91476.85670451,694309.342387231
1664409600,2022-09-29 00:00:00,LINK/USD,7.79,7.93,7.58,7.91,156603.13150872,1238730.7702339753
1664323200,2022-09-28 00:00:00,LINK/USD,8.06,8.52,7.77,7.79,592398.16692523,4614781.720347541
1664236800,2022-09-27 00:00:00,LINK/USD,7.95,8.39,7.66,8.06,421827.80582079,3399932.1149155675
1664150400,2022-09-26 00:00:00,LINK/USD,7.88,7.94,7.47,7.94,409291.95239359,3249778.102005105
1664064000,2022-09-25 00:00:00,LINK/USD,7.63,8.05,7.58,7.87,193542.42568305,1523178.8901256036
1663977600,2022-09-24 00:00:00,LINK/USD,7.46,7.86,7.38,7.64,211324.49342932,1614519.1298000047
1663891200,2022-09-23 00:00:00,LINK/USD,7.12,7.48,6.97,7.45,423686.27107800,3156462.7195311002
1663804800,2022-09-22 00:00:00,LINK/USD,6.69,7.16,6.65,7.12,134820.72207620,959923.5411825441
1663718400,2022-09-21 00:00:00,LINK/USD,6.85,7.31,6.56,6.72,39779.67510429,267319.41670082876
1663632000,2022-09-20 00:00:00,LINK/USD,7.29,7.32,6.82,6.87,46252.67991724,317755.9110314388
1663545600,2022-09-19 00:00:00,LINK/USD,7.55,7.66,7.01,7.32,112036.56563093,820107.6604184076
1663459200,2022-09-18 00:00:00,LINK/USD,8.07,8.13,7.36,7.48,82145.83926455,614450.877698834
1663372800,2022-09-17 00:00:00,LINK/USD,7.65,8.13,7.65,8.10,32289.27104247,261543.095444007
1663286400,2022-09-16 00:00:00,LINK/USD,7.57,7.78,7.43,7.64,35866.82291169,274022.5270453116
1663200000,2022-09-15 00:00:00,LINK/USD,7.47,7.59,7.02,7.58,156689.23494160,1187704.400857328
1663113600,2022-09-14 00:00:00,LINK/USD,7.02,7.51,7.00,7.47,90558.45686675,676471.6727946225
1663027200,2022-09-13 00:00:00,LINK/USD,7.76,7.96,7.05,7.07,66564.48670541,470610.92100724875
1662940800,2022-09-12 00:00:00,LINK/USD,8.03,8.29,7.63,7.74,53426.45632335,413520.771942729
1662854400,2022-09-11 00:00:00,LINK/USD,7.94,8.15,7.75,8.02,66829.01312327,535968.6852486253
1662768000,2022-09-10 00:00:00,LINK/USD,7.74,8.02,7.63,7.90,28111.17046998,222078.246712842
1662681600,2022-09-09 00:00:00,LINK/USD,7.41,8.09,7.40,7.76,62120.19532655,482052.71573402797
1662595200,2022-09-08 00:00:00,LINK/USD,7.10,7.50,7.02,7.41,50140.77734307,371543.16011214873
1662508800,2022-09-07 00:00:00,LINK/USD,6.66,7.14,6.60,7.09,41754.03306940,296036.094462046
1662422400,2022-09-06 00:00:00,LINK/USD,7.37,7.55,6.59,6.66,67507.79349532,449601.9046788312
