https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume SOL
1684195200000,2023-05-16 00:00:00,SOL/USD,20.998,21.139,20.464,20.701,338374.50272042595,16345.80468192
1684108800000,2023-05-15 00:00:00,SOL/USD,20.952,21.524,20.603,21.009,428474.27040353103,20394.796059
1684022400000,2023-05-14 00:00:00,SOL/USD,20.849,21.284,20.635,20.969,264127.4013254231,12596.08952861
1683936000000,2023-05-13 00:00:00,SOL/USD,20.97,21.301,20.796,20.861,260632.9246517348,12493.78863198
1683849600000,2023-05-12 00:00:00,SOL/USD,20.185,20.97,19.816,20.928,559569.18271541,26737.82409764
1683763200000,2023-05-11 00:00:00,SOL/USD,20.957,20.957,19.738,20.206,1067642.183893151,52837.87904054
1683676800000,2023-05-10 00:00:00,SOL/USD,20.653,21.337,19.877,20.934,805292.9246101929,38468.18212526
1683590400000,2023-05-09 00:00:00,SOL/USD,20.657,21.018,20.44,20.694,579555.5663552106,28005.9711199
1683504000000,2023-05-08 00:00:00,SOL/USD,21.681,21.851,20.011,20.69,1677833.6257469468,81093.94034543
1683417600000,2023-05-07 00:00:00,SOL/USD,21.958,22.819,21.683,21.713,474269.52581100765,21842.65305628
1683331200000,2023-05-06 00:00:00,SOL/USD,22.876,23.26,21.573,21.98,688494.2892090676,31323.67102862
1683244800000,2023-05-05 00:00:00,SOL/USD,21.742,23.071,21.579,22.825,898754.9256432751,39375.90035677
1683158400000,2023-05-04 00:00:00,SOL/USD,22.263,22.498,21.629,21.738,441240.03978714725,20298.09733127
1683072000000,2023-05-03 00:00:00,SOL/USD,22.258,22.311,21.267,22.22,825273.9336544032,37141.04111856
1682985600000,2023-05-02 00:00:00,SOL/USD,21.929,22.392,21.76,22.259,519498.5465781211,23338.80886734
1682899200000,2023-05-01 00:00:00,SOL/USD,22.765,22.897,21.57,21.996,936535.1994753112,42577.52316218
1682812800000,2023-04-30 00:00:00,SOL/USD,23.208,24.002,22.693,22.693,631435.9080690461,27825.14026656
1682726400000,2023-04-29 00:00:00,SOL/USD,23.373,23.901,22.913,23.21,787532.4216609587,33930.73768466
1682640000000,2023-04-28 00:00:00,SOL/USD,22.361,23.529,22.181,23.364,1454663.9372922874,62260.91154307
1682553600000,2023-04-27 00:00:00,SOL/USD,21.282,22.497,21.202,22.327,1214296.9941946068,54386.9303621
1682467200000,2023-04-26 00:00:00,SOL/USD,21.953,22.967,20.37,21.279,1450051.891076454,68144.73852514
1682380800000,2023-04-25 00:00:00,SOL/USD,21.396,21.987,20.736,21.921,852403.4093682345,38885.24288893
1682294400000,2023-04-24 00:00:00,SOL/USD,21.489,22.022,21.009,21.408,745986.9003009053,34846.17434141
1682208000000,2023-04-23 00:00:00,SOL/USD,21.791,22.266,20.922,21.483,740723.8291387635,34479.53401009
1682121600000,2023-04-22 00:00:00,SOL/USD,21.26,22.005,21.084,21.813,557352.9441884246,25551.41173559
1682035200000,2023-04-21 00:00:00,SOL/USD,22.201,22.403,20.928,21.286,1270789.543117811,59700.72080794
1681948800000,2023-04-20 00:00:00,SOL/USD,22.675,23.188,21.613,22.191,1404111.8007033127,63273.93090457
1681862400000,2023-04-19 00:00:00,SOL/USD,24.778,24.982,21.452,22.713,2685905.926465803,118254.12435459
1681776000000,2023-04-18 00:00:00,SOL/USD,24.559,25.458,24.002,24.814,1493999.3876135058,60207.92244755
1681689600000,2023-04-17 00:00:00,SOL/USD,25.347,25.986,24.334,24.576,1736913.7159023823,70675.20002858
1681603200000,2023-04-16 00:00:00,SOL/USD,24.021,25.471,23.822,25.337,1077854.9130474061,42540.74724898
1681516800000,2023-04-15 00:00:00,SOL/USD,24.706,24.792,23.805,24.054,589619.3168161801,24512.31881667
1681430400000,2023-04-14 00:00:00,SOL/USD,24.434,25.488,23.75,24.715,1983785.2913663038,80266.44917525
1681344000000,2023-04-13 00:00:00,SOL/USD,23.83,25.278,23.65,24.431,961462.2384183137,39354.19092212
1681257600000,2023-04-12 00:00:00,SOL/USD,23.002,24.48,22.327,23.768,2028643.3366649789,85351.87380785
1681171200000,2023-04-11 00:00:00,SOL/USD,20.873,23.673,20.828,22.975,1890027.0916537826,82264.50888591
1681084800000,2023-04-10 00:00:00,SOL/USD,20.255,20.933,20.073,20.868,253367.08786919998,12141.4169
1680998400000,2023-04-09 00:00:00,SOL/USD,20.005,20.43,19.845,20.289,166541.3776442275,8208.45668314
1680912000000,2023-04-08 00:00:00,SOL/USD,20.43,20.735,19.818,20.019,193322.94178233118,9656.9729648
1680825600000,2023-04-07 00:00:00,SOL/USD,20.6,20.754,20.21,20.473,203365.59876010046,9933.35606702
1680739200000,2023-04-06 00:00:00,SOL/USD,20.96,20.986,20.452,20.579,212644.24465140948,10333.06986012
1680652800000,2023-04-05 00:00:00,SOL/USD,20.936,21.339,20.579,20.957,373747.41005518165,17834.01298159
1680566400000,2023-04-04 00:00:00,SOL/USD,20.463,21.247,20.297,20.911,355867.05043487094,17018.17466572
1680480000000,2023-04-03 00:00:00,SOL/USD,20.49,20.99,19.96,20.441,528780.7379889785,25868.63353011
1680393600000,2023-04-02 00:00:00,SOL/USD,21.087,21.317,20.202,20.519,448310.8222072529,21848.57070068
1680307200000,2023-04-01 00:00:00,SOL/USD,21.188,21.327,20.739,21.066,281081.01586968807,13342.87552785
1680220800000,2023-03-31 00:00:00,SOL/USD,20.559,21.48,20.02,21.169,623604.0278943104,29458.36023876
1680134400000,2023-03-30 00:00:00,SOL/USD,21.129,21.665,20.159,20.538,1341525.5625593115,65319.19186675
1680048000000,2023-03-29 00:00:00,SOL/USD,20.464,21.556,20.453,21.1,395672.340138295,18752.24360845
1679961600000,2023-03-28 00:00:00,SOL/USD,19.887,20.88,19.6,20.449,441432.030651592,21586.97396702
1679875200000,2023-03-27 00:00:00,SOL/USD,20.954,20.986,19.311,19.911,660139.6446959174,33154.51984812
1679788800000,2023-03-26 00:00:00,SOL/USD,20.394,21.152,20.296,20.943,221071.83315479965,10555.88182948
1679702400000,2023-03-25 00:00:00,SOL/USD,20.642,20.977,20.089,20.427,386657.92660614173,18928.76715162
1679616000000,2023-03-24 00:00:00,SOL/USD,22.185,22.271,20.289,20.657,1455390.4139069295,70455.0715935
1679529600000,2023-03-23 00:00:00,SOL/USD,21.397,22.742,21.079,22.21,918084.3008807399,41336.52863038
1679443200000,2023-03-22 00:00:00,SOL/USD,22.536,23.096,20.943,21.418,1072677.626801239,50082.99686251
1679356800000,2023-03-21 00:00:00,SOL/USD,22.139,23.306,21.522,22.585,1075962.269911834,47640.56984334
1679270400000,2023-03-20 00:00:00,SOL/USD,21.873,23.9,21.33,22.137,2004541.8929392027,90551.65076294
1679184000000,2023-03-19 00:00:00,SOL/USD,21.219,22.4,21.219,21.86,1044154.8089522265,47765.54478281
1679097600000,2023-03-18 00:00:00,SOL/USD,21.597,22.946,21.06,21.218,1902408.5513519289,89660.12590027
1679011200000,2023-03-17 00:00:00,SOL/USD,19.703,21.655,19.47,21.612,1394262.900360483,64513.36759025
1678924800000,2023-03-16 00:00:00,SOL/USD,19.277,19.935,18.918,19.721,1021586.4394136742,51801.95930296
1678838400000,2023-03-15 00:00:00,SOL/USD,20.909,21.492,18.788,19.275,1983731.153039478,102917.31014472
1678752000000,2023-03-14 00:00:00,SOL/USD,20.473,22.187,19.812,20.916,2237833.695426056,106991.47520683
1678665600000,2023-03-13 00:00:00,SOL/USD,20.328,21.479,18.888,20.462,1982426.2403027243,96883.30760936
1678579200000,2023-03-12 00:00:00,SOL/USD,18.139,20.59,17.766,20.214,1525627.0125507724,75473.78116903
1678492800000,2023-03-11 00:00:00,SOL/USD,18.172,18.988,17.011,18.127,2014224.5324992798,111117.36815244
1678406400000,2023-03-10 00:00:00,SOL/USD,17.339,18.39,16.012,18.23,2026789.011557799,111178.77189017
1678320000000,2023-03-09 00:00:00,SOL/USD,18.45,18.778,16.722,17.332,1401839.801276731,80881.59481172
1678233600000,2023-03-08 00:00:00,SOL/USD,20.272,20.388,18.121,18.427,900450.4303114958,48865.81810992
1678147200000,2023-03-07 00:00:00,SOL/USD,20.63,20.972,19.708,20.251,444113.457429622,21930.44577698
1678060800000,2023-03-06 00:00:00,SOL/USD,20.943,21.179,20.46,20.631,232914.99927262633,11289.56421272
1677974400000,2023-03-05 00:00:00,SOL/USD,20.969,21.67,20.842,20.972,136180.87478184784,6493.46150972
1677888000000,2023-03-04 00:00:00,SOL/USD,21.397,21.628,20.195,20.976,929820.1048940261,44327.80820433
1677801600000,2023-03-03 00:00:00,SOL/USD,22.01,22.022,20.319,21.414,489754.0623785622,22870.74168201
1677715200000,2023-03-02 00:00:00,SOL/USD,22.507,22.657,21.66,21.987,235959.07266399823,10731.75388475
1677628800000,2023-03-01 00:00:00,SOL/USD,21.913,22.909,21.652,22.542,469468.0486277746,20826.37071368
1677542400000,2023-02-28 00:00:00,SOL/USD,22.684,22.757,21.784,21.885,413225.0338849305,18881.6556493
1677456000000,2023-02-27 00:00:00,SOL/USD,23.254,23.419,22.323,22.681,675230.0208385929,29770.73413159
1677369600000,2023-02-26 00:00:00,SOL/USD,22.364,23.527,22.24,23.257,485254.7870881047,20864.89173531
1677283200000,2023-02-25 00:00:00,SOL/USD,23.089,23.331,21.444,22.416,898578.6470489644,40086.48496828
1677196800000,2023-02-24 00:00:00,SOL/USD,23.881,24.144,22.466,23.085,1067572.0679931294,46245.27043505
1677110400000,2023-02-23 00:00:00,SOL/USD,24.176,24.665,23.629,23.926,342065.3456570792,14296.80454974
1677024000000,2023-02-22 00:00:00,SOL/USD,24.96,25.243,23.245,24.15,2529263.3506608717,104731.40168368
1676937600000,2023-02-21 00:00:00,SOL/USD,26.266,26.624,24.55,24.997,1971664.0591622805,78876.02748979
1676851200000,2023-02-20 00:00:00,SOL/USD,24.834,27.123,24.121,26.219,1991781.9671396385,75967.12182538
1676764800000,2023-02-19 00:00:00,SOL/USD,23.458,25.614,23.201,24.877,1732030.6405809086,69623.77459424
1676678400000,2023-02-18 00:00:00,SOL/USD,23.173,23.935,22.924,23.469,314876.85344580625,13416.71368383
1676592000000,2023-02-17 00:00:00,SOL/USD,22.259,23.546,22.056,23.164,626545.4638903635,27048.24140435
1676505600000,2023-02-16 00:00:00,SOL/USD,23.891,24.149,22.211,22.307,1032822.5701389946,46300.37970767
1676419200000,2023-02-15 00:00:00,SOL/USD,21.878,23.969,21.464,23.87,1450964.6552112869,60786.11877718
1676332800000,2023-02-14 00:00:00,SOL/USD,20.768,22.396,20.672,21.838,973669.6951176968,44586.02871681
1676246400000,2023-02-13 00:00:00,SOL/USD,21.456,21.591,19.761,20.736,835290.1056518784,40282.12315065
1676160000000,2023-02-12 00:00:00,SOL/USD,20.831,22.537,20.627,21.51,829774.8772795487,38576.23790235
1676073600000,2023-02-11 00:00:00,SOL/USD,20.111,20.911,20.111,20.829,190258.72050890172,9134.31852268
1675987200000,2023-02-10 00:00:00,SOL/USD,20.45,21.173,19.699,20.11,555913.327925387,27643.62645079
1675900800000,2023-02-09 00:00:00,SOL/USD,23.24,23.32,20.0,20.468,1374001.7971070553,67129.26505311
1675814400000,2023-02-08 00:00:00,SOL/USD,23.885,24.231,22.823,23.173,488466.78934044787,21079.13474045
1675728000000,2023-02-07 00:00:00,SOL/USD,22.635,23.953,22.545,23.84,754969.774379752,31668.19523405
1675641600000,2023-02-06 00:00:00,SOL/USD,23.501,23.722,22.509,22.649,757652.7279038937,33451.92846942
1675555200000,2023-02-05 00:00:00,SOL/USD,24.292,24.467,23.02,23.473,1219749.3928924208,51963.93272664
1675468800000,2023-02-04 00:00:00,SOL/USD,24.654,24.929,24.194,24.329,478542.3801861644,19669.6280236
1675382400000,2023-02-03 00:00:00,SOL/USD,24.329,25.075,24.011,24.685,974997.3317958217,39497.56256009
1675296000000,2023-02-02 00:00:00,SOL/USD,25.042,26.119,24.002,24.298,1464486.064085208,60271.8768658
1675209600000,2023-02-01 00:00:00,SOL/USD,23.935,25.206,22.489,24.979,1799528.7579898122,72041.66531846
1675123200000,2023-01-31 00:00:00,SOL/USD,23.959,24.465,23.516,23.961,1193376.6057884416,49804.95829842
1675036800000,2023-01-30 00:00:00,SOL/USD,26.052,26.315,23.047,23.968,1557500.810854361,64982.51046622
1674950400000,2023-01-29 00:00:00,SOL/USD,23.947,26.805,23.728,26.014,1500621.7241323933,57685.15891952
1674864000000,2023-01-28 00:00:00,SOL/USD,24.402,25.202,23.69,23.991,509132.92100278806,21221.82989466
1674777600000,2023-01-27 00:00:00,SOL/USD,24.318,24.949,23.301,24.427,679002.256679154,27797.20214022
1674691200000,2023-01-26 00:00:00,SOL/USD,24.607,25.229,23.753,24.351,1279886.9926561643,52559.93563534
1674604800000,2023-01-25 00:00:00,SOL/USD,22.788,25.405,22.233,24.501,2151496.7390389773,87812.60924203
1674518400000,2023-01-24 00:00:00,SOL/USD,24.329,25.239,22.342,22.753,2046020.1106259522,89923.09192748
1674432000000,2023-01-23 00:00:00,SOL/USD,24.224,24.943,23.741,24.324,1945381.336226874,79977.8546385
1674345600000,2023-01-22 00:00:00,SOL/USD,24.565,25.428,23.511,24.209,2335474.7801714893,96471.34454837
1674259200000,2023-01-21 00:00:00,SOL/USD,25.486,26.534,24.4,24.542,3904393.1815821556,159090.26084191
1674172800000,2023-01-20 00:00:00,SOL/USD,21.359,25.809,20.95,25.574,4621163.254906423,180697.71075727
1674086400000,2023-01-19 00:00:00,SOL/USD,20.82,21.86,20.463,21.404,1403546.2027019828,65574.01432919
1674000000000,2023-01-18 00:00:00,SOL/USD,22.879,23.65,20.341,20.844,5558270.985887814,266660.47715831
1673913600000,2023-01-17 00:00:00,SOL/USD,23.525,23.945,22.771,22.894,4069884.6427768604,177770.79771018
1673827200000,2023-01-16 00:00:00,SOL/USD,22.9,25.024,22.214,23.591,6109128.955256841,258960.15239951
1673740800000,2023-01-15 00:00:00,SOL/USD,24.15,25.042,21.99,22.924,6013654.97186076,262330.0895071
1673654400000,2023-01-14 00:00:00,SOL/USD,18.275,24.765,18.223,24.275,15975745.189437829,658115.14683575
1673568000000,2023-01-13 00:00:00,SOL/USD,16.58,18.635,16.324,18.299,3552037.781640197,194111.03238648
1673481600000,2023-01-12 00:00:00,SOL/USD,16.377,16.99,15.567,16.603,2798278.1742084525,168540.51522065
1673395200000,2023-01-11 00:00:00,SOL/USD,16.174,16.604,15.31,16.379,3217598.348139958,196446.56866353
1673308800000,2023-01-10 00:00:00,SOL/USD,16.319,16.732,15.595,16.2,2911532.083543008,179724.20268784
1673222400000,2023-01-09 00:00:00,SOL/USD,14.462,17.457,14.304,16.266,10759168.625477212,661451.40941087
1673136000000,2023-01-08 00:00:00,SOL/USD,13.1,14.95,12.869,14.47,2235549.3677610233,154495.46425439
1673049600000,2023-01-07 00:00:00,SOL/USD,13.496,13.496,13.028,13.098,299272.42284624116,22848.71147093
1672963200000,2023-01-06 00:00:00,SOL/USD,13.435,13.595,12.713,13.54,1443751.1302327225,106628.59159769
1672876800000,2023-01-05 00:00:00,SOL/USD,13.445,13.878,12.971,13.444,1711232.2061241101,127285.94213955
1672790400000,2023-01-04 00:00:00,SOL/USD,13.372,14.48,12.853,13.445,7841073.429496958,583196.23871305
1672704000000,2023-01-03 00:00:00,SOL/USD,11.304,14.164,11.034,13.382,6498530.624765516,485617.29373528
1672617600000,2023-01-02 00:00:00,SOL/USD,9.995,12.066,9.8291,11.306,3388466.1351458593,299705.1242832
1672531200000,2023-01-01 00:00:00,SOL/USD,9.9938,10.087,9.7049,10.016,602504.1105072033,60154.1643877
1672444800000,2022-12-31 00:00:00,SOL/USD,9.916,10.238,9.6719,9.9764,1269412.0221920805,127241.49214066
1672358400000,2022-12-30 00:00:00,SOL/USD,9.6443,10.256,9.0146,9.9162,4399919.217967147,443710.21338488
1672272000000,2022-12-29 00:00:00,SOL/USD,9.77,10.981,7.9201,9.6512,4344005.489156759,450100.03824983
1672185600000,2022-12-28 00:00:00,SOL/USD,11.111,11.111,9.41,9.7586,3772257.03218556,386557.19387879
1672099200000,2022-12-27 00:00:00,SOL/USD,11.369,11.442,10.716,11.095,1048297.4020694274,94483.76764934
1672012800000,2022-12-26 00:00:00,SOL/USD,11.399,11.508,11.071,11.333,533621.2859178862,47085.61598146
1671926400000,2022-12-25 00:00:00,SOL/USD,11.456,11.559,11.248,11.389,276239.1593116736,24254.909062400002
1671840000000,2022-12-24 00:00:00,SOL/USD,11.796,11.808,11.124,11.456,997916.7472753972,87108.65461552
1671753600000,2022-12-23 00:00:00,SOL/USD,11.833,12.124,11.75,11.796,362196.59227586206,30705.03495048
1671667200000,2022-12-22 00:00:00,SOL/USD,12.138,12.192,11.684,11.833,552824.760018417,46718.90137906
1671580800000,2022-12-21 00:00:00,SOL/USD,12.261,12.29,11.911,12.157,332059.1567760526,27314.23515473
1671494400000,2022-12-20 00:00:00,SOL/USD,11.939,12.488,11.847,12.27,378144.82936561346,30818.64950005
1671408000000,2022-12-19 00:00:00,SOL/USD,12.398,12.587,11.681,11.945,545677.0798284272,45682.467963869996
1671321600000,2022-12-18 00:00:00,SOL/USD,12.531,12.614,12.271,12.368,331067.3055670864,26768.0551073
1671235200000,2022-12-17 00:00:00,SOL/USD,12.245,12.553,11.928,12.52,503597.26191689074,40223.42347579
1671148800000,2022-12-16 00:00:00,SOL/USD,14.062,14.169,12.016,12.248,1615844.0821974515,131927.17849424
1671062400000,2022-12-15 00:00:00,SOL/USD,14.123,14.535,13.886,14.068,1467433.401950541,104310.02288531
1670976000000,2022-12-14 00:00:00,SOL/USD,13.897,14.952,13.822,14.129,1609387.2649956928,113906.66466103
1670889600000,2022-12-13 00:00:00,SOL/USD,13.339,14.246,12.774,13.909,986811.5213078448,70947.69726852
1670803200000,2022-12-12 00:00:00,SOL/USD,13.412,13.51,12.826,13.324,700621.1998673568,52583.39836891
1670716800000,2022-12-11 00:00:00,SOL/USD,13.562,13.81,13.391,13.428,298878.77981404547,22257.87755541
1670630400000,2022-12-10 00:00:00,SOL/USD,13.576,13.737,13.547,13.575,82886.542275555,6105.8226354
1670544000000,2022-12-09 00:00:00,SOL/USD,13.715,14.042,13.521,13.598,504261.36736299796,37083.49517304
1670457600000,2022-12-08 00:00:00,SOL/USD,13.488,13.784,13.273,13.694,871677.3519391103,63653.96173062
1670371200000,2022-12-07 00:00:00,SOL/USD,14.326,14.345,13.43,13.5,477316.73265916493,35356.795011789996
1670284800000,2022-12-06 00:00:00,SOL/USD,13.837,14.377,13.833,14.299,886909.0322855607,62025.94812823
1670198400000,2022-12-05 00:00:00,SOL/USD,13.701,14.172,13.606,13.824,1059896.9040746342,76670.78299151
1670112000000,2022-12-04 00:00:00,SOL/USD,13.29,13.768,13.282,13.713,265585.96273297473,19367.45881521
1670025600000,2022-12-03 00:00:00,SOL/USD,13.726,13.76,13.208,13.309,410343.61220757203,30832.03938745
1669939200000,2022-12-02 00:00:00,SOL/USD,13.484,13.817,13.311,13.709,684153.1178535149,49905.3992161
1669852800000,2022-12-01 00:00:00,SOL/USD,14.177,14.205,13.398,13.504,893391.141109968,66157.51933575
1669766400000,2022-11-30 00:00:00,SOL/USD,13.352,14.335,13.229,14.183,1560291.807790717,110011.40857299
1669680000000,2022-11-29 00:00:00,SOL/USD,13.33,13.974,13.144,13.333,890010.7702222071,66752.47657858
1669593600000,2022-11-28 00:00:00,SOL/USD,14.115,14.158,12.775,13.348,2751022.4698187998,206099.97526362
1669507200000,2022-11-27 00:00:00,SOL/USD,14.179,14.454,14.051,14.138,579457.1104512799,40985.79080855
1669420800000,2022-11-26 00:00:00,SOL/USD,14.019,14.975,13.972,14.165,886970.294675126,62617.03456937
1669334400000,2022-11-25 00:00:00,SOL/USD,14.61,14.613,13.898,14.019,707903.4179568297,50495.99956893
1669248000000,2022-11-24 00:00:00,SOL/USD,14.367,14.949,13.842,14.607,2944052.4326701676,201550.79295339
1669161600000,2022-11-23 00:00:00,SOL/USD,12.462,14.66,12.403,14.358,8386109.813113235,584072.28117518
1669075200000,2022-11-22 00:00:00,SOL/USD,11.833,12.52,10.942,12.439,3409373.7860240694,274087.44963615
1668988800000,2022-11-21 00:00:00,SOL/USD,12.263,12.294,11.274,11.852,1588630.7483588601,134039.04390473
1668902400000,2022-11-20 00:00:00,SOL/USD,12.834,13.632,12.117,12.262,1870893.404294067,152576.52946453
1668816000000,2022-11-19 00:00:00,SOL/USD,13.266,13.266,12.586,12.824,883871.5032927898,68923.23013824
1668729600000,2022-11-18 00:00:00,SOL/USD,13.649,13.871,12.991,13.262,779437.3302523806,58772.23120588
1668643200000,2022-11-17 00:00:00,SOL/USD,14.259,14.492,12.87,13.626,3558807.727261927,261177.72840613
1668556800000,2022-11-16 00:00:00,SOL/USD,14.293,14.605,13.626,14.258,2022323.0851889683,141837.78125887
1668470400000,2022-11-15 00:00:00,SOL/USD,13.999,15.1,13.872,14.303,2594080.6757766195,181366.19420937
1668384000000,2022-11-14 00:00:00,SOL/USD,13.219,15.085,12.117,14.03,3381389.7517132144,241011.38643715
1668297600000,2022-11-13 00:00:00,SOL/USD,14.565,14.758,13.146,13.185,1998673.8812632512,151586.94586752
1668211200000,2022-11-12 00:00:00,SOL/USD,16.504,16.579,14.471,14.571,1477814.579587711,101421.6306079
1668124800000,2022-11-11 00:00:00,SOL/USD,17.567,18.292,15.037,16.499,2374337.3488979093,143907.95496078
1668038400000,2022-11-10 00:00:00,SOL/USD,13.979,18.788,12.406,17.63,6493708.331529643,368332.86055188
1667952000000,2022-11-09 00:00:00,SOL/USD,24.248,24.249,11.57,13.983,7799496.251550281,557784.1844776
1667865600000,2022-11-08 00:00:00,SOL/USD,29.656,31.752,19.405,24.159,12214223.748988753,505576.54493103
1667779200000,2022-11-07 00:00:00,SOL/USD,32.654,33.162,28.1,29.647,4978546.243900197,167927.48824165
1667692800000,2022-11-06 00:00:00,SOL/USD,36.911,37.109,32.322,32.676,4616537.56469145,141282.21216463
1667606400000,2022-11-05 00:00:00,SOL/USD,33.781,38.822,33.693,36.803,6187537.639481349,168125.90385244
1667520000000,2022-11-04 00:00:00,SOL/USD,30.889,34.241,30.708,33.797,1697668.544556406,50231.33841928
1667433600000,2022-11-03 00:00:00,SOL/USD,30.83,32.248,30.632,30.894,1379948.8291649155,44667.21140561
1667347200000,2022-11-02 00:00:00,SOL/USD,32.249,32.953,30.258,30.809,2513174.7331779944,81572.74605401
1667260800000,2022-11-01 00:00:00,SOL/USD,32.582,33.409,32.15,32.25,572568.6168806475,17754.06563971
1667174400000,2022-10-31 00:00:00,SOL/USD,33.025,34.419,32.218,32.582,1435596.0055522036,44061.01545492
1667088000000,2022-10-30 00:00:00,SOL/USD,32.907,33.578,31.956,32.977,1298009.5755199653,39361.05696455
1667001600000,2022-10-29 00:00:00,SOL/USD,32.106,33.905,31.898,32.903,1689378.360948111,51344.20450865
1666915200000,2022-10-28 00:00:00,SOL/USD,30.575,32.641,30.136,32.081,1286548.839260263,40103.14015337
1666828800000,2022-10-27 00:00:00,SOL/USD,31.317,32.398,30.5,30.594,2777127.538393485,90773.60065351
1666742400000,2022-10-26 00:00:00,SOL/USD,30.899,32.164,30.673,31.314,1827760.563300954,58368.79872584
1666656000000,2022-10-25 00:00:00,SOL/USD,28.346,32.346,28.068,30.897,2256409.5061207907,73030.05165941
1666569600000,2022-10-24 00:00:00,SOL/USD,29.363,29.524,28.185,28.32,1293173.49792,45662.906
1666483200000,2022-10-23 00:00:00,SOL/USD,28.051,29.473,27.741,29.3,925413.3938738321,31584.07487624
1666396800000,2022-10-22 00:00:00,SOL/USD,28.12,28.254,27.494,28.03,679517.3247013945,24242.50177315
1666310400000,2022-10-21 00:00:00,SOL/USD,28.039,28.3,26.857,28.11,1104678.3798891848,39298.41266059
1666224000000,2022-10-20 00:00:00,SOL/USD,28.873,29.478,28.001,28.016,1212416.8615013778,43275.87312612
1666137600000,2022-10-19 00:00:00,SOL/USD,30.171,30.26,28.629,28.87,862042.1584410853,29859.44435196
1666051200000,2022-10-18 00:00:00,SOL/USD,31.219,31.49,29.729,30.133,648255.5032491339,21513.14184612
1665964800000,2022-10-17 00:00:00,SOL/USD,30.163,31.309,29.868,31.22,465836.559377049,14921.09415045
1665878400000,2022-10-16 00:00:00,SOL/USD,29.609,30.551,29.609,30.191,530023.0037375866,17555.66240726
1665792000000,2022-10-15 00:00:00,SOL/USD,30.013,30.209,29.408,29.58,362156.18464172154,12243.27872352
1665705600000,2022-10-14 00:00:00,SOL/USD,30.499,32.0,29.615,30.013,777649.0797819396,25910.4081492
1665619200000,2022-10-13 00:00:00,SOL/USD,31.145,31.19,27.881,30.49,2365585.711405249,77585.62516908
1665532800000,2022-10-12 00:00:00,SOL/USD,30.799,31.418,30.7,31.18,349263.7447229688,11201.53126116
1665446400000,2022-10-11 00:00:00,SOL/USD,31.954,31.954,30.41,30.804,638767.8713199171,20736.523546290002
1665360000000,2022-10-10 00:00:00,SOL/USD,32.936,33.46,31.86,31.946,391923.80474579736,12268.32169116
1665273600000,2022-10-09 00:00:00,SOL/USD,32.571,33.136,32.456,32.919,174980.12234270794,5315.47502484
1665187200000,2022-10-08 00:00:00,SOL/USD,32.998,33.07,32.371,32.589,141754.4519489546,4349.76378376
1665100800000,2022-10-07 00:00:00,SOL/USD,33.346,33.768,32.423,32.998,1728029.6160563093,52367.707620350004
1665014400000,2022-10-06 00:00:00,SOL/USD,34.026,34.481,33.242,33.36,550592.5709728776,16504.57347041
1664928000000,2022-10-05 00:00:00,SOL/USD,34.117,34.362,33.19,34.029,681524.9075893883,20027.76771546
1664841600000,2022-10-04 00:00:00,SOL/USD,32.893,34.385,32.855,34.13,920856.1315865684,26980.84182791
1664755200000,2022-10-03 00:00:00,SOL/USD,32.089,33.24,31.721,32.89,830019.7807818773,25236.23535366
1664668800000,2022-10-02 00:00:00,SOL/USD,32.434,33.023,31.895,32.073,554877.1568648076,17300.44451298
1664582400000,2022-10-01 00:00:00,SOL/USD,33.251,33.251,32.332,32.431,305355.47804356966,9415.54309283
1664496000000,2022-09-30 00:00:00,SOL/USD,33.954,35.211,32.631,33.248,2743487.4515777156,82515.86415958
1664409600000,2022-09-29 00:00:00,SOL/USD,33.255,34.4,32.622,33.938,931195.9220899969,27438.149628440002
1664323200000,2022-09-28 00:00:00,SOL/USD,32.697,33.805,31.657,33.24,736865.0352732781,22168.02151845
1664236800000,2022-09-27 00:00:00,SOL/USD,33.919,35.47,32.097,32.71,1207486.6178951955,36914.90730343
1664150400000,2022-09-26 00:00:00,SOL/USD,32.336,33.972,31.88,33.892,612128.252751995,18061.14282875
1664064000000,2022-09-25 00:00:00,SOL/USD,33.409,34.06,31.909,32.298,451904.10822295834,13991.70562335
1663977600000,2022-09-24 00:00:00,SOL/USD,33.695,34.82,33.142,33.409,1077201.7542097175,32242.86133107
1663891200000,2022-09-23 00:00:00,SOL/USD,32.422,33.975,31.242,33.69,600418.9091432937,17821.87323073
1663804800000,2022-09-22 00:00:00,SOL/USD,30.669,32.846,30.603,32.426,323173.2709801559,9966.48587492
1663718400000,2022-09-21 00:00:00,SOL/USD,31.442,33.472,30.021,30.722,1691392.7661969701,55054.77397946
1663632000000,2022-09-20 00:00:00,SOL/USD,32.635,32.91,31.314,31.421,469746.0902005677,14950.0681137
1663545600000,2022-09-19 00:00:00,SOL/USD,31.124,33.108,30.461,32.648,1224976.2255625848,37520.71261831
1663459200000,2022-09-18 00:00:00,SOL/USD,33.693,34.0,30.79,31.111,1067225.9526148613,34303.81384767
1663372800000,2022-09-17 00:00:00,SOL/USD,32.267,33.9,32.251,33.72,640596.6629872248,18997.52855834
1663286400000,2022-09-16 00:00:00,SOL/USD,33.111,33.274,31.482,32.263,782877.7557040086,24265.49780566
