https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume TRX
1668124800000,2022-11-11 00:00:00,TRX/USD,0.06074693,0.06933995,0.05764058,0.05857375,128818.27828462666,2199249.29314969
1668038400000,2022-11-10 00:00:00,TRX/USD,0.05628414,0.065,0.05572486,0.0606158,139740.69880717373,2305351.06040296
1667952000000,2022-11-09 00:00:00,TRX/USD,0.05953606,0.06643157,0.05561641,0.0563256,287588.5066387399,5105822.33724523
1667865600000,2022-11-08 00:00:00,TRX/USD,0.06265053,0.06367595,0.05731541,0.05945899,253453.5877950378,4262662.17766292
1667779200000,2022-11-07 00:00:00,TRX/USD,0.06287181,0.06314462,0.06217844,0.0626391,126387.40905044848,2017707.9340292
1667692800000,2022-11-06 00:00:00,TRX/USD,0.06377558,0.06537346,0.06282143,0.0629756,127218.5095469654,2020123.81854187
1667606400000,2022-11-05 00:00:00,TRX/USD,0.06436699,0.06522439,0.06358934,0.06376797,135236.09121295644,2120752.64765299
1667520000000,2022-11-04 00:00:00,TRX/USD,0.06229259,0.06431119,0.06213908,0.06431119,150963.17165966064,2347385.76069982
1667433600000,2022-11-03 00:00:00,TRX/USD,0.06176384,0.06286515,0.06172515,0.06242534,121741.22482050702,1950189.21515697
1667347200000,2022-11-02 00:00:00,TRX/USD,0.06281765,0.06333832,0.06174266,0.06189884,129076.99286132774,2085289.36667194
1667260800000,2022-11-01 00:00:00,TRX/USD,0.0636551,0.06401164,0.06270563,0.06285483,117717.32581326242,1872844.55010478
1667174400000,2022-10-31 00:00:00,TRX/USD,0.06385024,0.06399024,0.06294196,0.06366471,101269.4255859042,1590668.13601922
1667088000000,2022-10-30 00:00:00,TRX/USD,0.06493215,0.06535803,0.06365695,0.06385381,135017.0305344633,2114471.01644308
1667001600000,2022-10-29 00:00:00,TRX/USD,0.06415417,0.0650423,0.06410605,0.06489953,130372.20376945779,2008831.24684351
1666915200000,2022-10-28 00:00:00,TRX/USD,0.06402112,0.06441274,0.063573,0.06418128,132768.50350903024,2068648.42067703
1666828800000,2022-10-27 00:00:00,TRX/USD,0.06454747,0.06517292,0.06373091,0.06408965,138606.9542658041,2162704.18493164
1666742400000,2022-10-26 00:00:00,TRX/USD,0.06340975,0.06491651,0.06334739,0.06454627,151233.77283398653,2343028.85099304
1666656000000,2022-10-25 00:00:00,TRX/USD,0.06326206,0.06372477,0.06233058,0.0635324,140500.44806662193,2211477.10564408
1666569600000,2022-10-24 00:00:00,TRX/USD,0.06399347,0.06490735,0.06260273,0.06328934,153131.54703649666,2419547.22606519
1666483200000,2022-10-23 00:00:00,TRX/USD,0.06357886,0.06401401,0.06242682,0.06398565,140145.09059820377,2190258.13753871
1666396800000,2022-10-22 00:00:00,TRX/USD,0.06368796,0.06383344,0.06287783,0.06354171,129436.50571823934,2037032.14342578
1666310400000,2022-10-21 00:00:00,TRX/USD,0.06567544,0.06631223,0.06227272,0.06371078,146212.55833462367,2294942.21126509
1666224000000,2022-10-20 00:00:00,TRX/USD,0.06760448,0.06795382,0.06563759,0.06566435,133804.96943398146,2037711.01722596
1666137600000,2022-10-19 00:00:00,TRX/USD,0.06838682,0.06952909,0.0676,0.06760231,134592.19878316944,1990940.82411044
1666051200000,2022-10-18 00:00:00,TRX/USD,0.06903952,0.06922845,0.067884,0.06833691,147266.75538892086,2155010.45319317
1665964800000,2022-10-17 00:00:00,TRX/USD,0.06817939,0.06932746,0.06801361,0.06898961,148634.71547401225,2154450.72778368
1665878400000,2022-10-16 00:00:00,TRX/USD,0.06813025,0.06833278,0.06745315,0.06817379,145057.51855986213,2127760.80895403
1665792000000,2022-10-15 00:00:00,TRX/USD,0.07044013,0.0715257,0.06812319,0.068165,133190.91912892603,1953948.78792527
1665705600000,2022-10-14 00:00:00,TRX/USD,0.06708324,0.07189121,0.06675094,0.07044863,167940.35879418766,2383869.76147283
1665619200000,2022-10-13 00:00:00,TRX/USD,0.07381204,0.07449762,0.067,0.06708873,200335.2874789672,2986124.30849365
1665532800000,2022-10-12 00:00:00,TRX/USD,0.07372525,0.07633414,0.07323444,0.07380211,670479.9987008794,9084835.09077016
1665446400000,2022-10-11 00:00:00,TRX/USD,0.0747636,0.0747636,0.07308039,0.07376497,146576.50274119567,1987074.66079354
1665360000000,2022-10-10 00:00:00,TRX/USD,0.07296228,0.0762537,0.07273475,0.07463621,204541.06690017195,2740507.14660045
1665273600000,2022-10-09 00:00:00,TRX/USD,0.07179968,0.0731,0.07174814,0.07296922,156777.96952319154,2148549.34071094
1665187200000,2022-10-08 00:00:00,TRX/USD,0.07191678,0.07228123,0.07131687,0.07175622,144158.41624695543,2009002.37285291
1665100800000,2022-10-07 00:00:00,TRX/USD,0.07081169,0.0723388,0.07068811,0.07195097,166352.37215023933,2312024.03734431
1665014400000,2022-10-06 00:00:00,TRX/USD,0.0701923,0.07120098,0.0695848,0.07079263,152438.27803392574,2153307.17383894
1664928000000,2022-10-05 00:00:00,TRX/USD,0.06981299,0.0705228,0.06947844,0.07015396,138953.7221376965,1980696.77232328
1664841600000,2022-10-04 00:00:00,TRX/USD,0.06875753,0.06999698,0.06839115,0.06977332,136698.71859539158,1959183.23214936
1664755200000,2022-10-03 00:00:00,TRX/USD,0.06811942,0.06900222,0.06810013,0.068734,142455.8606143373,2072567.58830182
1664668800000,2022-10-02 00:00:00,TRX/USD,0.06765588,0.06923643,0.06743101,0.06825303,143587.74946591593,2103756.41148702
1664582400000,2022-10-01 00:00:00,TRX/USD,0.0680503,0.06852378,0.06720474,0.06765549,136463.93462079237,2017041.55303276
1664496000000,2022-09-30 00:00:00,TRX/USD,0.06775117,0.06908484,0.06697352,0.06808386,139084.20625910317,2042836.67610948
1664409600000,2022-09-29 00:00:00,TRX/USD,0.06637598,0.06887984,0.0660487,0.06770141,144670.58844872756,2136891.80843837
1664323200000,2022-09-28 00:00:00,TRX/USD,0.06618758,0.0667348,0.0653254,0.06637098,132937.2739789363,2002942.76171508
1664236800000,2022-09-27 00:00:00,TRX/USD,0.06628057,0.0676974,0.06581569,0.06620162,145555.8188639112,2198674.57720689
1664150400000,2022-09-26 00:00:00,TRX/USD,0.06606336,0.06663567,0.06570057,0.06624356,148700.11899746684,2244748.30455167
1664064000000,2022-09-25 00:00:00,TRX/USD,0.06607173,0.06665672,0.0658622,0.06617652,135106.2547383666,2041604.10275981
1663977600000,2022-09-24 00:00:00,TRX/USD,0.06686248,0.06714771,0.06588847,0.06611266,135183.82644043653,2044749.4691703
1663891200000,2022-09-23 00:00:00,TRX/USD,0.06650394,0.06754095,0.06554349,0.06689358,133793.82747717752,2000099.67290101
1663804800000,2022-09-22 00:00:00,TRX/USD,0.06602447,0.06706864,0.06570001,0.06653467,134996.08256603565,2028958.47482276
1663718400000,2022-09-21 00:00:00,TRX/USD,0.06596604,0.06761805,0.06546661,0.06600432,134975.9800434364,2044956.75500386
1663632000000,2022-09-20 00:00:00,TRX/USD,0.06663483,0.06691814,0.06566821,0.06604888,140739.9920538234,2130846.00456243
1663545600000,2022-09-19 00:00:00,TRX/USD,0.06731803,0.06783389,0.06588934,0.06660172,150644.8885034607,2261876.84797721
1663459200000,2022-09-18 00:00:00,TRX/USD,0.06878648,0.06898865,0.06733911,0.06736682,138301.47469081864,2052961.30485035
1663372800000,2022-09-17 00:00:00,TRX/USD,0.0677334,0.06880822,0.06772058,0.068768,135355.0596339385,1968285.53446281
1663286400000,2022-09-16 00:00:00,TRX/USD,0.06765051,0.06814807,0.06707141,0.06773515,144301.730678714,2130381.79850069
1663200000000,2022-09-15 00:00:00,TRX/USD,0.06743072,0.06832996,0.06678587,0.0676412,133262.3992309513,1970136.53263028
