https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USD
1698710400,2023-10-31,LINK/USD,12.0,12.0,11.65,11.65,100.766351,1173.92798915
1698624000,2023-10-30,LINK/USD,11.5,11.532,11.5,11.532,111.854247,1289.903176404
1698364800,2023-10-27,LINK/USD,11.07,11.07,11.07,11.07,8.4,92.988
1698278400,2023-10-26,LINK/USD,11.082,11.082,11.082,11.082,1.9,21.0558
1698192000,2023-10-25,LINK/USD,11.5,11.5,10.8,11.049,70.347798,777.272820102
1698105600,2023-10-24,LINK/USD,9.84,10.2,9.84,10.2,45.2,461.04
1698019200,2023-10-23,LINK/USD,10.35,10.35,10.35,10.35,16.0,165.6
1697932800,2023-10-22,LINK/USD,9.45,9.81,9.245,9.81,542.649573,5323.392311130001
1697846400,2023-10-21,LINK/USD,8.14,8.8,8.14,8.8,165.471826,1456.1520688
1697673600,2023-10-19,LINK/USD,7.29,7.29,7.29,7.29,335.237993,2443.88496897
1697068800,2023-10-12,LINK/USD,7.224,7.224,7.224,7.224,15.0,108.36
1696982400,2023-10-11,LINK/USD,7.14,7.14,7.14,7.14,15.0,107.1
1696723200,2023-10-08,LINK/USD,7.8,7.8,7.8,7.8,34.899193,272.2137054
1696377600,2023-10-04,LINK/USD,7.287,7.287,7.287,7.287,7.45,54.28815
1696204800,2023-10-02,LINK/USD,7.56,7.56,7.47,7.47,133.2,995.0039999999999
1696032000,2023-09-30,LINK/USD,8.11,8.11,8.11,8.11,100.0,811.0
1695945600,2023-09-29,LINK/USD,7.755,7.755,7.755,7.755,200.0,1551.0
1695772800,2023-09-27,LINK/USD,7.65,7.825,7.65,7.825,252.0,1971.9
1695686400,2023-09-26,LINK/USD,7.462,7.462,7.462,7.462,2.0,14.924
1695168000,2023-09-20,LINK/USD,6.96,6.96,6.96,6.96,3.0,20.88
1695081600,2023-09-19,LINK/USD,6.749,6.85,6.749,6.85,175.566297,1202.6291344499998
1694995200,2023-09-18,LINK/USD,6.53,6.53,6.53,6.53,3.5,22.855
1694649600,2023-09-14,LINK/USD,6.15,6.198,6.15,6.198,13.586033,84.20623253400001
1694476800,2023-09-12,LINK/USD,5.93,5.93,5.93,5.93,14.0,83.02
1694390400,2023-09-11,LINK/USD,5.82,5.82,5.82,5.82,21.766033,126.67831206000001
1694304000,2023-09-10,LINK/USD,6.121,6.121,6.12,6.12,114.050025,697.9861530000001
1693958400,2023-09-06,LINK/USD,6.18,6.25,6.18,6.25,137.646257,860.2891062499999
1693699200,2023-09-03,LINK/USD,6.011,6.011,6.011,6.011,19.0,114.209
1693440000,2023-08-31,LINK/USD,5.92,5.92,5.92,5.92,40.0,236.8
1693353600,2023-08-30,LINK/USD,6.06,6.06,6.06,6.06,1.339425,8.1169155
1693267200,2023-08-29,LINK/USD,5.86,5.86,5.86,5.86,4.0,23.44
1693008000,2023-08-26,LINK/USD,6.005,6.005,6.005,6.005,60.0,360.3
1692921600,2023-08-25,LINK/USD,6.031,6.031,6.031,6.031,2.0,12.062
1692748800,2023-08-23,LINK/USD,6.26,6.26,6.26,6.26,36.41,227.92659999999998
1692576000,2023-08-21,LINK/USD,6.069,6.069,6.069,6.069,3.5,21.2415
1692230400,2023-08-17,LINK/USD,6.39,6.39,5.9,5.9,644.345249,3801.6369691
1692144000,2023-08-16,LINK/USD,6.808,6.808,6.8,6.8,41.34,281.112
1691366400,2023-08-07,LINK/USD,7.12,7.12,6.97,7.11,6.34,45.077400000000004
1691020800,2023-08-03,LINK/USD,7.311,7.311,7.22,7.22,426.50537,3079.3687714000002
1690848000,2023-08-01,LINK/USD,7.492,7.492,7.18,7.18,29.35,210.733
1690761600,2023-07-31,LINK/USD,7.519,7.519,7.508,7.508,282.487037,2120.912673796
1690675200,2023-07-30,LINK/USD,7.4,7.4,7.4,7.4,6.0,44.400000000000006
1690416000,2023-07-27,LINK/USD,7.999,7.999,7.999,7.999,5.5,43.994499999999995
1690329600,2023-07-26,LINK/USD,7.565,7.565,7.565,7.565,40.0,302.6
1690243200,2023-07-25,LINK/USD,7.388,7.413,7.387,7.413,121.662776,901.886158488
1690156800,2023-07-24,LINK/USD,7.669,7.669,7.46,7.62,329.794298,2513.03255076
1690070400,2023-07-23,LINK/USD,7.936,7.936,7.936,7.936,50.33,399.41888
1689984000,2023-07-22,LINK/USD,7.94,7.94,7.94,7.94,60.0,476.40000000000003
1689811200,2023-07-20,LINK/USD,7.173,8.209,7.173,8.209,1013.131832,8316.799208888
1689638400,2023-07-18,LINK/USD,7.2,7.2,7.2,7.2,8.470655,60.988716000000004
1689206400,2023-07-13,LINK/USD,6.615,6.615,6.615,6.615,2.999707,19.843061805
1688601600,2023-07-06,LINK/USD,6.1,6.1,6.1,6.1,23.353944,142.45905839999998
1687910400,2023-06-28,LINK/USD,5.91,5.91,5.91,5.91,20.99,124.0509
1687478400,2023-06-23,LINK/USD,6.127,6.127,6.127,6.127,2.0,12.254
1686614400,2023-06-13,LINK/USD,5.229,5.24,5.229,5.24,465.0,2436.6
1686528000,2023-06-12,LINK/USD,5.15,5.15,5.15,5.15,5.0,25.75
1686441600,2023-06-11,LINK/USD,5.2,5.2,5.2,5.2,1.46,7.592
1686355200,2023-06-10,LINK/USD,5.96,5.96,5.04,5.04,1398.055,7046.1972000000005
1686096000,2023-06-07,LINK/USD,6.029,6.029,5.97,5.97,9.7,57.90899999999999
1685923200,2023-06-05,LINK/USD,6.11,6.11,6.086,6.086,110.530538,672.6888542680001
1685145600,2023-05-27,LINK/USD,6.384,6.384,6.384,6.384,25.0,159.60000000000002
1685059200,2023-05-26,LINK/USD,6.284,6.317,6.272,6.31,307.348004,1939.3659052399998
1684972800,2023-05-25,LINK/USD,6.23,6.323,6.23,6.323,22.670477,143.34542607100002
1684886400,2023-05-24,LINK/USD,6.507,6.507,6.233,6.264,1734.324117,10863.806268888
1684800000,2023-05-23,LINK/USD,6.585,6.587,6.505,6.512,914.776647,5957.025525264
1684627200,2023-05-21,LINK/USD,6.506,6.506,6.413,6.413,286.746921,1838.908004373
1684540800,2023-05-20,LINK/USD,6.475,6.493,6.475,6.493,11.497877,74.655715361
1684368000,2023-05-18,LINK/USD,6.678,6.678,6.461,6.462,61.0,394.18199999999996
1683936000,2023-05-13,LINK/USD,6.601,6.601,6.601,6.601,24.18063,159.61633863
1683676800,2023-05-10,LINK/USD,6.511,6.511,6.511,6.511,21.91,142.65601
1683504000,2023-05-08,LINK/USD,6.7,6.7,6.511,6.511,117.363135,764.151371985
1683417600,2023-05-07,LINK/USD,7.03,7.396,7.03,7.396,53.720809,397.319103364
1683331200,2023-05-06,LINK/USD,6.998,6.998,6.998,6.998,17.987996,125.87999600799999
1683244800,2023-05-05,LINK/USD,6.951,6.951,6.951,6.951,93.144958,647.450603058
1683158400,2023-05-04,LINK/USD,7.138,7.138,7.0,7.0,217.129367,1519.905569
1682985600,2023-05-02,LINK/USD,6.988,6.988,6.921,6.921,203.509788,1408.4912427479999
1682899200,2023-05-01,LINK/USD,7.0,7.679,6.885,6.885,417.371853,2873.605207905
1682812800,2023-04-30,LINK/USD,7.19,7.19,7.14,7.14,3.994117,28.51799538
1682726400,2023-04-29,LINK/USD,7.07,7.679,7.07,7.2,183.416303,1320.5973816
1682640000,2023-04-28,LINK/USD,7.181,7.181,7.051,7.108,54.1021,384.55772679999995
1682553600,2023-04-27,LINK/USD,7.128,7.21,7.12,7.21,38.371716,276.66007236
1682467200,2023-04-26,LINK/USD,7.288,7.288,6.9,6.98,84.65898,590.9196804000001
1682380800,2023-04-25,LINK/USD,7.09,7.2,6.93,7.2,131.295855,945.330156
1682294400,2023-04-24,LINK/USD,7.001,7.15,7.001,7.138,58.540258,417.860361604
1682208000,2023-04-23,LINK/USD,7.125,7.148,6.92,7.128,560.308639,3993.8799787919997
1682121600,2023-04-22,LINK/USD,7.126,7.218,7.125,7.218,487.345016,3517.6563254879998
1682035200,2023-04-21,LINK/USD,7.63,7.831,7.2,7.2,562.32053,4048.7078159999996
1681948800,2023-04-20,LINK/USD,7.79,8.01,7.498,7.5,779.127809,5843.4585675
1681862400,2023-04-19,LINK/USD,8.441,8.9,7.674,7.674,577.186221,4429.327059954001
1681776000,2023-04-18,LINK/USD,8.368,8.783,7.786,8.441,1169.660414,9873.103554574
1681689600,2023-04-17,LINK/USD,8.189,8.269,7.718,8.2,1183.331256,9703.316299199998
1681603200,2023-04-16,LINK/USD,8.099,8.11,7.668,8.0,455.12412,3640.99296
1681516800,2023-04-15,LINK/USD,7.924,8.1,7.9,7.9,633.728418,5006.4545022
1681430400,2023-04-14,LINK/USD,7.528,7.857,7.528,7.739,489.147938,3785.5158921820002
1681344000,2023-04-13,LINK/USD,7.334,7.481,7.334,7.481,21.945211,164.172123491
1681257600,2023-04-12,LINK/USD,7.241,7.318,7.211,7.28,196.750569,1432.3441423200002
1681171200,2023-04-11,LINK/USD,7.403,7.418,7.378,7.378,205.244288,1514.292356864
1681084800,2023-04-10,LINK/USD,7.151,7.405,7.151,7.405,496.554304,3676.98462112
1680998400,2023-04-09,LINK/USD,7.15,7.15,7.128,7.128,232.973961,1660.638394008
1680912000,2023-04-08,LINK/USD,7.191,7.194,7.191,7.194,7.247949,52.141745106
1680825600,2023-04-07,LINK/USD,7.17,7.26,7.17,7.26,194.44499,1411.6706273999998
1680739200,2023-04-06,LINK/USD,7.35,7.35,7.2,7.2,156.87876,1129.527072
1680652800,2023-04-05,LINK/USD,7.593,7.6,7.33,7.37,456.739991,3366.17373367
1680566400,2023-04-04,LINK/USD,7.191,7.46,7.191,7.425,255.611276,1897.9137243
1680480000,2023-04-03,LINK/USD,7.2,7.2,7.171,7.171,181.730957,1303.192692647
1680393600,2023-04-02,LINK/USD,7.462,7.462,7.171,7.171,18.202116,130.527373836
1680307200,2023-04-01,LINK/USD,7.589,7.589,7.589,7.589,6.427111,48.775345379
1680220800,2023-03-31,LINK/USD,7.266,7.667,7.266,7.667,141.164093,1082.305101031
1680134400,2023-03-30,LINK/USD,7.456,7.617,7.26,7.26,726.390456,5273.59471056
1680048000,2023-03-29,LINK/USD,7.248,7.456,7.248,7.456,397.812676,2966.091312256
1679961600,2023-03-28,LINK/USD,6.801,6.958,6.801,6.958,8.8,61.2304
1679875200,2023-03-27,LINK/USD,7.121,7.198,6.751,6.908,313.501197,2165.6662688760002
1679788800,2023-03-26,LINK/USD,7.29,7.29,7.29,7.29,23.148148,168.74999892
1679702400,2023-03-25,LINK/USD,7.161,7.178,6.96,6.96,222.696756,1549.96942176
1679616000,2023-03-24,LINK/USD,7.36,7.36,7.198,7.2,416.238936,2996.9203392000004
1679529600,2023-03-23,LINK/USD,7.417,7.578,7.417,7.573,367.578285,2783.670352305
1679443200,2023-03-22,LINK/USD,7.483,7.672,7.483,7.669,955.920656,7330.955510864
1679356800,2023-03-21,LINK/USD,7.074,7.301,7.073,7.288,232.425997,1693.9206661360001
1679270400,2023-03-20,LINK/USD,7.23,7.43,7.2,7.2,465.917316,3354.6046752
1679184000,2023-03-19,LINK/USD,7.118,7.278,7.118,7.268,19.132613,139.055831284
1679097600,2023-03-18,LINK/USD,7.171,7.171,6.94,6.981,261.919572,1828.460532132
1679011200,2023-03-17,LINK/USD,7.093,7.093,7.09,7.09,107.8,764.302
1678924800,2023-03-16,LINK/USD,6.511,6.732,6.511,6.732,24.909188,167.688653616
1678838400,2023-03-15,LINK/USD,6.892,6.892,6.491,6.491,2.883365,18.715922215
1678752000,2023-03-14,LINK/USD,6.92,7.25,6.811,6.811,254.052015,1730.348274165
1678665600,2023-03-13,LINK/USD,6.73,6.895,6.436,6.82,268.285006,1829.7037409200002
1678579200,2023-03-12,LINK/USD,6.3,6.49,6.18,6.49,214.378294,1391.31512806
1678492800,2023-03-11,LINK/USD,6.449,6.45,6.008,6.133,186.15943,1141.71578419
1678406400,2023-03-10,LINK/USD,6.142,6.45,5.912,6.45,312.298894,2014.3278663
1678320000,2023-03-09,LINK/USD,6.67,6.67,6.13,6.13,674.405497,4134.1056966099995
1678233600,2023-03-08,LINK/USD,6.91,6.91,6.61,6.61,13.765631,90.99082091000001
1678147200,2023-03-07,LINK/USD,7.02,7.02,6.758,6.758,21.510542,145.368242836
1678060800,2023-03-06,LINK/USD,6.835,6.958,6.833,6.946,534.982978,3715.991765188
1677974400,2023-03-05,LINK/USD,6.995,7.02,6.887,6.92,264.255858,1828.6505373599998
1677888000,2023-03-04,LINK/USD,6.92,6.96,6.87,6.87,160.683976,1103.89891512
1677801600,2023-03-03,LINK/USD,7.131,7.131,6.781,6.948,185.78,1290.79944
1677715200,2023-03-02,LINK/USD,7.385,7.385,7.227,7.31,79.733557,582.85230167
1677628800,2023-03-01,LINK/USD,7.32,7.498,7.32,7.498,14.0,104.97200000000001
1677542400,2023-02-28,LINK/USD,7.41,7.41,7.132,7.132,136.61488,974.33732416
1677456000,2023-02-27,LINK/USD,7.151,7.151,7.15,7.15,363.379927,2598.16647805
1677369600,2023-02-26,LINK/USD,7.448,7.681,7.447,7.681,121.550199,933.6270785190001
1677283200,2023-02-25,LINK/USD,7.73,7.73,7.2,7.35,995.831299,7319.36004765
1677196800,2023-02-24,LINK/USD,7.811,8.423,7.721,7.785,729.420771,5678.540702235
1677110400,2023-02-23,LINK/USD,7.743,7.967,7.71,7.967,755.454336,6018.7046949119995
1677024000,2023-02-22,LINK/USD,7.69,7.698,7.281,7.698,374.300222,2881.3631089560004
1676937600,2023-02-21,LINK/USD,8.009,8.009,7.56,7.649,393.0625,3006.5350625
1676851200,2023-02-20,LINK/USD,7.952,8.301,7.89,7.89,412.07721,3251.2891868999995
1676764800,2023-02-19,LINK/USD,8.011,8.157,7.879,7.879,271.055399,2135.645488721
1676678400,2023-02-18,LINK/USD,7.635,8.2,7.511,8.119,724.968165,5886.016531634999
1676592000,2023-02-17,LINK/USD,7.191,7.693,7.17,7.693,662.475081,5096.420798133
1676505600,2023-02-16,LINK/USD,7.3,7.359,7.001,7.04,472.045877,3323.2029740800003
1676419200,2023-02-15,LINK/USD,6.819,7.2,6.76,7.171,190.836438,1368.4880968979999
1676332800,2023-02-14,LINK/USD,6.433,6.879,6.433,6.849,861.904125,5903.181352125001
1676246400,2023-02-13,LINK/USD,6.778,6.78,6.486,6.63,445.734347,2955.21872061
1676160000,2023-02-12,LINK/USD,7.018,7.088,6.712,6.876,646.404252,4444.675636752
1676073600,2023-02-11,LINK/USD,6.836,6.965,6.821,6.861,366.645128,2515.5522232079998
1675987200,2023-02-10,LINK/USD,7.102,7.102,6.8,6.901,568.944216,3926.2840346159996
1675900800,2023-02-09,LINK/USD,7.046,7.7,6.9,6.9,5428.713122,37458.1205418
1675814400,2023-02-08,LINK/USD,7.151,7.239,6.971,7.17,249.360805,1787.91697185
1675728000,2023-02-07,LINK/USD,7.0,7.355,7.0,7.155,305.907022,2188.76474241
1675641600,2023-02-06,LINK/USD,7.047,7.08,6.794,6.794,61.71929,419.32085625999997
1675555200,2023-02-05,LINK/USD,7.109,7.109,6.999,6.999,27.31603,191.18489397
1675468800,2023-02-04,LINK/USD,7.338,7.38,7.176,7.38,415.852305,3068.9900109
1675382400,2023-02-03,LINK/USD,7.116,7.4,7.116,7.329,399.261228,2926.185540012
1675296000,2023-02-02,LINK/USD,7.3,7.4,7.1,7.1,361.778539,2568.6276269
1675209600,2023-02-01,LINK/USD,6.836,7.222,6.75,7.214,203.5707,1468.5590298
1675123200,2023-01-31,LINK/USD,7.028,7.1,6.949,7.1,1799.892121,12779.2340591
1675036800,2023-01-30,LINK/USD,7.365,7.365,6.84,6.84,513.402986,3511.6764242400004
1674950400,2023-01-29,LINK/USD,7.344,7.5,7.301,7.407,301.608717,2234.015766819
1674864000,2023-01-28,LINK/USD,7.4,7.452,7.247,7.265,227.544469,1653.110567285
1674777600,2023-01-27,LINK/USD,7.045,7.478,7.045,7.397,349.194497,2582.991694309
1674691200,2023-01-26,LINK/USD,7.039,7.244,6.8,7.239,835.844922,6050.681390358
1674604800,2023-01-25,LINK/USD,6.573,6.867,6.533,6.867,901.501946,6190.6138631819995
1674518400,2023-01-24,LINK/USD,7.129,7.129,6.672,6.672,363.511224,2425.346886528
1674432000,2023-01-23,LINK/USD,7.0,7.2,7.0,7.066,324.994301,2296.409730866
1674345600,2023-01-22,LINK/USD,6.931,7.249,5.471,6.954,1022.722342,7112.011166268
1674259200,2023-01-21,LINK/USD,6.91,7.068,6.81,7.045,127.273219,896.639827855
1674172800,2023-01-20,LINK/USD,6.53,6.902,6.53,6.902,251.178834,1733.636312268
1674086400,2023-01-19,LINK/USD,6.479,6.55,6.322,6.55,87.500958,573.1312749
1674000000,2023-01-18,LINK/USD,6.839,6.839,6.413,6.49,257.432905,1670.7395534500001
1673913600,2023-01-17,LINK/USD,6.692,6.97,6.641,6.936,602.781888,4180.895175168
1673827200,2023-01-16,LINK/USD,6.844,6.901,6.52,6.744,413.88348,2791.23018912
1673740800,2023-01-15,LINK/USD,6.757,6.839,6.7,6.768,442.371256,2993.968660608
1673654400,2023-01-14,LINK/USD,6.615,7.064,6.52,6.879,814.495923,5602.917454316999
1673568000,2023-01-13,LINK/USD,6.474,6.579,6.313,6.579,120.421615,792.253805085
1673481600,2023-01-12,LINK/USD,6.281,6.476,6.07,6.474,1064.25732,6890.00188968
1673395200,2023-01-11,LINK/USD,6.132,6.288,6.132,6.271,311.925411,1956.084252381
1673308800,2023-01-10,LINK/USD,6.089,6.246,6.089,6.134,58.916521,361.393939814
1673222400,2023-01-09,LINK/USD,6.029,6.229,6.029,6.03,402.832483,2429.07987249
1673136000,2023-01-08,LINK/USD,5.869,5.999,5.842,5.98,237.720995,1421.5715501
1673049600,2023-01-07,LINK/USD,5.839,6.1,5.76,5.775,478.946141,2765.913964275
1672963200,2023-01-06,LINK/USD,5.551,5.717,5.551,5.717,243.646339,1392.9261200629999
1672876800,2023-01-05,LINK/USD,5.787,5.787,5.66,5.763,93.067415,536.3475126449999
1672790400,2023-01-04,LINK/USD,5.818,5.859,5.794,5.796,134.061837,777.022407252
1672704000,2023-01-03,LINK/USD,5.748,5.748,5.551,5.648,256.139971,1446.678556208
1672617600,2023-01-02,LINK/USD,5.67,5.7,5.67,5.7,276.43,1575.651
1672531200,2023-01-01,LINK/USD,5.61,5.61,5.571,5.571,71.229353,396.818725563
1672444800,2022-12-31,LINK/USD,5.451,5.5,5.451,5.5,36.273139,199.5022645
1672358400,2022-12-30,LINK/USD,5.539,5.539,5.151,5.451,538.608954,2935.957408254
1672272000,2022-12-29,LINK/USD,5.717,5.738,5.58,5.58,164.195196,916.2091936800001
1672185600,2022-12-28,LINK/USD,5.841,5.841,5.681,5.731,109.590442,628.0628231019999
1672099200,2022-12-27,LINK/USD,5.871,5.93,5.01,5.895,2399.443644,14144.72028138
1672012800,2022-12-26,LINK/USD,5.983,6.019,5.983,6.002,87.345141,524.245536282
1671926400,2022-12-25,LINK/USD,5.98,5.989,5.961,5.961,5.24712,31.27808232
1671753600,2022-12-23,LINK/USD,6.069,6.069,5.977,5.992,203.282668,1218.069746656
1671667200,2022-12-22,LINK/USD,6.04,6.079,5.93,6.04,72.844093,439.97832172
1671580800,2022-12-21,LINK/USD,5.979,5.979,5.931,5.969,17011.488255,101541.573394095
1671494400,2022-12-20,LINK/USD,5.82,6.343,5.81,6.029,3632.910886,21902.819731694
1671408000,2022-12-19,LINK/USD,6.05,6.07,5.829,5.87,5264.51217,30902.6864379
1671321600,2022-12-18,LINK/USD,5.995,6.05,5.931,6.05,76.458263,462.57249115
1671235200,2022-12-17,LINK/USD,5.96,6.07,5.885,6.069,2027.800355,12306.720354495
1671148800,2022-12-16,LINK/USD,6.558,6.853,5.85,5.88,10786.191936,63422.808583679995
1671062400,2022-12-15,LINK/USD,6.545,6.704,6.468,6.488,21699.923568,140789.104109184
1670976000,2022-12-14,LINK/USD,6.866,6.959,6.541,6.541,1544.428699,10102.108120159
1670889600,2022-12-13,LINK/USD,6.874,7.059,6.629,6.979,92516.460696,645672.379197384
1670803200,2022-12-12,LINK/USD,6.769,6.77,6.649,6.729,77310.448072,520222.005076488
1670716800,2022-12-11,LINK/USD,6.919,6.919,6.859,6.859,143.041749,981.123356391
1670630400,2022-12-10,LINK/USD,6.909,6.93,6.879,6.925,96.666951,669.418635675
1670544000,2022-12-09,LINK/USD,6.999,7.1,6.942,6.942,6.244657,43.350408894000005
1670457600,2022-12-08,LINK/USD,6.93,7.002,6.93,6.986,50.059168,349.71334764799997
1670371200,2022-12-07,LINK/USD,7.084,7.084,6.791,7.022,853.097472,5990.450448384
1670284800,2022-12-06,LINK/USD,7.12,7.18,7.011,7.087,691.065951,4897.584394737
1670198400,2022-12-05,LINK/USD,7.5,7.505,7.221,7.221,425.735953,3074.239316613
1670112000,2022-12-04,LINK/USD,7.435,7.456,7.265,7.351,206.418236,1517.3804528360001
1669939200,2022-12-02,LINK/USD,7.56,7.679,7.54,7.587,266.360452,2020.876749324
1669852800,2022-12-01,LINK/USD,7.584,7.769,7.541,7.7,1841.842955,14182.190753500001
1669766400,2022-11-30,LINK/USD,7.515,7.7,7.409,7.7,837.024513,6445.0887501
1669680000,2022-11-29,LINK/USD,7.387,7.438,7.321,7.438,450.833977,3353.303120926
1669593600,2022-11-28,LINK/USD,6.65,7.322,6.65,7.191,389.04543,2797.62568713
1669507200,2022-11-27,LINK/USD,7.157,7.195,6.98,6.98,628.454099,4386.609611020001
1669420800,2022-11-26,LINK/USD,6.998,7.255,6.998,7.129,520.836944,3713.046573776
1669334400,2022-11-25,LINK/USD,6.696,6.849,6.683,6.849,907.084818,6212.623918482001
1669248000,2022-11-24,LINK/USD,6.798,6.92,6.696,6.826,636.038437,4341.598370962
1669161600,2022-11-23,LINK/USD,6.4,6.87,6.4,6.705,1514.475765,10154.560004325
1669075200,2022-11-22,LINK/USD,5.947,6.398,5.918,6.383,882.772594,5634.737467502
1668988800,2022-11-21,LINK/USD,5.813,5.818,5.61,5.75,101.185867,581.81873525
1668902400,2022-11-20,LINK/USD,6.184,6.184,5.798,5.798,443.824738,2573.2958309240003
1668816000,2022-11-19,LINK/USD,6.161,6.206,6.072,6.16,104.293922,642.45055952
1668729600,2022-11-18,LINK/USD,6.336,6.368,6.13,6.142,614.839543,3776.3444731060004
1668643200,2022-11-17,LINK/USD,6.21,6.293,6.105,6.289,482.448753,3034.120207617
1668556800,2022-11-16,LINK/USD,6.46,6.525,6.094,6.094,464.164932,2828.6210956080004
1668470400,2022-11-15,LINK/USD,6.295,6.699,6.295,6.402,1013.193717,6486.466176234
1668384000,2022-11-14,LINK/USD,6.0,6.368,5.75,6.231,423.953053,2641.651473243
1668297600,2022-11-13,LINK/USD,6.281,6.467,6.001,6.002,773.239899,4640.985873798
