https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRX,Volume USD
1681171200,2023-04-11,TRX/USD,0.067342,0.067785,0.065665,0.066567,93885.112905,6249.650310747135
1681084800,2023-04-10,TRX/USD,0.066821,0.067342,0.066553,0.067342,35511.072767,2391.386662275314
1680998400,2023-04-09,TRX/USD,0.066172,0.066862,0.066131,0.066843,19472.86036,1301.62440504348
1680912000,2023-04-08,TRX/USD,0.066095,0.066997,0.066095,0.066246,21754.907561,1441.175606286006
1680825600,2023-04-07,TRX/USD,0.066108,0.066621,0.065835,0.065981,39838.240235,2628.5669289455345
1680739200,2023-04-06,TRX/USD,0.066116,0.066817,0.06586,0.066073,40147.499022,2652.6657028806067
1680652800,2023-04-05,TRX/USD,0.065849,0.066598,0.065674,0.066041,151196.307325,9985.155332050326
1680566400,2023-04-04,TRX/USD,0.06572,0.066898,0.065538,0.0659,118060.535986,7780.1893214774
1680480000,2023-04-03,TRX/USD,0.065197,0.06619,0.064508,0.065676,126214.922829,8289.291271717404
1680393600,2023-04-02,TRX/USD,0.066596,0.066663,0.064965,0.065235,54306.867303,3542.708488511205
1680307200,2023-04-01,TRX/USD,0.065799,0.067212,0.065684,0.066568,142961.365437,9516.652174410216
1680220800,2023-03-31,TRX/USD,0.064822,0.06663,0.064822,0.065865,89913.963717,5922.183220220206
1680134400,2023-03-30,TRX/USD,0.064371,0.065284,0.06331,0.064748,82446.161632,5338.224073348736
1680048000,2023-03-29,TRX/USD,0.064508,0.065189,0.064372,0.064399,41338.929241,2662.185704191159
1679961600,2023-03-28,TRX/USD,0.063665,0.064589,0.063665,0.064481,37241.116118,2401.344408404758
1679875200,2023-03-27,TRX/USD,0.064387,0.064585,0.062365,0.063593,53281.991252,3388.361669688436
1679788800,2023-03-26,TRX/USD,0.063716,0.064907,0.063703,0.064453,50609.783963,3261.952405767239
1679702400,2023-03-25,TRX/USD,0.063575,0.06473,0.063377,0.063644,55664.179991,3542.6910713472043
1679616000,2023-03-24,TRX/USD,0.065318,0.065407,0.062825,0.06356,130095.969495,8268.8998211022
1679529600,2023-03-23,TRX/USD,0.059888,0.066582,0.059888,0.065405,388397.943118,25403.16746963279
1679443200,2023-03-22,TRX/USD,0.06716,0.071472,0.057221,0.059874,1202237.699918,71982.78004489033
1679356800,2023-03-21,TRX/USD,0.065646,0.067371,0.065646,0.067185,83177.639649,5588.289719818064
1679270400,2023-03-20,TRX/USD,0.066948,0.067213,0.065605,0.065619,89269.421153,5857.770146638707
1679184000,2023-03-19,TRX/USD,0.066337,0.06815,0.066293,0.066943,57736.406273,3865.048245133439
1679097600,2023-03-18,TRX/USD,0.067737,0.06793,0.065807,0.066227,61837.068986,4095.2835677358216
1679011200,2023-03-17,TRX/USD,0.065636,0.068144,0.065486,0.067716,96599.170365,6541.30942043634
1678924800,2023-03-16,TRX/USD,0.065429,0.067565,0.065378,0.065703,144683.2292,9506.1222081276
1678838400,2023-03-15,TRX/USD,0.067129,0.067758,0.064779,0.065355,128107.242191,8372.448813392804
1678752000,2023-03-14,TRX/USD,0.067346,0.069137,0.06646,0.067144,290450.458704,19502.005599221375
1678665600,2023-03-13,TRX/USD,0.064783,0.069046,0.064783,0.067318,343669.033087,23135.11196935067
1678579200,2023-03-12,TRX/USD,0.059186,0.064709,0.059119,0.064709,175189.799663,11336.356746393069
1678492800,2023-03-11,TRX/USD,0.057605,0.0592,0.05538,0.0592,165471.723381,9795.9260241552
1678406400,2023-03-10,TRX/USD,0.058436,0.060131,0.055931,0.057593,229643.560849,13225.861599976457
1678320000,2023-03-09,TRX/USD,0.065423,0.066173,0.057419,0.058449,204080.047697,11928.274707841952
1678233600,2023-03-08,TRX/USD,0.06636,0.066732,0.06534,0.06534,27935.196609,1825.2857464320598
1678147200,2023-03-07,TRX/USD,0.067568,0.068653,0.066332,0.066332,69264.974663,4594.484299346116
1678060800,2023-03-06,TRX/USD,0.067696,0.068754,0.067258,0.067533,36552.022793,2468.4677552796684
1677974400,2023-03-05,TRX/USD,0.066755,0.067683,0.066755,0.067683,9148.854619,619.2219271777769
1677888000,2023-03-04,TRX/USD,0.067327,0.06753,0.066666,0.066701,33546.195894,2237.5648123256938
1677801600,2023-03-03,TRX/USD,0.070219,0.070291,0.066281,0.067237,178825.097346,12023.663070253002
1677715200,2023-03-02,TRX/USD,0.070006,0.072615,0.069344,0.070262,105736.04426,7429.22594179612
1677628800,2023-03-01,TRX/USD,0.069223,0.070192,0.069223,0.070128,30654.027484,2149.705639397952
1677542400,2023-02-28,TRX/USD,0.069365,0.070153,0.069193,0.069194,24669.68221,1706.99399083874
1677456000,2023-02-27,TRX/USD,0.069451,0.069558,0.069017,0.069362,13503.153186,936.6057112873319
1677369600,2023-02-26,TRX/USD,0.067802,0.070732,0.06778,0.069523,74533.756944,5181.810384017712
1677283200,2023-02-25,TRX/USD,0.068161,0.069041,0.067554,0.067736,36723.703124,2487.516754807264
1677196800,2023-02-24,TRX/USD,0.069524,0.070235,0.068063,0.068063,78671.503351,5354.618532579113
1677110400,2023-02-23,TRX/USD,0.069369,0.070284,0.069369,0.069617,43293.501627,3013.9637027668587
1677024000,2023-02-22,TRX/USD,0.069484,0.070029,0.068742,0.069349,60258.895828,4178.894166775972
1676937600,2023-02-21,TRX/USD,0.071674,0.072187,0.069467,0.069563,97586.38885,6788.40196757255
1676851200,2023-02-20,TRX/USD,0.070534,0.072767,0.069681,0.07169,88553.252657,6348.382682980331
1676764800,2023-02-19,TRX/USD,0.069969,0.0715,0.069671,0.070519,68781.03788,4850.37001025972
1676678400,2023-02-18,TRX/USD,0.070594,0.071166,0.069593,0.070046,78598.189138,5505.488756360348
1676592000,2023-02-17,TRX/USD,0.067295,0.071476,0.067171,0.070514,165836.101271,11693.766845023292
1676505600,2023-02-16,TRX/USD,0.070748,0.071461,0.067372,0.067372,135064.080943,9099.537261291796
1676419200,2023-02-15,TRX/USD,0.066864,0.071232,0.066686,0.070771,184680.266519,13070.00714181615
1676332800,2023-02-14,TRX/USD,0.065644,0.067305,0.065554,0.066829,87880.737334,5872.9817952938865
1676246400,2023-02-13,TRX/USD,0.06415,0.065557,0.063487,0.065557,99938.0006,6551.6355053342
1676160000,2023-02-12,TRX/USD,0.063799,0.065024,0.063799,0.064077,39253.671601,2515.257515177277
1676073600,2023-02-11,TRX/USD,0.063566,0.063883,0.063476,0.063861,29050.336095,1855.1835133627949
1675987200,2023-02-10,TRX/USD,0.062733,0.063812,0.062733,0.06354,30881.310913,1962.19849541202
1675900800,2023-02-09,TRX/USD,0.066852,0.066852,0.062587,0.062736,195151.540435,12243.02704073016
1675814400,2023-02-08,TRX/USD,0.065727,0.070985,0.065604,0.066877,539078.915095,36051.98060480831
1675728000,2023-02-07,TRX/USD,0.063444,0.065745,0.063444,0.065657,128612.199138,8444.291158803664
1675641600,2023-02-06,TRX/USD,0.064154,0.064345,0.063316,0.063371,57765.589134,3660.663149010714
1675555200,2023-02-05,TRX/USD,0.063892,0.065665,0.063566,0.064099,362001.202726,23203.915093533873
1675468800,2023-02-04,TRX/USD,0.064189,0.064626,0.063544,0.063878,153299.173705,9792.44461792799
1675382400,2023-02-03,TRX/USD,0.063977,0.064826,0.063885,0.064142,58587.081753,3757.892597800926
1675296000,2023-02-02,TRX/USD,0.063379,0.065307,0.063293,0.063907,115229.113523,7363.946957914362
1675209600,2023-02-01,TRX/USD,0.062301,0.063403,0.062014,0.063353,41588.768903,2634.773276311759
1675123200,2023-01-31,TRX/USD,0.062189,0.062851,0.061776,0.06223,97169.078665,6046.83176532295
1675036800,2023-01-30,TRX/USD,0.063748,0.063855,0.061982,0.062162,319810.981487,19880.090231194896
1674950400,2023-01-29,TRX/USD,0.063139,0.064381,0.063139,0.063733,178561.348393,11380.250417131068
1674864000,2023-01-28,TRX/USD,0.063685,0.064085,0.062364,0.063055,59787.835672,3769.92197829796
1674777600,2023-01-27,TRX/USD,0.061696,0.064165,0.061228,0.063614,146889.917004,9344.255180292455
1674691200,2023-01-26,TRX/USD,0.061796,0.062137,0.061429,0.061732,42484.834104,2622.673778908128
1674604800,2023-01-25,TRX/USD,0.060125,0.062696,0.05992,0.061734,84548.457143,5219.514453265962
1674518400,2023-01-24,TRX/USD,0.062769,0.063289,0.060193,0.060193,68732.296555,4137.203126535115
1674432000,2023-01-23,TRX/USD,0.061636,0.063134,0.061377,0.062852,77348.440941,4861.504210023732
1674345600,2023-01-22,TRX/USD,0.061909,0.062492,0.060993,0.061565,79458.348418,4891.85322035417
1674259200,2023-01-21,TRX/USD,0.06267,0.063648,0.061883,0.061883,120569.018806,7461.172590771697
1674172800,2023-01-20,TRX/USD,0.060242,0.062759,0.060125,0.062759,50018.617718,3139.1184293639617
1674086400,2023-01-19,TRX/USD,0.059278,0.060482,0.059278,0.06021,49769.417518,2996.6166287587803
1674000000,2023-01-18,TRX/USD,0.061984,0.06281,0.059345,0.059345,110493.715754,6557.24956142113
1673913600,2023-01-17,TRX/USD,0.062467,0.062634,0.061812,0.06197,38460.39986,2383.3909793241996
1673827200,2023-01-16,TRX/USD,0.062503,0.063073,0.06176,0.062538,74577.279802,4663.913924257476
1673740800,2023-01-15,TRX/USD,0.061834,0.063017,0.060822,0.062574,76208.874571,4768.694117405754
1673654400,2023-01-14,TRX/USD,0.060037,0.065476,0.060037,0.06186,425771.560392,26338.22872584912
1673568000,2023-01-13,TRX/USD,0.057078,0.060624,0.057013,0.060007,172053.115914,10324.391326651397
1673481600,2023-01-12,TRX/USD,0.056473,0.057491,0.054929,0.057099,215134.077923,12283.940715325376
1673395200,2023-01-11,TRX/USD,0.054941,0.056628,0.054908,0.05646,85216.164959,4811.30467358514
1673308800,2023-01-10,TRX/USD,0.054679,0.055013,0.054034,0.054918,34621.567412,1901.347239132216
1673222400,2023-01-09,TRX/USD,0.054223,0.056708,0.053769,0.054609,247000.757566,13488.464369921692
1673136000,2023-01-08,TRX/USD,0.052118,0.054272,0.051501,0.054129,159031.965597,8608.241265800012
1673049600,2023-01-07,TRX/USD,0.052383,0.052732,0.051624,0.052208,78233.166372,4084.397149949376
1672963200,2023-01-06,TRX/USD,0.053771,0.053771,0.050076,0.052405,418922.015823,21953.608239204314
1672876800,2023-01-05,TRX/USD,0.05469,0.05504,0.053832,0.053832,67266.407754,3621.085262213328
1672790400,2023-01-04,TRX/USD,0.054762,0.05556,0.054483,0.05469,85978.290745,4702.15272084405
1672704000,2023-01-03,TRX/USD,0.055151,0.055439,0.054739,0.054739,24842.238003,1359.839266046217
1672617600,2023-01-02,TRX/USD,0.054827,0.056098,0.050706,0.055214,230161.42991,12708.13319105074
1672531200,2023-01-01,TRX/USD,0.054506,0.054889,0.054506,0.054844,88327.173001,4844.215476066844
1672444800,2022-12-31,TRX/USD,0.054425,0.05513,0.054421,0.054443,98793.609834,5378.620500192462
1672358400,2022-12-30,TRX/USD,0.053989,0.05473,0.05364,0.054397,67912.302955,3694.2255438431353
1672272000,2022-12-29,TRX/USD,0.054082,0.05468,0.053597,0.05405,144898.347879,7831.75570285995
1672185600,2022-12-28,TRX/USD,0.054171,0.054697,0.0535,0.054063,161740.346923,8744.16837569815
1672099200,2022-12-27,TRX/USD,0.054613,0.054773,0.0538,0.054109,84880.444734,4592.795984112006
1672012800,2022-12-26,TRX/USD,0.054727,0.05522,0.054428,0.05458,44750.793566,2442.4983128322797
1671926400,2022-12-25,TRX/USD,0.054973,0.055869,0.054594,0.05475,61675.663829,3376.74259463775
1671840000,2022-12-24,TRX/USD,0.054379,0.055072,0.054379,0.0549,46557.400182,2556.0012699917997
1671753600,2022-12-23,TRX/USD,0.055483,0.055559,0.054353,0.054353,54430.483211,2958.460053967483
1671667200,2022-12-22,TRX/USD,0.054875,0.055755,0.054595,0.055546,71590.87107,3976.5865244542197
1671580800,2022-12-21,TRX/USD,0.054998,0.056522,0.054487,0.054813,89713.193817,4917.449292691222
1671494400,2022-12-20,TRX/USD,0.053599,0.05521,0.053599,0.055061,114253.941712,6290.936284604431
1671408000,2022-12-19,TRX/USD,0.053772,0.054243,0.053173,0.05366,124501.58586,6680.7550972476
1671321600,2022-12-18,TRX/USD,0.054915,0.055245,0.05328,0.053833,133698.948841,7197.415512957553
1671235200,2022-12-17,TRX/USD,0.05303,0.054957,0.052432,0.054934,174578.080109,9590.272252707806
1671148800,2022-12-16,TRX/USD,0.055818,0.056228,0.052974,0.052974,138438.248554,7333.627778899596
1671062400,2022-12-15,TRX/USD,0.055684,0.059091,0.055236,0.055789,207401.382685,11570.715738613464
1670976000,2022-12-14,TRX/USD,0.054475,0.05754,0.054452,0.055661,339955.047284,18922.237886874722
1670889600,2022-12-13,TRX/USD,0.053484,0.054568,0.05254,0.054413,160819.302792,8750.660722821096
1670803200,2022-12-12,TRX/USD,0.053882,0.053882,0.052344,0.053507,118509.039591,6341.063181395636
1670716800,2022-12-11,TRX/USD,0.054926,0.05505,0.05386,0.053924,56703.319793,3057.669816517732
1670630400,2022-12-10,TRX/USD,0.054721,0.055736,0.054721,0.054999,83618.886096,4598.955116393904
1670544000,2022-12-09,TRX/USD,0.054541,0.05508,0.051881,0.0547,234698.306743,12837.9973788421
1670457600,2022-12-08,TRX/USD,0.05315,0.054554,0.052879,0.054554,72025.239968,3929.2649412142714
1670371200,2022-12-07,TRX/USD,0.053626,0.053668,0.052302,0.053212,234905.250583,12499.778194022596
1670284800,2022-12-06,TRX/USD,0.053332,0.053665,0.052717,0.053665,80170.49153,4302.34942795745
1670198400,2022-12-05,TRX/USD,0.053296,0.054037,0.052924,0.053333,135588.801117,7231.357529972961
1670112000,2022-12-04,TRX/USD,0.05373,0.054056,0.05322,0.053357,53498.148382,2854.500703218374
1670025600,2022-12-03,TRX/USD,0.054428,0.054562,0.053708,0.053708,81869.238235,4397.03304712538
1669939200,2022-12-02,TRX/USD,0.054146,0.054549,0.053892,0.054414,140522.893486,7646.412726147203
1669852800,2022-12-01,TRX/USD,0.054639,0.055043,0.05407,0.054133,265470.066842,14370.691128357987
1669766400,2022-11-30,TRX/USD,0.053493,0.054748,0.053493,0.054701,136258.538242,7453.478300375643
1669680000,2022-11-29,TRX/USD,0.053126,0.059246,0.053005,0.053432,264671.833525,14141.9454089078
1669593600,2022-11-28,TRX/USD,0.053287,0.054389,0.052228,0.053187,244769.21281,13018.54012172547
1669507200,2022-11-27,TRX/USD,0.052754,0.054177,0.052754,0.053233,118209.180307,6292.6292952825315
1669420800,2022-11-26,TRX/USD,0.053045,0.054,0.052676,0.052693,86255.251848,4545.047985626664
1669334400,2022-11-25,TRX/USD,0.052828,0.05345,0.052035,0.052985,162447.154081,8607.262458981784
1669248000,2022-11-24,TRX/USD,0.051695,0.053688,0.051609,0.05289,288462.050844,15256.75786913916
1669161600,2022-11-23,TRX/USD,0.050683,0.058052,0.050203,0.051716,405268.259712,20958.853319265792
1669075200,2022-11-22,TRX/USD,0.051441,0.052494,0.049194,0.050672,585356.128348,29661.165735649858
1668988800,2022-11-21,TRX/USD,0.050029,0.052819,0.049556,0.051382,266665.018191,13701.78196468996
1668902400,2022-11-20,TRX/USD,0.05223,0.054432,0.05,0.050026,362661.006592,18142.479515771392
1668816000,2022-11-19,TRX/USD,0.050663,0.052539,0.05062,0.05229,154817.816091,8095.42360339839
1668729600,2022-11-18,TRX/USD,0.049978,0.051191,0.049978,0.050672,155945.088255,7902.0495120573605
1668643200,2022-11-17,TRX/USD,0.050222,0.050297,0.048934,0.049957,119030.879944,5946.425669362408
1668556800,2022-11-16,TRX/USD,0.050628,0.055249,0.049587,0.05028,487275.642365,24500.2192981122
1668470400,2022-11-15,TRX/USD,0.049985,0.051647,0.049196,0.050582,530025.58846,26809.754315483722
1668384000,2022-11-14,TRX/USD,0.050732,0.052625,0.04544,0.050006,1903611.874041,95192.01537329424
1668297600,2022-11-13,TRX/USD,0.054898,0.056027,0.050478,0.050713,342715.423957,17380.127295131344
1668211200,2022-11-12,TRX/USD,0.055816,0.055839,0.05286,0.054875,179182.823404,9832.6574342945
1668124800,2022-11-11,TRX/USD,0.057632,0.057951,0.054268,0.055742,712441.174176,39712.89593091859
1668038400,2022-11-10,TRX/USD,0.053352,0.062167,0.052516,0.057695,3631893.044849,209542.06922256306
1667952000,2022-11-09,TRX/USD,0.058703,0.0654,0.05309,0.053413,2112868.223264,112854.63040920004
1667865600,2022-11-08,TRX/USD,0.062345,0.063063,0.056562,0.058678,702014.591322,41192.81218959232
1667779200,2022-11-07,TRX/USD,0.062757,0.0637,0.062085,0.062272,127725.967697,7953.751460427584
1667692800,2022-11-06,TRX/USD,0.063786,0.065245,0.062685,0.062828,221015.740942,13885.976971903976
1667606400,2022-11-05,TRX/USD,0.063766,0.06494,0.063517,0.063886,187915.157258,12005.147736584588
1667520000,2022-11-04,TRX/USD,0.061732,0.063748,0.061707,0.063694,112947.381165,7194.07049592351
1667433600,2022-11-03,TRX/USD,0.06172,0.063935,0.061617,0.061731,147393.375764,9098.740479287484
1667347200,2022-11-02,TRX/USD,0.062916,0.067014,0.061534,0.062689,239563.149199,15017.97426013611
1667260800,2022-11-01,TRX/USD,0.063424,0.06382,0.06258,0.063004,75993.150093,4787.872428459373
1667174400,2022-10-31,TRX/USD,0.063173,0.063432,0.06252,0.063365,72432.385379,4589.678099540335
1667088000,2022-10-30,TRX/USD,0.064289,0.064717,0.0632,0.0632,93876.951791,5933.023353191201
1667001600,2022-10-29,TRX/USD,0.063654,0.070367,0.063654,0.064204,268670.062607,17249.692699619827
1666915200,2022-10-28,TRX/USD,0.062911,0.067032,0.062696,0.0636,369407.796315,23494.335845634
1666828800,2022-10-27,TRX/USD,0.063638,0.064148,0.062828,0.062937,121564.253533,7650.889424606422
1666742400,2022-10-26,TRX/USD,0.062449,0.064203,0.062447,0.063554,144129.863508,9160.029345387433
1666656000,2022-10-25,TRX/USD,0.061324,0.066019,0.061262,0.062449,179865.373805,11232.412728748444
1666569600,2022-10-24,TRX/USD,0.061974,0.064966,0.061384,0.061394,182735.124123,11218.840210407461
1666483200,2022-10-23,TRX/USD,0.061814,0.066475,0.061327,0.062404,203374.819161,12691.402214923044
1666396800,2022-10-22,TRX/USD,0.061634,0.068121,0.061191,0.061788,246822.35954,15250.659951257521
1666310400,2022-10-21,TRX/USD,0.06235,0.063209,0.060803,0.06159,190031.395772,11704.033665597479
1666224000,2022-10-20,TRX/USD,0.062012,0.06278,0.061848,0.062422,190488.047244,11890.644885064967
1666137600,2022-10-19,TRX/USD,0.062256,0.063107,0.062027,0.062027,140188.783349,8695.489664788423
1666051200,2022-10-18,TRX/USD,0.062718,0.062855,0.061826,0.062185,106586.869664,6628.10449005584
1665964800,2022-10-17,TRX/USD,0.061846,0.064459,0.061846,0.062674,159786.671854,10014.469871777594
1665878400,2022-10-16,TRX/USD,0.061952,0.062095,0.061052,0.06182,128940.493787,7971.10132591234
1665792000,2022-10-15,TRX/USD,0.064071,0.064958,0.061953,0.061953,181419.292228,11239.469411401284
1665705600,2022-10-14,TRX/USD,0.060907,0.065402,0.060838,0.064003,441231.268005,28240.124846124017
1665619200,2022-10-13,TRX/USD,0.061987,0.062128,0.059096,0.060977,303824.528948,18526.308301662197
1665532800,2022-10-12,TRX/USD,0.061516,0.064381,0.061136,0.0619,218823.647242,13545.1837642798
1665446400,2022-10-11,TRX/USD,0.062978,0.062978,0.061385,0.061589,115465.878625,7111.427998635125
1665360000,2022-10-10,TRX/USD,0.062445,0.065161,0.062432,0.063005,213653.675909,13461.249850646547
1665273600,2022-10-09,TRX/USD,0.062099,0.06315,0.061999,0.062516,71356.058198,4460.8953343061685
1665187200,2022-10-08,TRX/USD,0.062478,0.062729,0.061818,0.062028,56040.069406,3476.053425115368
1665100800,2022-10-07,TRX/USD,0.062867,0.0636,0.062159,0.062459,104052.577921,6499.01996436774
1665014400,2022-10-06,TRX/USD,0.062443,0.063152,0.062063,0.062771,164845.142385,10347.494432648835
1664928000,2022-10-05,TRX/USD,0.06237,0.063029,0.062054,0.062418,89373.851056,5578.537035213408
1664841600,2022-10-04,TRX/USD,0.061343,0.062752,0.061198,0.062441,91083.197489,5687.325934410649
1664755200,2022-10-03,TRX/USD,0.061036,0.06193,0.060851,0.061369,123953.757386,7606.918137021434
1664668800,2022-10-02,TRX/USD,0.060509,0.06267,0.060468,0.061011,139794.0623,8528.9755349853
1664582400,2022-10-01,TRX/USD,0.061097,0.06192,0.060029,0.06044,110097.500036,6654.29290217584
1664496000,2022-09-30,TRX/USD,0.061008,0.064379,0.060375,0.06107,306227.926245,18701.33945578215
1664409600,2022-09-29,TRX/USD,0.059664,0.061954,0.059448,0.060939,135441.336749,8253.659620147311
1664323200,2022-09-28,TRX/USD,0.059522,0.059884,0.058464,0.05964,129928.757878,7748.95111984392
1664236800,2022-09-27,TRX/USD,0.059543,0.063834,0.05906,0.05948,342138.685933,20350.40903929484
1664150400,2022-09-26,TRX/USD,0.05957,0.059838,0.059052,0.059496,160666.740123,9559.028370358008
1664064000,2022-09-25,TRX/USD,0.059749,0.060347,0.059536,0.059598,151552.71416,9032.23865850768
1663977600,2022-09-24,TRX/USD,0.060456,0.060876,0.059647,0.059817,243393.20565,14559.05138236605
1663891200,2022-09-23,TRX/USD,0.060272,0.061065,0.059315,0.060431,245369.881775,14827.947325545023
1663804800,2022-09-22,TRX/USD,0.059142,0.060376,0.05889,0.060203,169689.687522,10215.828257886966
1663718400,2022-09-21,TRX/USD,0.059716,0.061303,0.058791,0.059167,378991.10265,22423.76657049255
1663632000,2022-09-20,TRX/USD,0.060328,0.060569,0.059582,0.059648,92201.003768,5499.605472753664
1663545600,2022-09-19,TRX/USD,0.060877,0.061111,0.059478,0.060328,209046.666688,12611.367307953664
1663459200,2022-09-18,TRX/USD,0.062252,0.062545,0.060925,0.060925,136749.603902,8331.46961772935
1663372800,2022-09-17,TRX/USD,0.061258,0.062278,0.061258,0.062278,109455.512673,6816.670418249094
1663286400,2022-09-16,TRX/USD,0.061174,0.061583,0.060622,0.06124,113842.223214,6971.69774962536
1663200000,2022-09-15,TRX/USD,0.061502,0.061862,0.060646,0.061171,84133.335869,5146.5202884426
1663113600,2022-09-14,TRX/USD,0.060818,0.061829,0.060818,0.061539,115211.67888,7090.011506596321
1663027200,2022-09-13,TRX/USD,0.06376,0.063942,0.060773,0.060773,267447.854208,16253.608443782785
1662940800,2022-09-12,TRX/USD,0.064093,0.064533,0.063239,0.063783,140533.651637,8963.657902362773
1662854400,2022-09-11,TRX/USD,0.06461,0.064933,0.063714,0.06402,189988.057414,12163.035435644279
1662768000,2022-09-10,TRX/USD,0.06334,0.064637,0.06311,0.064637,377041.761784,24370.848356432405
1662681600,2022-09-09,TRX/USD,0.061348,0.063612,0.061348,0.063367,159346.177442,10097.289225967213
1662595200,2022-09-08,TRX/USD,0.061762,0.061762,0.060367,0.061335,145447.028237,8920.993476916394
1662508800,2022-09-07,TRX/USD,0.06089,0.061788,0.060213,0.061788,256653.809731,15858.125595659028
1662422400,2022-09-06,TRX/USD,0.062891,0.064373,0.060725,0.060899,151980.609934,9255.467164370666
1662336000,2022-09-05,TRX/USD,0.063583,0.063583,0.062537,0.062904,81453.294782,5123.738054966928
1662249600,2022-09-04,TRX/USD,0.063068,0.063651,0.062832,0.063651,48652.657073,3096.790275353523
1662163200,2022-09-03,TRX/USD,0.062638,0.063125,0.062638,0.063042,27388.658046,1726.635780535932
1662076800,2022-09-02,TRX/USD,0.063233,0.063626,0.062418,0.062566,41375.247213,2588.683717128558
1661990400,2022-09-01,TRX/USD,0.063568,0.063617,0.062235,0.063259,100597.514028,6363.698139897252
1661904000,2022-08-31,TRX/USD,0.064789,0.065466,0.063501,0.063618,82730.597909,5263.155177774762
1661817600,2022-08-30,TRX/USD,0.063347,0.066689,0.063126,0.064775,159488.529654,10330.869508337852
1661731200,2022-08-29,TRX/USD,0.061542,0.063275,0.0612,0.063275,75801.371806,4796.331801024649
1661644800,2022-08-28,TRX/USD,0.063051,0.06339,0.061624,0.061624,59765.283308,3682.9758185721917
1661558400,2022-08-27,TRX/USD,0.061613,0.063139,0.061454,0.063063,71676.646317,4520.144346688971
1661472000,2022-08-26,TRX/USD,0.065486,0.065721,0.061695,0.061695,215203.757662,13276.99582895709
1661385600,2022-08-25,TRX/USD,0.064836,0.065636,0.064836,0.065533,41770.000727,2737.3134576424904
1661299200,2022-08-24,TRX/USD,0.066289,0.066289,0.064821,0.064821,49724.829079,3223.213145729859
1661212800,2022-08-23,TRX/USD,0.06562,0.066738,0.065122,0.066214,200949.839001,13305.692639612213
1661126400,2022-08-22,TRX/USD,0.066001,0.06649,0.064695,0.065545,115674.821304,7581.90616237068
1661040000,2022-08-21,TRX/USD,0.065772,0.06637,0.064807,0.066077,115477.987498,7630.438979905346
1660953600,2022-08-20,TRX/USD,0.064228,0.065721,0.064228,0.065693,118538.185125,7787.128995416625
1660867200,2022-08-19,TRX/USD,0.06753,0.06753,0.064045,0.064205,410810.701075,26376.101062520374
1660780800,2022-08-18,TRX/USD,0.068211,0.068516,0.067535,0.067593,112790.281379,7623.833489250746
1660694400,2022-08-17,TRX/USD,0.069858,0.070797,0.068081,0.068183,134432.695377,9166.02446888999
1660608000,2022-08-16,TRX/USD,0.068831,0.07038,0.068491,0.069917,120085.721114,8396.033363127539
1660521600,2022-08-15,TRX/USD,0.070385,0.07097,0.068403,0.068859,149703.394037,10308.426009993784
1660435200,2022-08-14,TRX/USD,0.07002,0.072183,0.069477,0.070479,112995.048859,7963.7780485334615
1660348800,2022-08-13,TRX/USD,0.070354,0.071055,0.069769,0.069991,68605.608534,4801.775146903194
1660262400,2022-08-12,TRX/USD,0.070197,0.07063,0.06958,0.070273,62408.172427,4385.609500962571
1660176000,2022-08-11,TRX/USD,0.070249,0.071318,0.069898,0.070226,439486.711721,30863.393817318945
1660089600,2022-08-10,TRX/USD,0.068552,0.070499,0.068268,0.07024,117707.245593,8267.75693045232
1660003200,2022-08-09,TRX/USD,0.070192,0.07081,0.068426,0.068644,139236.461324,9557.747651124655
1659916800,2022-08-08,TRX/USD,0.069807,0.070919,0.069778,0.070112,95397.566694,6688.514196049727
1659830400,2022-08-07,TRX/USD,0.069599,0.070228,0.069201,0.069778,45935.881953,3205.313970916434
1659744000,2022-08-06,TRX/USD,0.069822,0.070558,0.069474,0.069474,94963.907135,6597.522484296989
1659657600,2022-08-05,TRX/USD,0.068993,0.070031,0.068367,0.069743,102923.069233,7178.163617517119
1659571200,2022-08-04,TRX/USD,0.067828,0.069474,0.067651,0.069015,149695.166454,10331.21191282281
1659484800,2022-08-03,TRX/USD,0.068445,0.069147,0.067565,0.067866,128770.287494,8739.124331067804
1659398400,2022-08-02,TRX/USD,0.070051,0.070329,0.067917,0.068454,137276.270308,9397.109807663832
1659312000,2022-08-01,TRX/USD,0.068943,0.071343,0.068437,0.070022,187544.03287,13132.20826962314
1659225600,2022-07-31,TRX/USD,0.069246,0.070767,0.068865,0.068972,128371.568758,8854.043840376777
1659139200,2022-07-30,TRX/USD,0.069359,0.07126,0.069075,0.069246,496771.453141,34399.436044201684
1659052800,2022-07-29,TRX/USD,0.069762,0.072146,0.068271,0.069397,523300.800965,36315.5056845681
1658966400,2022-07-28,TRX/USD,0.068633,0.070378,0.067772,0.069842,257465.236077,17981.887018089834
1658880000,2022-07-27,TRX/USD,0.065392,0.068555,0.065275,0.068555,170622.164131,11697.002462000706
1658793600,2022-07-26,TRX/USD,0.064003,0.065319,0.063266,0.065319,151072.921797,9867.932178858242
1658707200,2022-07-25,TRX/USD,0.066853,0.066853,0.064095,0.064095,84461.879637,5413.584175333515
1658620800,2022-07-24,TRX/USD,0.066917,0.067682,0.066859,0.066942,69183.026674,4631.250171610907
