https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1682121600,2023-04-22,MATIC/USD,1.01203,1.02894,1.01069,1.02894,7407.778093,7622.159191011419
1682035200,2023-04-21,MATIC/USD,1.05276,1.05536,1.01066,1.01249,22471.564907,22752.234752688426
1681948800,2023-04-20,MATIC/USD,1.08641,1.09716,1.04636,1.05259,25908.66499,27271.2016818241
1681862400,2023-04-19,MATIC/USD,1.17066,1.17522,1.07513,1.08591,32645.564659,35450.145118854685
1681776000,2023-04-18,MATIC/USD,1.15747,1.18297,1.15527,1.16988,10341.410505,12098.2093215894
1681689600,2023-04-17,MATIC/USD,1.18383,1.18383,1.1566,1.15698,23657.987002,27371.817801573958
1681603200,2023-04-16,MATIC/USD,1.17262,1.1871,1.1527,1.18329,31953.59168,37810.3654990272
1681516800,2023-04-15,MATIC/USD,1.16174,1.1795,1.14412,1.17341,25964.938178,30467.518107446984
1681430400,2023-04-14,MATIC/USD,1.13425,1.18852,1.13425,1.16252,67524.204108,78498.23775963216
1681344000,2023-04-13,MATIC/USD,1.10476,1.13865,1.10476,1.13349,20288.208118,22996.48101967182
1681257600,2023-04-12,MATIC/USD,1.11298,1.11606,1.09258,1.10472,19334.258054,21358.94155741488
1681171200,2023-04-11,MATIC/USD,1.12168,1.13372,1.11106,1.11223,21536.421169,23953.453716796874
1681084800,2023-04-10,MATIC/USD,1.10173,1.12354,1.09081,1.12243,20300.210778,22785.565583550542
1680998400,2023-04-09,MATIC/USD,1.10939,1.11069,1.09493,1.10153,19887.634054,21906.825539502617
1680912000,2023-04-08,MATIC/USD,1.11087,1.11932,1.10959,1.10959,4191.162247,4650.47171764873
1680825600,2023-04-07,MATIC/USD,1.11672,1.12213,1.10097,1.11139,26118.725905,29028.090783557953
1680739200,2023-04-06,MATIC/USD,1.14115,1.14115,1.11241,1.1162,48591.92082,54238.302019284005
1680652800,2023-04-05,MATIC/USD,1.13919,1.16809,1.12322,1.14062,38449.401595,43856.1564472889
1680566400,2023-04-04,MATIC/USD,1.09802,1.15121,1.09568,1.13866,78261.953388,89113.75584478007
1680480000,2023-04-03,MATIC/USD,1.09768,1.1224,1.07496,1.09852,59364.170929,65212.72904892507
1680393600,2023-04-02,MATIC/USD,1.11248,1.12184,1.0876,1.09841,29748.429978,32675.972972134983
1680307200,2023-04-01,MATIC/USD,1.12,1.127,1.09898,1.11323,27308.574436,30400.72431938828
1680220800,2023-03-31,MATIC/USD,1.09383,1.12487,1.0876,1.12,47601.396546,53313.56413152001
1680134400,2023-03-30,MATIC/USD,1.12355,1.14093,1.08277,1.0931,54256.657796,59307.9526368076
1680048000,2023-03-29,MATIC/USD,1.08681,1.14414,1.08681,1.12356,68001.754613,76404.05141298227
1679961600,2023-03-28,MATIC/USD,1.05014,1.10302,1.04015,1.08608,48069.039824,52206.82277204992
1679875200,2023-03-27,MATIC/USD,1.11057,1.11113,1.038,1.05015,45927.524117,48230.78945146755
1679788800,2023-03-26,MATIC/USD,1.08225,1.11864,1.07998,1.11056,29226.238397,32457.49131417232
1679702400,2023-03-25,MATIC/USD,1.09969,1.11277,1.06819,1.08204,32098.408221,34731.76163145084
1679616000,2023-03-24,MATIC/USD,1.13787,1.14741,1.07712,1.09895,56655.274261,62261.31364912596
1679529600,2023-03-23,MATIC/USD,1.11058,1.15642,1.10381,1.1371,80238.710147,91239.4373081537
1679443200,2023-03-22,MATIC/USD,1.15719,1.16444,1.09458,1.11132,177058.206699,196768.3262687327
1679356800,2023-03-21,MATIC/USD,1.11093,1.175,1.09007,1.15797,152481.54699,176569.0569680103
1679270400,2023-03-20,MATIC/USD,1.17033,1.17551,1.10553,1.11074,142030.648475,157759.1224871215
1679184000,2023-03-19,MATIC/USD,1.17502,1.22065,1.17,1.17009,86845.885846,101617.50256954615
1679097600,2023-03-18,MATIC/USD,1.22501,1.25165,1.17368,1.17478,97478.656099,114515.97561198322
1679011200,2023-03-17,MATIC/USD,1.1506,1.22953,1.13856,1.22419,125356.186499,153459.7899502108
1678924800,2023-03-16,MATIC/USD,1.11638,1.15918,1.10496,1.15137,98616.252681,113543.79484932296
1678838400,2023-03-15,MATIC/USD,1.20227,1.23252,1.09,1.11615,195153.226231,217820.27345773065
1678752000,2023-03-14,MATIC/USD,1.19847,1.24627,1.1521,1.20172,270635.786869,325228.43779621465
1678665600,2023-03-13,MATIC/USD,1.15696,1.20831,1.10565,1.19858,183923.163256,220446.62501537648
1678579200,2023-03-12,MATIC/USD,1.06435,1.16945,1.04795,1.15749,234350.210847,271258.025553294
1678492800,2023-03-11,MATIC/USD,1.06159,1.09908,1.0,1.06507,317155.097278,337792.3794578794
1678406400,2023-03-10,MATIC/USD,1.0182,1.0715,0.95619,1.0611,225172.275838,238930.3018917018
1678320000,2023-03-09,MATIC/USD,1.05294,1.09564,0.97881,1.01773,111279.820824,113252.81204720952
1678233600,2023-03-08,MATIC/USD,1.14956,1.15548,1.04355,1.05342,90584.654523,95423.68676761867
1678147200,2023-03-07,MATIC/USD,1.13302,1.16702,1.11689,1.14879,124353.769285,142856.36661691515
1678060800,2023-03-06,MATIC/USD,1.13913,1.14557,1.1185,1.13297,45789.102397,51877.6793427291
1677974400,2023-03-05,MATIC/USD,1.12848,1.15899,1.12056,1.1386,57067.514978,64977.072553950806
1677888000,2023-03-04,MATIC/USD,1.16746,1.17753,1.10609,1.12796,40129.307959,45264.25420543364
1677801600,2023-03-03,MATIC/USD,1.2262,1.2262,1.13854,1.16728,71065.030174,82952.78842150673
1677715200,2023-03-02,MATIC/USD,1.24978,1.25168,1.19427,1.22564,57004.830295,69867.4002027638
1677628800,2023-03-01,MATIC/USD,1.19704,1.26048,1.19439,1.2492,49213.131451,61477.04380858921
1677542400,2023-02-28,MATIC/USD,1.23707,1.244,1.18281,1.1968,49617.730078,59382.4993573504
1677456000,2023-02-27,MATIC/USD,1.28429,1.29262,1.23044,1.23789,43459.505981,53798.08785882009
1677369600,2023-02-26,MATIC/USD,1.24844,1.29885,1.23873,1.2837,54036.099613,69366.1410732081
1677283200,2023-02-25,MATIC/USD,1.26847,1.28115,1.2105,1.2476,55254.334915,68935.308239954
1677196800,2023-02-24,MATIC/USD,1.35887,1.36069,1.26,1.26846,74728.695039,94790.36050916993
1677110400,2023-02-23,MATIC/USD,1.3962,1.41718,1.34413,1.35865,59966.089069,81472.92691359685
1677024000,2023-02-22,MATIC/USD,1.38566,1.42854,1.32858,1.39713,74512.09241,104103.07966878329
1676937600,2023-02-21,MATIC/USD,1.47366,1.5,1.374,1.38656,117017.970688,162252.43743715328
1676851200,2023-02-20,MATIC/USD,1.48032,1.50601,1.42892,1.47297,100735.49591,148380.36341055267
1676764800,2023-02-19,MATIC/USD,1.48572,1.53396,1.4165,1.48101,136284.098533,201838.11276835835
1676678400,2023-02-18,MATIC/USD,1.52641,1.56152,1.47558,1.48602,88244.458935,131133.0308665887
1676592000,2023-02-17,MATIC/USD,1.36973,1.53717,1.36973,1.52712,380387.460914,580897.2993109877
1676505600,2023-02-16,MATIC/USD,1.32574,1.463,1.31897,1.3693,287032.011506,393032.9333551658
1676419200,2023-02-15,MATIC/USD,1.25697,1.3291,1.16025,1.326,121834.163357,161552.10061138202
1676332800,2023-02-14,MATIC/USD,1.18538,1.25615,1.09,1.25615,429233.719997,539181.9373742316
1676246400,2023-02-13,MATIC/USD,1.24632,1.24632,1.14404,1.18617,73503.32826,87187.44288216419
1676160000,2023-02-12,MATIC/USD,1.25071,1.30114,1.24,1.24657,105649.459316,131699.44649954612
1676073600,2023-02-11,MATIC/USD,1.23307,1.25564,1.23,1.25155,38035.457211,47603.276472427046
1675987200,2023-02-10,MATIC/USD,1.22986,1.30905,1.22,1.233,655139.369181,807786.8422001731
1675900800,2023-02-09,MATIC/USD,1.30347,1.34506,1.22099,1.23069,748204.706528,920808.0502769443
1675814400,2023-02-08,MATIC/USD,1.26848,1.34488,1.26328,1.3026,586848.985787,764429.4888861462
1675728000,2023-02-07,MATIC/USD,1.19547,1.27008,1.19547,1.2686,121546.911065,154194.41137705898
1675641600,2023-02-06,MATIC/USD,1.2065,1.24488,1.18293,1.19527,68572.889456,81963.11758007313
1675555200,2023-02-05,MATIC/USD,1.25259,1.25738,1.19389,1.20645,65085.275173,78522.13023246586
1675468800,2023-02-04,MATIC/USD,1.24265,1.28068,1.21721,1.25175,138192.203676,172982.090951433
1675382400,2023-02-03,MATIC/USD,1.18159,1.24775,1.16748,1.24349,185585.791713,230774.0761371984
1675296000,2023-02-02,MATIC/USD,1.19502,1.25,1.17634,1.18014,284852.936321,336166.3442698649
1675209600,2023-02-01,MATIC/USD,1.11113,1.20306,1.08057,1.19526,152838.613651,182681.88135249424
1675123200,2023-01-31,MATIC/USD,1.08801,1.12136,1.07101,1.11164,130610.398185,145191.7430383734
1675036800,2023-01-30,MATIC/USD,1.17705,1.17891,1.07404,1.08823,104451.950528,113667.74612308544
1674950400,2023-01-29,MATIC/USD,1.14402,1.19582,1.13051,1.17681,342669.82046,403257.27141553257
1674864000,2023-01-28,MATIC/USD,1.15755,1.16707,1.09459,1.14425,252381.17323,288787.1574684275
1674777600,2023-01-27,MATIC/USD,1.12103,1.18557,1.06426,1.15808,498152.018457,576899.8895346826
1674691200,2023-01-26,MATIC/USD,0.99224,1.12126,0.97519,1.12052,824634.334561,924019.2645622917
1674604800,2023-01-25,MATIC/USD,0.957,1.01728,0.94288,0.99269,136459.299087,135461.78161067402
1674518400,2023-01-24,MATIC/USD,0.99338,1.03865,0.95492,0.957,182052.767867,174224.49884871897
1674432000,2023-01-23,MATIC/USD,0.99466,1.01252,0.98557,0.99405,44842.652359,44575.83857746395
1674345600,2023-01-22,MATIC/USD,0.9902,1.03022,0.9474,0.994,90294.06527,89752.30087838
1674259200,2023-01-21,MATIC/USD,1.02431,1.03608,0.98736,0.9904,144563.303387,143175.4956744848
1674172800,2023-01-20,MATIC/USD,0.95281,1.02411,0.9437,1.02411,126292.690262,129337.60702421684
1674086400,2023-01-19,MATIC/USD,0.93855,0.95577,0.92564,0.953,45565.935363,43424.33640093899
1674000000,2023-01-18,MATIC/USD,0.99459,1.01807,0.9369,0.93855,282024.275546,264693.8838136983
1673913600,2023-01-17,MATIC/USD,1.01981,1.03713,0.99479,0.99479,182313.842081,181363.98696375798
1673827200,2023-01-16,MATIC/USD,0.98284,1.04334,0.97566,1.01982,245967.602188,250842.68006336613
1673740800,2023-01-15,MATIC/USD,0.99933,1.0009,0.94632,0.98329,80856.319804,79505.21070007516
1673654400,2023-01-14,MATIC/USD,0.93006,1.05,0.93006,1.0,408566.491975,408566.491975
1673568000,2023-01-13,MATIC/USD,0.91589,0.9391,0.89,0.93006,144543.986502,134434.58008605012
1673481600,2023-01-12,MATIC/USD,0.89218,0.92197,0.85145,0.91539,323673.760893,296287.7239838433
1673395200,2023-01-11,MATIC/USD,0.85792,0.89769,0.844,0.89278,117167.053909,104604.40238887702
1673308800,2023-01-10,MATIC/USD,0.84289,0.86036,0.83264,0.85753,44291.2021,37981.034536813
1673222400,2023-01-09,MATIC/USD,0.8389,0.872,0.83602,0.84276,205845.489835,173478.34501334457
1673136000,2023-01-08,MATIC/USD,0.80577,0.84318,0.79915,0.83873,78097.714926,65502.89643988398
1673049600,2023-01-07,MATIC/USD,0.79899,0.80964,0.79833,0.80523,29287.378978,23583.07617445494
1672963200,2023-01-06,MATIC/USD,0.78892,0.79912,0.77311,0.79912,34637.635947,27679.627637966645
1672876800,2023-01-05,MATIC/USD,0.80617,0.80925,0.7868,0.78839,14206.995338,11200.653054525821
1672790400,2023-01-04,MATIC/USD,0.77935,0.81305,0.77815,0.80563,117412.51397,94591.04362965109
1672704000,2023-01-03,MATIC/USD,0.78045,0.78848,0.77247,0.77936,67102.959966,52297.36287910176
1672617600,2023-01-02,MATIC/USD,0.75975,0.78804,0.75169,0.78081,45894.78659,35835.1083173379
1672531200,2023-01-01,MATIC/USD,0.75905,0.76164,0.7502,0.7596,14910.86925,11326.2962823
1672444800,2022-12-31,MATIC/USD,0.76022,0.76997,0.75524,0.75905,21288.835041,16159.29023787105
1672358400,2022-12-30,MATIC/USD,0.77773,0.7795,0.75396,0.76023,35269.135527,26812.654901691207
1672272000,2022-12-29,MATIC/USD,0.78242,0.78545,0.77109,0.77825,41879.703505,32592.879252766248
1672185600,2022-12-28,MATIC/USD,0.80521,0.8068,0.77677,0.78227,34110.038007,26683.259431735893
1672099200,2022-12-27,MATIC/USD,0.81413,0.8184,0.79871,0.80558,63101.875483,50833.60885159514
1672012800,2022-12-26,MATIC/USD,0.79441,0.81582,0.79441,0.81359,34787.165685,28302.490129659152
1671926400,2022-12-25,MATIC/USD,0.79682,0.79818,0.79037,0.79426,16466.614791,13078.773463899659
1671840000,2022-12-24,MATIC/USD,0.79833,0.79972,0.79481,0.79665,9895.190826,7883.0037715329
1671753600,2022-12-23,MATIC/USD,0.79505,0.80607,0.79213,0.79849,51224.402627,40902.173253633235
1671667200,2022-12-22,MATIC/USD,0.79355,0.79617,0.77736,0.79489,33484.459918,26616.46234421902
1671580800,2022-12-21,MATIC/USD,0.80244,0.80257,0.79036,0.7934,8229.137432,6528.9976385488
1671494400,2022-12-20,MATIC/USD,0.77306,0.80736,0.77288,0.80298,78277.6129,62855.357606442
1671408000,2022-12-19,MATIC/USD,0.81361,0.8313,0.77,0.77341,31378.651696,24268.56300820336
1671321600,2022-12-18,MATIC/USD,0.81691,0.82444,0.80149,0.81378,63392.39539,51587.46352047419
1671235200,2022-12-17,MATIC/USD,0.7961,0.8217,0.7882,0.81707,64784.304864,52933.31197522848
1671148800,2022-12-16,MATIC/USD,0.88646,0.90479,0.79227,0.79557,64975.187552,51692.30996074464
1671062400,2022-12-15,MATIC/USD,0.90361,0.91355,0.88435,0.88707,19503.904458,17301.32852755806
1670976000,2022-12-14,MATIC/USD,0.92365,0.94119,0.89516,0.90361,117994.938743,106621.40659756224
1670889600,2022-12-13,MATIC/USD,0.91115,0.94944,0.88557,0.92384,185356.279847,171239.5455738525
1670803200,2022-12-12,MATIC/USD,0.89475,0.91144,0.88125,0.91096,72646.636025,66178.179553334
1670716800,2022-12-11,MATIC/USD,0.9077,0.91364,0.89,0.89493,61908.869069,55404.10419592017
1670630400,2022-12-10,MATIC/USD,0.90976,0.9481,0.90195,0.90769,47419.236744,43041.96700016136
1670544000,2022-12-09,MATIC/USD,0.92841,0.93454,0.90976,0.91037,53912.319152,49080.15798640624
1670457600,2022-12-08,MATIC/USD,0.8968,0.92842,0.88888,0.9284,113580.466151,105448.1047745884
1670371200,2022-12-07,MATIC/USD,0.91663,0.91789,0.87827,0.89679,77708.013236,69687.76918991243
1670284800,2022-12-06,MATIC/USD,0.91092,0.9193,0.8978,0.91664,46676.107332,42785.18702480448
1670198400,2022-12-05,MATIC/USD,0.92149,0.94434,0.90136,0.91074,67988.95534,61920.2611863516
1670112000,2022-12-04,MATIC/USD,0.90304,0.9215,0.90304,0.9215,33132.237761,30531.357096761498
1670025600,2022-12-03,MATIC/USD,0.94556,0.94672,0.90159,0.90316,90230.037205,81492.16040206779
1669939200,2022-12-02,MATIC/USD,0.90735,0.94537,0.89934,0.94537,226575.469196,214197.6513138225
1669852800,2022-12-01,MATIC/USD,0.93469,0.94253,0.90398,0.90717,302318.257452,274254.0536127308
1669766400,2022-11-30,MATIC/USD,0.83755,0.94228,0.83755,0.93469,269088.8241,251514.63299802903
1669680000,2022-11-29,MATIC/USD,0.82175,0.8459,0.81519,0.83793,46403.274397,38882.69571547821
1669593600,2022-11-28,MATIC/USD,0.8473,0.84804,0.81675,0.8213,43329.347845,35586.3933850985
1669507200,2022-11-27,MATIC/USD,0.84729,0.86639,0.84357,0.84765,44718.506415,37905.64196267475
1669420800,2022-11-26,MATIC/USD,0.84472,0.86993,0.84439,0.84728,76439.929537,64766.02349810937
1669334400,2022-11-25,MATIC/USD,0.84902,0.85239,0.82628,0.84471,44547.979188,37630.123499895475
1669248000,2022-11-24,MATIC/USD,0.86125,0.88845,0.84401,0.84903,101875.065816,86494.98712975848
1669161600,2022-11-23,MATIC/USD,0.85081,0.87814,0.83743,0.86126,200463.322365,172651.0410200799
1669075200,2022-11-22,MATIC/USD,0.798,0.8646,0.78282,0.85024,297885.723029,253274.35714817696
1668988800,2022-11-21,MATIC/USD,0.81436,0.82171,0.78989,0.79799,76047.276585,60684.96624206415
1668902400,2022-11-20,MATIC/USD,0.87613,0.87935,0.81393,0.81447,35759.617997,29125.136070016593
1668816000,2022-11-19,MATIC/USD,0.87977,0.88585,0.86126,0.87612,24204.583998,21206.12013232776
1668729600,2022-11-18,MATIC/USD,0.8758,0.91819,0.87522,0.88036,71743.51396,63160.1199498256
1668643200,2022-11-17,MATIC/USD,0.89893,0.91042,0.87,0.87579,101702.04986,89069.6382468894
1668556800,2022-11-16,MATIC/USD,0.93945,0.97099,0.88459,0.89851,275544.640775,247579.61518274524
1668470400,2022-11-15,MATIC/USD,0.91516,0.97092,0.90698,0.93926,549304.7801,515940.00775672594
1668384000,2022-11-14,MATIC/USD,0.88673,0.96059,0.81655,0.91517,1527219.197946,1397665.1933842408
1668297600,2022-11-13,MATIC/USD,0.93792,0.96218,0.86975,0.88633,437402.21099,387682.70166676666
1668211200,2022-11-12,MATIC/USD,1.06092,1.06177,0.92586,0.93791,458868.940279,430377.76777707686
1668124800,2022-11-11,MATIC/USD,1.12259,1.14968,0.97411,1.06163,1101562.598012,1169451.9009274798
1668038400,2022-11-10,MATIC/USD,0.81444,1.15129,0.8053,1.12311,2512088.647805,2821351.881236274
1667952000,2022-11-09,MATIC/USD,1.04455,1.06897,0.77,0.81344,2169624.118075,1764859.0426069282
1667865600,2022-11-08,MATIC/USD,1.25567,1.26528,0.922,1.04454,1765682.920967,1844326.4382668703
1667779200,2022-11-07,MATIC/USD,1.13675,1.28816,1.13245,1.25509,591937.549938,742934.8995516845
1667692800,2022-11-06,MATIC/USD,1.18189,1.21064,1.13385,1.13676,159257.221562,181037.23918281912
1667606400,2022-11-05,MATIC/USD,1.1673,1.28408,1.15374,1.1821,341157.687397,403282.50227199367
1667520000,2022-11-04,MATIC/USD,0.95205,1.19407,0.95205,1.16729,674506.746309,787344.9798990325
1667433600,2022-11-03,MATIC/USD,0.87305,0.98257,0.87043,0.95198,547043.647088,520774.6111548342
1667347200,2022-11-02,MATIC/USD,0.87358,0.89022,0.84081,0.87286,255837.181662,223310.0423854933
1667260800,2022-11-01,MATIC/USD,0.90384,0.90765,0.87365,0.87365,85705.11921,74876.2773978165
1667174400,2022-10-31,MATIC/USD,0.90821,0.92923,0.8971,0.90402,254779.998867,230326.21457574534
1667088000,2022-10-30,MATIC/USD,0.9339,0.94648,0.89991,0.90803,92281.325538,83794.21202827015
1667001600,2022-10-29,MATIC/USD,0.94469,0.95757,0.92727,0.93372,150519.644528,140543.20248868415
1666915200,2022-10-28,MATIC/USD,0.90308,0.94499,0.89553,0.9445,163655.699946,154572.808598997
1666828800,2022-10-27,MATIC/USD,0.93821,0.94638,0.89512,0.9029,171228.538498,154602.24740984422
1666742400,2022-10-26,MATIC/USD,0.91825,0.96603,0.91825,0.9384,257466.149722,241606.2348991248
1666656000,2022-10-25,MATIC/USD,0.89351,0.94763,0.87601,0.91972,473092.464717,435112.60164951923
1666569600,2022-10-24,MATIC/USD,0.90015,0.90688,0.87225,0.89337,181135.285316,161820.8298427549
1666483200,2022-10-23,MATIC/USD,0.83232,0.90329,0.82069,0.90033,103195.389793,92909.90529233168
1666396800,2022-10-22,MATIC/USD,0.83271,0.83967,0.81401,0.83215,33431.055675,27819.65297995125
1666310400,2022-10-21,MATIC/USD,0.80945,0.83254,0.77912,0.83254,121056.187272,100784.11815143087
1666224000,2022-10-20,MATIC/USD,0.84566,0.84869,0.80651,0.81,95371.009467,77250.51766827
1666137600,2022-10-19,MATIC/USD,0.86463,0.87919,0.84143,0.84583,118731.494356,100426.65987113547
1666051200,2022-10-18,MATIC/USD,0.84758,0.87768,0.83728,0.86502,306773.276897,265365.0199814429
1665964800,2022-10-17,MATIC/USD,0.79948,0.84895,0.79712,0.84757,87842.354498,74452.54440186986
1665878400,2022-10-16,MATIC/USD,0.79014,0.8091,0.78877,0.79947,29382.8139,23490.678228633
1665792000,2022-10-15,MATIC/USD,0.79334,0.80926,0.78735,0.79013,39442.198417,31164.464235224208
1665705600,2022-10-14,MATIC/USD,0.77818,0.82179,0.77818,0.79319,189606.259608,150393.7890584695
1665619200,2022-10-13,MATIC/USD,0.78364,0.78654,0.72,0.77854,175321.430768,136494.74671011872
1665532800,2022-10-12,MATIC/USD,0.79005,0.80093,0.78362,0.78363,25847.770261,20255.088209627433
1665446400,2022-10-11,MATIC/USD,0.81395,0.81395,0.78515,0.78989,54558.220946,43094.99314303594
1665360000,2022-10-10,MATIC/USD,0.82553,0.84171,0.81304,0.81457,103254.836193,84108.29191773201
1665273600,2022-10-09,MATIC/USD,0.8137,0.82902,0.80898,0.82536,34722.02262,28658.168589643203
1665187200,2022-10-08,MATIC/USD,0.83107,0.83363,0.8086,0.81379,29907.096225,24338.09583694275
1665100800,2022-10-07,MATIC/USD,0.83248,0.8468,0.8199,0.83108,221347.486073,183957.46872554885
1665014400,2022-10-06,MATIC/USD,0.85139,0.85822,0.83215,0.83232,187869.108771,156367.21661227872
1664928000,2022-10-05,MATIC/USD,0.83611,0.85946,0.82254,0.85122,199296.734017,169645.36592995076
1664841600,2022-10-04,MATIC/USD,0.80139,0.84279,0.80123,0.83628,196632.76213,164440.0463140764
1664755200,2022-10-03,MATIC/USD,0.76368,0.80611,0.75589,0.80246,128991.963258,103510.89083601467
1664668800,2022-10-02,MATIC/USD,0.76635,0.78295,0.76219,0.76384,43947.526826,33568.87889077184
1664582400,2022-10-01,MATIC/USD,0.7778,0.78035,0.76109,0.76584,24936.141981,19097.09497472904
1664496000,2022-09-30,MATIC/USD,0.76397,0.78955,0.76296,0.77761,87312.555226,67895.11606928986
1664409600,2022-09-29,MATIC/USD,0.7479,0.76398,0.73356,0.76398,74365.803961,56813.986910124775
1664323200,2022-09-28,MATIC/USD,0.74146,0.75366,0.71362,0.74789,118832.587911,88873.70417275779
1664236800,2022-09-27,MATIC/USD,0.75498,0.79212,0.72727,0.74145,208579.758925,154651.46225494126
1664150400,2022-09-26,MATIC/USD,0.73935,0.76016,0.72873,0.75499,128722.325767,97184.06873082733
1664064000,2022-09-25,MATIC/USD,0.75383,0.76624,0.73199,0.73949,81935.086238,60590.17692213862
1663977600,2022-09-24,MATIC/USD,0.77861,0.78156,0.75121,0.75398,97783.973148,73727.16007412905
1663891200,2022-09-23,MATIC/USD,0.75315,0.78382,0.72395,0.77809,309918.941576,241144.82925086984
1663804800,2022-09-22,MATIC/USD,0.70326,0.7617,0.70326,0.75314,174147.786937,131157.6642537322
1663718400,2022-09-21,MATIC/USD,0.73336,0.77657,0.69325,0.70272,481159.528252,338120.42369324545
1663632000,2022-09-20,MATIC/USD,0.76566,0.76787,0.73083,0.73335,136976.542725,100451.74760737875
1663545600,2022-09-19,MATIC/USD,0.75328,0.77442,0.72696,0.76601,212290.529487,162616.66849233684
1663459200,2022-09-18,MATIC/USD,0.82895,0.83506,0.75,0.75318,268065.291538,201901.4162805908
1663372800,2022-09-17,MATIC/USD,0.80661,0.83006,0.80661,0.8295,52764.002358,43767.739955961
1663286400,2022-09-16,MATIC/USD,0.82363,0.82924,0.79118,0.80644,95409.509881,76942.04514843365
1663200000,2022-09-15,MATIC/USD,0.86525,0.87434,0.82193,0.82347,182543.624627,150319.1985715957
1663113600,2022-09-14,MATIC/USD,0.84564,0.867,0.836,0.86564,89203.481797,77218.10198275508
1663027200,2022-09-13,MATIC/USD,0.93032,0.94154,0.8432,0.84606,437223.308711,369917.1525680287
1662940800,2022-09-12,MATIC/USD,0.89433,0.94018,0.87581,0.93075,312443.187392,290806.496665104
1662854400,2022-09-11,MATIC/USD,0.90672,0.91648,0.87814,0.89392,60705.638899,54265.984724594084
1662768000,2022-09-10,MATIC/USD,0.89124,0.91128,0.88057,0.90643,117013.203259,106064.27783005536
1662681600,2022-09-09,MATIC/USD,0.84453,0.89966,0.84453,0.89123,196005.098087,174685.623568077
1662595200,2022-09-08,MATIC/USD,0.84257,0.84822,0.81896,0.84439,101501.703021,85707.02301390219
1662508800,2022-09-07,MATIC/USD,0.81844,0.85008,0.79395,0.84254,139884.844185,117858.5766196299
1662422400,2022-09-06,MATIC/USD,0.88171,0.92181,0.81849,0.81849,336402.168784,275341.81112801615
1662336000,2022-09-05,MATIC/USD,0.89392,0.90386,0.86402,0.88212,113066.481141,99738.20434409892
1662249600,2022-09-04,MATIC/USD,0.88851,0.89789,0.87572,0.89332,113101.733378,101036.04046123497
1662163200,2022-09-03,MATIC/USD,0.87154,0.88833,0.87023,0.88833,114941.963746,102106.39465448417
1662076800,2022-09-02,MATIC/USD,0.8857,0.90341,0.86429,0.87155,282821.403782,246492.99446620213
1661990400,2022-09-01,MATIC/USD,0.83174,0.89436,0.82607,0.88629,304945.35254,270270.0165026766
1661904000,2022-08-31,MATIC/USD,0.81847,0.85516,0.81847,0.83118,248641.347001,206665.71480029117
1661817600,2022-08-30,MATIC/USD,0.81671,0.85067,0.78763,0.81842,296633.698018,242770.95113189158
1661731200,2022-08-29,MATIC/USD,0.78375,0.81997,0.76526,0.81703,96258.258896,78645.88526579889
1661644800,2022-08-28,MATIC/USD,0.80469,0.83107,0.78359,0.78359,85381.02298,66903.71579689819
1661558400,2022-08-27,MATIC/USD,0.76546,0.81357,0.76137,0.80523,131306.828003,105732.19711285569
1661472000,2022-08-26,MATIC/USD,0.81889,0.83941,0.75853,0.76511,294746.668347,225513.62341897318
1661385600,2022-08-25,MATIC/USD,0.81391,0.83184,0.80941,0.8189,55310.175897,45293.5030420533
1661299200,2022-08-24,MATIC/USD,0.83201,0.83914,0.805,0.81345,133221.349104,108368.9064286488
1661212800,2022-08-23,MATIC/USD,0.80939,0.83581,0.79294,0.83163,103875.380413,86385.88261286319
1661126400,2022-08-22,MATIC/USD,0.81992,0.82111,0.76975,0.80902,157617.203782,127515.47020371363
1661040000,2022-08-21,MATIC/USD,0.78646,0.82904,0.7792,0.82047,90684.25812,74403.7132597164
1660953600,2022-08-20,MATIC/USD,0.77076,0.81526,0.76424,0.78593,152139.965406,119571.36301153759
1660867200,2022-08-19,MATIC/USD,0.86065,0.86065,0.76722,0.77061,221205.010837,170462.7934011006
1660780800,2022-08-18,MATIC/USD,0.88377,0.90864,0.86123,0.86123,234370.994937,201847.33196959252
1660694400,2022-08-17,MATIC/USD,0.93616,0.96396,0.88011,0.88359,105512.133666,93229.46618594094
1660608000,2022-08-16,MATIC/USD,0.95089,0.9675,0.92721,0.93597,114879.142019,107523.43055552343
1660521600,2022-08-15,MATIC/USD,1.00169,1.03305,0.93506,0.95152,134719.038494,128187.85950781089
1660435200,2022-08-14,MATIC/USD,1.02497,1.04927,0.98757,1.00158,191310.353259,191612.6236171492
1660348800,2022-08-13,MATIC/USD,0.93439,1.02998,0.93167,1.02428,344785.059236,353156.4404742501
1660262400,2022-08-12,MATIC/USD,0.92065,0.93377,0.90863,0.93377,61507.070847,57433.45754480319
1660176000,2022-08-11,MATIC/USD,0.9373,0.95497,0.91802,0.92084,207240.83891,190835.6541018844
1660089600,2022-08-10,MATIC/USD,0.89094,0.94084,0.87419,0.93712,175797.30775,164743.17303868
1660003200,2022-08-09,MATIC/USD,0.92228,0.92941,0.87365,0.89112,90226.355047,80402.50950948264
1659916800,2022-08-08,MATIC/USD,0.90633,0.94999,0.90604,0.92217,202987.843193,187189.29935728884
1659830400,2022-08-07,MATIC/USD,0.90725,0.92341,0.8945,0.90572,140777.055249,127504.59448012427
