Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume DOG,Volume USD
1506124800.0,2017-09-23,DOGEUSD,0.000774,0.000965,0.000757,0.000944,488058090.0,414071.37
1506038400.0,2017-09-22,DOGEUSD,0.000776,0.000793,0.00069,0.000774,466901150.0,346078.7
1505952000.0,2017-09-21,DOGEUSD,0.000838,0.000848,0.000717,0.000776,551082160.0,439078.29
1505865600.0,2017-09-20,DOGEUSD,0.000876,0.000921,0.000815,0.000838,273445980.0,232048.04
1505779200.0,2017-09-19,DOGEUSD,0.00094,0.000969,0.00084,0.000876,53355650.0,48384.32
1505692800.0,2017-09-18,DOGEUSD,0.000865,0.00099,0.000865,0.00094,94502070.0,86391.47
1505606400.0,2017-09-17,DOGEUSD,0.000914,0.000918,0.000786,0.000865,458414330.0,390190.2
1505520000.0,2017-09-16,DOGEUSD,0.000965,0.000995,0.00081,0.000914,226508970.0,207314.6
1505433600.0,2017-09-15,DOGEUSD,0.000953,0.001036,0.000669,0.000965,310087380.0,291013.16
1505347200.0,2017-09-14,DOGEUSD,0.001404,0.001489,0.00095,0.000953,511049950.0,639256.06
1505260800.0,2017-09-13,DOGEUSD,0.001493,0.001507,0.001299,0.001404,644318550.0,909275.12
1505174400.0,2017-09-12,DOGEUSD,0.001522,0.00169,0.001457,0.001493,557828970.0,874505.16
1505088000.0,2017-09-11,DOGEUSD,0.001544,0.001596,0.00147,0.001522,490768120.0,752659.79
1505001600.0,2017-09-10,DOGEUSD,0.001728,0.001738,0.0014,0.001544,513983700.0,808244.92
1504915200.0,2017-09-09,DOGEUSD,0.0018,0.001872,0.001672,0.001728,452323780.0,789460.53
1504828800.0,2017-09-08,DOGEUSD,0.002,0.002042,0.001713,0.0018,403197730.0,763654.07
1504742400.0,2017-09-07,DOGEUSD,0.002031,0.002098,0.001954,0.002,389852430.0,779464.34
1504656000.0,2017-09-06,DOGEUSD,0.002049,0.002085,0.0019,0.002031,190819900.0,388866.39
1504569600.0,2017-09-05,DOGEUSD,0.001879,0.00206,0.001708,0.002049,95716370.0,179711.7
1504483200.0,2017-09-04,DOGEUSD,0.00216,0.00218,0.001837,0.001879,288161260.0,587007.81
1504396800.0,2017-09-03,DOGEUSD,0.002178,0.002451,0.002089,0.00216,426120670.0,940927.95
1504310400.0,2017-09-02,DOGEUSD,0.002492,0.002853,0.002117,0.002178,241310380.0,577786.09
1504224000.0,2017-09-01,DOGEUSD,0.0021,0.0025,0.002048,0.002492,725259380.0,1549110.43
1504137600.0,2017-08-31,DOGEUSD,0.002119,0.00223,0.001963,0.0021,1108022080.0,2328124.75
1504051200.0,2017-08-30,DOGEUSD,0.001891,0.002333,0.001777,0.002119,1278450040.0,2521439.98
1503964800.0,2017-08-29,DOGEUSD,0.001794,0.00195,0.001777,0.001891,434876230.0,827185.56
1503878400.0,2017-08-28,DOGEUSD,0.001755,0.00184,0.001703,0.001794,46594550.0,82806.25
1503792000.0,2017-08-27,DOGEUSD,0.001752,0.001808,0.00171,0.001755,2009210.0,3543.31
1503705600.0,2017-08-26,DOGEUSD,0.001724,0.001799,0.001644,0.001752,1731260.0,2973.6
1503619200.0,2017-08-25,DOGEUSD,0.001805,0.001844,0.00169,0.001724,2251230.0,4005.55
1503532800.0,2017-08-24,DOGEUSD,0.001702,0.001823,0.001661,0.001805,1680320.0,2960.74
1503446400.0,2017-08-23,DOGEUSD,0.001699,0.001784,0.00164,0.001702,1778150.0,3060.52
1503360000.0,2017-08-22,DOGEUSD,0.001687,0.001745,0.001498,0.001699,2028460.0,3351.15
1503273600.0,2017-08-21,DOGEUSD,0.001682,0.001745,0.001629,0.001687,1908650.0,3205.42
1503187200.0,2017-08-20,DOGEUSD,0.001661,0.001725,0.001593,0.001682,1604750.0,2669.86
1503100800.0,2017-08-19,DOGEUSD,0.001653,0.001743,0.001569,0.001661,1688150.0,2798.95
1503014400.0,2017-08-18,DOGEUSD,0.001696,0.001764,0.001581,0.001653,2562970.0,4270.48
1502928000.0,2017-08-17,DOGEUSD,0.001766,0.001846,0.001576,0.001696,2243520.0,3843.61
1502841600.0,2017-08-16,DOGEUSD,0.001699,0.001874,0.001647,0.001766,2122440.0,3669.62
1502755200.0,2017-08-15,DOGEUSD,0.001754,0.001846,0.001565,0.001699,2155650.0,3699.36
1502668800.0,2017-08-14,DOGEUSD,0.001779,0.001913,0.00167,0.001754,3335460.0,5853.21
1502582400.0,2017-08-13,DOGEUSD,0.001854,0.001888,0.001405,0.001779,2372070.0,4179.05
1502496000.0,2017-08-12,DOGEUSD,0.001871,0.001998,0.001745,0.001854,1998940.0,3742.8
1502409600.0,2017-08-11,DOGEUSD,0.001935,0.001998,0.001796,0.001871,2107290.0,3893.72
1502323200.0,2017-08-10,DOGEUSD,0.001915,0.002181,0.001814,0.001935,2031040.0,3965.6
1502236800.0,2017-08-09,DOGEUSD,0.001965,0.001993,0.001853,0.001915,1773740.0,3407.32
1502150400.0,2017-08-08,DOGEUSD,0.001948,0.00202,0.001893,0.001965,2346580.0,4589.46
1502064000.0,2017-08-07,DOGEUSD,0.001936,0.002061,0.00187,0.001948,2218840.0,4327.44
1501977600.0,2017-08-06,DOGEUSD,0.002068,0.002161,0.001931,0.001936,1339170.0,2675.12
1501891200.0,2017-08-05,DOGEUSD,0.001819,0.002129,0.00176,0.002068,2107440.0,4104.61
1501804800.0,2017-08-04,DOGEUSD,0.001763,0.001837,0.001676,0.001819,1671380.0,2976.14
1501718400.0,2017-08-03,DOGEUSD,0.001846,0.001901,0.0015,0.001763,1681410.0,2915.52
1501632000.0,2017-08-02,DOGEUSD,0.001781,0.002108,0.001676,0.001846,2172130.0,3940.75
1501545600.0,2017-08-01,DOGEUSD,0.001674,0.001853,0.001607,0.001781,2011290.0,3464.78
1501459200.0,2017-07-31,DOGEUSD,0.001686,0.001819,0.001592,0.001674,1696710.0,2839.32
1501372800.0,2017-07-30,DOGEUSD,0.001744,0.001778,0.00168,0.001686,1233610.0,2117.74
1501286400.0,2017-07-29,DOGEUSD,0.001767,0.001845,0.001599,0.001744,1513230.0,2571.53
1501200000.0,2017-07-28,DOGEUSD,0.001842,0.001852,0.001672,0.001767,1893680.0,3338.94
1501113600.0,2017-07-27,DOGEUSD,0.001783,0.001941,0.001744,0.001842,1942920.0,3465.75
1501027200.0,2017-07-26,DOGEUSD,0.001759,0.001868,0.00165,0.001783,378330.0,659.46
1500940800.0,2017-07-25,DOGEUSD,0.002025,0.002037,0.001681,0.001759,2008090.0,3615.15
1500854400.0,2017-07-24,DOGEUSD,0.002007,0.002048,0.001949,0.002025,799850.0,1601.74
1500768000.0,2017-07-23,DOGEUSD,0.002093,0.002225,0.001965,0.002007,682630.0,1410.93
1500681600.0,2017-07-22,DOGEUSD,0.001949,0.002112,0.001949,0.002093,300950.0,612.0
1500595200.0,2017-07-21,DOGEUSD,0.001872,0.001969,0.001854,0.001949,375760.0,715.43
1500508800.0,2017-07-20,DOGEUSD,0.001637,0.001996,0.001628,0.001872,1481600.0,2614.9
1500422400.0,2017-07-19,DOGEUSD,0.001802,0.002006,0.001589,0.001637,860350.0,1525.96
1500336000.0,2017-07-18,DOGEUSD,0.001563,0.002133,0.00143,0.001802,1202650.0,1921.23
1500249600.0,2017-07-17,DOGEUSD,0.001305,0.001564,0.001293,0.001563,2776150.0,3854.06
1500163200.0,2017-07-16,DOGEUSD,0.001466,0.00158,0.001251,0.001305,5467760.0,7306.82
1500076800.0,2017-07-15,DOGEUSD,0.001661,0.001661,0.001446,0.001466,2944530.0,4513.21
1499990400.0,2017-07-14,DOGEUSD,0.001783,0.001836,0.001545,0.001661,4270250.0,7356.21
1499904000.0,2017-07-13,DOGEUSD,0.001848,0.002051,0.001719,0.001783,3025310.0,5512.68
1499817600.0,2017-07-12,DOGEUSD,0.002197,0.002197,0.00174,0.001848,2545610.0,4672.64
1499731200.0,2017-07-11,DOGEUSD,0.00218,0.00218,0.00218,0.00218,0.0,0.0
1499644800.0,2017-07-10,DOGEUSD,0.002284,0.002333,0.002169,0.00218,1676300.0,3802.11
1499558400.0,2017-07-09,DOGEUSD,0.002351,0.002459,0.002264,0.002284,1979670.0,4651.25
1499472000.0,2017-07-08,DOGEUSD,0.002382,0.002487,0.002166,0.002351,1495090.0,3453.24
1499385600.0,2017-07-07,DOGEUSD,0.002688,0.002688,0.002359,0.002382,2369780.0,5855.96
1499299200.0,2017-07-06,DOGEUSD,0.00265,0.002764,0.002567,0.002688,3766130.0,10014.58
1499212800.0,2017-07-05,DOGEUSD,0.002525,0.00272,0.002369,0.00265,3329060.0,8406.82
1499126400.0,2017-07-04,DOGEUSD,0.002502,0.002682,0.002435,0.002525,3724670.0,9526.02
1499040000.0,2017-07-03,DOGEUSD,0.00246,0.002552,0.002165,0.002502,2540230.0,6183.42
1498953600.0,2017-07-02,DOGEUSD,0.002239,0.002545,0.00213,0.00246,2323860.0,5245.76
1498867200.0,2017-07-01,DOGEUSD,0.002555,0.00256,0.002071,0.002239,2986950.0,6999.9
1498780800.0,2017-06-30,DOGEUSD,0.002534,0.002795,0.002431,0.002555,2837680.0,7192.48
1498694400.0,2017-06-29,DOGEUSD,0.0028,0.00282,0.002418,0.002534,2272280.0,5982.91
1498608000.0,2017-06-28,DOGEUSD,0.002534,0.002832,0.002395,0.0028,1283460.0,3363.23
1498521600.0,2017-06-27,DOGEUSD,0.002516,0.002652,0.002065,0.002534,844710.0,2010.9
1498435200.0,2017-06-26,DOGEUSD,0.002573,0.002886,0.002197,0.002516,461820.0,1194.87
1498348800.0,2017-06-25,DOGEUSD,0.0029,0.003265,0.002254,0.002573,670470.0,1942.83
1498262400.0,2017-06-24,DOGEUSD,0.003074,0.003187,0.002689,0.0029,1131350.0,3410.67
1498176000.0,2017-06-23,DOGEUSD,0.002987,0.00322,0.002918,0.003074,1021380.0,3123.38
1498089600.0,2017-06-22,DOGEUSD,0.002963,0.003179,0.002849,0.002987,2586200.0,7624.53
1498003200.0,2017-06-21,DOGEUSD,0.003104,0.003235,0.002822,0.002963,1168060.0,3500.92
1497916800.0,2017-06-20,DOGEUSD,0.003168,0.003235,0.003035,0.003104,1186710.0,3725.39
1497830400.0,2017-06-19,DOGEUSD,0.002994,0.003316,0.002928,0.003168,1701290.0,5196.8
1497744000.0,2017-06-18,DOGEUSD,0.003246,0.003294,0.002867,0.002994,1734290.0,5374.16
1497657600.0,2017-06-17,DOGEUSD,0.003058,0.003355,0.00293,0.003246,1588440.0,4985.64
1497571200.0,2017-06-16,DOGEUSD,0.002936,0.0032,0.002634,0.003058,2114600.0,6155.16
1497484800.0,2017-06-15,DOGEUSD,0.002824,0.003083,0.0023,0.002936,1243930.0,3360.4
1497398400.0,2017-06-14,DOGEUSD,0.003187,0.003384,0.002604,0.002824,1039050.0,3220.85
1497312000.0,2017-06-13,DOGEUSD,0.00299,0.003408,0.0028,0.003187,652970.0,2079.47
1497225600.0,2017-06-12,DOGEUSD,0.003454,0.003479,0.002464,0.00299,691880.0,2187.23
1497139200.0,2017-06-11,DOGEUSD,0.003278,0.003563,0.003195,0.003454,696260.0,2353.93
1497052800.0,2017-06-10,DOGEUSD,0.003426,0.003591,0.00313,0.003278,641350.0,2149.77
1496966400.0,2017-06-09,DOGEUSD,0.003431,0.003752,0.00329,0.003426,979570.0,3412.77
1496880000.0,2017-06-08,DOGEUSD,0.00325,0.003511,0.003055,0.003431,441240.0,1484.04
1496793600.0,2017-06-07,DOGEUSD,0.003617,0.00395,0.003132,0.00325,391850.0,1376.69
1496707200.0,2017-06-06,DOGEUSD,0.003718,0.0983,0.003152,0.003617,604030.0,4142.16
1496620800.0,2017-06-05,DOGEUSD,0.00377,0.003825,0.002923,0.003718,1378090.0,4581.54
1496534400.0,2017-06-04,DOGEUSD,0.003213,0.00377,0.002544,0.00377,1703760.0,5362.02
1496448000.0,2017-06-03,DOGEUSD,0.002803,0.003398,0.002655,0.003213,1248350.0,3485.31
1496361600.0,2017-06-02,DOGEUSD,0.0001,0.2,0.0001,0.002803,123520.0,356.15
