https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1668124800000,2022-11-11 00:00:00,XLM/USD,0.10168759,0.10453061,0.09741313,0.0995111,34714.27513414191,348848.27053607
1668038400000,2022-11-10 00:00:00,XLM/USD,0.08749686,0.10595576,0.08732604,0.10176695,40694.303549074706,399877.40174069
1667952000000,2022-11-09 00:00:00,XLM/USD,0.10025272,0.10149103,0.08571519,0.08768347,32080.194093756556,365863.64674843
1667865600000,2022-11-08 00:00:00,XLM/USD,0.11032538,0.11137173,0.0956,0.10047013,41004.06018139444,408121.89833331
1667779200000,2022-11-07 00:00:00,XLM/USD,0.1091839,0.11132753,0.10844888,0.11018611,38863.79398578279,352710.46401205
1667692800000,2022-11-06 00:00:00,XLM/USD,0.1139488,0.11461983,0.10913381,0.10914805,38615.060076377245,353786.0738362
1667606400000,2022-11-05 00:00:00,XLM/USD,0.11661807,0.11701507,0.1127,0.11391169,38683.792998072284,339594.58417369
1667520000000,2022-11-04 00:00:00,XLM/USD,0.10972366,0.11662806,0.10927536,0.11646741,40743.94578338476,349831.30288022
1667433600000,2022-11-03 00:00:00,XLM/USD,0.10795328,0.11091265,0.10795328,0.1098169,39296.696367079254,357838.33241586
1667347200000,2022-11-02 00:00:00,XLM/USD,0.11027591,0.1133003,0.10677907,0.10827039,37813.962009969604,349254.87947323
1667260800000,2022-11-01 00:00:00,XLM/USD,0.11260057,0.11276173,0.10953318,0.11021306,40857.2492693872,370711.50432977
1667174400000,2022-10-31 00:00:00,XLM/USD,0.11233129,0.113619,0.11075522,0.11154968,33723.72436738946,302320.22509961
1667088000000,2022-10-30 00:00:00,XLM/USD,0.11476659,0.11610166,0.11220086,0.11234926,36754.2398365868,327142.6962366
1667001600000,2022-10-29 00:00:00,XLM/USD,0.11390824,0.1165043,0.113058,0.11480622,40727.145660175236,354746.85657428
1666915200000,2022-10-28 00:00:00,XLM/USD,0.11305859,0.11585544,0.111282,0.1137829,38834.78075419674,341305.94978856
1666828800000,2022-10-27 00:00:00,XLM/USD,0.11568365,0.11767834,0.112948,0.113106,40352.34330044279,356765.71800296
1666742400000,2022-10-26 00:00:00,XLM/USD,0.11399684,0.1162477,0.11350276,0.11580091,41125.892461169205,355143.08532782
1666656000000,2022-10-25 00:00:00,XLM/USD,0.11407981,0.11910433,0.11146953,0.11412394,40348.340984035676,353548.44026622
1666569600000,2022-10-24 00:00:00,XLM/USD,0.11608271,0.131872,0.11154646,0.11419301,44385.692315831766,388690.09859563
1666483200000,2022-10-23 00:00:00,XLM/USD,0.11467526,0.116458,0.11239371,0.11604029,40271.96949482034,347051.61021935
1666396800000,2022-10-22 00:00:00,XLM/USD,0.1146878,0.1148358,0.11326243,0.11476681,41137.92094522838,358447.89051145
1666310400000,2022-10-21 00:00:00,XLM/USD,0.11615227,0.11615368,0.11060603,0.11466794,40974.70735709972,357333.59609582
1666224000000,2022-10-20 00:00:00,XLM/USD,0.12104391,0.12315984,0.11550136,0.1161767,42524.85140736739,366035.97285314
1666137600000,2022-10-19 00:00:00,XLM/USD,0.12364789,0.12419624,0.12059902,0.12091908,42291.939877435136,349754.06592107
1666051200000,2022-10-18 00:00:00,XLM/USD,0.12580907,0.12585283,0.12215187,0.12377361,43075.60254449455,348019.27926716
1665964800000,2022-10-17 00:00:00,XLM/USD,0.12498334,0.12662113,0.1235302,0.12576311,43929.84444306066,349306.28260593
1665878400000,2022-10-16 00:00:00,XLM/USD,0.12332996,0.12573643,0.12332346,0.12495721,42649.62874938813,341313.86855859
1665792000000,2022-10-15 00:00:00,XLM/USD,0.12397693,0.12615495,0.12314806,0.12355813,43075.09375739002,348622.09194482
1665705600000,2022-10-14 00:00:00,XLM/USD,0.12295785,0.1287834,0.12267769,0.12389427,44765.83488857039,361322.88352456
1665619200000,2022-10-13 00:00:00,XLM/USD,0.13924089,0.13924089,0.12121201,0.12310696,39235.10827157978,318707.47414752
1665532800000,2022-10-12 00:00:00,XLM/USD,0.13888817,0.13954194,0.13742803,0.13908162,49084.540592633704,352918.95933218
1665446400000,2022-10-11 00:00:00,XLM/USD,0.14694835,0.14854632,0.13858015,0.13894667,53994.27876752211,388597.14138901
1665360000000,2022-10-10 00:00:00,XLM/USD,0.15032564,0.1509156,0.146265,0.1471467,53685.410628914804,364842.7768269
1665273600000,2022-10-09 00:00:00,XLM/USD,0.1454,0.15086162,0.14414919,0.1502821,51725.142989384665,344186.98560497
1665187200000,2022-10-08 00:00:00,XLM/USD,0.1404803,0.14668732,0.13998727,0.14548086,55230.30481508672,379639.664043
1665100800000,2022-10-07 00:00:00,XLM/USD,0.135077,0.1417294,0.13316064,0.14055343,53616.2214610838,381465.05183889
1665014400000,2022-10-06 00:00:00,XLM/USD,0.13339364,0.13681378,0.13301,0.13475145,50177.35161793871,372369.65997723
1664928000000,2022-10-05 00:00:00,XLM/USD,0.13356171,0.13492737,0.13108477,0.13319346,47486.228131308766,356520.71904513
1664841600000,2022-10-04 00:00:00,XLM/USD,0.13049817,0.13690618,0.12915896,0.13335157,50028.18709949319,375160.09072479
1664755200000,2022-10-03 00:00:00,XLM/USD,0.13273486,0.13489814,0.12713573,0.13062321,46565.277032555794,356485.47476789
1664668800000,2022-10-02 00:00:00,XLM/USD,0.13552384,0.13703457,0.13199582,0.1325838,47233.18872961446,356251.58375016
1664582400000,2022-10-01 00:00:00,XLM/USD,0.12766997,0.13637017,0.12712192,0.13558948,47727.13562183627,351997.33505753
1664496000000,2022-09-30 00:00:00,XLM/USD,0.12824334,0.13039942,0.1259578,0.12764363,48785.54375547467,382201.16237273
1664409600000,2022-09-29 00:00:00,XLM/USD,0.12042605,0.13266369,0.119,0.12803367,51074.90369657712,398917.75106171
1664323200000,2022-09-28 00:00:00,XLM/USD,0.12284572,0.123443,0.1194697,0.12047028,44029.20036419721,365477.69594457
1664236800000,2022-09-27 00:00:00,XLM/USD,0.12655354,0.12962536,0.122173,0.12311324,45613.05917359455,370496.78144767
1664150400000,2022-09-26 00:00:00,XLM/USD,0.12959167,0.13112944,0.12550001,0.1265815,46012.26809721596,363499.1534878
1664064000000,2022-09-25 00:00:00,XLM/USD,0.12992814,0.136,0.12916081,0.1299433,46948.87508988198,361302.77659473
1663977600000,2022-09-24 00:00:00,XLM/USD,0.13607945,0.13980879,0.12962554,0.13005718,48707.06213812359,374504.98417791
1663891200000,2022-09-23 00:00:00,XLM/USD,0.13617862,0.14663505,0.129,0.13614269,60837.92861357555,446868.85952948
1663804800000,2022-09-22 00:00:00,XLM/USD,0.12344332,0.13757577,0.1233469,0.13583634,52138.23686108542,383831.2844787
1663718400000,2022-09-21 00:00:00,XLM/USD,0.12933475,0.13083013,0.12212067,0.12397848,49133.6035917717,396307.51717372
1663632000000,2022-09-20 00:00:00,XLM/USD,0.12337916,0.13129253,0.12166901,0.12930889,50928.914584475584,393854.7039146
1663545600000,2022-09-19 00:00:00,XLM/USD,0.11814014,0.12365309,0.11536016,0.12322029,47680.0680836396,386949.81227231
1663459200000,2022-09-18 00:00:00,XLM/USD,0.12495343,0.1271425,0.11757295,0.11827001,43298.3154798237,366097.16596645
1663372800000,2022-09-17 00:00:00,XLM/USD,0.11804481,0.12550713,0.1166904,0.12503625,46280.763801023466,370138.77016484
1663286400000,2022-09-16 00:00:00,XLM/USD,0.11292669,0.11835194,0.11226,0.11807559,42248.05806993112,357805.18284881
1663200000000,2022-09-15 00:00:00,XLM/USD,0.11553357,0.11693582,0.11217261,0.11293308,43347.60213080057,383834.40999573
1663113600000,2022-09-14 00:00:00,XLM/USD,0.115531,0.11644794,0.11316992,0.11570413,36157.64381514403,312500.89184495
1663027200000,2022-09-13 00:00:00,XLM/USD,0.12335075,0.12336422,0.1147072,0.11538976,37078.46875011904,321332.402027
1662940800000,2022-09-12 00:00:00,XLM/USD,0.12384881,0.12590066,0.12101753,0.12337025,44001.395625822646,356661.31523461
1662854400000,2022-09-11 00:00:00,XLM/USD,0.12485088,0.12673154,0.12250691,0.12388753,42897.284391213056,346259.90518346
1662768000000,2022-09-10 00:00:00,XLM/USD,0.12488355,0.12672185,0.12343602,0.12487592,44199.367083235775,353946.27789918
1662681600000,2022-09-09 00:00:00,XLM/USD,0.11518932,0.1249759,0.11482158,0.12494877,45682.75226378161,365611.86047515
1662595200000,2022-09-08 00:00:00,XLM/USD,0.11390144,0.11538355,0.11145779,0.11520535,41549.41041213975,360655.21620428
1662508800000,2022-09-07 00:00:00,XLM/USD,0.1101635,0.11470988,0.1092,0.11396742,43776.24711236912,384111.94280233
1662422400000,2022-09-06 00:00:00,XLM/USD,0.11585418,0.11830611,0.10976571,0.11017325,41984.20331069599,381074.38339793
1662336000000,2022-09-05 00:00:00,XLM/USD,0.1173052,0.11778151,0.11454248,0.11578031,38864.056776162426,335670.69198694
1662249600000,2022-09-04 00:00:00,XLM/USD,0.11610878,0.12006039,0.11556782,0.11716266,41959.5700174426,358130.90977486
1662163200000,2022-09-03 00:00:00,XLM/USD,0.11521164,0.11649173,0.11420304,0.11588942,42051.509075934126,362858.91391927
1662076800000,2022-09-02 00:00:00,XLM/USD,0.11583644,0.11683417,0.11337676,0.11514627,41406.81686793175,359601.89477203
1661990400000,2022-09-01 00:00:00,XLM/USD,0.11595807,0.1174114,0.11261218,0.11583879,41515.879652093354,358393.5886424
1661904000000,2022-08-31 00:00:00,XLM/USD,0.11354743,0.11656731,0.11338926,0.1160368,40384.68637062526,348033.4374149
1661817600000,2022-08-30 00:00:00,XLM/USD,0.1169537,0.11786924,0.1112887,0.11344302,43014.19086990957,379170.00860793
1661731200000,2022-08-29 00:00:00,XLM/USD,0.11347292,0.11699779,0.11166139,0.11692895,41390.934976157696,353983.63686801
1661644800000,2022-08-28 00:00:00,XLM/USD,0.11674642,0.11759316,0.11287893,0.1132513,42863.192076053085,378478.58767231
1661558400000,2022-08-27 00:00:00,XLM/USD,0.11491651,0.116985,0.11348045,0.1167137,44952.44624564977,385151.41106528
1661472000000,2022-08-26 00:00:00,XLM/USD,0.12171218,0.12537441,0.11360265,0.11495843,42309.13685577674,368038.57582064
1661385600000,2022-08-25 00:00:00,XLM/USD,0.12064486,0.122444,0.12018505,0.12173235,42118.796479211844,345995.09891341
1661299200000,2022-08-24 00:00:00,XLM/USD,0.12200112,0.131,0.1195,0.12061228,53850.384321701735,446475.13770324
1661212800000,2022-08-23 00:00:00,XLM/USD,0.12086746,0.12253308,0.118526,0.12204524,43706.888857990096,358120.38927524
1661126400000,2022-08-22 00:00:00,XLM/USD,0.1224212,0.1234047,0.12126788,0.12141056,2321.73413888,19123.0
1661040000000,2022-08-21 00:00:00,XLM/USD,0.12055268,0.12390296,0.11000006,0.12244918,48506.727517087165,396137.62637763
1660953600000,2022-08-20 00:00:00,XLM/USD,0.11927872,0.121715,0.11849576,0.12035207,43226.11674406806,359163.88263258
1660867200000,2022-08-19 00:00:00,XLM/USD,0.12558505,0.12614809,0.1172,0.11893773,45328.90143307698,381114.5666987
1660780800000,2022-08-18 00:00:00,XLM/USD,0.13146237,0.131895,0.12507914,0.12592422,47087.73828589564,373937.10507713
1660694400000,2022-08-17 00:00:00,XLM/USD,0.13102202,0.136997,0.12904341,0.13142345,46385.494155351706,352946.86112221
1660608000000,2022-08-16 00:00:00,XLM/USD,0.13192897,0.13278605,0.12973501,0.1310902,49026.87486405815,373993.4401203
1660521600000,2022-08-15 00:00:00,XLM/USD,0.13352056,0.136428,0.13,0.13181211,49347.64414730741,374378.6830156
1660435200000,2022-08-14 00:00:00,XLM/USD,0.13451181,0.13753378,0.13229374,0.1335357,46798.32074790449,350455.50177147
1660348800000,2022-08-13 00:00:00,XLM/USD,0.13417578,0.13591147,0.133272,0.13450769,47514.70421480437,353248.97940634
1660262400000,2022-08-12 00:00:00,XLM/USD,0.13308113,0.13432941,0.13108946,0.13412346,47148.01300448544,351526.96630765
1660176000000,2022-08-11 00:00:00,XLM/USD,0.13464637,0.13552956,0.13211437,0.13299892,42464.22764186174,319282.49975159
1660089600000,2022-08-10 00:00:00,XLM/USD,0.13158217,0.1351,0.129,0.13444841,41584.04896953814,309293.72068839
1660003200000,2022-08-09 00:00:00,XLM/USD,0.13837905,0.1384834,0.13605313,0.13653804,2834.3662936630412,20758.80314133
1659916800000,2022-08-08 00:00:00,XLM/USD,0.13162856,0.14659345,0.13138316,0.13785901,52757.35752306004,382690.67450187
1659830400000,2022-08-07 00:00:00,XLM/USD,0.13024945,0.13290856,0.12809136,0.13182672,48997.869299238715,371683.89913091
1659744000000,2022-08-06 00:00:00,XLM/USD,0.1270334,0.131,0.12679338,0.13008673,47490.083764881296,365064.78227934
1659657600000,2022-08-05 00:00:00,XLM/USD,0.12239282,0.12711144,0.1221655,0.12706834,46102.4279195131,362816.00845272
1659571200000,2022-08-04 00:00:00,XLM/USD,0.12193254,0.12446838,0.12102283,0.12233707,42633.84149440494,348494.87154143
1659484800000,2022-08-03 00:00:00,XLM/USD,0.12224848,0.12502381,0.12016609,0.12198805,42948.08931208402,352068.00430111
1659398400000,2022-08-02 00:00:00,XLM/USD,0.12577029,0.12809142,0.12031443,0.12228162,42725.795917673706,349404.88944842
1659312000000,2022-08-01 00:00:00,XLM/USD,0.12580807,0.12902106,0.12456288,0.12577987,43819.75895041775,348384.51455243
1659225600000,2022-07-31 00:00:00,XLM/USD,0.12721389,0.13075241,0.12520924,0.1260904,43265.19106395074,343128.35127774
1659139200000,2022-07-30 00:00:00,XLM/USD,0.12517322,0.13332218,0.12367523,0.12708397,59023.80186061437,464447.26160675
1659052800000,2022-07-29 00:00:00,XLM/USD,0.12519831,0.12756249,0.12165981,0.12516264,43781.55142581152,349797.28316542
1658966400000,2022-07-28 00:00:00,XLM/USD,0.12314159,0.126,0.1177058,0.12517665,44872.71608582253,358475.13163056
1658880000000,2022-07-27 00:00:00,XLM/USD,0.11644432,0.12317343,0.11404048,0.12289904,47343.84204300241,385225.48298996
1658793600000,2022-07-26 00:00:00,XLM/USD,0.11651718,0.11658619,0.113019,0.11630132,42632.43515551885,366568.7986647
1658707200000,2022-07-25 00:00:00,XLM/USD,0.12359882,0.12440564,0.11634697,0.11655294,42424.20444250275,363990.85636538
1658620800000,2022-07-24 00:00:00,XLM/USD,0.12143302,0.12590313,0.12125675,0.12375003,43123.18859153989,348470.12636312
1658534400000,2022-07-23 00:00:00,XLM/USD,0.12123227,0.12298894,0.1186168,0.12141032,42168.57934350671,347322.85808576
1658448000000,2022-07-22 00:00:00,XLM/USD,0.12243581,0.12498171,0.11944804,0.12121522,47323.94960376536,390412.60333286
1658361600000,2022-07-21 00:00:00,XLM/USD,0.12044932,0.12336045,0.117791,0.12238654,43451.17519692095,355032.30336376
1658275200000,2022-07-20 00:00:00,XLM/USD,0.12696625,0.12969994,0.11932538,0.12040305,43179.07482862232,358621.10493565
1658188800000,2022-07-19 00:00:00,XLM/USD,0.1226965,0.12840422,0.11894428,0.12729618,45974.72578094226,361163.4361765
1658102400000,2022-07-18 00:00:00,XLM/USD,0.11530176,0.12487113,0.11524765,0.12264581,47726.68497306103,389142.40097612
1658016000000,2022-07-17 00:00:00,XLM/USD,0.11953454,0.12116572,0.11478259,0.11516119,47459.198020199896,412111.04209847
1657929600000,2022-07-16 00:00:00,XLM/USD,0.11797726,0.12,0.11582989,0.11938902,43488.67148520371,364260.22665404
1657843200000,2022-07-15 00:00:00,XLM/USD,0.11779174,0.11934721,0.11595688,0.11802213,43981.853914057094,372657.68643607
1657756800000,2022-07-14 00:00:00,XLM/USD,0.11630872,0.11784159,0.11254114,0.11784159,43525.23415883432,369353.75837032
1657670400000,2022-07-13 00:00:00,XLM/USD,0.11129004,0.11669923,0.1093842,0.1166043,43090.87356474078,369547.89458657
1657584000000,2022-07-12 00:00:00,XLM/USD,0.11312909,0.11571389,0.11119662,0.11122742,39444.03473456359,354625.09815083
1657497600000,2022-07-11 00:00:00,XLM/USD,0.11912731,0.11985749,0.1127156,0.11335635,41117.19379172636,362725.10354935
1657411200000,2022-07-10 00:00:00,XLM/USD,0.12418367,0.12446265,0.1234081,0.12399785,2332.2962286289976,18809.16668014
1657324800000,2022-07-09 00:00:00,XLM/USD,0.12484451,0.12716299,0.12324801,0.1243948,39489.74006772814,317454.91023522
1657238400000,2022-07-08 00:00:00,XLM/USD,0.12516314,0.13044148,0.12325193,0.12474922,44378.09661841744,355738.46969478
1657152000000,2022-07-07 00:00:00,XLM/USD,0.12109555,0.12725414,0.12060914,0.12520561,45795.01108868827,365758.45993393
1657065600000,2022-07-06 00:00:00,XLM/USD,0.1192925,0.123,0.11812994,0.1216267,40450.18136907035,332576.49322945
1656979200000,2022-07-05 00:00:00,XLM/USD,0.12281849,0.122945,0.11635561,0.11915046,44657.2299024231,374796.95758139
1656892800000,2022-07-04 00:00:00,XLM/USD,0.12059498,0.12329529,0.117742,0.12291112,42334.16790142458,344429.11187714
1656806400000,2022-07-03 00:00:00,XLM/USD,0.12031364,0.12293562,0.11726276,0.12072893,42815.160547438434,354638.780841
1656720000000,2022-07-02 00:00:00,XLM/USD,0.12419932,0.12461921,0.1169,0.12022715,46402.025126113396,385952.96591588
1656633600000,2022-07-01 00:00:00,XLM/USD,0.12564616,0.12861731,0.12034804,0.1233474,43242.30957486931,350573.33656704
1656547200000,2022-06-30 00:00:00,XLM/USD,0.12149913,0.12565868,0.1158639,0.12548313,46286.43493507202,368865.79841507
1656460800000,2022-06-29 00:00:00,XLM/USD,0.12614223,0.1272,0.11848201,0.12130598,43438.262266826445,358088.38333301
1656374400000,2022-06-28 00:00:00,XLM/USD,0.13203319,0.13221204,0.13067964,0.13113364,1780.7948311999999,13580.0
1656288000000,2022-06-27 00:00:00,XLM/USD,0.13191751,0.13652299,0.127892,0.13110021,52840.06948980817,403050.99045843
1656201600000,2022-06-26 00:00:00,XLM/USD,0.13947898,0.14084368,0.13177784,0.13182503,49178.314200106746,373057.48536607
1656115200000,2022-06-25 00:00:00,XLM/USD,0.14098429,0.14287275,0.13539873,0.13932665,56072.529831354055,402453.72892662
1656028800000,2022-06-24 00:00:00,XLM/USD,0.13004932,0.14240567,0.13004932,0.14082837,65693.26700392664,466477.50736536
1655942400000,2022-06-23 00:00:00,XLM/USD,0.12568624,0.13123228,0.12534416,0.1301016,47450.16970310243,364716.26561935
1655856000000,2022-06-22 00:00:00,XLM/USD,0.12632216,0.12771258,0.12155382,0.12552226,45521.2882818835,362655.10421724
1655769600000,2022-06-21 00:00:00,XLM/USD,0.12565989,0.13170099,0.12412526,0.1264323,48189.630509979914,381149.67860254
1655683200000,2022-06-20 00:00:00,XLM/USD,0.12597083,0.13041856,0.12091066,0.12541559,45511.62769527893,362886.52547326
1655596800000,2022-06-19 00:00:00,XLM/USD,0.11903715,0.12709259,0.1158639,0.12584395,45895.84554948207,364704.42599332
1655510400000,2022-06-18 00:00:00,XLM/USD,0.12305817,0.12457186,0.11177195,0.11900021,44378.31439700287,372926.35363419
1655424000000,2022-06-17 00:00:00,XLM/USD,0.11808206,0.12738679,0.11808206,0.12312167,46579.3638881378,378319.7863393
1655337600000,2022-06-16 00:00:00,XLM/USD,0.1319234,0.13379131,0.11739967,0.11931667,42105.55061388001,352889.08594147
1655251200000,2022-06-15 00:00:00,XLM/USD,0.12263321,0.13260218,0.11421884,0.13170612,50816.96442951339,385836.01452623
1655164800000,2022-06-14 00:00:00,XLM/USD,0.11505399,0.1259,0.1101,0.12252126,53014.960144383534,432700.08931008
1655078400000,2022-06-13 00:00:00,XLM/USD,0.12895203,0.12902334,0.1140966,0.1154589,46838.283709228584,405670.62140059
1654992000000,2022-06-12 00:00:00,XLM/USD,0.13498919,0.13675309,0.12762804,0.12907198,49681.72652695,384914.88646064
1654905600000,2022-06-11 00:00:00,XLM/USD,0.14261404,0.14557294,0.1322808,0.13518238,48207.31396329447,356609.44838591
1654819200000,2022-06-10 00:00:00,XLM/USD,0.14828507,0.14918311,0.14158138,0.14226754,50464.90147929913,354718.31086205
1654732800000,2022-06-09 00:00:00,XLM/USD,0.14845467,0.15043264,0.14679448,0.14820539,51231.85612396701,345681.46356868
1654646400000,2022-06-08 00:00:00,XLM/USD,0.14828028,0.15152659,0.14388231,0.14832504,54209.49900881609,365477.73058963
1654560000000,2022-06-07 00:00:00,XLM/USD,0.15166524,0.1522321,0.14148161,0.14802651,54528.79799159338,368371.84090602
1654473600000,2022-06-06 00:00:00,XLM/USD,0.15246436,0.15832213,0.14941813,0.15136385,57145.65880174436,377538.35411655
1654387200000,2022-06-05 00:00:00,XLM/USD,0.15208313,0.15602472,0.15029171,0.15283917,56090.087659561046,366987.64890938
1654300800000,2022-06-04 00:00:00,XLM/USD,0.15471564,0.15602472,0.14954409,0.15188021,53808.72029725136,354283.9471795
1654214400000,2022-06-03 00:00:00,XLM/USD,0.1499726,0.15763772,0.14806681,0.15488545,57361.40458325598,370347.27654054
1654128000000,2022-06-02 00:00:00,XLM/USD,0.14269947,0.1505736,0.141122,0.14977659,55102.7456586572,367899.58736981
1654041600000,2022-06-01 00:00:00,XLM/USD,0.15568915,0.15609074,0.13923867,0.14299887,53118.83837758956,371463.3435746
1653955200000,2022-05-31 00:00:00,XLM/USD,0.14942007,0.1595,0.14787385,0.15603922,57132.87786531479,366144.34412909
1653868800000,2022-05-30 00:00:00,XLM/USD,0.13840197,0.15006699,0.13840197,0.1494303,57307.79302024814,383508.51882281
1653782400000,2022-05-29 00:00:00,XLM/USD,0.13142107,0.1387579,0.13024735,0.13824552,49256.123182407064,356294.53440811
1653696000000,2022-05-28 00:00:00,XLM/USD,0.13070012,0.1411944,0.12957742,0.13114175,51328.78511481683,391399.26922446
1653609600000,2022-05-27 00:00:00,XLM/USD,0.13629644,0.13684382,0.12836318,0.13012934,45468.43605851533,349409.56481079
1653523200000,2022-05-26 00:00:00,XLM/USD,0.14491421,0.15188589,0.13000011,0.13626389,49810.2172101187,365542.31065999
1653436800000,2022-05-25 00:00:00,XLM/USD,0.14623199,0.148851,0.14060991,0.14462226,50545.9666943379,349503.36617847
1653350400000,2022-05-24 00:00:00,XLM/USD,0.14498738,0.15149999,0.1368,0.14605645,47310.97071114296,323922.50195827
1653264000000,2022-05-23 00:00:00,XLM/USD,0.14931752,0.1529167,0.14000132,0.14176975,53770.05309630706,379277.33593596
1653177600000,2022-05-22 00:00:00,XLM/USD,0.14478553,0.1505183,0.144339,0.14903741,52098.465244169915,349566.36219168
1653091200000,2022-05-21 00:00:00,XLM/USD,0.13964387,0.15352403,0.13699185,0.14472432,62605.54883942621,432584.85401366
1653004800000,2022-05-20 00:00:00,XLM/USD,0.14371721,0.14759599,0.137796,0.14006176,54365.24319401806,388151.93521785
1652918400000,2022-05-19 00:00:00,XLM/USD,0.14233143,0.14704943,0.13727909,0.14369974,54420.30998271977,378708.47910177
1652832000000,2022-05-18 00:00:00,XLM/USD,0.15605871,0.15744201,0.14190226,0.14190226,53400.39428309876,376318.13815438
1652745600000,2022-05-17 00:00:00,XLM/USD,0.15038298,0.15638977,0.1475009,0.15617643,62597.46320036703,400812.48623987
1652659200000,2022-05-16 00:00:00,XLM/USD,0.15972558,0.15972558,0.1481177,0.14982828,61594.696451359756,411101.9391757
1652572800000,2022-05-15 00:00:00,XLM/USD,0.15269234,0.15983346,0.1482844,0.15980821,59845.90584759972,374485.80299848
1652486400000,2022-05-14 00:00:00,XLM/USD,0.14603069,0.15433491,0.14125018,0.15240466,60059.803469507875,394081.14863094
1652400000000,2022-05-13 00:00:00,XLM/USD,0.133777,0.15407534,0.1331159,0.14562501,54215.031297565685,372292.03484735
1652313600000,2022-05-12 00:00:00,XLM/USD,0.14296025,0.1483157,0.12,0.13354675,57740.5543960708,432362.10837082
1652227200000,2022-05-11 00:00:00,XLM/USD,0.1647408,0.1674452,0.1333333,0.14270957,58711.82799236977,411407.78430185
1652140800000,2022-05-10 00:00:00,XLM/USD,0.15808795,0.174203,0.15061958,0.16463504,59858.66353700127,363583.9827111
1652054400000,2022-05-09 00:00:00,XLM/USD,0.17893305,0.18212401,0.156,0.156,62131.724824687444,398280.28733774
1651968000000,2022-05-08 00:00:00,XLM/USD,0.18359664,0.185232,0.177,0.17867868,66749.44324227994,373572.51151777
1651881600000,2022-05-07 00:00:00,XLM/USD,0.18682836,0.1877911,0.17900008,0.18288222,70137.23273490879,383510.39666354
1651795200000,2022-05-06 00:00:00,XLM/USD,0.18631781,0.18809947,0.18,0.18629774,67554.80999644574,362617.44236106
1651708800000,2022-05-05 00:00:00,XLM/USD,0.19650405,0.199554,0.178,0.18699825,71054.69782243611,379975.20202695
1651622400000,2022-05-04 00:00:00,XLM/USD,0.18455418,0.19703939,0.18110047,0.19634099,73994.27063656494,376866.13802123
1651536000000,2022-05-03 00:00:00,XLM/USD,0.18460139,0.18895086,0.18180481,0.18455826,59685.93514021932,323398.88304224
1651449600000,2022-05-02 00:00:00,XLM/USD,0.18588021,0.188476,0.18000002,0.1843502,65274.24217827768,354077.41449848
1651363200000,2022-05-01 00:00:00,XLM/USD,0.17955616,0.1867477,0.1789222,0.18582833,64668.597981524494,348001.82502595
1651276800000,2022-04-30 00:00:00,XLM/USD,0.19036269,0.19319166,0.17906935,0.17933468,68404.30268977767,381433.76780095
1651190400000,2022-04-29 00:00:00,XLM/USD,0.19656708,0.19955293,0.18916503,0.19013562,65868.14947124467,346427.19481623
