https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume USD
1693440000,2023-08-31 00:00:00,XLM/USD,0.12011,0.12091,0.11345,0.11490,2123464.34134042,243986.05282001424
1693353600,2023-08-30 00:00:00,XLM/USD,0.12446,0.12446,0.12027,0.12043,2310911.06119918,278303.0191002172
1693267200,2023-08-29 00:00:00,XLM/USD,0.11993,0.12797,0.11680,0.12414,3018593.90026831,374728.246779308
1693180800,2023-08-28 00:00:00,XLM/USD,0.12085,0.12103,0.11854,0.11970,1764352.96453839,211193.04985524528
1693094400,2023-08-27 00:00:00,XLM/USD,0.12082,0.12223,0.11948,0.12085,1099862.75624929,132918.41409272669
1693008000,2023-08-26 00:00:00,XLM/USD,0.12390,0.12451,0.12054,0.12118,762810.81967930,92437.41512873757
1692921600,2023-08-25 00:00:00,XLM/USD,0.12394,0.12491,0.12068,0.12400,2416896.67102881,299695.18720757245
1692835200,2023-08-24 00:00:00,XLM/USD,0.12749,0.12875,0.12166,0.12406,2297924.95323418,285080.56969823234
1692748800,2023-08-23 00:00:00,XLM/USD,0.12066,0.12886,0.11982,0.12769,2997477.26719610,382747.87224827
1692662400,2023-08-22 00:00:00,XLM/USD,0.12475,0.12484,0.11746,0.12059,1828545.02167734,220504.24416407043
1692576000,2023-08-21 00:00:00,XLM/USD,0.12956,0.13009,0.12194,0.12464,2594805.54039149,323416.5625543953
1692489600,2023-08-20 00:00:00,XLM/USD,0.12375,0.13280,0.12269,0.12964,3321692.75048095,430624.24817235034
1692403200,2023-08-19 00:00:00,XLM/USD,0.11668,0.12535,0.11659,0.12359,2540597.41747573,313992.4348258255
1692316800,2023-08-18 00:00:00,XLM/USD,0.11328,0.12275,0.11121,0.11651,7148432.57887746,832863.8797650129
1692230400,2023-08-17 00:00:00,XLM/USD,0.12631,0.12732,0.10710,0.11327,6949384.67615149,787156.8022676792
1692144000,2023-08-16 00:00:00,XLM/USD,0.13019,0.13260,0.12359,0.12668,4706588.54270699,596230.6365901214
1692057600,2023-08-15 00:00:00,XLM/USD,0.13597,0.13626,0.12305,0.13040,7510960.49715896,979429.2488295283
1691971200,2023-08-14 00:00:00,XLM/USD,0.13731,0.13808,0.13460,0.13595,2372195.99771906,322500.0458899062
1691884800,2023-08-13 00:00:00,XLM/USD,0.13793,0.14059,0.13764,0.13808,642254.10993048,88682.44749920069
1691798400,2023-08-12 00:00:00,XLM/USD,0.13969,0.14030,0.13677,0.13793,1007763.76952716,139000.85673088118
1691712000,2023-08-11 00:00:00,XLM/USD,0.13854,0.14115,0.13839,0.13939,1577788.35363485,219927.91861316172
1691625600,2023-08-10 00:00:00,XLM/USD,0.14130,0.14152,0.13831,0.13885,1518241.03720247,210807.76801556296
1691539200,2023-08-09 00:00:00,XLM/USD,0.14272,0.14600,0.13968,0.14159,2611229.84698664,369724.0340348383
1691452800,2023-08-08 00:00:00,XLM/USD,0.14248,0.14365,0.13838,0.14304,3699920.13226108,529236.5757186249
1691366400,2023-08-07 00:00:00,XLM/USD,0.13924,0.14329,0.13707,0.14265,3201390.92778582,456678.4158486472
1691280000,2023-08-06 00:00:00,XLM/USD,0.13879,0.14480,0.13851,0.13868,1744153.49509310,241879.2066995111
1691193600,2023-08-05 00:00:00,XLM/USD,0.13623,0.13910,0.13342,0.13910,2288948.12840258,318392.68466079887
1691107200,2023-08-04 00:00:00,XLM/USD,0.13873,0.14178,0.13616,0.13625,2767250.01387968,377037.8143911064
1691020800,2023-08-03 00:00:00,XLM/USD,0.14392,0.14562,0.13811,0.13884,7499368.52138214,1041212.3255086963
1690934400,2023-08-02 00:00:00,XLM/USD,0.15350,0.15448,0.14329,0.14387,4454940.04413644,640932.2241499097
1690848000,2023-08-01 00:00:00,XLM/USD,0.15020,0.15356,0.14500,0.15356,2640742.58387602,405512.4311800016
1690761600,2023-07-31 00:00:00,XLM/USD,0.15619,0.15766,0.14878,0.15051,2448524.15047372,368527.3698877996
1690675200,2023-07-30 00:00:00,XLM/USD,0.15798,0.16187,0.15290,0.15668,2023924.32034047,317108.46251094487
1690588800,2023-07-29 00:00:00,XLM/USD,0.15948,0.16119,0.15767,0.15882,1002712.64380619,159250.8220892991
1690502400,2023-07-28 00:00:00,XLM/USD,0.15892,0.17169,0.15793,0.16017,4392123.00435922,703486.3416082163
1690416000,2023-07-27 00:00:00,XLM/USD,0.15515,0.16336,0.15359,0.15920,6154874.59304109,979856.0352121416
1690329600,2023-07-26 00:00:00,XLM/USD,0.14492,0.16255,0.14034,0.15583,3679061.32857754,573308.126832238
1690243200,2023-07-25 00:00:00,XLM/USD,0.14541,0.14981,0.14134,0.14494,5276812.10487871,764821.1464811203
1690156800,2023-07-24 00:00:00,XLM/USD,0.15582,0.15582,0.14439,0.14590,3814829.57722934,556583.6353177608
1690070400,2023-07-23 00:00:00,XLM/USD,0.15500,0.16100,0.15250,0.15604,1786807.83167665,278813.4940548245
1689984000,2023-07-22 00:00:00,XLM/USD,0.15719,0.16825,0.15510,0.15587,3026555.31895899,471749.17756613775
1689897600,2023-07-21 00:00:00,XLM/USD,0.16330,0.17049,0.15378,0.15688,4894623.64291368,767868.557100298
1689811200,2023-07-20 00:00:00,XLM/USD,0.15656,0.18017,0.15494,0.16296,10948637.75400143,1784190.0083920727
1689724800,2023-07-19 00:00:00,XLM/USD,0.13225,0.16762,0.13148,0.15589,11617706.19746807,1811084.2191232976
1689638400,2023-07-18 00:00:00,XLM/USD,0.12860,0.13338,0.12518,0.13256,4413996.67059865,585119.3986545572
1689552000,2023-07-17 00:00:00,XLM/USD,0.13115,0.13449,0.12490,0.12899,4901989.18584495,632307.5850821402
1689465600,2023-07-16 00:00:00,XLM/USD,0.12807,0.13873,0.12502,0.13161,4625470.51381328,608758.1743229658
1689379200,2023-07-15 00:00:00,XLM/USD,0.13430,0.13538,0.12721,0.12813,3684454.42298025,472089.1452164594
1689292800,2023-07-14 00:00:00,XLM/USD,0.15623,0.15739,0.12631,0.13521,6781658.03499467,916947.9829116294
1689206400,2023-07-13 00:00:00,XLM/USD,0.09611,0.20000,0.09535,0.15656,24945881.50773433,3905527.2088508867
1689120000,2023-07-12 00:00:00,XLM/USD,0.09843,0.09847,0.09545,0.09631,2230330.11455227,214803.09333252916
1689033600,2023-07-11 00:00:00,XLM/USD,0.09975,0.10085,0.09836,0.09855,1969149.48591291,194059.68183671727
1688947200,2023-07-10 00:00:00,XLM/USD,0.09904,0.10055,0.09725,0.09943,1794020.81557004,178379.48969212908
1688860800,2023-07-09 00:00:00,XLM/USD,0.09962,0.09999,0.09851,0.09921,1348236.21590842,133758.51498027437
