https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USD
1685750400,2023-06-03 00:00:00,ADA/USD,0.37709,0.37780,0.37345,0.37613,66834.13848508,25138.32450839314
1685664000,2023-06-02 00:00:00,ADA/USD,0.36433,0.37927,0.36374,0.37789,226308.64974714,85519.77565294674
1685577600,2023-06-01 00:00:00,ADA/USD,0.37437,0.37437,0.36137,0.36454,1225271.30736284,446660.4023860497
1685491200,2023-05-31 00:00:00,ADA/USD,0.37750,0.38048,0.37048,0.37437,315894.23256402,118261.32384499218
1685404800,2023-05-30 00:00:00,ADA/USD,0.37889,0.38352,0.37513,0.37774,121466.53808611,45882.7700966472
1685318400,2023-05-29 00:00:00,ADA/USD,0.38391,0.38500,0.37609,0.37913,201648.09081389,76450.84067027012
1685232000,2023-05-28 00:00:00,ADA/USD,0.36674,0.38455,0.36674,0.38304,309132.11790752,118409.96644329645
1685145600,2023-05-27 00:00:00,ADA/USD,0.36223,0.36697,0.36126,0.36697,42797.20537276,15705.290455641738
1685059200,2023-05-26 00:00:00,ADA/USD,0.35781,0.36575,0.35375,0.36280,262212.15679914,95130.57048672799
1684972800,2023-05-25 00:00:00,ADA/USD,0.36286,0.36286,0.35544,0.35827,306833.22756955,109929.14044134266
1684886400,2023-05-24 00:00:00,ADA/USD,0.37021,0.37021,0.36052,0.36441,959512.89599546,349656.0944297056
1684800000,2023-05-23 00:00:00,ADA/USD,0.36689,0.37533,0.36689,0.37011,120883.38228265,44740.14861663159
1684713600,2023-05-22 00:00:00,ADA/USD,0.35861,0.37376,0.35861,0.36718,157581.34792339,57860.71933051034
1684627200,2023-05-21 00:00:00,ADA/USD,0.36677,0.36677,0.35770,0.36033,83752.70144820,30178.610912829903
1684540800,2023-05-20 00:00:00,ADA/USD,0.36765,0.36765,0.36428,0.36582,72327.23100188,26458.747645107742
1684454400,2023-05-19 00:00:00,ADA/USD,0.37194,0.37268,0.36643,0.36720,92094.45700777,33817.08461325315
1684368000,2023-05-18 00:00:00,ADA/USD,0.37560,0.37890,0.36720,0.37327,77106.52142055,28781.551250648696
1684281600,2023-05-17 00:00:00,ADA/USD,0.36827,0.37910,0.36500,0.37511,72128.96116113,27056.294621151475
1684195200,2023-05-16 00:00:00,ADA/USD,0.36812,0.37019,0.36305,0.36794,117538.53368338,43247.128083462834
1684108800,2023-05-15 00:00:00,ADA/USD,0.36682,0.37500,0.36682,0.36701,74158.64083140,27216.962771532115
1684022400,2023-05-14 00:00:00,ADA/USD,0.36494,0.37276,0.36348,0.37027,78169.73122241,28943.90637972175
1683936000,2023-05-13 00:00:00,ADA/USD,0.36748,0.36851,0.36340,0.36598,55346.78346823,20255.81581370282
1683849600,2023-05-12 00:00:00,ADA/USD,0.35799,0.36923,0.35428,0.36923,244352.09601163,90222.12441037415
1683763200,2023-05-11 00:00:00,ADA/USD,0.36877,0.36877,0.34906,0.35955,490223.43946403,176259.83765929198
1683676800,2023-05-10 00:00:00,ADA/USD,0.36537,0.37255,0.35518,0.37057,638228.23445432,236508.23684173738
1683590400,2023-05-09 00:00:00,ADA/USD,0.36663,0.36951,0.36075,0.36187,117254.21742067,42430.783658017855
1683504000,2023-05-08 00:00:00,ADA/USD,0.37772,0.37930,0.35649,0.36547,196061.39978488,71654.5597793801
1683417600,2023-05-07 00:00:00,ADA/USD,0.37986,0.38182,0.37495,0.37495,86356.83260084,32379.49438368496
1683331200,2023-05-06 00:00:00,ADA/USD,0.39432,0.39710,0.37693,0.38004,301196.11118702,114466.57009551508
1683244800,2023-05-05 00:00:00,ADA/USD,0.38791,0.39709,0.38446,0.39461,130979.82038444,51685.94692190387
1683158400,2023-05-04 00:00:00,ADA/USD,0.39312,0.39610,0.38567,0.38756,134138.44332154,51986.69509369604
1683072000,2023-05-03 00:00:00,ADA/USD,0.38979,0.39543,0.37931,0.39457,183619.85667006,72450.88684630557
1682985600,2023-05-02 00:00:00,ADA/USD,0.38676,0.39462,0.38177,0.39110,270184.05833630,105668.98521532693
1682899200,2023-05-01 00:00:00,ADA/USD,0.39687,0.39687,0.38060,0.38648,695992.75226004,268987.2788934603
1682812800,2023-04-30 00:00:00,ADA/USD,0.40190,0.41099,0.39608,0.39849,196438.68767179,78278.8526503316
1682726400,2023-04-29 00:00:00,ADA/USD,0.40432,0.40724,0.39958,0.40201,82317.94400291,33092.63666860985
1682640000,2023-04-28 00:00:00,ADA/USD,0.40840,0.41036,0.39797,0.40493,468619.06871091,189757.91949310878
1682553600,2023-04-27 00:00:00,ADA/USD,0.40850,0.41779,0.40423,0.40991,106511.38892245,43660.08343320148
1682467200,2023-04-26 00:00:00,ADA/USD,0.39646,0.41634,0.37980,0.40118,368438.95424218,147810.33966287776
1682380800,2023-04-25 00:00:00,ADA/USD,0.38355,0.39334,0.37739,0.39256,477433.36407567,187421.24140154503
1682294400,2023-04-24 00:00:00,ADA/USD,0.38839,0.39701,0.38103,0.38378,120478.65619769,46237.29867554947
1682208000,2023-04-23 00:00:00,ADA/USD,0.39553,0.39558,0.38110,0.38884,45480.65867236,17684.699318160463
1682121600,2023-04-22 00:00:00,ADA/USD,0.38274,0.39779,0.38179,0.39487,130223.63967612,51421.408598909504
1682035200,2023-04-21 00:00:00,ADA/USD,0.40170,0.40620,0.37196,0.38274,424150.22210429,162339.25600819595
1681948800,2023-04-20 00:00:00,ADA/USD,0.41812,0.42070,0.39655,0.40043,309699.51888695,124012.97834790139
1681862400,2023-04-19 00:00:00,ADA/USD,0.44301,0.44301,0.41000,0.41536,627171.87785754,260502.11118690783
1681776000,2023-04-18 00:00:00,ADA/USD,0.43268,0.44767,0.42826,0.44356,517426.32304435,229509.6198495519
1681689600,2023-04-17 00:00:00,ADA/USD,0.44863,0.44878,0.43315,0.43566,510446.53569511,222381.13774093162
1681603200,2023-04-16 00:00:00,ADA/USD,0.45389,0.45553,0.44425,0.45315,317736.01693782,143982.07607537313
1681516800,2023-04-15 00:00:00,ADA/USD,0.43562,0.46216,0.43268,0.45489,983891.30666020,447562.3164866584
1681430400,2023-04-14 00:00:00,ADA/USD,0.42592,0.44464,0.42385,0.43825,564992.66185980,247608.03406005734
1681344000,2023-04-13 00:00:00,ADA/USD,0.40460,0.42883,0.40006,0.42539,414415.05351658,176288.019615418
1681257600,2023-04-12 00:00:00,ADA/USD,0.40365,0.40631,0.39000,0.40547,718926.54020993,291503.14425892034
1681171200,2023-04-11 00:00:00,ADA/USD,0.39666,0.41138,0.39661,0.40147,380359.89449036,152703.08684104483
1681084800,2023-04-10 00:00:00,ADA/USD,0.38567,0.39667,0.38540,0.39574,204736.35598178,81022.36551622962
1680998400,2023-04-09 00:00:00,ADA/USD,0.38801,0.39256,0.38475,0.39148,44844.39972732,17555.685605251234
1680912000,2023-04-08 00:00:00,ADA/USD,0.38392,0.38983,0.38107,0.38549,365933.09332107,141063.5481443393
1680825600,2023-04-07 00:00:00,ADA/USD,0.38301,0.38440,0.37805,0.38389,400613.65646700,153791.57658111665
1680739200,2023-04-06 00:00:00,ADA/USD,0.39024,0.39030,0.37731,0.38359,695986.97096439,266973.6421922303
1680652800,2023-04-05 00:00:00,ADA/USD,0.38725,0.39976,0.37896,0.39271,642608.16723148,252358.6533534745
1680566400,2023-04-04 00:00:00,ADA/USD,0.38810,0.39889,0.38626,0.39262,280872.21761341,110276.05007937703
1680480000,2023-04-03 00:00:00,ADA/USD,0.38048,0.40292,0.37222,0.38875,270279.69603828,105071.23183488134
1680393600,2023-04-02 00:00:00,ADA/USD,0.39031,0.39031,0.37639,0.38098,207778.88696441,79159.60035570091
1680307200,2023-04-01 00:00:00,ADA/USD,0.39711,0.39985,0.38948,0.39594,227331.53068539,90009.64625957332
1680220800,2023-03-31 00:00:00,ADA/USD,0.37595,0.40900,0.37595,0.40153,906860.61712289,364131.743593354
1680134400,2023-03-30 00:00:00,ADA/USD,0.38066,0.38701,0.37005,0.37557,209726.08292884,78766.82496558444
1680048000,2023-03-29 00:00:00,ADA/USD,0.36859,0.38955,0.36690,0.38188,917247.71342613,350278.55680317053
1679961600,2023-03-28 00:00:00,ADA/USD,0.34541,0.36826,0.34409,0.36781,564734.12052044,207714.85686862306
1679875200,2023-03-27 00:00:00,ADA/USD,0.35595,0.35634,0.33714,0.34574,371670.53669420,128501.37135665271
1679788800,2023-03-26 00:00:00,ADA/USD,0.35003,0.36143,0.34897,0.35652,245041.20132124,87362.08909504848
1679702400,2023-03-25 00:00:00,ADA/USD,0.36077,0.36187,0.35040,0.35181,203049.66438126,71434.90242597109
1679616000,2023-03-24 00:00:00,ADA/USD,0.37220,0.37220,0.35617,0.36069,513696.65406057,185285.246153107
1679529600,2023-03-23 00:00:00,ADA/USD,0.35964,0.38403,0.35491,0.37212,655739.60195980,244013.82068128078
1679443200,2023-03-22 00:00:00,ADA/USD,0.37265,0.38765,0.35040,0.36093,622565.66613518,224702.6258781705
1679356800,2023-03-21 00:00:00,ADA/USD,0.33785,0.38560,0.33185,0.37068,1768260.30110882,655458.7284150174
1679270400,2023-03-20 00:00:00,ADA/USD,0.34500,0.34610,0.33318,0.33637,485283.81605029,163234.91720483606
1679184000,2023-03-19 00:00:00,ADA/USD,0.33957,0.35259,0.33910,0.34877,276958.32744866,96594.75586426914
1679097600,2023-03-18 00:00:00,ADA/USD,0.34885,0.35759,0.33623,0.33780,275080.93407924,92922.33953196727
1679011200,2023-03-17 00:00:00,ADA/USD,0.32375,0.35004,0.32298,0.34968,641994.55937352,224492.65752173244
1678924800,2023-03-16 00:00:00,ADA/USD,0.32406,0.32927,0.31891,0.32522,507651.23794687,165098.33560508105
1678838400,2023-03-15 00:00:00,ADA/USD,0.34403,0.34827,0.31750,0.32563,4343041.13191433,1414224.483785263
1678752000,2023-03-14 00:00:00,ADA/USD,0.34524,0.36885,0.33769,0.34446,1112255.41895406,383127.5016129155
1678665600,2023-03-13 00:00:00,ADA/USD,0.33195,0.35167,0.32913,0.34490,2103857.51014171,725620.4552478757
1678579200,2023-03-12 00:00:00,ADA/USD,0.30501,0.33257,0.30432,0.33257,188003.25389659,62524.242148388934
1678492800,2023-03-11 00:00:00,ADA/USD,0.31629,0.32511,0.30388,0.30619,794230.55586750,243185.45390106985
1678406400,2023-03-10 00:00:00,ADA/USD,0.30871,0.31816,0.29810,0.31580,646918.64825073,204296.90911758057
1678320000,2023-03-09 00:00:00,ADA/USD,0.31629,0.32197,0.30151,0.30862,383931.77522836,118489.02447097647
1678233600,2023-03-08 00:00:00,ADA/USD,0.33166,0.33217,0.31311,0.31919,280976.89502726,89685.01512375112
1678147200,2023-03-07 00:00:00,ADA/USD,0.32956,0.33415,0.32534,0.32929,1430374.64641981,471008.06731957925
1678060800,2023-03-06 00:00:00,ADA/USD,0.33619,0.33707,0.32973,0.33045,209280.40492966,69156.70980900615
1677974400,2023-03-05 00:00:00,ADA/USD,0.33655,0.34131,0.33532,0.33684,162371.35754903,54693.168076815266
1677888000,2023-03-04 00:00:00,ADA/USD,0.34342,0.34432,0.33092,0.33504,228981.14245643,76717.84196860231
1677801600,2023-03-03 00:00:00,ADA/USD,0.34804,0.34804,0.32193,0.34210,512262.10790421,175244.86711403023
1677715200,2023-03-02 00:00:00,ADA/USD,0.35935,0.36046,0.34500,0.35135,114315.46554053,40164.73881766522
1677628800,2023-03-01 00:00:00,ADA/USD,0.35231,0.36368,0.34967,0.35918,73636.50601104,26448.760229045343
1677542400,2023-02-28 00:00:00,ADA/USD,0.36409,0.36756,0.34922,0.35176,408464.57618613,143681.4993192331
1677456000,2023-02-27 00:00:00,ADA/USD,0.36747,0.36846,0.35819,0.36457,41190.13214505,15016.68647612088
1677369600,2023-02-26 00:00:00,ADA/USD,0.35903,0.36859,0.35903,0.36859,110235.32456159,40631.638280156454
1677283200,2023-02-25 00:00:00,ADA/USD,0.36683,0.36696,0.35381,0.36185,34086.66320223,12334.259079726924
1677196800,2023-02-24 00:00:00,ADA/USD,0.38447,0.38447,0.35918,0.36538,71781.91234795,26227.67513369397
1677110400,2023-02-23 00:00:00,ADA/USD,0.38870,0.39360,0.38003,0.38207,52094.23389085,19903.643942677063
1677024000,2023-02-22 00:00:00,ADA/USD,0.39211,0.39298,0.37800,0.38886,162608.80620019,63232.06037900588
1676937600,2023-02-21 00:00:00,ADA/USD,0.40200,0.40392,0.38696,0.39145,239290.36156445,93670.21203440396
1676851200,2023-02-20 00:00:00,ADA/USD,0.39717,0.40872,0.39492,0.40348,256439.61617396,103468.25633386939
1676764800,2023-02-19 00:00:00,ADA/USD,0.40502,0.41173,0.39744,0.39897,71733.90810061,28619.67731490037
1676678400,2023-02-18 00:00:00,ADA/USD,0.40351,0.41758,0.40043,0.40609,78125.23958452,31725.878542877726
1676592000,2023-02-17 00:00:00,ADA/USD,0.38840,0.40900,0.38840,0.40426,176588.75281184,71387.76921171445
1676505600,2023-02-16 00:00:00,ADA/USD,0.41988,0.41988,0.38691,0.38691,264155.02651313,102204.22130819512
1676419200,2023-02-15 00:00:00,ADA/USD,0.38554,0.41931,0.38427,0.41808,174357.07461255,72895.20575401491
1676332800,2023-02-14 00:00:00,ADA/USD,0.35628,0.39190,0.35628,0.38675,229697.05422206,88835.3357203817
1676246400,2023-02-13 00:00:00,ADA/USD,0.36476,0.36476,0.34772,0.36047,152557.31661765,54992.335921164304
1676160000,2023-02-12 00:00:00,ADA/USD,0.36541,0.36924,0.36089,0.36345,28129.79240899,10223.773051047416
1676073600,2023-02-11 00:00:00,ADA/USD,0.35941,0.36861,0.35875,0.36861,74943.26718577,27624.83771734668
1675987200,2023-02-10 00:00:00,ADA/USD,0.36091,0.36467,0.35452,0.36411,499257.99509762,181784.8285949944
1675900800,2023-02-09 00:00:00,ADA/USD,0.39450,0.39450,0.35543,0.36212,461509.09798838,167121.67456355217
1675814400,2023-02-08 00:00:00,ADA/USD,0.40177,0.40209,0.38900,0.39190,38141.93651511,14947.824920271609
1675728000,2023-02-07 00:00:00,ADA/USD,0.38325,0.39663,0.38325,0.39606,245138.17694407,97089.42636046837
1675641600,2023-02-06 00:00:00,ADA/USD,0.39244,0.40265,0.37986,0.37986,58512.85201469,22226.691966300143
1675555200,2023-02-05 00:00:00,ADA/USD,0.39500,0.40090,0.38194,0.39320,631413.42729441,248271.759612162
1675468800,2023-02-04 00:00:00,ADA/USD,0.40150,0.40520,0.39832,0.40001,37456.59460729,14983.01240886207
1675382400,2023-02-03 00:00:00,ADA/USD,0.39959,0.40689,0.39695,0.40480,132825.54334844,53767.77994744851
1675296000,2023-02-02 00:00:00,ADA/USD,0.39900,0.41202,0.39286,0.39847,336073.89455408,133915.36476296425
1675209600,2023-02-01 00:00:00,ADA/USD,0.38843,0.40076,0.37184,0.40075,282237.50926269,113106.681837023
1675123200,2023-01-31 00:00:00,ADA/USD,0.37218,0.39900,0.37055,0.39156,170580.14082121,66792.35993995299
1675036800,2023-01-30 00:00:00,ADA/USD,0.39750,0.39772,0.36817,0.37121,335753.93621359,124635.21866184672
1674950400,2023-01-29 00:00:00,ADA/USD,0.38346,0.39952,0.38346,0.39521,288141.87454359,113876.5502383722
1674864000,2023-01-28 00:00:00,ADA/USD,0.39136,0.39708,0.37961,0.38072,385291.07286832,146688.0172624268
1674777600,2023-01-27 00:00:00,ADA/USD,0.38129,0.38915,0.36999,0.38786,295138.68333624,114472.48971879404
1674691200,2023-01-26 00:00:00,ADA/USD,0.38610,0.38610,0.37283,0.37990,69656.30732648,26462.431153329755
1674604800,2023-01-25 00:00:00,ADA/USD,0.35110,0.37824,0.34729,0.37356,214087.02424379,79974.34877651019
1674518400,2023-01-24 00:00:00,ADA/USD,0.37692,0.38219,0.35712,0.35975,126095.75275441,45362.947053399
1674432000,2023-01-23 00:00:00,ADA/USD,0.37704,0.38242,0.37050,0.37692,109767.09094465,41373.41191885748
1674345600,2023-01-22 00:00:00,ADA/USD,0.37204,0.38503,0.36395,0.37636,223646.19294442,84171.48117656191
1674259200,2023-01-21 00:00:00,ADA/USD,0.36696,0.37862,0.35849,0.36821,387726.66470600,142764.83521139625
1674172800,2023-01-20 00:00:00,ADA/USD,0.34023,0.36488,0.33496,0.36488,140266.02220669,51180.26618277704
1674086400,2023-01-19 00:00:00,ADA/USD,0.32801,0.34298,0.32801,0.33801,379635.22627728,128320.50283398341
1674000000,2023-01-18 00:00:00,ADA/USD,0.34631,0.35529,0.32570,0.32659,731199.12096769,238802.32091683787
1673913600,2023-01-17 00:00:00,ADA/USD,0.35178,0.35585,0.34476,0.34581,159538.28987234,55169.9360207539
1673827200,2023-01-16 00:00:00,ADA/USD,0.35783,0.36443,0.34000,0.34880,371479.37625637,129572.00643822186
1673740800,2023-01-15 00:00:00,ADA/USD,0.34997,0.35311,0.33957,0.34926,79777.38824527,27863.050618543002
1673654400,2023-01-14 00:00:00,ADA/USD,0.34533,0.36851,0.33593,0.34972,1201046.91474024,420030.1270229567
1673568000,2023-01-13 00:00:00,ADA/USD,0.32921,0.34996,0.32476,0.34485,601147.18767103,207305.6076683547
1673481600,2023-01-12 00:00:00,ADA/USD,0.32371,0.33447,0.31625,0.32890,470693.47202591,154811.0829493218
1673395200,2023-01-11 00:00:00,ADA/USD,0.32143,0.32291,0.30887,0.32291,221030.94451821,71373.10229437519
1673308800,2023-01-10 00:00:00,ADA/USD,0.31756,0.32468,0.31373,0.32233,393167.84892238,126729.79274315076
1673222400,2023-01-09 00:00:00,ADA/USD,0.29657,0.34524,0.29654,0.31460,518461.88455047,163108.10887957786
1673136000,2023-01-08 00:00:00,ADA/USD,0.27684,0.29850,0.27523,0.29782,494930.68363609,147400.25620050033
1673049600,2023-01-07 00:00:00,ADA/USD,0.27841,0.28038,0.27342,0.27781,317440.09888550,88188.03387138076
1672963200,2023-01-06 00:00:00,ADA/USD,0.27299,0.27897,0.26727,0.27810,716457.09733541,199246.71876897753
1672876800,2023-01-05 00:00:00,ADA/USD,0.26758,0.26957,0.26448,0.26855,143127.64965219,38436.93031409563
1672790400,2023-01-04 00:00:00,ADA/USD,0.25264,0.26999,0.25264,0.26793,718911.13037746,192617.85916203287
1672704000,2023-01-03 00:00:00,ADA/USD,0.25266,0.25436,0.25062,0.25085,501350.48028287,125763.76797895796
1672617600,2023-01-02 00:00:00,ADA/USD,0.24968,0.25590,0.24751,0.25382,882334.78544763,223954.21524231744
1672531200,2023-01-01 00:00:00,ADA/USD,0.24571,0.24943,0.24393,0.24943,62346.38873325,15551.059741734549
1672444800,2022-12-31 00:00:00,ADA/USD,0.24556,0.25016,0.24450,0.24603,66366.28604600,16328.097355897378
1672358400,2022-12-30 00:00:00,ADA/USD,0.24447,0.24632,0.24089,0.24553,599377.52456103,147165.1636054697
1672272000,2022-12-29 00:00:00,ADA/USD,0.24770,0.24770,0.24050,0.24329,730393.22140099,177697.36683464688
1672185600,2022-12-28 00:00:00,ADA/USD,0.26042,0.26078,0.24700,0.24860,977689.76276629,243053.67502369967
1672099200,2022-12-27 00:00:00,ADA/USD,0.26386,0.26455,0.25711,0.25909,169342.20025615,43874.8706643659
1672012800,2022-12-26 00:00:00,ADA/USD,0.25882,0.26385,0.25811,0.26332,388778.46739596,102373.14603470419
1671926400,2022-12-25 00:00:00,ADA/USD,0.25981,0.25981,0.25543,0.25918,153913.26986798,39891.24128438306
1671840000,2022-12-24 00:00:00,ADA/USD,0.25937,0.26001,0.25720,0.25872,192462.57317006,49793.91693055793
1671753600,2022-12-23 00:00:00,ADA/USD,0.25650,0.26330,0.25600,0.25938,1579575.41762406,409710.2718233287
1671667200,2022-12-22 00:00:00,ADA/USD,0.25280,0.25681,0.24816,0.25625,615090.95841011,157617.05809259065
1671580800,2022-12-21 00:00:00,ADA/USD,0.25750,0.25750,0.24824,0.25280,632843.46826177,159982.82877657545
1671494400,2022-12-20 00:00:00,ADA/USD,0.25550,0.26142,0.25550,0.25895,332745.56756237,86164.4647202757
1671408000,2022-12-19 00:00:00,ADA/USD,0.26721,0.26721,0.25039,0.25265,888492.35512804,224477.5935230993
1671321600,2022-12-18 00:00:00,ADA/USD,0.26908,0.27025,0.26500,0.26728,139854.09157882,37380.20159718701
1671235200,2022-12-17 00:00:00,ADA/USD,0.26597,0.26798,0.26025,0.26669,940236.55553406,250751.68699537843
1671148800,2022-12-16 00:00:00,ADA/USD,0.30032,0.30092,0.25720,0.26165,527554.67102177,138034.6796728461
1671062400,2022-12-15 00:00:00,ADA/USD,0.30808,0.30808,0.29717,0.29894,104603.66158698,31270.2185948118
1670976000,2022-12-14 00:00:00,ADA/USD,0.31473,0.31473,0.30584,0.30802,354877.61698243,109309.40358292809
1670889600,2022-12-13 00:00:00,ADA/USD,0.30749,0.31845,0.29999,0.31146,1981876.56162276,617275.2738830248
1670803200,2022-12-12 00:00:00,ADA/USD,0.30160,0.30710,0.30160,0.30652,115538.56057027,35414.87958599916
1670716800,2022-12-11 00:00:00,ADA/USD,0.31236,0.31418,0.30810,0.30859,156231.36945951,48211.438301510185
1670630400,2022-12-10 00:00:00,ADA/USD,0.31150,0.31480,0.31150,0.31267,198257.61097703,61989.20722418797
1670544000,2022-12-09 00:00:00,ADA/USD,0.31422,0.31559,0.30946,0.31171,150097.76881997,46786.975518872845
1670457600,2022-12-08 00:00:00,ADA/USD,0.30827,0.31484,0.30803,0.31484,259019.83806561,81549.80581657666
1670371200,2022-12-07 00:00:00,ADA/USD,0.31769,0.31769,0.30728,0.31011,94330.23209996,29252.748276518596
1670284800,2022-12-06 00:00:00,ADA/USD,0.31959,0.32049,0.31451,0.31620,92417.75526839,29222.494215864917
1670198400,2022-12-05 00:00:00,ADA/USD,0.32205,0.32753,0.31567,0.31989,292301.81222870,93504.42671383884
1670112000,2022-12-04 00:00:00,ADA/USD,0.32092,0.32372,0.31975,0.32199,140506.62685191,45241.7287800465
1670025600,2022-12-03 00:00:00,ADA/USD,0.31757,0.32557,0.31708,0.32070,165835.35780664,53183.39924858945
1669939200,2022-12-02 00:00:00,ADA/USD,0.31413,0.31952,0.31162,0.31916,140110.11342308,44717.543800110216
1669852800,2022-12-01 00:00:00,ADA/USD,0.31886,0.31963,0.31000,0.31418,795722.82213737,250000.1962591189
1669766400,2022-11-30 00:00:00,ADA/USD,0.31311,0.32048,0.30546,0.31917,1010656.83637804,322571.34246677905
1669680000,2022-11-29 00:00:00,ADA/USD,0.30497,0.31194,0.30461,0.31080,175782.91242822,54633.32918269078
1669593600,2022-11-28 00:00:00,ADA/USD,0.31382,0.31382,0.29965,0.30580,1022931.77664635,312812.53729845386
1669507200,2022-11-27 00:00:00,ADA/USD,0.31298,0.31970,0.31298,0.31300,1018775.13801575,318876.61819892976
1669420800,2022-11-26 00:00:00,ADA/USD,0.31628,0.32119,0.31259,0.31259,52203.82283947,16318.392981389925
1669334400,2022-11-25 00:00:00,ADA/USD,0.31274,0.31598,0.30775,0.31485,157786.62384339,49679.118517091345
1669248000,2022-11-24 00:00:00,ADA/USD,0.31845,0.31979,0.31210,0.31477,166339.08964458,52358.55524742445
1669161600,2022-11-23 00:00:00,ADA/USD,0.30996,0.31872,0.30938,0.31872,252397.42226998,80444.10642588802
1669075200,2022-11-22 00:00:00,ADA/USD,0.30669,0.31514,0.29903,0.31157,298974.85410255,93151.59529273151
1668988800,2022-11-21 00:00:00,ADA/USD,0.31035,0.31052,0.29680,0.30506,129900.53789343,39627.45808976975
1668902400,2022-11-20 00:00:00,ADA/USD,0.33040,0.33040,0.31000,0.31011,78138.06046865,24231.393931933053
1668816000,2022-11-19 00:00:00,ADA/USD,0.32580,0.33042,0.32263,0.32898,190678.29505639,62729.34550765118
1668729600,2022-11-18 00:00:00,ADA/USD,0.32969,0.33172,0.32092,0.32460,315254.97849136,102331.76601829544
1668643200,2022-11-17 00:00:00,ADA/USD,0.33277,0.33346,0.31897,0.32512,327548.07326283,106492.42957921128
1668556800,2022-11-16 00:00:00,ADA/USD,0.33757,0.34329,0.32398,0.33210,266271.57140990,88428.78886522778
1668470400,2022-11-15 00:00:00,ADA/USD,0.33003,0.34391,0.33003,0.33649,388511.50731258,130730.23709561005
1668384000,2022-11-14 00:00:00,ADA/USD,0.33164,0.33994,0.31563,0.33131,660898.53125679,218962.2923906871
1668297600,2022-11-13 00:00:00,ADA/USD,0.34040,0.34418,0.32530,0.32543,619215.29149836,201511.2323123113
1668211200,2022-11-12 00:00:00,ADA/USD,0.35483,0.35483,0.33630,0.33803,1999585.87512868,675920.0133697477
1668124800,2022-11-11 00:00:00,ADA/USD,0.36668,0.37136,0.34273,0.35128,231551.98259097,81339.58044455593
1668038400,2022-11-10 00:00:00,ADA/USD,0.31402,0.37545,0.31257,0.36761,1375835.19209573,505770.7749663113
1667952000,2022-11-09 00:00:00,ADA/USD,0.37185,0.37566,0.31132,0.31648,2058176.05377995,651371.5575002785
1667865600,2022-11-08 00:00:00,ADA/USD,0.40517,0.41359,0.34611,0.37190,1827410.26741926,679613.8784532228
1667779200,2022-11-07 00:00:00,ADA/USD,0.40150,0.41540,0.39782,0.40514,550171.63691229,222896.53697864516
1667692800,2022-11-06 00:00:00,ADA/USD,0.42592,0.42859,0.40529,0.40529,265785.02971054,107720.01469138476
1667606400,2022-11-05 00:00:00,ADA/USD,0.42826,0.44016,0.42192,0.42512,1073885.58969783,456530.24189234147
1667520000,2022-11-04 00:00:00,ADA/USD,0.38924,0.42599,0.38924,0.42149,799131.73637498,336826.0355646903
1667433600,2022-11-03 00:00:00,ADA/USD,0.38983,0.39877,0.38861,0.38955,121324.37326252,47261.90960441467
1667347200,2022-11-02 00:00:00,ADA/USD,0.40115,0.41137,0.38014,0.38550,498079.06231587,192009.4785227679
1667260800,2022-11-01 00:00:00,ADA/USD,0.40542,0.41391,0.39871,0.40089,381393.37845234,152896.7914877586
1667174400,2022-10-31 00:00:00,ADA/USD,0.40896,0.41544,0.39859,0.40678,348475.20944987,141752.7457000181
1667088000,2022-10-30 00:00:00,ADA/USD,0.41516,0.42073,0.39958,0.39981,174987.73098103,69961.8447235256
1667001600,2022-10-29 00:00:00,ADA/USD,0.40262,0.43980,0.40261,0.41695,413072.57431198,172230.60985938006
1666915200,2022-10-28 00:00:00,ADA/USD,0.38465,0.41009,0.37815,0.40500,129138.01386247,52300.89561430035
1666828800,2022-10-27 00:00:00,ADA/USD,0.40318,0.41555,0.38875,0.38972,295314.84112230,115090.09988218277
1666742400,2022-10-26 00:00:00,ADA/USD,0.40209,0.41030,0.39621,0.40315,338804.77149061,136589.1436264394
1666656000,2022-10-25 00:00:00,ADA/USD,0.35895,0.43489,0.35652,0.40000,11357447.08244390,4542978.83297756
1666569600,2022-10-24 00:00:00,ADA/USD,0.36157,0.36423,0.35481,0.36054,255253.50929270,92029.10024039006
1666483200,2022-10-23 00:00:00,ADA/USD,0.35356,0.36295,0.34674,0.36232,114536.54762983,41498.88193724
1666396800,2022-10-22 00:00:00,ADA/USD,0.34998,0.35352,0.34585,0.35329,175127.38844220,61870.755062744836
1666310400,2022-10-21 00:00:00,ADA/USD,0.33975,0.34967,0.33095,0.34967,339252.64988118,118626.47408395221
1666224000,2022-10-20 00:00:00,ADA/USD,0.35008,0.35531,0.33699,0.33959,1228345.57006420,417133.8721381017
1666137600,2022-10-19 00:00:00,ADA/USD,0.35796,0.35993,0.35008,0.35008,1853607.14930506,648910.7908287154
1666051200,2022-10-18 00:00:00,ADA/USD,0.36846,0.37116,0.35926,0.36177,124249.88083556,44949.87938988054
1665964800,2022-10-17 00:00:00,ADA/USD,0.36938,0.37600,0.36598,0.37288,1500082.81494268,559350.8800358265
1665878400,2022-10-16 00:00:00,ADA/USD,0.36717,0.37412,0.36507,0.37134,45358.67750536,16843.491304840383
1665792000,2022-10-15 00:00:00,ADA/USD,0.36708,0.36973,0.36175,0.36175,81150.14449955,29356.064772712216
