https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE,Volume USD
1683676800,2023-05-10 00:00:00,AAVE/USD,64.45,65.66,63.57,64.50,610.21051515,39358.578227175
1683590400,2023-05-09 00:00:00,AAVE/USD,64.46,64.55,63.71,64.48,495.42036070,31944.704857936
1683504000,2023-05-08 00:00:00,AAVE/USD,67.21,67.21,62.99,64.49,86.71794635,5592.4403601115
1683417600,2023-05-07 00:00:00,AAVE/USD,69.90,69.96,69.71,69.96,17.29821856,1210.1833704575997
1683331200,2023-05-06 00:00:00,AAVE/USD,71.78,71.78,69.29,69.30,230.26160611,15957.129303423
1683244800,2023-05-05 00:00:00,AAVE/USD,71.37,74.57,70.43,73.76,231.12516254,17047.7919889504
1683158400,2023-05-04 00:00:00,AAVE/USD,70.70,70.70,70.70,70.70,4.98046397,352.118802679
1683072000,2023-05-03 00:00:00,AAVE/USD,67.71,70.50,67.71,70.24,16.69237909,1172.4727072816
1682985600,2023-05-02 00:00:00,AAVE/USD,68.78,69.07,68.78,69.07,10.52123795,726.7019052064999
1682899200,2023-05-01 00:00:00,AAVE/USD,70.18,70.18,69.35,69.35,8.15999846,565.895893201
1682812800,2023-04-30 00:00:00,AAVE/USD,71.55,71.55,70.94,70.94,54.44279807,3862.1720950858
1682726400,2023-04-29 00:00:00,AAVE/USD,72.14,72.36,72.01,72.36,22.88295341,1655.8105087476
1682640000,2023-04-28 00:00:00,AAVE/USD,71.41,71.41,71.41,71.41,1.39756336,99.79999953759999
1682553600,2023-04-27 00:00:00,AAVE/USD,71.32,71.41,69.52,71.41,77.54854309,5537.7414620569
1682467200,2023-04-26 00:00:00,AAVE/USD,70.87,74.82,66.26,67.67,2598.25781564,175824.1063843588
1682380800,2023-04-25 00:00:00,AAVE/USD,69.11,70.06,68.86,70.06,36.25263849,2539.8598526094
1682294400,2023-04-24 00:00:00,AAVE/USD,71.22,71.22,69.14,69.91,79.79826901,5578.6969864891
1682208000,2023-04-23 00:00:00,AAVE/USD,70.14,70.89,69.47,69.47,8.48930958,589.7523365226
1682121600,2023-04-22 00:00:00,AAVE/USD,69.73,70.69,69.48,70.34,27.32966467,1922.3686128878
1682035200,2023-04-21 00:00:00,AAVE/USD,73.09,73.09,68.47,69.09,340.00916875,23491.233468937502
1681948800,2023-04-20 00:00:00,AAVE/USD,74.68,74.88,71.81,72.57,116.02286351,8419.779204920698
1681862400,2023-04-19 00:00:00,AAVE/USD,77.94,77.94,73.95,74.16,442.98087706,32851.4618427696
1681776000,2023-04-18 00:00:00,AAVE/USD,80.80,83.82,80.50,80.69,241.73906133,19505.9248587177
1681689600,2023-04-17 00:00:00,AAVE/USD,83.00,83.76,80.73,81.40,445.87207240,36293.98669336
1681603200,2023-04-16 00:00:00,AAVE/USD,82.50,83.20,81.48,83.20,505.93468262,42093.765593984
1681516800,2023-04-15 00:00:00,AAVE/USD,81.65,83.74,81.60,82.66,187.45415860,15494.960749876
1681430400,2023-04-14 00:00:00,AAVE/USD,81.61,83.85,80.45,80.45,310.71010047,24996.6275828115
1681344000,2023-04-13 00:00:00,AAVE/USD,78.67,81.27,77.70,81.27,1109.18612765,90143.5565941155
1681257600,2023-04-12 00:00:00,AAVE/USD,75.82,79.20,75.82,79.20,385.56373305,30536.64765756
1681171200,2023-04-11 00:00:00,AAVE/USD,78.97,80.42,78.81,79.02,1071.67787562,84683.98573149239
1681084800,2023-04-10 00:00:00,AAVE/USD,76.07,78.64,75.32,78.63,101.90250828,8012.5942260564
1680998400,2023-04-09 00:00:00,AAVE/USD,76.50,77.19,75.25,76.61,65.89154270,5047.951086247
1680912000,2023-04-08 00:00:00,AAVE/USD,77.73,77.74,77.00,77.00,79.94816848,6156.00897296
1680825600,2023-04-07 00:00:00,AAVE/USD,80.70,80.70,77.95,77.98,225.30720951,17569.456197589803
1680739200,2023-04-06 00:00:00,AAVE/USD,78.91,81.23,78.91,79.90,84.77703104,6773.684780096
1680652800,2023-04-05 00:00:00,AAVE/USD,77.69,79.05,77.63,78.47,66.40315197,5210.655335085899
1680566400,2023-04-04 00:00:00,AAVE/USD,74.04,76.90,74.04,76.50,118.60231737,9073.077278805
1680480000,2023-04-03 00:00:00,AAVE/USD,71.03,75.00,71.03,74.35,120.90742622,8989.467139457
1680393600,2023-04-02 00:00:00,AAVE/USD,74.07,74.07,72.82,72.88,25.52385835,1860.178796548
1680307200,2023-04-01 00:00:00,AAVE/USD,73.78,74.31,73.78,74.07,91.58113330,6783.414543531
1680220800,2023-03-31 00:00:00,AAVE/USD,71.35,73.99,71.15,73.82,208.49142907,15390.8372939474
1680134400,2023-03-30 00:00:00,AAVE/USD,71.90,72.83,70.54,71.19,124.99451421,8898.3594666099
1680048000,2023-03-29 00:00:00,AAVE/USD,70.78,73.20,70.78,72.82,45.98563760,3348.6741300319995
1679961600,2023-03-28 00:00:00,AAVE/USD,69.37,70.18,69.14,69.56,113.53202780,7897.287853768
1679875200,2023-03-27 00:00:00,AAVE/USD,72.89,72.99,68.81,69.75,192.57418629,13432.0494937275
1679788800,2023-03-26 00:00:00,AAVE/USD,71.73,79.99,71.73,73.10,56.67917882,4143.247971741999
1679702400,2023-03-25 00:00:00,AAVE/USD,72.93,73.43,70.81,71.17,411.73784068,29303.3821211956
1679616000,2023-03-24 00:00:00,AAVE/USD,76.83,76.86,72.49,73.03,94.53495717,6903.8879221251
1679529600,2023-03-23 00:00:00,AAVE/USD,75.05,78.69,74.98,76.25,23.38457169,1783.0735913625
1679443200,2023-03-22 00:00:00,AAVE/USD,78.63,78.63,67.51,75.05,259.33110166,19462.799179583
1679356800,2023-03-21 00:00:00,AAVE/USD,75.76,78.96,75.76,78.47,50.41459703,3956.0334289441003
1679270400,2023-03-20 00:00:00,AAVE/USD,77.75,79.44,77.07,77.07,79.16093121,6100.932968354699
1679184000,2023-03-19 00:00:00,AAVE/USD,78.26,81.56,78.25,80.11,268.27493306,21491.5048874366
1679097600,2023-03-18 00:00:00,AAVE/USD,80.35,81.35,77.78,79.77,520.75108641,41540.31416292569
1679011200,2023-03-17 00:00:00,AAVE/USD,77.09,80.09,76.83,80.08,161.47088411,12930.588399528799
1678924800,2023-03-16 00:00:00,AAVE/USD,73.88,75.44,73.88,74.74,231.93818223,17335.059739870198
1678838400,2023-03-15 00:00:00,AAVE/USD,78.95,80.06,72.86,74.30,148.87711320,11061.569510759999
1678752000,2023-03-14 00:00:00,AAVE/USD,75.77,81.64,72.12,77.67,308.99464923,23999.6144056941
1678665600,2023-03-13 00:00:00,AAVE/USD,73.80,80.95,71.38,76.90,894.01520230,68749.76905687
1678579200,2023-03-12 00:00:00,AAVE/USD,66.89,73.19,66.75,73.19,463.81303378,33946.4759423582
1678492800,2023-03-11 00:00:00,AAVE/USD,68.77,71.23,64.62,67.04,786.95005116,52757.13142976641
1678406400,2023-03-10 00:00:00,AAVE/USD,68.16,68.80,65.00,68.75,196.79228548,13529.46962675
1678320000,2023-03-09 00:00:00,AAVE/USD,72.27,73.61,67.20,68.59,700.43933985,48043.1343203115
1678233600,2023-03-08 00:00:00,AAVE/USD,73.69,73.69,71.47,71.47,63.40021439,4531.2133224533
1678147200,2023-03-07 00:00:00,AAVE/USD,77.38,77.38,73.69,74.23,39.32139870,2918.8274255010006
1678060800,2023-03-06 00:00:00,AAVE/USD,74.90,77.26,74.90,76.78,222.69923544,17098.8472970832
1677974400,2023-03-05 00:00:00,AAVE/USD,75.72,76.80,74.64,74.64,253.75315832,18940.135737004803
1677888000,2023-03-04 00:00:00,AAVE/USD,77.21,77.21,75.13,75.13,301.81225355,22675.1546092115
1677801600,2023-03-03 00:00:00,AAVE/USD,76.93,76.93,73.50,76.16,130.54691570,9942.453099712
1677715200,2023-03-02 00:00:00,AAVE/USD,82.72,82.72,78.72,80.01,268.51094156,21483.5604342156
1677628800,2023-03-01 00:00:00,AAVE/USD,77.26,82.23,77.02,82.00,208.33356111,17083.35201102
1677542400,2023-02-28 00:00:00,AAVE/USD,80.00,80.00,77.31,77.89,328.94791746,25621.753290959397
1677456000,2023-02-27 00:00:00,AAVE/USD,82.34,82.34,79.81,80.45,50.13529211,4033.3842502495004
1677369600,2023-02-26 00:00:00,AAVE/USD,79.89,82.33,79.89,82.21,102.02237464,8387.2594191544
1677283200,2023-02-25 00:00:00,AAVE/USD,81.39,81.48,77.31,77.31,114.64302671,8863.0523949501
1677196800,2023-02-24 00:00:00,AAVE/USD,85.75,86.60,80.00,80.00,206.14247927,16491.3983416
1677110400,2023-02-23 00:00:00,AAVE/USD,85.32,87.00,85.02,85.43,87.39616819,7466.2546484717
1677024000,2023-02-22 00:00:00,AAVE/USD,87.63,87.79,82.07,83.48,1196.57301310,99889.915133588
1676937600,2023-02-21 00:00:00,AAVE/USD,90.92,92.12,86.63,86.63,269.14281200,23315.841803559997
1676851200,2023-02-20 00:00:00,AAVE/USD,90.31,91.70,90.24,91.69,426.79905842,39133.2056665298
1676764800,2023-02-19 00:00:00,AAVE/USD,90.88,95.18,89.50,89.98,456.21239625,41049.991414575
1676678400,2023-02-18 00:00:00,AAVE/USD,87.10,91.09,87.07,91.04,389.89979032,35496.4769107328
1676592000,2023-02-17 00:00:00,AAVE/USD,84.78,87.67,84.78,87.67,228.34763842,20019.2374602814
1676505600,2023-02-16 00:00:00,AAVE/USD,89.62,90.21,84.91,84.91,1118.48098885,94970.22076325348
1676419200,2023-02-15 00:00:00,AAVE/USD,82.51,89.53,82.47,89.53,521.50415615,46690.2671001095
1676332800,2023-02-14 00:00:00,AAVE/USD,81.94,83.50,79.94,82.55,1207.93453968,99714.996250584
1676246400,2023-02-13 00:00:00,AAVE/USD,76.83,83.87,74.00,82.60,1973.84246402,163039.387528052
1676160000,2023-02-12 00:00:00,AAVE/USD,79.40,80.35,77.39,77.39,537.44898930,41593.177281927
1676073600,2023-02-11 00:00:00,AAVE/USD,78.63,79.28,77.99,79.28,223.90675792,17751.3277678976
1675987200,2023-02-10 00:00:00,AAVE/USD,77.73,80.25,77.05,79.48,2077.15552701,165092.3212867548
1675900800,2023-02-09 00:00:00,AAVE/USD,85.46,89.32,76.31,77.75,3344.69488117,260050.0270109675
1675814400,2023-02-08 00:00:00,AAVE/USD,89.81,90.25,84.84,86.61,829.52093204,71844.80792398441
1675728000,2023-02-07 00:00:00,AAVE/USD,84.85,88.35,84.85,88.35,745.17348705,65836.0775808675
1675641600,2023-02-06 00:00:00,AAVE/USD,86.31,87.41,84.25,84.31,478.59791478,40350.5901951018
1675555200,2023-02-05 00:00:00,AAVE/USD,88.85,88.88,83.45,85.56,430.35411331,36821.0979348036
1675468800,2023-02-04 00:00:00,AAVE/USD,91.34,91.36,88.90,89.16,610.39559440,54422.871196704
1675382400,2023-02-03 00:00:00,AAVE/USD,87.49,94.12,87.49,89.52,1562.64306315,139887.807013188
1675296000,2023-02-02 00:00:00,AAVE/USD,89.59,93.30,87.85,88.38,1928.06573472,170402.44963455357
1675209600,2023-02-01 00:00:00,AAVE/USD,83.13,88.30,80.46,88.30,355.59143127,31398.723381140997
1675123200,2023-01-31 00:00:00,AAVE/USD,81.04,83.50,80.43,82.57,600.04781034,49545.947699773795
1675036800,2023-01-30 00:00:00,AAVE/USD,86.22,86.61,79.52,80.19,1087.37695894,87196.75833739858
1674950400,2023-01-29 00:00:00,AAVE/USD,84.83,88.34,84.83,88.02,133.97245963,11792.2558966326
1674864000,2023-01-28 00:00:00,AAVE/USD,88.14,88.14,83.56,83.56,157.48017760,13159.043640255999
1674777600,2023-01-27 00:00:00,AAVE/USD,87.99,89.42,85.32,87.06,668.46272376,58196.3647305456
1674691200,2023-01-26 00:00:00,AAVE/USD,86.04,90.56,85.20,88.52,1175.77459295,104079.56696793399
1674604800,2023-01-25 00:00:00,AAVE/USD,79.11,87.20,79.11,84.79,1619.78597691,137341.65298219892
1674518400,2023-01-24 00:00:00,AAVE/USD,87.51,88.20,79.21,79.95,428.35816827,34247.2355531865
1674432000,2023-01-23 00:00:00,AAVE/USD,87.45,89.01,85.36,86.08,301.35188696,25940.3704295168
1674345600,2023-01-22 00:00:00,AAVE/USD,84.89,89.73,83.83,85.53,370.47707531,31686.9042512643
1674259200,2023-01-21 00:00:00,AAVE/USD,87.87,88.30,84.93,87.03,453.73633320,39488.673078396
1674172800,2023-01-20 00:00:00,AAVE/USD,81.30,87.78,80.21,87.76,866.25927053,76022.9135817128
1674086400,2023-01-19 00:00:00,AAVE/USD,81.21,82.39,77.94,80.66,425.89583464,34352.75802206239
1674000000,2023-01-18 00:00:00,AAVE/USD,84.62,89.76,77.88,81.69,1596.27566940,130399.75943328599
1673913600,2023-01-17 00:00:00,AAVE/USD,80.03,90.99,79.52,84.92,840.38251499,71365.2831729508
1673827200,2023-01-16 00:00:00,AAVE/USD,79.08,82.18,76.61,80.03,597.49227275,47817.3065881825
1673740800,2023-01-15 00:00:00,AAVE/USD,74.01,81.21,73.11,79.14,693.78590901,54906.2168390514
1673654400,2023-01-14 00:00:00,AAVE/USD,71.31,81.00,71.31,75.81,3228.17770506,244728.1518205986
1673568000,2023-01-13 00:00:00,AAVE/USD,67.73,75.10,67.11,71.01,2228.89652868,158273.9425015668
1673481600,2023-01-12 00:00:00,AAVE/USD,64.07,68.12,64.07,67.78,2054.33604888,139242.8973930864
1673395200,2023-01-11 00:00:00,AAVE/USD,61.79,64.08,60.22,63.70,406.87280832,25917.797889984
1673308800,2023-01-10 00:00:00,AAVE/USD,61.94,62.68,59.74,61.90,474.51896565,29372.723973735
1673222400,2023-01-09 00:00:00,AAVE/USD,59.10,62.80,59.10,61.29,528.77708269,32408.747398070103
1673136000,2023-01-08 00:00:00,AAVE/USD,57.90,59.21,57.73,59.21,90.11448399,5335.6785970478995
1673049600,2023-01-07 00:00:00,AAVE/USD,56.70,56.72,55.89,56.38,89.25183830,5032.018643354
1672963200,2023-01-06 00:00:00,AAVE/USD,54.59,56.13,54.05,56.13,116.99379807,6566.8618856691
1672876800,2023-01-05 00:00:00,AAVE/USD,55.90,56.10,55.01,55.58,88.32823352,4909.283219041599
1672790400,2023-01-04 00:00:00,AAVE/USD,53.39,57.68,53.18,56.45,365.62204279,20639.364315495503
1672704000,2023-01-03 00:00:00,AAVE/USD,52.98,53.36,52.08,52.58,128.55551363,6759.4489066654005
1672617600,2023-01-02 00:00:00,AAVE/USD,52.40,53.80,52.30,52.98,412.82611263,21871.5274471374
1672531200,2023-01-01 00:00:00,AAVE/USD,52.09,52.18,51.58,52.06,67.20209456,3498.5410427936004
1672444800,2022-12-31 00:00:00,AAVE/USD,52.23,53.08,51.74,51.98,364.34853048,18938.8366143504
1672358400,2022-12-30 00:00:00,AAVE/USD,54.31,61.20,50.00,52.37,6853.65877779,358926.1101928623
1672272000,2022-12-29 00:00:00,AAVE/USD,53.53,54.72,53.53,53.93,411.84649133,22210.8812774269
1672185600,2022-12-28 00:00:00,AAVE/USD,57.57,57.57,53.53,53.53,122.63390133,6564.5927381949
1672099200,2022-12-27 00:00:00,AAVE/USD,56.05,58.11,56.05,56.70,303.31246294,17197.816648698
1672012800,2022-12-26 00:00:00,AAVE/USD,55.23,55.81,55.23,55.42,68.58680611,3801.0807946162
1671926400,2022-12-25 00:00:00,AAVE/USD,54.44,54.94,53.96,54.43,125.25069661,6817.3954164823
1671840000,2022-12-24 00:00:00,AAVE/USD,54.45,60.00,53.00,54.44,767.34400375,41774.20756415
1671753600,2022-12-23 00:00:00,AAVE/USD,55.84,55.84,54.47,54.47,65.57215919,3571.7155110792996
1671667200,2022-12-22 00:00:00,AAVE/USD,55.45,55.75,53.94,55.55,83.43072907,4634.576999838499
1671580800,2022-12-21 00:00:00,AAVE/USD,55.72,56.24,54.82,56.09,187.75259934,10531.0432969806
1671494400,2022-12-20 00:00:00,AAVE/USD,53.90,56.10,53.90,55.79,645.07717088,35988.8553633952
1671408000,2022-12-19 00:00:00,AAVE/USD,56.29,56.29,53.97,54.06,60.14080428,3251.2118793768
1671321600,2022-12-18 00:00:00,AAVE/USD,55.47,56.05,54.97,56.05,43.84453561,2457.4862209405
1671235200,2022-12-17 00:00:00,AAVE/USD,53.72,55.63,53.72,55.54,39.57872501,2198.2023870554
1671148800,2022-12-16 00:00:00,AAVE/USD,61.15,61.15,55.01,55.01,49.21955559,2707.5677530058997
1671062400,2022-12-15 00:00:00,AAVE/USD,61.46,63.01,60.80,60.80,271.52020621,16508.428537568
1670976000,2022-12-14 00:00:00,AAVE/USD,62.65,63.16,62.07,62.67,617.15123079,38676.8676336093
1670889600,2022-12-13 00:00:00,AAVE/USD,59.70,63.13,58.31,61.76,212.88019478,13147.4808296128
1670803200,2022-12-12 00:00:00,AAVE/USD,59.52,60.86,58.60,60.32,270.51922770,16317.719814864
1670716800,2022-12-11 00:00:00,AAVE/USD,61.17,61.44,59.56,59.57,490.19873161,29201.138442007697
1670630400,2022-12-10 00:00:00,AAVE/USD,61.37,62.06,61.37,61.64,192.65718216,11875.3887083424
1670544000,2022-12-09 00:00:00,AAVE/USD,62.96,62.96,61.63,61.63,182.58742228,11252.8628351164
1670457600,2022-12-08 00:00:00,AAVE/USD,61.16,63.44,60.96,62.96,134.53112723,8470.0797704008
1670371200,2022-12-07 00:00:00,AAVE/USD,63.83,63.94,60.37,61.34,381.95104950,23428.87737633
1670284800,2022-12-06 00:00:00,AAVE/USD,64.84,64.84,63.09,63.33,214.95587544,13613.1555916152
1670198400,2022-12-05 00:00:00,AAVE/USD,64.64,67.08,63.88,64.27,135.59660633,8714.7938888291
1670112000,2022-12-04 00:00:00,AAVE/USD,63.76,64.06,63.69,63.96,51.34132776,3283.7913235296
1670025600,2022-12-03 00:00:00,AAVE/USD,64.23,64.23,62.65,62.81,16.25896693,1021.2257128733
1669939200,2022-12-02 00:00:00,AAVE/USD,62.67,65.41,62.60,65.41,264.42742077,17296.197592565703
1669852800,2022-12-01 00:00:00,AAVE/USD,64.35,64.77,63.56,63.74,125.54082661,8001.9722881214
1669766400,2022-11-30 00:00:00,AAVE/USD,63.21,65.94,62.66,65.70,389.23456449,25572.710886993
1669680000,2022-11-29 00:00:00,AAVE/USD,60.33,62.36,60.26,61.83,833.39414227,51528.7598165541
1669593600,2022-11-28 00:00:00,AAVE/USD,61.73,62.25,59.00,60.62,555.48062443,33673.2354529466
1669507200,2022-11-27 00:00:00,AAVE/USD,61.95,63.17,60.83,61.52,199.64638999,12282.2459121848
1669420800,2022-11-26 00:00:00,AAVE/USD,60.60,60.65,59.56,59.56,68.06347556,4053.8606043536
1669334400,2022-11-25 00:00:00,AAVE/USD,57.45,59.96,57.17,59.22,63.41044475,3755.1665380950003
1669248000,2022-11-24 00:00:00,AAVE/USD,58.45,59.52,57.54,58.09,1088.08854813,63207.0637608717
1669161600,2022-11-23 00:00:00,AAVE/USD,56.81,59.03,56.59,57.87,2235.82857174,129387.39944659379
1669075200,2022-11-22 00:00:00,AAVE/USD,56.30,57.40,50.27,57.35,3205.72506630,183848.33255230502
1668988800,2022-11-21 00:00:00,AAVE/USD,55.53,57.39,53.88,55.82,549.49121286,30672.5995018452
1668902400,2022-11-20 00:00:00,AAVE/USD,58.68,60.99,56.00,56.00,941.36379886,52716.372736159996
1668816000,2022-11-19 00:00:00,AAVE/USD,58.25,59.00,57.37,58.48,383.55911505,22430.537048124
1668729600,2022-11-18 00:00:00,AAVE/USD,58.80,61.00,57.67,58.22,661.09447900,38488.920567379995
1668643200,2022-11-17 00:00:00,AAVE/USD,58.64,59.16,57.72,58.46,851.31947035,49768.136236661
1668556800,2022-11-16 00:00:00,AAVE/USD,66.53,66.54,57.04,58.36,1135.85669566,66288.5967587176
1668470400,2022-11-15 00:00:00,AAVE/USD,58.89,62.90,58.89,61.52,188.73855722,11611.1960401744
1668384000,2022-11-14 00:00:00,AAVE/USD,55.19,77.54,53.46,57.30,1434.39017080,82190.55678684
1668297600,2022-11-13 00:00:00,AAVE/USD,58.45,60.32,56.00,56.24,658.98473605,37061.301555452
1668211200,2022-11-12 00:00:00,AAVE/USD,63.05,63.34,57.16,58.40,880.81403476,51439.539629984
1668124800,2022-11-11 00:00:00,AAVE/USD,68.16,68.65,61.41,63.98,502.99071626,32181.346026314797
1668038400,2022-11-10 00:00:00,AAVE/USD,59.00,70.38,57.94,68.14,1103.62817361,75201.2237497854
1667952000,2022-11-09 00:00:00,AAVE/USD,72.18,72.71,57.00,57.91,2960.30475593,171431.24841590627
1667865600,2022-11-08 00:00:00,AAVE/USD,87.16,87.69,66.21,72.28,3882.75325455,280645.40523887397
1667779200,2022-11-07 00:00:00,AAVE/USD,86.83,89.52,84.19,86.86,697.35422133,60572.187664723795
1667692800,2022-11-06 00:00:00,AAVE/USD,93.90,93.90,86.82,87.15,672.66223114,58622.51344385101
1667606400,2022-11-05 00:00:00,AAVE/USD,95.39,97.75,93.92,96.17,761.36711718,73220.6756592006
1667520000,2022-11-04 00:00:00,AAVE/USD,88.00,96.92,88.00,94.55,925.41967001,87498.4297994455
1667433600,2022-11-03 00:00:00,AAVE/USD,83.59,86.20,83.07,83.48,357.06621519,29807.8876440612
1667347200,2022-11-02 00:00:00,AAVE/USD,84.09,84.18,79.38,79.83,266.29188348,21258.0810582084
1667260800,2022-11-01 00:00:00,AAVE/USD,85.18,85.47,84.00,84.00,25.04905597,2104.12070148
1667174400,2022-10-31 00:00:00,AAVE/USD,85.26,86.61,82.76,84.05,988.33235599,83069.3345209595
1667088000,2022-10-30 00:00:00,AAVE/USD,85.38,86.53,83.22,83.22,136.26453618,11339.9347008996
1667001600,2022-10-29 00:00:00,AAVE/USD,84.62,86.95,83.99,85.36,81.59637509,6965.0665776824
1666915200,2022-10-28 00:00:00,AAVE/USD,81.25,84.80,81.14,83.93,120.94669845,10151.056400908501
1666828800,2022-10-27 00:00:00,AAVE/USD,86.25,86.35,80.63,80.63,362.43167567,29222.8660092721
1666742400,2022-10-26 00:00:00,AAVE/USD,83.88,85.10,83.07,83.08,343.39130969,28528.950009045202
1666656000,2022-10-25 00:00:00,AAVE/USD,85.31,86.15,81.65,82.51,417.46364029,34444.9249603279
1666569600,2022-10-24 00:00:00,AAVE/USD,89.52,89.52,85.15,85.15,656.83550439,55929.543198808504
1666483200,2022-10-23 00:00:00,AAVE/USD,82.93,89.06,82.64,88.82,171.91998039,15269.932658239799
1666396800,2022-10-22 00:00:00,AAVE/USD,82.85,83.20,82.28,82.84,26.09805110,2161.962553124
1666310400,2022-10-21 00:00:00,AAVE/USD,80.17,82.66,78.26,82.49,262.44381010,21648.989895149
1666224000,2022-10-20 00:00:00,AAVE/USD,81.63,83.00,80.07,80.70,456.19372477,36814.833588939
1666137600,2022-10-19 00:00:00,AAVE/USD,82.05,84.38,81.58,83.02,267.66976358,22221.9437724116
1666051200,2022-10-18 00:00:00,AAVE/USD,79.47,82.78,78.47,82.05,784.51590423,64369.5299420715
1665964800,2022-10-17 00:00:00,AAVE/USD,75.13,79.33,75.13,79.22,265.17006717,21006.7727212074
1665878400,2022-10-16 00:00:00,AAVE/USD,72.50,75.87,72.50,75.75,273.67903158,20731.186642185003
1665792000,2022-10-15 00:00:00,AAVE/USD,73.02,73.02,71.65,71.75,53.12267065,3811.5516191375004
1665705600,2022-10-14 00:00:00,AAVE/USD,73.07,74.22,72.24,72.88,34.70146758,2529.0429572303997
1665619200,2022-10-13 00:00:00,AAVE/USD,70.80,71.84,65.00,70.92,1211.90209294,85948.0964313048
1665532800,2022-10-12 00:00:00,AAVE/USD,72.49,72.54,71.60,71.75,4.22185414,302.91803454499995
1665446400,2022-10-11 00:00:00,AAVE/USD,73.21,73.21,71.20,72.35,333.15934043,24104.078280110498
1665360000,2022-10-10 00:00:00,AAVE/USD,75.95,75.95,73.77,73.77,12.66772282,934.4979124314
1665273600,2022-10-09 00:00:00,AAVE/USD,74.86,75.74,74.74,75.33,121.56692409,9157.6363916997
1665187200,2022-10-08 00:00:00,AAVE/USD,76.06,76.06,74.05,74.52,53.70877817,4002.3781492284
1665100800,2022-10-07 00:00:00,AAVE/USD,77.36,77.36,75.21,75.77,666.75584539,50520.090405200295
1665014400,2022-10-06 00:00:00,AAVE/USD,79.50,80.34,77.43,77.72,61.39662209,4771.7454688348
1664928000,2022-10-05 00:00:00,AAVE/USD,78.65,78.65,76.44,78.08,22.73316901,1775.0058363008
1664841600,2022-10-04 00:00:00,AAVE/USD,76.02,79.59,76.02,78.82,439.22329396,34619.580029927194
1664755200,2022-10-03 00:00:00,AAVE/USD,72.30,75.56,72.30,75.39,344.23160753,25951.6208916867
1664668800,2022-10-02 00:00:00,AAVE/USD,75.06,75.06,73.44,74.18,15.23585280,1130.1955607040002
1664582400,2022-10-01 00:00:00,AAVE/USD,74.57,75.42,74.22,74.22,191.23554634,14193.5022493548
1664496000,2022-09-30 00:00:00,AAVE/USD,77.12,77.63,73.92,74.42,540.61686804,40232.7073195368
1664409600,2022-09-29 00:00:00,AAVE/USD,76.70,76.89,74.34,76.88,156.54467924,12035.154939971198
1664323200,2022-09-28 00:00:00,AAVE/USD,76.58,76.69,73.49,76.69,724.51017927,55562.6856482163
1664236800,2022-09-27 00:00:00,AAVE/USD,79.07,80.25,75.67,75.87,209.93772029,15927.9748384023
1664150400,2022-09-26 00:00:00,AAVE/USD,74.16,75.78,72.72,75.78,183.59340258,13912.7080475124
1664064000,2022-09-25 00:00:00,AAVE/USD,75.77,76.88,74.04,74.04,261.99978920,19398.464392368
1663977600,2022-09-24 00:00:00,AAVE/USD,77.01,77.27,74.98,74.98,81.65524829,6122.5105167842
1663891200,2022-09-23 00:00:00,AAVE/USD,77.70,77.92,73.83,77.28,291.37951568,22517.8089717504
1663804800,2022-09-22 00:00:00,AAVE/USD,73.76,76.10,73.63,76.10,226.73262415,17254.352697814997
1663718400,2022-09-21 00:00:00,AAVE/USD,74.88,78.64,73.07,73.07,979.16269552,71547.41816164639
1663632000,2022-09-20 00:00:00,AAVE/USD,75.97,76.30,73.85,74.48,509.41575776,37941.2856379648
1663545600,2022-09-19 00:00:00,AAVE/USD,72.98,76.80,71.46,76.64,634.63643790,48638.536600656
1663459200,2022-09-18 00:00:00,AAVE/USD,81.25,81.30,71.49,73.78,292.11842793,21552.4976126754
1663372800,2022-09-17 00:00:00,AAVE/USD,79.99,81.09,79.28,80.86,32.59398560,2635.549675616
1663286400,2022-09-16 00:00:00,AAVE/USD,78.59,79.92,77.32,79.30,191.31375173,15171.180512189
1663200000,2022-09-15 00:00:00,AAVE/USD,82.52,84.61,77.88,78.18,604.54945995,47263.67677889101
1663113600,2022-09-14 00:00:00,AAVE/USD,83.83,85.14,81.72,84.11,908.54431729,76417.6625272619
1663027200,2022-09-13 00:00:00,AAVE/USD,88.98,93.36,83.01,83.01,350.72249848,29113.474598824803
1662940800,2022-09-12 00:00:00,AAVE/USD,90.32,96.72,90.07,90.79,1250.66265527,113547.66247196331
1662854400,2022-09-11 00:00:00,AAVE/USD,93.59,93.99,89.36,90.91,360.35637585,32759.9981285235
1662768000,2022-09-10 00:00:00,AAVE/USD,91.91,93.60,90.09,93.59,801.73901143,75034.7540797337
1662681600,2022-09-09 00:00:00,AAVE/USD,88.63,93.21,88.63,90.93,138.22745435,12569.022424045499
1662595200,2022-09-08 00:00:00,AAVE/USD,88.00,89.87,86.96,88.52,21.92972566,1941.2193154231998
1662508800,2022-09-07 00:00:00,AAVE/USD,83.25,88.73,82.59,88.00,169.65131809,14929.315991919999
1662422400,2022-09-06 00:00:00,AAVE/USD,92.53,93.11,83.51,83.51,704.45203940,58828.789810294
1662336000,2022-09-05 00:00:00,AAVE/USD,89.19,91.50,87.15,91.47,60.50434580,5534.332510326
1662249600,2022-09-04 00:00:00,AAVE/USD,87.19,88.70,86.32,88.70,20.36320343,1806.216144241
