https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DAI
1665360000000,2022-10-10 00:00:00,DAI/USD,0.99997,0.99998,0.99901,0.99929,6910.547148152876,6915.45712271
1665273600000,2022-10-09 00:00:00,DAI/USD,0.99936,0.99997,0.999,0.99997,4511.349223992944,4511.48456853
1665187200000,2022-10-08 00:00:00,DAI/USD,0.99936,0.99936,0.9987,0.99936,7198.67122855969,7203.28132861
1665100800000,2022-10-07 00:00:00,DAI/USD,0.99909,1.0001,0.998,0.99936,15823.886012207682,15834.019784869999
1665014400000,2022-10-06 00:00:00,DAI/USD,0.99862,1.0003,0.99812,0.99896,59159.038586418836,59220.62803958
1664928000000,2022-10-05 00:00:00,DAI/USD,0.99915,0.99915,0.98688,0.99856,1862436.937151812,1865122.71385977
1664841600000,2022-10-04 00:00:00,DAI/USD,0.99943,0.99984,0.9962,0.99915,58598.81438070539,58648.66574659
1664755200000,2022-10-03 00:00:00,DAI/USD,1.0001,1.001,0.9982,0.99943,25077.81106519514,25092.11356993
1664668800000,2022-10-02 00:00:00,DAI/USD,1.0005,1.0011,0.99903,1.001,2059.7242600734794,2057.66659348
1664582400000,2022-10-01 00:00:00,DAI/USD,0.99951,1.0012,0.99905,0.99965,2405.615970139318,2406.45823052
1664496000000,2022-09-30 00:00:00,DAI/USD,0.9994,1.0012,0.99881,0.99951,15580.919008453227,15588.557401580001
1664409600000,2022-09-29 00:00:00,DAI/USD,0.99948,1.0012,0.99837,0.9994,13058.38086154366,13066.2205939
1664323200000,2022-09-28 00:00:00,DAI/USD,1.0,1.0014,0.9988,0.99976,8095.982181765857,8097.92568393
1664236800000,2022-09-27 00:00:00,DAI/USD,1.0001,1.0022,0.99839,1.0012,16249.827748462245,16230.351326869999
1664150400000,2022-09-26 00:00:00,DAI/USD,0.99966,1.0032,0.99919,0.99982,15894.438497147994,15897.30001115
1664064000000,2022-09-25 00:00:00,DAI/USD,1.0008,1.0022,0.9986,1.0008,4231.35791828028,4227.97553785
1663977600000,2022-09-24 00:00:00,DAI/USD,0.9993,1.001,0.9984,0.99943,8498.104668110285,8502.95135038
1663891200000,2022-09-23 00:00:00,DAI/USD,0.99959,1.0009,0.9985,1.0004,14176.842651732823,14171.17418206
1663804800000,2022-09-22 00:00:00,DAI/USD,1.0007,1.0022,0.9982,0.99929,28610.962262869834,28631.29047911
1663718400000,2022-09-21 00:00:00,DAI/USD,0.99982,1.0046,0.9954,0.99918,70494.15064527387,70552.00328797
1663632000000,2022-09-20 00:00:00,DAI/USD,1.0006,1.0011,0.99807,0.99905,11749.844804197473,11761.01777108
1663545600000,2022-09-19 00:00:00,DAI/USD,0.99893,1.0007,0.99689,0.99973,30092.431513540618,30100.55866438
1663459200000,2022-09-18 00:00:00,DAI/USD,1.0002,1.0018,0.99771,1.0007,196930.33392578425,196792.57912039998
1663372800000,2022-09-17 00:00:00,DAI/USD,1.0007,1.0032,0.99914,1.0002,26433.147561977916,26427.86198958
1663286400000,2022-09-16 00:00:00,DAI/USD,0.9999,1.0032,0.99835,1.001,115506.81723948366,115391.42581367001
1663200000000,2022-09-15 00:00:00,DAI/USD,1.0006,1.0254,0.9993,0.99995,283875.79902374384,283889.99352342
1663113600000,2022-09-14 00:00:00,DAI/USD,1.0035,1.0053,1.0005,1.0008,10780.648879323455,10772.03125432
1663027200000,2022-09-13 00:00:00,DAI/USD,1.0005,1.0072,1.0005,1.0046,30857.766482649808,30716.47071735
1662940800000,2022-09-12 00:00:00,DAI/USD,1.0006,1.0031,1.0005,1.0005,17412.307238107693,17403.60543539
1662854400000,2022-09-11 00:00:00,DAI/USD,1.0005,1.0029,1.0005,1.0006,5632.927862119223,5629.55013204
1662768000000,2022-09-10 00:00:00,DAI/USD,1.0007,1.0031,1.0005,1.0012,17468.934364552115,17447.99676843
1662681600000,2022-09-09 00:00:00,DAI/USD,1.0005,1.0057,1.0005,1.0016,28333.484178845218,28288.22302201
1662595200000,2022-09-08 00:00:00,DAI/USD,1.0004,1.027,0.99921,1.0005,120126.06709101699,120066.03407398
1662508800000,2022-09-07 00:00:00,DAI/USD,1.0023,1.0096,0.99921,1.0004,150793.0854316759,150732.79231475
1662422400000,2022-09-06 00:00:00,DAI/USD,1.0014,1.0048,0.99967,1.002,33422.94400449282,33356.23154141
1662336000000,2022-09-05 00:00:00,DAI/USD,1.0007,1.0032,0.99922,1.0008,10848.604641476255,10839.93269532
1662249600000,2022-09-04 00:00:00,DAI/USD,1.0001,1.0026,1.0,1.0007,6745.855506017224,6741.13671032
1662163200000,2022-09-03 00:00:00,DAI/USD,1.0004,1.0031,1.0001,1.0002,2874.420090794346,2873.84532173
1662076800000,2022-09-02 00:00:00,DAI/USD,1.0012,1.003,0.99851,1.0024,119772.77305739949,119486.00664146
1661990400000,2022-09-01 00:00:00,DAI/USD,1.0016,1.0081,0.99561,1.0008,129569.22613580032,129465.65361291
1661904000000,2022-08-31 00:00:00,DAI/USD,1.0009,1.0084,1.0004,1.0016,7988.193343882624,7975.43265164
1661817600000,2022-08-30 00:00:00,DAI/USD,1.0022,1.0181,0.99912,1.0028,48417.80383324093,48282.61251819
1661731200000,2022-08-29 00:00:00,DAI/USD,1.0028,1.0033,0.99911,1.0009,16945.167330033408,16929.93039268
1661644800000,2022-08-28 00:00:00,DAI/USD,1.0003,1.0274,1.0001,1.0028,17394.468832592815,17345.90031172
1661558400000,2022-08-27 00:00:00,DAI/USD,1.0009,1.0032,1.0001,1.0002,3152.277522328578,3151.64719289
1661472000000,2022-08-26 00:00:00,DAI/USD,1.0014,1.0081,0.99977,1.0008,39201.898559537876,39170.56210985
1661385600000,2022-08-25 00:00:00,DAI/USD,1.0006,1.0049,0.9991,1.0014,8727.428945507561,8715.22762683
1661299200000,2022-08-24 00:00:00,DAI/USD,1.0005,1.0025,1.0,1.0022,7021.008275391394,7005.59596427
1661212800000,2022-08-23 00:00:00,DAI/USD,1.0016,1.0082,0.99986,1.0001,35593.29180553322,35589.732832249996
1661126400000,2022-08-22 00:00:00,DAI/USD,1.0025,1.0054,0.99995,1.0016,10274.783267821633,10258.36987602
1661040000000,2022-08-21 00:00:00,DAI/USD,1.0004,1.004,1.0,1.0005,14081.71544837466,14074.67810932
1660953600000,2022-08-20 00:00:00,DAI/USD,1.0004,1.0043,0.99846,1.0008,23742.075880792294,23723.09740287
1660867200000,2022-08-19 00:00:00,DAI/USD,1.0008,1.0031,0.9982,1.0002,27099.660082226794,27094.24123398
1660780800000,2022-08-18 00:00:00,DAI/USD,1.0003,1.0051,0.99982,1.0026,5266.786538191283,5253.12840434
1660694400000,2022-08-17 00:00:00,DAI/USD,0.99967,1.0024,0.99967,1.0003,18203.614815120553,18198.15536851
1660608000000,2022-08-16 00:00:00,DAI/USD,1.0007,1.0035,0.99851,0.99967,330671.1720229545,330780.3295317
1660521600000,2022-08-15 00:00:00,DAI/USD,0.99842,1.003,0.99795,1.0007,295124.34474564984,294917.9022141
1660435200000,2022-08-14 00:00:00,DAI/USD,0.9992,1.003,0.99841,1.0002,127899.49567287773,127873.9208887
1660348800000,2022-08-13 00:00:00,DAI/USD,0.99912,1.0016,0.99804,0.9992,256223.30781921625,256428.45057968
1660262400000,2022-08-12 00:00:00,DAI/USD,0.9999,1.002,0.99811,0.99912,67779.04729658457,67838.74539252999
1660176000000,2022-08-11 00:00:00,DAI/USD,0.9992,1.0023,0.9992,1.002,5267.65990632018,5257.14561509
1660089600000,2022-08-10 00:00:00,DAI/USD,1.001,1.0034,0.9982,0.99921,203532.16740489585,203693.08494200002
1660003200000,2022-08-09 00:00:00,DAI/USD,1.0006,1.0012,0.99823,1.0008,8973.399968519543,8966.22698693
1659916800000,2022-08-08 00:00:00,DAI/USD,1.0001,1.001,0.99763,1.0007,4586.615735665364,4583.40735052
1659830400000,2022-08-07 00:00:00,DAI/USD,0.99945,1.0002,0.99804,0.99826,4951.89454296715,4960.52585796
1659744000000,2022-08-06 00:00:00,DAI/USD,1.0004,1.0004,0.9962,0.99947,25455.026829561615,25468.52514789
1659657600000,2022-08-05 00:00:00,DAI/USD,0.99842,1.0039,0.99842,0.99886,104042.75648721839,104161.5005979
1659571200000,2022-08-04 00:00:00,DAI/USD,1.0001,1.0005,0.99768,1.0,45199.16968941,45199.16968941
1659484800000,2022-08-03 00:00:00,DAI/USD,0.99874,1.0022,0.99798,0.99994,12031.481625686527,12032.2035579
1659398400000,2022-08-02 00:00:00,DAI/USD,0.99935,1.0025,0.9982,1.0,23015.55267603,23015.55267603
1659312000000,2022-08-01 00:00:00,DAI/USD,0.99979,1.0032,0.99822,0.99935,13660.232375284004,13669.11730153
1659225600000,2022-07-31 00:00:00,DAI/USD,1.0,1.0019,0.99821,0.99846,12181.436895876166,12200.22524275
1659139200000,2022-07-30 00:00:00,DAI/USD,1.0,1.0022,1.0,1.0,5087.0190527899995,5087.0190527899995
1659052800000,2022-07-29 00:00:00,DAI/USD,1.0,1.0022,1.0,1.0001,4836.199910913928,4835.71633928
1658966400000,2022-07-28 00:00:00,DAI/USD,0.99929,1.0018,0.9982,1.0,7972.6701729100005,7972.6701729100005
1658880000000,2022-07-27 00:00:00,DAI/USD,0.9999,1.0032,0.99778,0.9993,164571.19525313965,164686.47578618999
1658793600000,2022-07-26 00:00:00,DAI/USD,0.99935,1.0025,0.9962,0.99934,67492.6569615773,67537.23153439
1658707200000,2022-07-25 00:00:00,DAI/USD,1.0004,1.0042,0.99793,1.0001,190734.12660986042,190715.05510435
1658620800000,2022-07-24 00:00:00,DAI/USD,1.0,1.0019,0.99836,0.99921,5828.540720892262,5833.14890853
1658534400000,2022-07-23 00:00:00,DAI/USD,1.0009,1.0019,0.99878,1.0,3689.39374997,3689.39374997
1658448000000,2022-07-22 00:00:00,DAI/USD,1.0001,1.0032,0.997,0.99925,95844.11482726038,95916.05186615999
1658361600000,2022-07-21 00:00:00,DAI/USD,0.99954,1.0004,0.9973,0.99985,9700.365316131618,9701.82058922
1658275200000,2022-07-20 00:00:00,DAI/USD,0.99978,1.0002,0.997,0.99954,17391.14887805543,17399.1524882
1658188800000,2022-07-19 00:00:00,DAI/USD,1.0004,1.002,0.9952,0.99978,261323.26093472535,261380.76470296
1658102400000,2022-07-18 00:00:00,DAI/USD,1.0003,1.0029,0.9982,0.99871,92922.22931423006,93042.25382166001
1658016000000,2022-07-17 00:00:00,DAI/USD,1.0001,1.0032,0.999,1.0003,90812.20361087614,90784.96812044001
1657929600000,2022-07-16 00:00:00,DAI/USD,1.0001,1.0029,0.99819,1.0001,92448.03735056712,92438.79347122
1657843200000,2022-07-15 00:00:00,DAI/USD,1.0008,1.0012,0.99809,0.99873,12538.309910457743,12554.2538128
1657756800000,2022-07-14 00:00:00,DAI/USD,1.0,1.002,0.9979,1.0006,65966.57750891768,65927.02129614
1657670400000,2022-07-13 00:00:00,DAI/USD,1.0001,1.0019,0.99781,1.0,5249.47164696,5249.47164696
1657584000000,2022-07-12 00:00:00,DAI/USD,1.0,1.0007,0.9972,1.0001,28972.19836335332,28969.30143321
1657497600000,2022-07-11 00:00:00,DAI/USD,1.0004,1.0012,0.99914,1.0001,3543.4897108697332,3543.13539733
1657411200000,2022-07-10 00:00:00,DAI/USD,0.99958,1.0008,0.99888,1.0008,2223.79824505284,2222.02062855
1657324800000,2022-07-09 00:00:00,DAI/USD,1.0004,1.0021,0.99912,1.0002,8515.89835706359,8514.195517959999
1657238400000,2022-07-08 00:00:00,DAI/USD,0.99964,1.0021,0.99792,1.0004,75313.09895909592,75282.98576479
1657152000000,2022-07-07 00:00:00,DAI/USD,1.0003,1.0006,0.99871,0.99964,65870.58111655636,65894.30306566
1657065600000,2022-07-06 00:00:00,DAI/USD,1.0001,1.0011,0.99986,1.0006,16113.975510763805,16104.31292301
1656979200000,2022-07-05 00:00:00,DAI/USD,1.0009,1.0013,0.99986,0.9999,17677.340502498668,17679.10841334
1656892800000,2022-07-04 00:00:00,DAI/USD,1.0004,1.0029,0.99986,1.0009,70789.31899127277,70725.66589197
1656806400000,2022-07-03 00:00:00,DAI/USD,1.0003,1.0039,1.0001,1.001,12544.01788276637,12531.48639637
1656720000000,2022-07-02 00:00:00,DAI/USD,1.001,1.0015,0.99986,1.0006,134022.54331918742,133942.17801238
1656633600000,2022-07-01 00:00:00,DAI/USD,1.0003,1.0017,0.99986,1.0009,36479.860253791514,36447.057901680004
1656547200000,2022-06-30 00:00:00,DAI/USD,1.0003,1.0012,0.99986,0.99986,310021.6779014981,310065.08701368
1656460800000,2022-06-29 00:00:00,DAI/USD,1.0011,1.0044,0.9997,1.0007,102052.2399656678,101980.85336831
1656374400000,2022-06-28 00:00:00,DAI/USD,1.0007,1.002,1.0001,1.0011,111068.4973358374,110946.45623398
1656288000000,2022-06-27 00:00:00,DAI/USD,1.0012,1.0013,0.9997,1.0007,21979.25602644667,21963.88130953
1656201600000,2022-06-26 00:00:00,DAI/USD,1.0004,1.0013,0.99961,1.0012,58806.31280845522,58735.82981268
1656115200000,2022-06-25 00:00:00,DAI/USD,1.0007,1.0007,0.99901,1.0004,6784.93853540806,6782.22564515
1656028800000,2022-06-24 00:00:00,DAI/USD,0.9997,1.0008,0.99861,1.0003,7708.078133351029,7705.76640343
1655942400000,2022-06-23 00:00:00,DAI/USD,0.99918,1.0012,0.99721,0.99901,151678.14678797923,151828.45696037
1655856000000,2022-06-22 00:00:00,DAI/USD,0.99911,1.002,0.9972,0.99901,83770.29902284451,83853.31380351
1655769600000,2022-06-21 00:00:00,DAI/USD,0.99991,1.001,0.99795,0.99911,20248.297607405737,20266.33464524
1655683200000,2022-06-20 00:00:00,DAI/USD,0.99979,1.0022,0.9982,1.0003,19764.57114379522,19758.64355073
1655596800000,2022-06-19 00:00:00,DAI/USD,1.001,1.0019,0.9982,0.99998,34110.39870503147,34111.08092665
1655510400000,2022-06-18 00:00:00,DAI/USD,0.99821,1.0194,0.99727,1.001,232699.17810567425,232466.71139428
1655424000000,2022-06-17 00:00:00,DAI/USD,1.0013,1.003,0.9982,0.99924,84602.16080724185,84666.50735283
1655337600000,2022-06-16 00:00:00,DAI/USD,1.0018,1.0022,0.9962,1.0013,229334.04556858493,229036.29838069002
1655251200000,2022-06-15 00:00:00,DAI/USD,1.0014,1.0033,0.9992,1.0014,557126.252207984,556347.36589573
1655164800000,2022-06-14 00:00:00,DAI/USD,1.0018,1.0032,0.9992,1.001,536370.070918782,535834.2366821
1655078400000,2022-06-13 00:00:00,DAI/USD,1.0026,1.0062,0.9992,1.0019,589250.58802506,588133.13506843
1654992000000,2022-06-12 00:00:00,DAI/USD,1.002,1.0062,1.0016,1.0023,419474.85969825706,418512.28145092
1654905600000,2022-06-11 00:00:00,DAI/USD,1.0016,1.0034,0.9962,1.0017,404492.851270801,403806.38042408
1654819200000,2022-06-10 00:00:00,DAI/USD,1.001,1.003,0.9995,1.0011,113840.56948138577,113715.48245069
1654732800000,2022-06-09 00:00:00,DAI/USD,1.0015,1.003,0.9995,1.001,25147.028405368867,25121.90649887
1654646400000,2022-06-08 00:00:00,DAI/USD,1.001,1.0016,1.0006,1.0013,6392.838391198509,6384.53849116
1654560000000,2022-06-07 00:00:00,DAI/USD,1.0004,1.0015,0.9995,1.001,19854.461218632037,19834.62659204
1654473600000,2022-06-06 00:00:00,DAI/USD,1.001,1.003,0.9997,1.0004,35587.58023239681,35573.35089204
1654387200000,2022-06-05 00:00:00,DAI/USD,1.0011,1.0032,1.0003,1.001,25116.112362631287,25091.02134129
1654300800000,2022-06-04 00:00:00,DAI/USD,1.0012,1.003,0.9983,1.0011,51886.0959556296,51829.08396327
1654214400000,2022-06-03 00:00:00,DAI/USD,1.0011,1.0023,0.9982,1.0014,19849.041335768685,19821.29152763
1654128000000,2022-06-02 00:00:00,DAI/USD,1.0013,1.0023,0.999,1.0011,268316.7128133093,268021.8887357
1654041600000,2022-06-01 00:00:00,DAI/USD,1.0002,1.0022,0.9952,1.0013,135262.9591314168,135087.34558216
1653955200000,2022-05-31 00:00:00,DAI/USD,1.0005,1.0035,0.9999,1.0006,40958.92267643552,40934.3620592
1653868800000,2022-05-30 00:00:00,DAI/USD,1.001,1.0032,0.9992,1.0004,195059.49200283125,194981.49940307002
1653782400000,2022-05-29 00:00:00,DAI/USD,1.0011,1.0017,1.0008,1.0013,20346.365630204284,20319.9496956
1653696000000,2022-05-28 00:00:00,DAI/USD,1.0007,1.0052,1.0007,1.0011,86896.82757669559,86801.34609599
1653609600000,2022-05-27 00:00:00,DAI/USD,1.001,1.0035,1.0006,1.0007,228075.47674105028,227915.93558614
1653523200000,2022-05-26 00:00:00,DAI/USD,1.0007,1.0014,1.0006,1.001,48626.08912093933,48577.51160933
1653436800000,2022-05-25 00:00:00,DAI/USD,1.0008,1.0012,1.0,1.0006,36430.60445025684,36408.75919474
1653350400000,2022-05-24 00:00:00,DAI/USD,1.0006,1.0025,0.9999,1.0005,20333.401525002522,20323.23990505
1653264000000,2022-05-23 00:00:00,DAI/USD,1.0009,1.0022,0.99867,1.0006,49945.69155034304,49915.74210508
1653177600000,2022-05-22 00:00:00,DAI/USD,1.0008,1.0018,1.0007,1.0013,19198.189216475304,19173.26397331
1653091200000,2022-05-21 00:00:00,DAI/USD,1.0011,1.0012,1.0006,1.0008,6706.853232140807,6701.49203851
1653004800000,2022-05-20 00:00:00,DAI/USD,1.0018,1.0021,0.9947,1.0008,176429.52794296618,176288.49714525
1652918400000,2022-05-19 00:00:00,DAI/USD,1.0007,1.0018,1.0007,1.0015,5532.568223601351,5524.2818009
1652832000000,2022-05-18 00:00:00,DAI/USD,1.0004,1.0011,0.9998,1.0007,16573.204703282623,16561.61157518
1652745600000,2022-05-17 00:00:00,DAI/USD,1.0008,1.0012,0.99992,1.0004,14054.81189718812,14049.1922203
1652659200000,2022-05-16 00:00:00,DAI/USD,1.001,1.0025,0.9973,1.0008,659544.2200777379,659017.00647256
1652572800000,2022-05-15 00:00:00,DAI/USD,1.0019,1.0049,1.0005,1.0006,330676.62087679585,330478.33387647
1652486400000,2022-05-14 00:00:00,DAI/USD,1.002,1.003,1.0005,1.0017,253906.47295808737,253475.56449844
1652400000000,2022-05-13 00:00:00,DAI/USD,1.0037,1.0051,1.0002,1.002,1051597.7289231203,1049498.7314602
1652313600000,2022-05-12 00:00:00,DAI/USD,1.0041,1.0476,1.0005,1.0037,1153261.9631559064,1149010.62384767
1652227200000,2022-05-11 00:00:00,DAI/USD,1.0014,1.0042,0.9991,1.0041,249204.21567107813,248186.65040442
1652140800000,2022-05-10 00:00:00,DAI/USD,1.0012,1.0031,0.999,1.0015,42788.95658721493,42724.86928329
1652054400000,2022-05-09 00:00:00,DAI/USD,1.0008,1.0035,0.9963,1.0008,420595.9636700423,420259.75586535
1651968000000,2022-05-08 00:00:00,DAI/USD,1.001,1.004,0.9987,1.0008,50272.50955655807,50232.3236976
1651881600000,2022-05-07 00:00:00,DAI/USD,1.0006,1.0022,0.9989,1.001,38480.448990203215,38442.00698322
1651795200000,2022-05-06 00:00:00,DAI/USD,1.0006,1.0022,0.9987,1.0006,34910.39596792433,34889.46229055
1651708800000,2022-05-05 00:00:00,DAI/USD,1.0007,1.001,0.9998,1.0006,10106.838316029593,10100.77784932
1651622400000,2022-05-04 00:00:00,DAI/USD,1.0002,1.0008,0.9999,1.0006,8909.28613921377,8903.94377295
1651536000000,2022-05-03 00:00:00,DAI/USD,1.0001,1.0021,0.9989,1.0007,24990.681353449356,24973.20011337
1651449600000,2022-05-02 00:00:00,DAI/USD,1.0007,1.0008,0.9989,1.0001,26281.664902459874,26279.03699876
1651363200000,2022-05-01 00:00:00,DAI/USD,1.0008,1.0009,0.9876,1.0005,226818.61612042433,226705.26348868
1651276800000,2022-04-30 00:00:00,DAI/USD,1.0002,1.0022,1.0001,1.0005,22778.082993421798,22766.6996436
1651190400000,2022-04-29 00:00:00,DAI/USD,0.9999,1.0022,0.9997,1.0007,13500.07421450107,13490.63077296
1651104000000,2022-04-28 00:00:00,DAI/USD,1.0,1.0022,0.99822,0.9999,28291.1657275173,28293.99512703
1651017600000,2022-04-27 00:00:00,DAI/USD,1.0,1.0008,0.99949,1.0,9127.31973608,9127.31973608
1650931200000,2022-04-26 00:00:00,DAI/USD,1.0001,1.0022,0.9983,1.0005,16739.47912310316,16731.11356632
1650844800000,2022-04-25 00:00:00,DAI/USD,1.0001,1.0011,0.9983,1.0005,24133.602814891932,24121.54204387
1650758400000,2022-04-24 00:00:00,DAI/USD,1.0001,1.0001,0.9982,1.0001,10107.584670591319,10106.57401319
1650672000000,2022-04-23 00:00:00,DAI/USD,1.0,1.0001,0.9999,1.0001,7122.253409005488,7121.5412548799995
1650585600000,2022-04-22 00:00:00,DAI/USD,1.0001,1.0001,0.9982,1.0001,567459.1116647727,567402.37142763
1650499200000,2022-04-21 00:00:00,DAI/USD,1.0001,1.0001,0.9981,1.0,62462.16321597,62462.16321597
1650412800000,2022-04-20 00:00:00,DAI/USD,1.0001,1.0003,0.99818,1.0001,39196.96480603015,39193.04550148
1650326400000,2022-04-19 00:00:00,DAI/USD,1.0002,1.0003,0.99886,1.0001,28919.842464816975,28916.95076974
1650240000000,2022-04-18 00:00:00,DAI/USD,1.0,1.0003,0.9983,1.0002,84543.3422818889,84526.43699449
1650153600000,2022-04-17 00:00:00,DAI/USD,1.0001,1.0001,0.9996,1.0001,25029.742979485545,25027.24025546
1650067200000,2022-04-16 00:00:00,DAI/USD,1.0001,1.0001,0.9998,1.0001,4126.4884565048915,4126.07584892
1649980800000,2022-04-15 00:00:00,DAI/USD,1.0001,1.0001,0.9998,1.0001,16426.864907988573,16425.22238575
1649894400000,2022-04-14 00:00:00,DAI/USD,1.0001,1.0001,0.99882,1.0001,6543.917256573028,6543.26293028
1649808000000,2022-04-13 00:00:00,DAI/USD,1.0006,1.0008,0.9982,1.0001,52414.85651921576,52409.61555766
1649721600000,2022-04-12 00:00:00,DAI/USD,1.0007,1.0044,0.9999,1.0008,81594.24837472368,81529.0251546
1649635200000,2022-04-11 00:00:00,DAI/USD,1.0001,1.0025,0.9999,1.0008,135465.66126159905,135357.37536131
1649548800000,2022-04-10 00:00:00,DAI/USD,1.0001,1.0001,0.9998,1.0,18846.61376933,18846.61376933
1649462400000,2022-04-09 00:00:00,DAI/USD,0.99981,1.0001,0.9996,1.0,5572.83642801,5572.83642801
1649376000000,2022-04-08 00:00:00,DAI/USD,1.0,1.0001,0.9983,1.0001,14276.292011832538,14274.86452538
1649289600000,2022-04-07 00:00:00,DAI/USD,1.0001,1.0001,0.9978,0.99982,108191.8121504971,108211.29018273
1649203200000,2022-04-06 00:00:00,DAI/USD,0.99984,1.0002,0.9978,1.0001,66173.720070306,66167.10335997
1649116800000,2022-04-05 00:00:00,DAI/USD,0.99981,1.0002,0.99798,0.99984,39683.62193511709,39689.97233069
1649030400000,2022-04-04 00:00:00,DAI/USD,0.99953,1.0003,0.99941,1.0001,11550.944570489153,11549.78959153
1648944000000,2022-04-03 00:00:00,DAI/USD,0.99954,1.0008,0.9993,0.99974,44240.100651652,44251.60606923
1648857600000,2022-04-02 00:00:00,DAI/USD,1.0002,1.0005,0.99899,1.0001,48083.683595730814,48078.87570816
1648771200000,2022-04-01 00:00:00,DAI/USD,0.99978,1.0007,0.998,1.0002,27959.679372570972,27954.08855486
1648684800000,2022-03-31 00:00:00,DAI/USD,0.99965,1.0003,0.9978,1.0001,19690.650145847772,19688.68127772
1648598400000,2022-03-30 00:00:00,DAI/USD,0.9999,1.0022,0.9962,0.99965,95600.73712321625,95634.2090964
1648512000000,2022-03-29 00:00:00,DAI/USD,0.99943,1.0017,0.9992,0.99952,46502.68556782339,46525.01757626
1648425600000,2022-03-28 00:00:00,DAI/USD,0.9996,1.0015,0.9985,0.99943,38770.00517058406,38792.11667709
1648339200000,2022-03-27 00:00:00,DAI/USD,0.9999,1.001,0.9996,0.9996,27126.25655042201,27137.111394980002
1648252800000,2022-03-26 00:00:00,DAI/USD,0.99971,1.0022,0.9988,0.9999,43551.204354598936,43555.55991059
1648166400000,2022-03-25 00:00:00,DAI/USD,0.99969,1.0001,0.9975,0.99997,30755.496993319426,30756.41968591
1648080000000,2022-03-24 00:00:00,DAI/USD,0.99969,1.0012,0.99842,0.99951,19247.434033079327,19256.86989933
1647993600000,2022-03-23 00:00:00,DAI/USD,0.99969,1.0011,0.996,0.99969,108578.49226649862,108612.16203673
1647907200000,2022-03-22 00:00:00,DAI/USD,0.99947,1.0002,0.99846,0.99969,20540.737232410986,20547.10683553
1647820800000,2022-03-21 00:00:00,DAI/USD,1.0,1.0001,0.999,0.99921,9532.908710176824,9540.44566225
1647734400000,2022-03-20 00:00:00,DAI/USD,0.99979,1.0002,0.99878,1.0,9612.47294396,9612.47294396
1647648000000,2022-03-19 00:00:00,DAI/USD,1.0,1.0005,0.9911,0.99979,281099.1424358525,281158.18565484
1647561600000,2022-03-18 00:00:00,DAI/USD,1.0001,1.0003,1.0,1.0,12108.89712298,12108.89712298
1647475200000,2022-03-17 00:00:00,DAI/USD,1.0004,1.0022,1.0,1.0001,38161.97206213465,38158.15624651
1647388800000,2022-03-16 00:00:00,DAI/USD,1.0003,1.0014,1.0,1.0003,27356.580247540445,27348.37573482
1647302400000,2022-03-15 00:00:00,DAI/USD,1.0008,1.0014,0.9987,1.0003,54091.23354752326,54075.01104421
1647216000000,2022-03-14 00:00:00,DAI/USD,1.0001,1.002,0.99689,1.0008,76088.07737280466,76027.25556835
1647129600000,2022-03-13 00:00:00,DAI/USD,1.0005,1.0008,0.9985,1.0003,52116.61445679846,52100.98416155
1647043200000,2022-03-12 00:00:00,DAI/USD,1.0004,1.0018,0.99977,1.0005,52926.27801197897,52899.82809793
1646956800000,2022-03-11 00:00:00,DAI/USD,1.0009,1.0009,0.99976,1.0004,11478.50441161827,11473.91484568
1646870400000,2022-03-10 00:00:00,DAI/USD,1.0005,1.0011,0.9984,1.0011,449647.4209298166,449153.35224235
1646784000000,2022-03-09 00:00:00,DAI/USD,1.0004,1.0025,1.0001,1.0005,42211.29470047033,42190.19960067
1646697600000,2022-03-08 00:00:00,DAI/USD,1.0007,1.001,0.999,1.0004,49919.07220021207,49899.11255519
1646611200000,2022-03-07 00:00:00,DAI/USD,1.0006,1.002,0.9983,1.0007,85054.56641656735,84995.06986766
1646524800000,2022-03-06 00:00:00,DAI/USD,1.0005,1.0022,1.0,1.0007,20750.558754937127,20736.04352447
1646438400000,2022-03-05 00:00:00,DAI/USD,1.0008,1.0014,0.9988,1.0005,69813.05987736597,69778.17079197
1646352000000,2022-03-04 00:00:00,DAI/USD,1.0008,1.0023,0.9982,1.0008,137924.24968616987,137813.99848737998
1646265600000,2022-03-03 00:00:00,DAI/USD,1.0002,1.0031,1.0,1.0005,127500.66948241346,127436.95100691
1646179200000,2022-03-02 00:00:00,DAI/USD,1.0005,1.0007,1.0,1.0002,94816.45768185645,94797.49818222
1646092800000,2022-03-01 00:00:00,DAI/USD,1.0006,1.0008,1.0,1.0003,11580.110535043133,11576.63754378
1646006400000,2022-02-28 00:00:00,DAI/USD,1.0009,1.0026,1.0001,1.0003,37630.112388702204,37618.82674068
1645920000000,2022-02-27 00:00:00,DAI/USD,1.0007,1.0035,1.0003,1.0003,28816.752128578697,28808.10969567
1645833600000,2022-02-26 00:00:00,DAI/USD,1.0007,1.0009,1.0003,1.0007,8211.834068674065,8206.08980581
1645747200000,2022-02-25 00:00:00,DAI/USD,1.0009,1.0027,1.0,1.0004,47614.30009240504,47595.26198761
1645660800000,2022-02-24 00:00:00,DAI/USD,1.0002,1.0082,0.99698,1.0009,309533.0078421782,309254.67863141
1645574400000,2022-02-23 00:00:00,DAI/USD,1.0012,1.0029,0.9878,1.0002,585257.3544438358,585140.32637856
