Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1597622400.0,2020-08-17,ETHUSD,434.1,443,418.89,429.99,265.3,115137.82
1597536000.0,2020-08-16,ETHUSD,433.9,434.81,412.13,434.1,80.8,34362.32
1597449600.0,2020-08-15,ETHUSD,435.78,440,428,433.9,60.44,26238.42
1597363200.0,2020-08-14,ETHUSD,417.16,440,413,435.78,280.34,118339.63
1597276800.0,2020-08-13,ETHUSD,386.5,418.99,378.17,417.16,347.5,138658.9
1597190400.0,2020-08-12,ETHUSD,380.76,387.84,370,386.5,125.03,47573.42
1597104000.0,2020-08-11,ETHUSD,392,394,372,380.76,174.67,67214.79
1597017600.0,2020-08-10,ETHUSD,388,396,386.15,392,64.38,25172.74
1596931200.0,2020-08-09,ETHUSD,392,395.37,385,388,56.73,22112.98
1596844800.0,2020-08-08,ETHUSD,379.45,392,376.63,392,87.14,33860.26
1596758400.0,2020-08-07,ETHUSD,391.1,395.24,367.68,379.45,121.56,46440.78
1596672000.0,2020-08-06,ETHUSD,394.1,398.48,390,391.1,72.99,28744.52
1596585600.0,2020-08-05,ETHUSD,387,402,382.46,394.1,233.44,91694.21
1596499200.0,2020-08-04,ETHUSD,384.51,399.51,381.97,387,211.87,82467.63
1596412800.0,2020-08-03,ETHUSD,368.5,397,368,384.51,113.6,43939.85
1596326400.0,2020-08-02,ETHUSD,383.9,410.5,327.88,368.5,553.12,208288.55
1596240000.0,2020-08-01,ETHUSD,345.1,386.5,342,383.9,316.35,115697.24
