https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1677110400000,2023-02-23 00:00:00,MATIC/USDT,1.39428,1.417,1.3399,1.35458,1165486.2568,847001.5225,577266.8611,419435.2472,16317,1.37636
1677024000000,2023-02-22 00:00:00,MATIC/USDT,1.3855,1.39993,1.3212,1.39652,1232911.91,907320.7256,615760.3217,453196.2898,16572,1.359
1676937600000,2023-02-21 00:00:00,MATIC/USDT,1.47473,1.50189,1.36449,1.38534,1312043.7782,919591.1669,647105.6846,453515.9725,17263,1.4279
1676851200000,2023-02-20 00:00:00,MATIC/USDT,1.47869,1.50707,1.44081,1.47531,1390842.6952,939125.2672,677296.7017,457362.3124,17472,1.48111
1676764800000,2023-02-19 00:00:00,MATIC/USDT,1.48646,1.53523,1.46434,1.47933,1394851.6127,927028.6445,711732.8644,473065.1653,18032,1.50476
1676678400000,2023-02-18 00:00:00,MATIC/USDT,1.52413,1.56732,1.47661,1.48709,1368621.4438,900968.8619,700554.7784,461088.6938,18318,1.51939
1676592000000,2023-02-17 00:00:00,MATIC/USDT,1.3715,1.54815,1.36945,1.52419,1440063.8858,989286.1699,726566.9417,498836.1433,19757,1.4566
1676505600000,2023-02-16 00:00:00,MATIC/USDT,1.32956,1.46556,1.31999,1.37113,1531742.9755,1106172.5972,763495.952,551642.949,20983,1.38543
1676419200000,2023-02-15 00:00:00,MATIC/USDT,1.25717,1.33171,1.23326,1.32956,1324729.2313,1043298.2156,666949.8723,525219.2151,17336,1.27034
1676332800000,2023-02-14 00:00:00,MATIC/USDT,1.18456,1.25957,1.1625,1.25731,1204611.0879,996958.34,607918.8626,503008.4707,15799,1.20919
1676246400000,2023-02-13 00:00:00,MATIC/USDT,1.23441,1.24339,1.13683,1.18455,1507878.3788,1271723.0794,754603.2581,636412.6309,19564,1.18633
1676160000000,2023-02-12 00:00:00,MATIC/USDT,1.24933,1.30345,1.22459,1.23556,1293290.2711,1021942.8639,652412.9867,515420.4967,17934,1.26583
1676073600000,2023-02-11 00:00:00,MATIC/USDT,1.23141,1.25661,1.21494,1.24968,1258019.237001248,1016230.9214,612001.437752454,494318.205,17972,1.237977279212022305
1675987200000,2023-02-10 00:00:00,MATIC/USDT,1.22652,1.3128,1.21322,1.23159,1421949.879099678,1122103.1778,708127.835447224,558789.093,19661,1.267531833765606213
1675900800000,2023-02-09 00:00:00,MATIC/USDT,1.3046,1.34711,1.2063,1.22929,1665157.895690641,1290678.4069,828107.488563678,641499.0732,20555,1.29095146978912379
1675814400000,2023-02-08 00:00:00,MATIC/USDT,1.26956,1.34494,1.25631,1.30457,1538943.861737191,1189667.2881,780472.348524342,603209.4197,20171,1.293828775622168653
1675728000000,2023-02-07 00:00:00,MATIC/USDT,1.18881,1.27263,1.18804,1.27017,1184791.296951606,960503.5102,600141.446282206,486324.2267,17164,1.23375032362688592
1675641600000,2023-02-06 00:00:00,MATIC/USDT,1.20315,1.23814,1.17692,1.19022,1194147.744808238,989933.0083,603484.007970649,500211.2051,16361,1.206453507563946834
1675555200000,2023-02-05 00:00:00,MATIC/USDT,1.25438,1.25992,1.18775,1.20347,1145562.158472634,936608.4438,559182.394047794,457290.0656,15823,1.223472568177956514
1675468800000,2023-02-04 00:00:00,MATIC/USDT,1.24482,1.28224,1.2149,1.25523,1220724.751242002,980861.8744,619113.504171872,497404.2482,16978,1.24485760078925131
1675382400000,2023-02-03 00:00:00,MATIC/USDT,1.18212,1.25231,1.168,1.24438,1248306.229254669,1038056.4993,611617.973627577,508576.2844,17477,1.203004825732369357
1675296000000,2023-02-02 00:00:00,MATIC/USDT,1.19117,1.2556,1.17489,1.18211,1655595.841548003,1349376.6129,831944.796419202,678182.1606,21159,1.227080255140024374
1675209600000,2023-02-01 00:00:00,MATIC/USDT,1.11021,1.20183,1.07041,1.19156,1048409.105935456,940908.8473,516080.005105758,462621.2907,14977,1.115418530925150972
1675123200000,2023-01-31 00:00:00,MATIC/USDT,1.08754,1.1261,1.07955,1.11067,927917.69989199,843806.3964,470857.380858258,428124.3,14290,1.099818028206683304
1675036800000,2023-01-30 00:00:00,MATIC/USDT,1.17491,1.17911,1.07094,1.08786,1061971.514507048,945657.3111,525083.868224865,467663.3671,14813,1.123690337564879871
1674950400000,2023-01-29 00:00:00,MATIC/USDT,1.14328,1.19998,1.13181,1.17592,1177193.694107301,1011072.1062,600089.107901436,515394.279,16055,1.164495489176095795
1674864000000,2023-01-28 00:00:00,MATIC/USDT,1.15768,1.16899,1.09673,1.14387,993351.060665621,873602.4207,500337.042207563,440009.0399,14014,1.137230236043641545
1674777600000,2023-01-27 00:00:00,MATIC/USDT,1.123,1.18805,1.06399,1.15822,1327019.497866043,1186610.2728,658309.368735304,588830.1333,17888,1.119562156372007137
1674691200000,2023-01-26 00:00:00,MATIC/USDT,0.99179,1.12897,0.9859,1.12002,1192572.671255596,1144754.6961,591846.579787107,567647.2692,17348,1.043620131728835478
1674604800000,2023-01-25 00:00:00,MATIC/USDT,0.95571,1.01786,0.9356,0.9918,1059213.34918924,1100167.2095,530952.380811669,551427.6209,14071,0.962983222691466699
1674518400000,2023-01-24 00:00:00,MATIC/USDT,0.99366,1.03938,0.94476,0.95596,1108968.959962018,1107711.9901,553178.258730882,552324.0542,14216,1.001419660794783135
1674432000000,2023-01-23 00:00:00,MATIC/USDT,0.99297,1.01317,0.9768,0.99408,931840.115176978,932834.2592,469897.525193083,470387.2386,14128,0.998979350830644874
1674345600000,2023-01-22 00:00:00,MATIC/USDT,0.98846,1.02989,0.97444,0.99339,999936.149907365,1002311.2775,511400.698074787,512646.4931,14090,0.997783184737844713
1674259200000,2023-01-21 00:00:00,MATIC/USDT,1.02646,1.04003,0.98813,0.98995,1065223.385361561,1048241.6614,522261.224975062,513984.1218,15044,1.016270314296926475
1674172800000,2023-01-20 00:00:00,MATIC/USDT,0.95261,1.02787,0.93876,1.02617,983315.886028096,1015959.0402,490834.11105053,507162.9234,14216,0.968517580536222244
1674086400000,2023-01-19 00:00:00,MATIC/USDT,0.93736,0.95644,0.9172,0.95303,1033142.739877901,1097875.1582,529154.811787725,562326.074,14722,0.941104840332558077
1674000000000,2023-01-18 00:00:00,MATIC/USDT,0.99397,1.01846,0.92841,0.93875,1126008.965175864,1143639.381,557901.047939546,566549.8733,15691,0.98507847786320425
1673913600000,2023-01-17 00:00:00,MATIC/USDT,1.01866,1.03593,0.99329,0.99399,1062401.998101872,1049706.1933,534319.204954044,527969.2075,14762,1.012129280448284417
1673827200000,2023-01-16 00:00:00,MATIC/USDT,0.98162,1.04882,0.9684,1.01869,1163828.815415592,1156304.8034,585514.913303764,581905.4572,16215,1.006744744205387718
1673740800000,2023-01-15 00:00:00,MATIC/USDT,1,1.00015,0.954,0.98271,838519.627417775,858764.1971,424771.001957264,435008.9477,12046,0.97653512120096037
1673654400000,2023-01-14 00:00:00,MATIC/USDT,0.93034,1.0512,0.929,1.00016,1121920.464801034,1138676.7097,573254.122677808,581729.7603,14676,0.985556100888250242
1673568000000,2023-01-13 00:00:00,MATIC/USDT,0.91489,0.93884,0.89596,0.9307,944865.340543547,1035086.2277,485709.159179928,531994.3585,14526,0.912931521206536442
1673481600000,2023-01-12 00:00:00,MATIC/USDT,0.89038,0.92497,0.85735,0.91529,1149343.475800436,1287852.8653,584386.640496887,654835.317,15070,0.892662138091890108
1673395200000,2023-01-11 00:00:00,MATIC/USDT,0.85849,0.89914,0.84503,0.89055,1028946.960781981,1196534.326,516437.171879493,600676.6705,14816,0.860038392728230688
1673308800000,2023-01-10 00:00:00,MATIC/USDT,0.84253,0.86077,0.83278,0.85801,950188.199843133,1119600.4855,471790.039770614,555947.5697,13696,0.848715488359186113
1673222400000,2023-01-09 00:00:00,MATIC/USDT,0.83938,0.87598,0.83401,0.84284,1186685.814903178,1386598.4875,590923.275497977,690497.8264,15469,0.85593432829155941
1673136000000,2023-01-08 00:00:00,MATIC/USDT,0.80522,0.8427,0.79639,0.83985,851556.841679391,1056385.1577,434186.662286626,538456.1878,12396,0.806176473318157129
1673049600000,2023-01-07 00:00:00,MATIC/USDT,0.79837,0.80988,0.79772,0.805,755758.11801281,940152.2147,377868.719591926,470060.8104,13056,0.80387357629510364
1672963200000,2023-01-06 00:00:00,MATIC/USDT,0.7887,0.79977,0.76882,0.79882,964174.730371324,1229956.7139,478666.588828511,610598.7765,14000,0.78398456349306275
1672876800000,2023-01-05 00:00:00,MATIC/USDT,0.80661,0.81059,0.78556,0.78922,837351.562651891,1050795.787,414399.633942387,520020.2985,12718,0.796913343349739489
1672790400000,2023-01-04 00:00:00,MATIC/USDT,0.7795,0.81441,0.77727,0.80698,927327.120657522,1157245.9008,460071.34861924,574125.9093,13430,0.80137562973151525
1672704000000,2023-01-03 00:00:00,MATIC/USDT,0.78055,0.78865,0.77112,0.77925,898349.059206618,1151572.3155,450130.002440972,577036.5679,12931,0.780123485449367588
1672617600000,2023-01-02 00:00:00,MATIC/USDT,0.75857,0.78963,0.74831,0.78039,924850.158226257,1196686.7484,461212.575938125,596667.9804,13363,0.773034740858605578
1672531200000,2023-01-01 00:00:00,MATIC/USDT,0.75804,0.76177,0.74816,0.75821,673121.41139603,891148.9837,330200.588861606,437184.4113,11565,0.755356530969422522
1672444800000,2022-12-31 00:00:00,MATIC/USDT,0.76081,0.76977,0.75369,0.75804,661289.315923569,870263.4735,337728.976725813,444494.1769,11138,0.759888897822422897
1672358400000,2022-12-30 00:00:00,MATIC/USDT,0.77688,0.78052,0.74844,0.76082,917966.586316712,1207445.4003,460314.555258035,605366.0292,13511,0.760316210946022599
1672272000000,2022-12-29 00:00:00,MATIC/USDT,0.78243,0.78674,0.76843,0.77694,919208.199951041,1177874.8788,464417.951423427,595129.2014,12405,0.780414222045736493
1672185600000,2022-12-28 00:00:00,MATIC/USDT,0.80589,0.80834,0.77498,0.78243,906269.992422678,1150632.8526,458861.877518541,582539.6113,12873,0.787688761572887069
1672099200000,2022-12-27 00:00:00,MATIC/USDT,0.81486,0.8183,0.79793,0.80617,868083.733308066,1071137.667,443072.119279695,546644.5959,12725,0.810453629394601462
1672012800000,2022-12-26 00:00:00,MATIC/USDT,0.7944,0.81615,0.79236,0.81486,809196.132307677,1009076.5199,397830.71094832,496099.7703,12079,0.801941696553205984
1671926400000,2022-12-25 00:00:00,MATIC/USDT,0.79561,0.79902,0.78545,0.79474,723270.913058148,911083.2849,358389.657203165,451414.2144,10792,0.793870983052342656
1671840000000,2022-12-24 00:00:00,MATIC/USDT,0.79822,0.80102,0.79269,0.79561,683779.642582561,858092.3775,353663.174294383,443827.6827,10854,0.79686329442889736
1671753600000,2022-12-23 00:00:00,MATIC/USDT,0.79631,0.80743,0.79139,0.79765,810527.912838285,1014166.9013,400831.069121348,501519.6552,12120,0.799217578896867053
1671667200000,2022-12-22 00:00:00,MATIC/USDT,0.79389,0.79763,0.77056,0.79639,507328.930444572,645592.3951,255974.424107597,325752.4192,13035,0.785920472856541938
1671580800000,2022-12-21 00:00:00,MATIC/USDT,0.80216,0.80325,0.78651,0.79438,209387.814045242,263755.711,106571.894078388,134225.4676,10084,0.793882448067486403
1671494400000,2022-12-20 00:00:00,MATIC/USDT,0.77367,0.80846,0.76882,0.80292,49947.347371023,62559.5311,26145.079060358,32744.665,3925,0.798413968203205254
1671408000000,2022-12-19 00:00:00,MATIC/USDT,0.81284,0.8207,0.76311,0.77375,14022.954924641,17532.6765,7147.745917848,8939.0329,1277,0.799984858388420419
1671321600000,2022-12-18 00:00:00,MATIC/USDT,0.81641,0.82466,0.80388,0.81205,28425.472766856,34948.6406,13344.623016345,16408.629,1460,0.813369099411180589
1671235200000,2022-12-17 00:00:00,MATIC/USDT,0.79611,0.81712,0.78281,0.81583,38650.927803824,48146.2974,19772.104755548,24646.4159,1441,0.802827877161771596
1671148800000,2022-12-16 00:00:00,MATIC/USDT,0.87849,0.89031,0.784,0.79574,197357.234085826,226836.2754,99184.367754294,113819.6955,2241,0.870788028740921424
1671062400000,2022-12-15 00:00:00,MATIC/USDT,0.90038,0.90418,0.87378,0.87915,338176.31167801,380441.1101,166303.160707878,187049.8795,2373,0.888964192758027396
1670976000000,2022-12-14 00:00:00,MATIC/USDT,0.9219,0.93592,0.89416,0.90084,410550.010017029,447083.2453,210263.226211347,228820.3176,2645,0.918372007138055224
1670889600000,2022-12-13 00:00:00,MATIC/USDT,0.90904,0.93839,0.88179,0.9226,375922.46420583,412825.9865,195017.726342252,214077.9931,2584,0.910818457935188603
1670803200000,2022-12-12 00:00:00,MATIC/USDT,0.89101,0.91131,0.86881,0.90953,443694.48756151,500059.6727,218757.656299251,246618.241,2823,0.887347171312848607
1670716800000,2022-12-11 00:00:00,MATIC/USDT,0.90659,0.91267,0.8885,0.89051,148963.30683694,164600.9647,72812.056648153,80439.6028,2838,0.90502649325290559
1670630400000,2022-12-10 00:00:00,MATIC/USDT,0.90852,0.91338,0.9,0.90659,158185.067418081,174737.6053,80281.271333523,88667.4679,2761,0.905284274350732869
1670544000000,2022-12-09 00:00:00,MATIC/USDT,0.92717,0.93223,0.90607,0.90813,120218.298509729,130751.6555,56984.90282935,61975.6785,2240,0.919484638168501364
1670457600000,2022-12-08 00:00:00,MATIC/USDT,0.89756,0.92836,0.88794,0.92718,127412.279497106,141324.797,60339.303144004,66929.7893,2384,0.901688554743440623
1670371200000,2022-12-07 00:00:00,MATIC/USDT,0.91685,0.91685,0.87673,0.89707,119893.058122097,134284.8704,59058.384730635,66104.4678,2655,0.89295211016977247
1670284800000,2022-12-06 00:00:00,MATIC/USDT,0.90981,0.91949,0.89829,0.91685,183860.514028353,202407.3487,89882.791645262,98940.4556,3074,0.908385670163736378
1670198400000,2022-12-05 00:00:00,MATIC/USDT,0.91939,0.94251,0.89845,0.90981,148167.000359257,160376.3084,73556.564909497,79616.9125,3192,0.924031547303461101
1670112000000,2022-12-04 00:00:00,MATIC/USDT,0.90456,0.91974,0.90436,0.91939,168371.499953568,184710.36,85614.443462048,93905.0787,3214,0.911556880837722829
1670025600000,2022-12-03 00:00:00,MATIC/USDT,0.93975,0.94942,0.8997,0.90343,160703.70931175,174289.9124,78596.416145354,85203.3528,2933,0.922115577840176933
1669939200000,2022-12-02 00:00:00,MATIC/USDT,0.90512,0.94266,0.8933,0.93975,121553.766572907,132651.4603,58780.536611175,64140.2361,2354,0.916411384815650244
1669852800000,2022-12-01 00:00:00,MATIC/USDT,0.93579,0.93864,0.90511,0.90512,130771.235577413,142255.9949,64526.643236186,70169.8223,2605,0.91930450787197763
1669766400000,2022-11-30 00:00:00,MATIC/USDT,0.8376,0.9379,0.8376,0.93767,169346.555861687,192352.0196,90592.228414822,102789.6817,3082,0.88095654199399359
1669680000000,2022-11-29 00:00:00,MATIC/USDT,0.82056,0.84456,0.81554,0.83891,138498.773543983,165840.6676,67794.761062723,81178.1274,2756,0.835184455062466851
1669593600000,2022-11-28 00:00:00,MATIC/USDT,0.84191,0.84778,0.80114,0.82182,138483.227064,168814.6351,69909.91272897,85248.4272,2944,0.820366051587877161
1669507200000,2022-11-27 00:00:00,MATIC/USDT,0.84557,0.86601,0.8408,0.84304,158617.2336179,185609.7772,80591.680179301,94291.9246,3322,0.854603512879926791
1669420800000,2022-11-26 00:00:00,MATIC/USDT,0.84474,0.87545,0.83958,0.84643,168262.151988056,196560.8783,82140.48004638,95928.4416,3392,0.856069486941525489
1669334400000,2022-11-25 00:00:00,MATIC/USDT,0.84826,0.84925,0.82017,0.84419,194417.03844456,231993.9459,101752.931354753,121400.481,3723,0.838064332014974754
1669248000000,2022-11-24 00:00:00,MATIC/USDT,0.86308,0.88794,0.84194,0.84826,284899.59826483,332089.8385,140620.623733531,163921.0276,4725,0.85804778842392901
1669161600000,2022-11-23 00:00:00,MATIC/USDT,0.84962,0.86905,0.83776,0.86379,264559.168335713,308537.9599,129654.502876622,151220.2907,4987,0.857542974767218758
1669075200000,2022-11-22 00:00:00,MATIC/USDT,0.79732,0.95,0.77721,0.85031,306302.406037196,371253.067,153905.102783881,186400.3503,5656,0.825915877718873807
1668988800000,2022-11-21 00:00:00,MATIC/USDT,0.80911,0.82319,0.77128,0.79931,330524.337212204,413065.5564,170721.602231791,213343.4063,6130,0.800283715902334099
1668902400000,2022-11-20 00:00:00,MATIC/USDT,0.87725,0.88573,0.80617,0.80998,333577.691522756,392496.1393,159818.652764284,188126.9227,6512,0.850524137887271189
1668816000000,2022-11-19 00:00:00,MATIC/USDT,0.88075,0.88219,0.85711,0.87724,249885.707651178,287936.4437,121740.213766588,140230.853,4932,0.867893884059213525
1668729600000,2022-11-18 00:00:00,MATIC/USDT,0.87202,0.89873,0.86873,0.88212,136392.398262478,154435.1842,72926.792397622,82518.0944,4509,0.883232792828401397
1668643200000,2022-11-17 00:00:00,MATIC/USDT,0.90177,0.90859,0.86671,0.87306,29832.413187332,33748.5795,11885.383089765,13431.4198,4382,0.884063558895384216
1668556800000,2022-11-16 00:00:00,MATIC/USDT,0.94068,0.95438,0.8845,0.90177,44445.494549245,48561.7704,14247.099874932,15518.11,3898,0.91566284151194028
1668470400000,2022-11-15 00:00:00,MATIC/USDT,0.91337,0.96887,0.90868,0.94137,37184.960431387,39462.2093,21308.325132798,22539.8985,3323,0.942413769108719568
1668384000000,2022-11-14 00:00:00,MATIC/USDT,0.88575,0.95729,0.84043,0.91321,45248.858090928,49670.7782,24419.347916822,26531.3467,3367,0.912113941687415178
1668297600000,2022-11-13 00:00:00,MATIC/USDT,0.938,0.97744,0.87001,0.88822,25342.935260031,27943.5843,12556.565383655,13788.5507,3042,0.907677498050774764
1668211200000,2022-11-12 00:00:00,MATIC/USDT,1.06265,1.06266,0.77,0.94004,58182.677001157,61184.7073,21624.593324179,22490.9694,3858,0.952847331391216325
1668124800000,2022-11-11 00:00:00,MATIC/USDT,1.12495,1.163,0.9768,1.06266,75123.127618971,71174.2563,32192.419159546,30300.2401,5172,1.056553525960492386
1668038400000,2022-11-10 00:00:00,MATIC/USDT,0.80959,1.15057,0.80959,1.11823,258202.75822107,266561.3283,151055.060391126,153180.1978,5486,0.979363886860207397
1667952000000,2022-11-09 00:00:00,MATIC/USDT,1.04461,1.06967,0.77,0.81105,366781.745171163,407154.103,177074.10212565,197309.5048,4620,0.907291160115939912
1667865600000,2022-11-08 00:00:00,MATIC/USDT,1.25365,1.26932,0.91,1.04586,590928.971813046,526986.2582,250225.439292326,222428.839,5761,1.125196864596987671
1667779200000,2022-11-07 00:00:00,MATIC/USDT,1.13454,1.29,1.13,1.25688,523676.913559955,429997.8731,253407.703683978,208492.1276,5568,1.218776701725468642
1667692800000,2022-11-06 00:00:00,MATIC/USDT,1.18442,1.21399,1.13268,1.13532,473123.06671131,406373.4159,237350.241255591,203869.8592,5251,1.164514252532430826
1667606400000,2022-11-05 00:00:00,MATIC/USDT,1.16874,1.29346,1.15399,1.18526,587358.489306335,488877.3841,294836.376440443,245411.3956,5994,1.201673353460674762
1667520000000,2022-11-04 00:00:00,MATIC/USDT,0.95117,1.1971,0.95063,1.16878,614296.54544889,549834.1202,279805.966755241,250479.9398,6831,1.119747627077530894
1667433600000,2022-11-03 00:00:00,MATIC/USDT,0.87354,0.98359,0.86882,0.95121,474093.688255877,501176.4021,254137.660913754,268531.1891,5442,0.946463409866539924
1667347200000,2022-11-02 00:00:00,MATIC/USDT,0.87394,0.89062,0.83766,0.87389,359699.613978263,417669.4247,174999.506366905,203208.3476,4372,0.86132885432731474
1667260800000,2022-11-01 00:00:00,MATIC/USDT,0.90273,0.90946,0.87312,0.87386,410727.794858,460784.3089,181643.155260261,203454.9453,4298,0.891496365878136458
1667174400000,2022-10-31 00:00:00,MATIC/USDT,0.90814,0.92968,0.89367,0.90393,354552.803463388,389878.5189,180874.073117362,198918.8599,4227,0.909471030220949674
1667088000000,2022-10-30 00:00:00,MATIC/USDT,0.9335,0.94814,0.8995,0.90842,380240.526434026,412650.9203,195145.470376794,211779.0396,4948,0.921573208217146923
1667001600000,2022-10-29 00:00:00,MATIC/USDT,0.94519,0.9591,0.92632,0.93408,440418.77108634,468583.4949,237049.637693888,252139.648,4869,0.939934422681192458
1666915200000,2022-10-28 00:00:00,MATIC/USDT,0.90343,0.94698,0.89455,0.94527,362845.329776043,394683.9312,183811.053988309,199971.3907,4324,0.919626127243032895
1666828800000,2022-10-27 00:00:00,MATIC/USDT,0.93706,0.94703,0.89526,0.9038,389876.392592675,421911.7063,194554.557329761,210466.3132,4647,0.924217320736310204
1666742400000,2022-10-26 00:00:00,MATIC/USDT,0.91954,0.96715,0.91802,0.93769,438703.450042106,467104.008,213354.748368825,227233.2448,5772,0.939327996302853774
1666656000000,2022-10-25 00:00:00,MATIC/USDT,0.89323,0.94662,0.87492,0.91746,423443.03073373,470921.7907,209187.819664587,232522.0431,5128,0.899499570758798222
1666569600000,2022-10-24 00:00:00,MATIC/USDT,0.89929,0.90787,0.8723,0.89327,426493.580079598,478071.0626,213292.943242851,239123.6701,4354,0.892163899106011391
1666483200000,2022-10-23 00:00:00,MATIC/USDT,0.83196,0.90362,0.82096,0.89946,380861.523244987,454134.1913,192592.693312805,229506.6971,4656,0.838995749152129717
1666396800000,2022-10-22 00:00:00,MATIC/USDT,0.83279,0.85546,0.81357,0.83204,368495.803088604,445054.5019,182690.145968121,220670.0676,4698,0.828018739249381038
1666310400000,2022-10-21 00:00:00,MATIC/USDT,0.80834,0.83372,0.77689,0.83372,346250.123797591,428101.2113,177976.394034203,220089.8321,3978,0.809002207294216746
1666224000000,2022-10-20 00:00:00,MATIC/USDT,0.84332,0.84809,0.80631,0.80938,371743.415390123,446495.2079,183678.684451541,220667.4821,4551,0.832772801911059376
1666137600000,2022-10-19 00:00:00,MATIC/USDT,0.86243,0.88055,0.84043,0.8446,409210.767146621,473285.1127,207711.094212597,240218.2714,4689,0.864673118396019207
1666051200000,2022-10-18 00:00:00,MATIC/USDT,0.84828,0.87821,0.83672,0.86403,366519.440175232,425992.6511,183427.06523362,213200.1252,4956,0.860476972838071124
1665964800000,2022-10-17 00:00:00,MATIC/USDT,0.7978,0.85,0.79595,0.84768,296481.42871426,359834.5293,145738.164592671,176941.6548,4774,0.824265601140265545
1665878400000,2022-10-16 00:00:00,MATIC/USDT,0.78834,0.80995,0.788,0.7985,396195.637998808,496865.2288,201185.278536745,252285.8647,5219,0.79740793182846099
1665792000000,2022-10-15 00:00:00,MATIC/USDT,0.79335,0.80958,0.7867,0.78949,477780.45231313,599386.9128,243412.056726637,305388.698,6021,0.797127214992694167
1665705600000,2022-10-14 00:00:00,MATIC/USDT,0.77566,0.82229,0.77566,0.79327,344243.753555937,430348.4037,173675.639751004,217139.4242,5549,0.800072771190410319
1665619200000,2022-10-13 00:00:00,MATIC/USDT,0.78271,0.78733,0.71534,0.77549,421453.982861002,555433.4967,211120.453900817,278258.0741,5421,0.759248092776142725
1665532800000,2022-10-12 00:00:00,MATIC/USDT,0.79066,0.80513,0.7825,0.78268,316798.630134757,399907.5675,154274.269442213,194724.284,4195,0.7922015220454904
1665446400000,2022-10-11 00:00:00,MATIC/USDT,0.81408,0.83012,0.78505,0.79097,412197.715457412,514846.0422,206459.703135198,257902.5626,4742,0.80066266459473881
1665360000000,2022-10-10 00:00:00,MATIC/USDT,0.82273,0.8419,0.81091,0.81749,432935.471608048,520966.9567,216934.979837167,261067.563,5139,0.831066960932461118
1665273600000,2022-10-09 00:00:00,MATIC/USDT,0.81401,0.83012,0.80738,0.82501,368954.695033115,449741.5639,183048.843743448,223151.694,4989,0.820402683916601013
1665187200000,2022-10-08 00:00:00,MATIC/USDT,0.83115,0.83262,0.80928,0.81688,260108.097368198,316140.377,119594.778122185,145309.0681,3850,0.822796658659065861
1665100800000,2022-10-07 00:00:00,MATIC/USDT,0.83564,0.84682,0.82056,0.83141,163933.42990275,197120.3958,85129.984538962,102329.7749,2231,0.831667144885724222
1665014400000,2022-10-06 00:00:00,MATIC/USDT,0.85124,0.85877,0.82992,0.83631,134953.630419459,159897.8147,68714.515030062,81412.1312,2235,0.844051822429060789
1664928000000,2022-10-05 00:00:00,MATIC/USDT,0.83453,0.85937,0.82122,0.85123,284349.853510845,339346.2916,143961.433004976,171729.4716,3420,0.838074678321445054
1664841600000,2022-10-04 00:00:00,MATIC/USDT,0.79945,0.84228,0.79937,0.83745,408921.484603598,495661.8687,203331.196670406,246469.1299,5136,0.825157449493381484
1664755200000,2022-10-03 00:00:00,MATIC/USDT,0.76083,0.81,0.75647,0.80132,327221.296412501,416225.5372,164554.486139943,209140.0282,4109,0.78645258159726528
1664668800000,2022-10-02 00:00:00,MATIC/USDT,0.76645,0.78167,0.76058,0.76244,77028.171245009,99889.1249,38213.815041366,49540.7298,1208,0.771156566670027676
1664582400000,2022-10-01 00:00:00,MATIC/USDT,0.77429,0.7772,0.75894,0.76644,27056.681365673,35410.3186,13612.361864774,17812.0587,418,0.76410401427715817
1664496000000,2022-09-30 00:00:00,MATIC/USDT,0.76508,0.79005,0.75833,0.77879,238141.19503565,307767.2641,121176.988962413,156609.3517,3052,0.77379460790245625
1664409600000,2022-09-29 00:00:00,MATIC/USDT,0.74698,0.7717,0.7322,0.76265,353283.224588147,471887.5344,176349.814623601,235575.2534,4742,0.74871148143416999
1664323200000,2022-09-28 00:00:00,MATIC/USDT,0.73874,0.75814,0.71462,0.74696,418174.309432694,569608.0985,211382.101531836,288075.3444,4934,0.734278464487561631
1664236800000,2022-09-27 00:00:00,MATIC/USDT,0.75701,0.79,0.72818,0.73861,381943.758658777,502020.3646,184831.693975974,242879.5959,4931,0.761278428065463792
1664150400000,2022-09-26 00:00:00,MATIC/USDT,0.73949,0.76075,0.7253,0.7549,480570.545333574,645693.4095,280166.937501739,377090.3575,5230,0.744353623073432989
1664064000000,2022-09-25 00:00:00,MATIC/USDT,0.75129,0.77,0.73346,0.7419,416864.878318953,552791.6362,208499.47608641,276445.5904,5028,0.754208800023722161
1663977600000,2022-09-24 00:00:00,MATIC/USDT,0.77797,0.78136,0.74874,0.75351,358532.402418972,466182.701,183279.373067716,238293.3236,4849,0.769129801941240348
1663891200000,2022-09-23 00:00:00,MATIC/USDT,0.75197,0.78474,0.72504,0.77938,376228.604986601,499560.3213,187297.139893256,248750.7779,5101,0.753375857604976515
1663804800000,2022-09-22 00:00:00,MATIC/USDT,0.7008,0.76291,0.70078,0.7514,332000.609346428,448328.4834,165830.240552209,223800.0145,4378,0.740719866853276489
1663718400000,2022-09-21 00:00:00,MATIC/USDT,0.73138,0.77967,0.69121,0.70402,408519.970798504,560125.4938,204395.320121146,280247.3731,4814,0.729598213680802408
1663632000000,2022-09-20 00:00:00,MATIC/USDT,0.7637,0.84451,0.7314,0.73218,267225.048945749,356726.3399,136719.135485651,182507.403,3859,0.749206815006422144
1663545600000,2022-09-19 00:00:00,MATIC/USDT,0.75356,0.77302,0.71231,0.76387,301418.481086323,400987.8133,152187.131197638,202338.7856,4321,0.751878770493598916
1663459200000,2022-09-18 00:00:00,MATIC/USDT,0.82764,0.83403,0.75001,0.75372,399679.664497439,496352.3264,202412.83368372,251162.0263,5983,0.805730024999735247
1663372800000,2022-09-17 00:00:00,MATIC/USDT,0.8045,0.82988,0.80271,0.82747,343569.081563169,421029.6199,169580.947620467,207830.8842,4911,0.816058380260362279
1663286400000,2022-09-16 00:00:00,MATIC/USDT,0.82697,0.83263,0.78624,0.80425,373924.540442102,461419.7212,189658.485391568,234050.1407,5736,0.810508931473142604
1663200000000,2022-09-15 00:00:00,MATIC/USDT,0.86181,0.87001,0.81985,0.81985,359546.315744698,426414.1943,187378.854562135,222263.6266,4888,0.843369756788348629
