https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USD
1682208000,2023-04-23,ADA/USD,0.398769,0.398769,0.385282,0.390068,12804.656862,4994.6868928466165
1682121600,2023-04-22,ADA/USD,0.38389,0.400083,0.383771,0.398894,11959.753732,4770.674005172408
1682035200,2023-04-21,ADA/USD,0.402717,0.407181,0.381418,0.383331,16512.296582,6329.675161074641
1681948800,2023-04-20,ADA/USD,0.416845,0.423378,0.396579,0.403213,84113.249991,33915.555868621086
1681862400,2023-04-19,ADA/USD,0.442998,0.442998,0.410523,0.416332,90088.783226,37506.84329804703
1681776000,2023-04-18,ADA/USD,0.434844,0.447388,0.43,0.44317,103390.652638,45819.63552958246
1681689600,2023-04-17,ADA/USD,0.45208,0.45208,0.434309,0.435379,50323.006383,21909.58019602416
1681603200,2023-04-16,ADA/USD,0.453919,0.456025,0.444028,0.452755,32953.139727,14919.698777097887
1681516800,2023-04-15,ADA/USD,0.438388,0.46,0.42981,0.454437,52662.371309,23931.73003054803
1681430400,2023-04-14,ADA/USD,0.426504,0.444349,0.42578,0.439029,140281.033508,61587.44185998373
1681344000,2023-04-13,ADA/USD,0.406397,0.428185,0.401715,0.426502,63046.955979,26889.652818955456
1681257600,2023-04-12,ADA/USD,0.401558,0.407361,0.391001,0.406524,87063.72682,35393.494481773676
1681171200,2023-04-11,ADA/USD,0.397931,0.413823,0.396655,0.401432,66896.052667,26854.216214219145
1681084800,2023-04-10,ADA/USD,0.391284,0.399,0.386727,0.397399,105985.526458,42118.54222888274
1680998400,2023-04-09,ADA/USD,0.387498,0.393,0.385531,0.391164,21343.663943,8348.872962599653
1680912000,2023-04-08,ADA/USD,0.384591,0.392,0.382231,0.387021,49461.975127,19142.823075626668
1680825600,2023-04-07,ADA/USD,0.383957,0.389199,0.376458,0.384746,20580.290427,7918.184420626541
1680739200,2023-04-06,ADA/USD,0.392929,0.392929,0.378115,0.384077,18953.65109,7279.66144969393
1680652800,2023-04-05,ADA/USD,0.389589,0.399999,0.38911,0.393371,24788.491295,9751.073609205445
1680566400,2023-04-04,ADA/USD,0.388651,0.400116,0.386628,0.390069,45188.000905,17626.438325012445
1680480000,2023-04-03,ADA/USD,0.382267,0.410499,0.373556,0.388536,69670.88487,27069.646923850316
1680393600,2023-04-02,ADA/USD,0.392995,0.392995,0.378025,0.3826,153670.976665,58794.515672028996
1680307200,2023-04-01,ADA/USD,0.400041,0.400101,0.388096,0.393317,182726.674809,71869.50755585145
1680220800,2023-03-31,ADA/USD,0.376851,0.411693,0.376733,0.400038,146776.537303,58716.19242961751
1680134400,2023-03-30,ADA/USD,0.381689,0.384899,0.3719,0.376503,126113.534297,47482.12400342339
1680048000,2023-03-29,ADA/USD,0.369597,0.38947,0.369064,0.382159,297083.515699,113533.13927601415
1679961600,2023-03-28,ADA/USD,0.345844,0.37,0.345844,0.369595,47990.03642,17736.877510649898
1679875200,2023-03-27,ADA/USD,0.357807,0.360873,0.339511,0.345346,52726.628355,18208.93019588583
1679788800,2023-03-26,ADA/USD,0.352067,0.365699,0.351634,0.357791,76899.465466,27513.936648545605
1679702400,2023-03-25,ADA/USD,0.361458,0.365131,0.348301,0.352121,70306.06003,24756.24016382363
1679616000,2023-03-24,ADA/USD,0.372524,0.372983,0.357852,0.361181,133859.475525,48347.499229595014
1679529600,2023-03-23,ADA/USD,0.361037,0.385,0.355973,0.372522,143064.817205,53294.79183484101
1679443200,2023-03-22,ADA/USD,0.371893,0.389929,0.34976,0.361449,254571.14164,92014.48457463636
1679356800,2023-03-21,ADA/USD,0.334831,0.385225,0.332606,0.371436,188071.864483,69856.6610561076
1679270400,2023-03-20,ADA/USD,0.34571,0.346336,0.333519,0.334892,162552.113787,54437.40249035601
1679184000,2023-03-19,ADA/USD,0.338188,0.352724,0.338188,0.3461,34869.015414,12068.166234785402
1679097600,2023-03-18,ADA/USD,0.350793,0.359398,0.336171,0.338,159276.68954,53835.52106452
1679011200,2023-03-17,ADA/USD,0.327247,0.350903,0.325239,0.350903,51905.780093,18213.89395197398
1678924800,2023-03-16,ADA/USD,0.326024,0.333131,0.321262,0.327649,58986.085301,19326.73186278735
1678838400,2023-03-15,ADA/USD,0.345147,0.399999,0.319456,0.325923,230606.063496,75159.8200328068
1678752000,2023-03-14,ADA/USD,0.344107,0.368845,0.34,0.345283,177362.86318,61240.381487379935
1678665600,2023-03-13,ADA/USD,0.332044,0.3516,0.33,0.344035,155706.759812,53568.57511192142
1678579200,2023-03-12,ADA/USD,0.307071,0.332453,0.304486,0.33194,157792.846505,52377.7574688697
1678492800,2023-03-11,ADA/USD,0.317335,0.3263,0.304619,0.307168,240402.855942,73844.06445399225
1678406400,2023-03-10,ADA/USD,0.310165,0.318345,0.299286,0.317235,53280.397693,16902.406962138855
1678320000,2023-03-09,ADA/USD,0.318482,0.32999,0.302417,0.310263,163031.046081,50582.501450229305
1678233600,2023-03-08,ADA/USD,0.331118,0.332342,0.3111,0.317759,111178.723701,35328.04006450606
1678147200,2023-03-07,ADA/USD,0.331861,0.33529,0.323701,0.33071,37485.426534,12396.80540905914
1678060800,2023-03-06,ADA/USD,0.336935,0.339,0.331219,0.331763,15772.296867,5232.664525486521
1677974400,2023-03-05,ADA/USD,0.337185,0.3455,0.336519,0.337039,15071.933344,5079.829342328416
1677888000,2023-03-04,ADA/USD,0.343148,0.344417,0.330001,0.33677,44617.498355,15025.834921013351
1677801600,2023-03-03,ADA/USD,0.351402,0.3528,0.32462,0.343041,186220.510087,63881.270000754565
1677715200,2023-03-02,ADA/USD,0.360906,0.360906,0.348463,0.351942,18567.493074,6534.680647449708
1677628800,2023-03-01,ADA/USD,0.35313,0.3798,0.352305,0.360908,31053.478017,11207.448644159436
1677542400,2023-02-28,ADA/USD,0.366053,0.368,0.3516,0.353563,8246.226198,2915.5604732434745
1677456000,2023-02-27,ADA/USD,0.36945,0.37345,0.36013,0.365605,40605.589622,14845.60659375131
1677369600,2023-02-26,ADA/USD,0.3638,0.371299,0.359002,0.369702,95079.011607,35150.900749131106
1677283200,2023-02-25,ADA/USD,0.366199,0.368886,0.357,0.363644,51852.13041,18855.71611081404
1677196800,2023-02-24,ADA/USD,0.384308,0.389999,0.362696,0.365955,78159.919191,28603.0132275424
1677110400,2023-02-23,ADA/USD,0.38826,0.394064,0.382654,0.384188,21829.282858,8386.548522649304
1677024000,2023-02-22,ADA/USD,0.39383,0.39383,0.380255,0.387784,93808.567174,36377.46141300241
1676937600,2023-02-21,ADA/USD,0.403657,0.405,0.388914,0.394278,88842.622887,35028.69166664059
1676851200,2023-02-20,ADA/USD,0.401599,0.409555,0.395223,0.403001,34452.300435,13884.311527605434
1676764800,2023-02-19,ADA/USD,0.40672,0.414572,0.4,0.402,16371.791825,6581.460313650001
1676678400,2023-02-18,ADA/USD,0.40602,0.416582,0.401327,0.40747,27772.888477,11316.61886772319
1676592000,2023-02-17,ADA/USD,0.390092,0.411499,0.39,0.406022,19917.346921,8086.881031558262
1676505600,2023-02-16,ADA/USD,0.418794,0.41915,0.390231,0.390573,121616.48093,47500.11380627289
1676419200,2023-02-15,ADA/USD,0.386674,0.42,0.383502,0.419272,105509.351426,44237.11679108187
1676332800,2023-02-14,ADA/USD,0.36115,0.391669,0.357168,0.386795,84596.795968,32721.61769644256
1676246400,2023-02-13,ADA/USD,0.364964,0.366113,0.349101,0.361562,40319.189615,14577.88683557863
1676160000,2023-02-12,ADA/USD,0.370008,0.374099,0.361925,0.364964,71333.55971,26034.181286000443
1676073600,2023-02-11,ADA/USD,0.359978,0.37,0.358426,0.369439,15962.848101,5897.2986395853395
1675987200,2023-02-10,ADA/USD,0.364503,0.3671,0.358102,0.359499,28882.256682,10383.142394922319
1675900800,2023-02-09,ADA/USD,0.395082,0.395082,0.35812,0.364919,170448.411161,62199.86375246096
1675814400,2023-02-08,ADA/USD,0.4,0.402816,0.389047,0.395533,50773.297286,20082.51459542344
1675728000,2023-02-07,ADA/USD,0.384429,0.4,0.384429,0.4,35961.69621,14384.678484000002
1675641600,2023-02-06,ADA/USD,0.394972,0.402,0.384429,0.384429,35702.366435,13725.025026240617
1675555200,2023-02-05,ADA/USD,0.402033,0.403523,0.386581,0.394365,28576.743866,11269.66759471509
1675468800,2023-02-04,ADA/USD,0.404806,0.409999,0.400112,0.402529,29255.933794,11776.361774165027
1675382400,2023-02-03,ADA/USD,0.40068,0.409745,0.398516,0.404806,29650.112864,12002.543588024384
1675296000,2023-02-02,ADA/USD,0.396462,0.4135,0.3955,0.400555,224056.923537,89747.12100736304
1675209600,2023-02-01,ADA/USD,0.390655,0.4,0.3753,0.395809,175210.752262,69349.99264206996
1675123200,2023-01-31,ADA/USD,0.371597,0.397324,0.37114,0.3907,150383.936797,58755.0041065879
1675036800,2023-01-30,ADA/USD,0.396686,0.396686,0.368646,0.371747,49799.407748,18512.780432095755
1674950400,2023-01-29,ADA/USD,0.381326,0.4,0.379636,0.397175,95832.237541,38062.168945346675
1674864000,2023-01-28,ADA/USD,0.38914,0.396638,0.380792,0.38194,77522.835711,29609.071871459342
1674777600,2023-01-27,ADA/USD,0.380056,0.390024,0.369499,0.389167,43750.412195,17026.216662691564
1674691200,2023-01-26,ADA/USD,0.373109,0.386446,0.369658,0.3804,86644.592583,32959.6030185732
1674604800,2023-01-25,ADA/USD,0.357898,0.378206,0.348872,0.372684,77489.583475,28879.127927796904
1674518400,2023-01-24,ADA/USD,0.374387,0.382155,0.355618,0.358,135969.01693,48676.908060940004
1674432000,2023-01-23,ADA/USD,0.376907,0.382145,0.370555,0.374395,121608.49279,45529.61165811205
1674345600,2023-01-22,ADA/USD,0.368324,0.385472,0.36442,0.376907,172161.784739,64888.98180062227
1674259200,2023-01-21,ADA/USD,0.364619,0.38,0.357625,0.368843,237984.055552,87778.75300196634
1674172800,2023-01-20,ADA/USD,0.338982,0.364265,0.335807,0.364265,251584.097675,91643.28133958387
1674086400,2023-01-19,ADA/USD,0.326235,0.345922,0.326235,0.3394,62853.988631,21332.6437413614
1674000000,2023-01-18,ADA/USD,0.34692,0.3571,0.325801,0.32657,156100.434399,50977.71886168143
1673913600,2023-01-17,ADA/USD,0.351211,0.356107,0.34562,0.346797,58157.285025,20168.771974814925
1673827200,2023-01-16,ADA/USD,0.350275,0.3643,0.340112,0.351352,134986.930125,47427.927873279004
1673740800,2023-01-15,ADA/USD,0.353262,0.356037,0.338256,0.349876,47725.275478,16697.92848314073
1673654400,2023-01-14,ADA/USD,0.345193,0.369199,0.335119,0.353264,152569.278241,53897.233508528625
1673568000,2023-01-13,ADA/USD,0.32989,0.35,0.325008,0.3448,110839.256501,38217.3756415448
1673481600,2023-01-12,ADA/USD,0.324,0.339999,0.31778,0.330398,95984.057911,31712.94076567858
1673395200,2023-01-11,ADA/USD,0.323009,0.323999,0.309783,0.323999,99701.928938,32303.32527398306
1673308800,2023-01-10,ADA/USD,0.318,0.3317,0.309883,0.32311,46384.880719,14987.41880911609
1673222400,2023-01-09,ADA/USD,0.298008,0.344,0.296845,0.31791,225870.311547,71806.43074390678
1673136000,2023-01-08,ADA/USD,0.27742,0.298769,0.274949,0.297683,116358.941602,34638.07881290816
1673049600,2023-01-07,ADA/USD,0.278882,0.281593,0.273,0.277308,39088.241689,10839.482126293213
1672963200,2023-01-06,ADA/USD,0.269474,0.28,0.267036,0.27877,164922.288733,45975.38643009841
1672876800,2023-01-05,ADA/USD,0.268,0.270564,0.264489,0.269474,65872.02092,17750.79696539608
1672790400,2023-01-04,ADA/USD,0.252661,0.270454,0.252661,0.26798,124387.183082,33333.27732231436
1672704000,2023-01-03,ADA/USD,0.254498,0.256999,0.250583,0.252662,55899.456856,14123.668568150671
1672617600,2023-01-02,ADA/USD,0.250505,0.256997,0.248579,0.253989,52668.210331,13377.146073760361
1672531200,2023-01-01,ADA/USD,0.246904,0.251192,0.245237,0.2501,14042.011728,3511.9071331727996
1672444800,2022-12-31,ADA/USD,0.246689,0.252875,0.2453,0.246903,36621.144346,9041.87040246044
1672358400,2022-12-30,ADA/USD,0.244799,0.2471,0.239743,0.246608,40607.788907,10014.205606777456
1672272000,2022-12-29,ADA/USD,0.248701,0.248701,0.239998,0.244148,109885.891222,26828.420570068858
1672185600,2022-12-28,ADA/USD,0.260552,0.260557,0.247483,0.249194,86632.598728,21588.32380742523
1672099200,2022-12-27,ADA/USD,0.265867,0.265867,0.258,0.260552,42171.047561,10987.750784113672
1672012800,2022-12-26,ADA/USD,0.258699,0.26516,0.258699,0.26516,63350.790366,16798.09557344856
1671926400,2022-12-25,ADA/USD,0.259815,0.262095,0.256,0.258801,55378.272928,14331.952412039327
1671840000,2022-12-24,ADA/USD,0.260645,0.261,0.257937,0.259816,5196.654604,1350.174012592864
1671753600,2022-12-23,ADA/USD,0.257706,0.264115,0.257069,0.260073,140377.668166,36508.44129293611
1671667200,2022-12-22,ADA/USD,0.253401,0.257927,0.247594,0.257563,87330.654516,22493.145369104506
1671580800,2022-12-21,ADA/USD,0.259425,0.259425,0.24981,0.252727,116167.584447,29358.685114536966
1671494400,2022-12-20,ADA/USD,0.253085,0.26272,0.252413,0.260117,105463.918699,27432.958140227784
1671408000,2022-12-19,ADA/USD,0.267286,0.268836,0.250072,0.253755,100769.854605,25570.854455291777
1671321600,2022-12-18,ADA/USD,0.267966,0.271557,0.264205,0.267285,25414.153259,6792.821953831814
1671235200,2022-12-17,ADA/USD,0.264,0.2817,0.2611,0.267964,94778.26719,25397.16358930116
1671148800,2022-12-16,ADA/USD,0.300071,0.303,0.256294,0.263747,141522.109024,37326.03168875293
1671062400,2022-12-15,ADA/USD,0.308255,0.31,0.297002,0.300192,93413.6255,28042.023066096
1670976000,2022-12-14,ADA/USD,0.314113,0.315607,0.306673,0.308464,58772.833057,18129.30317609445
1670889600,2022-12-13,ADA/USD,0.307113,0.318325,0.300435,0.313755,71959.171059,22577.549715616544
1670803200,2022-12-12,ADA/USD,0.307381,0.308418,0.301825,0.306763,19695.820592,6041.949012263696
1670716800,2022-12-11,ADA/USD,0.313235,0.314724,0.30565,0.307505,7194.759303,2212.424459469015
1670630400,2022-12-10,ADA/USD,0.312237,0.314813,0.311527,0.313021,18052.486307,5650.807316303447
1670544000,2022-12-09,ADA/USD,0.314928,0.316644,0.309927,0.311881,9736.183822,3036.5307465891824
1670457600,2022-12-08,ADA/USD,0.310773,0.315246,0.307711,0.315055,22787.919691,7179.448038248004
1670371200,2022-12-07,ADA/USD,0.318348,0.31874,0.307995,0.310419,29967.101968,9302.35782580459
1670284800,2022-12-06,ADA/USD,0.320188,0.320919,0.314054,0.317957,50395.446565,16023.585003467704
1670198400,2022-12-05,ADA/USD,0.323247,0.3375,0.316645,0.319824,71658.603504,22918.141207063294
1670112000,2022-12-04,ADA/USD,0.319248,0.3291,0.319248,0.323378,19208.188558,6211.505599508924
1670025600,2022-12-03,ADA/USD,0.319824,0.325757,0.317732,0.318885,65408.525499,20857.797653748614
1669939200,2022-12-02,ADA/USD,0.31469,0.319999,0.311626,0.319743,52374.533663,16746.39051700861
1669852800,2022-12-01,ADA/USD,0.319582,0.320079,0.313386,0.314391,94626.227835,29749.634395273482
1669766400,2022-11-30,ADA/USD,0.309917,0.320732,0.309917,0.319482,62588.168275,19995.79317683355
1669680000,2022-11-29,ADA/USD,0.306968,0.314163,0.306117,0.30982,24553.332202,7607.11338282364
1669593600,2022-11-28,ADA/USD,0.312873,0.3146,0.301812,0.306968,44896.581315,13781.813773102922
1669507200,2022-11-27,ADA/USD,0.313836,0.319911,0.312427,0.312747,40318.736281,12609.563815673906
1669420800,2022-11-26,ADA/USD,0.315441,0.322019,0.311995,0.313963,39816.880347,12501.02720438516
1669334400,2022-11-25,ADA/USD,0.319,0.319,0.309506,0.314967,77124.66777,24291.72523351359
1669248000,2022-11-24,ADA/USD,0.318712,0.320692,0.312672,0.319002,65657.582114,20944.90000953023
1669161600,2022-11-23,ADA/USD,0.312489,0.32,0.309929,0.318841,38898.314417,12402.377467030698
1669075200,2022-11-22,ADA/USD,0.305847,0.316415,0.299371,0.312363,63276.660238,19765.287421922392
1668988800,2022-11-21,ADA/USD,0.312604,0.313499,0.298703,0.305847,85799.989078,26241.669259539063
1668902400,2022-11-20,ADA/USD,0.328245,0.334388,0.310842,0.31273,95870.554998,29981.598664524543
1668816000,2022-11-19,ADA/USD,0.32598,0.331336,0.323329,0.328247,18302.298846,6007.674689302963
1668729600,2022-11-18,ADA/USD,0.324878,0.33251,0.322,0.326112,175491.642567,57229.93054080951
1668643200,2022-11-17,ADA/USD,0.332653,0.333619,0.319567,0.324689,89786.7522,29152.7707850658
1668556800,2022-11-16,ADA/USD,0.337263,0.3444,0.325793,0.33249,118471.381332,39390.54957907668
1668470400,2022-11-15,ADA/USD,0.33173,0.346991,0.329995,0.336835,130163.14661,43843.50348837935
1668384000,2022-11-14,ADA/USD,0.330353,0.340363,0.314997,0.332108,135112.231987,44871.8531407386
1668297600,2022-11-13,ADA/USD,0.338823,0.343805,0.325937,0.33022,152931.354634,50500.991927239476
1668211200,2022-11-12,ADA/USD,0.354143,0.354143,0.336524,0.338686,141853.539661,48043.80793362544
1668124800,2022-11-11,ADA/USD,0.367483,0.372376,0.342852,0.354286,315661.176001,111834.33540069028
1668038400,2022-11-10,ADA/USD,0.316654,0.376731,0.313075,0.367774,2055212.098626,755853.5743600785
1667952000,2022-11-09,ADA/USD,0.372118,0.375331,0.310941,0.317044,754117.078761,239088.29511870246
1667865600,2022-11-08,ADA/USD,0.40493,0.415156,0.3474,0.372268,421930.376317,157071.17733077696
1667779200,2022-11-07,ADA/USD,0.4029,0.415096,0.399245,0.404432,63415.840343,25647.39514160018
1667692800,2022-11-06,ADA/USD,0.427984,0.429567,0.403,0.403062,57381.378388,23128.253135824052
1667606400,2022-11-05,ADA/USD,0.421964,0.436027,0.42139,0.427525,108664.888518,46456.95646365795
1667520000,2022-11-04,ADA/USD,0.390826,0.425691,0.390826,0.42146,263225.457347,110939.00125346663
1667433600,2022-11-03,ADA/USD,0.386046,0.398653,0.386044,0.390421,70291.667657,27443.343178313597
1667347200,2022-11-02,ADA/USD,0.401536,0.409825,0.381666,0.386207,167949.540047,64863.28801293173
1667260800,2022-11-01,ADA/USD,0.40588,0.416239,0.4,0.402071,56855.884338,22860.102271664
1667174400,2022-10-31,ADA/USD,0.406062,0.414985,0.398574,0.406043,60603.355158,24607.568138419792
1667088000,2022-10-30,ADA/USD,0.419857,0.421483,0.399362,0.406027,101258.421887,41113.653263512955
1667001600,2022-10-29,ADA/USD,0.404217,0.438321,0.401542,0.420006,128178.268211,53835.641718229264
1666915200,2022-10-28,ADA/USD,0.388004,0.410184,0.379815,0.40438,72993.427307,29517.082134404664
1666828800,2022-10-27,ADA/USD,0.403991,0.417732,0.387353,0.388482,134344.168379,52190.29122021068
1666742400,2022-10-26,ADA/USD,0.400801,0.410758,0.396705,0.403829,143581.532979,57982.386881376595
1666656000,2022-10-25,ADA/USD,0.357861,0.41627,0.357861,0.400761,218467.406388,87553.21625146126
1666569600,2022-10-24,ADA/USD,0.362891,0.3711,0.355859,0.357718,149627.291375,53524.37541608225
1666483200,2022-10-23,ADA/USD,0.352648,0.367641,0.345465,0.362477,70202.621938,25446.835792220423
1666396800,2022-10-22,ADA/USD,0.349315,0.354888,0.344683,0.352201,16061.567435,5656.900112174435
1666310400,2022-10-21,ADA/USD,0.340039,0.350157,0.3315,0.349126,140592.889989,49084.63331029961
1666224000,2022-10-20,ADA/USD,0.350543,0.35602,0.336758,0.3399,196688.580881,66854.44864145189
1666137600,2022-10-19,ADA/USD,0.361699,0.361699,0.35,0.35,63165.914001,22108.069900349998
1666051200,2022-10-18,ADA/USD,0.372884,0.373736,0.359444,0.361844,23736.231166,8588.812830030105
1665964800,2022-10-17,ADA/USD,0.370499,0.37516,0.366774,0.372734,55630.799229,20735.490319822085
1665878400,2022-10-16,ADA/USD,0.365233,0.374437,0.365233,0.370077,75581.39927,27970.937497643787
1665792000,2022-10-15,ADA/USD,0.367221,0.36924,0.362001,0.364671,50513.542628,18420.82410369539
1665705600,2022-10-14,ADA/USD,0.378929,0.388543,0.363264,0.367612,136926.965917,50335.9957946802
1665619200,2022-10-13,ADA/USD,0.381896,0.383693,0.351135,0.37889,229345.831387,86896.84205422044
1665532800,2022-10-12,ADA/USD,0.390542,0.395299,0.377574,0.382451,29805.523983,11399.152452822333
1665446400,2022-10-11,ADA/USD,0.402321,0.402817,0.383752,0.39,77619.890115,30271.757144850002
1665360000,2022-10-10,ADA/USD,0.422775,0.426489,0.4,0.401863,55457.271871,22286.225645895673
1665273600,2022-10-09,ADA/USD,0.421778,0.424752,0.420779,0.422945,22446.09145,9493.46214832025
1665187200,2022-10-08,ADA/USD,0.424553,0.427213,0.420333,0.421948,23222.140386,9798.535691591927
1665100800,2022-10-07,ADA/USD,0.429604,0.430866,0.42081,0.424157,71144.038657,30176.242004637148
1665014400,2022-10-06,ADA/USD,0.431749,0.436439,0.42713,0.429603,71934.988742,30903.48696852943
1664928000,2022-10-05,ADA/USD,0.436131,0.436131,0.42505,0.431136,37538.796998,16184.326782529728
1664841600,2022-10-04,ADA/USD,0.428622,0.436898,0.426779,0.435981,74439.173124,32454.065137774644
1664755200,2022-10-03,ADA/USD,0.419652,0.429432,0.417001,0.428133,18599.716141,7963.152270594753
1664668800,2022-10-02,ADA/USD,0.430883,0.432757,0.419999,0.419999,25524.592209,10720.30320318779
1664582400,2022-10-01,ADA/USD,0.434665,0.437447,0.428363,0.430875,16558.870195,7134.803195270625
1664496000,2022-09-30,ADA/USD,0.437986,0.441029,0.429471,0.43432,74128.280026,32195.394580892316
1664409600,2022-09-29,ADA/USD,0.436889,0.438667,0.428295,0.438163,70673.936736,30966.704142055973
1664323200,2022-09-28,ADA/USD,0.442006,0.442184,0.426008,0.436753,94191.949092,41138.61634177827
1664236800,2022-09-27,ADA/USD,0.447027,0.461938,0.438257,0.442511,150712.470034,66691.92582721537
1664150400,2022-09-26,ADA/USD,0.44536,0.449916,0.437471,0.446665,95436.170899,42627.99727460183
1664064000,2022-09-25,ADA/USD,0.451697,0.463285,0.44,0.445539,70425.620854,31377.360689670306
1663977600,2022-09-24,ADA/USD,0.461146,0.467629,0.451516,0.451516,165837.457176,74878.2653142788
1663891200,2022-09-23,ADA/USD,0.457753,0.480759,0.446588,0.461089,181026.143874,83469.1636527188
1663804800,2022-09-22,ADA/USD,0.439813,0.465568,0.435212,0.456972,144710.959754,66128.85670070488
1663718400,2022-09-21,ADA/USD,0.441492,0.464055,0.431457,0.440355,362862.388797,159788.26721870294
1663632000,2022-09-20,ADA/USD,0.452798,0.454015,0.437984,0.440989,84766.592591,37381.1349001125
1663545600,2022-09-19,ADA/USD,0.447334,0.457598,0.433879,0.453315,137224.726117,62206.026719727866
1663459200,2022-09-18,ADA/USD,0.486394,0.488254,0.444493,0.447154,145249.187504,64948.75518916362
1663372800,2022-09-17,ADA/USD,0.474055,0.48747,0.473515,0.486949,81331.720095,39604.399768540155
1663286400,2022-09-16,ADA/USD,0.465422,0.474246,0.45431,0.474246,119384.225586,56617.49144725816
1663200000,2022-09-15,ADA/USD,0.481143,0.481143,0.462663,0.465953,47729.971214,22239.92327707694
1663113600,2022-09-14,ADA/USD,0.464884,0.486037,0.464777,0.481337,69326.688645,33369.50033231837
1663027200,2022-09-13,ADA/USD,0.501613,0.507411,0.463293,0.464964,257297.504298,119634.07678841527
1662940800,2022-09-12,ADA/USD,0.50911,0.51897,0.496535,0.502097,98084.509738,49247.938085920585
1662854400,2022-09-11,ADA/USD,0.511918,0.519178,0.502076,0.509307,58747.078402,29920.29825968741
1662768000,2022-09-10,ADA/USD,0.502342,0.523508,0.496793,0.511712,131684.896657,67384.74183814677
1662681600,2022-09-09,ADA/USD,0.479264,0.504092,0.479264,0.502544,143278.94221,72003.97273398224
1662595200,2022-09-08,ADA/USD,0.480887,0.481606,0.464611,0.479263,64825.367987,31068.40033755358
1662508800,2022-09-07,ADA/USD,0.463777,0.48092,0.453987,0.480727,113611.857338,54616.28734252473
1662422400,2022-09-06,ADA/USD,0.500133,0.510837,0.460551,0.464081,251829.213708,116869.15332682236
1662336000,2022-09-05,ADA/USD,0.504222,0.505996,0.483116,0.500243,144485.909874,72278.06501309939
1662249600,2022-09-04,ADA/USD,0.480126,0.508227,0.476701,0.503602,242173.367798,121958.99236980839
1662163200,2022-09-03,ADA/USD,0.454226,0.485115,0.4423,0.480016,332466.785972,159589.37673513553
1662076800,2022-09-02,ADA/USD,0.456912,0.46548,0.45,0.453914,152294.152097,69128.44775495765
1661990400,2022-09-01,ADA/USD,0.447157,0.460564,0.4002,0.457654,490662.111674,224553.4780560528
1661904000,2022-08-31,ADA/USD,0.453698,0.462328,0.446469,0.446469,56214.075523,25097.842084678286
1661817600,2022-08-30,ADA/USD,0.451277,0.461826,0.439608,0.453516,72879.391675,33051.9701948793
1661731200,2022-08-29,ADA/USD,0.429454,0.451237,0.426644,0.451096,67924.559882,30640.497264530673
1661644800,2022-08-28,ADA/USD,0.450903,0.453001,0.429848,0.429983,83186.047223,35768.58614308721
1661558400,2022-08-27,ADA/USD,0.431581,0.451401,0.428801,0.451401,59416.879322,26820.83874283012
1661472000,2022-08-26,ADA/USD,0.46449,0.480418,0.426931,0.431089,291960.076805,125860.77754979066
1661385600,2022-08-25,ADA/USD,0.459013,0.473,0.458795,0.464677,77806.218429,36154.760160932434
1661299200,2022-08-24,ADA/USD,0.466212,0.467097,0.453789,0.459556,110591.973069,50823.20477569736
1661212800,2022-08-23,ADA/USD,0.461603,0.468364,0.4475,0.46602,37715.372849,17576.118055090978
1661126400,2022-08-22,ADA/USD,0.463286,0.463286,0.44,0.461077,80997.706316,37346.17943506233
1661040000,2022-08-21,ADA/USD,0.451522,0.472076,0.448165,0.463358,91778.297796,42526.20851015897
1660953600,2022-08-20,ADA/USD,0.449882,0.462416,0.437522,0.451263,124771.523146,56304.771849433404
1660867200,2022-08-19,ADA/USD,0.511945,0.511945,0.446596,0.449899,379409.796339,170696.08796311976
1660780800,2022-08-18,ADA/USD,0.537702,0.542677,0.510825,0.512429,182375.523709,93454.50723867917
1660694400,2022-08-17,ADA/USD,0.558191,0.580728,0.532018,0.536876,138752.802243,74493.04945701288
1660608000,2022-08-16,ADA/USD,0.550053,0.568006,0.548554,0.558439,101308.077402,56574.38143629548
1660521600,2022-08-15,ADA/USD,0.570361,0.58007,0.545476,0.550681,260731.657006,143579.96961172108
1660435200,2022-08-14,ADA/USD,0.559969,0.595464,0.557925,0.570835,112281.682361,64094.31415054143
1660348800,2022-08-13,ADA/USD,0.540015,0.567,0.538368,0.560594,98920.3108,55454.13271261521
1660262400,2022-08-12,ADA/USD,0.531148,0.542,0.520952,0.540464,34984.304425,18907.757106753204
1660176000,2022-08-11,ADA/USD,0.536787,0.546099,0.53,0.531754,96223.868077,51167.426745417055
1660089600,2022-08-10,ADA/USD,0.514043,0.538391,0.504062,0.536548,243996.258308,130915.70440264078
1660003200,2022-08-09,ADA/USD,0.535364,0.536118,0.505362,0.514168,93989.42298,48326.35363478064
1659916800,2022-08-08,ADA/USD,0.527278,0.549615,0.523843,0.535793,149773.640484,80247.66815584381
1659830400,2022-08-07,ADA/USD,0.511599,0.536246,0.507785,0.52749,58778.914928,31005.28983537072
1659744000,2022-08-06,ADA/USD,0.517999,0.52284,0.510633,0.511614,89742.819049,45913.682624935085
1659657600,2022-08-05,ADA/USD,0.499451,0.520263,0.499451,0.517999,110827.253952,57408.40671988205
1659571200,2022-08-04,ADA/USD,0.501555,0.50997,0.495456,0.499449,88405.119701,44153.84862954475
1659484800,2022-08-03,ADA/USD,0.497498,0.515013,0.491496,0.501005,80371.591273,40266.56908572937
