https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1702425600,2023-12-13,BTC/USD,41400.0,43300.0,40950.0,43300.0,0.5961809,25814.632970000002
1702339200,2023-12-12,BTC/USD,41200.0,42069.9,40800.0,42069.9,0.10266225,4318.990591275
1702252800,2023-12-11,BTC/USD,43600.0,43600.0,40250.0,41130.0,2.52593218,103891.5905634
1702166400,2023-12-10,BTC/USD,43700.0,44000.0,43700.0,43821.7,0.0288863,1265.8467727099999
1702080000,2023-12-09,BTC/USD,44158.4,44800.0,43750.0,43750.0,0.11305642,4946.218375
1701993600,2023-12-08,BTC/USD,43200.0,44642.1,43196.0,44350.0,1.38701807,61514.251404500006
1701907200,2023-12-07,BTC/USD,43800.0,43800.0,43000.0,43352.0,1.69816156,73618.69994912
1701820800,2023-12-06,BTC/USD,43870.0,44250.0,43500.0,43750.0,0.7042593,30811.344375
1701734400,2023-12-05,BTC/USD,41818.5,44450.0,41500.0,44363.9,1.4089316,62505.700609240004
1701648000,2023-12-04,BTC/USD,40300.0,42300.0,40300.0,41850.0,3.51220279,146985.6867615
1701561600,2023-12-03,BTC/USD,39390.0,40000.0,39390.0,40000.0,0.65802619,26321.047599999998
1701475200,2023-12-02,BTC/USD,38745.0,39606.0,38745.0,39606.0,0.89897528,35604.81493968
1701388800,2023-12-01,BTC/USD,38000.0,38900.0,38000.0,38672.0,1.94516799,75223.53650928
1701302400,2023-11-30,BTC/USD,38050.0,38199.5,37600.0,37600.0,0.02223077,835.876952
1701216000,2023-11-29,BTC/USD,38300.0,38400.0,37650.0,37650.0,1.49719583,56369.4229995
1701129600,2023-11-28,BTC/USD,37250.0,38399.2,37200.0,37800.0,1.60078609,60509.714201999996
1701043200,2023-11-27,BTC/USD,37420.0,37420.0,36800.0,36900.0,1.28658066,47474.826354000004
1700956800,2023-11-26,BTC/USD,37700.0,37895.5,37250.0,37452.0,0.24112532,9030.62548464
1700870400,2023-11-25,BTC/USD,37800.0,37800.0,37640.0,37700.1,0.05166075,1947.6154410749998
1700784000,2023-11-24,BTC/USD,37350.0,38382.0,37350.0,37700.0,1.98248194,74739.569138
1700697600,2023-11-23,BTC/USD,37790.9,37790.9,37000.0,37350.0,0.59477437,22214.8227195
1700611200,2023-11-22,BTC/USD,36416.4,37800.0,36050.0,37300.7,0.57074987,21289.369675908998
1700524800,2023-11-21,BTC/USD,37500.0,37500.0,35800.0,35800.0,2.31301585,82805.96743
1700438400,2023-11-20,BTC/USD,37270.0,37774.6,36900.0,37769.7,1.30005182,49102.56722585399
1700352000,2023-11-19,BTC/USD,36500.0,37400.0,36500.0,37400.0,0.28950924,10827.645576
1700265600,2023-11-18,BTC/USD,36798.4,36800.0,36798.4,36800.0,0.0016333,60.10544
1700179200,2023-11-17,BTC/USD,36400.0,36600.0,35999.0,36500.0,0.08227136,3002.90464
1700092800,2023-11-16,BTC/USD,37915.0,37915.0,35800.0,36100.0,5.03239191,181669.347951
1700006400,2023-11-15,BTC/USD,35858.6,37750.0,35835.0,37659.0,2.12244628,79929.20445852
1699920000,2023-11-14,BTC/USD,36400.0,36700.0,35000.0,35565.0,0.87379459,31076.50459335
1699833600,2023-11-13,BTC/USD,37200.0,37212.0,36500.0,36547.0,0.70088331,25615.18233057
1699747200,2023-11-12,BTC/USD,36900.0,37145.0,36900.0,37000.0,0.00552175,204.30474999999998
1699660800,2023-11-11,BTC/USD,37360.0,37487.7,36800.0,36840.0,1.30606484,48115.428705599996
1699574400,2023-11-10,BTC/USD,36794.2,37300.0,36500.0,37295.6,1.104475,41192.05781
1699488000,2023-11-09,BTC/USD,35806.9,37850.9,35806.9,36500.3,2.78514447,101658.608698341
1699401600,2023-11-08,BTC/USD,35511.1,36000.0,35200.0,36000.0,2.90888457,104719.84452
1699315200,2023-11-07,BTC/USD,34981.3,35900.0,34600.0,35282.0,2.66266243,93944.05585526
1699228800,2023-11-06,BTC/USD,35000.0,35200.0,34900.0,35116.4,0.14328183,5031.542055012
1699142400,2023-11-05,BTC/USD,35054.8,35300.0,34600.0,35300.0,1.09927525,38804.416325
1699056000,2023-11-04,BTC/USD,34768.3,35200.0,34750.9,35200.0,0.96692425,34035.7336
1698969600,2023-11-03,BTC/USD,34700.0,34700.0,34180.0,34554.9,0.18828357,6506.1199329930005
1698883200,2023-11-02,BTC/USD,35490.0,35807.0,34400.0,34867.8,1.91146646,66648.630233988
1698796800,2023-11-01,BTC/USD,34452.1,35500.0,34200.0,35317.1,1.05543454,37274.887192634
1698710400,2023-10-31,BTC/USD,34500.0,34700.0,34100.0,34622.8,0.05067703,1754.580674284
1698624000,2023-10-30,BTC/USD,34400.0,34800.0,34200.0,34500.1,0.02186222,754.2487762220001
1698537600,2023-10-29,BTC/USD,34000.0,34600.0,34000.0,34600.0,0.78994959,27332.255814
1698451200,2023-10-28,BTC/USD,34000.0,34400.0,34000.0,34189.1,0.39782946,13601.431190886
1698364800,2023-10-27,BTC/USD,33919.3,34145.9,33499.8,33650.6,0.08294622,2791.190070732
1698278400,2023-10-26,BTC/USD,34775.6,34780.0,33800.0,34100.8,0.91772841,31295.272963728003
1698192000,2023-10-25,BTC/USD,34053.3,35099.8,33800.0,34255.2,1.8013481,61705.539435119994
1698105600,2023-10-24,BTC/USD,33030.0,35114.0,33030.0,34100.0,1.36823966,46656.972406
1698019200,2023-10-23,BTC/USD,29976.5,34568.8,29936.0,32900.0,22.80982437,750443.2217730001
1697932800,2023-10-22,BTC/USD,29899.6,30155.1,29728.8,29992.3,3.48960671,104661.33132833299
1697846400,2023-10-21,BTC/USD,29703.8,30289.7,29520.2,29900.0,5.08310202,151984.750398
1697760000,2023-10-20,BTC/USD,28695.2,30135.1,28641.9,29709.7,14.41977167,428407.090384199
1697673600,2023-10-19,BTC/USD,28336.9,28898.2,28161.2,28694.0,5.81855668,166957.66537592
1697587200,2023-10-18,BTC/USD,28422.9,28938.2,28181.3,28336.9,6.04059662,171171.782361278
1697500800,2023-10-17,BTC/USD,28502.9,28579.5,28125.3,28423.3,5.76192246,163772.850657318
1697414400,2023-10-16,BTC/USD,27144.2,29962.7,27144.2,28500.9,27.92281031,795825.2243642791
1697328000,2023-10-15,BTC/USD,26859.1,27219.8,26859.1,27138.9,1.37087183,37203.953507187005
1697241600,2023-10-14,BTC/USD,26839.5,26944.5,26839.5,26841.1,0.59690631,16021.621957341
1697155200,2023-10-13,BTC/USD,26764.1,27042.8,26729.4,26838.8,3.10071216,83219.393519808
1697068800,2023-10-12,BTC/USD,26834.2,26900.9,26626.5,26761.9,2.23241396,59743.63915612401
1696982400,2023-10-11,BTC/USD,27424.1,27429.6,26600.0,26832.4,4.14291524,111164.358885776
1696896000,2023-10-10,BTC/USD,27608.4,27705.9,27339.6,27424.0,2.52706887,69302.33669088
1696809600,2023-10-09,BTC/USD,27919.7,27950.1,27323.8,27603.3,3.98858518,110098.113299094
1696723200,2023-10-08,BTC/USD,27973.6,28079.9,27746.8,27919.8,1.84302107,51456.779670186
1696636800,2023-10-07,BTC/USD,27936.7,28012.1,27894.4,27973.6,0.63205458,17680.841999088
1696550400,2023-10-06,BTC/USD,27454.9,28260.1,27266.7,27936.5,6.67113557,186368.17885130498
1696464000,2023-10-05,BTC/USD,27787.3,28088.9,27410.8,27450.0,6.34176032,174081.32078399998
1696377600,2023-10-04,BTC/USD,27427.3,27796.1,27253.3,27790.3,4.10131023,113976.641684769
1696291200,2023-10-03,BTC/USD,27530.1,27631.0,27200.0,27432.6,5.0937027,139733.50868802
1696204800,2023-10-02,BTC/USD,27956.2,28548.4,27359.7,27542.9,10.52370415,289853.331033035
1696118400,2023-10-01,BTC/USD,27004.3,27993.1,26986.2,27962.9,4.48430169,125394.079727301
1696032000,2023-09-30,BTC/USD,26900.3,27063.3,26900.3,27004.6,0.72848497,19672.445220862
1695945600,2023-09-29,BTC/USD,27043.6,27182.8,26768.7,26899.4,4.41902146,118869.025861124
1695859200,2023-09-28,BTC/USD,26331.2,27227.1,26331.2,27041.8,6.40973685,173330.82195033
1695772800,2023-09-27,BTC/USD,26205.6,26783.1,26161.7,26327.7,3.72088286,97962.287673222
1695686400,2023-09-26,BTC/USD,26301.3,26358.1,26113.2,26217.8,1.56134685,40935.07944393
1695600000,2023-09-25,BTC/USD,26245.9,26383.7,26046.4,26296.0,3.29450997,86632.43417112
1695513600,2023-09-24,BTC/USD,26584.2,26695.3,26196.0,26246.9,2.28631678,60008.727892982
1695427200,2023-09-23,BTC/USD,26569.8,26628.8,26545.4,26584.4,0.47826074,12714.274816456002
1695340800,2023-09-22,BTC/USD,26582.2,26691.3,26515.3,26564.6,1.86815104,49626.685117184
1695254400,2023-09-21,BTC/USD,27129.6,27129.6,26419.9,26577.0,5.41080509,143802.96687693
1695168000,2023-09-20,BTC/USD,27208.6,27349.5,26912.3,27131.1,6.05870717,164379.39009998698
1695081600,2023-09-19,BTC/USD,26760.0,27447.1,26696.2,27206.7,7.43068355,202164.37813978503
1694995200,2023-09-18,BTC/USD,26518.3,27389.0,26433.4,26756.4,6.90300087,184699.452478068
1694908800,2023-09-17,BTC/USD,26551.5,26609.2,26467.8,26521.4,0.76434468,20271.490996152002
1694822400,2023-09-16,BTC/USD,26623.1,26724.1,26511.3,26556.8,1.60704469,42677.964423392
1694736000,2023-09-15,BTC/USD,26585.7,26800.0,26289.9,26628.4,3.54509783,94400.283056372
1694649600,2023-09-14,BTC/USD,26228.9,26769.8,26211.4,26587.9,7.65246899,203463.08025922102
1694563200,2023-09-13,BTC/USD,25873.6,26371.9,25812.7,26229.0,7.2271854,189561.8458566
1694476800,2023-09-12,BTC/USD,25146.0,26466.7,25138.0,25877.5,13.17792159,341011.665945225
1694390400,2023-09-11,BTC/USD,25843.5,25868.8,25000.0,25141.1,8.58102138,215736.31661671796
1694304000,2023-09-10,BTC/USD,25883.3,25986.7,25600.1,25848.6,2.04585745,52882.550882070005
1694217600,2023-09-09,BTC/USD,25891.2,25894.5,25807.9,25883.1,0.49820595,12895.114424444999
1694131200,2023-09-08,BTC/USD,26242.3,26383.1,25719.6,25896.0,3.61660393,93655.57537128
1694044800,2023-09-07,BTC/USD,25762.0,26374.9,25656.4,26208.5,5.18772697,135962.542293245
1693958400,2023-09-06,BTC/USD,25784.7,25928.4,25450.0,25759.5,4.28842886,110467.78321917
1693872000,2023-09-05,BTC/USD,25818.6,25818.6,25643.7,25779.5,2.57184011,66300.75211574501
1693785600,2023-09-04,BTC/USD,25961.1,26051.3,25715.0,25821.6,3.07243896,79335.289849536
1693699200,2023-09-03,BTC/USD,25879.7,26067.2,25825.3,25961.3,2.00159866,51964.103291857995
1693612800,2023-09-02,BTC/USD,25815.7,25927.2,25765.3,25879.8,1.05020185,27179.013837630002
1693526400,2023-09-01,BTC/USD,25932.8,26114.1,25420.4,25814.9,7.23959173,186889.33655077702
1693440000,2023-08-31,BTC/USD,27290.5,27500.0,25777.0,25932.6,8.57642005,222408.87058862997
1693353600,2023-08-30,BTC/USD,27727.1,27727.1,27092.8,27294.1,5.01061028,136760.098043348
1693267200,2023-08-29,BTC/USD,26116.3,28087.5,25969.3,27726.0,18.07597017,501174.34893342
1693180800,2023-08-28,BTC/USD,26071.1,26201.2,25900.8,26121.5,2.96642612,77487.49989358
1693094400,2023-08-27,BTC/USD,26036.6,26141.6,26034.4,26076.0,0.58811454,15335.67474504
1693008000,2023-08-26,BTC/USD,26061.1,26088.2,26019.4,26036.8,0.29580199,7701.7372532320005
1692921600,2023-08-25,BTC/USD,26166.4,26273.8,25858.3,26061.3,3.62832219,94558.793090247
1692835200,2023-08-24,BTC/USD,26432.9,26598.9,25933.0,26166.4,4.17526512,109251.657235968
1692748800,2023-08-23,BTC/USD,26016.3,26751.0,25867.1,26432.8,6.05115203,159948.891378584
1692662400,2023-08-22,BTC/USD,26148.5,26148.5,25473.2,26016.0,5.55340249,144477.31917984
1692576000,2023-08-21,BTC/USD,26192.9,26192.9,25888.1,26153.0,2.70841061,70833.06268333
1692489600,2023-08-20,BTC/USD,26121.8,26274.1,26081.0,26198.2,1.65307004,43307.459521928
1692403200,2023-08-19,BTC/USD,26064.3,26208.3,25901.6,26129.4,2.10324948,54956.64696271201
1692316800,2023-08-18,BTC/USD,26764.5,26801.5,25751.0,26064.2,13.81240875,360009.38414175
1692230400,2023-08-17,BTC/USD,28771.2,28771.2,26021.3,26764.4,44.29515769,1185533.3184782362
1692144000,2023-08-16,BTC/USD,29190.2,29226.2,28772.1,28772.1,2.54625992,73261.245044232
1692057600,2023-08-15,BTC/USD,29435.7,29435.7,29101.9,29184.7,2.37519818,69319.446323846
1691971200,2023-08-14,BTC/USD,29318.9,29628.0,29150.0,29441.6,2.47029521,72729.443454736
1691884800,2023-08-13,BTC/USD,29453.8,29453.8,29337.0,29337.0,0.28825655,8456.58240735
1691798400,2023-08-12,BTC/USD,29412.7,29474.2,29383.6,29455.4,0.36232189,10672.336198706
1691712000,2023-08-11,BTC/USD,29506.5,29509.6,29297.9,29407.5,1.10710012,32557.046778899996
1691625600,2023-08-10,BTC/USD,29581.9,29667.3,29416.9,29508.1,1.56520161,46186.125628040994
1691539200,2023-08-09,BTC/USD,29808.1,30048.8,29442.6,29582.8,2.65402201,78513.40231742799
1691452800,2023-08-08,BTC/USD,29173.5,30212.9,29168.1,29807.8,3.78478823,112816.210602194
1691366400,2023-08-07,BTC/USD,29112.1,29196.3,28720.0,29173.4,2.29285443,66890.359428162
1691280000,2023-08-06,BTC/USD,29070.5,29112.6,29002.1,29112.6,0.76043075,22138.11625245
1691193600,2023-08-05,BTC/USD,29068.9,29114.2,29011.8,29081.8,1.00052797,29097.154317946002
1691107200,2023-08-04,BTC/USD,29217.9,29312.0,28837.5,29068.5,3.11888931,90661.433907735
1691020800,2023-08-03,BTC/USD,29154.7,29379.4,29060.6,29218.7,3.28017239,95842.37301169301
1690934400,2023-08-02,BTC/USD,29673.0,29997.8,28983.6,29154.6,5.31786246,155040.152876316
1690848000,2023-08-01,BTC/USD,29376.2,29693.5,28720.0,29685.6,7.69395308,228399.61355164798
1690761600,2023-07-31,BTC/USD,29247.8,29513.1,29202.2,29249.2,1.78913812,52330.858699504
1690675200,2023-07-30,BTC/USD,29396.2,29479.0,29055.0,29266.2,2.76457223,80908.52379762601
1690588800,2023-07-29,BTC/USD,29331.2,29404.2,29282.0,29396.4,0.47776746,14044.643361144
1690502400,2023-07-28,BTC/USD,29205.9,29482.9,29159.5,29336.9,2.71295722,79589.754667418
1690416000,2023-07-27,BTC/USD,29367.3,29699.9,29121.5,29200.0,4.40033744,128489.85324800001
1690329600,2023-07-26,BTC/USD,29232.1,29667.1,29121.5,29367.3,5.93103569,174178.504418937
1690243200,2023-07-25,BTC/USD,29165.6,29364.5,29100.0,29232.2,2.61924598,76566.32233655601
1690156800,2023-07-24,BTC/USD,30049.0,30069.2,28947.0,29166.6,4.97709333,145164.890318778
1690070400,2023-07-23,BTC/USD,29749.8,30293.7,29749.8,30048.4,2.39528724,71974.549102416
1689984000,2023-07-22,BTC/USD,29931.2,29988.1,29702.0,29743.9,0.85474628,25423.487877692
1689897600,2023-07-21,BTC/USD,29825.1,30100.0,29734.5,29944.0,2.04769956,61316.315624639996
1689811200,2023-07-20,BTC/USD,29924.9,30379.1,29653.4,29831.0,4.88710057,145787.09710367
1689724800,2023-07-19,BTC/USD,29845.2,30173.6,29792.8,29920.7,3.97545974,118948.538242618
1689638400,2023-07-18,BTC/USD,30152.1,30230.1,29550.4,29839.7,4.7676283,142264.59818351
1689552000,2023-07-17,BTC/USD,30248.9,30320.3,29750.0,30146.0,5.32095728,160405.57816288
1689465600,2023-07-16,BTC/USD,30364.1,30417.6,30118.8,30257.2,2.04442503,61858.57701771601
1689379200,2023-07-15,BTC/USD,30305.1,30405.4,30299.7,30364.2,0.78271967,23766.656603814
1689292800,2023-07-14,BTC/USD,31473.2,31590.0,30000.2,30304.0,9.86635117,298989.90585568
1689206400,2023-07-13,BTC/USD,30411.4,31804.4,30313.9,31472.4,14.61673527,460023.739111548
1689120000,2023-07-12,BTC/USD,30604.8,30985.4,30411.4,30411.4,4.76274899,144841.86463448603
1689033600,2023-07-11,BTC/USD,30395.6,30761.6,30375.2,30610.5,3.73491457,114327.602444985
1688947200,2023-07-10,BTC/USD,30192.4,31000.3,30006.0,30389.7,5.9512985,180858.17602545
1688860800,2023-07-09,BTC/USD,30263.2,30397.3,30200.7,30200.7,1.20257592,36318.634587144
1688774400,2023-07-08,BTC/USD,30322.7,30372.1,30130.0,30257.1,1.68873231,51096.142376901
1688688000,2023-07-07,BTC/USD,30049.4,30408.3,30000.0,30326.8,4.15339685,125959.23559057999
1688601600,2023-07-06,BTC/USD,30504.8,31501.7,30048.3,30062.4,10.41644826,313143.434171424
1688515200,2023-07-05,BTC/USD,30849.3,30864.5,30337.0,30511.0,1.52125233,46414.92984063
1688428800,2023-07-04,BTC/USD,31135.0,31278.5,30617.2,30849.1,3.99558757,123260.280505687
1688342400,2023-07-03,BTC/USD,30602.2,31301.3,30598.2,31135.0,5.94991685,185250.66112475
1688256000,2023-07-02,BTC/USD,30592.1,30725.8,30208.9,30601.3,5.60166917,171418.358771921
1688169600,2023-07-01,BTC/USD,30488.5,30628.2,30360.4,30598.3,1.05765917,32362.572581410997
1688083200,2023-06-30,BTC/USD,30462.2,31213.6,29715.9,30482.4,21.40268128,652405.091849472
1687996800,2023-06-29,BTC/USD,30105.6,30780.2,30102.3,30462.3,5.75189097,175215.82829543098
1687910400,2023-06-28,BTC/USD,30692.5,30692.5,29942.4,30105.5,8.30876389,250139.491290395
1687824000,2023-06-27,BTC/USD,30250.3,30965.5,30250.3,30692.7,7.15446636,219589.889647572
1687737600,2023-06-26,BTC/USD,30473.8,30610.4,29800.1,30249.4,8.67088077,262288.940764038
1687651200,2023-06-25,BTC/USD,30549.3,31028.8,30337.0,30461.0,5.02077603,152937.85864983
1687564800,2023-06-24,BTC/USD,30669.6,30783.0,30170.1,30549.2,7.76263484,237142.284254128
1687478400,2023-06-23,BTC/USD,29925.1,31374.9,29859.3,30663.5,16.57280305,508180.14632367506
1687392000,2023-06-22,BTC/USD,30017.0,30443.1,29586.4,29931.1,11.72185665,350848.06357681495
1687305600,2023-06-21,BTC/USD,28333.7,30578.7,28304.6,30034.4,31.85170311,956646.791886984
1687219200,2023-06-20,BTC/USD,26802.1,28379.1,26674.1,28339.4,14.03919205,397862.27918177005
1687132800,2023-06-19,BTC/USD,26461.7,26995.6,26368.9,26796.7,6.27194288,168067.371772496
1687046400,2023-06-18,BTC/USD,26518.3,26658.9,26393.8,26393.8,2.53021064,66781.873590032
1686960000,2023-06-17,BTC/USD,26337.5,26742.0,26204.9,26523.6,4.76050456,126265.718747616
1686873600,2023-06-16,BTC/USD,25554.4,26432.7,25342.6,26337.9,7.0123388,184690.27808052002
1686787200,2023-06-15,BTC/USD,25151.2,25711.3,24845.6,25559.1,8.51638137,217671.04307396698
1686700800,2023-06-14,BTC/USD,25895.0,26046.4,24979.6,25146.2,5.89912893,148340.675899566
1686614400,2023-06-13,BTC/USD,25960.8,26395.0,25788.7,25889.8,5.76292564,149200.99223447198
1686528000,2023-06-12,BTC/USD,25955.6,26066.0,25800.0,25960.7,3.81932444,99152.335989508
1686441600,2023-06-11,BTC/USD,25944.5,26212.0,25816.4,25955.7,3.49191572,90635.116853604
1686355200,2023-06-10,BTC/USD,26511.2,26532.1,25660.0,25944.7,8.90442523,231022.64126478098
1686268800,2023-06-09,BTC/USD,26568.4,26774.0,26461.7,26511.3,2.4944613,66131.41186269
1686182400,2023-06-08,BTC/USD,26381.1,26778.5,26336.8,26573.7,6.82675744,181412.204183328
1686096000,2023-06-07,BTC/USD,27218.4,27379.4,26299.9,26375.9,12.36750293,326204.020531387
1686009600,2023-06-06,BTC/USD,25821.6,27314.2,25527.2,27218.3,12.80445676,348515.54543070804
1685923200,2023-06-05,BTC/USD,27135.5,27135.5,25646.2,25838.9,27.86724974,720059.079306886
1685836800,2023-06-04,BTC/USD,27075.3,27443.1,26998.9,27128.1,3.01816723,81877.14243216299
1685750400,2023-06-03,BTC/USD,27255.9,27305.1,26955.1,27070.0,2.40034629,64977.3740703
1685664000,2023-06-02,BTC/USD,26866.3,27261.6,26671.3,27261.3,5.11776617,139516.958890221
1685577600,2023-06-01,BTC/USD,27244.1,27317.2,26774.0,26859.1,8.03690473,215864.027833543
1685491200,2023-05-31,BTC/USD,27770.8,27822.7,26955.9,27244.0,7.33125417,199732.68860748
1685404800,2023-05-30,BTC/USD,27771.5,28012.5,27627.1,27770.7,5.16942783,143558.629438581
1685318400,2023-05-29,BTC/USD,28120.4,28434.7,27646.3,27775.8,3.86780661,107431.42283803801
1685232000,2023-05-28,BTC/USD,26896.1,28243.2,26867.7,28115.8,7.2579343,204062.62919193998
1685145600,2023-05-27,BTC/USD,26804.2,27099.0,26687.7,26897.6,2.09531748,56359.01145004799
1685059200,2023-05-26,BTC/USD,26470.4,26900.0,26392.7,26808.7,14.82075776,397325.248560512
1684972800,2023-05-25,BTC/USD,26405.7,26600.0,26030.0,26481.0,4.50916002,119407.06648962
1684886400,2023-05-24,BTC/USD,27240.5,27240.5,26196.9,26401.1,8.45300507,223168.63215357697
1684800000,2023-05-23,BTC/USD,26917.4,27432.8,26895.7,27246.2,6.55807541,178682.634235942
1684713600,2023-05-22,BTC/USD,26811.4,27021.2,26656.3,26917.3,2.28179032,61419.634580535996
1684627200,2023-05-21,BTC/USD,27144.5,27248.0,26773.8,26816.8,1.79935854,48253.038095472
1684540800,2023-05-20,BTC/USD,26926.9,27139.0,26916.3,27139.0,0.89772957,24363.48280023
1684454400,2023-05-19,BTC/USD,26914.7,27160.0,26773.5,26927.0,3.8551175,103806.7489225
1684368000,2023-05-18,BTC/USD,27446.7,27489.0,26538.7,26920.1,6.92750894,186489.233415694
1684281600,2023-05-17,BTC/USD,27069.9,27581.1,26663.6,27441.3,6.09509273,167257.268131749
1684195200,2023-05-16,BTC/USD,27278.1,27316.5,26983.6,27070.0,4.2662935,115488.565045
1684108800,2023-05-15,BTC/USD,26970.6,27707.7,26871.8,27283.6,4.69869586,128197.338365896
1684022400,2023-05-14,BTC/USD,26888.9,27209.2,26774.1,26976.0,2.97656319,80295.76861344
1683936000,2023-05-13,BTC/USD,26858.8,27063.5,26767.9,26891.0,4.61983452,124231.97007732002
1683849600,2023-05-12,BTC/USD,27077.8,27118.7,26049.0,26853.5,9.93299696,266735.73386536003
1683763200,2023-05-11,BTC/USD,27709.8,27709.8,26930.0,27083.2,5.8017804,157130.77892928
1683676800,2023-05-10,BTC/USD,27728.6,28361.4,27081.2,27715.4,12.02216379,333199.07830536604
1683590400,2023-05-09,BTC/USD,27745.2,27858.5,27534.1,27723.0,3.47863568,96438.21695664
1683504000,2023-05-08,BTC/USD,28570.2,28691.4,27468.7,27732.2,12.73315286,353118.341744092
1683417600,2023-05-07,BTC/USD,28995.7,29271.9,28570.0,28570.0,7.40289888,211500.8210016
1683331200,2023-05-06,BTC/USD,29596.1,29819.0,28590.7,29009.6,7.51620427,218042.079390992
1683244800,2023-05-05,BTC/USD,28894.3,29672.0,28888.6,29597.9,8.57810633,253893.93334470704
1683158400,2023-05-04,BTC/USD,29094.6,29406.9,28832.9,28888.7,5.90658191,170633.472823417
1683072000,2023-05-03,BTC/USD,28799.6,29283.4,28350.3,29088.7,10.12984108,294663.908223796
1682985600,2023-05-02,BTC/USD,28194.3,28993.8,27993.0,28818.1,7.07611225,203920.110431725
1682899200,2023-05-01,BTC/USD,29352.7,29352.7,27896.5,28199.6,12.42085056,350263.01745177596
1682812800,2023-04-30,BTC/USD,29271.4,29958.2,29224.4,29358.6,9.83956853,288875.95664485794
1682726400,2023-04-29,BTC/USD,29415.8,29480.2,29231.5,29273.2,1.82003441,53278.23129081201
1682640000,2023-04-28,BTC/USD,29507.0,29582.0,29050.0,29415.0,8.80796536,259086.30106440003
1682553600,2023-04-27,BTC/USD,28471.3,29888.3,28471.3,29502.0,23.53072893,694203.56489286
1682467200,2023-04-26,BTC/USD,28390.4,30005.4,27549.1,28471.2,24.61262307,700750.913950584
1682380800,2023-04-25,BTC/USD,27614.0,28399.5,27432.6,28384.7,8.74947338,248351.177049286
1682294400,2023-04-24,BTC/USD,27715.2,28052.7,27222.3,27608.5,5.80448669,160253.170780865
1682208000,2023-04-23,BTC/USD,27976.0,28000.0,27614.6,27732.1,2.88658569,80051.083013649
1682121600,2023-04-22,BTC/USD,27433.0,27971.6,27376.8,27971.5,3.30478672,92439.84173848
