https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USD
1685664000,2023-06-02 00:00:00,AVAX/USD,14.04329,14.55014,14.03995,14.48173,4209.27046030,60957.51830304033
1685577600,2023-06-01 00:00:00,AVAX/USD,14.13000,14.29000,14.03243,14.12829,5886.41157644,83164.9298113015
1685491200,2023-05-31 00:00:00,AVAX/USD,14.42651,14.42651,13.98000,14.04034,3649.66285855,51242.50741941391
1685404800,2023-05-30 00:00:00,AVAX/USD,14.44354,14.72517,14.39773,14.46835,12178.05598858,176196.37636237143
1685318400,2023-05-29 00:00:00,AVAX/USD,14.90801,14.95709,14.35984,14.48998,11290.56075619,163599.99954597797
1685232000,2023-05-28 00:00:00,AVAX/USD,14.54862,15.00907,14.36708,14.93585,16128.99594390,240900.2640686988
1685145600,2023-05-27 00:00:00,AVAX/USD,14.34727,14.60800,14.26254,14.53116,13419.56490871,195001.8448188504
1685059200,2023-05-26 00:00:00,AVAX/USD,14.07988,14.38910,13.97967,14.34005,17044.23181860,244415.13649031494
1684972800,2023-05-25 00:00:00,AVAX/USD,14.13928,14.25054,13.78360,14.08179,8658.49301000,121927.0802832879
1684886400,2023-05-24 00:00:00,AVAX/USD,14.64589,14.65201,13.97360,14.15576,16455.53170418,232940.5574767631
1684800000,2023-05-23 00:00:00,AVAX/USD,14.68741,14.93656,14.60892,14.72000,5137.58308216,75625.22296939521
1684713600,2023-05-22 00:00:00,AVAX/USD,14.32959,14.75822,14.11714,14.67569,9744.85448356,143012.46349583665
1684627200,2023-05-21 00:00:00,AVAX/USD,14.63659,14.64674,14.24624,14.31242,4313.69234988,61739.376662269504
1684540800,2023-05-20 00:00:00,AVAX/USD,14.56457,14.70438,14.56457,14.59399,3247.45080698,47393.26460255805
1684454400,2023-05-19 00:00:00,AVAX/USD,14.69008,14.78793,14.55486,14.68880,5144.51177593,75566.7045742806
1684368000,2023-05-18 00:00:00,AVAX/USD,15.14152,15.15257,14.41183,14.72324,11392.90430687,167740.46440708067
1684281600,2023-05-17 00:00:00,AVAX/USD,14.90123,15.30167,14.68925,15.17041,20321.08396548,308279.17540075746
1684195200,2023-05-16 00:00:00,AVAX/USD,15.09151,15.13097,14.74602,14.91210,21170.70210410,315699.6268465496
1684108800,2023-05-15 00:00:00,AVAX/USD,14.93136,15.34440,14.81350,15.08796,23369.43124796,352597.0438919706
1684022400,2023-05-14 00:00:00,AVAX/USD,14.90843,15.13915,14.84874,15.02865,12297.87695049,184820.48843198153
1683936000,2023-05-13 00:00:00,AVAX/USD,15.17709,15.20359,14.92134,14.93861,9011.42192748,134618.117720072
1683849600,2023-05-12 00:00:00,AVAX/USD,14.94356,15.19745,14.66309,15.19745,8480.97479951,128889.19046681326
1683763200,2023-05-11 00:00:00,AVAX/USD,15.49155,15.49781,14.88570,14.88665,4160.53171076,61936.379391985356
1683676800,2023-05-10 00:00:00,AVAX/USD,15.32900,15.73079,14.84511,15.54519,10066.15337477,156480.26677994084
1683590400,2023-05-09 00:00:00,AVAX/USD,15.41340,15.55156,15.26706,15.34866,4015.87602064,61638.315642956346
1683504000,2023-05-08 00:00:00,AVAX/USD,16.48189,16.48997,14.96868,15.42703,11750.80738852,181280.0581069197
1683417600,2023-05-07 00:00:00,AVAX/USD,16.59396,16.74955,16.37209,16.38390,2846.99568722,46644.89263984376
1683331200,2023-05-06 00:00:00,AVAX/USD,17.37301,17.48816,16.50459,16.61512,3615.68841917,60075.096967119855
1683244800,2023-05-05 00:00:00,AVAX/USD,16.91528,17.46170,16.89513,17.38217,5883.14034385,102261.74559065915
1683158400,2023-05-04 00:00:00,AVAX/USD,17.17493,17.19276,16.82099,16.91241,8332.45273045,140921.8568829899
1683072000,2023-05-03 00:00:00,AVAX/USD,16.77797,17.31161,16.45743,17.25263,5740.96543958,99046.75257186109
1682985600,2023-05-02 00:00:00,AVAX/USD,16.61096,16.96476,16.51258,16.91766,4328.67789019,73231.10079575176
1682899200,2023-05-01 00:00:00,AVAX/USD,17.11999,17.21937,16.49419,16.66080,7718.57164413,128597.57844852109
1682812800,2023-04-30 00:00:00,AVAX/USD,17.48287,17.84772,17.12979,17.12979,5138.15930592,88015.58989695537
1682726400,2023-04-29 00:00:00,AVAX/USD,17.52816,17.71925,17.36456,17.47406,3313.06451060,57892.68804209505
1682640000,2023-04-28 00:00:00,AVAX/USD,17.66398,17.81524,17.31933,17.57523,2401.17304483,42201.16853268757
1682553600,2023-04-27 00:00:00,AVAX/USD,17.13589,17.87137,17.13589,17.71923,2669.85194098,47307.72060817105
1682467200,2023-04-26 00:00:00,AVAX/USD,17.58000,18.22631,16.36461,17.17724,5004.52994689,85964.0119849168
1682380800,2023-04-25 00:00:00,AVAX/USD,16.92034,17.74586,16.79678,17.64568,4569.12525331,80625.32209982719
1682294400,2023-04-24 00:00:00,AVAX/USD,16.72768,17.19564,16.57226,16.95000,11317.52805144,191832.100471908
1682208000,2023-04-23 00:00:00,AVAX/USD,17.03860,17.21067,16.52768,16.82442,7195.97856321,121068.16565844159
1682121600,2023-04-22 00:00:00,AVAX/USD,16.91349,17.29832,16.91052,17.25468,3282.95678897,56646.368847504884
1682035200,2023-04-21 00:00:00,AVAX/USD,18.48016,18.48016,16.67001,16.98718,3312.83318795,56275.69367368048
1681948800,2023-04-20 00:00:00,AVAX/USD,19.11381,19.33970,18.30000,18.32297,3666.35273441,67178.4711620124
1681862400,2023-04-19 00:00:00,AVAX/USD,21.22832,21.22832,18.80007,19.11663,7227.07293481,138157.2792777769
1681776000,2023-04-18 00:00:00,AVAX/USD,20.52785,21.50466,20.35000,21.24500,3128.71217946,66469.4902526277
1681689600,2023-04-17 00:00:00,AVAX/USD,20.16953,21.20297,20.04040,20.62039,16807.97438103,346586.98684684717
1681603200,2023-04-16 00:00:00,AVAX/USD,19.00000,20.57272,19.00000,20.13564,6820.63519425,137337.85484274806
1681516800,2023-04-15 00:00:00,AVAX/USD,19.22181,19.51000,19.05653,19.14214,1668.14011659,31931.771651382103
1681430400,2023-04-14 00:00:00,AVAX/USD,18.86002,19.31707,18.53378,19.25187,9131.25153013,175793.66739536385
1681344000,2023-04-13 00:00:00,AVAX/USD,18.25336,19.00000,18.15352,18.83916,4890.56218427,92134.08347941202
1681257600,2023-04-12 00:00:00,AVAX/USD,18.20000,18.69849,17.75755,18.30695,2500.97306327,45785.18882063073
1681171200,2023-04-11 00:00:00,AVAX/USD,17.95960,18.64148,17.89452,18.20093,4287.35874018,78033.91631490436
1681084800,2023-04-10 00:00:00,AVAX/USD,17.57095,19.18000,17.39474,17.93385,2972.97703413,53316.9241835323
1680998400,2023-04-09 00:00:00,AVAX/USD,17.47037,17.61443,17.29300,17.61443,1639.53256819,28879.431655102977
1680912000,2023-04-08 00:00:00,AVAX/USD,17.52053,17.74160,17.43940,17.49000,360.61932309,6307.2319608441
1680825600,2023-04-07 00:00:00,AVAX/USD,17.99201,18.12404,16.92085,17.61557,5403.60726198,95187.62197591703
1680739200,2023-04-06 00:00:00,AVAX/USD,18.00557,18.30000,17.75521,18.00645,4349.35436609,78316.43192528129
1680652800,2023-04-05 00:00:00,AVAX/USD,17.65217,18.26110,17.64992,17.99232,4312.59978850,77593.67542662431
1680566400,2023-04-04 00:00:00,AVAX/USD,17.11393,17.64988,17.01199,17.64681,7312.60406679,129044.13457187043
1680480000,2023-04-03 00:00:00,AVAX/USD,16.98000,17.43344,16.81371,17.19731,3121.69655126,53684.78331794911
1680393600,2023-04-02 00:00:00,AVAX/USD,17.73870,17.80907,17.13855,17.28513,5773.66079930,99798.4774918044
1680307200,2023-04-01 00:00:00,AVAX/USD,17.75375,17.90132,17.56572,17.80899,4085.27736992,72754.66382813158
1680220800,2023-03-31 00:00:00,AVAX/USD,17.20948,17.84921,17.14409,17.72770,6162.48301434,109246.65013331521
1680134400,2023-03-30 00:00:00,AVAX/USD,17.32360,17.56321,17.02583,17.22837,6179.65074129,106465.3094417184
1680048000,2023-03-29 00:00:00,AVAX/USD,16.71442,17.39487,16.70000,17.28509,4966.22046049,85841.56761941109
1679961600,2023-03-28 00:00:00,AVAX/USD,16.45470,16.80363,16.34168,16.70737,5208.86209099,87026.3862331436
1679875200,2023-03-27 00:00:00,AVAX/USD,17.15240,17.16007,16.20110,16.48714,9100.50503247,150041.30054103743
1679788800,2023-03-26 00:00:00,AVAX/USD,16.94606,17.28158,16.89761,17.16000,7212.01511211,123758.17932380759
1679702400,2023-03-25 00:00:00,AVAX/USD,16.97337,17.14158,16.52890,16.86450,3438.79095133,57993.48999870478
1679616000,2023-03-24 00:00:00,AVAX/USD,17.58440,17.62672,16.74456,16.97583,8871.52847579,150601.55924517015
1679529600,2023-03-23 00:00:00,AVAX/USD,16.77995,17.81510,16.64801,17.57312,9772.26884148,171729.253023589
1679443200,2023-03-22 00:00:00,AVAX/USD,17.49726,17.93000,13.90281,16.77897,13100.99181103,219821.14856751807
1679356800,2023-03-21 00:00:00,AVAX/USD,16.87764,17.56958,16.41816,17.51803,5554.58971054,97305.46918693103
1679270400,2023-03-20 00:00:00,AVAX/USD,17.61684,17.77671,16.62800,16.62800,10895.56690489,181171.48649451093
1679184000,2023-03-19 00:00:00,AVAX/USD,17.04572,18.06593,17.04107,17.50122,4080.79965771,71418.9725855074
1679097600,2023-03-18 00:00:00,AVAX/USD,17.71334,19.18000,16.93356,16.99673,7617.81947193,129478.02075313678
1679011200,2023-03-17 00:00:00,AVAX/USD,15.86460,17.74535,15.69945,17.71639,6412.63259380,113608.69995847238
1678924800,2023-03-16 00:00:00,AVAX/USD,15.63998,16.10986,15.30996,15.89370,6867.58610984,109151.35335396402
1678838400,2023-03-15 00:00:00,AVAX/USD,17.06001,17.41033,15.42838,15.57799,8617.60784558,134245.00884236678
1678752000,2023-03-14 00:00:00,AVAX/USD,16.46300,17.96000,16.34020,17.01748,8043.19728983,136874.94901573623
1678665600,2023-03-13 00:00:00,AVAX/USD,16.33544,16.87334,15.52206,16.47781,5822.24123708,95937.7848787692
1678579200,2023-03-12 00:00:00,AVAX/USD,14.57632,16.50000,14.38912,16.28783,14388.44025155,234356.46878240365
1678492800,2023-03-11 00:00:00,AVAX/USD,14.87599,15.31778,14.15063,14.53813,15651.17546255,227538.82352736205
1678406400,2023-03-10 00:00:00,AVAX/USD,14.27881,15.12508,13.90284,14.88541,13950.06404545,207652.4228427819
1678320000,2023-03-09 00:00:00,AVAX/USD,15.16375,15.68521,14.28542,14.36146,5671.74268971,81454.50576856258
1678233600,2023-03-08 00:00:00,AVAX/USD,16.18065,16.18065,15.03065,15.17212,4622.14065358,70127.67265299418
1678147200,2023-03-07 00:00:00,AVAX/USD,16.51640,16.68086,15.92013,16.02974,2939.67219931,47122.18104016748
1678060800,2023-03-06 00:00:00,AVAX/USD,16.15038,16.57267,15.83020,16.51674,5387.51041271,88984.10873402376
1677974400,2023-03-05 00:00:00,AVAX/USD,16.08753,16.43640,16.08717,16.15014,2695.72731433,43536.373528253505
1677888000,2023-03-04 00:00:00,AVAX/USD,16.76407,16.84172,15.73507,16.11607,3146.93027226,50716.14855286122
1677801600,2023-03-03 00:00:00,AVAX/USD,16.97152,16.97676,15.84391,16.58119,7313.49957354,121266.5259937857
1677715200,2023-03-02 00:00:00,AVAX/USD,17.83707,17.83707,17.17228,17.48165,1752.40569330,30634.94298827794
1677628800,2023-03-01 00:00:00,AVAX/USD,17.07475,17.82110,17.00888,17.67556,1774.71719941,31369.12034120342
1677542400,2023-02-28 00:00:00,AVAX/USD,17.94098,17.94098,16.95833,17.12604,3226.36175329,55254.80044131467
1677456000,2023-02-27 00:00:00,AVAX/USD,18.38044,18.57283,17.80463,17.92108,1898.11630302,34016.294115725665
1677369600,2023-02-26 00:00:00,AVAX/USD,17.97161,18.50058,17.97161,18.45573,417.88001810,7712.280786448712
1677283200,2023-02-25 00:00:00,AVAX/USD,18.42656,18.54131,17.50153,17.94971,1362.80200194,24461.900722242437
1677196800,2023-02-24 00:00:00,AVAX/USD,19.65033,19.65033,18.04694,18.37342,2196.11116635,40350.07282603842
1677110400,2023-02-23 00:00:00,AVAX/USD,20.34636,20.70744,19.54282,19.71436,2649.47173624,52232.639618060406
1677024000,2023-02-22 00:00:00,AVAX/USD,21.20696,21.45815,19.57789,20.35815,3558.08535722,72436.03541508834
1676937600,2023-02-21 00:00:00,AVAX/USD,20.70094,21.60425,20.02737,20.90857,3178.77206923,66463.5783235403
1676851200,2023-02-20 00:00:00,AVAX/USD,19.38731,21.35027,19.38687,20.95906,3512.05053303,73609.27784480776
1676764800,2023-02-19 00:00:00,AVAX/USD,19.58183,20.37662,19.46264,19.95780,1035.19979731,20660.310514753513
1676678400,2023-02-18 00:00:00,AVAX/USD,19.65566,20.00000,19.39099,19.64069,4387.24215792,86168.46317863776
1676592000,2023-02-17 00:00:00,AVAX/USD,18.55663,19.63000,18.55663,19.47534,3314.53778944,64551.75039219241
1676505600,2023-02-16 00:00:00,AVAX/USD,20.00868,20.34640,18.62140,18.72000,5389.83042640,100897.62558220798
1676419200,2023-02-15 00:00:00,AVAX/USD,18.13809,19.74814,17.96988,19.74813,2257.10687020,44573.63989660272
1676332800,2023-02-14 00:00:00,AVAX/USD,17.48699,18.26184,17.40080,18.09344,1221.91357117,22108.61988515013
1676246400,2023-02-13 00:00:00,AVAX/USD,17.60791,17.70820,16.98306,17.52633,1464.25826061,25663.073480676863
1676160000,2023-02-12 00:00:00,AVAX/USD,18.01069,18.44000,17.84399,17.88095,638.30557923,11413.510146932667
1676073600,2023-02-11 00:00:00,AVAX/USD,17.84720,18.06092,17.73709,17.99922,998.75313767,17976.77745061262
1675987200,2023-02-10 00:00:00,AVAX/USD,17.87404,18.23946,17.63155,17.81991,6207.97702018,110625.59178167579
1675900800,2023-02-09 00:00:00,AVAX/USD,20.14672,20.20004,17.49552,17.56965,7562.74116785,132874.71535971574
1675814400,2023-02-08 00:00:00,AVAX/USD,20.94637,21.05829,19.72000,20.12125,1928.17982271,38797.38825770359
1675728000,2023-02-07 00:00:00,AVAX/USD,19.79900,20.83466,19.71831,20.83466,6084.80758754,126774.89725181613
1675641600,2023-02-06 00:00:00,AVAX/USD,20.21014,20.38000,13.10000,19.52200,4464.96538486,87165.05424323691
1675555200,2023-02-05 00:00:00,AVAX/USD,21.09890,21.09890,19.81279,20.15990,1588.73597639,32028.758410424758
1675468800,2023-02-04 00:00:00,AVAX/USD,21.27636,21.51812,20.94732,20.94733,2122.97825607,44470.7261127228
1675382400,2023-02-03 00:00:00,AVAX/USD,21.34017,21.96938,20.84806,21.41619,9888.13406472,211766.1578755158
1675296000,2023-02-02 00:00:00,AVAX/USD,21.08471,23.12365,21.00599,21.41815,6167.14797407,132088.90038082737
1675209600,2023-02-01 00:00:00,AVAX/USD,19.64630,20.99999,18.76543,20.89383,4884.07562563,102047.04582905686
1675123200,2023-01-31 00:00:00,AVAX/USD,19.68000,20.17761,19.31872,19.79758,5540.11823554,109680.93397756199
1675036800,2023-01-30 00:00:00,AVAX/USD,21.04000,21.17891,19.34991,19.66000,7831.99305667,153976.9834941322
1674950400,2023-01-29 00:00:00,AVAX/USD,20.60802,21.10211,20.39681,21.00568,2919.16921190,61319.1343310236
1674864000,2023-01-28 00:00:00,AVAX/USD,21.23196,21.79239,20.21637,20.60739,3113.83957349,64168.106488342084
1674777600,2023-01-27 00:00:00,AVAX/USD,18.03715,21.66569,17.49594,21.17305,9925.18292633,210146.39435833142
1674691200,2023-01-26 00:00:00,AVAX/USD,17.94172,18.76069,17.79264,18.09002,12473.90124436,225653.12298849729
1674604800,2023-01-25 00:00:00,AVAX/USD,16.92289,18.24787,16.62000,17.79095,6079.07376118,108152.4973314653
1674518400,2023-01-24 00:00:00,AVAX/USD,17.93000,18.90056,17.02486,17.09247,3018.24895988,51589.329799280094
1674432000,2023-01-23 00:00:00,AVAX/USD,17.34860,18.28089,17.34000,18.06761,2605.58019808,47076.60684263219
1674345600,2023-01-22 00:00:00,AVAX/USD,16.97660,18.35996,16.86898,17.34860,4864.26615635,84388.20784005361
1674259200,2023-01-21 00:00:00,AVAX/USD,17.52900,17.74518,16.86883,16.94059,4495.10425810,76149.71824372628
1674172800,2023-01-20 00:00:00,AVAX/USD,16.19250,17.53930,15.91760,17.48799,3377.50490530,59065.772008837346
1674086400,2023-01-19 00:00:00,AVAX/USD,15.89828,16.30830,15.78098,16.20760,9995.16746108,161997.67614220022
1674000000,2023-01-18 00:00:00,AVAX/USD,17.17953,17.33995,15.26648,15.80736,8183.90505038,129365.93333717479
1673913600,2023-01-17 00:00:00,AVAX/USD,17.11574,18.16000,16.72871,17.09471,5284.79474972,90342.03365598599
1673827200,2023-01-16 00:00:00,AVAX/USD,16.55372,17.19908,16.32203,16.72380,9300.68142157,155542.73595805236
1673740800,2023-01-15 00:00:00,AVAX/USD,16.95181,16.97232,16.15628,16.83331,4914.52255284,82727.6816339471
1673654400,2023-01-14 00:00:00,AVAX/USD,16.06796,18.57086,15.97382,16.93881,9936.16609205,168306.82956167747
1673568000,2023-01-13 00:00:00,AVAX/USD,15.39347,16.58476,15.05914,15.96897,13153.54229755,210048.52234330704
1673481600,2023-01-12 00:00:00,AVAX/USD,15.94552,16.40307,14.75000,15.46249,7453.03670500,115242.50552069546
1673395200,2023-01-11 00:00:00,AVAX/USD,12.72665,16.70000,12.41164,16.00127,7724.08638943,123595.19182059458
1673308800,2023-01-10 00:00:00,AVAX/USD,12.31931,12.81159,12.08130,12.73997,5066.07776356,64541.67872542149
1673222400,2023-01-09 00:00:00,AVAX/USD,12.11983,12.55645,12.11893,12.11893,2492.56216314,30207.18637574224
1673136000,2023-01-08 00:00:00,AVAX/USD,11.62197,12.06989,11.62196,12.06989,721.70588001,8710.910584073898
1673049600,2023-01-07 00:00:00,AVAX/USD,11.78719,11.82838,11.66860,11.74190,307.95818376,3616.014197891544
1672963200,2023-01-06 00:00:00,AVAX/USD,11.77281,11.81145,11.41649,11.81145,1241.02689314,14658.327096978455
1672876800,2023-01-05 00:00:00,AVAX/USD,12.08539,12.09690,11.64908,11.64908,1720.08490006,20037.406607590947
1672790400,2023-01-04 00:00:00,AVAX/USD,11.35368,12.07899,11.35368,12.06000,1713.77340662,20668.107283837202
1672704000,2023-01-03 00:00:00,AVAX/USD,11.09310,11.41009,11.09310,11.32100,3311.50557055,37489.55456419655
1672617600,2023-01-02 00:00:00,AVAX/USD,10.87321,11.20653,10.75502,11.13744,553.45699339,6164.094056461521
1672531200,2023-01-01 00:00:00,AVAX/USD,10.83819,10.86849,10.68320,10.86849,373.03813055,4054.3611915013694
1672444800,2022-12-31 00:00:00,AVAX/USD,10.89579,10.99289,10.83002,10.83002,1592.22059500,17243.7808882619
1672358400,2022-12-30 00:00:00,AVAX/USD,10.87591,10.91700,10.67918,10.80093,1329.85976021,14363.722179844995
1672272000,2022-12-29 00:00:00,AVAX/USD,11.19107,11.26820,10.77439,10.99849,2443.66485606,26876.62348272735
1672185600,2022-12-28 00:00:00,AVAX/USD,11.66230,11.66230,11.14151,11.17818,430.97495830,4817.515659369894
1672099200,2022-12-27 00:00:00,AVAX/USD,11.70980,11.78810,11.57232,11.61023,3862.31909462,44842.41302192996
1672012800,2022-12-26 00:00:00,AVAX/USD,11.67050,11.71497,11.59809,11.59809,99.89121622,1158.5473159290198
1671926400,2022-12-25 00:00:00,AVAX/USD,11.69709,11.69960,11.52700,11.69960,1956.82957744,22894.123324217024
1671840000,2022-12-24 00:00:00,AVAX/USD,11.70520,11.74900,11.62677,11.69225,500.22922312,5848.805134024819
1671753600,2022-12-23 00:00:00,AVAX/USD,11.78672,11.89331,11.74610,11.76705,1706.45260502,20079.913125900588
1671667200,2022-12-22 00:00:00,AVAX/USD,11.67410,11.82968,11.48650,11.80156,297.74371659,3513.8403359598806
1671580800,2022-12-21 00:00:00,AVAX/USD,11.98086,11.98086,11.64771,11.69450,3086.34048874,36093.208845569934
1671494400,2022-12-20 00:00:00,AVAX/USD,11.38731,12.03178,11.38731,11.91817,1083.76547696,12916.501194540362
1671408000,2022-12-19 00:00:00,AVAX/USD,11.99892,12.03720,11.24398,11.39000,552.68085467,6295.034934691301
1671321600,2022-12-18 00:00:00,AVAX/USD,11.92729,11.96050,11.81818,11.96050,856.49025495,10244.051694329475
1671235200,2022-12-17 00:00:00,AVAX/USD,11.84783,11.98727,11.60000,11.92739,3553.15090458,42379.81656777845
1671148800,2022-12-16 00:00:00,AVAX/USD,13.18796,13.26440,11.95087,11.97291,4713.16046739,56430.246091618406
1671062400,2022-12-15 00:00:00,AVAX/USD,13.78520,13.87098,13.13366,13.15078,4481.17031077,58930.88489946789
1670976000,2022-12-14 00:00:00,AVAX/USD,13.78547,14.13100,13.56053,13.74670,669.66103217,9205.62931093134
1670889600,2022-12-13 00:00:00,AVAX/USD,12.84835,14.25406,12.73000,13.75600,5294.12293461,72825.95508849516
1670803200,2022-12-12 00:00:00,AVAX/USD,12.72893,12.99835,12.63267,12.99835,275.89580226,3586.190201306271
1670716800,2022-12-11 00:00:00,AVAX/USD,13.45305,13.45305,12.97349,12.97350,286.04891108,3711.0555478963797
1670630400,2022-12-10 00:00:00,AVAX/USD,13.41210,13.56089,13.41210,13.49309,995.42312394,13431.333799403576
1670544000,2022-12-09 00:00:00,AVAX/USD,13.43207,13.58709,13.38230,13.43747,303.76210032,4081.79411018699
1670457600,2022-12-08 00:00:00,AVAX/USD,13.28116,13.28116,13.19980,13.27149,190.64783129,2530.180786486922
1670371200,2022-12-07 00:00:00,AVAX/USD,13.60760,13.60760,13.09730,13.19239,370.25401986,4884.535429060866
1670284800,2022-12-06 00:00:00,AVAX/USD,13.57760,13.67032,13.48660,13.66925,524.38976983,7168.014861248727
1670198400,2022-12-05 00:00:00,AVAX/USD,13.95663,14.29799,13.59308,13.59309,2704.39878216,36761.13604179127
1670112000,2022-12-04 00:00:00,AVAX/USD,13.64466,13.92484,13.62265,13.92484,1670.15696544,23256.66851863753
1670025600,2022-12-03 00:00:00,AVAX/USD,13.51221,13.87298,13.35654,13.66079,1661.63089286,22699.19068487296
1669939200,2022-12-02 00:00:00,AVAX/USD,12.93946,13.67648,12.93946,13.58900,3298.53134858,44823.74249585362
1669852800,2022-12-01 00:00:00,AVAX/USD,13.20870,13.28330,12.87157,12.89917,2202.07905785,28404.992120646984
1669766400,2022-11-30 00:00:00,AVAX/USD,12.53680,13.20000,12.53680,13.19230,2584.48570811,34095.31080709955
1669680000,2022-11-29 00:00:00,AVAX/USD,12.42297,12.65379,12.31414,12.52470,757.56911703,9488.325920065641
1669593600,2022-11-28 00:00:00,AVAX/USD,12.12201,12.47179,12.05636,12.47179,697.54956150,8699.691645620085
1669507200,2022-11-27 00:00:00,AVAX/USD,12.73789,13.18251,12.72129,13.17930,331.25714359,4365.7372725156865
1669420800,2022-11-26 00:00:00,AVAX/USD,13.18330,13.22380,12.64999,12.75230,507.54652123,6472.385502681329
1669334400,2022-11-25 00:00:00,AVAX/USD,12.82519,13.00000,12.55091,12.94109,686.57035069,8884.968699610854
1669248000,2022-11-24 00:00:00,AVAX/USD,13.15460,13.33470,12.87129,12.90421,172.70621624,2228.6372826663705
1669161600,2022-11-23 00:00:00,AVAX/USD,12.37123,12.76340,12.37123,12.74200,1542.20954795,19650.8340599789
1669075200,2022-11-22 00:00:00,AVAX/USD,11.82349,12.30043,11.48940,12.22378,559.88180730,6843.872038437594
1668988800,2022-11-21 00:00:00,AVAX/USD,12.00000,12.11960,11.80000,11.84269,346.91150585,4108.365421214737
1668902400,2022-11-20 00:00:00,AVAX/USD,12.96042,12.96042,12.48230,12.48230,97.34477016,1215.086624568168
1668816000,2022-11-19 00:00:00,AVAX/USD,12.75561,12.89593,12.61984,12.89593,131.42314245,1694.8236454152284
1668729600,2022-11-18 00:00:00,AVAX/USD,13.10129,13.21131,12.88949,12.95868,443.18238052,5743.058650796913
1668643200,2022-11-17 00:00:00,AVAX/USD,13.12961,13.16000,12.72059,12.96952,1233.40133160,15996.623238212831
1668556800,2022-11-16 00:00:00,AVAX/USD,13.43689,13.68773,12.95000,13.05107,663.68484371,8661.79735319827
1668470400,2022-11-15 00:00:00,AVAX/USD,13.03130,14.04871,13.02002,13.40214,441.09566191,5911.625814310487
1668384000,2022-11-14 00:00:00,AVAX/USD,12.32000,13.64151,12.21371,12.96131,1781.82535977,23094.790853840495
1668297600,2022-11-13 00:00:00,AVAX/USD,13.23279,13.27969,12.71830,12.87676,660.17501606,8500.915239800766
1668211200,2022-11-12 00:00:00,AVAX/USD,13.77883,13.83371,13.05000,13.23000,1279.15836298,16923.265142225402
1668124800,2022-11-11 00:00:00,AVAX/USD,15.30000,15.30000,13.36719,14.00779,2715.22421738,38034.29063997339
1668038400,2022-11-10 00:00:00,AVAX/USD,12.78304,16.00000,12.78304,15.33477,5965.14331823,91474.10080209386
1667952000,2022-11-09 00:00:00,AVAX/USD,15.97799,16.09880,12.16459,12.68029,10835.66029872,137399.31492925622
1667865600,2022-11-08 00:00:00,AVAX/USD,18.06342,18.11011,14.94178,16.00220,11433.33197360,182958.4649079419
1667779200,2022-11-07 00:00:00,AVAX/USD,18.30387,18.85428,17.75804,18.06892,4878.11953672,88142.35165943073
1667692800,2022-11-06 00:00:00,AVAX/USD,19.59330,19.61034,18.26078,18.26078,854.47226085,15603.329971484463
1667606400,2022-11-05 00:00:00,AVAX/USD,19.30877,20.49924,19.23890,19.35374,3227.12187879,62456.87779041317
1667520000,2022-11-04 00:00:00,AVAX/USD,18.00106,19.62957,17.98390,19.40510,5648.72128838,109614.00147314275
1667433600,2022-11-03 00:00:00,AVAX/USD,17.88176,18.81660,17.88176,18.04447,3376.05491771,60919.121680970566
1667347200,2022-11-02 00:00:00,AVAX/USD,18.52974,18.62000,17.55981,17.86451,5267.58091584,94102.75194683282
1667260800,2022-11-01 00:00:00,AVAX/USD,19.42567,19.42567,18.61691,18.69932,1010.02500304,18886.780739845934
1667174400,2022-10-31 00:00:00,AVAX/USD,18.29188,19.52342,18.29188,19.42567,5188.85171523,100796.92109899195
1667088000,2022-10-30 00:00:00,AVAX/USD,18.28610,18.80685,18.02224,18.02224,1216.85516846,21930.45589122655
1667001600,2022-10-29 00:00:00,AVAX/USD,18.44020,18.76905,18.23620,18.23620,5180.71185473,94476.49752522723
1666915200,2022-10-28 00:00:00,AVAX/USD,16.93429,18.33580,16.90219,18.33580,765.68899327,14039.520242800065
1666828800,2022-10-27 00:00:00,AVAX/USD,17.13770,17.50000,16.89500,16.89500,408.54800840,6902.418601918
1666742400,2022-10-26 00:00:00,AVAX/USD,16.66879,17.25535,16.66879,17.10360,2026.52034894,34660.79344013018
1666656000,2022-10-25 00:00:00,AVAX/USD,15.81212,17.01633,15.66000,16.64105,1398.03675805,23264.79959254795
1666569600,2022-10-24 00:00:00,AVAX/USD,16.38895,16.43240,15.71140,15.75520,754.31389300,11884.3662469936
1666483200,2022-10-23 00:00:00,AVAX/USD,15.72565,16.54463,15.60379,16.32093,8522.27688029,139091.48440383145
1666396800,2022-10-22 00:00:00,AVAX/USD,15.85405,15.88445,15.53455,15.67830,2323.18772375,36423.634089269624
1666310400,2022-10-21 00:00:00,AVAX/USD,15.08786,15.66345,14.74170,15.66345,664.30343631,10405.28365946987
1666224000,2022-10-20 00:00:00,AVAX/USD,15.10014,15.42050,14.93187,15.28880,1150.58960039,17591.134282442632
1666137600,2022-10-19 00:00:00,AVAX/USD,15.54382,15.61054,15.06692,15.06692,1237.80865864,18649.964035036188
1666051200,2022-10-18 00:00:00,AVAX/USD,16.21218,16.29320,15.69470,15.69470,2103.71927143,33017.24284931242
1665964800,2022-10-17 00:00:00,AVAX/USD,15.94275,16.24039,15.80830,16.24039,2355.48334097,38253.96809585578
