https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1697068800,2023-10-12,DOGE/USD,0.0575,0.0575,0.0575,0.0575,366.894501,21.0964338075
1696809600,2023-10-09,DOGE/USD,0.0605,0.0605,0.05965,0.05965,31815.27353,1897.7810660645
1696204800,2023-10-02,DOGE/USD,0.06383,0.06383,0.0591,0.0591,32180.775994,1901.8838612453999
1695686400,2023-09-26,DOGE/USD,0.05965,0.05965,0.05965,0.05965,30000.0,1789.5
1694649600,2023-09-14,DOGE/USD,0.06118,0.06118,0.06118,0.06118,1902.044698,116.36709462363999
1694304000,2023-09-10,DOGE/USD,0.063,0.063,0.0615,0.0615,1733.0,106.5795
1693440000,2023-08-31,DOGE/USD,0.06309,0.06309,0.06309,0.06309,1902.044698,119.99999999681998
1693267200,2023-08-29,DOGE/USD,0.0654,0.066,0.0654,0.066,16587.199818,1094.7551879880002
1692662400,2023-08-22,DOGE/USD,0.0608,0.0608,0.0608,0.0608,430.0,26.144
1692489600,2023-08-20,DOGE/USD,0.064,0.064,0.064,0.064,350.0,22.400000000000002
1692230400,2023-08-17,DOGE/USD,0.067,0.06731,0.0611,0.0611,32780.0,2002.858
1692144000,2023-08-16,DOGE/USD,0.07088,0.07088,0.067,0.067,2084.5765,139.6666255
1692057600,2023-08-15,DOGE/USD,0.072,0.072,0.06922,0.06922,15118.0,1046.46796
1691971200,2023-08-14,DOGE/USD,0.07518,0.07518,0.07518,0.07518,500.0,37.589999999999996
1691884800,2023-08-13,DOGE/USD,0.07645,0.07645,0.07645,0.07645,267.0,20.41215
1691193600,2023-08-05,DOGE/USD,0.0759,0.0759,0.0759,0.0759,1000.0,75.89999999999999
1691107200,2023-08-04,DOGE/USD,0.07425,0.07485,0.07425,0.07485,353072.546992,26427.4801423512
1691020800,2023-08-03,DOGE/USD,0.074,0.074,0.07379,0.074,129855.0,9609.269999999999
1690934400,2023-08-02,DOGE/USD,0.07668,0.07668,0.075,0.075,3900.0,292.5
1690848000,2023-08-01,DOGE/USD,0.076,0.076,0.076,0.076,3120.786584,237.179780384
1690588800,2023-07-29,DOGE/USD,0.081,0.081,0.081,0.081,2563.360228,207.632178468
1690329600,2023-07-26,DOGE/USD,0.081,0.081,0.081,0.081,2500.0,202.5
1690243200,2023-07-25,DOGE/USD,0.0775,0.0827,0.07661,0.08092,50639.18385,4097.722757142001
1690156800,2023-07-24,DOGE/USD,0.07301,0.07712,0.07301,0.07447,9240.658443,688.15183425021
1690070400,2023-07-23,DOGE/USD,0.0712,0.0712,0.0712,0.0712,246965.85486,17583.968866032
1689984000,2023-07-22,DOGE/USD,0.07207,0.07207,0.06999,0.06999,2974.0,208.15026
1689897600,2023-07-21,DOGE/USD,0.0724,0.07588,0.072,0.07332,587306.238029,43061.29337228628
1689811200,2023-07-20,DOGE/USD,0.073,0.073,0.0695,0.0695,9726.618705,675.9999999975001
1689724800,2023-07-19,DOGE/USD,0.07,0.071,0.07,0.071,16292.111313,1156.7399032229998
1689552000,2023-07-17,DOGE/USD,0.0697,0.0697,0.06856,0.06856,5579.541997,382.53339931432
1689465600,2023-07-16,DOGE/USD,0.07163,0.07163,0.07006,0.07006,3150.509968,220.72472835807997
1689379200,2023-07-15,DOGE/USD,0.0712,0.074,0.0712,0.07179,26751.535446,1920.4927296683402
1689292800,2023-07-14,DOGE/USD,0.07081,0.07284,0.06794,0.06794,94095.648772,6392.85837756968
1689206400,2023-07-13,DOGE/USD,0.0685,0.06888,0.0685,0.06888,172865.417838,11906.969980681439
1689033600,2023-07-11,DOGE/USD,0.06521,0.06521,0.06521,0.06521,1164.0,75.90444000000001
1688947200,2023-07-10,DOGE/USD,0.06447,0.0649,0.06447,0.0649,3237.0,210.0813
1688428800,2023-07-04,DOGE/USD,0.07,0.07,0.07,0.07,1425.857142,99.80999994000001
1688256000,2023-07-02,DOGE/USD,0.06731,0.06731,0.06711,0.06711,4292.825631,288.09152809641
1687910400,2023-06-28,DOGE/USD,0.0633,0.0722,0.06111,0.0722,6326.295863,456.7585613086
1687737600,2023-06-26,DOGE/USD,0.0655,0.0655,0.06444,0.06444,120.0,7.732799999999999
1687478400,2023-06-23,DOGE/USD,0.0688,0.0688,0.0679,0.0679,20200.373763,1371.6053785077
1686700800,2023-06-14,DOGE/USD,0.0594,0.0594,0.0594,0.0594,1702.034811,101.1008677734
1686528000,2023-06-12,DOGE/USD,0.06185,0.06185,0.06185,0.06185,820.119968,50.7244200208
1686355200,2023-06-10,DOGE/USD,0.068,0.068,0.059,0.0596,54491.292117,3247.6810101732
1686268800,2023-06-09,DOGE/USD,0.06814,0.06814,0.06814,0.06814,5000.0,340.70000000000005
1686009600,2023-06-06,DOGE/USD,0.06789,0.07,0.0678,0.07,22279.323259,1559.5526281300001
1685923200,2023-06-05,DOGE/USD,0.07282,0.07282,0.0649,0.06641,14347.461664,952.81492910624
1685836800,2023-06-04,DOGE/USD,0.07282,0.07282,0.07282,0.07282,399.687562,29.10524826484
1685664000,2023-06-02,DOGE/USD,0.07133,0.07133,0.07133,0.07133,100.0,7.133000000000001
1685491200,2023-05-31,DOGE/USD,0.07133,0.07133,0.07133,0.07133,191.621074,13.66833120842
1684972800,2023-05-25,DOGE/USD,0.071,0.071,0.069,0.069,5492.928855,379.01209099500005
1684886400,2023-05-24,DOGE/USD,0.0722,0.0722,0.071,0.071,109.0,7.738999999999999
1684800000,2023-05-23,DOGE/USD,0.073,0.073,0.073,0.073,1499.883714,109.49151112199999
1684195200,2023-05-16,DOGE/USD,0.07183,0.07183,0.07183,0.07183,4168.59251,299.42999999330004
1683763200,2023-05-11,DOGE/USD,0.0711,0.07211,0.07,0.07211,21245.875646,1532.0400928330598
1683676800,2023-05-10,DOGE/USD,0.07222,0.07222,0.072,0.072,2909.0,209.44799999999998
1683504000,2023-05-08,DOGE/USD,0.077,0.07789,0.074,0.074,31406.876901,2324.1088906739997
1683417600,2023-05-07,DOGE/USD,0.07769,0.07869,0.077,0.077,8480.996963,653.0367661509999
1683331200,2023-05-06,DOGE/USD,0.08031,0.08187,0.07601,0.07757,20107.501859,1559.73891920263
1683244800,2023-05-05,DOGE/USD,0.07711,0.08111,0.07682,0.08111,34409.459857,2790.95128900127
1683158400,2023-05-04,DOGE/USD,0.07851,0.08019,0.0773,0.0773,48841.616535,3775.4569581554997
1683072000,2023-05-03,DOGE/USD,0.0785,0.08011,0.07602,0.08011,29997.067387,2403.06506837257
1682985600,2023-05-02,DOGE/USD,0.07968,0.08023,0.07802,0.0785,12079.735033,948.2592000905
1682899200,2023-05-01,DOGE/USD,0.08001,0.08099,0.078,0.07879,8237.424446,649.0266721003401
1682812800,2023-04-30,DOGE/USD,0.08016,0.08205,0.08001,0.08001,3516.645349,281.36679437349
1682726400,2023-04-29,DOGE/USD,0.07902,0.08184,0.07902,0.08184,374.720487,30.66712465608
1682640000,2023-04-28,DOGE/USD,0.07941,0.08192,0.07914,0.08164,12971.114354,1058.96177586056
1682553600,2023-04-27,DOGE/USD,0.07927,0.08239,0.07652,0.0805,24402.32736,1964.38735248
1682467200,2023-04-26,DOGE/USD,0.08055,0.08334,0.07599,0.07646,105191.950442,8042.97653079532
1682380800,2023-04-25,DOGE/USD,0.08042,0.08054,0.07741,0.08054,39890.644988,3212.79254733352
1682294400,2023-04-24,DOGE/USD,0.07951,0.08054,0.07734,0.07778,26253.578849,2042.00336287522
1682208000,2023-04-23,DOGE/USD,0.08097,0.08099,0.0773,0.07951,38631.172703,3071.56454161553
1682121600,2023-04-22,DOGE/USD,0.08079,0.08099,0.0781,0.08099,44850.769914,3632.46385533486
1682035200,2023-04-21,DOGE/USD,0.085,0.08549,0.07721,0.08013,277542.249166,22239.460425671583
1681948800,2023-04-20,DOGE/USD,0.09,0.0932,0.08242,0.08536,270899.903596,23124.01577095456
1681862400,2023-04-19,DOGE/USD,0.09173,0.0948,0.08701,0.0878,38045.069122,3340.3570689116
1681776000,2023-04-18,DOGE/USD,0.09188,0.09498,0.08945,0.09269,142928.067187,13248.00254756303
1681689600,2023-04-17,DOGE/USD,0.08898,0.09483,0.08881,0.092,70569.448889,6492.3892977880005
1681603200,2023-04-16,DOGE/USD,0.08805,0.09189,0.08801,0.08905,26889.384901,2394.49972543405
1681516800,2023-04-15,DOGE/USD,0.09099,0.091,0.08771,0.09098,10091.474228,918.12232526344
1681430400,2023-04-14,DOGE/USD,0.09186,0.09591,0.0862,0.08951,109823.987572,9830.34512756972
1681344000,2023-04-13,DOGE/USD,0.08176,0.0929,0.08176,0.08604,128541.117719,11059.67776854276
1681257600,2023-04-12,DOGE/USD,0.0831,0.08698,0.08172,0.08184,40999.878263,3355.4300370439196
1681171200,2023-04-11,DOGE/USD,0.0855,0.08698,0.08301,0.08698,156932.01072,13649.9462924256
1681084800,2023-04-10,DOGE/USD,0.08131,0.08689,0.08131,0.0855,37544.814304,3210.081622992
1680998400,2023-04-09,DOGE/USD,0.08103,0.085,0.08102,0.085,21404.957654,1819.4214005900003
1680912000,2023-04-08,DOGE/USD,0.08449,0.08481,0.08102,0.0815,35861.792086,2922.736055009
1680825600,2023-04-07,DOGE/USD,0.086,0.08899,0.082,0.08449,233741.044413,19748.78084245437
1680739200,2023-04-06,DOGE/USD,0.09188,0.095,0.0851,0.086,142335.228132,12240.829619351998
1680652800,2023-04-05,DOGE/USD,0.09401,0.09999,0.09185,0.0959,78196.958801,7499.0883490159
1680566400,2023-04-04,DOGE/USD,0.09501,0.1078,0.09161,0.09705,351158.799254,34079.9614676007
1680480000,2023-04-03,DOGE/USD,0.07813,0.111,0.0771,0.09664,637366.115566,61595.06140829824
1680393600,2023-04-02,DOGE/USD,0.0825,0.08679,0.07905,0.08189,328577.901603,26907.244362269674
1680307200,2023-04-01,DOGE/USD,0.0779,0.0829,0.07601,0.0825,112495.924565,9280.9137766125
1680220800,2023-03-31,DOGE/USD,0.07391,0.07711,0.07391,0.07711,33294.268093,2567.32101265123
1680134400,2023-03-30,DOGE/USD,0.07478,0.077,0.07394,0.07659,13268.149835,1016.2075958626501
1680048000,2023-03-29,DOGE/USD,0.07561,0.07789,0.0725,0.074,51032.08386,3776.3742056399997
1679961600,2023-03-28,DOGE/USD,0.07479,0.0779,0.07201,0.07577,64259.059439,4868.90893369303
1679875200,2023-03-27,DOGE/USD,0.07569,0.078,0.072,0.07589,79737.975689,6051.31497503821
1679788800,2023-03-26,DOGE/USD,0.07589,0.07619,0.07324,0.07334,2289.160072,167.88699968048002
1679702400,2023-03-25,DOGE/USD,0.07683,0.07709,0.0731,0.07619,28693.678583,2186.17137123877
1679616000,2023-03-24,DOGE/USD,0.07703,0.07859,0.0731,0.07859,132539.440012,10416.27459054308
1679529600,2023-03-23,DOGE/USD,0.07261,0.08599,0.07211,0.07702,170205.696808,13109.242768152162
1679443200,2023-03-22,DOGE/USD,0.07597,0.07949,0.07211,0.07261,86901.439202,6309.913500457219
1679356800,2023-03-21,DOGE/USD,0.07152,0.0785,0.07152,0.07401,562517.048442,41631.88675519243
1679270400,2023-03-20,DOGE/USD,0.07502,0.0783,0.07127,0.0755,61283.40099,4626.896774745
1679184000,2023-03-19,DOGE/USD,0.0756,0.079,0.07353,0.0783,28187.404819,2207.0737973276996
1679097600,2023-03-18,DOGE/USD,0.0785,0.085,0.07352,0.07352,54326.702427,3994.09916243304
1679011200,2023-03-17,DOGE/USD,0.07449,0.0787,0.07221,0.0785,72056.049941,5656.399920368501
1678924800,2023-03-16,DOGE/USD,0.07175,0.08674,0.06871,0.07196,144651.298753,10409.10745826588
1678838400,2023-03-15,DOGE/USD,0.0755,0.07729,0.0681,0.07175,222836.825381,15988.54222108675
1678752000,2023-03-14,DOGE/USD,0.0744,0.0838,0.07388,0.07401,187511.416215,13877.719914072151
1678665600,2023-03-13,DOGE/USD,0.072,0.0744,0.06902,0.0744,203392.014991,15132.3659153304
1678579200,2023-03-12,DOGE/USD,0.068,0.0711,0.06351,0.06801,9926.658226,675.11202595026
1678492800,2023-03-11,DOGE/USD,0.068,0.072,0.06313,0.068,23583.753452,1603.6952347360002
1678406400,2023-03-10,DOGE/USD,0.06788,0.06879,0.06301,0.068,43523.155864,2959.5745987520004
1678320000,2023-03-09,DOGE/USD,0.07349,0.0776,0.06501,0.06788,175925.391534,11941.81557732792
1678233600,2023-03-08,DOGE/USD,0.0743,0.0757,0.072,0.072,59580.738747,4289.813189784
1678147200,2023-03-07,DOGE/USD,0.07849,0.07849,0.0733,0.0749,24959.170432,1869.4418653567998
1678060800,2023-03-06,DOGE/USD,0.0751,0.079,0.07401,0.07719,46821.62085,3614.1609134114997
1677974400,2023-03-05,DOGE/USD,0.07601,0.0798,0.0751,0.0798,25650.283883,2046.8926538633998
1677888000,2023-03-04,DOGE/USD,0.08,0.09175,0.074,0.075,358565.860114,26892.439508549996
1677801600,2023-03-03,DOGE/USD,0.08039,0.081,0.07431,0.081,149174.304155,12083.118636555
1677715200,2023-03-02,DOGE/USD,0.0836,0.08399,0.07956,0.0822,18017.622507,1481.0485700754
1677628800,2023-03-01,DOGE/USD,0.08112,0.084,0.07952,0.07956,25137.23969,1999.9187897364
1677542400,2023-02-28,DOGE/USD,0.083,0.084,0.08034,0.08034,17895.552944,1437.7287235209599
1677456000,2023-02-27,DOGE/USD,0.08399,0.08449,0.0786,0.08389,27464.830894,2304.02466369766
1677369600,2023-02-26,DOGE/USD,0.07861,0.08436,0.07861,0.08429,10548.770569,889.15587126101
1677283200,2023-02-25,DOGE/USD,0.0833,0.08489,0.07862,0.08435,13333.034056,1124.6414226236
1677196800,2023-02-24,DOGE/USD,0.08443,0.08649,0.081,0.0833,52228.777398,4350.657157253399
1677110400,2023-02-23,DOGE/USD,0.08772,0.08856,0.08443,0.08699,19985.893892,1738.57290966508
1677024000,2023-02-22,DOGE/USD,0.0874,0.08772,0.08361,0.08772,42147.759933,3697.2015013227606
1676937600,2023-02-21,DOGE/USD,0.0898,0.0898,0.08561,0.08561,24384.450536,2087.55281038696
1676851200,2023-02-20,DOGE/USD,0.08655,0.08979,0.0864,0.08791,26025.579582,2287.90870105362
1676764800,2023-02-19,DOGE/USD,0.09,0.09039,0.08561,0.08656,27889.757493,2414.13740859408
1676678400,2023-02-18,DOGE/USD,0.08894,0.09019,0.08551,0.09019,56621.693471,5106.71053414949
1676592000,2023-02-17,DOGE/USD,0.08711,0.089,0.0851,0.0875,27830.80537,2435.1954698749996
1676505600,2023-02-16,DOGE/USD,0.09,0.09349,0.0861,0.0861,114302.272345,9841.4256489045
1676419200,2023-02-15,DOGE/USD,0.083,0.09,0.08201,0.09,84179.964163,7576.196774669999
1676332800,2023-02-14,DOGE/USD,0.0836,0.08759,0.08006,0.085,18818.157573,1599.5433937050002
1676246400,2023-02-13,DOGE/USD,0.08223,0.08857,0.08007,0.08007,24050.988238,1925.7626282166602
1676160000,2023-02-12,DOGE/USD,0.08011,0.08698,0.08011,0.08224,30149.724947,2479.5133796412797
1676073600,2023-02-11,DOGE/USD,0.0846,0.08499,0.08006,0.083,7697.843452,638.921006516
1675987200,2023-02-10,DOGE/USD,0.08305,0.08489,0.08002,0.08358,29666.794229,2479.55066165982
1675900800,2023-02-09,DOGE/USD,0.09372,0.09372,0.08041,0.08105,140280.627749,11369.74487905645
1675814400,2023-02-08,DOGE/USD,0.09101,0.09399,0.0874,0.0874,166334.817101,14537.6630146274
1675728000,2023-02-07,DOGE/USD,0.09001,0.09459,0.09,0.09002,70930.735502,6385.18480989004
1675641600,2023-02-06,DOGE/USD,0.09433,0.09891,0.09,0.09,679062.87688,61115.658919199996
1675555200,2023-02-05,DOGE/USD,0.09979,0.09979,0.09101,0.09102,49939.037254,4545.451170859081
1675468800,2023-02-04,DOGE/USD,0.093,0.0998,0.09,0.097,67019.856789,6500.926108533
1675382400,2023-02-03,DOGE/USD,0.09464,0.09469,0.088,0.093,33443.881206,3110.2809521579998
1675296000,2023-02-02,DOGE/USD,0.09455,0.09749,0.0883,0.09121,197658.894511,18028.46776834831
1675209600,2023-02-01,DOGE/USD,0.0965,0.0965,0.0878,0.09455,68597.573128,6485.9005392524
1675123200,2023-01-31,DOGE/USD,0.08999,0.098,0.07352,0.0965,1063412.82345,102619.337462925
1675036800,2023-01-30,DOGE/USD,0.09285,0.09285,0.0862,0.08773,52406.327921,4597.60714850933
1674950400,2023-01-29,DOGE/USD,0.09098,0.09299,0.0884,0.09287,17861.594986,1658.80632634982
1674864000,2023-01-28,DOGE/USD,0.0878,0.09399,0.087,0.08701,210370.832283,18304.36611694383
1674777600,2023-01-27,DOGE/USD,0.08517,0.08819,0.08201,0.08773,49792.644779,4368.308726461671
1674691200,2023-01-26,DOGE/USD,0.08857,0.089,0.08228,0.08441,23190.250944,1957.48908218304
1674604800,2023-01-25,DOGE/USD,0.08693,0.08899,0.08112,0.08899,41404.296647,3684.56835861653
1674518400,2023-01-24,DOGE/USD,0.087,0.09398,0.0836,0.0836,33339.04048,2787.143784128
1674432000,2023-01-23,DOGE/USD,0.09,0.094,0.08602,0.087,641796.725512,55836.315119544
1674345600,2023-01-22,DOGE/USD,0.0836,0.093,0.083,0.09035,146820.113073,13265.197216145549
1674259200,2023-01-21,DOGE/USD,0.0862,0.08893,0.08306,0.0837,66222.364757,5542.8119301609
1674172800,2023-01-20,DOGE/USD,0.082,0.08688,0.0736,0.08688,53626.738211,4659.09101577168
1674086400,2023-01-19,DOGE/USD,0.08352,0.08598,0.0735,0.081,33641.730743,2724.980190183
1674000000,2023-01-18,DOGE/USD,0.08515,0.0892,0.0742,0.08341,129184.716343,10775.29719016963
1673913600,2023-01-17,DOGE/USD,0.08499,0.088,0.081,0.08516,10636.44122,905.7993342952001
1673827200,2023-01-16,DOGE/USD,0.08638,0.0942,0.08113,0.08516,34586.440287,2945.3812548409196
