https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DOGE
1628208000000,2021-08-06 00:00:00,DOGE/USD,0.20147266,0.2115,0.19800001,0.20522189,147728.52657129755,719847.8026457
1628121600000,2021-08-05 00:00:00,DOGE/USD,0.20281312,0.20304002,0.1951,0.20155149,83228.7565572211,412940.41813941
1628035200000,2021-08-04 00:00:00,DOGE/USD,0.19896868,0.204,0.19500102,0.20279426,96828.17644988412,477470.00556073
1627948800000,2021-08-03 00:00:00,DOGE/USD,0.20448889,0.20558292,0.19655738,0.19894618,63173.7854383837,317542.0882089
1627862400000,2021-08-02 00:00:00,DOGE/USD,0.20524966,0.2111,0.203,0.20452573,119062.7571934029,582140.72720045
1627776000000,2021-08-01 00:00:00,DOGE/USD,0.20793766,0.2175361,0.20227868,0.20531241,232802.22561109642,1133892.61570256
1627689600000,2021-07-31 00:00:00,DOGE/USD,0.20849394,0.2139999,0.20538161,0.20798409,121382.6100685008,583614.88164071
1627603200000,2021-07-30 00:00:00,DOGE/USD,0.2052681,0.21075632,0.19728151,0.20843957,173523.08722671296,832486.30395233
1627516800000,2021-07-29 00:00:00,DOGE/USD,0.20596953,0.20677889,0.20092651,0.20499068,95298.40474007475,464891.40257535
1627430400000,2021-07-28 00:00:00,DOGE/USD,0.20711984,0.21499899,0.2025,0.2062,268453.3526818656,1301907.62697316
1627344000000,2021-07-27 00:00:00,DOGE/USD,0.20550667,0.21128562,0.19570101,0.20708426,194193.8650122352,937752.89832378
1627257600000,2021-07-26 00:00:00,DOGE/USD,0.19901112,0.23219899,0.19875318,0.2056001,577175.7055758375,2807273.46716192
1627171200000,2021-07-25 00:00:00,DOGE/USD,0.19826392,0.20154062,0.19190101,0.19892278,128493.3346450656,645945.80190899
1627084800000,2021-07-24 00:00:00,DOGE/USD,0.19703197,0.20549899,0.19313399,0.19828896,135073.0422252011,681192.95307818
1626998400000,2021-07-23 00:00:00,DOGE/USD,0.19382021,0.20795969,0.18511201,0.19685464,140671.18609897213,714594.21072814
1626912000000,2021-07-22 00:00:00,DOGE/USD,0.19355157,0.19999989,0.19,0.19383214,207881.94354516597,1072484.38543353
1626825600000,2021-07-21 00:00:00,DOGE/USD,0.1744135,0.219,0.1727317,0.19354468,409420.53306094307,2115379.93739194
1626739200000,2021-07-20 00:00:00,DOGE/USD,0.17840095,0.1837,0.165,0.17439611,154137.98115580928,883838.41334425
1626652800000,2021-07-19 00:00:00,DOGE/USD,0.18649442,0.1878,0.175,0.17814666,79489.2842823262,446201.37297172
1626566400000,2021-07-18 00:00:00,DOGE/USD,0.19087531,0.19907648,0.1851,0.18632923,163122.733347941,875454.34147901
1626480000000,2021-07-17 00:00:00,DOGE/USD,0.17566407,0.21,0.17318878,0.19112285,288390.5806565811,1508927.79516725
1626393600000,2021-07-16 00:00:00,DOGE/USD,0.18913067,0.19319899,0.175,0.17610324,116117.04311223343,659369.14682679
1626307200000,2021-07-15 00:00:00,DOGE/USD,0.20041163,0.2033507,0.18576392,0.18908185,117726.93447181955,622624.19408219
1626220800000,2021-07-14 00:00:00,DOGE/USD,0.20380886,0.20763573,0.19130101,0.20034151,145460.60399698158,726063.2307153
1626134400000,2021-07-13 00:00:00,DOGE/USD,0.21167012,0.21167012,0.2020001,0.20379192,85113.100227906,417647.07956972
1626048000000,2021-07-12 00:00:00,DOGE/USD,0.2174636,0.21987894,0.20700036,0.21160578,113861.69735701941,538084.0606387
1625961600000,2021-07-11 00:00:00,DOGE/USD,0.21699283,0.22071476,0.21360599,0.21758244,76172.53267315461,350085.84641828
1625875200000,2021-07-10 00:00:00,DOGE/USD,0.22235959,0.2301163,0.21280697,0.21692408,81501.24513709036,375713.22251126
1625788800000,2021-07-09 00:00:00,DOGE/USD,0.20927695,0.2326676,0.19867353,0.22236171,268022.4306400685,1205344.349259
1625702400000,2021-07-08 00:00:00,DOGE/USD,0.22509995,0.22537003,0.20363716,0.20943967,196250.01614203193,937024.08976309
1625616000000,2021-07-07 00:00:00,DOGE/USD,0.23482535,0.2389,0.2217717,0.22509995,88944.35648666353,395132.72431497
1625529600000,2021-07-06 00:00:00,DOGE/USD,0.23220086,0.24224999,0.2305403,0.23464117,111044.03470766086,473250.43046649
1625443200000,2021-07-05 00:00:00,DOGE/USD,0.247,0.247,0.22692185,0.23230024,229246.1894718755,986853.00313024
1625356800000,2021-07-04 00:00:00,DOGE/USD,0.24631479,0.25315686,0.24401009,0.24728634,130869.54867991996,529222.71679026
1625270400000,2021-07-03 00:00:00,DOGE/USD,0.24705107,0.252,0.24366978,0.24663526,72831.33013540748,295299.74803849
1625184000000,2021-07-02 00:00:00,DOGE/USD,0.24669144,0.2498,0.2410001,0.24705571,112261.5133479436,454397.56623291
1625097600000,2021-07-01 00:00:00,DOGE/USD,0.25604793,0.2628,0.24081907,0.24679,206473.94341404465,836638.20825011
1625011200000,2021-06-30 00:00:00,DOGE/USD,0.26384431,0.26406891,0.23989,0.25602726,242748.53794661936,948135.51473628
1624924800000,2021-06-29 00:00:00,DOGE/USD,0.25785293,0.27607301,0.255249,0.26371447,322333.216595429,1222281.11561504
1624838400000,2021-06-28 00:00:00,DOGE/USD,0.26711347,0.26834133,0.2527,0.25793517,231022.73065656735,895662.00164393
1624752000000,2021-06-27 00:00:00,DOGE/USD,0.24932119,0.269,0.2432,0.2678625,234042.99500091324,873743.03980928
1624665600000,2021-06-26 00:00:00,DOGE/USD,0.2395046,0.2573,0.23371137,0.2492,273221.4998317791,1096394.46160425
1624579200000,2021-06-25 00:00:00,DOGE/USD,0.26388793,0.29,0.2301,0.24,734485.604111904,3060356.6837996
1624492800000,2021-06-24 00:00:00,DOGE/USD,0.23798069,0.27,0.2246,0.26388793,573622.5168476292,2173735.33093245
1624406400000,2021-06-23 00:00:00,DOGE/USD,0.19214652,0.25001374,0.184,0.23767155,1129189.3605084952,4751049.75967252
1624320000000,2021-06-22 00:00:00,DOGE/USD,0.18131658,0.222222,0.16788,0.1926,921165.1008573109,4782788.68565582
1624233600000,2021-06-21 00:00:00,DOGE/USD,0.28405031,0.28405031,0.16949,0.18000434,963785.4186692374,5354234.34051222
1624147200000,2021-06-20 00:00:00,DOGE/USD,0.28981749,0.29395616,0.261,0.28412006,314368.45610019646,1106463.42993239
1624060800000,2021-06-19 00:00:00,DOGE/USD,0.29607188,0.30089998,0.2896,0.28995457,105146.68669621705,362631.58982532
1623974400000,2021-06-18 00:00:00,DOGE/USD,0.30799756,0.3095,0.2825,0.29583354,263931.44207019295,892161.99782551
1623888000000,2021-06-17 00:00:00,DOGE/USD,0.30804762,0.3147,0.3044,0.30809512,128199.84553141693,416104.75859344
1623801600000,2021-06-16 00:00:00,DOGE/USD,0.32043366,0.320848,0.30644589,0.30819286,257655.16799738843,836019.26403288
1623715200000,2021-06-15 00:00:00,DOGE/USD,0.3278142,0.33008354,0.3165,0.32083648,253538.17834289174,790241.11704159
1623628800000,2021-06-14 00:00:00,DOGE/USD,0.32473877,0.33722216,0.32060894,0.32776272,435753.2640635981,1329477.81267985
1623542400000,2021-06-13 00:00:00,DOGE/USD,0.31271572,0.3311,0.30909474,0.32480108,290273.65458047966,893696.70378091
1623456000000,2021-06-12 00:00:00,DOGE/USD,0.31926574,0.320447,0.30353617,0.31243244,285886.77273248363,915035.49609792
1623369600000,2021-06-11 00:00:00,DOGE/USD,0.32790101,0.334603,0.312451,0.31926531,223682.9521919607,700617.77833602
1623283200000,2021-06-10 00:00:00,DOGE/USD,0.34391647,0.34515573,0.32364199,0.32806954,359501.6804464033,1095809.38372518
1623196800000,2021-06-09 00:00:00,DOGE/USD,0.32674327,0.3548673,0.31385599,0.342,646328.1217513591,1889848.3092145
1623110400000,2021-06-08 00:00:00,DOGE/USD,0.33168424,0.34166633,0.2976,0.32693,803200.6938580348,2456797.15492012
1623024000000,2021-06-07 00:00:00,DOGE/USD,0.37089915,0.38,0.32804743,0.33166094,689399.7319064502,2078628.04678311
1622937600000,2021-06-06 00:00:00,DOGE/USD,0.37194992,0.37645599,0.28555,0.37090429,2149565.4787639477,5795472.13855075
1622851200000,2021-06-05 00:00:00,DOGE/USD,0.37661188,0.3948,0.36105362,0.37222922,738480.025260929,1983938.88921705
1622764800000,2021-06-04 00:00:00,DOGE/USD,0.40039915,0.40113641,0.35179,0.37617605,1400670.1179013827,3723443.10038181
1622678400000,2021-06-03 00:00:00,DOGE/USD,0.42381461,0.44321,0.37875523,0.40022249,1694795.8012017815,4234634.09365571
1622592000000,2021-06-02 00:00:00,DOGE/USD,0.36729706,0.446,0.351,0.423099,2804592.5584923564,6628691.05928484
1622505600000,2021-06-01 00:00:00,DOGE/USD,0.325723,0.38234986,0.31059767,0.3687067,1002811.0740348031,2719807.02828238
1622419200000,2021-05-31 00:00:00,DOGE/USD,0.3014,0.32892664,0.2938555,0.32590038,522051.6964927032,1601875.07757034
1622332800000,2021-05-30 00:00:00,DOGE/USD,0.3019873,0.31567888,0.28760113,0.3016955,473416.9549359535,1569187.989002002
1622246400000,2021-05-29 00:00:00,DOGE/USD,0.311001,0.31828643,0.28,0.30235999,636968.4558263158,2106655.896589743
1622073600000,2021-05-27 00:00:00,DOGE/USD,0.35326946,0.35326946,0.3471,0.347301,4473.473533794417,12880.681408329998
1621987200000,2021-05-26 00:00:00,DOGE/USD,0.34618744,0.366,0.338713,0.35365851,749051.578008053,2118008.069445446
1621900800000,2021-05-25 00:00:00,DOGE/USD,0.36619965,0.3808345,0.3225415,0.34577293,1769874.8108195397,5118604.313008366
1621814400000,2021-05-24 00:00:00,DOGE/USD,0.30693154,0.372,0.2557,0.36620179,2453005.5857067807,6698507.906547317
1621728000000,2021-05-23 00:00:00,DOGE/USD,0.34193562,0.35209899,0.24604,0.30670224,2992371.5003906577,9756601.387686824
1621641600000,2021-05-22 00:00:00,DOGE/USD,0.35862714,0.37,0.31841852,0.34220385,1835060.8912570586,5362478.801033532
1621555200000,2021-05-21 00:00:00,DOGE/USD,0.39868602,0.41199958,0.315,0.35892516,3515404.3854568843,9794254.56119288
1621468800000,2021-05-20 00:00:00,DOGE/USD,0.3311,0.43475211,0.299,0.3992702,6515652.957620975,16318906.23848455
1621382400000,2021-05-19 00:00:00,DOGE/USD,0.47714367,0.47917924,0.213,0.33101918,6474627.926487143,19559676.04803789
1621296000000,2021-05-18 00:00:00,DOGE/USD,0.48806625,0.5157,0.47000001,0.4773519,1651106.3405576055,3458887.12406425
1621209600000,2021-05-17 00:00:00,DOGE/USD,0.51598404,0.5166563,0.45664411,0.488506,2419006.83383212,4951846.720065096
1621123200000,2021-05-16 00:00:00,DOGE/USD,0.50875683,0.548,0.4508258,0.5157075,3638663.259383665,7055672.565133656
1621036800000,2021-05-15 00:00:00,DOGE/USD,0.55998411,0.5643526,0.49278113,0.50839942,3796274.020383604,7467109.266929541
1620950400000,2021-05-14 00:00:00,DOGE/USD,0.4882559,0.59,0.4551,0.56000001,7553009.1719009485,13487516.13754605
1620864000000,2021-05-13 00:00:00,DOGE/USD,0.3962,0.5182,0.3099,0.48730308,12445290.60508113,25539117.47301316
1620777600000,2021-05-12 00:00:00,DOGE/USD,0.49429536,0.52495139,0.38726471,0.39453599,4614812.1553714955,11696809.093060168
1620691200000,2021-05-11 00:00:00,DOGE/USD,0.45038222,0.5483897,0.44439803,0.49419929,4601240.098771653,9310495.162329458
1620604800000,2021-05-10 00:00:00,DOGE/USD,0.5681,0.5681,0.425,0.45073987,6259833.933918748,13887908.193962846
1620518400000,2021-05-09 00:00:00,DOGE/USD,0.63786617,0.7021,0.402649,0.57,18145881.53541375,31834879.88669079
1620432000000,2021-05-08 00:00:00,DOGE/USD,0.68818569,0.739,0.604,0.63710136,7889837.7695346195,12383960.017813524
1620345600000,2021-05-07 00:00:00,DOGE/USD,0.58284975,0.733,0.52,0.6873611,10241020.843177954,14899040.465307033
1620259200000,2021-05-06 00:00:00,DOGE/USD,0.6556376,0.66387358,0.543,0.58273319,5230031.128747775,8975001.284460519
1620172800000,2021-05-05 00:00:00,DOGE/USD,0.5405989,0.6940206,0.52,0.6552746,11557671.58656664,17637905.675829094
1620086400000,2021-05-04 00:00:00,DOGE/USD,0.4414,0.61,0.40095997,0.5399304,12270927.0562159,22726868.233786985
1620000000000,2021-05-03 00:00:00,DOGE/USD,0.37396979,0.447,0.37396979,0.44023931,4278433.262782077,9718426.241359677
1619913600000,2021-05-02 00:00:00,DOGE/USD,0.3915,0.3985,0.36140101,0.37368733,2111450.013678631,5650312.023366248
1619827200000,2021-05-01 00:00:00,DOGE/USD,0.33855911,0.39653669,0.32836058,0.39154927,3619173.7915757042,9243214.248811405
1619740800000,2021-04-30 00:00:00,DOGE/USD,0.30593165,0.34,0.303,0.3390651,1966260.6761969882,5799065.360006052
1619654400000,2021-04-29 00:00:00,DOGE/USD,0.32182362,0.32499991,0.297,0.30574222,983322.0322569485,3216180.0625930843
1619568000000,2021-04-28 00:00:00,DOGE/USD,0.27241327,0.345,0.25732398,0.322,5116514.639132886,15889797.01594064
1619481600000,2021-04-27 00:00:00,DOGE/USD,0.27109238,0.28,0.2653,0.27258219,958607.4086369716,3516764.6449570735
1619395200000,2021-04-26 00:00:00,DOGE/USD,0.25079652,0.28045891,0.24802148,0.27069744,1702740.67669949,6290198.668666722
1619308800000,2021-04-25 00:00:00,DOGE/USD,0.27061742,0.2888,0.2255,0.25092169,1465906.9030201638,5842089.231186686
1619222400000,2021-04-24 00:00:00,DOGE/USD,0.24914088,0.29,0.22925677,0.27061742,2376862.135680706,8783108.403297562
1619136000000,2021-04-23 00:00:00,DOGE/USD,0.26082864,0.26919329,0.1525,0.2490662,4273595.765383611,17158473.391345803
1619049600000,2021-04-22 00:00:00,DOGE/USD,0.306698,0.30874393,0.255621,0.26140497,2893679.8565498497,11069720.122573989
1618963200000,2021-04-21 00:00:00,DOGE/USD,0.3191141,0.3482,0.2964748,0.30694694,2610668.77291426,8505277.077902324
1618876800000,2021-04-20 00:00:00,DOGE/USD,0.40795,0.42,0.272,0.31762591,6696367.688295841,21082561.20634441
1618790400000,2021-04-19 00:00:00,DOGE/USD,0.32435161,0.435,0.3131,0.4079499,8188634.427170164,20072647.22253925
1618704000000,2021-04-18 00:00:00,DOGE/USD,0.28230008,0.355,0.23754778,0.326,5808627.559034274,17817875.947957896
1618617600000,2021-04-17 00:00:00,DOGE/USD,0.3657,0.38257084,0.23115947,0.28319999,5690511.569907666,20093615.010041725
1618531200000,2021-04-16 00:00:00,DOGE/USD,0.182,0.47,0.18015069,0.3673,19703695.688667875,53644692.86323951
1618444800000,2021-04-15 00:00:00,DOGE/USD,0.12094307,0.19114807,0.12,0.1831,4637820.871695905,25329442.226629738
1618358400000,2021-04-14 00:00:00,DOGE/USD,0.09433831,0.145,0.09218875,0.1213032,5175744.87383219,42667834.59819848
1618272000000,2021-04-13 00:00:00,DOGE/USD,0.07084742,0.0959144,0.07084742,0.0938,1993396.8453840732,21251565.515821677
1618185600000,2021-04-12 00:00:00,DOGE/USD,0.0743012,0.07533491,0.069,0.07085982,271475.827471928,3831167.3311042557
1618099200000,2021-04-11 00:00:00,DOGE/USD,0.06373359,0.07959999,0.061,0.07433044,1091076.334942702,14678728.323721774
1618012800000,2021-04-10 00:00:00,DOGE/USD,0.06158516,0.06476539,0.0612157,0.06369086,159363.18741404635,2502135.901666995
1617926400000,2021-04-09 00:00:00,DOGE/USD,0.06158516,0.06386409,0.0605488,0.06161512,130296.96710521351,2114691.4443275207
1617840000000,2021-04-08 00:00:00,DOGE/USD,0.05911068,0.06203136,0.054,0.06160218,157987.58074545398,2564642.6919543105
1617753600000,2021-04-07 00:00:00,DOGE/USD,0.06444431,0.067,0.0576468,0.05911635,258914.27455852437,4379740.538083362
1617667200000,2021-04-06 00:00:00,DOGE/USD,0.05940767,0.065,0.057,0.06449,454105.0919956245,7041480.725626057
1617580800000,2021-04-05 00:00:00,DOGE/USD,0.05739674,0.065,0.0566,0.05958105,270442.498622663,4539069.026522074
1617494400000,2021-04-04 00:00:00,DOGE/USD,0.05589772,0.058071,0.05555601,0.05737434,72774.79021361574,1268420.5206302283
1617408000000,2021-04-03 00:00:00,DOGE/USD,0.05777082,0.05938768,0.05589772,0.05589772,102817.33988530847,1839383.428971852
1617321600000,2021-04-02 00:00:00,DOGE/USD,0.06168772,0.06245129,0.0575,0.05788297,142360.78760869364,2459458.9325442985
1617235200000,2021-04-01 00:00:00,DOGE/USD,0.05326615,0.0705,0.05307466,0.06168771,718399.659749056,11645750.178585913
1617148800000,2021-03-31 00:00:00,DOGE/USD,0.05422763,0.05454564,0.05,0.05330776,85880.45821173827,1611031.080873371
1617062400000,2021-03-30 00:00:00,DOGE/USD,0.05402998,0.0554,0.05362184,0.05415844,86277.92845834124,1593065.2444631204
1616976000000,2021-03-29 00:00:00,DOGE/USD,0.05364716,0.05478968,0.048,0.0539467,78855.09283934662,1461722.27104432
1616889600000,2021-03-28 00:00:00,DOGE/USD,0.05467493,0.0557,0.05295802,0.05364366,44834.75121158996,835788.44567261
1616803200000,2021-03-27 00:00:00,DOGE/USD,0.05389853,0.0562,0.053571,0.05467493,43310.25802103767,792141.0785718001
1616716800000,2021-03-26 00:00:00,DOGE/USD,0.05137804,0.05388063,0.05136581,0.05388063,31010.416080073905,575539.22587902
1616630400000,2021-03-25 00:00:00,DOGE/USD,0.05186365,0.05301422,0.05,0.05135255,57921.68985046003,1127922.36900524
1616544000000,2021-03-24 00:00:00,DOGE/USD,0.05383643,0.05678796,0.05112,0.05186365,62743.88659210089,1209785.400605258
1616457600000,2021-03-23 00:00:00,DOGE/USD,0.05547522,0.0580111,0.0533085,0.05387294,85882.0284355358,1594158.9309129184
1616371200000,2021-03-22 00:00:00,DOGE/USD,0.0578,0.05819899,0.05516846,0.05554171,60999.00269150461,1098255.7557465301
1616284800000,2021-03-21 00:00:00,DOGE/USD,0.059,0.0595,0.05704499,0.05789,47702.474923260954,824019.2593411808
1616198400000,2021-03-20 00:00:00,DOGE/USD,0.05827209,0.06067856,0.058,0.059,72523.22694544161,1229207.2363634172
1616112000000,2021-03-19 00:00:00,DOGE/USD,0.05746975,0.05979289,0.05669315,0.05827209,65278.8614485216,1120242.3226714814
1616025600000,2021-03-18 00:00:00,DOGE/USD,0.0582,0.05876953,0.05710385,0.05746976,33445.40857195232,581965.3426767803
1615939200000,2021-03-17 00:00:00,DOGE/USD,0.0584858,0.05862627,0.0565,0.0581,92475.62422131142,1591663.0674924513
1615852800000,2021-03-16 00:00:00,DOGE/USD,0.05722558,0.05887986,0.05599999,0.05841574,70672.11380699165,1209812.8656247726
1615766400000,2021-03-15 00:00:00,DOGE/USD,0.05868174,0.05980512,0.05510327,0.05729425,85955.9370428435,1500254.1623783105
1615680000000,2021-03-14 00:00:00,DOGE/USD,0.06172347,0.063,0.0574337,0.05861146,177448.26481513475,3027535.311612008
1615593600000,2021-03-13 00:00:00,DOGE/USD,0.05539823,0.06229641,0.05450618,0.06229641,172182.4408908253,2763922.365523556
1615507200000,2021-03-12 00:00:00,DOGE/USD,0.05580384,0.05654488,0.05440282,0.05550137,54921.99006088236,989560.9795016296
1615420800000,2021-03-11 00:00:00,DOGE/USD,0.05608125,0.05669957,0.05447385,0.05580384,52174.1871357306,934956.9337115618
1615334400000,2021-03-10 00:00:00,DOGE/USD,0.0583844,0.059,0.05505995,0.05605029,293981.7223979254,5244963.449750668
1615248000000,2021-03-09 00:00:00,DOGE/USD,0.062,0.06249985,0.05600014,0.05837928,154978.8053303418,2654688.5355616207
1615161600000,2021-03-08 00:00:00,DOGE/USD,0.05190497,0.0625,0.05168886,0.06249993,354368.6080152898,5669904.078537205
1615075200000,2021-03-07 00:00:00,DOGE/USD,0.05106588,0.052,0.0406683,0.05191476,169439.1350733025,3263795.018474563
1614988800000,2021-03-06 00:00:00,DOGE/USD,0.04953586,0.05217302,0.0493679,0.05107714,97356.24837362999,1906063.0327702372
1614902400000,2021-03-05 00:00:00,DOGE/USD,0.05027001,0.05077146,0.04840414,0.04959534,59309.43948787027,1195867.1820350515
1614816000000,2021-03-04 00:00:00,DOGE/USD,0.05040221,0.0512224,0.04804235,0.05028869,81609.34017465946,1622816.9827979107
1614729600000,2021-03-03 00:00:00,DOGE/USD,0.05025102,0.05219899,0.05,0.05024848,114681.28000504448,2282283.5637027128
1614643200000,2021-03-02 00:00:00,DOGE/USD,0.0506,0.0525,0.0490706,0.05025102,87163.45458835433,1734560.9022136135
1614556800000,2021-03-01 00:00:00,DOGE/USD,0.04815836,0.05240792,0.04797977,0.0506295,180842.27845093477,3571875.6545281857
1614470400000,2021-02-28 00:00:00,DOGE/USD,0.04992226,0.0501594,0.04499998,0.04810965,90195.36051813574,1874787.293570744
1614384000000,2021-02-27 00:00:00,DOGE/USD,0.05057982,0.05172676,0.049361,0.05006658,82759.086121247,1652980.6134400833
1614297600000,2021-02-26 00:00:00,DOGE/USD,0.05007584,0.05253772,0.047,0.05059987,127351.38184528485,2516832.194337354
1614211200000,2021-02-25 00:00:00,DOGE/USD,0.05696009,0.05899,0.04994093,0.05004969,148285.6382325834,2962768.3654500837
1614124800000,2021-02-24 00:00:00,DOGE/USD,0.04742917,0.06019898,0.04587295,0.05696009,566341.8999129841,9942784.4989884
1614038400000,2021-02-23 00:00:00,DOGE/USD,0.05340479,0.05340479,0.04162771,0.04736956,349328.7152771811,7374540.005800796
1613952000000,2021-02-22 00:00:00,DOGE/USD,0.056,0.0608707,0.0469243,0.05352267,439409.7255719609,8209787.097167628
1613865600000,2021-02-21 00:00:00,DOGE/USD,0.05461923,0.0595,0.0509,0.056,216661.96029708057,3868963.5767335817
1613779200000,2021-02-20 00:00:00,DOGE/USD,0.0550215,0.0605,0.051,0.05471127,459164.3547636524,8392500.389109088
1613692800000,2021-02-19 00:00:00,DOGE/USD,0.0592239,0.05931279,0.05428157,0.05488326,295545.4709437387,5384983.890237911
1613606400000,2021-02-18 00:00:00,DOGE/USD,0.04917944,0.06485645,0.04905872,0.059,832327.5968058194,14107247.403488465
1613520000000,2021-02-17 00:00:00,DOGE/USD,0.05372672,0.05499895,0.0480101,0.04917943,255576.3687467728,5196814.374358808
1613433600000,2021-02-16 00:00:00,DOGE/USD,0.05635564,0.05983826,0.051,0.05380731,169963.91467119148,3158751.379156317
1613347200000,2021-02-15 00:00:00,DOGE/USD,0.06232136,0.06399897,0.04835879,0.05663929,484764.28187541774,8558798.704493254
1613260800000,2021-02-14 00:00:00,DOGE/USD,0.06656877,0.06666889,0.052,0.06223202,635240.3332253044,10207612.306740234
1613174400000,2021-02-13 00:00:00,DOGE/USD,0.0701,0.07199331,0.06585375,0.06656877,302123.4605193717,4538516.492333744
1613088000000,2021-02-12 00:00:00,DOGE/USD,0.07016737,0.07299799,0.0611,0.07,678057.7677188617,9686539.53884088
1613001600000,2021-02-11 00:00:00,DOGE/USD,0.07262866,0.07514887,0.067,0.07045248,773878.2936423057,10984401.02665379
1612915200000,2021-02-10 00:00:00,DOGE/USD,0.07006223,0.08099999,0.0673,0.07251988,1526521.4744466082,21049696.641067363
1612828800000,2021-02-09 00:00:00,DOGE/USD,0.07842463,0.0831,0.063,0.06995729,1621774.235033123,23182347.901600003
1612742400000,2021-02-08 00:00:00,DOGE/USD,0.07730101,0.0848,0.0625,0.07989891,2554999.6169705405,31977903.290176805
1612656000000,2021-02-07 00:00:00,DOGE/USD,0.057986,0.087,0.05250001,0.078,3174155.221186172,40694297.70751503
1612569600000,2021-02-06 00:00:00,DOGE/USD,0.0467,0.05871,0.04455555,0.0575,1020982.1672198634,17756211.60382371
1612483200000,2021-02-05 00:00:00,DOGE/USD,0.05299501,0.05444099,0.04311112,0.0467,633523.7697261045,13565819.48021637
1612396800000,2021-02-04 00:00:00,DOGE/USD,0.0375,0.058,0.035913,0.05299501,2791249.9871432143,52670053.03222349
1612310400000,2021-02-03 00:00:00,DOGE/USD,0.0312332,0.04045,0.0308,0.03739899,413380.6166372926,11053256.161123404
1612224000000,2021-02-02 00:00:00,DOGE/USD,0.0344999,0.0357,0.0286713,0.03156892,289999.0026267545,9186218.680485569
1612137600000,2021-02-01 00:00:00,DOGE/USD,0.03701493,0.044,0.03112,0.0345,665663.8430331743,19294604.145889107
1612051200000,2021-01-31 00:00:00,DOGE/USD,0.027941,0.04799992,0.02690999,0.03708997,1348176.410957179,36348813.73474228
1611964800000,2021-01-30 00:00:00,DOGE/USD,0.046047,0.0525,0.02177723,0.02818199,1107481.910041952,39297505.607018955
1611878400000,2021-01-29 00:00:00,DOGE/USD,0.03198755,0.065,0.02647089,0.046798,3481981.4734046804,74404493.2134852
1611792000000,2021-01-28 00:00:00,DOGE/USD,0.00792886,0.033,0.00750008,0.03234559,1692097.5827326053,52313084.49567948
1611705600000,2021-01-27 00:00:00,DOGE/USD,0.00834019,0.00866072,0.0073,0.0075,15345.13332950903,2046017.7772678707
1611619200000,2021-01-26 00:00:00,DOGE/USD,0.00831056,0.0088,0.00810011,0.00833758,5205.777025405911,624375.06151736
1611532800000,2021-01-25 00:00:00,DOGE/USD,0.00865145,0.0089699,0.00822297,0.008699,8836.066415317138,1015756.5714814506
1611446400000,2021-01-24 00:00:00,DOGE/USD,0.00854109,0.00889631,0.0084,0.00879982,6599.475220084159,749955.7059217301
1611360000000,2021-01-23 00:00:00,DOGE/USD,0.00850036,0.00889994,0.00830077,0.008601,3058.282859410806,355572.94028726965
1611273600000,2021-01-22 00:00:00,DOGE/USD,0.0081,0.00878,0.0078,0.00864338,8201.86832278233,948919.0944725708
1611187200000,2021-01-21 00:00:00,DOGE/USD,0.00905473,0.00909996,0.00811,0.00820032,7613.243004865316,928408.0383284207
1611100800000,2021-01-20 00:00:00,DOGE/USD,0.00930282,0.00930282,0.0086,0.0091,16420.36503695078,1804435.7183462395
1611014400000,2021-01-19 00:00:00,DOGE/USD,0.00925,0.0098,0.0090504,0.00932798,27996.327990937185,3001328.0464727827
1610928000000,2021-01-18 00:00:00,DOGE/USD,0.00911002,0.00940995,0.00899999,0.00924998,10083.164993101309,1090074.2480633806
1610841600000,2021-01-17 00:00:00,DOGE/USD,0.0092,0.00933569,0.00882183,0.00911002,11655.46909852118,1279412.0208870212
1610755200000,2021-01-16 00:00:00,DOGE/USD,0.0093817,0.0095,0.0091,0.00927,23149.31396226848,2497229.1221433096
1610668800000,2021-01-15 00:00:00,DOGE/USD,0.00945222,0.0098,0.0085,0.00920002,35535.46020954244,3862541.625946731
1610582400000,2021-01-14 00:00:00,DOGE/USD,0.00860493,0.0098899,0.00835836,0.0094,40311.426164813536,4288449.59200144
1610496000000,2021-01-13 00:00:00,DOGE/USD,0.00802552,0.0087,0.0078,0.00855996,10922.77329803425,1276030.8807557803
1610409600000,2021-01-12 00:00:00,DOGE/USD,0.00842694,0.0092,0.007,0.00829975,43528.02988628159,5244498.916989258
1610323200000,2021-01-11 00:00:00,DOGE/USD,0.00980556,0.0098981,0.00724002,0.0087,62908.48616777518,7230860.47905462
1610236800000,2021-01-10 00:00:00,DOGE/USD,0.01034,0.011,0.009103,0.00999992,38137.65156907525,3813795.6672728625
1610150400000,2021-01-09 00:00:00,DOGE/USD,0.00971533,0.01041993,0.00910008,0.01025,35154.65457424595,3429722.3974874094
1610064000000,2021-01-08 00:00:00,DOGE/USD,0.00966017,0.0101,0.009,0.00989999,38097.26326085425,3848212.2972704265
1609977600000,2021-01-07 00:00:00,DOGE/USD,0.01029,0.01039876,0.0095,0.00965,49764.172357685,5156909.052609844
1609891200000,2021-01-06 00:00:00,DOGE/USD,0.0097,0.0106,0.00933,0.01029001,64253.87902476514,6244297.04390619
1609804800000,2021-01-05 00:00:00,DOGE/USD,0.0096998,0.01,0.00900078,0.0097,33413.27893528093,3444667.93147226
