Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1523836800.0,2018-04-16,ETHUSD,544.39,548.81,511.5,525.84,9247.38,4869190.03
1523750400.0,2018-04-15,ETHUSD,515.27,545.47,514.87,544.39,7750.4,4122215.15
1523664000.0,2018-04-14,ETHUSD,507.57,525.26,499,515.27,9282.1,4771655.04
1523577600.0,2018-04-13,ETHUSD,510.43,543.95,493.4,507.57,10176.54,5264726.32
1523491200.0,2018-04-12,ETHUSD,441.1,512.5,424.58,510.43,12004.59,5526433.51
1523404800.0,2018-04-11,ETHUSD,429.38,442.95,421.2,441.1,10010.55,4313384.21
1523318400.0,2018-04-10,ETHUSD,413.5,432.25,407.15,429.38,7408.47,3102025.47
1523232000.0,2018-04-09,ETHUSD,411.92,442.96,403.65,413.5,11499.82,4822586.86
1523145600.0,2018-04-08,ETHUSD,397.33,415,397.19,411.92,10932.37,4453116.49
1523059200.0,2018-04-07,ETHUSD,383.44,405.99,381.55,397.33,9720.8,3847020.58
1522972800.0,2018-04-06,ETHUSD,393.63,398.95,375.97,383.44,10187.27,3916390.74
1522886400.0,2018-04-05,ETHUSD,393.91,400.94,381.5,393.63,10357.29,4072122.08
1522800000.0,2018-04-04,ETHUSD,428.23,428.66,383.08,393.91,12967.69,5201480.4
1522713600.0,2018-04-03,ETHUSD,396.98,430.21,393.62,428.23,11555.04,4773675.61
1522627200.0,2018-04-02,ETHUSD,391.97,409.39,388.5,396.98,11683.21,4662126.46
1522540800.0,2018-04-01,ETHUSD,408.14,412.64,375.81,391.97,12694.09,4996359.63
1522454400.0,2018-03-31,ETHUSD,407.03,433.38,401.78,408.14,12638.85,5244030.89
1522368000.0,2018-03-30,ETHUSD,396.99,426.18,387.34,407.03,14754.56,5914287.97
1522281600.0,2018-03-29,ETHUSD,452.33,455.83,396.99,396.99,17550.25,7370295.55
1522195200.0,2018-03-28,ETHUSD,456.76,472.75,449.98,452.33,8775.8,4027486.28
1522108800.0,2018-03-27,ETHUSD,497.62,501.43,455.25,456.76,10654.11,5023380.17
1522022400.0,2018-03-26,ETHUSD,536.3,539.14,476.87,497.62,8635.24,4351414.81
1521936000.0,2018-03-25,ETHUSD,533.7,547.43,524.91,536.3,7594.01,4044448.51
1521849600.0,2018-03-24,ETHUSD,557.37,558.25,532.12,533.7,8543.14,4677970.03
1521763200.0,2018-03-23,ETHUSD,552.37,557.6,523.67,557.37,9837.86,5283810.2
1521676800.0,2018-03-22,ETHUSD,573.75,589.93,531.2,552.37,9367.88,5224121.28
1521590400.0,2018-03-21,ETHUSD,570.28,607.1,560.14,573.75,9926.66,5797416.61
1521504000.0,2018-03-20,ETHUSD,574.12,583.33,530.91,570.28,9930.93,5554963.2
1521417600.0,2018-03-19,ETHUSD,559.36,578.95,534.92,574.12,13204.31,7343782.77
1521331200.0,2018-03-18,ETHUSD,569.98,582.7,484.84,559.36,18151.65,9556694.9
1521244800.0,2018-03-17,ETHUSD,617.72,628.75,566.07,569.98,7893.23,4738157.62
1521158400.0,2018-03-16,ETHUSD,621.34,642.94,600.23,617.72,8368.12,5214534.14
1521072000.0,2018-03-15,ETHUSD,640.34,651.24,603.5,621.34,10914.39,6822495.07
1520985600.0,2018-03-14,ETHUSD,705.01,718.3,623.64,640.34,9712.89,6481789.02
1520899200.0,2018-03-13,ETHUSD,712.98,721.39,693.07,705.01,6597.05,4662589.15
1520812800.0,2018-03-12,ETHUSD,730.69,749.52,691.82,712.98,8202.31,5935409.55
1520726400.0,2018-03-11,ETHUSD,699.14,742.46,688,730.69,7656.89,5491695.34
1520640000.0,2018-03-10,ETHUSD,752.94,772.88,697.49,699.14,9392.06,6906988.82
1520553600.0,2018-03-09,ETHUSD,722.26,760.24,685.16,752.94,10550.01,7526804.18
1520467200.0,2018-03-08,ETHUSD,781.14,792.89,720.24,722.26,7073.27,5384234.9
1520380800.0,2018-03-07,ETHUSD,832.34,843.08,760.01,781.14,8484.95,6732888.84
1520294400.0,2018-03-06,ETHUSD,866.01,873,811.62,832.34,8560.16,7216425.87
1520208000.0,2018-03-05,ETHUSD,874.66,878.79,864.58,866.01,5120.16,4468094.53
1520121600.0,2018-03-04,ETHUSD,867.46,878.56,851.35,874.66,4702.04,4073280.95
1520035200.0,2018-03-03,ETHUSD,870.93,880.24,865.54,867.46,4710.01,4110003.69
1519948800.0,2018-03-02,ETHUSD,880.82,889.35,866.35,870.93,5138.62,4508975.05
1519862400.0,2018-03-01,ETHUSD,871.17,891.7,862.4,880.82,5509.75,4831013.92
1519776000.0,2018-02-28,ETHUSD,882.67,897.29,866.49,871.17,5704.5,5031158.4
1519689600.0,2018-02-27,ETHUSD,872.07,900.18,865.28,882.67,6289.8,5557831.29
1519603200.0,2018-02-26,ETHUSD,859.05,892.51,850,872.07,7348.67,6429198.69
1519516800.0,2018-02-25,ETHUSD,861.03,871.36,834.04,859.05,5985.99,5130514.97
1519430400.0,2018-02-24,ETHUSD,881.74,897.88,838.24,861.03,7802.76,6729705.23
1519344000.0,2018-02-23,ETHUSD,824.42,913.5,802.11,881.74,9467.23,8165852.26
1519257600.0,2018-02-22,ETHUSD,881.95,900.97,822.18,824.42,9085.52,7798191.95
1519171200.0,2018-02-21,ETHUSD,922.62,940.18,856.22,881.95,10465.92,9377847.63
1519084800.0,2018-02-20,ETHUSD,948.22,976.01,918,922.62,8204.29,7793574.02
1518998400.0,2018-02-19,ETHUSD,928.19,960.88,926.89,948.22,5624.48,5322140.16
1518912000.0,2018-02-18,ETHUSD,973.23,990.95,908.02,928.19,6558.03,6226700.37
1518825600.0,2018-02-17,ETHUSD,940.86,976.89,937.35,973.23,6430.85,6205700.44
1518739200.0,2018-02-16,ETHUSD,931.1,953.05,915.46,940.86,5801.09,5423324.65
1518652800.0,2018-02-15,ETHUSD,921.48,948.81,906.29,931.1,9048.37,8410393.64
1518566400.0,2018-02-14,ETHUSD,847.81,926.72,847.03,921.48,9385.44,8347252.04
1518480000.0,2018-02-13,ETHUSD,869.19,871.5,826.35,847.81,6428.4,5446219.13
1518393600.0,2018-02-12,ETHUSD,810.86,876.88,809.68,869.19,7094.31,6074661.87
1518307200.0,2018-02-11,ETHUSD,853.01,855.59,781.05,810.86,9292.87,7617683.32
1518220800.0,2018-02-10,ETHUSD,882.73,912.33,817.56,853.01,10757.39,9364224.38
1518134400.0,2018-02-09,ETHUSD,829.45,887,798.67,882.73,11679.99,9841665.11
1518048000.0,2018-02-08,ETHUSD,758.75,848.94,757.02,829.45,12776.33,10413719.49
1517961600.0,2018-02-07,ETHUSD,800.97,856.42,726.07,758.75,17651.76,14130141.04
1517875200.0,2018-02-06,ETHUSD,711.51,813.37,571.95,800.97,35265.02,24135951.34
1517788800.0,2018-02-05,ETHUSD,834.05,867.19,663.65,711.51,22990.49,17428077.48
1517702400.0,2018-02-04,ETHUSD,971.09,975,801.2,834.05,13588.48,12077964.33
1517616000.0,2018-02-03,ETHUSD,928.3,1008.18,858.41,971.09,13580.92,12784651.64
1517529600.0,2018-02-02,ETHUSD,1040.46,1042.33,776.49,928.3,34105.58,31429770.25
1517443200.0,2018-02-01,ETHUSD,1126.36,1170,982.5,1040.46,18536.03,20129051.29
1517356800.0,2018-01-31,ETHUSD,1076.65,1129.7,1021.29,1126.36,11583.22,12566873.36
1517270400.0,2018-01-30,ETHUSD,1176.33,1177.96,1045.34,1076.65,14769.77,16539005.8
1517184000.0,2018-01-29,ETHUSD,1247.21,1259,1159.35,1176.33,11615.59,13884754.78
1517097600.0,2018-01-28,ETHUSD,1116.98,1267.92,1110.85,1247.21,13791.91,16588958.14
1517011200.0,2018-01-27,ETHUSD,1045.99,1124.95,1028.02,1116.98,11476.34,12345780.51
1516924800.0,2018-01-26,ETHUSD,1049.86,1077.08,980.57,1045.99,13452.69,13904415.08
1516838400.0,2018-01-25,ETHUSD,1063.5,1098,1028.99,1049.86,5305.2,5628611.51
1516752000.0,2018-01-24,ETHUSD,983.17,1067.86,952.8,1063.5,10929.29,11039951.44
1516665600.0,2018-01-23,ETHUSD,994.35,1024.95,909,983.17,14986.67,14604207.29
1516579200.0,2018-01-22,ETHUSD,1046.39,1084.99,915.24,994.35,14215.03,14263392.36
1516492800.0,2018-01-21,ETHUSD,1146.23,1147.9,993.69,1046.39,15541.33,16570984.91
1516406400.0,2018-01-20,ETHUSD,1026.75,1159,1026.68,1146.23,10739.01,11951986.95
1516320000.0,2018-01-19,ETHUSD,989.83,1073.41,959.9,1026.75,17817.74,18162728.87
1516233600.0,2018-01-18,ETHUSD,1014.13,1080,915.2,989.83,15661.63,15869266.17
1516147200.0,2018-01-17,ETHUSD,1023.21,1088.6,781.82,1014.13,21840.77,20023136.47
1516060800.0,2018-01-16,ETHUSD,1276.66,1280.44,853.26,1023.21,23338.05,25267895.36
1515974400.0,2018-01-15,ETHUSD,1347.03,1380,1268.06,1276.66,8568.12,11265186.1
1515888000.0,2018-01-14,ETHUSD,1380.95,1390.02,1255,1347.03,10347.2,13712516.64
1515801600.0,2018-01-13,ETHUSD,1253.76,1420,1253.46,1380.95,11626.53,15648916.3
1515715200.0,2018-01-12,ETHUSD,1136.62,1286.4,1068.26,1253.76,11818.27,14290082.75
1515628800.0,2018-01-11,ETHUSD,1230.69,1309.94,1096.57,1136.62,15800.03,18859099.15
1515542400.0,2018-01-10,ETHUSD,1284.36,1383.88,1200,1230.69,13239.31,17112683.7
1515456000.0,2018-01-09,ETHUSD,1126.12,1297.32,1123.19,1284.36,17236.83,20817685.82
1515369600.0,2018-01-08,ETHUSD,1115.43,1230,957.64,1126.12,20153.19,22543683.5
1515283200.0,2018-01-07,ETHUSD,1004.76,1116,1002.42,1115.43,14812.0,15827058.96
1515196800.0,2018-01-06,ETHUSD,961.95,1013.04,950,1004.76,11290.35,11195002.3
1515110400.0,2018-01-05,ETHUSD,940.93,1015.26,929.81,961.95,20056.41,19635507.72
1515024000.0,2018-01-04,ETHUSD,941.14,997.93,896.59,940.93,15537.9,14675381.86
1514937600.0,2018-01-03,ETHUSD,858.84,953.65,842.11,941.14,15718.51,13912057.81
1514851200.0,2018-01-02,ETHUSD,752,886.01,751.74,858.84,24560.25,20844831.75
1514764800.0,2018-01-01,ETHUSD,738.26,763,718.85,752,12495.85,9272379.34
1514678400.0,2017-12-31,ETHUSD,681.34,744,675.2,738.26,12674.22,9016397.7
1514592000.0,2017-12-30,ETHUSD,731.78,736.31,643.5,681.34,24934.83,17237577.27
1514505600.0,2017-12-29,ETHUSD,714.08,755,705.37,731.78,14124.03,10326973.97
1514419200.0,2017-12-28,ETHUSD,738.45,742.59,657.96,714.08,13486.03,9383812.43
1514332800.0,2017-12-27,ETHUSD,750,768.4,705,738.45,12716.11,9458346.6
1514246400.0,2017-12-26,ETHUSD,713.38,752.59,711.31,750,13706.85,10105652.07
1514160000.0,2017-12-25,ETHUSD,659.09,738.99,655.9,713.38,14818.16,10416795.46
1514073600.0,2017-12-24,ETHUSD,669.04,674.04,564.73,659.09,18057.83,11217986.72
1513987200.0,2017-12-23,ETHUSD,679.08,722.05,634.13,669.04,15060.88,10406681.1
1513900800.0,2017-12-22,ETHUSD,786.91,792.41,501,679.08,51402.99,32909323.84
1513814400.0,2017-12-21,ETHUSD,780.05,832.12,740.88,786.91,34050.65,26824518.17
1513728000.0,2017-12-20,ETHUSD,796.24,820,705,780.05,44891.83,34864181.31
1513641600.0,2017-12-19,ETHUSD,783.39,866.12,757.68,796.24,30363.71,24559670.64
1513555200.0,2017-12-18,ETHUSD,706.76,797.73,672.31,783.39,21486.65,15612608.34
1513468800.0,2017-12-17,ETHUSD,679.58,719.99,677.81,706.76,14395.9,10125831.35
1513382400.0,2017-12-16,ETHUSD,674.74,708.47,660,679.58,14437.59,9845989.36
1513296000.0,2017-12-15,ETHUSD,683.53,687.97,610.03,674.74,20771.29,13636790.18
1513209600.0,2017-12-14,ETHUSD,682.6,780,650,683.53,16886.66,11737221.72
1513123200.0,2017-12-13,ETHUSD,617.03,714.99,571.31,682.6,17459.66,11114166.75
1513036800.0,2017-12-12,ETHUSD,511.05,640.5,495.1,617.03,40925.12,22792247.0
1512950400.0,2017-12-11,ETHUSD,428.96,516.94,428.48,511.05,29782.62,13840883.03
1512864000.0,2017-12-10,ETHUSD,460.96,460.96,413.23,428.96,35528.68,15447110.1
1512777600.0,2017-12-09,ETHUSD,442.56,488,440,460.96,28171.75,13045122.29
1512691200.0,2017-12-08,ETHUSD,414.82,453.67,398,442.56,44248.66,18590959.61
1512604800.0,2017-12-07,ETHUSD,416.34,428.28,394.04,414.82,24777.82,10210431.97
1512518400.0,2017-12-06,ETHUSD,452.88,454.24,403.6,416.34,44669.08,19431099.82
1512432000.0,2017-12-05,ETHUSD,465.34,466.99,444.99,452.88,30661.16,14040511.96
1512345600.0,2017-12-04,ETHUSD,459.55,469.99,442.92,465.34,22591.54,10357035.68
1512259200.0,2017-12-03,ETHUSD,455.93,482.5,441.05,459.55,29314.28,13619338.57
1512172800.0,2017-12-02,ETHUSD,460.69,471.98,447.29,455.93,20452.82,9406343.64
1512086400.0,2017-12-01,ETHUSD,433.01,467.11,414.61,460.69,21815.38,9661823.51
1512000000.0,2017-11-30,ETHUSD,421.15,456.45,388.55,433.01,23391.6,9828781.99
1511913600.0,2017-11-29,ETHUSD,466.01,514.53,401.03,421.15,37516.75,17314358.63
1511827200.0,2017-11-28,ETHUSD,474.02,477.78,456.48,466.01,22097.38,10373823.54
1511740800.0,2017-11-27,ETHUSD,470.34,493.75,459.16,474.02,23361.67,11055773.23
1511654400.0,2017-11-26,ETHUSD,465.01,473.37,447.81,470.34,21542.25,9870153.01
1511568000.0,2017-11-25,ETHUSD,470.72,483.2,452.76,465.01,24785.09,11558366.23
1511481600.0,2017-11-24,ETHUSD,405.72,479.05,398.42,470.72,38739.64,16732609.64
1511395200.0,2017-11-23,ETHUSD,380.32,425.18,373.51,405.72,40913.74,16397863.18
1511308800.0,2017-11-22,ETHUSD,359.87,382.07,358.98,380.32,27852.69,10218582.91
1511222400.0,2017-11-21,ETHUSD,367.39,374.07,350.61,359.87,30148.53,10942400.11
1511136000.0,2017-11-20,ETHUSD,354.97,373.68,354.13,367.39,28989.7,10517923.67
1511049600.0,2017-11-19,ETHUSD,346.69,372.26,344,354.97,24854.71,8840104.39
1510963200.0,2017-11-18,ETHUSD,330.98,349.69,325.38,346.69,28622.05,9584376.18
1510876800.0,2017-11-17,ETHUSD,330.75,334.8,325.05,330.98,23714.3,7837824.02
1510790400.0,2017-11-16,ETHUSD,330.85,334.85,321.38,330.75,29253.7,9598873.14
1510704000.0,2017-11-15,ETHUSD,333.93,339.46,324.51,330.85,24003.61,7956453.99
1510617600.0,2017-11-14,ETHUSD,313.47,337.48,312.49,333.93,28224.18,9194682.12
1510531200.0,2017-11-13,ETHUSD,306.55,322.03,305.02,313.47,25509.96,7967660.74
1510444800.0,2017-11-12,ETHUSD,313.13,319.74,290,306.55,42943.84,13153433.08
1510358400.0,2017-11-11,ETHUSD,296.61,321.42,295.02,313.13,30935.26,9441406.73
1510272000.0,2017-11-10,ETHUSD,319.16,323.74,287.88,296.61,36566.58,11256921.97
1510185600.0,2017-11-09,ETHUSD,304.92,328.87,303.91,319.16,28832.05,9162629.61
1510099200.0,2017-11-08,ETHUSD,291.23,320,290.05,304.92,34166.5,10309251.06
1510012800.0,2017-11-07,ETHUSD,296.53,302.91,287.4,291.23,31214.35,9191148.13
1509926400.0,2017-11-06,ETHUSD,295.33,304.59,292.45,296.53,28699.81,8550621.84
1509840000.0,2017-11-05,ETHUSD,299.25,300.05,293.93,295.33,22610.65,6716935.55
1509753600.0,2017-11-04,ETHUSD,303.28,303.74,292.69,299.25,22903.51,6814263.92
1509667200.0,2017-11-03,ETHUSD,284.25,307,284,303.28,26145.19,7688387.84
1509580800.0,2017-11-02,ETHUSD,289.14,291.73,276,284.25,33040.37,9398609.22
1509494400.0,2017-11-01,ETHUSD,303.37,304.93,288,289.14,26012.23,7762928.51
1509408000.0,2017-10-31,ETHUSD,306.41,310.6,302.98,303.37,19481.29,5984719.62
1509321600.0,2017-10-30,ETHUSD,304.2,310.98,303.51,306.41,18536.42,5691790.22
1509235200.0,2017-10-29,ETHUSD,292.88,311.03,292.03,304.2,46992.49,13991685.26
1509148800.0,2017-10-28,ETHUSD,296.04,297.33,290.07,292.88,18842.97,5529192.98
1509062400.0,2017-10-27,ETHUSD,295.18,298.98,291.52,296.04,19985.74,5903710.31
1508976000.0,2017-10-26,ETHUSD,295.27,299.59,292.77,295.18,19934.66,5900362.24
1508889600.0,2017-10-25,ETHUSD,295.5,301.19,290,295.27,20138.58,5930075.07
1508803200.0,2017-10-24,ETHUSD,284.92,318.6,279.54,295.5,26451.87,7996097.52
1508716800.0,2017-10-23,ETHUSD,293.44,294.38,272.37,284.92,24382.89,6908499.85
1508630400.0,2017-10-22,ETHUSD,299.48,305,290,293.44,21378.46,6306724.12
1508544000.0,2017-10-21,ETHUSD,303.49,303.49,290.19,299.48,20762.27,6166188.47
1508457600.0,2017-10-20,ETHUSD,306.85,312.18,301.55,303.49,18496.12,5664772.01
1508371200.0,2017-10-19,ETHUSD,313.61,316.36,304.06,306.85,19898.55,6146022.82
1508284800.0,2017-10-18,ETHUSD,316.41,316.79,287.6,313.61,27081.99,8225063.36
1508198400.0,2017-10-17,ETHUSD,333.86,334.91,310.5,316.41,1708.92,549922.88
1508112000.0,2017-10-16,ETHUSD,336.19,353,331.35,333.86,17696.57,6054073.15
1508025600.0,2017-10-15,ETHUSD,339.55,343.45,318.24,336.19,26648.86,8857694.6
1507939200.0,2017-10-14,ETHUSD,337.59,347.98,333.95,339.55,18036.43,6175476.54
1507852800.0,2017-10-13,ETHUSD,303.5,349.22,297.91,337.59,25517.42,8366317.61
1507766400.0,2017-10-12,ETHUSD,303.43,309.47,302.53,303.5,9008.86,2754037.49
1507680000.0,2017-10-11,ETHUSD,298.86,305.86,296.84,303.43,5786.1,1742236.96
1507593600.0,2017-10-10,ETHUSD,297.83,307,293,298.86,6868.77,2061696.14
1507507200.0,2017-10-09,ETHUSD,309.63,310.5,286,297.83,8061.26,2417068.29
1507420800.0,2017-10-08,ETHUSD,312.17,314.08,308,309.63,4893.38,1524696.88
1507334400.0,2017-10-07,ETHUSD,308.61,314.99,304.53,312.17,5955.59,1840981.16
1507248000.0,2017-10-06,ETHUSD,294.72,308.99,294.12,308.61,5810.46,1746740.41
1507161600.0,2017-10-05,ETHUSD,292.37,297.38,286.45,294.72,5796.59,1695485.79
1507075200.0,2017-10-04,ETHUSD,291.9,297,288.23,292.37,5367.76,1572502.59
1506988800.0,2017-10-03,ETHUSD,296.81,300,286.43,291.9,6483.73,1897257.98
1506902400.0,2017-10-02,ETHUSD,304,306.37,293.1,296.81,5328.06,1596400.37
1506816000.0,2017-10-01,ETHUSD,304.08,305.95,295.83,304,4809.48,1447153.48
1506729600.0,2017-09-30,ETHUSD,293.31,306.92,292.64,304.08,5459.98,1648525.12
1506643200.0,2017-09-29,ETHUSD,303.28,304.28,279.37,293.31,9618.74,2797253.19
1506556800.0,2017-09-28,ETHUSD,310.06,311.25,298.08,303.28,6200.27,1884377.7
1506470400.0,2017-09-27,ETHUSD,289.28,313.44,287.7,310.06,7146.37,2137237.05
1506384000.0,2017-09-26,ETHUSD,295.45,296.77,286.03,289.28,5643.78,1645014.71
1506297600.0,2017-09-25,ETHUSD,282.05,297.67,281.69,295.45,6113.25,1778651.4
1506211200.0,2017-09-24,ETHUSD,285.52,293.54,275.48,282.05,8823.19,2508980.74
1506124800.0,2017-09-23,ETHUSD,262.52,285.71,258.82,285.52,8608.61,2361891.55
1506038400.0,2017-09-22,ETHUSD,257.13,269.32,253.99,262.52,9284.56,2420493.51
1505952000.0,2017-09-21,ETHUSD,283.55,286.99,252.09,257.13,8968.32,2425373.13
1505865600.0,2017-09-20,ETHUSD,283.32,293.54,276.39,283.55,6157.52,1759185.06
1505779200.0,2017-09-19,ETHUSD,297,299.02,276.07,283.32,7171.96,2050136.88
1505692800.0,2017-09-18,ETHUSD,256.37,299.31,256.36,297,11102.84,3161522.92
1505606400.0,2017-09-17,ETHUSD,252.43,262.97,238.76,256.37,10696.31,2696755.71
1505520000.0,2017-09-16,ETHUSD,257.11,269.34,242.48,252.43,5213.55,1324063.94
1505433600.0,2017-09-15,ETHUSD,222.53,264.04,200.34,257.11,9028.2,2126243.98
1505347200.0,2017-09-14,ETHUSD,275.97,280.44,222.53,222.53,14663.62,3653431.08
1505260800.0,2017-09-13,ETHUSD,293.68,294.68,256.2,275.97,11721.33,3214358.21
1505174400.0,2017-09-12,ETHUSD,296,315.98,285.11,293.68,8845.55,2670795.21
1505088000.0,2017-09-11,ETHUSD,298.35,307.93,287.54,296,8350.6,2481936.07
1505001600.0,2017-09-10,ETHUSD,303.17,304.93,275.9,298.35,12313.51,3588671.34
1504915200.0,2017-09-09,ETHUSD,304.6,307.11,292.25,303.17,8375.04,2514945.32
1504828800.0,2017-09-08,ETHUSD,334.68,335.36,290.3,304.6,10578.98,3281892.07
1504742400.0,2017-09-07,ETHUSD,336.63,338.14,321.41,334.68,6659.29,2200654.47
1504656000.0,2017-09-06,ETHUSD,315.65,339.42,315.65,336.63,3693.84,1227322.24
1504569600.0,2017-09-05,ETHUSD,294.26,319.6,270.67,315.65,3567.4,1063353.77
1504483200.0,2017-09-04,ETHUSD,350.62,350.8,292,294.26,10108.78,3189818.85
1504396800.0,2017-09-03,ETHUSD,342.24,368.93,329.14,350.62,10239.65,3550312.27
1504310400.0,2017-09-02,ETHUSD,387.91,390.6,331.08,342.24,6252.98,2222788.49
1504224000.0,2017-09-01,ETHUSD,386.5,394.56,383.81,387.91,4918.24,1918000.48
1504137600.0,2017-08-31,ETHUSD,382.17,389.32,379.11,386.5,4251.1,1634484.59
1504051200.0,2017-08-30,ETHUSD,372.49,390,365.04,382.17,7225.89,2739853.23
1503964800.0,2017-08-29,ETHUSD,347.33,376.59,346.09,372.49,6403.21,2319826.65
1503878400.0,2017-08-28,ETHUSD,345.97,350,333.37,347.33,6075.65,2083890.86
1503792000.0,2017-08-27,ETHUSD,332.16,346.27,331.87,345.97,4730.82,1592941.54
1503705600.0,2017-08-26,ETHUSD,328.5,335,324.31,332.16,4260.85,1405191.87
1503619200.0,2017-08-25,ETHUSD,325.3,336.34,323.67,328.5,5398.07,1785532.06
